time_s,time_us,time_steady,resets_count,reset_cause,active_oscillator,time_base,time_syncs_attempted,time_syncs_performed,last_time_sync_time_steady,last_time_sync_delta_s,last_time_sync_delta_us,seq,srcSystem,srcComponent,time_gregorian,time_s_from_launch,mins_from_launch,log_timestamp,log_timestamp_gregorian,time_steady_from_launch,mins_steady_from_launch,baro_altitude
1656914540,623000,7856290,1,2,1,3,5099,801,7852805,0,454,21,12,0,2022-07-04T09:02:20,5175,86.26038333333332,1656914548.9983919,2022-07-04T09:02:28,5145317,85.75528333333334,13943.43431096997
1656914551,574000,7867290,1,2,1,3,5108,802,7861760,0,421,121,12,0,2022-07-04T09:02:31,5186,86.4429,1656914559.5784569,2022-07-04T09:02:39,5156317,85.93861666666666,13773.409481841622
1656914563,435000,7879290,1,2,1,3,5117,803,7871897,0,456,154,12,0,2022-07-04T09:02:43,5198,86.64058333333334,1656914573.708824,2022-07-04T09:02:53,5168317,86.13861666666666,13591.779814597528
1656914575,660000,7891290,1,2,1,3,5128,805,7887904,0,427,201,12,0,2022-07-04T09:02:55,5210,86.84433333333332,1656914584.296388,2022-07-04T09:03:04,5180317,86.33861666666667,13413.566117956147
1656914587,602000,7903290,1,2,1,3,5137,806,7894712,0,371,53,12,0,2022-07-04T09:03:07,5222,87.04336666666667,1656914595.2388248,2022-07-04T09:03:15,5192317,86.53861666666667,13237.111321941702
1656914599,448000,7915290,1,2,1,3,5143,807,7904707,0,374,115,12,0,2022-07-04T09:03:19,5234,87.24080000000001,1656914608.550036,2022-07-04T09:03:28,5204317,86.73861666666667,13066.519723396446
1656914611,427000,7927290,1,2,1,3,5152,808,7918638,0,518,45,12,0,2022-07-04T09:03:31,5246,87.44045,1656914619.1984248,2022-07-04T09:03:39,5216317,86.93861666666666,12895.186008677902
1656914623,819000,7939290,1,2,1,3,5163,810,7936552,0,379,153,12,0,2022-07-04T09:03:43,5258,87.64698333333334,1656914632.9293358,2022-07-04T09:03:52,5228317,87.13861666666666,12718.859109316607
1656914630,554000,7946290,1,2,1,3,5168,810,7936552,0,379,215,12,0,2022-07-04T09:03:50,5265,87.75923333333334,1656914643.188256,2022-07-04T09:04:03,5235317,87.25528333333334,12621.780436863643
1656914645,859000,7961290,1,2,1,3,5175,812,7960595,0,551,221,12,0,2022-07-04T09:04:05,5280,88.01431666666667,1656914653.9881408,2022-07-04T09:04:13,5250317,87.50528333333334,12402.735275058289
1656914670,446000,7986290,1,2,1,3,5185,813,7983879,0,952,111,12,0,2022-07-04T09:04:30,5305,88.4241,1656914677.879365,2022-07-04T09:04:37,5275317,87.92195,12059.5038715395
1656914682,654000,7998290,1,2,1,3,5193,814,7990657,0,695,121,12,0,2022-07-04T09:04:42,5317,88.62756666666668,1656914692.1092079,2022-07-04T09:04:52,5287317,88.12195,11897.996816116576
1656914694,905000,8010290,1,2,1,3,5202,816,8010065,0,433,32,12,0,2022-07-04T09:04:54,5329,88.83175,1656914703.160241,2022-07-04T09:05:03,5299317,88.32195,11737.397095281027
1656914706,877000,8022290,1,2,1,3,5211,817,8021404,0,386,146,12,0,2022-07-04T09:05:06,5341,89.03128333333333,1656914717.7219799,2022-07-04T09:05:17,5311317,88.52195,11581.669959546296
1656914719,750000,8035290,1,2,1,3,5222,818,8033829,0,449,114,12,0,2022-07-04T09:05:19,5354,89.24583333333334,1656914727.8989558,2022-07-04T09:05:27,5324317,88.73861666666667,11414.994674981255
1656914730,682000,8046290,1,2,1,3,5231,819,8041787,0,409,81,12,0,2022-07-04T09:05:30,5365,89.42803333333333,1656914742.4402199,2022-07-04T09:05:42,5335317,88.92195,11273.685362066188
1656914743,546000,8059290,1,2,1,3,5241,820,8050889,0,424,192,12,0,2022-07-04T09:05:43,5378,89.64243333333334,1656914752.9287329,2022-07-04T09:05:52,5348317,89.13861666666666,11108.88201746554
1656914756,764000,8072290,1,2,1,3,5249,822,8069065,0,429,36,12,0,2022-07-04T09:05:56,5391,89.86273333333334,1656914764.523728,2022-07-04T09:06:04,5361317,89.35528333333333,10944.978980967304
1656914767,686000,8083290,1,2,1,3,5259,823,8076875,0,384,120,12,0,2022-07-04T09:06:07,5402,90.04476666666666,1656914778.7699919,2022-07-04T09:06:18,5372317,89.53861666666667,10812.904614111669
1656914780,812000,8096290,1,2,1,3,5271,825,8092865,0,372,211,12,0,2022-07-04T09:06:20,5415,90.26353333333333,1656914789.720757,2022-07-04T09:06:29,5385317,89.75528333333334,10654.521815181804
1656914793,658000,8109290,1,2,1,3,5281,826,8100658,0,366,105,12,0,2022-07-04T09:06:33,5428,90.47763333333334,1656914803.828492,2022-07-04T09:06:43,5398317,89.97195,10500.511058556507
1656914807,23000,8122290,1,2,1,3,5292,828,8118723,0,646,0,12,0,2022-07-04T09:06:47,5442,90.70038333333333,1656914814.638793,2022-07-04T09:06:54,5411317,90.18861666666666,10343.378798284157
1656914819,896000,8135290,1,2,1,3,5301,829,8124311,0,382,132,12,0,2022-07-04T09:06:59,5454,90.91493333333332,1656914828.769748,2022-07-04T09:07:08,5424317,90.40528333333333,10191.7354481444
1656914832,177000,8147290,1,2,1,3,5311,831,8144621,0,419,159,12,0,2022-07-04T09:07:12,5467,91.11961666666666,1656914839.0096369,2022-07-04T09:07:19,5436317,90.60528333333333,10047.806575476063
1656914844,90000,8159290,1,2,1,3,5322,832,8152538,0,380,239,12,0,2022-07-04T09:07:24,5479,91.31816666666667,1656914849.968564,2022-07-04T09:07:29,5448317,90.80528333333334,9907.31322098933
1656914856,309000,8171290,1,2,1,3,5331,834,8170390,0,368,147,12,0,2022-07-04T09:07:36,5491,91.52181666666667,1656914864.0485399,2022-07-04T09:07:44,5460317,91.00528333333334,9767.63198194353
1656914869,203000,8184290,1,2,1,3,5342,835,8180614,0,414,196,12,0,2022-07-04T09:07:49,5504,91.73671666666668,1656914875.6897008,2022-07-04T09:07:55,5473317,91.22195,9619.575096215667
1656914880,157000,8195290,1,2,1,3,5351,836,8189672,0,408,206,12,0,2022-07-04T09:08:00,5515,91.91928333333334,1656914890.209161,2022-07-04T09:08:10,5484317,91.40528333333333,9495.301164420318
1656914893,351000,8208290,1,2,1,3,5360,838,8207694,0,395,217,12,0,2022-07-04T09:08:13,5528,92.13918333333332,1656914901.4597008,2022-07-04T09:08:21,5497317,91.62195,9344.872880348134
1656914906,296000,8221290,1,2,1,3,5369,839,8217968,0,435,180,12,0,2022-07-04T09:08:26,5541,92.35493333333334,1656914915.5584838,2022-07-04T09:08:35,5510317,91.83861666666667,9200.628504897537
1656914918,225000,8233290,1,2,1,3,5379,840,8226917,0,377,120,12,0,2022-07-04T09:08:38,5553,92.55375000000001,1656914926.270253,2022-07-04T09:08:46,5522317,92.03861666666667,9068.354042010636
1656914931,442000,8246290,1,2,1,3,5391,842,8246069,0,365,11,12,0,2022-07-04T09:08:51,5566,92.77403333333334,1656914940.388309,2022-07-04T09:09:00,5535317,92.25528333333334,8924.247363880904
1656914942,398000,8257290,1,2,1,3,5399,843,8255127,0,368,193,12,0,2022-07-04T09:09:02,5577,92.95663333333333,1656914951.490553,2022-07-04T09:09:11,5546317,92.43861666666666,8805.384212148198
1656914955,291000,8270290,1,2,1,3,5409,844,8264166,0,364,91,12,0,2022-07-04T09:09:15,5590,93.17151666666668,1656914965.9314969,2022-07-04T09:09:25,5559317,92.65528333333333,8666.679442680022
1656914968,470000,8283290,1,2,1,3,5420,846,8282159,0,362,209,12,0,2022-07-04T09:09:28,5603,93.39116666666668,1656914976.7893999,2022-07-04T09:09:36,5572317,92.87195,8526.13312004689
1656914980,431000,8295290,1,2,1,3,5429,847,8292438,0,400,229,12,0,2022-07-04T09:09:40,5615,93.59051666666666,1656914987.798521,2022-07-04T09:09:47,5584317,93.07195,8396.881901091425
1656914994,295000,8309290,1,2,1,3,5440,848,8301430,0,363,136,12,0,2022-07-04T09:09:54,5629,93.82158333333334,1656915002.638392,2022-07-04T09:10:02,5598317,93.30528333333334,8251.015919323107
1656915005,296000,8320290,1,2,1,3,5446,849,8312904,0,438,224,12,0,2022-07-04T09:10:05,5640,94.00493333333334,1656915013.4679239,2022-07-04T09:10:13,5609317,93.48861666666667,8137.338046364513
1656915019,518000,8334290,1,2,1,3,5458,851,8332161,0,365,153,12,0,2022-07-04T09:10:19,5654,94.24196666666667,1656915027.6079009,2022-07-04T09:10:27,5623317,93.72195,7991.443900005892
1656915031,447000,8346290,1,2,1,3,5466,852,8342324,0,394,231,12,0,2022-07-04T09:10:31,5666,94.44078333333333,1656915038.528728,2022-07-04T09:10:38,5635317,93.92195,7871.01147688991
1656915042,450000,8357290,1,2,1,3,5474,853,8353726,0,462,171,12,0,2022-07-04T09:10:42,5677,94.62416666666667,1656915052.7282119,2022-07-04T09:10:52,5646317,94.10528333333333,7760.063350074635
1656915056,387000,8371290,1,2,1,3,5484,854,8363924,0,454,250,12,0,2022-07-04T09:10:56,5691,94.85645,1656915063.489161,2022-07-04T09:11:03,5660317,94.33861666666667,7617.662401750118
1656915068,623000,8383290,1,2,1,3,5494,856,8382150,0,359,140,12,0,2022-07-04T09:11:08,5703,95.06038333333332,1656915077.487725,2022-07-04T09:11:17,5672317,94.53861666666667,7494.586007856904
1656915080,549000,8395290,1,2,1,3,5502,857,8391275,0,357,148,12,0,2022-07-04T09:11:20,5715,95.25915,1656915088.418701,2022-07-04T09:11:28,5684317,94.73861666666667,7376.6803208137035
1656915092,473000,8407290,1,2,1,3,5513,858,8400411,0,359,110,12,0,2022-07-04T09:11:32,5727,95.45788333333333,1656915102.478164,2022-07-04T09:11:42,5696317,94.93861666666666,7262.398194256933
1656915105,685000,8420290,1,2,1,3,5522,860,8419772,0,369,192,12,0,2022-07-04T09:11:45,5740,95.67808333333333,1656915113.142433,2022-07-04T09:11:53,5709317,95.15528333333333,7131.435198925341
1656915117,606000,8432290,1,2,1,3,5532,861,8428758,0,357,123,12,0,2022-07-04T09:11:57,5752,95.87676666666667,1656915127.728873,2022-07-04T09:12:07,5721317,95.35528333333333,7015.941047915608
1656915129,562000,8444290,1,2,1,3,5540,862,8438952,0,399,2,12,0,2022-07-04T09:12:09,5764,96.07603333333333,1656915138.718541,2022-07-04T09:12:18,5733317,95.55528333333334,6901.3361042477245
1656915141,490000,8456290,1,2,1,3,5548,863,8448295,0,376,24,12,0,2022-07-04T09:12:21,5776,96.27483333333333,1656915149.747725,2022-07-04T09:12:29,5745317,95.75528333333334,6789.54848772969
1656915154,723000,8469290,1,2,1,3,5559,865,8467741,0,379,142,12,0,2022-07-04T09:12:34,5789,96.49538333333334,1656915163.757784,2022-07-04T09:12:43,5758317,95.97195,6664.637903874847
1656915166,646000,8481290,1,2,1,3,5570,866,8476743,0,371,209,12,0,2022-07-04T09:12:46,5801,96.69409999999999,1656915174.7893958,2022-07-04T09:12:54,5770317,96.17195,6552.689274667293
1656915180,496000,8495290,1,2,1,3,5581,867,8485619,0,365,138,12,0,2022-07-04T09:13:00,5815,96.92493333333333,1656915188.867472,2022-07-04T09:13:08,5784317,96.40528333333333,6422.205433496015
1656915193,761000,8508290,1,2,1,3,5591,869,8505963,0,419,154,12,0,2022-07-04T09:13:13,5828,97.14601666666667,1656915199.618048,2022-07-04T09:13:19,5797317,96.62195,6296.544889044608
1656915205,678000,8520290,1,2,1,3,5601,870,8515087,0,364,49,12,0,2022-07-04T09:13:25,5840,97.34463333333333,1656915213.738421,2022-07-04T09:13:33,5809317,96.82195,6189.069164952366
1656915217,576000,8532290,1,2,1,3,5609,871,8523069,0,355,42,12,0,2022-07-04T09:13:37,5852,97.54293333333334,1656915224.467053,2022-07-04T09:13:44,5821317,97.02195,6079.487483516206
1656915229,836000,8544290,1,2,1,3,5619,873,8542580,0,409,207,12,0,2022-07-04T09:13:49,5864,97.74726666666668,1656915239.2382889,2022-07-04T09:13:59,5833317,97.22195,5971.834489477811
1656915242,765000,8557290,1,2,1,3,5629,874,8552678,0,427,214,12,0,2022-07-04T09:14:02,5877,97.96275,1656915250.1881208,2022-07-04T09:14:10,5846317,97.43861666666666,5859.813296740112
1656915252,787000,8567290,1,2,1,3,5636,875,8562817,0,424,8,12,0,2022-07-04T09:14:12,5887,98.12978333333334,1656915264.517125,2022-07-04T09:14:24,5856317,97.60528333333333,5772.605991981236
1656915266,947000,8581290,1,2,1,3,5649,877,8580886,0,383,2,12,0,2022-07-04T09:14:26,5901,98.36578333333334,1656915275.1867878,2022-07-04T09:14:35,5870317,97.83861666666667,5651.747097058208
1656915278,555000,8593290,1,2,1,3,5654,877,8580886,0,383,145,12,0,2022-07-04T09:14:38,5913,98.55925,1656915289.3569078,2022-07-04T09:14:49,5882317,98.03861666666667,5550.003890349012
1656915290,912000,8605290,1,2,1,3,5664,879,8602761,0,411,253,12,0,2022-07-04T09:14:50,5925,98.76520000000001,1656915300.5476239,2022-07-04T09:15:00,5894317,98.23861666666667,5445.719493996906
1656915302,828000,8617290,1,2,1,3,5672,880,8611775,0,394,171,12,0,2022-07-04T09:15:02,5937,98.9638,1656915314.556905,2022-07-04T09:15:14,5906317,98.43861666666666,5348.350491761392
1656915328,881000,8643290,1,2,1,3,5692,883,8639208,0,407,121,12,0,2022-07-04T09:15:28,5963,99.39801666666668,1656915336.616344,2022-07-04T09:15:36,5932317,98.87195,5132.933218322494
1656915346,197000,8666290,1,2,1,3,5705,886,8663387,-5,-519000,180,12,0,2022-07-04T09:15:46,5981,99.68661666666667,1656915361.5665438,2022-07-04T09:16:01,5955317,99.25528333333334,4963.315268955547
1656915365,873000,8680290,1,2,1,3,5708,887,8671304,6,165000,253,12,0,2022-07-04T09:16:05,6000,100.01455,1656915375.758229,2022-07-04T09:16:15,5969317,99.48861666666667,4825.944240919471
1656915390,667000,8705290,1,2,1,3,5722,889,8696418,0,600,43,12,0,2022-07-04T09:16:30,6025,100.42778333333334,1656915396.4769359,2022-07-04T09:16:36,5994317,99.90528333333333,4621.979108189023
1656915399,865000,8715291,1,2,1,3,5726,890,8710530,-4,-215,90,12,0,2022-07-04T09:16:39,6034,100.58108333333332,1656915410.186193,2022-07-04T09:16:50,6004318,100.07196666666667,4501.518612023113
1656915408,871000,8728291,1,2,1,3,5732,891,8723371,-3,-289,133,12,0,2022-07-04T09:16:48,6043,100.73118333333333,1656915421.106,2022-07-04T09:17:01,6017318,100.28863333333334,4435.942719602916
1656915426,21000,8740291,1,2,1,3,5739,893,8732427,5,217000,42,12,0,2022-07-04T09:17:06,6061,101.01701666666666,1656915434.916168,2022-07-04T09:17:14,6029318,100.48863333333334,4326.904866999195
1656915438,51000,8752294,1,2,1,3,5750,894,8742645,0,755,229,12,0,2022-07-04T09:17:18,6073,101.21751666666667,1656915445.6558318,2022-07-04T09:17:25,6041321,100.68868333333333,4228.520491622258
1656915449,260000,8763294,1,2,1,3,5759,896,8761743,0,365,119,12,0,2022-07-04T09:17:29,6084,101.40433333333334,1656915459.2077758,2022-07-04T09:17:39,6052321,100.87201666666667,4136.897642389667
1656915461,780000,8776294,1,2,1,3,5763,896,8761743,0,365,55,12,0,2022-07-04T09:17:41,6096,101.613,1656915470.3858,2022-07-04T09:17:50,6065321,101.08868333333334,4034.798316946047
1656915475,300000,8789294,1,2,1,3,5773,898,8786980,0,405,173,12,0,2022-07-04T09:17:55,6110,101.83833333333334,1656915484.645521,2022-07-04T09:18:04,6078321,101.30535,3920.0125086844705
1656915488,176000,8802294,1,2,1,3,5782,899,8797218,0,417,127,12,0,2022-07-04T09:18:08,6123,102.05293333333334,1656915495.382668,2022-07-04T09:18:15,6091321,101.52201666666666,3808.483449832725
1656915500,328000,8814294,1,2,1,3,5793,901,8812858,0,399,209,12,0,2022-07-04T09:18:20,6135,102.25546666666668,1656915509.026993,2022-07-04T09:18:29,6103321,101.72201666666666,3717.419586762719
1656915512,836000,8827294,1,2,1,3,5796,901,8812858,0,399,229,12,0,2022-07-04T09:18:32,6147,102.46393333333334,1656915519.61634,2022-07-04T09:18:39,6116321,101.93868333333333,3627.5710579850534
1656915525,418000,8838294,1,2,1,3,5805,903,8835927,0,370,219,12,0,2022-07-04T09:18:45,6160,102.67363333333333,1656915530.5066688,2022-07-04T09:18:50,6127321,102.12201666666667,3530.8550185364747
1656915537,428000,8850294,1,2,1,3,5812,904,8849558,0,686,22,12,0,2022-07-04T09:18:57,6172,102.8738,1656915544.2564769,2022-07-04T09:19:04,6139321,102.32201666666667,3437.08053987124
1656915543,197000,8856294,1,2,1,3,5817,904,8849558,0,686,110,12,0,2022-07-04T09:19:03,6178,102.96995,1656915554.395653,2022-07-04T09:19:14,6145321,102.42201666666666,3390.888497255495
1656915564,92000,8882295,1,2,1,3,5828,906,8871521,-3,-525,243,12,0,2022-07-04T09:19:24,6199,103.31819999999999,1656915578.8259048,2022-07-04T09:19:38,6171322,102.85536666666667,3187.035275249342
1656915573,252000,8891295,1,2,1,3,5835,907,8883115,0,567,52,12,0,2022-07-04T09:19:33,6208,103.47086666666668,1656915589.385401,2022-07-04T09:19:49,6180322,103.00536666666667,3115.97822638943
1656915589,470000,8907296,1,2,1,3,5845,909,8904935,0,480,68,12,0,2022-07-04T09:19:49,6224,103.74116666666667,1656915603.085212,2022-07-04T09:20:03,6196323,103.27205000000001,2988.0626028537476
1656915613,136000,8931296,1,2,1,3,5861,911,8919731,0,394,178,12,0,2022-07-04T09:20:13,6248,104.13560000000001,1656915627.0565999,2022-07-04T09:20:27,6220323,103.67205,2806.1558867711733
1656915626,365000,8944296,1,2,1,3,5872,913,8937067,0,453,57,12,0,2022-07-04T09:20:26,6261,104.35608333333333,1656915637.825305,2022-07-04T09:20:37,6233323,103.88871666666667,2704.2354582722055
1656915633,622000,8951296,1,2,1,3,5877,914,8948305,0,572,176,12,0,2022-07-04T09:20:33,6268,104.47703333333334,1656915651.525193,2022-07-04T09:20:51,6240323,104.00538333333334,2652.166467573386
1656915673,327000,8991296,1,2,1,3,5901,917,8977852,0,538,162,12,0,2022-07-04T09:21:13,6308,105.13878333333334,1656915686.1852,2022-07-04T09:21:26,6280323,104.67205,2356.5975516640333
1656915679,594000,8997296,1,2,1,3,5907,918,8992536,0,609,216,12,0,2022-07-04T09:21:19,6314,105.24323333333334,1656915696.515868,2022-07-04T09:21:36,6286323,104.77205000000001,2310.0281331537094
1656915695,764000,9013296,1,2,1,3,5916,920,9011906,0,497,16,12,0,2022-07-04T09:21:35,6330,105.51273333333333,1656915710.504869,2022-07-04T09:21:50,6302323,105.03871666666667,2197.5564891148724
1656915711,513000,9025296,1,2,1,3,5926,922,9024299,1,81,20,12,0,2022-07-04T09:21:51,6346,105.77521666666667,1656915721.515228,2022-07-04T09:22:01,6314323,105.23871666666668,2110.1855135544115
1656915735,68000,9049296,1,2,1,3,5938,923,9034775,0,884,185,12,0,2022-07-04T09:22:15,6370,106.1678,1656915745.725097,2022-07-04T09:22:25,6338323,105.63871666666667,1940.5774735278167
1656915748,218000,9062296,1,2,1,3,5944,924,9054634,0,860,178,12,0,2022-07-04T09:22:28,6383,106.38696666666667,1656915756.456068,2022-07-04T09:22:36,6351323,105.85538333333334,1851.1180719489057
1656915759,600000,9073296,1,2,1,3,5953,926,9070637,0,413,186,12,0,2022-07-04T09:22:39,6394,106.57666666666667,1656915770.1453998,2022-07-04T09:22:50,6362323,106.03871666666667,1772.5105946679507
1656915784,340000,9098296,1,2,1,3,5964,928,9089065,0,421,198,12,0,2022-07-04T09:23:04,6419,106.989,1656915794.6848528,2022-07-04T09:23:14,6387323,106.45538333333334,1603.0242171184127
1656915796,463000,9110296,1,2,1,3,5973,929,9104094,0,747,108,12,0,2022-07-04T09:23:16,6431,107.19104999999999,1656915805.3251889,2022-07-04T09:23:25,6399323,106.65538333333333,1519.1292281135293
1656915808,743000,9122296,1,2,1,3,5983,931,9116461,0,507,244,12,0,2022-07-04T09:23:28,6443,107.39571666666667,1656915818.67484,2022-07-04T09:23:38,6411323,106.85538333333334,1434.4641090526452
1656915831,764000,9145296,1,2,1,3,5997,933,9136859,0,452,131,12,0,2022-07-04T09:23:51,6466,107.7794,1656915839.364444,2022-07-04T09:23:59,6434323,107.23871666666668,1264.792417504629
1656915842,851000,9156296,1,2,1,3,6006,934,9149304,0,707,191,12,0,2022-07-04T09:24:02,6477,107.96418333333332,1656915853.094817,2022-07-04T09:24:13,6445323,107.42205,1191.0225498174166
1656915854,841000,9168296,1,2,1,3,6014,935,9161756,0,551,140,12,0,2022-07-04T09:24:14,6489,108.16401666666667,1656915863.7250319,2022-07-04T09:24:23,6457323,107.62205,1104.1694411112207
1656915868,85000,9181296,1,2,1,3,6023,937,9178784,0,516,0,12,0,2022-07-04T09:24:28,6503,108.38475,1656915877.4251049,2022-07-04T09:24:37,6470323,107.83871666666667,1011.2004387908006
1656915878,948000,9192296,1,2,1,3,6031,938,9187767,0,441,45,12,0,2022-07-04T09:24:38,6513,108.56580000000001,1656915888.004593,2022-07-04T09:24:48,6481323,108.02205000000001,948.4970703125
