time_s,time_us,time_steady,deg,vdda,vbat,seq,srcSystem,srcComponent,time_gregorian,time_s_from_launch,mins_from_launch,log_timestamp,log_timestamp_gregorian,time_steady_from_launch,mins_steady_from_launch,baro_altitude
1656911240,272000,4585088,4.505493640899658,3.2929999828338623,2.9832966327667236,155,11,0,2022-07-04T08:07:20,1875,31.25453333333333,1656911247.72692,2022-07-04T08:07:27,1874115,31.23525,11747.38373589395
1656911248,424000,4593241,4.505493640899658,3.2909998893737793,3.0622711181640625,132,11,0,2022-07-04T08:07:28,1883,31.3904,1656911255.867332,2022-07-04T08:07:35,1882268,31.371133333333333,11802.738891103087
1656911255,556000,4600373,4.2124528884887695,3.2909998893737793,3.0542125701904297,79,11,0,2022-07-04T08:07:35,1890,31.50926666666667,1656911263.638437,2022-07-04T08:07:43,1889400,31.490000000000002,11846.949502774676
1656911263,714000,4608531,4.2124528884887695,3.2909998893737793,3.0816118717193604,55,11,0,2022-07-04T08:07:43,1898,31.645233333333334,1656911272.1561599,2022-07-04T08:07:52,1897558,31.625966666666667,11896.937860237182
1656911272,889000,4617706,4.2124528884887695,3.2929999828338623,2.9849085807800293,62,11,0,2022-07-04T08:07:52,1907,31.79815,1656911280.538756,2022-07-04T08:08:00,1906733,31.778883333333333,11954.319887664657
1656911281,40000,4625857,4.505493640899658,3.2860000133514404,3.123516321182251,32,11,0,2022-07-04T08:08:01,1916,31.934,1656911288.166641,2022-07-04T08:08:08,1914884,31.914733333333334,12005.996690413156
1656911289,197000,4634014,4.505493640899658,3.2929999828338623,2.9865200519561768,6,11,0,2022-07-04T08:08:09,1924,32.06995,1656911296.745924,2022-07-04T08:08:16,1923041,32.05068333333333,12057.856768238626
1656911296,335000,4641152,4.505493640899658,3.2950000762939453,2.9849085807800293,210,11,0,2022-07-04T08:08:16,1931,32.188916666666664,1656911305.1256049,2022-07-04T08:08:25,1930179,32.169650000000004,12097.074324958909
1656911304,497000,4649314,5.091574192047119,3.2880001068115234,3.0687177181243896,186,11,0,2022-07-04T08:08:24,1939,32.32495,1656911313.27702,2022-07-04T08:08:33,1938341,32.305683333333334,12144.722988271775
1656911310,624000,4655441,5.091574192047119,3.2929999828338623,2.9849085807800293,104,11,0,2022-07-04T08:08:30,1945,32.42706666666667,1656911321.9552078,2022-07-04T08:08:41,1944468,32.4078,12180.485648747841
1656911320,818000,4665635,4.798533916473389,3.2909998893737793,3.0590474605560303,138,11,0,2022-07-04T08:08:40,1955,32.59696666666667,1656911330.204629,2022-07-04T08:08:50,1954662,32.5777,12248.0251830413
1656911332,27000,4676845,4.798533916473389,3.2860000133514404,3.1476922035217285,197,11,0,2022-07-04T08:08:52,1967,32.78378333333333,1656911345.8958359,2022-07-04T08:09:05,1965872,32.76453333333333,12315.440138888289
1656911344,256000,4689073,4.798533916473389,3.2950000762939453,2.9881317615509033,30,11,0,2022-07-04T08:09:04,1979,32.9876,1656911354.3249528,2022-07-04T08:09:14,1978100,32.968333333333334,12380.757233326474
1656911352,411000,4697229,4.505493640899658,3.2929999828338623,2.9832966327667236,7,11,0,2022-07-04T08:09:12,1987,33.12351666666667,1656911358.6963959,2022-07-04T08:09:18,1986256,33.10426666666667,12422.780725169037
