time_s,time_us,time_steady,iTOW,fTOW,week,gpsFix,flags,ecefX,ecefY,ecefZ,pAcc,ecefVX,ecefVY,ecefVZ,sAcc,pDOP,reserved1,numSV,seq,srcSystem,srcComponent,time_gregorian,time_s_from_launch,mins_from_launch,log_timestamp,log_timestamp_gregorian,lat,lon,h,time_steady_from_launch,mins_steady_from_launch,baro_altitude
1656912387,128000,5731956,106006000,-399226,2217,0,220,270202051,226882349,530437512,43465092,0,0,0,22653,9999,0,0,86,11,0,2022-07-04T08:26:27,3022,50.3688,1656912397.6156409,2022-07-04T08:26:37,56.54690930269907,40.01939483076128,7336.8536510562135,3020983,50.34971666666667,18083.24882183989
1656912396,115000,5740943,106015000,-494072,2217,0,220,270202051,226882349,530437512,43774564,0,0,0,22708,9999,0,0,84,11,0,2022-07-04T08:26:36,3031,50.51858333333333,1656912405.375808,2022-07-04T08:26:45,56.54690930269907,40.01939483076128,7336.8536510562135,3029970,50.4995,18129.78526937103
1656912404,120000,5748948,106023000,421633,2217,0,220,270202051,226882349,530437512,44050300,0,0,0,22756,9999,0,0,46,11,0,2022-07-04T08:26:44,3039,50.652,1656912413.055053,2022-07-04T08:26:53,56.54690930269907,40.01939483076128,7336.8536510562135,3037975,50.63291666666667,18171.36127709323
1656912420,126000,5764955,106039000,253114,2217,0,220,270202051,226882349,530437512,44603420,0,0,0,22852,9999,0,0,248,11,0,2022-07-04T08:27:00,3055,50.91876666666667,1656912429.597456,2022-07-04T08:27:09,56.54690930269907,40.01939483076128,7336.8536510562135,3053982,50.8997,18248.962060052712
1656912427,151000,5771979,106046000,179339,2217,0,220,270202051,226882349,530437512,44846136,0,0,0,22894,9999,0,0,193,11,0,2022-07-04T08:27:07,3062,51.035849999999996,1656912436.957176,2022-07-04T08:27:16,56.54690930269907,40.01939483076128,7336.8536510562135,3061006,51.01676666666666,18284.947269784574
1656912436,115000,5780943,106055000,84549,2217,0,220,270202051,226882349,530437512,45158848,0,0,0,22948,9999,0,0,194,11,0,2022-07-04T08:27:16,3071,51.185249999999996,1656912441.826784,2022-07-04T08:27:21,56.54690930269907,40.01939483076128,7336.8536510562135,3069970,51.16616666666666,18334.831622691094
1656912442,128000,5786956,106061000,21412,2217,0,220,270202051,226882349,530437512,45367728,0,0,0,22984,9999,0,0,110,11,0,2022-07-04T08:27:22,3077,51.28546666666667,1656912450.1302369,2022-07-04T08:27:30,56.54690930269907,40.01939483076128,7336.8536510562135,3075983,51.26638333333334,18364.509813218392
1656912448,146000,5792974,106067000,-41754,2217,0,220,270202051,226882349,530437512,45576928,0,0,0,23020,9999,0,0,24,11,0,2022-07-04T08:27:28,3083,51.38576666666667,1656912457.857293,2022-07-04T08:27:37,56.54690930269907,40.01939483076128,7336.8536510562135,3082001,51.366683333333334,18392.627140795463
1656912464,140000,5808969,106083000,-210071,2217,0,220,270202051,226882349,530437512,46136376,0,0,0,23115,9999,0,0,214,11,0,2022-07-04T08:27:44,3099,51.65233333333333,1656912473.8491678,2022-07-04T08:27:53,56.54690930269907,40.01939483076128,7336.8536510562135,3097996,51.63326666666667,18468.15489023395
1656912473,149000,5817978,106092000,-304669,2217,0,220,270202051,226882349,530437512,46452068,0,0,0,23168,9999,0,0,216,11,0,2022-07-04T08:27:53,3108,51.802483333333335,1656912482.4878,2022-07-04T08:28:02,56.54690930269907,40.01939483076128,7336.8536510562135,3107005,51.78341666666667,18510.638810189772
1656912482,120000,5826949,106101000,-399242,2217,0,220,270202051,226882349,530437512,46768480,0,0,0,23222,9999,0,0,217,11,0,2022-07-04T08:28:02,3117,51.952,1656912491.108208,2022-07-04T08:28:11,56.54690930269907,40.01939483076128,7336.8536510562135,3115976,51.93293333333334,18549.90129528311
1656912491,135000,5835964,106110000,-493747,2217,0,220,270202051,226882349,530437512,47085608,0,0,0,23275,9999,0,0,219,11,0,2022-07-04T08:28:11,3126,52.102250000000005,1656912498.489444,2022-07-04T08:28:18,56.54690930269907,40.01939483076128,7336.8536510562135,3124991,52.08318333333333,18589.564649597276
1656912499,136000,5843965,106118000,422298,2217,0,220,270202051,226882349,530437512,47368140,0,0,0,23322,9999,0,0,192,11,0,2022-07-04T08:28:19,3134,52.2356,1656912506.738529,2022-07-04T08:28:26,56.54690930269907,40.01939483076128,7336.8536510562135,3132992,52.21653333333334,18626.697764167413
1656912508,112000,5852941,106127000,328043,2217,0,220,270202051,226882349,530437512,47686624,0,0,0,23375,9999,0,0,185,11,0,2022-07-04T08:28:28,3143,52.385200000000005,1656912514.9685729,2022-07-04T08:28:34,56.54690930269907,40.01939483076128,7336.8536510562135,3141968,52.36613333333333,18666.44733063495
1656912516,152000,5860981,106135000,244366,2217,0,220,270202051,226882349,530437512,47970324,0,0,0,23422,9999,0,0,153,11,0,2022-07-04T08:28:36,3151,52.5192,1656912522.859333,2022-07-04T08:28:42,56.54690930269907,40.01939483076128,7336.8536510562135,3150008,52.50013333333333,18707.299766897217
1656912521,149000,5865978,106140000,192102,2217,0,220,270202051,226882349,530437512,48147924,0,0,0,23451,9999,0,0,40,11,0,2022-07-04T08:28:41,3156,52.60248333333333,1656912531.209972,2022-07-04T08:28:51,56.54690930269907,40.01939483076128,7336.8536510562135,3155005,52.58341666666667,18729.17715881223
1656912530,128000,5874957,106149000,98046,2217,0,220,270202051,226882349,530437512,48468168,0,0,0,23504,9999,0,0,41,11,0,2022-07-04T08:28:50,3165,52.75213333333333,1656912538.95936,2022-07-04T08:28:58,56.54690930269907,40.01939483076128,7336.8536510562135,3163984,52.733066666666666,18773.38733802295
1656912537,115000,5881944,106156000,24980,2217,0,220,270202051,226882349,530437512,48717732,0,0,0,23544,9999,0,0,241,11,0,2022-07-04T08:28:57,3172,52.868583333333326,1656912546.739632,2022-07-04T08:29:06,56.54690930269907,40.01939483076128,7336.8536510562135,3170971,52.849516666666666,18807.789445400747
1656912545,164000,5889994,106164000,-58433,2217,0,220,270202051,226882349,530437512,49003460,0,0,0,23591,9999,0,0,215,11,0,2022-07-04T08:29:05,3180,53.00273333333334,1656912555.2108488,2022-07-04T08:29:15,56.54690930269907,40.01939483076128,7336.8536510562135,3179021,52.98368333333334,18846.009450401172
1656912553,149000,5897978,106172000,-141763,2217,0,220,270202051,226882349,530437512,49289752,0,0,0,23637,9999,0,0,185,11,0,2022-07-04T08:29:13,3188,53.13581666666666,1656912563.4398038,2022-07-04T08:29:23,56.54690930269907,40.01939483076128,7336.8536510562135,3187005,53.11675,18881.61843735464
1656912562,143000,5906973,106181000,-235476,2217,0,220,270202051,226882349,530437512,49612492,0,0,0,23690,9999,0,0,175,11,0,2022-07-04T08:29:22,3197,53.285716666666666,1656912572.050189,2022-07-04T08:29:32,56.54690930269907,40.01939483076128,7336.8536510562135,3196000,53.266666666666666,18923.876473981658
1656912569,157000,5913986,106188000,-308316,2217,0,220,270202051,226882349,530437512,49863992,0,0,0,23730,9999,0,0,119,11,0,2022-07-04T08:29:29,3204,53.40261666666667,1656912580.0304399,2022-07-04T08:29:40,56.54690930269907,40.01939483076128,7336.8536510562135,3203013,53.38355,18957.38703373496
1656912579,139000,5923969,106198000,-412298,2217,0,220,270202051,226882349,530437512,50224024,0,0,0,23788,9999,0,0,148,11,0,2022-07-04T08:29:39,3214,53.568983333333335,1656912588.0812838,2022-07-04T08:29:48,56.54690930269907,40.01939483076128,7336.8536510562135,3212996,53.549933333333335,19005.63564238676
1656912587,124000,5931953,106206000,-495457,2217,0,220,270202051,226882349,530437512,50512680,0,0,0,23834,9999,0,0,120,11,0,2022-07-04T08:29:47,3222,53.70206666666666,1656912595.6607568,2022-07-04T08:29:55,56.54690930269907,40.01939483076128,7336.8536510562135,3220980,53.683,19039.119022229264
1656912590,143000,5934973,106209000,473336,2217,0,220,270202051,226882349,530437512,50621108,0,0,0,23851,9999,0,0,206,11,0,2022-07-04T08:29:50,3225,53.752383333333334,1656912604.181252,2022-07-04T08:30:04,56.54690930269907,40.01939483076128,7336.8536510562135,3224000,53.733333333333334,19052.07438503061
1656912603,122000,5947952,106222000,338204,2217,0,220,270202051,226882349,530437512,51091704,0,0,0,23926,9999,0,0,57,11,0,2022-07-04T08:30:03,3238,53.9687,1656912612.6212769,2022-07-04T08:30:12,56.54690930269907,40.01939483076128,7336.8536510562135,3236979,53.94965,19125.378588392858
1656912610,147000,5954977,106229000,265482,2217,0,220,270202051,226882349,530437512,51345708,0,0,0,23966,9999,0,0,252,11,0,2022-07-04T08:30:10,3245,54.08578333333333,1656912617.161701,2022-07-04T08:30:17,56.54690930269907,40.01939483076128,7336.8536510562135,3244004,54.06673333333333,19150.34421977041
1656912619,121000,5963951,106238000,144793,2217,3,220,272474778,227831755,530310702,82012,1026,86,-110,661,4046,0,4,253,11,0,2022-07-04T08:30:19,3254,54.235350000000004,1656912625.710945,2022-07-04T08:30:25,56.36496325060317,39.90092546630942,19275.417560606213,3252978,54.216300000000004,19184.871183400108
1656912627,130000,5971960,106246000,61576,2217,3,220,272484963,227835059,530314000,47748,970,-154,18,254,4047,0,4,226,11,0,2022-07-04T08:30:27,3262,54.368833333333335,1656912634.101301,2022-07-04T08:30:34,56.364386350575124,39.90028044157662,19357.894787248664,3260987,54.349783333333335,19220.178395537474
1656912637,129000,5981959,106256000,-42316,2217,3,220,272493991,227832841,530317650,36921,757,-286,231,245,4048,0,4,0,11,0,2022-07-04T08:30:37,3272,54.53548333333333,1656912650.161613,2022-07-04T08:30:50,56.364157127530866,39.8990718115543,19418.767042237396,3270986,54.51643333333333,19287.017683463833
1656912650,159000,5994989,106269000,-177293,2217,3,220,272505561,227830602,530319901,28032,820,-283,283,293,4049,0,4,111,11,0,2022-07-04T08:30:50,3285,54.75265,1656912658.542084,2022-07-04T08:30:58,56.36371414202886,39.89759761149839,19478.720474192527,3284016,54.7336,19335.134445235268
1656912658,157000,6002988,106277000,-260393,2217,3,220,272510613,227828684,530324047,25796,644,-344,423,237,4050,0,4,75,11,0,2022-07-04T08:30:58,3293,54.88595,1656912666.372824,2022-07-04T08:31:06,56.36372254571657,39.89683755547985,19527.893590028154,3292015,54.86691666666666,19371.78756577461
1656912666,131000,6010961,106285000,-343465,2217,3,220,272517200,227826874,530327095,25060,966,-268,300,285,4051,0,4,47,11,0,2022-07-04T08:31:06,3301,55.01885,1656912674.672832,2022-07-04T08:31:14,56.36358353967183,39.89593206582241,19574.832468687953,3299988,54.9998,19411.535075893615
1656912674,152000,6018982,106293000,-426456,2217,3,220,272521773,227823440,530329697,24614,602,-284,457,280,4051,0,4,20,11,0,2022-07-04T08:31:14,3309,55.15253333333333,1656912682.8729088,2022-07-04T08:31:22,56.363615235315095,39.89503398025947,19603.72983727372,3308009,55.13348333333333,19450.61364677054
1656912683,140000,6027970,106301999,480188,2217,3,220,272527792,227822836,530332180,23909,632,-24,370,325,4052,0,4,21,11,0,2022-07-04T08:31:23,3318,55.30233333333333,1656912690.7125769,2022-07-04T08:31:30,56.363423024462435,39.89433653380638,19647.836359404584,3316997,55.28328333333333,19495.705367658134
1656912691,156000,6035986,106310000,397197,2217,3,220,272532660,227821160,530335463,24532,717,-33,365,400,4053,0,4,250,11,0,2022-07-04T08:31:31,3326,55.43593333333333,1656912698.392365,2022-07-04T08:31:38,56.36338756430557,39.89362551174961,19689.90365962577,3325013,55.41688333333333,19535.920680812895
1656912695,140000,6039971,106314000,355755,2217,3,220,272534807,227820614,530335591,24218,614,15,340,370,4053,0,4,106,11,0,2022-07-04T08:31:35,3330,55.50233333333333,1656912706.382673,2022-07-04T08:31:46,56.363297226639475,39.893335831558815,19698.154167435703,3328998,55.4833,19555.907932261067
1656912706,156000,6050986,106325000,241738,2217,3,220,272540135,227821310,530340616,23686,724,145,243,379,4053,0,4,153,11,0,2022-07-04T08:31:46,3341,55.68593333333333,1656912714.3524399,2022-07-04T08:31:54,56.36320844845656,39.89287078508149,19765.10700030345,3340013,55.66688333333333,19610.916507739646
1656912715,165000,6059996,106334000,148533,2217,3,220,272544896,227822373,530343609,22209,609,493,156,445,4054,0,4,154,11,0,2022-07-04T08:31:55,3350,55.836083333333335,1656912722.7240129,2022-07-04T08:32:02,56.36303377923361,39.89250982205932,19814.036320197836,3349023,55.81705,19655.585291244148
1656912723,143000,6067974,106342000,65721,2217,3,220,272550186,227823156,530345909,20468,658,76,325,357,4054,0,4,126,11,0,2022-07-04T08:32:03,3358,55.96905,1656912731.153044,2022-07-04T08:32:11,56.362807875315305,39.89205949509554,19858.449674464242,3357001,55.95001666666667,19695.142129383665
1656912739,114000,6083944,106358000,-99790,2217,3,220,272559223,227828817,530350305,20668,688,388,223,450,4055,0,4,71,11,0,2022-07-04T08:32:19,3374,56.23523333333333,1656912747.2128248,2022-07-04T08:32:27,56.36223844322571,39.891825241124586,19953.568581301937,3372971,56.21618333333333,19773.497247113748
1656912747,128000,6091959,106366000,-182466,2217,0,220,272563424,227830737,530352734,21137,331,469,380,599,9999,0,0,38,11,0,2022-07-04T08:32:27,3382,56.3688,1656912755.672868,2022-07-04T08:32:35,56.362026871547776,39.89162828864458,19998.46735983375,3380986,56.34976666666667,19808.84327090448
1656912754,147000,6098978,106373000,-254800,2217,0,220,272565742,227834017,530355395,27234,331,469,380,897,9999,0,0,231,11,0,2022-07-04T08:32:34,3389,56.48578333333333,1656912764.0838559,2022-07-04T08:32:44,56.3618694821558,39.89179440970063,20042.126262847192,3388005,56.466750000000005,19844.5243324419
1656912762,121000,6106952,106381000,-337400,2217,3,220,272573861,227834521,530358124,16268,522,180,125,600,4056,0,4,203,11,0,2022-07-04T08:32:42,3397,56.61868333333334,1656912771.703312,2022-07-04T08:32:51,56.361516418772844,39.891016978647926,20101.14475082694,3395979,56.59965,19881.996691989854
1656912771,163000,6115993,106390000,-430199,2217,3,220,272580183,227833801,530359040,13119,661,-56,173,244,4056,0,4,205,11,0,2022-07-04T08:32:51,3406,56.76938333333333,1656912779.903265,2022-07-04T08:32:59,56.361234719084976,39.89027397817344,20133.08347714784,3405020,56.75033333333333,19920.76086637876
1656912774,123000,6118954,106393000,-461121,2217,3,220,272581639,227834074,530359614,13367,444,179,182,377,4056,0,4,34,11,0,2022-07-04T08:32:54,3409,56.81871666666667,1656912784.624397,2022-07-04T08:33:04,56.36116687008206,39.890157164711155,20145.02068214733,3407981,56.799683333333334,19934.035693639104
1656912785,154000,6129985,106404000,425556,2217,3,220,272587581,227834549,530361830,15137,485,212,197,450,4057,0,4,93,11,0,2022-07-04T08:33:05,3420,57.00256666666667,1656912792.414537,2022-07-04T08:33:12,56.36091425187153,39.889601364502575,20190.413232350784,3419012,56.983533333333334,19984.23815942959
1656912794,139000,6138970,106413000,332905,2217,3,220,272592764,227837200,530362144,15852,703,182,59,347,4057,0,4,90,11,0,2022-07-04T08:33:14,3429,57.15231666666667,1656912800.883873,2022-07-04T08:33:20,56.360506705017436,39.88939334548871,20224.47551665805,3427997,57.13328333333333,20025.897686703334
1656912801,130000,6145961,106420000,260904,2217,3,220,272595980,227839228,530362455,17361,350,514,101,550,4057,0,4,25,11,0,2022-07-04T08:33:21,3436,57.26883333333333,1656912809.445736,2022-07-04T08:33:29,56.36024127886187,39.88931167823934,20247.9390755982,3434988,57.2498,20055.648755428345
1656912810,117000,6154948,106429000,168377,2217,3,220,272602235,227843465,530362467,17890,747,400,5,353,4057,0,4,26,11,0,2022-07-04T08:33:30,3445,57.41861666666667,1656912817.223729,2022-07-04T08:33:37,56.35968165062663,39.88918905155101,20289.678854339374,3443975,57.39958333333333,20097.96646155477
1656912818,130000,6162961,106437000,86219,2217,3,220,272607157,227846608,530362007,18395,619,451,18,409,4057,0,4,255,11,0,2022-07-04T08:33:38,3453,57.55216666666667,1656912825.2840278,2022-07-04T08:33:45,56.35922713956961,39.88906892074825,20317.936921672128,3451988,57.53313333333333,20133.287677890257
1656912821,138000,6165969,106440000,55434,2217,3,220,272608889,227847501,530361848,18768,666,373,5,394,4057,0,4,85,11,0,2022-07-04T08:33:41,3456,57.6023,1656912833.5249438,2022-07-04T08:33:53,56.35907752521766,39.889000294341294,20327.14793174169,3454996,57.58326666666667,20145.896154256887
1656912831,159000,6175991,106450000,-47194,2217,3,220,272615900,227851491,530362060,18159,491,641,14,449,4057,0,4,115,11,0,2022-07-04T08:33:51,3466,57.76931666666667,1656912841.309952,2022-07-04T08:34:01,56.358496403307534,39.88876893358873,20372.890074513776,3465018,57.7503,20200.52341457009
1656912840,153000,6184984,106459000,-139466,2217,3,220,272622135,227853472,530362464,18210,726,257,78,325,4057,0,4,114,11,0,2022-07-04T08:34:00,3475,57.919216666666664,1656912848.876381,2022-07-04T08:34:08,56.358065206551316,39.88836925344303,20409.79514433156,3474011,57.90018333333333,20254.772796840283
1656912849,128000,6193959,106468000,-231674,2217,3,220,272628165,227855806,530362839,19113,727,116,165,355,4057,0,4,104,11,0,2022-07-04T08:34:09,3484,58.0688,1656912857.783977,2022-07-04T08:34:17,56.35762742691688,39.88803446369822,20446.84194460583,3482986,58.04976666666666,20280.528140639242
1656912856,125000,6200956,106475000,-303367,2217,0,220,272634084,227855159,530363593,19850,932,-13,97,731,9999,0,0,48,11,0,2022-07-04T08:34:16,3491,58.18541666666667,1656912864.844596,2022-07-04T08:34:24,56.35735726604251,39.8873423220319,20475.98168164849,3489983,58.166383333333336,20315.444624158743
1656912857,145000,6201977,106476000,-313606,2217,0,220,272635016,227855146,530363690,20277,932,-13,97,861,9999,0,0,77,11,0,2022-07-04T08:34:17,3492,58.202416666666664,1656912873.1151328,2022-07-04T08:34:33,56.35730940161402,39.88724433630566,20480.70493558739,3491004,58.1834,20320.76301350463
1656912872,148000,6216979,106491000,-467277,2217,3,220,272647192,227857832,530367621,14965,1351,848,1009,939,4057,0,4,250,11,0,2022-07-04T08:34:32,3507,58.452466666666666,1656912881.215765,2022-07-04T08:34:41,56.35667971133798,39.886317602245526,20574.734122209644,3506006,58.43343333333333,20385.962240925288
1656912873,119000,6217950,106492000,-477538,2217,3,220,272648629,227858429,530368519,14381,1324,714,1033,760,4057,0,4,22,11,0,2022-07-04T08:34:33,3508,58.468650000000004,1656912885.365176,2022-07-04T08:34:45,56.35661354319001,39.88624287800615,20590.4398330072,3506977,58.449616666666664,20390.616800739488
1656912885,119000,6229950,106504000,399477,2217,3,220,272662044,227863159,530380040,15108,1149,285,1060,454,4057,0,4,109,11,0,2022-07-04T08:34:45,3520,58.66865,1656912893.509728,2022-07-04T08:34:53,56.356191765600926,39.88544099476443,20760.18601117594,3518977,58.64961666666667,20447.73841827589
1656912894,160000,6238992,106513000,307397,2217,3,220,272671375,227864163,530387038,15525,1099,244,887,354,4056,0,4,104,11,0,2022-07-04T08:34:54,3529,58.81933333333333,1656912901.8447368,2022-07-04T08:35:01,56.35595727464429,39.88460043279421,20861.679502991876,3528019,58.80031666666666,20494.419596153894
1656912903,140000,6247972,106522000,215502,2217,3,220,272680498,227865933,530393296,15725,1140,306,763,378,4056,0,4,99,11,0,2022-07-04T08:35:03,3538,58.969,1656912909.734848,2022-07-04T08:35:09,56.35566137676524,39.88387618469602,20958.850128169026,3536999,58.94998333333333,20543.75924406629
1656912911,155000,6255987,106530000,133937,2217,3,220,272687746,227865052,530398544,16464,1028,189,751,366,4056,0,4,72,11,0,2022-07-04T08:35:11,3546,59.102583333333335,1656912917.8348038,2022-07-04T08:35:17,56.355549284036414,39.883017830537725,21030.223616887626,3545014,59.08356666666667,20582.6547622061
1656912920,138000,6264969,106539000,42268,2217,3,220,272696738,227866977,530403458,18427,1110,320,672,484,4055,0,4,73,11,0,2022-07-04T08:35:20,3555,59.2523,1656912926.0562758,2022-07-04T08:35:26,56.35518682202137,39.882326365301154,21116.20022240754,3553996,59.233266666666665,20628.464863756893
1656912927,124000,6271956,106546000,-28939,2217,3,220,272703070,227867165,530407121,19299,945,180,801,462,4055,0,4,17,11,0,2022-07-04T08:35:27,3562,59.36873333333333,1656912933.955752,2022-07-04T08:35:33,56.3549974228994,39.881695017575794,21174.282928206474,3560983,59.34971666666667,20663.99666133291
1656912934,125000,6278957,106553000,-100022,2217,3,220,272709204,227867735,530409230,20088,1101,329,574,454,4055,0,4,217,11,0,2022-07-04T08:35:34,3569,59.485416666666666,1656912942.238088,2022-07-04T08:35:42,56.354724026424044,39.88113141716176,21219.94438624652,3567984,59.4664,20700.153219975713
1656912943,146000,6287978,106562000,-191345,2217,3,220,272717626,227869215,530411105,21238,1123,374,439,483,4054,0,4,211,11,0,2022-07-04T08:35:43,3578,59.63576666666667,1656912950.5562,2022-07-04T08:35:50,56.354264716384975,39.88044389835756,21276.618932056575,3577005,59.61675,20747.34005887099
1656912951,129000,6295961,106570000,-272361,2217,3,220,272726194,227869184,530411504,20931,1220,269,368,365,4054,0,4,177,11,0,2022-07-04T08:35:51,3586,59.768816666666666,1656912958.2962449,2022-07-04T08:35:58,56.35379605247281,39.87955437904432,21316.259748067587,3584988,59.7498,20790.439369364973
1656912957,140000,6301972,106576000,-333090,2217,3,220,272732726,227868892,530412648,21121,1100,165,418,355,4053,0,4,93,11,0,2022-07-04T08:35:57,3592,59.869,1656912966.696384,2022-07-04T08:36:06,56.353493227040026,39.87884305519462,21352.51922634553,3590999,59.84998333333333,20827.531596566307
1656912968,142000,6312974,106587000,-444207,2217,3,220,272746814,227868908,530413428,21808,1306,310,252,385,4053,0,4,152,11,0,2022-07-04T08:36:08,3603,60.052366666666664,1656912975.1860878,2022-07-04T08:36:15,56.352725567799396,39.87738885450701,21418.971666455684,3602001,60.033350000000006,20885.290987352484
1656912975,143000,6319975,106593999,485238,2217,3,220,272754710,227869104,530413218,22062,1382,709,2,591,4052,0,4,96,11,0,2022-07-04T08:36:15,3610,60.16905,1656912982.925276,2022-07-04T08:36:22,56.35225428072728,39.87659698602935,21451.494760743695,3609002,60.15003333333333,20923.382132221588
1656912988,159000,6332991,106607000,354600,2217,3,220,272770460,227862659,530411739,21638,1515,-317,273,233,4051,0,4,212,11,0,2022-07-04T08:36:28,3623,60.385983333333336,1656912999.3953838,2022-07-04T08:36:39,56.35158818309822,39.874171828013864,21483.261564130848,3622018,60.36696666666667,20997.512582182797
1656912999,124000,6343956,106618000,244236,2217,3,220,272784286,227860466,530410711,21089,1339,295,103,346,4050,0,4,1,11,0,2022-07-04T08:36:39,3634,60.56873333333333,1656913007.196097,2022-07-04T08:36:47,56.35085133311555,39.872471657457915,21525.70914075374,3632983,60.54971666666667,21064.48561593311
1656913007,134000,6351966,106626000,164207,2217,3,220,272792081,227855242,530409506,20691,1328,-158,162,252,4050,0,4,230,11,0,2022-07-04T08:36:47,3642,60.70223333333333,1656913014.948704,2022-07-04T08:36:54,56.35059534545211,39.87101981438216,21530.27094351396,3640993,60.68321666666667,21107.598852433377
1656913016,164000,6360996,106635000,74322,2217,3,220,272802177,227851382,530407497,20147,1129,-68,258,275,4049,0,4,232,11,0,2022-07-04T08:36:56,3651,60.85273333333334,1656913023.706585,2022-07-04T08:37:03,56.35010273206068,39.869498974732366,21542.772240536753,3650023,60.83371666666667,21153.92368833813
1656913023,149000,6367982,106642000,4475,2217,3,220,272808488,227847728,530408393,19688,1062,-305,396,235,4048,0,4,176,11,0,2022-07-04T08:37:03,3658,60.96915,1656913031.405473,2022-07-04T08:37:11,56.34996079335185,39.86839477045573,21564.091784314875,3657009,60.95015,21190.992520042797
1656913031,156000,6375988,106650000,-75253,2217,3,220,272815739,227845388,530409621,19411,897,6,435,314,4047,0,4,149,11,0,2022-07-04T08:37:11,3666,61.1026,1656913039.257376,2022-07-04T08:37:19,56.349718799329224,39.86735602408881,21596.840965514253,3665015,61.08358333333333,21233.75993146698
1656913039,161000,6383993,106658000,-154835,2217,3,220,272821348,227841061,530411504,19382,879,-242,493,275,4046,0,4,122,11,0,2022-07-04T08:37:19,3674,61.236016666666664,1656913048.406097,2022-07-04T08:37:28,56.349698083394706,39.86624112369145,21621.002021836746,3673020,61.217,21274.15909079923
1656913046,149000,6390982,106665000,-224401,2217,3,220,272828563,227837735,530412545,19021,1089,-421,453,218,4046,0,4,59,11,0,2022-07-04T08:37:26,3681,61.35248333333333,1656913055.8864439,2022-07-04T08:37:35,56.349495947820536,39.86508414653918,21648.54077840053,3680009,61.333483333333334,21311.733282580415
1656913063,120000,6407953,106682000,-393203,2217,0,220,272841924,227833299,530418130,33074,0,0,0,1832,9999,0,0,26,11,0,2022-07-04T08:37:43,3698,61.63533333333333,1656913073.2656279,2022-07-04T08:37:53,56.34922069757468,39.86315487647663,21736.104689832646,3696980,61.61633333333334,21392.951291213845
1656913078,164000,6422996,106697000,458649,2217,3,220,272855893,227811179,530403999,15252,671,-1601,-808,553,4042,0,4,200,11,0,2022-07-04T08:37:58,3713,61.88606666666667,1656913088.915964,2022-07-04T08:38:08,56.348777234715925,39.858974845207705,21599.330541015013,3712023,61.86705,21465.89369505489
1656913086,170000,6431003,106705000,379651,2217,3,220,272862176,227800376,530398790,17138,814,-1252,-871,453,4041,0,4,173,11,0,2022-07-04T08:38:06,3721,62.0195,1656913097.456796,2022-07-04T08:38:17,56.34867537434612,39.85698906661874,21544.33013527003,3720030,62.0005,21504.19566262894
1656913108,150000,6452983,106727000,162652,2217,3,220,272877927,227777680,530391438,19351,702,-1375,-272,403,4038,0,4,20,11,0,2022-07-04T08:38:28,3743,62.38583333333334,1656913117.987452,2022-07-04T08:38:37,56.34849348873574,39.852553561314195,21469.537266971074,3742010,62.36683333333334,21607.407204771436
1656913119,122000,6463955,106738000,54264,2217,3,220,272889257,227771833,530393391,18517,746,-953,-111,297,4037,0,4,78,11,0,2022-07-04T08:38:39,3754,62.5687,1656913125.8458278,2022-07-04T08:38:45,56.348221443800114,39.85065971958381,21513.23198649623,3752982,62.5497,21660.27465871439
1656913126,131000,6470964,106745000,-14652,2217,3,220,272895348,227767873,530396441,18148,636,-1049,144,342,4036,0,4,22,11,0,2022-07-04T08:38:46,3761,62.685516666666665,1656913134.3067448,2022-07-04T08:38:54,56.34821337326315,39.84954055272046,21550.472355662845,3759991,62.666516666666666,21690.336745570377
1656913135,144000,6479976,106754000,-103126,2217,3,220,272903007,227764736,530398464,17764,643,-789,94,289,4034,0,4,23,11,0,2022-07-04T08:38:55,3770,62.83573333333333,1656913142.726045,2022-07-04T08:39:02,56.348025371978004,39.848361299470454,21588.757697323443,3769003,62.81671666666667,21734.142951059348
1656913143,131000,6487964,106762000,-181755,2217,3,220,272909461,227762843,530402596,17366,825,-378,54,200,4033,0,4,245,11,0,2022-07-04T08:39:03,3778,62.968849999999996,1656913150.405797,2022-07-04T08:39:10,56.347951507129196,39.84746046849291,21643.88999436617,3776991,62.94985,21777.04178700387
1656913151,159000,6495992,106770000,-260363,2217,3,220,272916599,227761110,530406170,17527,723,-752,273,228,4032,0,4,211,11,0,2022-07-04T08:39:11,3786,63.102650000000004,1656913158.866173,2022-07-04T08:39:18,56.34780319682545,39.8465088160499,21697.856118335472,3785019,63.08365,21814.743786468778
1656913160,160000,6504993,106779000,-348834,2217,3,220,272926284,227758268,530410246,17324,1105,-530,98,208,4030,0,4,212,11,0,2022-07-04T08:39:20,3795,63.25266666666666,1656913167.096865,2022-07-04T08:39:27,56.34758702507098,39.84515691432266,21762.900592820515,3794020,63.233666666666664,21858.422837824335
1656913171,133000,6515966,106790000,-456848,2217,3,220,272937581,227753020,530415769,17775,900,-719,357,205,4028,0,4,14,11,0,2022-07-04T08:39:31,3806,63.43555,1656913182.3965409,2022-07-04T08:39:42,56.34746524694791,39.843340842832966,21838.307628568047,3804993,63.41655,21912.63880140732
1656913192,154000,6536987,106811000,337035,2217,3,220,272956162,227746755,530425914,19001,976,-6,148,372,4025,0,4,95,11,0,2022-07-04T08:39:52,3827,63.7859,1656913205.926944,2022-07-04T08:40:05,56.34720455258488,39.84064683375939,21979.57323017442,3826014,63.7669,22024.01264502326
