time_s,time_us,time_steady,temperature,pressure,altitude,seq,srcSystem,srcComponent,time_gregorian,time_s_from_launch,mins_from_launch,log_timestamp,log_timestamp_gregorian,time_steady_from_launch,mins_steady_from_launch
1656911322,461500,4668065,7.860000133514404,18622,12260.3505859375,50,13,2,2022-07-04T08:08:42,1957,32.62435833333333,1656911332.035697,2022-07-04T08:08:52,1957092,32.6182
1656911331,625500,4677169,8.0,18468,12313.2177734375,104,13,2,2022-07-04T08:08:51,1966,32.77709166666667,1656911340.435256,2022-07-04T08:09:00,1966196,32.769933333333334
1656911338,872500,4684416,7.960000038146973,18352,12353.3310546875,147,13,2,2022-07-04T08:08:58,1973,32.897875,1656911348.265568,2022-07-04T08:09:08,1973443,32.89071666666667
1656911352,221600,4697551,7.909999847412109,18157,12421.337890625,226,13,2,2022-07-04T08:09:12,1987,33.12036,1656911364.614848,2022-07-04T08:09:24,1986578,33.109633333333335
1656911362,875700,4708540,7.630000114440918,17927,12502.5,34,13,2,2022-07-04T08:09:22,1997,33.29792833333333,1656911372.4538,2022-07-04T08:09:32,1997567,33.29278333333333
1656911370,719900,4716223,7.400000095367432,17790,12551.3408203125,77,13,2,2022-07-04T08:09:30,2005,33.428665,1656911380.853509,2022-07-04T08:09:40,2005250,33.420833333333334
1656911379,884800,4725329,7.380000114440918,17638,12605.974609375,130,13,2,2022-07-04T08:09:39,2014,33.58141333333334,1656911389.563449,2022-07-04T08:09:49,2014356,33.5726
1656911386,807100,4732351,7.360000133514404,17527,12646.1689453125,175,13,2,2022-07-04T08:09:46,2021,33.696785,1656911397.335064,2022-07-04T08:09:57,2021378,33.68963333333333
1656911394,475300,4739805,7.349999904632568,17411,12688.4462890625,220,13,2,2022-07-04T08:09:54,2029,33.82458833333333,1656911405.4044409,2022-07-04T08:10:05,2028832,33.81386666666667
1656911403,381400,4748711,7.260000228881836,17275,12738.375,17,13,2,2022-07-04T08:10:03,2038,33.97302333333333,1656911414.3230119,2022-07-04T08:10:14,2037738,33.9623
1656911404,917300,4750541,7.079999923706055,17241,12750.9189453125,25,13,2,2022-07-04T08:10:04,2039,33.998621666666665,1656911417.763381,2022-07-04T08:10:17,2039568,33.9928
1656911426,750100,4772284,6.949999809265137,16827,12905.6787109375,150,13,2,2022-07-04T08:10:26,2061,34.36250166666667,1656911438.515832,2022-07-04T08:10:38,2061311,34.355183333333336
1656911434,971200,4780301,6.889999866485596,16708,12950.8681640625,193,13,2,2022-07-04T08:10:34,2069,34.49952,1656911442.654137,2022-07-04T08:10:42,2069328,34.4888
1656911444,201400,4789531,6.829999923706055,16562,13006.7548828125,246,13,2,2022-07-04T08:10:44,2079,34.65335666666667,1656911451.042764,2022-07-04T08:10:51,2078558,34.642633333333336
1656911460,945500,4806275,6.639999866485596,16284,13114.546875,89,13,2,2022-07-04T08:11:00,2095,34.932424999999995,1656911467.082309,2022-07-04T08:11:07,2095302,34.9217
1656911468,701600,4814394,6.510000228881836,16183,13154.166015625,134,13,2,2022-07-04T08:11:08,2103,35.06169333333333,1656911475.371989,2022-07-04T08:11:15,2103421,35.05701666666666
1656911471,797600,4817391,6.369999885559082,16163,13162.0400390625,150,13,2,2022-07-04T08:11:11,2106,35.11329333333333,1656911483.814673,2022-07-04T08:11:23,2106418,35.10696666666667
1656911484,781200,4830111,6.25,16008,13223.40234375,222,13,2,2022-07-04T08:11:24,2119,35.32968666666667,1656911491.773077,2022-07-04T08:11:31,2119138,35.31896666666667
1656911493,779400,4839109,6.230000019073486,15897,13267.712890625,19,13,2,2022-07-04T08:11:33,2128,35.47965666666666,1656911500.610457,2022-07-04T08:11:40,2128136,35.46893333333333
1656911502,686500,4848016,6.150000095367432,15787,13311.9306640625,72,13,2,2022-07-04T08:11:42,2137,35.62810833333333,1656911509.094641,2022-07-04T08:11:49,2137043,35.617383333333336
1656911515,778600,4861332,5.710000038146973,15601,13387.40625,152,13,2,2022-07-04T08:11:55,2150,35.84631,1656911525.5611398,2022-07-04T08:12:05,2150359,35.83931666666667
1656911524,883700,4870607,5.699999809265137,15468,13441.9296875,205,13,2,2022-07-04T08:12:04,2159,35.998061666666665,1656911534.102061,2022-07-04T08:12:14,2159634,35.993900000000004
1656911533,198700,4878528,5.539999961853027,15368,13483.236328125,250,13,2,2022-07-04T08:12:13,2168,36.136645,1656911541.993345,2022-07-04T08:12:21,2167555,36.12591666666666
1656911540,695700,4886025,5.570000171661377,15290,13515.642578125,37,13,2,2022-07-04T08:12:20,2175,36.26159500000001,1656911550.2308478,2022-07-04T08:12:30,2175052,36.25086666666667
1656911545,36800,4895771,5.559999942779541,15213,13547.794921875,90,13,2,2022-07-04T08:12:25,2180,36.33394666666666,1656911558.041852,2022-07-04T08:12:38,2184798,36.4133
1656911555,565500,4900895,5.590000152587891,15143,13577.16796875,127,13,2,2022-07-04T08:12:35,2190,36.509425,1656911565.6913168,2022-07-04T08:12:45,2189922,36.4987
1656911563,740500,4909070,5.480000019073486,15065,13610.0556640625,170,13,2,2022-07-04T08:12:43,2198,36.645675,1656911574.12064,2022-07-04T08:12:54,2198097,36.63495
1656911572,499200,4918043,5.28000020980835,14969,13650.7705078125,223,13,2,2022-07-04T08:12:52,2207,36.791653333333336,1656911582.461421,2022-07-04T08:13:02,2207070,36.7845
1656911581,541100,4927025,5.239999771118164,14867,13694.3193359375,20,13,2,2022-07-04T08:13:01,2216,36.94235166666667,1656911590.3115919,2022-07-04T08:13:10,2216052,36.934200000000004
1656911587,764800,4933094,5.28000020980835,14805,13720.9345703125,57,13,2,2022-07-04T08:13:07,2222,37.046079999999996,1656911595.049716,2022-07-04T08:13:15,2222121,37.03535
1656911592,237200,4937850,5.090000152587891,14754,13742.9130859375,84,13,2,2022-07-04T08:13:12,2227,37.12062,1656911606.999668,2022-07-04T08:13:26,2226877,37.11461666666666
1656911604,522500,4949852,5.130000114440918,14616,13802.7666015625,153,13,2,2022-07-04T08:13:24,2239,37.325375,1656911611.659492,2022-07-04T08:13:31,2238879,37.31465
1656911609,457500,4954931,4.869999885559082,14533,13839.037109375,180,13,2,2022-07-04T08:13:29,2244,37.407625,1656911619.222085,2022-07-04T08:13:39,2243958,37.399300000000004
1656911621,313500,4966643,4.980000019073486,14368,13911.765625,252,13,2,2022-07-04T08:13:41,2256,37.605225000000004,1656911627.740356,2022-07-04T08:13:47,2255670,37.594500000000004
1656911623,996300,4969440,4.840000152587891,14320,13933.080078125,14,13,2,2022-07-04T08:13:43,2258,37.64993833333333,1656911635.319237,2022-07-04T08:13:55,2258467,37.64111666666667
1656911630,934000,4982264,4.840000152587891,14102,14030.791015625,84,13,2,2022-07-04T08:13:50,2265,37.76556666666667,1656911643.919765,2022-07-04T08:14:03,2271291,37.854850000000006
1656911637,482200,4988812,4.400000095367432,14012,14071.57421875,120,13,2,2022-07-04T08:13:57,2272,37.87470333333333,1656911652.2599878,2022-07-04T08:14:12,2277839,37.96398333333333
1656911652,902700,4998232,4.630000114440918,13902,14121.7763671875,174,13,2,2022-07-04T08:14:12,2287,38.13171166666667,1656911660.068816,2022-07-04T08:14:20,2287259,38.120983333333335
1656911669,633800,5014963,4.539999961853027,13736,14198.294921875,14,13,2,2022-07-04T08:14:29,2304,38.410563333333336,1656911676.4792168,2022-07-04T08:14:36,2303990,38.399833333333326
1656911675,601800,5020931,4.300000190734863,13682,14223.3876953125,51,13,2,2022-07-04T08:14:35,2310,38.51003,1656911684.121085,2022-07-04T08:14:44,2309958,38.4993
1656911683,631600,5028961,4.190000057220459,13607,14258.4013671875,94,13,2,2022-07-04T08:14:43,2318,38.643860000000004,1656911692.588969,2022-07-04T08:14:52,2317988,38.63313333333333
1656911697,725800,5043055,4.440000057220459,13490,14313.4130859375,184,13,2,2022-07-04T08:14:57,2332,38.87876333333334,1656911708.53774,2022-07-04T08:15:08,2332082,38.86803333333333
1656911701,270700,5052869,4.260000228881836,13404,14354.154296875,237,13,2,2022-07-04T08:15:01,2336,38.937845,1656911719.089416,2022-07-04T08:15:19,2341896,39.031600000000005
