time_s,time_us,time_steady,last_report_time,last_good_report_time,reports_counter,bad_reports_counter,last_mistake,ignorance_depth,punishments_counter,last_punishment_time,seq,srcSystem,srcComponent,time_gregorian,time_s_from_launch,mins_from_launch,log_timestamp,log_timestamp_gregorian,time_steady_from_launch,mins_steady_from_launch,baro_altitude
1656915083,731500,8429022,8429000,2581225,5608,4733,-4,3885,1408,8425338,7,13,1,2022-07-04T09:11:23,5718,95.31219166666666,1656915090.2892969,2022-07-04T09:11:30,5718049,95.30081666666666,7346.049771056322
1656915112,66900,8457365,8457343,2581225,5633,4758,-4,3910,1414,8456299,228,13,1,2022-07-04T09:11:52,5747,95.78444833333333,1656915120.448973,2022-07-04T09:12:00,5746392,95.7732,7069.021900660219
1656915140,232900,8485531,8485509,2581225,5658,4783,-4,3935,1419,8482110,195,13,1,2022-07-04T09:12:20,5775,96.25388166666667,1656915148.558496,2022-07-04T09:12:28,5774558,96.24263333333333,6801.294354394336
1656915168,579300,8513877,8513855,2581225,5683,4808,-4,3960,1425,8513109,160,13,1,2022-07-04T09:12:48,5803,96.72632166666668,1656915178.588268,2022-07-04T09:12:58,5802904,96.71506666666667,6534.91076276477
1656915196,748500,8542046,8542024,2581225,5708,4833,-4,3985,1430,8538996,125,13,1,2022-07-04T09:13:16,5831,97.19580833333333,1656915204.617709,2022-07-04T09:13:24,5831073,97.18455,6269.28439421264
1656915225,91500,8570389,8570367,2581225,5733,4858,-4,4010,1436,8569978,92,13,1,2022-07-04T09:13:45,5860,97.66819166666667,1656915232.446205,2022-07-04T09:13:52,5859416,97.65693333333334,6013.706248882453
1656915253,254500,8598552,8598530,2581225,5758,4883,-4,4035,1441,8595753,57,13,1,2022-07-04T09:14:13,5888,98.137575,1656915260.087045,2022-07-04T09:14:20,5887579,98.12631666666667,5768.540656406183
1656915281,600500,8626898,8626876,2581225,5783,4908,-4,4060,1447,8626750,22,13,1,2022-07-04T09:14:41,5916,98.61000833333333,1656915290.6978278,2022-07-04T09:14:50,5915925,98.59875000000001,5524.389595703131
1656915309,769500,8655067,8655045,2581225,5808,4933,-4,4085,1452,8652599,245,13,1,2022-07-04T09:15:09,5944,99.07949166666667,1656915317.0399919,2022-07-04T09:15:17,5944094,99.06823333333334,5291.676794730411
1656915337,935500,8683233,8683211,2581225,5833,4958,-4,4110,1457,8678458,210,13,1,2022-07-04T09:15:37,5972,99.548925,1656915345.107524,2022-07-04T09:15:45,5972260,99.53766666666667,5059.472445221163
1656915375,42200,8720326,8720304,2581225,5858,4983,-4,4135,1465,8720278,175,13,1,2022-07-04T09:16:15,6010,100.16736999999999,1656915383.977561,2022-07-04T09:16:23,6009353,100.15588333333334,4750.478951084314
1656915409,828000,8760112,8760090,2581225,5883,5008,-4,4160,1472,8755808,142,13,1,2022-07-04T09:16:49,6044,100.74713333333334,1656915421.106,2022-07-04T09:17:01,6049139,100.81898333333334,4431.188163916854
1656915453,725200,8799007,8798985,2581225,5908,5033,-4,4185,1480,8796544,107,13,1,2022-07-04T09:17:33,6088,101.47875333333333,1656915463.077612,2022-07-04T09:17:43,6088034,101.46723333333333,4100.398905089878
1656915490,928400,8836210,8836188,2581225,5933,5058,-4,4210,1487,8832449,72,13,1,2022-07-04T09:18:10,6125,102.09880666666666,1656915497.195828,2022-07-04T09:18:17,6125237,102.08728333333333,3788.9577032649568
1656915531,511900,8875794,8875772,2581225,5958,5083,-4,4235,1495,8873041,39,13,1,2022-07-04T09:18:51,6166,102.77519833333334,1656915537.675341,2022-07-04T09:18:57,6164821,102.74701666666667,3483.695575469484
1656915564,565100,8914221,8914199,2581225,5983,5108,-4,4260,1502,8909317,4,13,1,2022-07-04T09:19:24,6199,103.32608499999999,1656915578.295349,2022-07-04T09:19:38,6203248,103.38746666666665,3183.467131049831
1656915603,347300,8952629,8952607,2581225,6008,5133,-4,4285,1510,8950627,225,13,1,2022-07-04T09:20:03,6238,103.97245500000001,1656915617.865244,2022-07-04T09:20:17,6241656,104.02759999999999,2880.6674790915804
1656915643,175500,8992457,8992435,2581225,6033,5158,-4,4310,1518,8991238,192,13,1,2022-07-04T09:20:43,6278,104.63625833333334,1656915653.904829,2022-07-04T09:20:53,6281484,104.6914,2580.0510229018896
1656915681,719600,9031001,9030709,2581225,6058,5183,-4,4335,1525,9027125,157,13,1,2022-07-04T09:21:21,6316,105.27866,1656915696.515868,2022-07-04T09:21:36,6320028,105.33380000000001,2294.8477726716096
1656915724,126900,9069741,9069719,2581225,6083,5208,-4,4360,1533,9068058,122,13,1,2022-07-04T09:22:04,6359,105.98544833333334,1656915731.425024,2022-07-04T09:22:11,6358768,105.97946666666667,2018.889057692079
1656915764,41100,9109655,9109633,2581225,6108,5233,-4,4385,1541,9108837,89,13,1,2022-07-04T09:22:44,6399,106.65068500000001,1656915771.315125,2022-07-04T09:22:51,6398682,106.6447,1741.8390371778407
1656915802,746300,9148202,9148180,2581225,6133,5258,-4,4410,1548,9144624,54,13,1,2022-07-04T09:23:22,6437,107.29577166666667,1656915811.325037,2022-07-04T09:23:31,6437229,107.28715000000001,1476.6028905765215
1656915841,23400,9186479,9186457,2581225,6158,5283,-4,4435,1556,9185315,19,13,1,2022-07-04T09:24:01,6476,107.93372333333333,1656915848.364485,2022-07-04T09:24:08,6475506,107.9251,1202.2127465136884
