time_s,time_us,time_steady,gps_init_error,gps_config_error,lsm6ds3_error,lis3mdl_error,analog_sensor_init_error,gps_uart_init_error,mems_i2c_error,timers_error,rtc_error,mems_i2c_error_counter,lsm6ds3_error_counter,lis3mdl_error_counter,gps_reconfig_counter,osc_source,reset_counter,reset_cause,seq,srcSystem,srcComponent,time_gregorian,time_s_from_launch,mins_from_launch,log_timestamp,log_timestamp_gregorian,time_steady_from_launch,mins_steady_from_launch,baro_altitude
1656912636,727000,5981557,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,244,11,0,2022-07-04T08:30:36,3271,54.52878333333333,1656912649.592617,2022-07-04T08:30:49,3270584,54.50973333333333,19283.888745441294
1656912665,327000,6010157,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,26,11,0,2022-07-04T08:31:05,3300,55.00545,1656912674.123961,2022-07-04T08:31:14,3299184,54.9864,19407.596391135034
1656912673,499000,6018329,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,3,11,0,2022-07-04T08:31:13,3308,55.14165,1656912684.1243,2022-07-04T08:31:24,3307356,55.122600000000006,19447.337623880063
1656912689,833000,6034664,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,212,11,0,2022-07-04T08:31:29,3324,55.41388333333334,1656912697.852113,2022-07-04T08:31:37,3323691,55.39485,19529.283348065423
1656912702,85000,6046916,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,41,11,0,2022-07-04T08:31:42,3337,55.61808333333333,1656912708.0540159,2022-07-04T08:31:48,3335943,55.599050000000005,19590.731512995855
1656912713,335000,6058166,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,105,11,0,2022-07-04T08:31:53,3348,55.80558333333333,1656912722.052532,2022-07-04T08:32:02,3347193,55.786550000000005,19646.5117121773
1656912726,622000,6071452,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,226,11,0,2022-07-04T08:32:06,3361,56.02703333333333,1656912732.894304,2022-07-04T08:32:12,3360479,56.00798333333333,19713.40246344011
1656912731,725000,6076556,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,115,11,0,2022-07-04T08:32:11,3366,56.11208333333333,1656912742.863076,2022-07-04T08:32:22,3365583,56.09305,19741.76005647777
1656912749,63000,6093894,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,91,11,0,2022-07-04T08:32:29,3384,56.401050000000005,1656912756.813061,2022-07-04T08:32:36,3382921,56.382016666666665,19817.485772278684
1656912760,292000,6105122,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,153,11,0,2022-07-04T08:32:40,3395,56.5882,1656912767.444489,2022-07-04T08:32:47,3394149,56.56915,19874.56438578166
1656912783,779000,6128610,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,54,11,0,2022-07-04T08:33:03,3418,56.97965,1656912791.853397,2022-07-04T08:33:11,3417637,56.96061666666667,19977.979702640918
1656912795,10000,6139841,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,114,11,0,2022-07-04T08:33:15,3430,57.16683333333334,1656912805.295296,2022-07-04T08:33:25,3428868,57.1478,20029.68629808125
1656912807,266000,6152097,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,203,11,0,2022-07-04T08:33:27,3442,57.3711,1656912816.173904,2022-07-04T08:33:36,3441124,57.352066666666666,20083.63172331216
1656912830,757000,6175588,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,103,11,0,2022-07-04T08:33:50,3465,57.762616666666666,1656912839.484256,2022-07-04T08:33:59,3464615,57.743583333333326,20196.75942392168
1656912841,994000,6186826,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,165,11,0,2022-07-04T08:34:01,3476,57.9499,1656912850.086468,2022-07-04T08:34:10,3475853,57.930883333333334,20260.055870704782
1656912864,450000,6209281,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,32,11,0,2022-07-04T08:34:24,3499,58.32416666666666,1656912874.22452,2022-07-04T08:34:34,3498308,58.30513333333333,20353.759199189408
1656912872,616000,6217448,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,8,11,0,2022-07-04T08:34:32,3507,58.46026666666667,1656912884.124397,2022-07-04T08:34:44,3506475,58.44125,20388.2050310655
1656912899,176000,6244008,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,245,11,0,2022-07-04T08:34:59,3534,58.90293333333333,1656912907.947381,2022-07-04T08:35:07,3533035,58.883916666666664,20521.69600499655
1656912911,424000,6256255,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,82,11,0,2022-07-04T08:35:11,3546,59.10706666666667,1656912918.385105,2022-07-04T08:35:18,3545282,59.088033333333335,20583.89347536016
1656912923,664000,6268496,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,174,11,0,2022-07-04T08:35:23,3558,59.31106666666667,1656912932.215788,2022-07-04T08:35:32,3557523,59.29205,20646.719482092612
1656912934,893000,6279725,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,239,11,0,2022-07-04T08:35:34,3569,59.498216666666664,1656912942.776852,2022-07-04T08:35:42,3568752,59.4792,20704.17045667581
1656912957,307000,6302139,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,101,11,0,2022-07-04T08:35:57,3592,59.87178333333333,1656912966.696384,2022-07-04T08:36:06,3591166,59.85276666666667,20828.408329729486
1656912971,574000,6316406,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,251,11,0,2022-07-04T08:36:11,3606,60.109566666666666,1656912980.5654728,2022-07-04T08:36:20,3605433,60.09055,20903.717649941103
1656913008,321000,6353154,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,11,11,0,2022-07-04T08:36:48,3643,60.72201666666667,1656913015.565268,2022-07-04T08:36:55,3642181,60.70301666666667,21113.98779272374
1656913020,560000,6365392,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,103,11,0,2022-07-04T08:37:00,3655,60.926,1656913025.9838,2022-07-04T08:37:05,3654419,60.90698333333333,21176.843122319795
1656913030,754000,6375587,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,137,11,0,2022-07-04T08:37:10,3665,61.0959,1656913039.856504,2022-07-04T08:37:19,3664614,61.0769,21231.654170327052
1656913042,991000,6387823,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,228,11,0,2022-07-04T08:37:22,3677,61.29985,1656913050.875445,2022-07-04T08:37:30,3676850,61.280833333333334,21294.059343160978
1656913066,447000,6411279,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,122,11,0,2022-07-04T08:37:46,3701,61.690783333333336,1656913075.5368688,2022-07-04T08:37:55,3700306,61.67176666666667,21408.742552001557
1656913078,682000,6423514,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,215,11,0,2022-07-04T08:37:58,3713,61.89469999999999,1656913089.5687928,2022-07-04T08:38:09,3712541,61.875683333333335,21468.119327433156
1656913090,919000,6435752,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,53,11,0,2022-07-04T08:38:10,3725,62.09865,1656913100.425901,2022-07-04T08:38:20,3724779,62.07965,21528.109129772205
1656913115,410000,6460243,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,230,11,0,2022-07-04T08:38:35,3750,62.50683333333333,1656913123.5856528,2022-07-04T08:38:43,3749270,62.487833333333334,21641.31974880023
1656913126,651000,6471484,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,37,11,0,2022-07-04T08:38:46,3761,62.69418333333333,1656913134.3067448,2022-07-04T08:38:54,3760511,62.67518333333333,21692.357307524944
1656913151,226000,6496058,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,216,11,0,2022-07-04T08:39:11,3786,63.103766666666665,1656913158.866173,2022-07-04T08:39:18,3785085,63.08475,21815.024134831063
1656913163,485000,6508318,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,53,11,0,2022-07-04T08:39:23,3798,63.308083333333336,1656913172.65602,2022-07-04T08:39:32,3797345,63.28908333333333,21875.230675896135
1656913171,653000,6516486,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,29,11,0,2022-07-04T08:39:31,3806,63.44421666666666,1656913182.9658608,2022-07-04T08:39:42,3805513,63.425216666666664,21915.136673154815
1656913181,857000,6526690,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,64,11,0,2022-07-04T08:39:41,3816,63.61428333333333,1656913193.4669678,2022-07-04T08:39:53,3815717,63.595283333333334,21968.977140688512
1656913192,54000,6536887,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,92,11,0,2022-07-04T08:39:52,3827,63.78423333333333,1656913206.466188,2022-07-04T08:40:06,3825914,63.765233333333335,22023.461208190787
1656913220,667000,6565500,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,136,11,0,2022-07-04T08:40:20,3855,64.26111666666667,1656913227.476148,2022-07-04T08:40:27,3854527,64.24211666666666,22174.043543676984
1656913244,172000,6589005,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,30,11,0,2022-07-04T08:40:44,3879,64.65286666666667,1656913251.3170478,2022-07-04T08:40:51,3878032,64.63386666666666,22312.38357205061
1656913256,424000,6601257,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,123,11,0,2022-07-04T08:40:56,3891,64.85706666666667,1656913265.1161568,2022-07-04T08:41:05,3890284,64.83806666666666,22381.816964773585
1656913268,668000,6613502,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,215,11,0,2022-07-04T08:41:08,3903,65.06113333333333,1656913275.7366118,2022-07-04T08:41:15,3902529,65.04215,22453.99932844209
1656913291,137000,6635971,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,80,11,0,2022-07-04T08:41:31,3926,65.43561666666668,1656913299.777372,2022-07-04T08:41:39,3924998,65.41663333333334,22583.451499984552
1656913313,574000,6658408,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,207,11,0,2022-07-04T08:41:53,3948,65.80956666666667,1656913323.996969,2022-07-04T08:42:03,3947435,65.79058333333333,22704.239369233997
1656913323,788000,6668622,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,241,11,0,2022-07-04T08:42:03,3958,65.9798,1656913333.956524,2022-07-04T08:42:13,3957649,65.96081666666666,22758.61706792639
1656913338,83000,6682917,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,129,11,0,2022-07-04T08:42:18,3973,66.21805,1656913347.9261088,2022-07-04T08:42:27,3971944,66.19906666666667,22832.061322096426
1656913350,322000,6695156,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,222,11,0,2022-07-04T08:42:30,3985,66.42203333333333,1656913358.356925,2022-07-04T08:42:38,3984183,66.40305,22897.004829545454
1656913361,566000,6706400,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,29,11,0,2022-07-04T08:42:41,3996,66.60943333333333,1656913368.8858879,2022-07-04T08:42:48,3995427,66.59045,22956.130564108993
1656913373,823000,6718656,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,122,11,0,2022-07-04T08:42:53,4008,66.81371666666666,1656913382.627836,2022-07-04T08:43:02,4007683,66.79471666666667,23014.653365911257
1656913386,76000,6730910,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,207,11,0,2022-07-04T08:43:06,4021,67.01793333333333,1656913393.376128,2022-07-04T08:43:13,4019937,66.99895,23071.22726059215
1656913397,312000,6742146,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,15,11,0,2022-07-04T08:43:17,4032,67.2052,1656913407.236213,2022-07-04T08:43:27,4031173,67.18621666666667,23119.406470779068
1656913407,529000,6752363,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,49,11,0,2022-07-04T08:43:27,4042,67.37548333333334,1656913417.6862729,2022-07-04T08:43:37,4041390,67.3565,23177.58954734113
1656913420,785000,6765619,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,170,11,0,2022-07-04T08:43:40,4055,67.59641666666667,1656913427.0900278,2022-07-04T08:43:47,4054646,67.57743333333333,23243.453424382675
1656913433,66000,6777900,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,2,11,0,2022-07-04T08:43:53,4068,67.80109999999999,1656913440.816241,2022-07-04T08:44:00,4066927,67.78211666666667,23306.565004395783
1656913444,331000,6789165,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,66,11,0,2022-07-04T08:44:04,4079,67.98885,1656913451.496476,2022-07-04T08:44:11,4078192,67.96986666666666,23365.006341743523
1656913456,609000,6801443,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,158,11,0,2022-07-04T08:44:16,4091,68.19348333333333,1656913465.066797,2022-07-04T08:44:25,4090470,68.1745,23430.205777918618
1656913468,890000,6813724,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,252,11,0,2022-07-04T08:44:28,4103,68.39816666666667,1656913475.6864128,2022-07-04T08:44:35,4102751,68.37918333333333,23496.89896461924
1656913479,124000,6823959,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,23,11,0,2022-07-04T08:44:39,4114,68.56873333333333,1656913489.695889,2022-07-04T08:44:49,4112986,68.54976666666667,23554.38123640208
1656913491,390000,6836224,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,116,11,0,2022-07-04T08:44:51,4126,68.77316666666667,1656913500.116673,2022-07-04T08:45:00,4125251,68.75418333333333,23626.180545415238
1656913503,641000,6848475,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,208,11,0,2022-07-04T08:45:03,4138,68.97734999999999,1656913510.026564,2022-07-04T08:45:10,4137502,68.95836666666668,23688.781101791414
1656913515,868000,6860702,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,45,11,0,2022-07-04T08:45:15,4150,69.18113333333334,1656913523.897229,2022-07-04T08:45:23,4149729,69.16215000000001,23749.776912701003
1656913523,8000,6867842,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,245,11,0,2022-07-04T08:45:23,4158,69.30013333333333,1656913534.3162758,2022-07-04T08:45:34,4156869,69.28115,23792.52755345016
1656913562,830000,6907665,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,94,11,0,2022-07-04T08:46:02,4197,69.96383333333333,1656913571.435961,2022-07-04T08:46:11,4196692,69.94486666666667,24016.15063900354
1656913574,44000,6918879,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,152,11,0,2022-07-04T08:46:14,4209,70.15073333333333,1656913582.296272,2022-07-04T08:46:22,4207906,70.13176666666666,24102.797821613913
1656913586,305000,6931139,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,243,11,0,2022-07-04T08:46:26,4221,70.35508333333334,1656913593.126793,2022-07-04T08:46:33,4220166,70.3361,24139.49368724883
1656913599,592000,6944426,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,108,11,0,2022-07-04T08:46:39,4234,70.57653333333333,1656913606.6359959,2022-07-04T08:46:46,4233453,70.55755,24220.8057082676
1656913623,57000,6967891,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,2,11,0,2022-07-04T08:47:03,4258,70.96761666666666,1656913631.096088,2022-07-04T08:47:11,4256918,70.94863333333333,24342.01068347687
1656913634,286000,6979120,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,64,11,0,2022-07-04T08:47:14,4269,71.15476666666667,1656913641.7260718,2022-07-04T08:47:21,4268147,71.13578333333334,24399.193358014854
1656913646,571000,6991406,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,157,11,0,2022-07-04T08:47:26,4281,71.35951666666666,1656913655.14748,2022-07-04T08:47:35,4280433,71.34055,24462.519401041667
1656913656,806000,7001640,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,192,11,0,2022-07-04T08:47:36,4291,71.53009999999999,1656913665.396236,2022-07-04T08:47:45,4290667,71.51111666666667,24516.19334811632
1656913670,107000,7014941,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,50,11,0,2022-07-04T08:47:50,4305,71.75178333333334,1656913676.187532,2022-07-04T08:47:56,4303968,71.7328,24584.06878758745
1656913681,369000,7026204,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,115,11,0,2022-07-04T08:48:01,4316,71.93948333333333,1656913690.2265,2022-07-04T08:48:10,4315231,71.92051666666666,24638.815107027316
1656913693,649000,7038484,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,207,11,0,2022-07-04T08:48:13,4328,72.14415000000001,1656913700.7563238,2022-07-04T08:48:20,4327511,72.12518333333334,24697.79669307123
1656913712,75000,7056910,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,213,11,0,2022-07-04T08:48:32,4347,72.45125,1656913724.215821,2022-07-04T08:48:44,4345937,72.43228333333333,24766.838979816628
1656913727,433000,7072268,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,137,11,0,2022-07-04T08:48:47,4362,72.70721666666667,1656913734.905848,2022-07-04T08:48:54,4361295,72.68825,24846.70863942371
1656913740,740000,7085574,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,2,11,0,2022-07-04T08:49:00,4375,72.929,1656913748.6259,2022-07-04T08:49:08,4374601,72.91001666666666,24906.851002443917
1656913748,928000,7093763,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,236,11,0,2022-07-04T08:49:08,4383,73.06546666666667,1656913759.477957,2022-07-04T08:49:19,4382790,73.0465,24947.0905483952
1656913773,494000,7118329,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,158,11,0,2022-07-04T08:49:33,4408,73.47489999999999,1656913783.8164558,2022-07-04T08:49:43,4407356,73.45593333333333,25074.946660257545
1656913787,824000,7132659,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,53,11,0,2022-07-04T08:49:47,4422,73.71373333333332,1656913797.735792,2022-07-04T08:49:57,4421686,73.69476666666667,25130.407031784216
1656913800,105000,7144939,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,138,11,0,2022-07-04T08:50:00,4435,73.91841666666666,1656913808.4362879,2022-07-04T08:50:08,4433966,73.89943333333333,25194.289250858164
1656913824,623000,7169458,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,68,11,0,2022-07-04T08:50:24,4459,74.32705,1656913832.9867399,2022-07-04T08:50:32,4458485,74.30808333333333,25327.228333401657
1656913832,813000,7177648,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,45,11,0,2022-07-04T08:50:32,4467,74.46355,1656913842.996124,2022-07-04T08:50:42,4466675,74.44458333333334,25384.284260217042
1656913848,150000,7192985,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,218,11,0,2022-07-04T08:50:48,4483,74.71916666666667,1656913856.915377,2022-07-04T08:50:56,4482012,74.7002,25462.996129458734
1656913859,378000,7204213,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,26,11,0,2022-07-04T08:50:59,4494,74.9063,1656913866.847833,2022-07-04T08:51:06,4493240,74.88733333333333,25528.57388192186
1656913872,669000,7217504,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,147,11,0,2022-07-04T08:51:12,4507,75.12781666666666,1656913880.3659048,2022-07-04T08:51:20,4506531,75.10885,25607.75884495656
1656913883,927000,7228762,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,212,11,0,2022-07-04T08:51:23,4518,75.31545,1656913890.995545,2022-07-04T08:51:30,4517789,75.29648333333333,25659.838259235086
1656913896,174000,7241009,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,41,11,0,2022-07-04T08:51:36,4531,75.51956666666666,1656913901.579756,2022-07-04T08:51:41,4530036,75.5006,25736.889070622634
1656913906,375000,7251209,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,76,11,0,2022-07-04T08:51:46,4541,75.68958333333333,1656913915.495744,2022-07-04T08:51:55,4540236,75.6706,25786.70460753098
1656913930,854000,7275689,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,5,11,0,2022-07-04T08:52:10,4565,76.09756666666667,1656913939.755648,2022-07-04T08:52:19,4564716,76.07860000000001,25913.46412752644
1656913942,73000,7286907,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,61,11,0,2022-07-04T08:52:22,4577,76.28455000000001,1656913949.755404,2022-07-04T08:52:29,4575934,76.26556666666667,25966.22163168354
1656913948,196000,7293031,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,235,11,0,2022-07-04T08:52:28,4583,76.3866,1656913959.825532,2022-07-04T08:52:39,4582058,76.36763333333333,26018.0845124464
1656913974,708000,7319543,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,222,11,0,2022-07-04T08:52:54,4609,76.82846666666666,1656913984.02772,2022-07-04T08:53:04,4608570,76.8095,26137.74516557256
1656913988,988000,7333822,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,115,11,0,2022-07-04T08:53:08,4623,77.06646666666667,1656913997.966205,2022-07-04T08:53:17,4622849,77.04748333333333,26198.225476518914
1656914000,211000,7345046,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,173,11,0,2022-07-04T08:53:20,4635,77.25351666666667,1656914007.936209,2022-07-04T08:53:27,4634073,77.23455,26243.34698632893
1656914024,739000,7369574,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,102,11,0,2022-07-04T08:53:44,4659,77.66231666666665,1656914032.565716,2022-07-04T08:53:52,4658601,77.64335,26349.69848619142
1656914036,1000,7380835,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,164,11,0,2022-07-04T08:53:56,4671,77.85001666666668,1656914042.845232,2022-07-04T08:54:02,4669862,77.83103333333334,26394.73662782787
1656914047,266000,7392100,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,224,11,0,2022-07-04T08:54:07,4682,78.03776666666666,1656914056.9056878,2022-07-04T08:54:16,4681127,78.01878333333335,26439.489421131933
1656914060,575000,7405410,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,90,11,0,2022-07-04T08:54:20,4695,78.25958333333332,1656914067.457712,2022-07-04T08:54:27,4694437,78.24061666666667,26494.209186027034
1656914072,867000,7417702,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,183,11,0,2022-07-04T08:54:32,4707,78.46445,1656914081.240244,2022-07-04T08:54:41,4706729,78.44548333333334,26454.588465420067
1656914084,95000,7428930,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,239,11,0,2022-07-04T08:54:44,4719,78.65158333333333,1656914091.7064369,2022-07-04T08:54:51,4717957,78.63261666666668,26274.246905098098
1656914089,205000,7434039,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,129,11,0,2022-07-04T08:54:49,4724,78.73675,1656914102.078881,2022-07-04T08:55:02,4723066,78.71776666666666,26133.40005831644
1656914105,537000,7450371,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,82,11,0,2022-07-04T08:55:05,4740,79.00895,1656914115.695189,2022-07-04T08:55:15,4739398,78.98996666666667,25471.531774103
1656914118,808000,7463643,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,204,11,0,2022-07-04T08:55:18,4753,79.23013333333333,1656914126.765229,2022-07-04T08:55:26,4752670,79.21116666666667,24891.730749902315
1656914131,56000,7475891,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,35,11,0,2022-07-04T08:55:31,4766,79.43426666666666,1656914140.736456,2022-07-04T08:55:40,4764918,79.41529999999999,24366.957846243902
1656914143,305000,7488140,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,126,11,0,2022-07-04T08:55:43,4778,79.63841666666667,1656914151.6963608,2022-07-04T08:55:51,4777167,79.61945,23849.285160669784
1656914168,835000,7513670,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,85,11,0,2022-07-04T08:56:08,4803,80.06391666666667,1656914175.3155808,2022-07-04T08:56:15,4802697,80.04495,22739.681426905358
1656914181,96000,7525930,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,170,11,0,2022-07-04T08:56:21,4816,80.26826666666666,1656914189.356385,2022-07-04T08:56:29,4814957,80.24928333333334,22379.368214698694
1656914193,350000,7538185,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,8,11,0,2022-07-04T08:56:33,4828,80.47250000000001,1656914199.955097,2022-07-04T08:56:39,4827212,80.45353333333334,21954.799778968583
1656914214,797000,7559631,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,105,11,0,2022-07-04T08:56:54,4849,80.82995,1656914224.085224,2022-07-04T08:57:04,4848658,80.81096666666667,21090.660782739225
1656914225,4000,7569838,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,137,11,0,2022-07-04T08:57:05,4860,81.00006666666667,1656914234.459297,2022-07-04T08:57:14,4858865,80.98108333333333,20899.92297764166
1656914250,528000,7595362,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,91,11,0,2022-07-04T08:57:30,4885,81.42546666666667,1656914257.924633,2022-07-04T08:57:37,4884389,81.40648333333334,20134.821512159113
1656914256,654000,7601489,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,9,11,0,2022-07-04T08:57:36,4891,81.52756666666667,1656914268.93718,2022-07-04T08:57:48,4890516,81.50859999999999,19961.133835232686
1656914275,33000,7619868,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,16,11,0,2022-07-04T08:57:55,4910,81.83388333333333,1656914282.744628,2022-07-04T08:58:02,4908895,81.81491666666668,19444.102567835354
1656914286,277000,7631112,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,77,11,0,2022-07-04T08:58:06,4921,82.02128333333333,1656914293.2748718,2022-07-04T08:58:13,4920139,82.00231666666667,19134.413181717926
1656914298,525000,7643360,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,170,11,0,2022-07-04T08:58:18,4933,82.22541666666666,1656914307.025848,2022-07-04T08:58:27,4932387,82.20644999999999,18811.509137067853
1656914310,783000,7655618,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,6,11,0,2022-07-04T08:58:30,4945,82.42971666666668,1656914317.835321,2022-07-04T08:58:37,4944645,82.41075000000001,18501.849588863864
1656914334,252000,7679087,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,155,11,0,2022-07-04T08:58:54,4969,82.82086666666667,1656914341.639592,2022-07-04T08:59:01,4968114,82.80189999999999,17918.86003661741
1656914356,705000,7701539,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,26,11,0,2022-07-04T08:59:16,4991,83.19508333333333,1656914366.2863848,2022-07-04T08:59:26,4990566,83.17609999999999,17387.342204926295
1656914369,965000,7714799,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,147,11,0,2022-07-04T08:59:29,5004,83.41608333333333,1656914376.846372,2022-07-04T08:59:36,5003826,83.3971,17081.73654985523
1656914381,191000,7726024,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,204,11,0,2022-07-04T08:59:41,5016,83.60318333333333,1656914389.8170838,2022-07-04T08:59:49,5015051,83.58418333333334,16830.229160331677
1656914405,693000,7750526,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,133,11,0,2022-07-04T09:00:05,5040,84.01155,1656914414.987761,2022-07-04T09:00:14,5039553,83.99255,16291.826335548878
