time_s,time_us,time_steady,is_open[0],is_open[1],is_open[2],is_open[3],seq,srcSystem,srcComponent,time_gregorian,time_s_from_launch,mins_from_launch,log_timestamp,log_timestamp_gregorian,time_steady_from_launch,mins_steady_from_launch,baro_altitude
1656913336,31000,6654990,1,1,1,1,238,12,0,2022-07-04T08:42:16,3971,66.18384999999999,1656913342.9680638,2022-07-04T08:42:22,3944017,65.73361666666666,22821.139550443386
1656913347,441000,6666890,1,1,1,1,113,12,0,2022-07-04T08:42:27,3982,66.37401666666666,1656913356.6061358,2022-07-04T08:42:36,3955917,65.93195,22881.86928463501
1656913358,932000,6678190,1,1,1,1,237,12,0,2022-07-04T08:42:38,3993,66.56553333333333,1656913367.137681,2022-07-04T08:42:47,3967217,66.12028333333333,22940.71363349444
1656913370,476000,6689391,1,1,1,1,105,12,0,2022-07-04T08:42:50,4005,66.75793333333334,1656913381.270732,2022-07-04T08:43:01,3978418,66.30696666666667,22999.935150880585
1656913394,483000,6713691,1,1,1,1,116,12,0,2022-07-04T08:43:14,4029,67.15805,1656913401.826568,2022-07-04T08:43:21,4002718,66.71196666666667,23106.69321253753
1656913407,436000,6726391,1,1,1,1,0,12,0,2022-07-04T08:43:27,4042,67.37393333333334,1656913415.337489,2022-07-04T08:43:35,4015418,66.92363333333334,23176.987752181263
1656913418,270000,6737691,1,1,1,1,124,12,0,2022-07-04T08:43:38,4053,67.5545,1656913426.026713,2022-07-04T08:43:46,4026718,67.11196666666666,23233.5311706907
1656913442,640000,6761794,1,1,1,1,133,12,0,2022-07-04T08:44:02,4077,67.96066666666667,1656913450.356245,2022-07-04T08:44:10,4050821,67.51368333333333,23356.179828305405
1656913449,459000,6768394,1,1,1,1,206,12,0,2022-07-04T08:44:09,4084,68.07431666666666,1656913463.887296,2022-07-04T08:44:23,4057421,67.62368333333333,23391.857527842778
1656913467,113000,6785794,1,1,1,1,141,12,0,2022-07-04T08:44:27,4102,68.36855,1656913474.577308,2022-07-04T08:44:34,4074821,67.91368333333334,23487.196278463536
1656913478,840000,6797494,1,1,1,1,14,12,0,2022-07-04T08:44:38,4113,68.56400000000001,1656913485.466377,2022-07-04T08:44:45,4086521,68.10868333333333,23552.60932584851
1656913502,77000,6820894,1,1,1,1,15,12,0,2022-07-04T08:45:02,4137,68.95128333333334,1656913508.936661,2022-07-04T08:45:08,4109921,68.49868333333333,23677.810849161815
1656913512,430000,6831694,1,1,1,1,134,12,0,2022-07-04T08:45:12,4147,69.12383333333334,1656913522.1967568,2022-07-04T08:45:22,4120721,68.67868333333332,23733.480904474785
1656913523,68000,6841894,1,1,1,1,246,12,0,2022-07-04T08:45:23,4158,69.30113333333334,1656913532.6870959,2022-07-04T08:45:32,4130921,68.84868333333334,23792.873504762316
1656913537,222000,6855994,1,1,1,1,145,12,0,2022-07-04T08:45:37,4172,69.53703333333333,1656913543.005837,2022-07-04T08:45:43,4145021,69.08368333333333,23879.85865589733
1656913549,240000,6867694,1,1,1,1,18,12,0,2022-07-04T08:45:49,4184,69.73733333333332,1656913556.756876,2022-07-04T08:45:56,4156721,69.27868333333332,23945.496231685505
1656913560,980000,6879394,1,1,1,1,147,12,0,2022-07-04T08:46:00,4195,69.93299999999999,1656913567.256129,2022-07-04T08:46:07,4168421,69.47368333333334,24006.439968909763
1656913571,140000,6889995,1,1,1,1,7,12,0,2022-07-04T08:46:11,4206,70.10233333333333,1656913581.196164,2022-07-04T08:46:21,4179022,69.65036666666667,24085.885016742377
1656913584,12000,6902395,1,1,1,1,144,12,0,2022-07-04T08:46:24,4219,70.31686666666666,1656913591.836845,2022-07-04T08:46:31,4191422,69.85703333333332,24132.630982746676
1656913596,173000,6914395,1,1,1,1,20,12,0,2022-07-04T08:46:36,4231,70.51955,1656913604.856181,2022-07-04T08:46:44,4203422,70.05703333333332,24202.06265137576
1656913608,194000,6926595,1,1,1,1,154,12,0,2022-07-04T08:46:48,4243,70.71990000000001,1656913615.636216,2022-07-04T08:46:55,4215622,70.26036666666667,24264.463681536494
1656913619,789000,6938195,1,1,1,1,25,12,0,2022-07-04T08:46:59,4254,70.91315,1656913626.165928,2022-07-04T08:47:06,4227222,70.4537,24321.08371965469
1656913632,231000,6950495,1,1,1,1,161,12,0,2022-07-04T08:47:12,4267,71.12051666666666,1656913640.016893,2022-07-04T08:47:20,4239522,70.6587,24389.608052775733
1656913643,796000,6962095,1,1,1,1,32,12,0,2022-07-04T08:47:23,4278,71.31326666666668,1656913650.4864929,2022-07-04T08:47:30,4251122,70.85203333333334,24443.24856770834
1656913666,668000,6984395,1,1,1,1,22,12,0,2022-07-04T08:47:46,4301,71.69446666666666,1656913674.3859239,2022-07-04T08:47:54,4273422,71.2237,24568.661662717917
1656913679,242000,6997195,1,1,1,1,162,12,0,2022-07-04T08:47:59,4314,71.90403333333333,1656913688.436244,2022-07-04T08:48:08,4286222,71.43703333333333,24628.23015041258
1656913691,780000,7009795,1,1,1,1,45,12,0,2022-07-04T08:48:11,4326,72.113,1656913699.0256839,2022-07-04T08:48:19,4298822,71.64703333333334,24687.857288886713
1656913703,159000,7021195,1,1,1,1,170,12,0,2022-07-04T08:48:23,4338,72.30265,1656913709.576056,2022-07-04T08:48:29,4310222,71.83703333333332,24746.333091149358
1656913712,383000,7030195,1,1,1,1,13,12,0,2022-07-04T08:48:32,4347,72.45638333333333,1656913722.3859,2022-07-04T08:48:42,4319222,71.98703333333333,24768.776055655515
1656913725,803000,7043695,1,1,1,1,162,12,0,2022-07-04T08:48:45,4360,72.68005,1656913733.036969,2022-07-04T08:48:53,4332722,72.21203333333332,24840.755021709574
1656913733,172000,7050995,1,1,1,1,242,12,0,2022-07-04T08:48:53,4368,72.80286666666666,1656913746.6958768,2022-07-04T08:49:06,4340022,72.3337,24871.448519408426
1656913748,930000,7066796,1,1,1,1,160,12,0,2022-07-04T08:49:08,4383,73.0655,1656913757.646097,2022-07-04T08:49:17,4355823,72.59705000000001,24947.09937382674
1656913762,166000,7079796,1,1,1,1,47,12,0,2022-07-04T08:49:22,4397,73.2861,1656913768.30586,2022-07-04T08:49:28,4368823,72.81371666666668,25005.50607973163
1656913773,898000,7091696,1,1,1,1,178,12,0,2022-07-04T08:49:33,4408,73.48163333333333,1656913782.047029,2022-07-04T08:49:42,4380723,73.01205,25076.464293242025
1656913786,59000,7103896,1,1,1,1,56,12,0,2022-07-04T08:49:46,4421,73.68431666666667,1656913792.8354318,2022-07-04T08:49:52,4392923,73.21538333333334,25122.147299985216
1656913796,540000,7114396,1,1,1,1,172,12,0,2022-07-04T08:49:56,4431,73.859,1656913806.087257,2022-07-04T08:50:06,4403423,73.39038333333333,25173.95965784696
1656913809,546000,7127196,1,1,1,1,56,12,0,2022-07-04T08:50:09,4444,74.07576666666667,1656913816.495488,2022-07-04T08:50:16,4416223,73.60371666666667,25244.457100280655
1656913821,867000,7139596,1,1,1,1,193,12,0,2022-07-04T08:50:21,4456,74.28111666666668,1656913831.289372,2022-07-04T08:50:31,4428623,73.81038333333332,25309.61995133647
1656913833,156000,7150896,1,1,1,1,61,12,0,2022-07-04T08:50:33,4468,74.46926666666667,1656913841.2285879,2022-07-04T08:50:41,4439923,73.99871666666667,25387.110084196163
1656913843,207000,7162996,1,1,1,1,194,12,0,2022-07-04T08:50:43,4478,74.63678333333334,1656913852.030825,2022-07-04T08:50:52,4452023,74.20038333333333,25445.592413064944
1656913858,40000,7175696,1,1,1,1,78,12,0,2022-07-04T08:50:58,4493,74.884,1656913865.695561,2022-07-04T08:51:05,4464723,74.41205,25521.784768456604
1656913869,357000,7186996,1,1,1,1,202,12,0,2022-07-04T08:51:09,4504,75.07261666666666,1656913875.5764768,2022-07-04T08:51:15,4476023,74.60038333333334,25583.290918480376
1656913881,347000,7199096,1,1,1,1,79,12,0,2022-07-04T08:51:21,4516,75.27244999999999,1656913889.207777,2022-07-04T08:51:29,4488123,74.80205,25647.35844036896
1656913904,179000,7221796,1,1,1,1,73,12,0,2022-07-04T08:51:44,4539,75.65298333333334,1656913913.6764889,2022-07-04T08:51:53,4510823,75.18038333333334,25775.886973464258
1656913915,622000,7232996,1,1,1,1,196,12,0,2022-07-04T08:51:55,4550,75.8437,1656913924.385496,2022-07-04T08:52:04,4522023,75.36705,25836.85709672398
1656913938,868000,7256897,1,1,1,1,203,12,0,2022-07-04T08:52:18,4573,76.23113333333335,1656913948.125552,2022-07-04T08:52:28,4545924,75.7654,25951.309042268935
1656913948,475000,7265697,1,1,1,1,44,12,0,2022-07-04T08:52:28,4583,76.39125,1656913958.746361,2022-07-04T08:52:38,4554724,75.91206666666668,26019.100536658527
1656913962,71000,7279897,1,1,1,1,200,12,0,2022-07-04T08:52:42,4597,76.61785,1656913972.457396,2022-07-04T08:52:52,4568924,76.14873333333334,26074.205969923485
1656913974,685000,7291897,1,1,1,1,76,12,0,2022-07-04T08:52:54,4609,76.82808333333334,1656913982.9064958,2022-07-04T08:53:02,4580924,76.34873333333333,26137.666804873606
1656913987,189000,7304397,1,1,1,1,214,12,0,2022-07-04T08:53:07,4622,77.03648333333334,1656913993.66742,2022-07-04T08:53:13,4593424,76.55706666666667,26188.07348165011
1656913998,708000,7316097,1,1,1,1,86,12,0,2022-07-04T08:53:18,4633,77.22846666666666,1656914007.3852599,2022-07-04T08:53:27,4605124,76.75206666666666,26238.413496487567
1656914022,428000,7339697,1,1,1,1,90,12,0,2022-07-04T08:53:42,4657,77.6238,1656914030.9452848,2022-07-04T08:53:50,4628724,77.14540000000001,26337.117210622622
1656914034,150000,7351497,1,1,1,1,220,12,0,2022-07-04T08:53:54,4669,77.81916666666666,1656914041.6378999,2022-07-04T08:54:01,4640524,77.34206666666667,26390.8747433526
1656914045,882000,7362997,1,1,1,1,90,12,0,2022-07-04T08:54:05,4680,78.01469999999999,1656914055.650009,2022-07-04T08:54:15,4652024,77.53373333333334,26431.849057504976
1656914057,743000,7374997,1,1,1,1,222,12,0,2022-07-04T08:54:17,4692,78.21238333333334,1656914065.655092,2022-07-04T08:54:25,4664024,77.73373333333333,26489.002731566663
1656914069,501000,7386897,1,1,1,1,97,12,0,2022-07-04T08:54:29,4704,78.40835,1656914076.485345,2022-07-04T08:54:36,4675924,77.93206666666667,26468.020530133585
1656914089,739000,7406797,1,1,1,1,60,12,0,2022-07-04T08:54:49,4724,78.74565,1656914100.2252169,2022-07-04T08:55:00,4695824,78.26373333333332,26112.88278507356
1656914103,449000,7420497,1,1,1,1,211,12,0,2022-07-04T08:55:03,4738,78.97415,1656914113.845012,2022-07-04T08:55:13,4709524,78.49206666666667,25561.029637532636
1656914116,838000,7433997,1,1,1,1,103,12,0,2022-07-04T08:55:16,4751,79.1973,1656914124.825933,2022-07-04T08:55:24,4723024,78.71706666666667,24977.79871898343
1656914153,159000,7469897,1,1,1,1,242,12,0,2022-07-04T08:55:53,4788,79.80265,1656914159.895412,2022-07-04T08:55:59,4758924,79.3154,23425.394093691095
1656914164,744000,7481998,1,1,1,1,119,12,0,2022-07-04T08:56:04,4799,79.99573333333333,1656914173.5753958,2022-07-04T08:56:13,4771025,79.51708333333333,22832.102544298257
1656914178,319000,7494798,1,1,1,1,4,12,0,2022-07-04T08:56:18,4813,80.22198333333334,1656914184.5248039,2022-07-04T08:56:24,4783825,79.73041666666667,22478.747920430887
1656914190,3000,7506598,1,1,1,1,134,12,0,2022-07-04T08:56:30,4825,80.41671666666666,1656914198.2247598,2022-07-04T08:56:38,4795625,79.92708333333333,22070.41600825304
1656914212,377000,7530098,1,1,1,1,136,12,0,2022-07-04T08:56:52,4847,80.78961666666667,1656914219.255328,2022-07-04T08:56:59,4819125,80.31875,21203.18245391014
1656914231,286000,7551298,1,1,1,1,114,12,0,2022-07-04T08:57:11,4866,81.10476666666666,1656914242.4154959,2022-07-04T08:57:22,4840325,80.67208333333333,20709.29766455503
1656914241,902000,7558298,1,1,1,1,191,12,0,2022-07-04T08:57:21,4876,81.2817,1656914256.1154559,2022-07-04T08:57:36,4847325,80.78875,20388.620904435644
1656914257,276000,7573698,1,1,1,1,104,12,0,2022-07-04T08:57:37,4892,81.53793333333333,1656914267.054957,2022-07-04T08:57:47,4862725,81.04541666666667,19943.92224175314
1656914283,430000,7599798,1,1,1,1,135,12,0,2022-07-04T08:58:03,4918,81.97383333333333,1656914291.695304,2022-07-04T08:58:11,4888825,81.48041666666667,19213.548142270654
1656914295,36000,7611398,1,1,1,1,7,12,0,2022-07-04T08:58:15,4930,82.16726666666666,1656914302.155145,2022-07-04T08:58:22,4900425,81.67375,18900.089150277123
1656914306,179000,7623498,1,1,1,1,140,12,0,2022-07-04T08:58:26,4941,82.35298333333334,1656914316.015405,2022-07-04T08:58:36,4912525,81.87541666666667,18618.231433964018
1656914318,813000,7635098,1,1,1,1,11,12,0,2022-07-04T08:58:38,4953,82.56355,1656914326.1368608,2022-07-04T08:58:46,4924125,82.06875,18297.444658096723
1656914325,422000,7641598,1,1,1,1,83,12,0,2022-07-04T08:58:45,4960,82.6737,1656914339.2062678,2022-07-04T08:58:59,4930625,82.17708333333333,18133.92602654031
1656914366,884000,7682998,1,1,1,1,26,12,0,2022-07-04T08:59:26,5001,83.36473333333333,1656914374.676193,2022-07-04T08:59:34,4972025,82.86708333333333,17150.646285375653
1656914377,933000,7694098,1,1,1,1,148,12,0,2022-07-04T08:59:37,5012,83.54888333333334,1656914385.048056,2022-07-04T08:59:45,4983125,83.05208333333333,16903.241426814333
1656914390,473000,7706698,1,1,1,1,31,12,0,2022-07-04T08:59:50,5025,83.75788333333334,1656914398.887012,2022-07-04T08:59:58,4995725,83.26208333333334,16622.72243119398
1656914398,724000,7714698,1,1,1,1,119,12,0,2022-07-04T08:59:58,5033,83.89540000000001,1656914409.557896,2022-07-04T09:00:09,5003725,83.39541666666668,16442.69197772164
1656914413,287000,7730398,1,1,1,1,36,12,0,2022-07-04T09:00:13,5048,84.13811666666668,1656914423.126885,2022-07-04T09:00:23,5019425,83.65708333333333,16129.069679877897
1656914424,131000,7742598,1,1,1,1,170,12,0,2022-07-04T09:00:24,5059,84.31885000000001,1656914433.866953,2022-07-04T09:00:33,5031625,83.86041666666667,15830.461431695177
1656914438,632000,7754298,1,1,1,1,43,12,0,2022-07-04T09:00:38,5073,84.56053333333332,1656914447.908845,2022-07-04T09:00:47,5043325,84.05541666666666,15658.992263849543
1656914450,946000,7766798,1,1,1,1,180,12,0,2022-07-04T09:00:50,5085,84.76576666666666,1656914458.4871478,2022-07-04T09:00:58,5055825,84.26375,15444.276889974053
1656914474,753000,7790998,1,1,1,1,190,12,0,2022-07-04T09:01:14,5109,85.16255,1656914482.937388,2022-07-04T09:01:22,5080025,84.66708333333332,15027.81969280979
1656914486,765000,7802498,1,1,1,1,61,12,0,2022-07-04T09:01:26,5121,85.36275,1656914493.718272,2022-07-04T09:01:33,5091525,84.85875,14825.184653881312
1656914498,567000,7814398,1,1,1,1,192,12,0,2022-07-04T09:01:38,5133,85.55945,1656914507.897537,2022-07-04T09:01:47,5103425,85.05708333333334,14627.98062143346
1656914508,827000,7824698,1,1,1,1,49,12,0,2022-07-04T09:01:48,5143,85.73045,1656914518.1498048,2022-07-04T09:01:58,5113725,85.22875,14457.266051353576
1656914521,477000,7837198,1,1,1,1,186,12,0,2022-07-04T09:02:01,5156,85.94128333333333,1656914531.618885,2022-07-04T09:02:11,5126225,85.43708333333333,14248.979044501455
1656914533,403000,7849198,1,1,1,1,62,12,0,2022-07-04T09:02:13,5168,86.14005,1656914541.669113,2022-07-04T09:02:21,5138225,85.63708333333334,14054.206644709619
1656914545,532000,7861398,1,1,1,1,197,12,0,2022-07-04T09:02:25,5180,86.3422,1656914552.238365,2022-07-04T09:02:32,5150425,85.84041666666667,13866.636402200504
1656914569,846000,7885598,1,1,1,1,207,12,0,2022-07-04T09:02:49,5204,86.74743333333332,1656914577.1202168,2022-07-04T09:02:57,5174625,86.24375,13497.244798770844
1656914582,610000,7898098,1,1,1,1,88,12,0,2022-07-04T09:03:02,5217,86.96016666666667,1656914591.23824,2022-07-04T09:03:11,5187125,86.45208333333333,13313.412639343665
1656914593,109000,7908698,1,1,1,1,205,12,0,2022-07-04T09:03:13,5228,87.13515000000001,1656914601.699004,2022-07-04T09:03:21,5197725,86.62875000000001,13158.441894804186
1656914606,338000,7921999,1,1,1,1,95,12,0,2022-07-04T09:03:26,5241,87.35563333333333,1656914615.758648,2022-07-04T09:03:35,5211026,86.85043333333333,12967.147395123002
1656914618,689000,7934399,1,1,1,1,232,12,0,2022-07-04T09:03:38,5253,87.56148333333334,1656914626.238688,2022-07-04T09:03:46,5223426,87.0571,12792.497152642458
1656914630,274000,7945999,1,1,1,1,103,12,0,2022-07-04T09:03:50,5265,87.75456666666668,1656914636.6108599,2022-07-04T09:03:56,5235026,87.25043333333333,12625.63778623855
1656914641,989000,7957799,1,1,1,1,233,12,0,2022-07-04T09:04:01,5276,87.94981666666666,1656914650.648948,2022-07-04T09:04:10,5246826,87.4471,12459.439362771313
1656914650,873000,7966499,1,1,1,1,73,12,0,2022-07-04T09:04:10,5285,88.09788333333333,1656914660.6393049,2022-07-04T09:04:20,5255526,87.5921,12329.777742886718
1656914660,501000,7976499,1,1,1,1,183,12,0,2022-07-04T09:04:20,5295,88.25835000000001,1656914674.451501,2022-07-04T09:04:34,5265526,87.75876666666666,12203.079877955552
1656914678,327000,7993799,1,1,1,1,117,12,0,2022-07-04T09:04:38,5313,88.55545000000001,1656914685.989421,2022-07-04T09:04:45,5282826,88.0471,11954.216731913293
1656914690,637000,8006199,1,1,1,1,253,12,0,2022-07-04T09:04:50,5325,88.76061666666666,1656914700.129004,2022-07-04T09:05:00,5295226,88.25376666666666,11793.790105373759
1656914701,661000,8017299,1,1,1,1,120,12,0,2022-07-04T09:05:01,5336,88.94435,1656914710.629408,2022-07-04T09:05:10,5306326,88.43876666666667,11647.823012638777
1656914726,350000,8041799,1,1,1,1,133,12,0,2022-07-04T09:05:26,5361,89.35583333333334,1656914735.208876,2022-07-04T09:05:35,5330826,88.8471,11330.745034110801
1656914738,827000,8054399,1,1,1,1,16,12,0,2022-07-04T09:05:38,5373,89.56378333333333,1656914745.8483238,2022-07-04T09:05:45,5343426,89.0571,11167.843499332466
1656914750,845000,8066499,1,1,1,1,149,12,0,2022-07-04T09:05:50,5385,89.76408333333333,1656914760.268661,2022-07-04T09:06:00,5355526,89.25876666666666,11020.19693591789
1656914762,963000,8078399,1,1,1,1,24,12,0,2022-07-04T09:06:02,5397,89.96605,1656914771.388701,2022-07-04T09:06:11,5367426,89.45710000000001,10869.805728721207
1656914775,29000,8090599,1,1,1,1,158,12,0,2022-07-04T09:06:15,5410,90.16715,1656914785.648965,2022-07-04T09:06:25,5379626,89.66043333333333,10723.88180056419
1656914800,774000,8116299,1,1,1,1,185,12,0,2022-07-04T09:06:40,5435,90.59623333333334,1656914807.44242,2022-07-04T09:06:47,5405326,90.08876666666667,10415.542958797372
1656914814,973000,8130199,1,1,1,1,81,12,0,2022-07-04T09:06:54,5449,90.83288333333333,1656914821.9707608,2022-07-04T09:07:01,5419226,90.32043333333333,10249.996717713017
1656914826,845000,8142099,1,1,1,1,212,12,0,2022-07-04T09:07:06,5461,91.03075,1656914832.9384449,2022-07-04T09:07:12,5431126,90.51876666666666,10109.367006829218
1656914839,936000,8154999,1,1,1,1,98,12,0,2022-07-04T09:07:19,5474,91.24893333333333,1656914846.96994,2022-07-04T09:07:26,5444026,90.73376666666667,9956.19429277079
1656914851,475000,8166599,1,1,1,1,226,12,0,2022-07-04T09:07:31,5486,91.44125000000001,1656914857.980937,2022-07-04T09:07:37,5455626,90.92710000000001,9821.992554186581
1656914864,645000,8179899,1,1,1,1,116,12,0,2022-07-04T09:07:44,5499,91.66075000000001,1656914872.2291958,2022-07-04T09:07:52,5468926,91.14876666666667,9671.749450652742
1656914875,807000,8190799,1,1,1,1,236,12,0,2022-07-04T09:07:55,5510,91.84678333333333,1656914883.399469,2022-07-04T09:08:03,5479826,91.33043333333333,9545.131923212024
1656914888,511000,8203599,1,1,1,1,121,12,0,2022-07-04T09:08:08,5523,92.05851666666668,1656914897.828305,2022-07-04T09:08:17,5492626,91.54376666666667,9399.724846516961
1656914913,583000,8228499,1,1,1,1,139,12,0,2022-07-04T09:08:33,5548,92.47638333333333,1656914922.879648,2022-07-04T09:08:42,5517526,91.95876666666666,9119.715896656851
1656914926,894000,8241899,1,1,1,1,30,12,0,2022-07-04T09:08:46,5561,92.69823333333333,1656914934.2482,2022-07-04T09:08:54,5530926,92.1821,8974.094862221858
1656914938,816000,8253899,1,1,1,1,162,12,0,2022-07-04T09:08:58,5573,92.89693333333334,1656914948.5090408,2022-07-04T09:09:08,5542926,92.38210000000001,8844.161857119763
1656914951,713000,8266599,1,1,1,1,46,12,0,2022-07-04T09:09:11,5586,93.11188333333332,1656914959.5084798,2022-07-04T09:09:19,5555626,92.59376666666667,8704.595426036009
1656914963,246000,8278199,1,1,1,1,173,12,0,2022-07-04T09:09:23,5598,93.3041,1656914970.5681329,2022-07-04T09:09:30,5567226,92.7871,8582.050650389547
1656914976,720000,8291799,1,1,1,1,67,12,0,2022-07-04T09:09:36,5611,93.52866666666667,1656914984.838548,2022-07-04T09:09:44,5580826,93.01376666666667,8437.126979097002
1656914989,165000,8303999,1,1,1,1,201,12,0,2022-07-04T09:09:49,5624,93.73608333333333,1656914995.7880678,2022-07-04T09:09:55,5593026,93.2171,8304.24186032529
1656915001,717000,8316599,1,1,1,1,84,12,0,2022-07-04T09:10:01,5636,93.94528333333332,1656915010.008213,2022-07-04T09:10:10,5605626,93.42710000000001,8174.323481711162
1656915025,829000,8340799,1,1,1,1,94,12,0,2022-07-04T09:10:25,5660,94.34715,1656915035.648176,2022-07-04T09:10:35,5629826,93.83043333333333,7927.502731659935
1656915039,744000,8354499,1,1,1,1,245,12,0,2022-07-04T09:10:39,5674,94.57906666666666,1656915046.41778,2022-07-04T09:10:46,5643526,94.05876666666667,7787.373258902468
1656915051,645000,8366399,1,1,1,1,120,12,0,2022-07-04T09:10:51,5686,94.77741666666667,1656915060.4509408,2022-07-04T09:11:00,5655426,94.25710000000001,7666.665416046364
1656915063,781000,8378599,1,1,1,1,254,12,0,2022-07-04T09:11:03,5698,94.97968333333333,1656915071.417832,2022-07-04T09:11:11,5667626,94.46043333333334,7543.09825646745
1656915076,199000,8391099,1,1,1,1,135,12,0,2022-07-04T09:11:16,5711,95.18665,1656915085.358445,2022-07-04T09:11:25,5680126,94.66876666666667,7418.720574179839
1656915101,33000,8415799,1,1,1,1,151,12,0,2022-07-04T09:11:41,5736,95.60055000000001,1656915107.048621,2022-07-04T09:11:47,5704826,95.08043333333333,7178.891004215234
1656915113,451000,8428299,1,1,1,1,33,12,0,2022-07-04T09:11:53,5748,95.80751666666667,1656915121.0387208,2022-07-04T09:12:01,5717326,95.28876666666666,7055.754466589741
1656915125,209000,8439799,1,1,1,1,159,12,0,2022-07-04T09:12:05,5760,96.00348333333334,1656915132.598717,2022-07-04T09:12:12,5728826,95.48043333333334,6943.105126299474
1656915137,138000,8451799,1,1,1,1,35,12,0,2022-07-04T09:12:17,5772,96.2023,1656915146.648577,2022-07-04T09:12:26,5740826,95.68043333333334,6830.182684206259
1656915149,389000,8464099,1,1,1,1,170,12,0,2022-07-04T09:12:29,5784,96.40648333333334,1656915157.6275249,2022-07-04T09:12:37,5753126,95.88543333333334,6715.743221017373
1656915163,554000,8478099,1,1,1,1,68,12,0,2022-07-04T09:12:43,5798,96.64256666666667,1656915172.0274038,2022-07-04T09:12:52,5767126,96.11876666666667,6581.38731774311
1656915176,49000,8490699,1,1,1,1,207,12,0,2022-07-04T09:12:56,5811,96.85081666666666,1656915182.6481009,2022-07-04T09:13:02,5779726,96.32876666666667,6465.864316441345
1656915188,679000,8503399,1,1,1,1,91,12,0,2022-07-04T09:13:08,5823,97.06131666666667,1656915196.6889758,2022-07-04T09:13:16,5792426,96.54043333333334,6343.913668017001
1656915201,426000,8515899,1,1,1,1,228,12,0,2022-07-04T09:13:21,5836,97.27376666666667,1656915207.5470889,2022-07-04T09:13:27,5804926,96.74876666666667,6226.602899793702
1656915213,229000,8527799,1,1,1,1,103,12,0,2022-07-04T09:13:33,5848,97.47048333333333,1656915221.507097,2022-07-04T09:13:41,5816826,96.9471,6119.269650970838
1656915225,747000,8540399,1,1,1,1,242,12,0,2022-07-04T09:13:45,5860,97.67911666666667,1656915232.446205,2022-07-04T09:13:52,5829426,97.1571,6007.932600653273
1656915238,322000,8552699,1,1,1,1,121,12,0,2022-07-04T09:13:58,5873,97.8887,1656915247.207044,2022-07-04T09:14:07,5841726,97.3621,5898.169513474877
1656915250,87000,8564499,1,1,1,1,251,12,0,2022-07-04T09:14:10,5885,98.08478333333333,1656915258.377992,2022-07-04T09:14:18,5853526,97.55876666666667,5796.0849354093625
1656915262,105000,8576599,1,1,1,1,128,12,0,2022-07-04T09:14:22,5897,98.28508333333333,1656915272.387601,2022-07-04T09:14:32,5865626,97.76043333333334,5693.026940549778
1656915275,372000,8589999,1,1,1,1,19,12,0,2022-07-04T09:14:35,5910,98.5062,1656915283.136689,2022-07-04T09:14:43,5879026,97.98376666666667,5576.774634022584
1656915287,303000,8601899,1,1,1,1,150,12,0,2022-07-04T09:14:47,5922,98.70505,1656915297.5579128,2022-07-04T09:14:57,5890926,98.1821,5476.175927158638
1656915300,710000,8615099,1,1,1,1,39,12,0,2022-07-04T09:15:00,5935,98.9285,1656915308.468864,2022-07-04T09:15:08,5904126,98.4021,5365.491540765992
1656915312,725000,8627199,1,1,1,1,172,12,0,2022-07-04T09:15:12,5947,99.12875000000001,1656915319.626504,2022-07-04T09:15:19,5916226,98.60376666666666,5266.975219901526
1656915325,122000,8639399,1,1,1,1,51,12,0,2022-07-04T09:15:25,5960,99.33536666666667,1656915333.767825,2022-07-04T09:15:33,5928426,98.8071,5163.252998566573
1656915337,611000,8651999,1,1,1,1,189,12,0,2022-07-04T09:15:37,5972,99.54351666666666,1656915344.549192,2022-07-04T09:15:44,5941026,99.0171,5062.115267150966
1656915343,985000,8663999,1,1,1,1,65,12,0,2022-07-04T09:15:43,5978,99.64975,1656915358.766352,2022-07-04T09:15:58,5953026,99.2171,4992.633896022825
1656915358,258000,8672399,1,1,1,1,158,12,0,2022-07-04T09:15:58,5993,99.88763333333333,1656915369.5780919,2022-07-04T09:16:09,5961426,99.3571,4867.736785800459
1656915374,31000,8688399,1,1,1,1,78,12,0,2022-07-04T09:16:14,6009,100.15051666666666,1656915383.4373689,2022-07-04T09:16:23,5977426,99.62376666666667,4758.652728447776
1656915387,10000,8701499,1,1,1,1,222,12,0,2022-07-04T09:16:27,6022,100.36683333333333,1656915393.8285,2022-07-04T09:16:33,5990526,99.8421,4652.671413426541
1656915404,734000,8723999,1,1,1,1,213,12,0,2022-07-04T09:16:44,6039,100.66223333333333,1656915418.0070958,2022-07-04T09:16:58,6013026,100.2171,4460.97310517317
1656915420,920000,8734999,1,1,1,1,78,12,0,2022-07-04T09:17:00,6055,100.932,1656915428.806129,2022-07-04T09:17:08,6024026,100.40043333333332,4369.418624555424
1656915433,431000,8747499,1,1,1,1,216,12,0,2022-07-04T09:17:13,6068,101.14051666666666,1656915442.67848,2022-07-04T09:17:22,6036526,100.60876666666667,4266.233366187015
1656915455,718000,8769999,1,1,1,1,207,12,0,2022-07-04T09:17:35,6090,101.51196666666667,1656915463.077612,2022-07-04T09:17:43,6059026,100.98376666666667,4084.1096719780294
1656915469,840000,8783999,1,1,1,1,105,12,0,2022-07-04T09:17:49,6104,101.74733333333333,1656915478.346168,2022-07-04T09:17:58,6073026,101.2171,3968.7946712048815
