time_s,time_us,time_steady,o2_conc,seq,srcSystem,srcComponent,time_gregorian,time_s_from_launch,mins_from_launch,log_timestamp,log_timestamp_gregorian,time_steady_from_launch,mins_steady_from_launch,baro_altitude
1656911964,147900,5310454,12.192641258239746,191,13,0,2022-07-04T08:19:24,2599,43.319131666666664,1656911974.6939368,2022-07-04T08:19:34,2599481,43.32468333333334,15789.490919920945
1656911974,656000,5320962,12.108360290527344,253,13,0,2022-07-04T08:19:34,2609,43.49426666666667,1656911982.362957,2022-07-04T08:19:42,2609989,43.49981666666667,15851.451942684467
1656911982,99000,5328649,12.080266952514648,42,13,0,2022-07-04T08:19:42,2617,43.61831666666667,1656911990.26264,2022-07-04T08:19:50,2617676,43.62793333333333,15889.270639101424
1656911996,767200,5343073,12.052172660827637,122,13,0,2022-07-04T08:19:56,2631,43.862786666666665,1656912006.5023599,2022-07-04T08:20:06,2632100,43.86833333333333,15963.563960873422
1656912013,211400,5358741,12.024078369140625,210,13,0,2022-07-04T08:20:13,2648,44.13685666666667,1656912023.3636038,2022-07-04T08:20:23,2647768,44.129466666666666,16036.689263409486
1656912022,345400,5368059,12.010032653808594,7,13,0,2022-07-04T08:20:22,2657,44.28909,1656912031.2423809,2022-07-04T08:20:31,2657086,44.28476666666666,16078.541586856987
1656912028,277600,5373807,11.995985984802246,42,13,0,2022-07-04T08:20:28,2663,44.38796,1656912039.482501,2022-07-04T08:20:39,2662834,44.38056666666667,16105.443961333101
1656912037,855600,5383385,11.981938362121582,95,13,0,2022-07-04T08:20:37,2672,44.54759333333333,1656912047.941537,2022-07-04T08:20:47,2672412,44.5402,16147.492682535965
1656912044,167700,5389697,11.981938362121582,132,13,0,2022-07-04T08:20:44,2679,44.652795,1656912055.183156,2022-07-04T08:20:55,2678724,44.6454,16174.411733120904
1656912062,662600,5408346,11.939797401428223,238,13,0,2022-07-04T08:21:02,2697,44.961043333333336,1656912072.19332,2022-07-04T08:21:12,2697373,44.95621666666667,16253.435154023247
1656912070,90900,5415620,11.911704063415527,25,13,0,2022-07-04T08:21:10,2705,45.08484833333333,1656912079.941145,2022-07-04T08:21:19,2704647,45.07745,16286.961325695886
1656912073,718900,5419582,11.911704063415527,43,13,0,2022-07-04T08:21:13,2708,45.145315,1656912088.362161,2022-07-04T08:21:28,2708609,45.14348333333333,16305.306161226259
1656912094,5100,5439534,11.841470718383789,158,13,0,2022-07-04T08:21:34,2729,45.48341833333333,1656912101.410616,2022-07-04T08:21:41,2728561,45.476016666666666,16395.256471046858
1656912102,890200,5448419,11.813376426696777,211,13,0,2022-07-04T08:21:42,2737,45.63150333333333,1656912109.6808438,2022-07-04T08:21:49,2737446,45.6241,16435.58250078652
1656912111,770300,5457351,11.785282135009766,8,13,0,2022-07-04T08:21:51,2746,45.779505,1656912118.160732,2022-07-04T08:21:58,2746378,45.77296666666667,16484.306433804897
1656912118,676400,5464257,11.771236419677734,45,13,0,2022-07-04T08:21:58,2753,45.89460666666666,1656912125.751689,2022-07-04T08:22:05,2753284,45.88806666666667,16515.683468699193
1656912135,393500,5480974,11.715048789978027,141,13,0,2022-07-04T08:22:15,2770,46.173225,1656912142.499872,2022-07-04T08:22:22,2770001,46.16668333333334,16597.269195598936
1656912142,205500,5487786,11.6729097366333,178,13,0,2022-07-04T08:22:22,2777,46.28675833333333,1656912150.1565678,2022-07-04T08:22:30,2776813,46.28021666666667,16631.49005457516
1656912149,869500,5495624,11.65886116027832,221,13,0,2022-07-04T08:22:29,2784,46.41449166666666,1656912157.849828,2022-07-04T08:22:37,2784651,46.410849999999996,16667.196990806846
1656912163,29800,5508610,11.588627815246582,45,13,0,2022-07-04T08:22:43,2798,46.633829999999996,1656912174.570448,2022-07-04T08:22:54,2797637,46.62728333333334,16748.152850029725
1656912173,39800,5518620,11.4762544631958,98,13,0,2022-07-04T08:22:53,2808,46.80066333333333,1656912182.260885,2022-07-04T08:23:02,2807647,46.79411666666667,16828.93166971911
1656912182,911000,5528491,11.321738243103027,151,13,0,2022-07-04T08:23:02,2817,46.965183333333336,1656912190.759701,2022-07-04T08:23:10,2817518,46.95863333333333,16931.30271220018
1656912190,339900,5535920,11.20936393737793,196,13,0,2022-07-04T08:23:10,2825,47.08899833333333,1656912198.580616,2022-07-04T08:23:18,2824947,47.08245,17008.10782859459
1656912197,700800,5543525,11.167223930358887,241,13,0,2022-07-04T08:23:17,2832,47.21168,1656912206.9000518,2022-07-04T08:23:26,2832552,47.2092,17070.471307442946
1656912207,335500,5552871,11.096989631652832,39,13,0,2022-07-04T08:23:27,2842,47.372258333333335,1656912215.269477,2022-07-04T08:23:35,2841898,47.36496666666667,17147.844186089667
1656912214,861100,5560262,11.040802955627441,82,13,0,2022-07-04T08:23:34,2849,47.497685000000004,1656912223.0198278,2022-07-04T08:23:43,2849289,47.488150000000005,17219.353255761824
1656912219,377100,5564778,10.998661041259766,108,13,0,2022-07-04T08:23:39,2854,47.57295166666667,1656912231.2400038,2022-07-04T08:23:51,2853805,47.56341666666666,17257.1884781687
1656912230,161000,5575846,10.928426742553711,172,13,0,2022-07-04T08:23:50,2865,47.75268333333334,1656912239.5297809,2022-07-04T08:23:59,2864873,47.747883333333334,17354.756296067244
1656912234,332300,5579733,10.942473411560059,188,13,0,2022-07-04T08:23:54,2869,47.822205000000004,1656912246.7898319,2022-07-04T08:24:06,2868760,47.81266666666667,17379.4479760106
1656912244,578300,5589979,10.956521034240723,251,13,0,2022-07-04T08:24:04,2879,47.99297166666667,1656912251.402196,2022-07-04T08:24:11,2879006,47.98343333333333,17433.159222448867
1656912251,436400,5596837,10.970568656921387,30,13,0,2022-07-04T08:24:11,2886,48.10727333333333,1656912259.651321,2022-07-04T08:24:19,2885864,48.09773333333333,17466.460040642836
1656912257,680400,5603081,10.970568656921387,65,13,0,2022-07-04T08:24:17,2892,48.21134,1656912267.361769,2022-07-04T08:24:27,2892108,48.201800000000006,17497.635320646332
1656912268,556400,5613957,10.998661041259766,128,13,0,2022-07-04T08:24:28,2903,48.392606666666666,1656912276.10168,2022-07-04T08:24:36,2902984,48.383066666666664,17541.088443695426
1656912276,389800,5621909,10.998661041259766,171,13,0,2022-07-04T08:24:36,2911,48.52316333333333,1656912284.5322568,2022-07-04T08:24:44,2910936,48.5156,17574.292098407637
1656912284,228400,5629743,10.998661041259766,216,13,0,2022-07-04T08:24:44,2919,48.65380666666667,1656912292.462493,2022-07-04T08:24:52,2918770,48.646166666666666,17612.83774353196
1656912292,205700,5637606,10.970568656921387,5,13,0,2022-07-04T08:24:52,2927,48.78676166666666,1656912300.7151449,2022-07-04T08:25:00,2926633,48.77721666666666,17646.00011559361
1656912299,902700,5645303,10.956521034240723,48,13,0,2022-07-04T08:24:59,2934,48.915045,1656912308.842373,2022-07-04T08:25:08,2934330,48.905499999999996,17681.418668364207
1656912309,439800,5655064,10.956521034240723,102,13,0,2022-07-04T08:25:09,2944,49.073996666666666,1656912316.553156,2022-07-04T08:25:16,2944091,49.06818333333333,17721.41998373604
1656912322,886300,5668286,10.900333404541016,181,13,0,2022-07-04T08:25:22,2957,49.298105,1656912335.972424,2022-07-04T08:25:35,2957313,49.28855,17780.41596210214
1656912332,822300,5678222,10.900333404541016,245,13,0,2022-07-04T08:25:32,2967,49.463705,1656912343.674361,2022-07-04T08:25:43,2967249,49.45415,17824.226071531524
1656912341,839400,5687239,10.858193397521973,42,13,0,2022-07-04T08:25:41,2976,49.613989999999994,1656912352.003865,2022-07-04T08:25:52,2976266,49.60443333333333,17865.772501236675
1656912350,752200,5696406,10.830099105834961,95,13,0,2022-07-04T08:25:50,2985,49.76253666666666,1656912360.414057,2022-07-04T08:26:00,2985433,49.757216666666665,17906.24639600069
1656912366,318300,5711718,10.787959098815918,183,13,0,2022-07-04T08:26:06,3001,50.021971666666666,1656912372.524925,2022-07-04T08:26:12,3000745,50.01241666666667,17976.158342174407
1656912373,240300,5718640,10.773911476135254,218,13,0,2022-07-04T08:26:13,3008,50.13733833333333,1656912386.953045,2022-07-04T08:26:26,3007667,50.12778333333333,18010.71437629039
1656912378,276200,5723676,10.759864807128906,245,13,0,2022-07-04T08:26:18,3013,50.22127,1656912391.636088,2022-07-04T08:26:31,3012703,50.21171666666667,18036.64295895045
1656912391,777400,5737177,10.689630508422852,68,13,0,2022-07-04T08:26:31,3026,50.44629,1656912399.2667239,2022-07-04T08:26:39,3026204,50.436733333333336,18107.68670857331
1656912405,478600,5751062,10.647490501403809,148,13,0,2022-07-04T08:26:45,3040,50.67464333333333,1656912415.296392,2022-07-04T08:26:55,3040089,50.66815,18178.436878030916
1656912416,332600,5761732,10.605350494384766,212,13,0,2022-07-04T08:26:56,3051,50.85554333333334,1656912423.636505,2022-07-04T08:27:03,3050759,50.845983333333336,18229.71298305723
1656912426,707600,5772107,10.563209533691406,17,13,0,2022-07-04T08:27:06,3061,51.02846,1656912438.7487528,2022-07-04T08:27:18,3061134,51.0189,18282.47976397481
1656912438,425600,5783825,10.521068572998047,78,13,0,2022-07-04T08:27:18,3073,51.22376,1656912447.257993,2022-07-04T08:27:27,3072852,51.2142,18347.234908568444
1656912447,999600,5793399,10.492976188659668,132,13,0,2022-07-04T08:27:27,3082,51.38332666666667,1656912463.319396,2022-07-04T08:27:43,3082426,51.37376666666667,18391.93555348971
1656912461,80800,5806797,10.464881896972656,211,13,0,2022-07-04T08:27:41,3096,51.60134666666667,1656912471.4891129,2022-07-04T08:27:51,3095824,51.59706666666667,18453.728560127518
1656912477,494900,5823338,10.408696174621582,54,13,0,2022-07-04T08:27:57,3112,51.874915,1656912488.1983929,2022-07-04T08:28:08,3112365,51.872749999999996,18530.979692590226
1656912485,353100,5830752,10.380600929260254,99,13,0,2022-07-04T08:28:05,3120,52.005885,1656912496.608217,2022-07-04T08:28:16,3119779,51.996316666666665,18563.24132494587
1656912496,382200,5841781,10.338460922241211,160,13,0,2022-07-04T08:28:16,3131,52.189703333333334,1656912505.079056,2022-07-04T08:28:25,3130808,52.18013333333333,18613.564678147603
1656912503,330800,5848873,10.338460922241211,205,13,0,2022-07-04T08:28:23,3138,52.30551333333334,1656912512.750028,2022-07-04T08:28:32,3137900,52.29833333333333,18646.446380924386
1656912511,2800,5856545,10.3103666305542,248,13,0,2022-07-04T08:28:31,3146,52.43338000000001,1656912520.980485,2022-07-04T08:28:40,3145572,52.4262,18679.189915500243
1656912519,876400,5865573,10.26822566986084,45,13,0,2022-07-04T08:28:39,3154,52.581273333333336,1656912528.8293009,2022-07-04T08:28:48,3154600,52.57666666666667,18726.754090683025
1656912527,268000,5873264,10.240134239196777,90,13,0,2022-07-04T08:28:47,3162,52.70446666666667,1656912537.280397,2022-07-04T08:28:57,3162291,52.70485,18759.305467821072
1656912543,85900,5888972,10.18394660949707,178,13,0,2022-07-04T08:29:03,3178,52.96809833333334,1656912554.1306849,2022-07-04T08:29:14,3177999,52.966649999999994,18836.403856024226
1656912560,466200,5906008,10.127758026123047,20,13,0,2022-07-04T08:29:20,3195,53.25777,1656912566.4597208,2022-07-04T08:29:26,3195035,53.25058333333333,18915.998079961624
1656912566,149500,5911691,10.127758026123047,47,13,0,2022-07-04T08:29:26,3201,53.352491666666666,1656912575.0305889,2022-07-04T08:29:35,3200718,53.345299999999995,18942.74276793364
1656912579,441600,5924983,10.085618019104004,127,13,0,2022-07-04T08:29:39,3214,53.57402666666667,1656912590.890285,2022-07-04T08:29:50,3214010,53.566833333333335,19006.904530394313
1656912588,550600,5934246,10.057523727416992,180,13,0,2022-07-04T08:29:48,3223,53.72584333333334,1656912599.1004438,2022-07-04T08:29:59,3223273,53.72121666666667,19045.1011624526
1656912614,303700,5959914,9.959196090698242,75,13,0,2022-07-04T08:30:14,3249,54.15506166666667,1656912623.3513799,2022-07-04T08:30:23,3248941,54.14901666666666,19165.365615271014
1656912623,818900,5969125,9.931103706359863,129,13,0,2022-07-04T08:30:23,3258,54.31364833333334,1656912631.701845,2022-07-04T08:30:31,3258152,54.302533333333336,19205.132163877144
1656912630,982100,5976632,9.9170560836792,172,13,0,2022-07-04T08:30:30,3265,54.433035000000004,1656912639.571333,2022-07-04T08:30:39,3265659,54.42765,19239.173730402294
1656912636,633800,5982164,9.888961791992188,208,13,0,2022-07-04T08:30:36,3271,54.52723,1656912647.7616398,2022-07-04T08:30:47,3271191,54.51985,19283.163329959454
1656912640,175000,5991481,9.860869407653809,6,13,0,2022-07-04T08:30:40,3275,54.58625,1656912655.691465,2022-07-04T08:30:55,3280508,54.67513333333333,19308.69550837679
1656912654,293700,6000600,9.832775115966797,59,13,0,2022-07-04T08:30:54,3289,54.82156166666667,1656912664.0426319,2022-07-04T08:31:04,3289627,54.82711666666667,19351.959502906215
1656912661,330800,6008001,9.804680824279785,102,13,0,2022-07-04T08:31:01,3296,54.93884666666667,1656912672.374449,2022-07-04T08:31:12,3297028,54.950466666666664,19388.019560249137
1656912671,127500,6017638,9.762540817260742,155,13,0,2022-07-04T08:31:11,3306,55.102125,1656912680.5458238,2022-07-04T08:31:20,3306665,55.11108333333333,19435.77223954204
1656912675,583900,6022204,9.734447479248047,182,13,0,2022-07-04T08:31:15,3310,55.17639833333333,1656912688.374024,2022-07-04T08:31:28,3311231,55.18718333333334,19457.797317791785
1656912686,263000,6032703,9.706353187561035,245,13,0,2022-07-04T08:31:26,3321,55.35438333333333,1656912696.7932248,2022-07-04T08:31:36,3321730,55.36216666666667,19511.37308509605
1656912702,12100,6048318,9.63611888885498,77,13,0,2022-07-04T08:31:42,3337,55.61686833333333,1656912709.304853,2022-07-04T08:31:49,3337345,55.622416666666666,19590.370057305157
1656912718,166200,6064472,9.579931259155273,165,13,0,2022-07-04T08:31:58,3353,55.88610333333334,1656912725.713877,2022-07-04T08:32:05,3353499,55.89165,19670.46596091378
1656912726,168400,6072474,9.551838874816895,210,13,0,2022-07-04T08:32:06,3361,56.01947333333333,1656912733.9956598,2022-07-04T08:32:13,3361501,56.02501666666667,19710.61077319812
1656912730,330400,6076940,9.537792205810547,237,13,0,2022-07-04T08:32:10,3365,56.08884,1656912742.3138359,2022-07-04T08:32:22,3365967,56.099450000000004,19735.769978515807
1656912741,974500,6088280,9.495650291442871,42,13,0,2022-07-04T08:32:21,3376,56.28290833333333,1656912750.123672,2022-07-04T08:32:30,3377307,56.28845,19785.82563223163
1656912749,990500,6096296,9.48160457611084,87,13,0,2022-07-04T08:32:29,3384,56.41650833333333,1656912758.673537,2022-07-04T08:32:38,3385323,56.42205,19821.86964697817
1656912756,122500,6102428,9.467557907104492,122,13,0,2022-07-04T08:32:36,3391,56.51870833333333,1656912766.843644,2022-07-04T08:32:46,3391455,56.52425,19855.29164415454
1656912765,283200,6111750,9.43946361541748,175,13,0,2022-07-04T08:32:45,3400,56.67138666666666,1656912775.203948,2022-07-04T08:32:55,3400777,56.67961666666667,19895.009206278246
1656912772,737800,6119043,9.411370277404785,220,13,0,2022-07-04T08:32:52,3407,56.795629999999996,1656912782.823212,2022-07-04T08:33:02,3408070,56.80116666666667,19927.732333190776
1656912780,353600,6126783,9.397322654724121,9,13,0,2022-07-04T08:33:00,3415,56.92256,1656912790.154057,2022-07-04T08:33:10,3415810,56.930166666666665,19962.388635088966
1656912789,383300,6135803,9.355183601379395,62,13,0,2022-07-04T08:33:09,3424,57.073055,1656912798.4340398,2022-07-04T08:33:18,3424830,57.0805,20003.7306684863
1656912796,754700,6143060,9.34113597869873,105,13,0,2022-07-04T08:33:16,3431,57.19591166666667,1656912806.9434888,2022-07-04T08:33:26,3432087,57.20145,20037.087719540967
1656912805,430100,6150909,9.298995971679688,150,13,0,2022-07-04T08:33:25,3440,57.34050166666667,1656912815.003572,2022-07-04T08:33:35,3439936,57.33226666666667,20074.400875911382
1656912820,634900,6166114,9.28494930267334,238,13,0,2022-07-04T08:33:40,3455,57.593915,1656912830.646472,2022-07-04T08:33:50,3455141,57.585683333333336,20143.77829318377
1656912830,343900,6176167,9.22876262664795,35,13,0,2022-07-04T08:33:50,3465,57.75573166666666,1656912838.8843079,2022-07-04T08:33:58,3465194,57.753233333333334,20192.891502188206
1656912834,242900,6185693,9.200668334960938,89,13,0,2022-07-04T08:33:54,3469,57.820715,1656912852.285084,2022-07-04T08:34:12,3474720,57.912,20229.39846621342
1656912856,685100,6202335,9.14448070526123,187,13,0,2022-07-04T08:34:16,3491,58.19475166666667,1656912868.827256,2022-07-04T08:34:28,3491362,58.189366666666665,20318.68567663996
1656912872,573800,6217994,9.074246406555176,19,13,0,2022-07-04T08:34:32,3507,58.459563333333335,1656912884.124397,2022-07-04T08:34:44,3507021,58.45035,20388.002691740963
1656912884,708000,6230014,9.032106399536133,82,13,0,2022-07-04T08:34:44,3519,58.6618,1656912892.365684,2022-07-04T08:34:52,3519041,58.65068333333333,20445.82582760007
1656912892,213100,6237519,9.004012107849121,125,13,0,2022-07-04T08:34:52,3527,58.786885,1656912900.1862888,2022-07-04T08:35:00,3526546,58.77576666666666,20483.954854562242
1656912901,238100,6246778,8.975919723510742,178,13,0,2022-07-04T08:35:01,3536,58.93730166666667,1656912908.656473,2022-07-04T08:35:08,3535805,58.93008333333333,20533.17345335319
1656912908,726000,6254236,8.933777809143066,223,13,0,2022-07-04T08:35:08,3543,59.0621,1656912916.764492,2022-07-04T08:35:16,3543263,59.054383333333334,20571.469504766657
1656912916,663000,6262322,8.919732093811035,12,13,0,2022-07-04T08:35:16,3551,59.194383333333334,1656912924.4359848,2022-07-04T08:35:24,3551349,59.189150000000005,20609.825480828105
1656912925,801800,6271323,8.877591133117676,66,13,0,2022-07-04T08:35:25,3560,59.346696666666666,1656912932.765796,2022-07-04T08:35:32,3560350,59.339166666666664,20657.394382029
1656912933,794400,6279100,8.84949779510498,109,13,0,2022-07-04T08:35:33,3568,59.47990666666667,1656912941.1548119,2022-07-04T08:35:41,3568127,59.468783333333334,20698.42392511497
1656912940,959500,6286589,8.821403503417969,154,13,0,2022-07-04T08:35:40,3575,59.599325,1656912949.413992,2022-07-04T08:35:49,3575616,59.5936,20735.902965062705
1656912949,90500,6294396,8.779263496398926,199,13,0,2022-07-04T08:35:49,3584,59.73484166666666,1656912957.0356529,2022-07-04T08:35:57,3583423,59.72371666666666,20779.33559327547
1656912956,370300,6302040,8.765216827392578,242,13,0,2022-07-04T08:35:56,3591,59.85617166666667,1656912965.416328,2022-07-04T08:36:05,3591067,59.85111666666667,20823.490749166915
1656912964,603500,6309909,8.723076820373535,31,13,0,2022-07-04T08:36:04,3599,59.99339166666667,1656912973.3155448,2022-07-04T08:36:13,3598936,59.98226666666667,20866.71421910154
1656912971,870500,6317176,8.69498348236084,76,13,0,2022-07-04T08:36:11,3606,60.11450833333333,1656912981.7950559,2022-07-04T08:36:21,3606203,60.10338333333333,20905.351306146247
1656912979,421900,6325041,8.652841567993164,119,13,0,2022-07-04T08:36:19,3614,60.240365,1656912990.2460358,2022-07-04T08:36:30,3614068,60.23446666666667,20947.608815206087
1656912987,473700,6332779,8.624747276306152,164,13,0,2022-07-04T08:36:27,3622,60.374561666666665,1656912997.7266638,2022-07-04T08:36:37,3621806,60.36343333333333,20993.284345398613
1656912998,505700,6344055,8.568560600280762,225,13,0,2022-07-04T08:36:38,3633,60.55842833333334,1656913005.9578688,2022-07-04T08:36:45,3633082,60.55136666666667,21061.157661610003
1656913006,842800,6352173,8.540467262268066,14,13,0,2022-07-04T08:36:46,3641,60.697379999999995,1656913014.345273,2022-07-04T08:36:54,3641200,60.68666666666666,21106.031489828023
1656913029,545000,6374875,8.442140579223633,147,13,0,2022-07-04T08:37:09,3664,61.07575,1656913038.7067199,2022-07-04T08:37:18,3663902,61.06503333333333,21225.32117227191
1656913035,872100,6381202,8.442140579223633,182,13,0,2022-07-04T08:37:15,3670,61.18120166666667,1656913047.046568,2022-07-04T08:37:27,3670229,61.17048333333333,21257.71000299704
1656913045,592100,6390922,8.399999618530273,245,13,0,2022-07-04T08:37:25,3680,61.343201666666666,1656913055.2558799,2022-07-04T08:37:35,3679949,61.332483333333336,21308.616557798057
1656913054,507200,6400221,8.371905326843262,42,13,0,2022-07-04T08:37:34,3689,61.49178666666667,1656913068.425364,2022-07-04T08:37:48,3689248,61.48746666666667,21352.917520575353
1656913068,204300,6413534,8.329765319824219,112,13,0,2022-07-04T08:37:48,3703,61.72007166666666,1656913076.095449,2022-07-04T08:37:56,3702561,61.70935,21418.025666232083
1656913076,900300,6422230,8.301671028137207,165,13,0,2022-07-04T08:37:56,3711,61.865005,1656913084.6157289,2022-07-04T08:38:04,3711257,61.854283333333335,21460.464097301185
1656913083,621300,6428951,8.273577690124512,202,13,0,2022-07-04T08:38:03,3718,61.977021666666666,1656913092.506464,2022-07-04T08:38:12,3717978,61.966300000000004,21491.382886526797
1656913092,718600,6438048,8.245484352111816,255,13,0,2022-07-04T08:38:12,3727,62.128643333333336,1656913100.955545,2022-07-04T08:38:20,3727075,62.117916666666666,21537.314996980233
1656913097,949300,6443279,8.231436729431152,34,13,0,2022-07-04T08:38:17,3732,62.21582166666667,1656913109.2775638,2022-07-04T08:38:29,3732306,62.2051,21563.89300071432
1656913107,948300,6453278,8.18929672241211,87,13,0,2022-07-04T08:38:27,3742,62.38247166666667,1656913116.906961,2022-07-04T08:38:36,3742305,62.37175,21606.614430526857
1656913116,123300,6461453,8.161203384399414,132,13,0,2022-07-04T08:38:36,3751,62.51872166666667,1656913125.296556,2022-07-04T08:38:45,3750480,62.508,21644.962134910624
1656913123,870300,6469200,8.14715576171875,175,13,0,2022-07-04T08:38:43,3758,62.64783833333333,1656913133.05672,2022-07-04T08:38:53,3758227,62.637116666666664,21681.55235247289
1656913131,406500,6476910,8.119062423706055,220,13,0,2022-07-04T08:38:51,3766,62.77344166666667,1656913141.561501,2022-07-04T08:39:01,3765937,62.765616666666666,21714.068530207638
1656913140,901300,6486565,8.09096908569336,17,13,0,2022-07-04T08:39:00,3775,62.931688333333334,1656913149.2761679,2022-07-04T08:39:09,3775592,62.92653333333333,21765.065884348867
1656913148,697700,6494141,8.034781455993652,62,13,0,2022-07-04T08:39:08,3783,63.06162833333334,1656913157.735957,2022-07-04T08:39:17,3783168,63.052800000000005,21804.444959243458
1656913158,410800,6503740,8.006689071655273,116,13,0,2022-07-04T08:39:18,3793,63.22351333333334,1656913165.877604,2022-07-04T08:39:25,3792767,63.21278333333333,21849.40204650609
1656913171,83900,6516413,7.950500965118408,195,13,0,2022-07-04T08:39:31,3806,63.43473166666667,1656913181.746301,2022-07-04T08:39:41,3805440,63.424,21912.40294467116
1656913180,889900,6526219,7.936454772949219,249,13,0,2022-07-04T08:39:40,3815,63.598165,1656913190.0959408,2022-07-04T08:39:50,3815246,63.58743333333334,21963.815761444344
1656913191,943900,6537487,7.88026762008667,54,13,0,2022-07-04T08:39:51,3826,63.78239833333334,1656913202.166533,2022-07-04T08:40:02,3826514,63.77523333333333,22022.854076238233
1656913203,688900,6549232,7.852173805236816,126,13,0,2022-07-04T08:40:03,3838,63.97814833333334,1656913210.559397,2022-07-04T08:40:10,3838259,63.970983333333336,22084.705787458464
1656913219,868500,6565313,7.781939506530762,214,13,0,2022-07-04T08:40:19,3854,64.24780833333334,1656913226.357565,2022-07-04T08:40:26,3854340,64.239,22169.487787101305
1656913226,663500,6572108,7.753845691680908,248,13,0,2022-07-04T08:40:26,3861,64.36105833333333,1656913235.396937,2022-07-04T08:40:35,3861135,64.35225,22208.896127470573
1656913231,768500,6577597,7.725752353668213,29,13,0,2022-07-04T08:40:31,3866,64.44614166666666,1656913242.456805,2022-07-04T08:40:42,3866624,64.44373333333333,22238.72315644558
1656913243,483800,6589282,7.655518531799316,91,13,0,2022-07-04T08:40:43,3878,64.64139666666667,1656913250.787304,2022-07-04T08:40:50,3878309,64.63848333333334,22308.253195404224
1656913251,965800,6597410,7.627424240112305,136,13,0,2022-07-04T08:40:51,3886,64.78276333333334,1656913259.6564958,2022-07-04T08:40:59,3886437,64.77395,22356.63004425048
1656913259,143700,6604844,7.599330425262451,179,13,0,2022-07-04T08:40:59,3894,64.902395,1656913266.9264278,2022-07-04T08:41:06,3893871,64.89785,22398.92947338377
1656913272,463800,6617908,7.543143272399902,2,13,0,2022-07-04T08:41:12,3907,65.12439666666667,1656913283.3862329,2022-07-04T08:41:23,3906935,65.11558333333333,22474.719062163025
1656913282,340000,6627784,7.501003265380859,56,13,0,2022-07-04T08:41:22,3917,65.289,1656913291.057152,2022-07-04T08:41:31,3916811,65.28018333333334,22530.148475664293
1656913289,563000,6635231,7.486955642700195,101,13,0,2022-07-04T08:41:29,3924,65.40938333333334,1656913299.216024,2022-07-04T08:41:39,3924258,65.40429999999999,22573.914275899057
1656913297,116100,6642560,7.4588623046875,146,13,0,2022-07-04T08:41:37,3932,65.53526833333333,1656913307.37626,2022-07-04T08:41:47,3931587,65.52645,22617.425959856635
1656913304,787100,6650231,7.402675151824951,189,13,0,2022-07-04T08:41:44,3939,65.66311833333333,1656913315.017284,2022-07-04T08:41:55,3939258,65.65429999999999,22658.035080801732
1656913312,704400,6658148,7.374581336975098,234,13,0,2022-07-04T08:41:52,3947,65.79507333333333,1656913323.33612,2022-07-04T08:42:03,3947175,65.78625000000001,22699.708406330858
1656913320,785400,6666229,7.346487998962402,23,13,0,2022-07-04T08:42:00,3955,65.92975666666668,1656913331.626757,2022-07-04T08:42:11,3955256,65.92093333333334,22742.927477580426
1656913327,115000,6672973,7.318394184112549,57,13,0,2022-07-04T08:42:07,3962,66.03524999999999,1656913339.458356,2022-07-04T08:42:19,3962000,66.03333333333333,22775.542434457995
1656913337,476300,6682920,7.304347038269043,119,13,0,2022-07-04T08:42:17,3972,66.20793833333333,1656913344.096029,2022-07-04T08:42:24,3971947,66.19911666666667,22828.832160857684
1656913345,124300,6690568,7.2762532234191895,164,13,0,2022-07-04T08:42:25,3980,66.335405,1656913356.0469248,2022-07-04T08:42:36,3979595,66.32658333333333,22869.53864701873
1656913348,385300,6693829,7.26220703125,182,13,0,2022-07-04T08:42:28,3983,66.389755,1656913360.027045,2022-07-04T08:42:40,3982856,66.38093333333333,22886.895322145716
1656913361,298300,6706742,7.220066070556641,252,13,0,2022-07-04T08:42:41,3996,66.60497166666667,1656913368.3160849,2022-07-04T08:42:48,3995769,66.59615,22954.563702937572
1656913368,966400,6714410,7.191972732543945,41,13,0,2022-07-04T08:42:48,4003,66.73277333333333,1656913376.639329,2022-07-04T08:42:56,4003437,66.72395,22993.484388423538
1656913377,728600,6723172,7.163878917694092,94,13,0,2022-07-04T08:42:57,4012,66.87881,1656913384.44694,2022-07-04T08:43:04,4012199,66.86998333333334,23032.68609284064
1656913385,394700,6730838,7.135785102844238,139,13,0,2022-07-04T08:43:05,4020,67.00657833333334,1656913392.806768,2022-07-04T08:43:12,4019865,66.99775,23068.081598758632
1656913394,126700,6739570,7.107691764831543,192,13,0,2022-07-04T08:43:14,4029,67.15211166666667,1656913401.237108,2022-07-04T08:43:21,4028597,67.14328333333334,23105.35181380375
1656913401,467100,6747215,7.079596996307373,235,13,0,2022-07-04T08:43:21,4036,67.27445166666666,1656913408.938045,2022-07-04T08:43:28,4036242,67.2707,23142.106373625957
1656913405,690300,6751154,7.065550804138184,6,13,0,2022-07-04T08:43:25,4040,67.34483833333334,1656913417.095937,2022-07-04T08:43:37,4040181,67.33635,23165.691474648163
1656913417,39900,6762798,7.023409843444824,69,13,0,2022-07-04T08:43:37,4052,67.53399833333334,1656913424.9162998,2022-07-04T08:43:44,4051825,67.53041666666667,23228.684417145952
1656913424,595100,6770223,6.995317459106445,112,13,0,2022-07-04T08:43:44,4059,67.65991833333334,1656913432.5364928,2022-07-04T08:43:52,4059250,67.65416666666667,23263.033379680124
