time_s,time_us,time_steady,deg,vdda,vbat,seq,srcSystem,srcComponent,time_gregorian,time_s_from_launch,mins_from_launch,log_timestamp,log_timestamp_gregorian,time_steady_from_launch,mins_steady_from_launch,baro_altitude
1656909484,119000,2815293,40.85049057006836,3.323369026184082,0.0,242,12,0,2022-07-04T07:38:04,119,1.9853166666666666,1656909490.8969,2022-07-04T07:38:10,104320,1.7386666666666666,818.5523766060487
1656909492,362000,2823293,40.823036193847656,3.3234591484069824,0.0,74,12,0,2022-07-04T07:38:12,127,2.1227,1656909499.4268959,2022-07-04T07:38:19,112320,1.8719999999999999,864.38042219117
1656909499,605000,2830293,40.861106872558594,3.3211004734039307,0.0,151,12,0,2022-07-04T07:38:19,134,2.2434166666666666,1656909506.9980319,2022-07-04T07:38:26,119320,1.9886666666666666,905.7943984791337
1656909505,360000,2836293,41.204750061035156,3.3449277877807617,0.0,217,12,0,2022-07-04T07:38:25,140,2.3393333333333337,1656909515.217656,2022-07-04T07:38:35,125320,2.0886666666666667,940.1148577098493
1656909515,459000,2846293,40.88634490966797,3.322537899017334,0.0,71,12,0,2022-07-04T07:38:35,150,2.50765,1656909523.590689,2022-07-04T07:38:43,135320,2.255333333333333,1001.5869187445902
1656909523,498000,2854293,40.768760681152344,3.32076358795166,0.0,159,12,0,2022-07-04T07:38:43,158,2.641633333333333,1656909531.549293,2022-07-04T07:38:51,143320,2.3886666666666665,1050.20794196449
1656909532,516000,2863293,40.5422477722168,3.325573205947876,0.0,2,12,0,2022-07-04T07:38:52,167,2.791933333333333,1656909539.761729,2022-07-04T07:38:59,152320,2.5386666666666664,1102.581311796151
1656909540,712000,2871293,40.443824768066406,3.3255956172943115,0.0,90,12,0,2022-07-04T07:39:00,175,2.928533333333333,1656909548.160552,2022-07-04T07:39:08,160320,2.6719999999999997,1153.0927382643788
1656909548,865000,2879293,40.553062438964844,3.3246281147003174,0.0,178,12,0,2022-07-04T07:39:08,183,3.064416666666667,1656909556.0108368,2022-07-04T07:39:16,168320,2.805333333333333,1204.0708026075074
1656909557,22000,2887293,40.49007034301758,3.3243582248687744,0.0,10,12,0,2022-07-04T07:39:17,192,3.2003666666666666,1656909564.309192,2022-07-04T07:39:24,176320,2.9386666666666668,1252.2528705301715
1656909563,735000,2894293,40.426963806152344,3.32442569732666,0.0,87,12,0,2022-07-04T07:39:23,198,3.31225,1656909572.8271768,2022-07-04T07:39:32,183320,3.055333333333333,1288.8265137711057
1656909570,781000,2901293,40.34548568725586,3.3290653228759766,0.0,164,12,0,2022-07-04T07:39:30,205,3.4296833333333336,1656909580.073581,2022-07-04T07:39:40,190320,3.1719999999999997,1328.3865199352433
1656909577,937000,2908293,40.12596130371094,3.3220434188842773,0.0,241,12,0,2022-07-04T07:39:37,212,3.54895,1656909588.419796,2022-07-04T07:39:48,197320,3.2886666666666664,1377.7400610654497
1656909581,394000,2917293,40.128116607666016,3.3465452194213867,0.0,84,12,0,2022-07-04T07:39:41,216,3.6065666666666667,1656909595.973197,2022-07-04T07:39:55,206320,3.4386666666666668,1410.2491559150985
1656909588,107000,2924293,39.95006561279297,3.3479814529418945,0.0,161,12,0,2022-07-04T07:39:48,223,3.71845,1656909604.146061,2022-07-04T07:40:04,213320,3.555333333333333,1465.0726752678368
1656909601,992000,2932293,39.80190658569336,3.3216843605041504,0.0,249,12,0,2022-07-04T07:40:01,236,3.9498666666666664,1656909611.956369,2022-07-04T07:40:11,221320,3.6886666666666668,1515.947820662927
1656909610,66000,2940293,39.95051956176758,3.3471150398254395,0.0,81,12,0,2022-07-04T07:40:10,245,4.084433333333333,1656909620.134868,2022-07-04T07:40:20,229320,3.822,1564.9463040046628
1656909613,901000,2944293,39.926273345947266,3.3490538597106934,0.0,125,12,0,2022-07-04T07:40:13,248,4.14835,1656909628.745489,2022-07-04T07:40:28,233320,3.8886666666666665,1591.4214684228318
1656909635,86000,2965293,39.46232223510742,3.3216843605041504,0.0,100,12,0,2022-07-04T07:40:35,270,4.501433333333334,1656909644.6074638,2022-07-04T07:40:44,254320,4.238666666666666,1718.4723206114693
1656909643,166000,2973293,39.473392486572266,3.345975399017334,0.0,188,12,0,2022-07-04T07:40:43,278,4.6361,1656909649.607652,2022-07-04T07:40:49,262320,4.372,1768.3976848695263
1656909650,835000,2981293,39.14690017700195,3.324110746383667,0.0,20,12,0,2022-07-04T07:40:50,285,4.763916666666666,1656909657.347748,2022-07-04T07:40:57,270320,4.505333333333334,1814.9040966770003
1656909658,59000,2988293,39.10908508300781,3.323953628540039,0.0,97,12,0,2022-07-04T07:40:58,293,4.884316666666667,1656909665.788064,2022-07-04T07:41:05,277320,4.622,1857.8992741932752
1656909675,126000,3005293,38.82846450805664,3.3254830837249756,0.0,28,12,0,2022-07-04T07:41:15,310,5.1687666666666665,1656909681.6374369,2022-07-04T07:41:21,294320,4.905333333333333,1969.429753111626
1656909682,223000,3012293,38.81818771362305,3.3253931999206543,0.0,105,12,0,2022-07-04T07:41:22,317,5.28705,1656909689.992657,2022-07-04T07:41:29,301320,5.022,2015.9466420042745
1656909691,649000,3021293,38.58784484863281,3.324920415878296,0.0,204,12,0,2022-07-04T07:41:31,326,5.44415,1656909698.439508,2022-07-04T07:41:38,310320,5.172,2078.5367347046254
1656909706,448000,3036293,38.54228210449219,3.323526382446289,0.0,113,12,0,2022-07-04T07:41:46,341,5.690799999999999,1656909714.890637,2022-07-04T07:41:54,325320,5.422,2174.3157595619396
1656909714,682000,3044293,38.55116653442383,3.3493735790252686,0.0,201,12,0,2022-07-04T07:41:54,349,5.828033333333334,1656909723.0394049,2022-07-04T07:42:03,333320,5.5553333333333335,2227.7978853641994
1656909722,349000,3052293,38.31784439086914,3.324448347091675,0.0,33,12,0,2022-07-04T07:42:02,357,5.955816666666666,1656909730.800777,2022-07-04T07:42:10,341320,5.688666666666666,2275.193356521036
1656909729,466000,3059293,38.25930404663086,3.3242909908294678,0.0,110,12,0,2022-07-04T07:42:09,364,6.074433333333333,1656909738.9500449,2022-07-04T07:42:18,348320,5.8053333333333335,2320.82077543425
1656909738,91000,3068293,38.38137435913086,3.348620653152466,0.0,209,12,0,2022-07-04T07:42:18,373,6.218183333333333,1656909747.209888,2022-07-04T07:42:27,357320,5.955333333333333,2372.0008218887992
1656909746,415000,3076293,38.11912536621094,3.3204495906829834,0.0,41,12,0,2022-07-04T07:42:26,381,6.356916666666667,1656909754.98012,2022-07-04T07:42:34,365320,6.088666666666667,2420.984828450524
1656909753,536000,3083293,37.95197296142578,3.323795795440674,0.0,118,12,0,2022-07-04T07:42:33,388,6.4756,1656909762.740613,2022-07-04T07:42:42,372320,6.205333333333333,2463.45208190632
1656909763,664000,3093293,38.039920806884766,3.3499672412872314,0.0,228,12,0,2022-07-04T07:42:43,398,6.6444,1656909771.562773,2022-07-04T07:42:51,382320,6.372,2526.142219526253
1656909771,663000,3101293,37.68719482421875,3.323683738708496,0.0,60,12,0,2022-07-04T07:42:51,406,6.777716666666667,1656909787.08298,2022-07-04T07:43:07,390320,6.505333333333334,2572.193778075873
1656909787,480000,3117293,37.80429458618164,3.3455653190612793,0.0,236,12,0,2022-07-04T07:43:07,422,7.041333333333333,1656909799.1846569,2022-07-04T07:43:19,406320,6.772,2661.9602172997443
1656909800,570000,3130293,37.214298248291016,3.3216392993927,0.0,123,12,0,2022-07-04T07:43:20,435,7.2595,1656909807.781944,2022-07-04T07:43:27,419320,6.988666666666666,2740.318267721421
1656909808,850000,3138293,37.09640121459961,3.323683738708496,0.0,211,12,0,2022-07-04T07:43:28,443,7.3975,1656909816.03636,2022-07-04T07:43:36,427320,7.122,2791.0560912816472
1656909824,637000,3154293,36.958091735839844,3.3235714435577393,0.0,131,12,0,2022-07-04T07:43:44,459,7.660616666666667,1656909831.8133678,2022-07-04T07:43:51,443320,7.3886666666666665,2885.243866837911
1656909829,820000,3159293,37.07340621948242,3.322650194168091,0.0,186,12,0,2022-07-04T07:43:49,464,7.747,1656909840.062276,2022-07-04T07:44:00,448320,7.4719999999999995,2915.091712687071
1656909833,373000,3168293,37.06088638305664,3.348369598388672,0.0,29,12,0,2022-07-04T07:43:53,468,7.806216666666667,1656909847.659973,2022-07-04T07:44:07,457320,7.622,2950.7019825424695
1656909841,37000,3176293,36.91451644897461,3.324493408203125,0.0,117,12,0,2022-07-04T07:44:01,476,7.933949999999999,1656909856.152704,2022-07-04T07:44:16,465320,7.755333333333334,3013.7365560903054
1656909863,287000,3192293,36.720909118652344,3.32773494720459,0.0,37,12,0,2022-07-04T07:44:23,498,8.304783333333333,1656909872.24448,2022-07-04T07:44:32,481320,8.022,3110.2334215656674
1656909871,284000,3200293,36.86537551879883,3.345132827758789,0.0,125,12,0,2022-07-04T07:44:31,506,8.438066666666666,1656909880.565953,2022-07-04T07:44:40,489320,8.155333333333333,3157.027083453199
1656909879,903000,3209293,36.61410903930664,3.328411340713501,0.0,224,12,0,2022-07-04T07:44:39,514,8.581716666666667,1656909888.6631758,2022-07-04T07:44:48,498320,8.305333333333333,3210.587452612844
1656909887,296000,3216293,36.5151481628418,3.3281633853912354,0.0,45,12,0,2022-07-04T07:44:47,522,8.704933333333335,1656909895.538724,2022-07-04T07:44:55,505320,8.422,3256.33130311336
1656909895,915000,3225293,36.378231048583984,3.347160577774048,0.0,144,12,0,2022-07-04T07:44:55,530,8.848583333333332,1656909903.8044488,2022-07-04T07:45:03,514320,8.572000000000001,3310.7609514474693
1656909904,377000,3233293,36.13568115234375,3.322941780090332,0.0,232,12,0,2022-07-04T07:45:04,539,8.989616666666667,1656909912.217532,2022-07-04T07:45:12,522320,8.705333333333334,3364.2077588972666
1656909911,686000,3240293,36.10916519165039,3.347092390060425,0.0,53,12,0,2022-07-04T07:45:11,546,9.111433333333334,1656909919.9034438,2022-07-04T07:45:19,529320,8.822000000000001,3408.237710035993
1656909920,708000,3255294,35.669342041015625,3.32076358795166,0.0,218,12,0,2022-07-04T07:45:20,555,9.2618,1656909935.9567409,2022-07-04T07:45:35,544321,9.072016666666666,3458.3368728938303
1656909940,165000,3269293,35.51289367675781,3.323526382446289,0.0,116,12,0,2022-07-04T07:45:40,575,9.586083333333333,1656909948.4044359,2022-07-04T07:45:48,558320,9.305333333333333,3570.973327922944
1656909949,776000,3278293,35.28076171875,3.323526382446289,0.0,215,12,0,2022-07-04T07:45:49,584,9.746266666666665,1656909957.104313,2022-07-04T07:45:57,567320,9.455333333333334,3631.5141830008142
1656909955,522000,3284293,35.568931579589844,3.3472743034362793,0.0,25,12,0,2022-07-04T07:45:55,590,9.842033333333335,1656909964.1841278,2022-07-04T07:46:04,573320,9.555333333333333,3667.7096758110383
1656909963,182000,3292293,35.27309799194336,3.347365617752075,0.0,113,12,0,2022-07-04T07:46:03,598,9.9697,1656909972.6660888,2022-07-04T07:46:12,581320,9.688666666666668,3715.229334290001
1656909970,963000,3299293,35.28399658203125,3.3459298610687256,0.0,190,12,0,2022-07-04T07:46:10,605,10.099383333333332,1656909981.404388,2022-07-04T07:46:21,588320,9.805333333333333,3763.5603925908845
1656909983,932000,3312293,34.70827865600586,3.32399845123291,0.0,77,12,0,2022-07-04T07:46:23,618,10.315533333333333,1656909995.8142638,2022-07-04T07:46:35,601320,10.022,3841.4783283946235
1656909995,420000,3324293,34.77039337158203,3.3230092525482178,0.0,209,12,0,2022-07-04T07:46:35,630,10.507,1656910004.8845558,2022-07-04T07:46:44,613320,10.222000000000001,3906.265222100073
1656910001,801000,3330293,34.895843505859375,3.347137928009033,0.0,19,12,0,2022-07-04T07:46:41,636,10.61335,1656910012.565445,2022-07-04T07:46:52,619320,10.322000000000001,3943.733918505647
1656910012,902000,3341293,34.784873962402344,3.34967041015625,0.0,140,12,0,2022-07-04T07:46:52,647,10.798366666666668,1656910020.87536,2022-07-04T07:47:00,630320,10.505333333333335,4009.862308081162
1656910019,92000,3347293,34.584476470947266,3.3484151363372803,0.0,206,12,0,2022-07-04T07:46:59,654,10.901533333333333,1656910028.915536,2022-07-04T07:47:08,636320,10.605333333333334,4046.6213900220373
1656910025,793000,3354293,34.316036224365234,3.323683738708496,0.0,27,12,0,2022-07-04T07:47:05,660,11.013216666666667,1656910036.1253,2022-07-04T07:47:16,643320,10.722000000000001,4088.839808897867
1656910042,873000,3371293,33.9938850402832,3.325190544128418,0.0,214,12,0,2022-07-04T07:47:22,677,11.297883333333335,1656910052.086045,2022-07-04T07:47:32,660320,11.005333333333335,4188.9290106183025
1656910044,787000,3373293,34.19498825073242,3.3232791423797607,0.0,236,12,0,2022-07-04T07:47:24,679,11.329783333333333,1656910056.745105,2022-07-04T07:47:36,662320,11.038666666666668,4199.538969665117
1656910067,21000,3395293,33.582252502441406,3.3226723670959473,0.0,222,12,0,2022-07-04T07:47:47,702,11.700349999999998,1656910073.7254488,2022-07-04T07:47:53,684320,11.405333333333335,4327.7137838722865
1656910074,74000,3402293,33.475284576416016,3.321235418319702,0.0,43,12,0,2022-07-04T07:47:54,709,11.8179,1656910081.375113,2022-07-04T07:48:01,691320,11.522,4371.123696137785
1656910083,411000,3411293,33.36071014404297,3.3216168880462646,0.0,142,12,0,2022-07-04T07:48:03,718,11.973516666666665,1656910089.8465638,2022-07-04T07:48:09,700320,11.672,4428.1567343473125
1656910091,68000,3419293,33.160797119140625,3.321751356124878,0.0,230,12,0,2022-07-04T07:48:11,726,12.101133333333333,1656910098.325124,2022-07-04T07:48:18,708320,11.805333333333333,4474.6091096330965
1656910098,222000,3426293,33.18223190307617,3.321841239929199,0.0,51,12,0,2022-07-04T07:48:18,733,12.220366666666667,1656910106.0965369,2022-07-04T07:48:26,715320,11.922,4522.1310875723575
1656910114,94000,3442293,33.05641174316406,3.3276000022888184,0.0,227,12,0,2022-07-04T07:48:34,749,12.484900000000001,1656910122.736744,2022-07-04T07:48:42,731320,12.188666666666668,4619.597572558823
1656910122,198000,3450293,33.10192108154297,3.345838785171509,0.0,59,12,0,2022-07-04T07:48:42,757,12.619966666666667,1656910130.514992,2022-07-04T07:48:50,739320,12.322000000000001,4676.562162776864
1656910127,940000,3456293,32.89826202392578,3.3444724082946777,0.0,125,12,0,2022-07-04T07:48:47,762,12.715666666666667,1656910138.128396,2022-07-04T07:48:58,745320,12.422,4726.975606264306
1656910137,6000,3466293,32.97664260864258,3.3419249057769775,0.0,235,12,0,2022-07-04T07:48:57,772,12.866766666666667,1656910146.455245,2022-07-04T07:49:06,755320,12.588666666666667,4767.720187677983
1656910144,547000,3472293,32.71862030029297,3.345383405685425,0.0,45,12,0,2022-07-04T07:49:04,779,12.99245,1656910154.5861568,2022-07-04T07:49:14,761320,12.688666666666668,4793.31052308907
1656910154,117000,3482293,32.3513298034668,3.322852373123169,0.0,155,12,0,2022-07-04T07:49:14,789,13.15195,1656910162.1166399,2022-07-04T07:49:22,771320,12.855333333333334,4856.4961220595815
1656910163,452000,3491293,32.28484344482422,3.3250555992126465,0.0,254,12,0,2022-07-04T07:49:23,798,13.307533333333334,1656910170.3860729,2022-07-04T07:49:30,780320,13.005333333333335,4913.827160143468
1656910170,638000,3498293,32.17756271362305,3.3461804389953613,0.0,75,12,0,2022-07-04T07:49:30,805,13.4273,1656910178.927053,2022-07-04T07:49:38,787320,13.122000000000002,4958.136218773281
1656910175,423000,3503293,31.964679718017578,3.347548484802246,0.0,130,12,0,2022-07-04T07:49:35,810,13.50705,1656910187.065984,2022-07-04T07:49:47,792320,13.205333333333334,4987.8618216811265
1656910185,474000,3513293,31.94917869567871,3.346613883972168,0.0,240,12,0,2022-07-04T07:49:45,820,13.674566666666667,1656910194.6950128,2022-07-04T07:49:54,802320,13.372000000000002,5051.278077532159
1656910193,660000,3521293,31.89314079284668,3.3457248210906982,0.0,72,12,0,2022-07-04T07:49:53,828,13.811,1656910203.045801,2022-07-04T07:50:03,810320,13.505333333333335,5101.400459746506
1656910208,959000,3536293,31.56831932067871,3.3451781272888184,0.0,237,12,0,2022-07-04T07:50:08,843,14.065983333333332,1656910218.938513,2022-07-04T07:50:18,825320,13.755333333333335,5197.079957344914
1656910216,613000,3544293,31.3127384185791,3.347001075744629,0.0,69,12,0,2022-07-04T07:50:16,851,14.19355,1656910227.2444558,2022-07-04T07:50:27,833320,13.888666666666667,5246.43356690752
1656910225,18000,3552293,31.00236701965332,3.321908712387085,0.0,157,12,0,2022-07-04T07:50:25,860,14.333633333333333,1656910234.814297,2022-07-04T07:50:34,841320,14.022,5298.862193033581
1656910228,844000,3556293,31.259851455688477,3.3278253078460693,0.0,201,12,0,2022-07-04T07:50:28,863,14.397400000000001,1656910243.3139808,2022-07-04T07:50:43,845320,14.088666666666667,5331.295386467176
1656910240,19000,3568293,30.768787384033203,3.321751356124878,0.0,77,12,0,2022-07-04T07:50:40,875,14.58365,1656910247.864081,2022-07-04T07:50:47,857320,14.288666666666668,5425.784852467013
1656910249,87000,3577293,30.810972213745117,3.3468642234802246,0.0,176,12,0,2022-07-04T07:50:49,884,14.734783333333333,1656910256.982208,2022-07-04T07:50:56,866320,14.438666666666668,5471.011012046217
1656910257,91000,3585293,30.52717399597168,3.3213698863983154,0.0,8,12,0,2022-07-04T07:50:57,892,14.868183333333333,1656910264.593953,2022-07-04T07:51:04,874320,14.572000000000001,5513.197695583785
1656910265,176000,3593293,30.330242156982422,3.322852373123169,0.0,96,12,0,2022-07-04T07:51:05,900,15.002933333333335,1656910272.3648329,2022-07-04T07:51:12,882320,14.705333333333334,5561.6834417265445
1656910281,974000,3610293,30.04732322692871,3.321033239364624,0.0,27,12,0,2022-07-04T07:51:21,916,15.282900000000001,1656910289.194149,2022-07-04T07:51:29,899320,14.988666666666667,5667.5926996297
1656910289,40000,3617293,30.084369659423828,3.3227622509002686,0.0,104,12,0,2022-07-04T07:51:29,924,15.400666666666666,1656910297.494585,2022-07-04T07:51:37,906320,15.105333333333334,5707.675834306776
1656910297,39000,3625293,29.99860954284668,3.3210108280181885,0.0,192,12,0,2022-07-04T07:51:37,932,15.533983333333333,1656910305.424664,2022-07-04T07:51:45,914320,15.238666666666667,5752.956530329687
1656910306,45000,3634293,29.89042091369629,3.3220887184143066,0.0,35,12,0,2022-07-04T07:51:46,941,15.684083333333332,1656910313.782752,2022-07-04T07:51:53,923320,15.388666666666667,5804.031541033913
1656910311,164000,3639293,30.279455184936523,3.34299373626709,0.0,90,12,0,2022-07-04T07:51:51,946,15.7694,1656910321.902773,2022-07-04T07:52:01,928320,15.472000000000001,5831.655277570539
1656910320,199000,3648293,29.847497940063477,3.320382595062256,0.0,189,12,0,2022-07-04T07:52:00,955,15.919983333333333,1656910329.3029249,2022-07-04T07:52:09,937320,15.622000000000002,5895.333107970422
1656910328,290000,3656293,29.7273006439209,3.321504831314087,0.0,21,12,0,2022-07-04T07:52:08,963,16.05483333333333,1656910337.745281,2022-07-04T07:52:17,945320,15.755333333333335,5950.315935495218
1656910336,266000,3664293,29.79032325744629,3.344905138015747,0.0,109,12,0,2022-07-04T07:52:16,971,16.187766666666665,1656910345.823369,2022-07-04T07:52:25,953320,15.888666666666667,6001.585761703178
1656910351,946000,3680294,29.2680606842041,3.3202927112579346,0.0,29,12,0,2022-07-04T07:52:31,986,16.4491,1656910361.463728,2022-07-04T07:52:41,969321,16.155350000000002,6099.009885743185
