time_s,time_us,time_steady,num_ch,svid_0,flags_0,quality_0,cno_0,svid_1,flags_1,quality_1,cno_1,svid_2,flags_2,quality_2,cno_2,svid_3,flags_3,quality_3,cno_3,seq,srcSystem,srcComponent,time_gregorian,time_s_from_launch,mins_from_launch,log_timestamp,log_timestamp_gregorian,time_steady_from_launch,mins_steady_from_launch,baro_altitude
1656909112,368000,2457186,16,32,16,5,31,31,4,4,27,22,4,4,26,25,4,4,23,11,11,0,2022-07-04T07:31:52,-253,-4.210533333333333,1656909126.143504,2022-07-04T07:32:06,-253787,-4.229783333333334,96.85844305162851
1656909128,392000,2473209,16,2,4,4,30,3,4,4,33,12,13,4,30,11,4,4,27,210,11,0,2022-07-04T07:32:08,-237,-3.9434666666666667,1656909136.913312,2022-07-04T07:32:16,-237764,-3.9627333333333334,97.14140245317797
1656909152,335000,2497152,15,12,12,4,29,3,4,4,28,31,4,4,25,25,4,4,21,128,11,0,2022-07-04T07:32:32,-213,-3.5444166666666663,1656909161.674325,2022-07-04T07:32:41,-213821,-3.563683333333333,97.28375935132546
1656909163,340000,2508157,15,2,4,4,26,3,4,4,25,12,12,4,25,11,4,4,27,177,11,0,2022-07-04T07:32:43,-202,-3.3609999999999998,1656909171.6480958,2022-07-04T07:32:51,-202816,-3.3802666666666665,96.97127878917573
1656909177,342000,2522159,15,2,4,4,30,12,12,4,28,20,4,4,24,11,4,4,29,61,11,0,2022-07-04T07:32:57,-188,-3.1276333333333333,1656909185.8949249,2022-07-04T07:33:05,-188814,-3.1469,97.2483077599147
1656909200,373000,2545190,16,19,12,4,30,3,4,4,28,24,12,3,26,25,4,4,22,208,11,0,2022-07-04T07:33:20,-165,-2.7437833333333335,1656909209.232216,2022-07-04T07:33:29,-165783,-2.76305,96.7767540261065
1656909210,402000,2555219,16,19,13,4,26,3,4,4,27,6,4,4,23,25,4,4,20,237,11,0,2022-07-04T07:33:30,-155,-2.5766333333333336,1656909219.6013758,2022-07-04T07:33:39,-155754,-2.5959,96.63023007223154
1656909223,389000,2568206,16,19,13,4,26,3,4,4,26,20,4,3,22,24,13,4,22,88,11,0,2022-07-04T07:33:43,-142,-2.360183333333333,1656909230.7744079,2022-07-04T07:33:50,-142767,-2.37945,96.59381866455078
1656909235,457000,2580274,16,12,13,4,27,29,4,4,26,6,4,4,18,11,4,4,27,177,11,0,2022-07-04T07:33:55,-130,-2.15905,1656909244.398905,2022-07-04T07:34:04,-130699,-2.178316666666667,96.94910423077496
1656909243,342000,2588159,15,12,12,4,27,25,4,4,26,31,4,4,26,11,4,4,26,144,11,0,2022-07-04T07:34:03,-122,-2.027633333333333,1656909255.2001529,2022-07-04T07:34:15,-122814,-2.0469,97.56649450207433
1656909259,376000,2604193,16,12,13,4,29,22,4,4,28,31,4,4,28,32,13,4,27,91,11,0,2022-07-04T07:34:19,-106,-1.7604,1656909268.193745,2022-07-04T07:34:28,-106780,-1.7796666666666667,97.35207558605137
1656909271,346000,2616162,14,12,13,4,28,24,13,4,27,25,4,4,26,22,4,4,25,170,11,0,2022-07-04T07:34:31,-94,-1.5609,1656909279.6758199,2022-07-04T07:34:39,-94811,-1.5801833333333335,97.76136023962508
1656909293,380000,2638196,16,22,4,4,26,24,13,4,26,32,13,4,26,11,4,4,23,25,11,0,2022-07-04T07:34:53,-72,-1.1936666666666667,1656909302.7319279,2022-07-04T07:35:02,-72777,-1.21295,97.6854973951317
1656909305,397000,2650213,16,12,13,4,29,3,4,4,26,24,13,4,26,25,4,4,25,113,11,0,2022-07-04T07:35:05,-60,-0.9933833333333334,1656909313.361948,2022-07-04T07:35:13,-60760,-1.0126666666666666,98.01128761327112
1656909316,401000,2661217,16,12,13,4,29,3,4,4,27,24,13,4,27,25,4,4,27,172,11,0,2022-07-04T07:35:16,-49,-0.8099833333333333,1656909326.434908,2022-07-04T07:35:26,-49756,-0.8292666666666667,97.92605265595094
1656909329,386000,2674202,16,12,13,4,28,25,4,4,27,24,13,4,25,32,13,4,25,22,11,0,2022-07-04T07:35:29,-36,-0.5935666666666666,1656909336.51048,2022-07-04T07:35:36,-36771,-0.61285,98.51970944251856
1656909340,388000,2685204,16,12,13,4,29,25,4,4,28,32,13,4,26,29,4,4,25,80,11,0,2022-07-04T07:35:40,-25,-0.41019999999999995,1656909347.258029,2022-07-04T07:35:47,-25769,-0.42948333333333333,98.44244456203226
1656909352,397000,2697212,16,12,13,4,28,3,4,4,25,24,13,4,24,25,4,4,24,164,11,0,2022-07-04T07:35:52,-13,-0.21005,1656909360.790825,2022-07-04T07:36:00,-13761,-0.22935,98.23045014892219
1656909358,407000,2703222,16,12,13,4,29,25,4,4,28,22,4,4,25,24,13,4,25,80,11,0,2022-07-04T07:35:58,-7,-0.10988333333333333,1656909370.532445,2022-07-04T07:36:10,-7751,-0.12918333333333334,97.78580903418604
1656909368,387000,2713203,16,32,13,4,28,3,4,4,26,24,13,4,26,25,4,4,26,110,11,0,2022-07-04T07:36:08,3,0.05645,1656909384.144629,2022-07-04T07:36:24,2230,0.03716666666666667,110.36711630330271
1656909386,391000,2731206,16,12,13,4,29,25,4,4,27,31,4,4,25,11,4,4,27,103,11,0,2022-07-04T07:36:26,21,0.35651666666666665,1656909394.80524,2022-07-04T07:36:34,20233,0.33721666666666666,213.66400814536522
1656909398,370000,2743185,16,2,4,4,33,12,12,3,33,25,4,4,30,11,4,4,32,186,11,0,2022-07-04T07:36:38,33,0.5561666666666666,1656909405.3463879,2022-07-04T07:36:45,32212,0.5368666666666667,285.4993632487075
1656909410,398000,2755213,15,25,4,3,29,29,4,4,27,31,4,4,26,19,13,4,19,18,11,0,2022-07-04T07:36:50,45,0.7566333333333334,1656909418.772068,2022-07-04T07:36:58,44240,0.7373333333333334,365.30687706333816
1656909422,317000,2767132,14,31,4,4,30,20,4,4,29,25,13,4,29,22,4,4,27,104,11,0,2022-07-04T07:37:02,57,0.9552833333333334,1656909432.271324,2022-07-04T07:37:12,56159,0.9359833333333333,434.9455719701434
1656909437,370000,2782185,15,25,13,4,28,22,4,3,26,31,4,4,25,32,13,4,24,13,11,0,2022-07-04T07:37:17,72,1.2061666666666668,1656909446.251457,2022-07-04T07:37:26,71212,1.1868666666666667,526.3329802855004
1656909450,356000,2795171,15,25,13,4,32,29,4,4,30,120,16,3,29,11,4,4,23,125,11,0,2022-07-04T07:37:30,85,1.4225999999999999,1656909456.712357,2022-07-04T07:37:36,84198,1.4033,607.8039199192176
1656909462,392000,2807206,16,25,13,4,29,29,4,4,29,31,4,4,27,19,13,4,18,213,11,0,2022-07-04T07:37:42,97,1.6232,1656909470.618372,2022-07-04T07:37:50,96233,1.6038833333333333,686.9950286646812
1656909474,360000,2819175,16,32,13,4,30,25,13,4,27,29,4,4,25,31,4,4,25,44,11,0,2022-07-04T07:37:54,109,1.8226666666666667,1656909480.765256,2022-07-04T07:38:00,108202,1.8033666666666666,761.7611787975826
1656909485,377000,2830191,16,12,13,4,29,25,13,4,29,29,4,4,29,31,4,3,26,97,11,0,2022-07-04T07:38:05,120,2.006283333333333,1656909494.4668999,2022-07-04T07:38:14,119218,1.9869666666666668,825.6271317958323
1656909496,389000,2841204,17,12,13,4,27,22,4,4,24,6,4,4,24,24,13,4,21,152,11,0,2022-07-04T07:38:16,131,2.1898166666666667,1656909504.79724,2022-07-04T07:38:24,130231,2.1705166666666664,886.6154937204925
1656909505,348000,2850163,16,9,0,3,35,12,12,4,29,25,12,3,26,32,12,3,24,149,11,0,2022-07-04T07:38:25,140,2.3391333333333337,1656909514.6538,2022-07-04T07:38:34,139190,2.3198333333333334,940.0432946323917
1656909520,395000,2865209,17,28,16,3,31,25,13,4,29,29,4,4,28,8,0,3,30,67,11,0,2022-07-04T07:38:40,155,2.589916666666667,1656909528.5102038,2022-07-04T07:38:48,154236,2.5705999999999998,1032.962228488906
1656909531,357000,2876172,17,12,12,3,29,25,12,4,29,29,4,4,26,9,0,3,23,125,11,0,2022-07-04T07:38:51,166,2.7726166666666665,1656909539.10938,2022-07-04T07:38:59,165199,2.753316666666667,1095.4096749943321
1656909544,373000,2889188,17,28,16,3,30,31,4,4,26,6,4,4,25,8,0,3,29,231,11,0,2022-07-04T07:39:04,179,2.98955,1656909553.0903928,2022-07-04T07:39:13,178215,2.97025,1175.6210204543877
1656909556,389000,2901203,16,12,13,4,29,25,13,4,29,31,4,4,28,24,13,4,21,59,11,0,2022-07-04T07:39:16,191,3.1898166666666667,1656909563.713533,2022-07-04T07:39:23,190230,3.1704999999999997,1248.804171562272
1656909568,377000,2913191,16,124,16,3,31,20,4,4,26,6,4,4,28,11,4,3,28,146,11,0,2022-07-04T07:39:28,203,3.389616666666667,1656909574.5918598,2022-07-04T07:39:34,202218,3.3703,1314.293200756725
1656909579,394000,2924208,18,12,13,4,30,25,13,4,27,29,4,4,27,31,4,4,26,205,11,0,2022-07-04T07:39:39,214,3.5732333333333335,1656909588.419796,2022-07-04T07:39:48,213235,3.553916666666667,1391.4414643619316
1656909592,342000,2937156,16,25,12,4,33,29,4,4,32,6,4,3,25,32,12,3,25,55,11,0,2022-07-04T07:39:52,227,3.7890333333333337,1656909598.9135199,2022-07-04T07:39:58,226183,3.7697166666666666,1479.563322844785
1656909603,350000,2948163,16,2,4,4,29,25,12,4,29,32,12,3,26,11,4,4,28,113,11,0,2022-07-04T07:40:03,238,3.9724999999999997,1656909611.956369,2022-07-04T07:40:11,237190,3.9531666666666667,1523.8518923329823
1656909614,501000,2959314,15,12,13,4,29,25,13,4,26,6,4,4,25,11,4,4,26,171,11,0,2022-07-04T07:40:14,249,4.15835,1656909622.724552,2022-07-04T07:40:22,248341,4.139016666666667,1595.398751343997
1656909639,353000,2984166,15,12,13,4,29,25,13,4,26,32,13,4,26,11,4,4,25,110,11,0,2022-07-04T07:40:39,274,4.572550000000001,1656909646.767125,2022-07-04T07:40:46,273193,4.553216666666667,1743.425798575826
1656909651,326000,2996139,13,25,13,4,31,29,4,4,31,31,4,4,29,24,13,4,22,191,11,0,2022-07-04T07:40:51,286,4.7721,1656909657.347748,2022-07-04T07:40:57,285166,4.752766666666667,1817.6783177054242
1656909663,341000,3008154,14,29,4,4,27,25,13,4,26,31,4,4,26,32,13,4,20,19,11,0,2022-07-04T07:41:03,298,4.9723500000000005,1656909671.0993118,2022-07-04T07:41:11,297181,4.953016666666667,1893.9867168762692
1656909674,364000,3019177,16,32,13,4,31,29,4,4,29,6,4,4,25,31,4,4,24,78,11,0,2022-07-04T07:41:14,309,5.156066666666666,1656909681.6374369,2022-07-04T07:41:21,308204,5.136733333333334,1964.5668891787184
1656909686,358000,3031171,16,25,13,4,29,31,4,4,26,32,13,4,26,11,4,4,25,165,11,0,2022-07-04T07:41:26,321,5.355966666666666,1656909694.697929,2022-07-04T07:41:34,320198,5.336633333333333,2044.2832968806683
1656909710,368000,3055181,16,2,4,4,31,12,13,4,31,31,4,4,30,11,4,4,31,70,11,0,2022-07-04T07:41:50,345,5.7561333333333335,1656909716.639485,2022-07-04T07:41:56,344208,5.736800000000001,2199.5757225069137
1656909721,384000,3066197,16,25,13,4,31,29,4,4,27,31,4,4,24,32,13,4,21,129,11,0,2022-07-04T07:42:01,356,5.939733333333334,1656909730.1909518,2022-07-04T07:42:10,355224,5.9204,2269.2279685379467
1656909730,371000,3075183,16,12,13,4,28,25,13,4,26,6,4,4,28,11,4,3,25,130,11,0,2022-07-04T07:42:10,365,6.0895166666666665,1656909740.691592,2022-07-04T07:42:20,364210,6.070166666666666,2326.5711569853256
1656909745,344000,3090157,16,12,13,4,28,25,13,4,28,29,4,4,26,32,13,4,25,37,11,0,2022-07-04T07:42:25,380,6.339066666666667,1656909754.421484,2022-07-04T07:42:34,379184,6.319733333333334,2414.68234514591
1656909758,407000,3103219,16,12,13,4,32,32,13,4,31,6,4,4,31,11,4,4,32,153,11,0,2022-07-04T07:42:38,393,6.556783333333333,1656909765.152452,2022-07-04T07:42:45,392246,6.537433333333333,2492.9717028794817
1656909780,407000,3125219,16,25,13,4,30,31,4,4,28,20,4,4,24,32,13,4,22,10,11,0,2022-07-04T07:43:00,415,6.92345,1656909788.731444,2022-07-04T07:43:08,414246,6.9041,2621.0096088835417
1656909788,363000,3133175,16,2,4,4,30,12,13,4,29,25,13,4,28,11,4,4,29,235,11,0,2022-07-04T07:43:08,423,7.05605,1656909798.632997,2022-07-04T07:43:18,422202,7.0367,2667.1789637116217
1656909804,372000,3149184,16,2,4,4,32,32,13,4,31,25,13,4,27,11,4,4,30,173,11,0,2022-07-04T07:43:24,439,7.322866666666667,1656909812.595285,2022-07-04T07:43:32,438211,7.303516666666667,2763.6159978151386
1656909814,374000,3159186,16,2,4,4,28,12,13,4,28,6,4,4,28,11,4,4,27,199,11,0,2022-07-04T07:43:34,449,7.489566666666667,1656909822.9721038,2022-07-04T07:43:42,448213,7.470216666666667,2824.9058180143397
1656909827,376000,3172188,16,31,4,4,29,20,4,4,27,25,13,4,27,11,4,4,26,59,11,0,2022-07-04T07:43:47,462,7.706266666666666,1656909836.522137,2022-07-04T07:43:56,461215,7.686916666666666,2900.6197868456006
1656909837,371000,3182183,16,25,13,4,29,29,4,4,27,31,4,4,25,20,4,4,22,88,11,0,2022-07-04T07:43:57,472,7.87285,1656909847.102373,2022-07-04T07:44:07,471210,7.8534999999999995,2990.772305897911
1656909850,376000,3195187,16,31,4,4,31,19,13,4,25,6,4,4,25,11,4,4,24,195,11,0,2022-07-04T07:44:10,485,8.089599999999999,1656909857.9532359,2022-07-04T07:44:17,484214,8.070233333333332,3043.8398439293765
1656909862,397000,3207208,16,25,13,4,29,32,13,4,26,6,4,4,26,11,4,4,26,23,11,0,2022-07-04T07:44:22,497,8.28995,1656909871.714412,2022-07-04T07:44:31,496235,8.270583333333333,3105.5034771617866
1656909871,382000,3216194,16,29,4,4,28,31,4,4,27,6,4,4,21,24,13,4,20,24,11,0,2022-07-04T07:44:31,506,8.4397,1656909882.183956,2022-07-04T07:44:42,505221,8.420350000000001,3157.676370757784
1656909887,394000,3232205,16,25,13,4,29,29,4,4,26,6,4,4,23,20,4,4,21,226,11,0,2022-07-04T07:44:47,522,8.706566666666667,1656909894.906045,2022-07-04T07:44:54,521232,8.687199999999999,3256.941494312073
1656909898,366000,3243178,16,12,13,4,29,25,13,4,26,6,4,4,26,29,4,4,25,18,11,0,2022-07-04T07:44:58,533,8.889433333333333,1656909905.5835679,2022-07-04T07:45:05,532205,8.870083333333334,3326.2417036407396
1656909911,386000,3256197,16,2,4,4,27,12,13,4,27,25,13,4,27,11,4,4,27,130,11,0,2022-07-04T07:45:11,546,9.106433333333333,1656909919.3335478,2022-07-04T07:45:19,545224,9.087066666666667,3406.561599243497
1656909919,395000,3264207,16,12,13,4,28,25,13,4,27,6,4,4,26,11,4,4,25,103,11,0,2022-07-04T07:45:19,554,9.239916666666666,1656909929.6353478,2022-07-04T07:45:29,553234,9.220566666666667,3450.6791889579245
1656909929,387000,3274198,17,12,13,4,29,25,13,4,28,32,13,4,24,24,13,4,23,133,11,0,2022-07-04T07:45:29,564,9.40645,1656909938.863776,2022-07-04T07:45:38,563225,9.387083333333333,3508.709181946199
1656909943,369000,3288180,16,25,13,4,30,31,4,4,29,6,4,3,28,32,13,4,26,16,11,0,2022-07-04T07:45:43,578,9.639483333333335,1656909952.5563838,2022-07-04T07:45:52,577207,9.620116666666666,3591.1554182045243
1656909978,403000,3323215,16,25,13,4,29,29,4,4,27,31,4,4,25,11,4,4,22,242,11,0,2022-07-04T07:46:18,613,10.223383333333334,1656909987.2450478,2022-07-04T07:46:27,612242,10.204033333333333,3808.5507224142334
1656909991,372000,3336183,16,12,13,4,30,25,13,4,28,6,4,4,28,11,4,4,28,98,11,0,2022-07-04T07:46:31,626,10.439533333333333,1656909997.53564,2022-07-04T07:46:37,625210,10.420166666666667,3883.2863335231787
1656909999,398000,3344209,16,2,4,4,28,12,13,4,28,6,4,4,32,11,4,4,31,65,11,0,2022-07-04T07:46:39,634,10.5733,1656910010.805804,2022-07-04T07:46:50,633236,10.553933333333333,3929.0765823376464
1656910013,372000,3358183,16,2,4,4,29,12,13,4,29,6,4,4,27,11,4,4,29,205,11,0,2022-07-04T07:46:53,648,10.806199999999999,1656910021.444556,2022-07-04T07:47:01,647210,10.786833333333334,4012.524917926234
1656910019,390000,3364200,16,25,13,4,27,32,13,4,26,6,4,4,26,11,4,4,25,121,11,0,2022-07-04T07:46:59,654,10.9065,1656910031.854812,2022-07-04T07:47:11,653227,10.887116666666666,4048.532813498069
1656910045,400000,3390210,16,12,13,4,26,25,13,4,26,6,4,4,24,11,4,4,24,90,11,0,2022-07-04T07:47:25,680,11.34,1656910055.127177,2022-07-04T07:47:35,679237,11.320616666666666,4202.878851696705
1656910059,383000,3404193,16,12,13,4,28,25,13,4,28,29,4,4,27,11,4,4,22,231,11,0,2022-07-04T07:47:39,694,11.57305,1656910068.911448,2022-07-04T07:47:48,693220,11.553666666666667,4282.75071007331
1656910071,359000,3416169,16,12,13,4,26,25,13,4,25,24,13,4,23,29,4,4,23,58,11,0,2022-07-04T07:47:51,706,11.77265,1656910079.735544,2022-07-04T07:47:59,705196,11.753266666666667,4353.164951266127
1656910084,358000,3429168,16,12,13,4,30,25,13,4,27,29,4,4,27,11,4,4,28,174,11,0,2022-07-04T07:48:04,719,11.989299999999998,1656910090.4454958,2022-07-04T07:48:10,718195,11.969916666666668,4433.367867170183
1656910096,353000,3441164,16,12,13,4,27,25,13,4,27,6,4,4,25,11,4,4,26,254,11,0,2022-07-04T07:48:16,731,12.189216666666665,1656910104.315208,2022-07-04T07:48:24,730191,12.16985,4509.517166367007
1656910108,398000,3453209,16,2,4,4,32,12,13,4,31,6,4,4,28,11,4,4,31,83,11,0,2022-07-04T07:48:28,743,12.389966666666668,1656910115.0630999,2022-07-04T07:48:35,742236,12.3706,4586.939925704918
1656910120,383000,3465194,16,25,13,4,28,29,4,4,25,6,4,4,26,11,4,4,24,166,11,0,2022-07-04T07:48:40,755,12.589716666666668,1656910128.786845,2022-07-04T07:48:48,754221,12.57035,4660.626878915892
1656910129,368000,3474179,15,25,13,4,29,31,4,4,27,24,13,4,23,8,0,3,14,167,11,0,2022-07-04T07:48:49,764,12.739466666666667,1656910139.225652,2022-07-04T07:48:59,763206,12.7201,4739.51311885575
1656910143,386000,3488196,16,12,13,4,30,29,4,4,30,120,16,3,27,11,4,4,26,52,11,0,2022-07-04T07:49:03,778,12.973099999999999,1656910152.7765288,2022-07-04T07:49:12,777223,12.953716666666667,4787.4724171444095
1656910155,370000,3500181,16,12,13,4,27,31,4,4,27,6,4,4,26,32,13,4,25,133,11,0,2022-07-04T07:49:15,790,13.172833333333333,1656910162.6475,2022-07-04T07:49:22,789208,13.153466666666667,4864.293307179961
1656910167,393000,3512204,16,32,13,4,29,12,13,4,26,6,4,4,26,11,4,4,24,217,11,0,2022-07-04T07:49:27,802,13.373216666666668,1656910173.415412,2022-07-04T07:49:33,801231,13.35385,4938.007849510126
1656910176,376000,3521186,16,2,4,4,30,12,13,4,30,25,13,4,29,11,4,4,30,218,11,0,2022-07-04T07:49:36,811,13.522933333333333,1656910187.065984,2022-07-04T07:49:47,810213,13.503549999999999,4993.874725056515
1656910190,369000,3535179,16,12,12,3,32,25,13,4,29,6,4,4,31,11,4,4,27,105,11,0,2022-07-04T07:49:50,825,13.75615,1656910197.4849958,2022-07-04T07:49:57,824206,13.736766666666666,5082.162822571538
1656910214,402000,3559212,16,2,4,4,29,12,13,4,29,25,13,4,27,11,4,4,29,10,11,0,2022-07-04T07:50:14,849,14.1567,1656910221.866376,2022-07-04T07:50:21,848239,14.137316666666667,5232.708156982222
1656910225,382000,3570192,16,12,13,4,30,25,13,4,28,31,4,4,28,11,4,4,28,68,11,0,2022-07-04T07:50:25,860,14.339699999999999,1656910235.374384,2022-07-04T07:50:35,859219,14.320316666666667,5301.245740615832
1656910237,369000,3582179,16,12,13,4,28,25,13,4,26,32,13,4,26,11,4,4,25,155,11,0,2022-07-04T07:50:37,872,14.539483333333333,1656910245.593813,2022-07-04T07:50:45,871206,14.520100000000001,5412.568120785838
1656910250,385000,3595196,16,31,4,4,30,6,4,4,27,12,13,4,27,20,4,4,27,5,11,0,2022-07-04T07:50:50,885,14.756416666666667,1656910256.982208,2022-07-04T07:50:56,884223,14.73705,5477.484716847034
1656910262,364000,3607175,16,12,13,4,28,25,13,4,28,31,4,4,27,11,4,4,26,88,11,0,2022-07-04T07:51:02,897,14.956066666666667,1656910270.0835369,2022-07-04T07:51:10,896202,14.9367,5544.165243712187
1656910287,355000,3632165,16,2,4,4,28,6,4,4,29,11,4,4,28,12,12,4,28,35,11,0,2022-07-04T07:51:27,922,15.372583333333333,1656910294.473928,2022-07-04T07:51:34,921192,15.3532,5698.149679876068
1656910298,363000,3643174,16,12,12,4,28,31,4,4,28,22,4,4,26,29,4,4,24,86,11,0,2022-07-04T07:51:38,933,15.55605,1656910305.424664,2022-07-04T07:51:45,932201,15.536683333333334,5760.465226107213
1656910311,309000,3656119,14,2,4,4,28,20,4,3,28,11,4,4,28,12,12,4,28,195,11,0,2022-07-04T07:51:51,946,15.771816666666666,1656910319.112836,2022-07-04T07:51:59,945146,15.752433333333332,5832.677223935561
1656910321,352000,3666162,14,2,4,4,30,25,13,4,29,11,4,4,30,12,13,4,31,226,11,0,2022-07-04T07:52:01,956,15.9392,1656910329.3029249,2022-07-04T07:52:09,955189,15.919816666666666,5903.459343548846
1656910333,338000,3678148,14,29,4,4,29,6,4,4,31,11,4,4,27,12,12,4,27,57,11,0,2022-07-04T07:52:13,968,16.138966666666665,1656910339.972229,2022-07-04T07:52:19,967175,16.11958333333333,5983.069480148132
1656910344,302000,3689112,13,25,13,4,28,29,4,4,26,31,4,4,25,12,13,4,26,113,11,0,2022-07-04T07:52:24,979,16.3217,1656910352.792953,2022-07-04T07:52:32,978139,16.302316666666666,6051.94504917037
1656910354,348000,3699158,14,2,4,4,26,12,13,4,26,25,13,4,26,11,4,4,25,136,11,0,2022-07-04T07:52:34,989,16.48913333333333,1656910363.774173,2022-07-04T07:52:43,988185,16.469749999999998,6113.464229800576
1656910366,325000,3711135,13,25,13,4,30,29,4,4,29,31,4,4,26,12,13,4,23,219,11,0,2022-07-04T07:52:46,1001,16.688750000000002,1656910373.271749,2022-07-04T07:52:53,1000162,16.66936666666667,6185.657987361722
1656910379,384000,3724195,15,2,4,4,25,6,4,4,27,11,4,4,26,12,13,4,28,80,11,0,2022-07-04T07:52:59,1014,16.9064,1656910387.2010279,2022-07-04T07:53:07,1013222,16.88703333333333,6262.393724877036
1656910391,328000,3736138,14,25,13,4,30,29,4,4,29,32,12,4,29,19,13,4,26,166,11,0,2022-07-04T07:53:11,1026,17.105466666666665,1656910397.6764889,2022-07-04T07:53:17,1025165,17.08608333333333,6333.399719703437
1656910401,386000,3746197,16,2,4,4,29,6,4,3,30,12,13,4,29,11,4,4,29,189,11,0,2022-07-04T07:53:21,1036,17.2731,1656910411.101485,2022-07-04T07:53:31,1035224,17.253733333333333,6393.049486074406
1656910412,354000,3757164,16,25,13,4,29,29,4,4,29,31,4,4,24,32,12,4,21,246,11,0,2022-07-04T07:53:32,1047,17.4559,1656910421.512873,2022-07-04T07:53:41,1046191,17.436516666666666,6458.767901422162
1656910439,397000,3784207,16,25,13,4,31,29,4,4,26,31,4,4,25,11,4,4,22,247,11,0,2022-07-04T07:53:59,1074,17.906616666666665,1656910445.8801079,2022-07-04T07:54:05,1073234,17.88723333333333,6629.890922847056
1656910449,346000,3794157,16,2,4,4,29,6,4,4,30,12,13,4,29,11,4,4,28,13,11,0,2022-07-04T07:54:09,1084,18.072433333333333,1656910459.7199368,2022-07-04T07:54:19,1083184,18.053066666666666,6694.715140239733
1656910460,369000,3805180,16,25,13,4,26,6,4,4,25,29,4,3,25,19,13,4,23,69,11,0,2022-07-04T07:54:20,1095,18.256149999999998,1656910469.430888,2022-07-04T07:54:29,1094207,18.236783333333335,6761.53656839221
1656910473,371000,3818181,16,2,4,4,30,12,13,4,30,25,13,4,28,11,4,4,30,181,11,0,2022-07-04T07:54:33,1108,18.47285,1656910480.280544,2022-07-04T07:54:40,1107208,18.453466666666667,6840.178520277408
1656910484,336000,3829147,16,2,4,4,27,12,12,4,27,31,4,4,27,11,4,4,26,239,11,0,2022-07-04T07:54:44,1119,18.6556,1656910493.6506689,2022-07-04T07:54:53,1118174,18.636233333333333,6911.309358587395
1656910495,395000,3840206,16,12,13,4,28,6,4,4,26,24,13,4,25,25,13,4,24,41,11,0,2022-07-04T07:54:55,1130,18.839916666666667,1656910503.930745,2022-07-04T07:55:03,1129233,18.82055,6970.986750966315
1656910507,329000,3852139,16,25,12,4,30,29,4,4,29,31,4,4,25,12,12,4,26,119,11,0,2022-07-04T07:55:07,1142,19.038816666666666,1656910517.679533,2022-07-04T07:55:17,1141166,19.019433333333332,7043.247336531565
1656910519,295000,3864106,13,12,12,3,26,6,4,3,27,25,12,3,23,11,4,4,25,202,11,0,2022-07-04T07:55:19,1154,19.23825,1656910528.389833,2022-07-04T07:55:28,1153133,19.218883333333334,7114.241526935729
1656910531,286000,3876097,12,25,12,4,29,29,4,4,29,32,12,4,21,12,12,4,22,33,11,0,2022-07-04T07:55:31,1166,19.438100000000002,1656910538.970589,2022-07-04T07:55:38,1165124,19.418733333333332,7186.32564200231
1656910544,303000,3889114,12,2,4,4,28,25,12,4,27,11,4,4,29,12,12,4,29,149,11,0,2022-07-04T07:55:44,1179,19.655050000000003,1656910552.538513,2022-07-04T07:55:52,1178141,19.635683333333336,7261.234117152389
1656910556,336000,3901146,14,2,4,4,32,12,12,4,32,8,0,3,29,29,4,4,28,226,11,0,2022-07-04T07:55:56,1191,19.8556,1656910563.22158,2022-07-04T07:56:03,1190173,19.836216666666665,7336.938166768598
1656910580,293000,3925104,12,2,4,4,29,6,4,3,25,25,12,4,24,12,12,4,28,140,11,0,2022-07-04T07:56:20,1215,20.254883333333332,1656910587.1766999,2022-07-04T07:56:27,1214131,20.23551666666667,7509.890193461127
1656910592,321000,3937132,13,29,4,4,29,6,4,4,24,12,12,4,24,31,4,4,24,228,11,0,2022-07-04T07:56:32,1227,20.45535,1656910600.7813969,2022-07-04T07:56:40,1226159,20.435983333333336,7593.351449793473
1656910603,334000,3948145,13,25,12,4,27,29,4,4,24,22,4,4,23,11,4,4,23,25,11,0,2022-07-04T07:56:43,1238,20.6389,1656910610.919837,2022-07-04T07:56:50,1237172,20.619533333333333,7663.146712932182
1656910614,302000,3959113,13,2,4,4,30,12,12,4,30,25,12,4,28,11,4,4,29,79,11,0,2022-07-04T07:56:54,1249,20.8217,1656910621.107945,2022-07-04T07:57:01,1248140,20.802333333333333,7730.487807417861
1656910627,296000,3972106,13,12,12,4,28,25,12,4,27,29,4,4,25,31,4,4,25,191,11,0,2022-07-04T07:57:07,1262,21.03826666666667,1656910635.397497,2022-07-04T07:57:15,1261133,21.018883333333335,7807.874658543314
1656910639,334000,3984145,16,12,12,4,29,25,12,4,27,31,4,4,26,20,4,4,24,23,11,0,2022-07-04T07:57:19,1274,21.2389,1656910646.2080438,2022-07-04T07:57:26,1273172,21.219533333333334,7882.878585386844
1656910650,357000,3995168,16,25,12,4,29,32,12,4,26,31,4,4,25,11,4,3,13,79,11,0,2022-07-04T07:57:30,1285,21.422616666666666,1656910659.846624,2022-07-04T07:57:39,1284195,21.40325,7949.284018276428
1656910659,325000,4004136,14,25,12,3,27,12,12,3,26,6,4,4,26,31,4,4,25,72,11,0,2022-07-04T07:57:39,1294,21.572083333333335,1656910669.5866768,2022-07-04T07:57:49,1293163,21.552716666666665,8003.689767331226
