time_s,time_us,time_steady,last_report_time,last_good_report_time,reports_counter,bad_reports_counter,last_mistake,ignorance_depth,punishments_counter,last_punishment_time,seq,srcSystem,srcComponent,time_gregorian,time_s_from_launch,mins_from_launch,log_timestamp,log_timestamp_gregorian,time_steady_from_launch,mins_steady_from_launch,baro_altitude
1656915438,370100,8783652,8783652,8783652,54035,2902,-11,0,726,8762991,19,13,4,2022-07-04T09:17:18,6073,101.222835,1656915445.6558318,2022-07-04T09:17:25,6072679,101.21131666666666,4225.912154465501
1656915475,453400,8820869,8820869,8820869,54256,2909,-11,0,727,8800719,240,13,4,2022-07-04T09:17:55,6110,101.84089,1656915484.645521,2022-07-04T09:18:04,6109896,101.8316,3918.6419622136573
1656915515,447000,8859729,8859729,8859729,54477,2919,-11,0,731,8856849,205,13,4,2022-07-04T09:18:35,6150,102.50745,1656915520.189152,2022-07-04T09:18:40,6148756,102.47926666666667,3607.6814864026883
1656915588,213100,8937495,8937495,8937495,54921,2936,-11,0,740,8930376,137,13,4,2022-07-04T09:19:48,6223,103.72021833333334,1656915602.512264,2022-07-04T09:20:02,6226522,103.77536666666667,2998.2046204483386
1656915627,309500,8976591,8976591,8976591,55142,2951,-11,0,745,8967160,102,13,4,2022-07-04T09:20:27,6262,104.371825,1656915637.825305,2022-07-04T09:20:37,6265618,104.42696666666667,2697.559967074264
1656915665,878600,9015160,9015160,9015160,55365,2968,-11,0,748,9014402,69,13,4,2022-07-04T09:21:05,6300,105.01464333333334,1656915681.2659678,2022-07-04T09:21:21,6304187,105.06978333333333,2409.862524467831
1656915708,707900,9054322,9054322,9054322,55586,2986,-11,0,752,9040822,34,13,4,2022-07-04T09:21:48,6343,105.728465,1656915718.644873,2022-07-04T09:21:58,6343349,105.72248333333333,2130.418034051593
1656915748,486100,9094100,9094100,9094100,55807,2992,-11,0,757,9087777,255,13,4,2022-07-04T09:22:28,6383,106.391435,1656915755.84686,2022-07-04T09:22:35,6383127,106.38545,1849.2664936095066
1656915787,265200,9132879,9132879,9132879,56030,3003,-11,0,761,9129445,222,13,4,2022-07-04T09:23:07,6422,107.03775333333333,1656915795.8053758,2022-07-04T09:23:15,6421906,107.03176666666667,1583.07684594292
1656915864,521200,9210204,9210204,9210204,56472,3005,-11,0,765,9208083,152,13,4,2022-07-04T09:24:24,6499,108.32535333333334,1656915872.054652,2022-07-04T09:24:32,6499231,108.32051666666666,1036.2172713541886
