time_s,time_us,time_steady,red_sensor_raw[0],red_sensor_raw[1],red_sensor_raw[2],red_rb,co_conc,ox_sensor_raw[0],ox_sensor_raw[1],ox_sensor_raw[2],ox_rb,no2_conc,nh3_sensor_raw[0],nh3_sensor_raw[1],nh3_sensor_raw[2],nh3_rb,nh3_conc,seq,srcSystem,srcComponent,time_gregorian,time_s_from_launch,mins_from_launch,log_timestamp,log_timestamp_gregorian,time_steady_from_launch,mins_steady_from_launch,baro_altitude
1656912614,598700,5960209,4077,3774,3431,3,0.07140093296766281,3937,338,128,2,0.3633160889148712,4068,3397,2965,3,0.0024542612954974174,78,13,0,2022-07-04T08:30:14,3249,54.159978333333335,1656912623.3513799,2022-07-04T08:30:23,3249236,54.153933333333335,19166.56008989333
1656912622,412900,5967719,4064,3763,3417,3,0.07293064892292023,3926,340,129,2,0.3656015396118164,4059,3378,2944,3,0.00257259514182806,122,13,0,2022-07-04T08:30:22,3257,54.290214999999996,1656912631.1622128,2022-07-04T08:30:31,3256746,54.2791,19198.743047959644
1656912631,220100,5976870,4065,3762,3416,3,0.07304017245769501,3925,338,128,2,0.3633160889148712,4060,3377,2945,3,0.0025668637827038765,176,13,0,2022-07-04T08:30:31,3266,54.43700166666667,1656912639.571333,2022-07-04T08:30:39,3265897,54.43161666666666,19241.026186246483
1656912645,211200,5991682,4065,3761,3415,3,0.07314972579479218,3924,335,128,2,0.35989174246788025,4060,3374,2939,3,0.0026013986207544804,9,13,0,2022-07-04T08:30:45,3280,54.67018666666667,1656912655.691465,2022-07-04T08:30:55,3280709,54.67848333333333,19322.032024182747
1656912652,787700,5999094,4065,3762,3414,3,0.07325932383537292,3923,334,127,2,0.3587513566017151,4060,3373,2937,3,0.00261298893019557,53,13,0,2022-07-04T08:30:52,3287,54.796461666666666,1656912664.0426319,2022-07-04T08:31:04,3288121,54.80201666666667,19344.230084357358
1656912661,802800,6008473,4064,3757,3412,3,0.07347861677408218,3923,333,128,2,0.3576114773750305,4060,3369,2935,3,0.0026246183551847935,106,13,0,2022-07-04T08:31:01,3296,54.946713333333335,1656912672.374449,2022-07-04T08:31:12,3297500,54.958333333333336,19390.33182294323
1656912669,734500,6016245,4062,3757,3413,3,0.07336895912885666,3920,331,127,2,0.35533323884010315,4060,3366,2933,3,0.002636288059875369,150,13,0,2022-07-04T08:31:09,3304,55.07890833333333,1656912679.971968,2022-07-04T08:31:19,3305272,55.08786666666666,19429.107233387433
1656912671,423900,6018044,4065,3759,3411,3,0.07358831912279129,3923,333,127,2,0.3576114773750305,4056,3367,2931,3,0.0026479968801140785,159,13,0,2022-07-04T08:31:11,3306,55.107065,1656912687.7821689,2022-07-04T08:31:27,3307071,55.11785,19437.190407398622
1656912702,213100,6048519,4065,3757,3409,3,0.07380782812833786,3919,327,124,2,0.3507828116416931,4059,3355,2915,3,0.0027431107591837645,80,13,0,2022-07-04T08:31:42,3337,55.620218333333334,1656912709.304853,2022-07-04T08:31:49,3337546,55.625766666666664,19591.366663530534
1656912718,367200,6064673,4067,3757,3406,3,0.0741373598575592,3918,325,123,2,0.3485106825828552,4061,3355,2913,3,0.0027551818639039993,169,13,0,2022-07-04T08:31:58,3353,55.889453333333336,1656912725.713877,2022-07-04T08:32:05,3353700,55.894999999999996,19671.462567139155
1656912726,369400,6072675,4068,3755,3406,3,0.0741373598575592,3920,324,123,2,0.34737536311149597,4061,3353,2910,3,0.00277336617000401,213,13,0,2022-07-04T08:32:06,3361,56.022823333333335,1656912733.9956598,2022-07-04T08:32:13,3361702,56.02836666666667,19711.84783170482
1656912729,8400,6075618,4065,3757,3405,3,0.07424727082252502,3918,325,123,2,0.3485106825828552,4059,3353,2910,3,0.00277336617000401,231,13,0,2022-07-04T08:32:09,3364,56.06680666666667,1656912741.773064,2022-07-04T08:32:21,3364645,56.077416666666664,19728.08960981024
1656912740,938500,6087244,4062,3752,3402,3,0.0745772272348404,3917,323,123,2,0.3462405800819397,4059,3349,2907,3,0.0027916424442082644,37,13,0,2022-07-04T08:32:20,3375,56.26564166666667,1656912750.123672,2022-07-04T08:32:30,3376271,56.27118333333333,19781.33382910256
1656912748,837500,6095143,4064,3754,3399,3,0.07490751147270203,3916,322,123,2,0.3451062738895416,4059,3347,2904,3,0.002810012549161911,82,13,0,2022-07-04T08:32:28,3383,56.39729166666667,1656912758.013164,2022-07-04T08:32:38,3384170,56.402833333333334,19816.478597053938
1656912756,323500,6102629,4064,3754,3402,3,0.0745772272348404,3916,320,123,2,0.34283918142318726,4060,3346,2903,3,0.002816156018525362,126,13,0,2022-07-04T08:32:36,3391,56.522058333333334,1656912766.293236,2022-07-04T08:32:46,3391656,56.5276,19856.387179287034
1656912765,483900,6111951,4064,3753,3400,3,0.0747973769903183,3915,319,121,2,0.34170642495155334,4060,3344,2901,3,0.0028284743893891573,179,13,0,2022-07-04T08:32:45,3400,56.674731666666666,1656912774.663169,2022-07-04T08:32:54,3400978,56.682966666666665,19895.888208656248
1656912771,132800,6117438,4065,3753,3400,3,0.0747973769903183,3915,319,121,2,0.34170642495155334,4059,3341,2899,3,0.002840835601091385,215,13,0,2022-07-04T08:32:51,3406,56.768879999999996,1656912782.25634,2022-07-04T08:33:02,3406465,56.77441666666667,19920.628599952175
1656912780,711600,6127141,4064,3754,3402,3,0.0745772272348404,3917,318,121,2,0.34057411551475525,4059,3344,2898,3,0.0028470309916883707,12,13,0,2022-07-04T08:33:00,3415,56.92852666666667,1656912790.154057,2022-07-04T08:33:10,3416168,56.93613333333334,19964.018109656492
1656912787,648300,6134068,4064,3751,3396,3,0.07523811608552933,3914,317,121,2,0.3394423723220825,4056,3336,2890,3,0.002896976890042424,56,13,0,2022-07-04T08:33:07,3422,57.04413833333333,1656912798.4340398,2022-07-04T08:33:18,3423095,57.05158333333333,19995.643577919913
1656912797,221700,6143527,4064,3751,3396,3,0.07523811608552933,3913,315,120,2,0.33718031644821167,4059,3335,2888,3,0.0029095688369125128,109,13,0,2022-07-04T08:33:17,3432,57.203695,1656912806.373857,2022-07-04T08:33:26,3432554,57.20923333333334,20039.06884169474
1656912803,571100,6149050,4068,3750,3396,3,0.07523811608552933,3915,313,120,2,0.3349202573299408,4062,3332,2883,3,0.0029412354342639446,145,13,0,2022-07-04T08:33:23,3438,57.30951833333334,1656912815.003572,2022-07-04T08:33:35,3438077,57.30128333333334,20066.004466969196
1656912812,939000,6158792,4068,3751,3397,3,0.07512787729501724,3912,313,119,2,0.3349202573299408,4059,3332,2885,3,0.0029285370837897062,198,13,0,2022-07-04T08:33:32,3447,57.46565,1656912822.644585,2022-07-04T08:33:42,3447819,57.46365,20111.559733150727
1656912819,710900,6165190,4067,3747,3393,3,0.07556905597448349,3910,311,118,2,0.3326621949672699,4059,3328,2879,3,0.0029667611233890057,233,13,0,2022-07-04T08:33:39,3454,57.578515,1656912830.646472,2022-07-04T08:33:50,3454217,57.570283333333336,20139.904843723187
1656912828,992900,6174472,4064,3748,3390,3,0.07590030878782272,3913,309,119,2,0.33040615916252136,4059,3325,2873,3,0.0030053735245019197,30,13,0,2022-07-04T08:33:48,3463,57.733215,1656912838.8843079,2022-07-04T08:33:58,3463499,57.72498333333333,20180.898034697246
1656912830,544900,6176368,4062,3746,3393,3,0.07556905597448349,3909,310,118,2,0.33153393864631653,4059,3324,2877,3,0.0029795889277011156,39,13,0,2022-07-04T08:33:50,3465,57.75908166666667,1656912843.0239558,2022-07-04T08:34:03,3465395,57.75658333333333,20194.773497512408
1656912834,742900,6186193,4064,3748,3394,3,0.07545869797468185,3910,310,118,2,0.33153393864631653,4059,3323,2873,3,0.0030053735245019197,93,13,0,2022-07-04T08:33:54,3469,57.82904833333334,1656912851.194325,2022-07-04T08:34:11,3475220,57.92033333333333,20234.080046621886
1656912851,681100,6196987,4065,3748,3387,3,0.07623189687728882,3911,307,118,2,0.3281520903110504,4059,3320,2868,3,0.003037849674001336,155,13,0,2022-07-04T08:34:11,3486,58.111351666666664,1656912859.624032,2022-07-04T08:34:19,3486014,58.100233333333335,20287.854710918138
1656912856,886100,6202536,4064,3746,3389,3,0.0760108008980751,3907,300,116,2,0.32027843594551086,4058,3324,2872,3,0.0030118473805487156,190,13,0,2022-07-04T08:34:16,3491,58.198101666666666,1656912867.064565,2022-07-04T08:34:27,3491563,58.19271666666667,20319.593579901102
1656912865,233100,6210903,4068,3741,3377,3,0.07733960449695587,3909,303,117,2,0.32364988327026367,4061,3302,2844,3,0.003197586862370372,235,13,0,2022-07-04T08:34:25,3500,58.33721833333333,1656912874.8445609,2022-07-04T08:34:34,3499930,58.332166666666666,20357.296408362545
1656912872,889000,6218195,4062,3748,3386,3,0.07634250074625015,3908,305,117,2,0.32590001821517944,4059,3316,2861,3,0.00308377668261528,23,13,0,2022-07-04T08:34:32,3507,58.46481666666667,1656912882.9461,2022-07-04T08:34:42,3507222,58.453700000000005,20389.514003473054
1656912875,964100,6226270,4067,3742,3377,3,0.07733960449695587,3905,301,116,2,0.3214017450809479,4059,3311,2860,3,0.0030903813894838095,67,13,0,2022-07-04T08:34:35,3510,58.51606833333334,1656912891.815665,2022-07-04T08:34:51,3515297,58.58828333333334,20404.258402925294
1656912888,653500,6233959,4067,3749,3391,3,0.07578984647989273,3909,303,116,2,0.32364988327026367,4061,3317,2862,3,0.003077182685956359,112,13,0,2022-07-04T08:34:48,3523,58.727558333333334,1656912898.975117,2022-07-04T08:34:58,3522986,58.716433333333335,20464.821722829925
1656912898,232400,6243538,4064,3743,3382,3,0.07678528875112534,3905,301,116,2,0.3214017450809479,4058,3307,2852,3,0.0031436248682439327,165,13,0,2022-07-04T08:34:58,3533,58.887206666666664,1656912907.3444889,2022-07-04T08:35:07,3532565,58.876083333333334,20516.444019026265
1656912907,532200,6252838,4074,3755,3394,3,0.07545869797468185,3918,301,116,2,0.3214017450809479,4058,3309,2853,3,0.0031369298230856657,218,13,0,2022-07-04T08:35:07,3542,59.04220333333333,1656912915.656337,2022-07-04T08:35:15,3541865,59.03108333333333,20565.972197096336
1656912915,250300,6260556,4064,3742,3380,3,0.07700689882040024,3904,299,115,2,0.31915557384490967,4058,3302,2844,3,0.003197586862370372,6,13,0,2022-07-04T08:35:15,3550,59.170838333333336,1656912923.315264,2022-07-04T08:35:23,3549583,59.15971666666667,20602.24796823429
1656912922,791100,6268211,4067,3742,3378,3,0.07722866535186768,3903,298,114,2,0.31803321838378906,4059,3298,2838,3,0.0032385357189923525,50,13,0,2022-07-04T08:35:22,3557,59.29651833333333,1656912931.614929,2022-07-04T08:35:31,3557238,59.287299999999995,20642.36073938774
1656912930,51400,6275357,4064,3741,3377,3,0.07733960449695587,3902,296,114,2,0.31578996777534485,4058,3297,2838,3,0.0032385357189923525,95,13,0,2022-07-04T08:35:30,3565,59.41752333333333,1656912939.965965,2022-07-04T08:35:39,3564384,59.4064,20678.845126978948
1656912937,972400,6283278,4062,3738,3376,3,0.07745058089494705,3901,296,114,2,0.31578996777534485,4058,3294,2834,3,0.0032660651486366987,139,13,0,2022-07-04T08:35:37,3572,59.54954,1656912947.54478,2022-07-04T08:35:47,3572305,59.53841666666666,20720.27811122565
1656912954,780300,6300450,4064,3739,3374,3,0.07767264544963837,3900,293,112,2,0.3124287724494934,4058,3288,2826,3,0.0033216788433492184,236,13,0,2022-07-04T08:35:54,3589,59.82967166666666,1656912964.1935718,2022-07-04T08:36:04,3589477,59.824616666666664,20813.130158253203
1656912959,989300,6305659,4064,3737,3372,3,0.07789486646652222,3902,291,112,2,0.3101904094219208,4060,3282,2821,3,0.0033568176440894604,7,13,0,2022-07-04T08:35:59,3594,59.916488333333334,1656912972.136976,2022-07-04T08:36:12,3594686,59.911433333333335,20842.490134301905
1656912970,446500,6315752,4065,3739,3371,3,0.07800602912902832,3901,290,111,2,0.30907195806503296,4058,3282,2817,3,0.0033851407933980227,69,13,0,2022-07-04T08:36:10,3605,60.090775,1656912980.5654728,2022-07-04T08:36:20,3604779,60.07965,20897.505348520186
1656912978,635500,6323941,4068,3739,3369,3,0.07822847366333008,3900,289,111,2,0.30795395374298096,4059,3279,2811,3,0.0034279825631529093,113,13,0,2022-07-04T08:36:18,3613,60.22725833333333,1656912989.0664759,2022-07-04T08:36:29,3612968,60.21613333333333,20942.91283733785
1656912986,583700,6331889,4067,3735,3367,3,0.07845106720924377,3896,288,110,2,0.30683645606040955,4060,3274,2810,3,0.0034351644571870565,158,13,0,2022-07-04T08:36:26,3621,60.35972833333334,1656912993.4355729,2022-07-04T08:36:33,3620916,60.348600000000005,20989.37163045658
1656912997,196700,6342746,4062,3733,3366,3,0.0785624161362648,3894,285,111,2,0.3034868836402893,4055,3270,2804,3,0.0034785091411322355,220,13,0,2022-07-04T08:36:37,3632,60.536611666666666,1656913009.9768078,2022-07-04T08:36:49,3631773,60.52955,21053.274344308036
1656913010,464800,6355795,4067,3733,3365,3,0.07867381721735,3897,284,109,2,0.3023712933063507,4058,3266,2795,3,0.003544346196576953,35,13,0,2022-07-04T08:36:50,3645,60.75774666666667,1656913017.797865,2022-07-04T08:36:57,3644822,60.747033333333334,21125.36120508616
1656913019,47900,6364378,4064,3732,3362,3,0.07900822907686234,3896,283,108,2,0.3012562096118927,4057,3261,2793,3,0.0035591113846749067,89,13,0,2022-07-04T08:36:59,3654,60.900798333333334,1656913025.385305,2022-07-04T08:37:05,3653405,60.89008333333334,21168.579196365008
1656913027,230000,6372560,4067,3734,3361,3,0.07911976426839828,3895,281,108,2,0.2990275025367737,4058,3260,2788,3,0.0035962401889264584,133,13,0,2022-07-04T08:37:07,3662,61.037166666666664,1656913034.2853608,2022-07-04T08:37:14,3661587,61.02645,21213.19471197608
1656913033,292000,6378786,4065,3732,3361,3,0.07911976426839828,3891,281,108,2,0.2990275025367737,4058,3259,2788,3,0.0035962401889264584,168,13,0,2022-07-04T08:37:13,3668,61.1382,1656913042.2154288,2022-07-04T08:37:22,3667813,61.13021666666667,21244.805903924876
1656913042,205400,6387816,4064,3729,3357,3,0.0795663371682167,3891,279,108,2,0.2968006432056427,4058,3254,2782,3,0.0036412065383046865,222,13,0,2022-07-04T08:37:22,3677,61.28675666666666,1656913050.3062758,2022-07-04T08:37:30,3676843,61.28071666666666,21289.66268489375
1656913054,708200,6400422,4064,3730,3358,3,0.07945463806390762,3889,277,108,2,0.2945757210254669,4058,3248,2779,3,0.0036638586316257715,45,13,0,2022-07-04T08:37:34,3689,61.49513666666667,1656913067.276157,2022-07-04T08:37:47,3689449,61.49081666666667,21353.85180302686
1656913066,532200,6412236,4064,3729,3356,3,0.07967807352542877,3888,276,106,2,0.29346397519111633,4057,3244,2770,3,0.003732496639713645,107,13,0,2022-07-04T08:37:46,3701,61.69220333333333,1656913074.985668,2022-07-04T08:37:54,3701263,61.68771666666667,21409.192629582187
1656913073,947800,6419522,4062,3728,3355,3,0.07978986203670502,3888,275,106,2,0.29235267639160156,4054,3242,2768,3,0.0037478895392268896,152,13,0,2022-07-04T08:37:53,3708,61.815796666666664,1656913083.917757,2022-07-04T08:38:03,3708549,61.80915,21447.77842240381
1656913081,801300,6427131,4064,3728,3354,3,0.07990167289972305,3886,273,106,2,0.290131539106369,4057,3236,2758,3,0.003825629595667124,196,13,0,2022-07-04T08:38:01,3716,61.946688333333334,1656913091.9468598,2022-07-04T08:38:11,3716158,61.935966666666666,21482.233417187177
1656913091,65300,6436395,4064,3727,3352,3,0.08012542873620987,3885,272,105,2,0.28902170062065125,4057,3235,2758,3,0.003825629595667124,249,13,0,2022-07-04T08:38:11,3726,62.10108833333334,1656913099.8766959,2022-07-04T08:38:19,3725422,62.09036666666667,21528.85752851222
1656913096,634300,6441964,4064,3726,3352,3,0.08012542873620987,3884,271,105,2,0.2879123091697693,4057,3233,2756,3,0.0038413330912590027,29,13,0,2022-07-04T08:38:16,3731,62.193905,1656913108.1160848,2022-07-04T08:38:28,3730991,62.18318333333333,21557.34578950439
1656913106,222300,6451552,4067,3725,3350,3,0.08034933358430862,3883,269,104,2,0.2856949269771576,4057,3228,2750,3,0.0038887597620487213,82,13,0,2022-07-04T08:38:26,3741,62.353705,1656913115.066308,2022-07-04T08:38:35,3740579,62.342983333333336,21599.83045260847
1656913114,705300,6460035,4067,3725,3350,3,0.08034933358430862,3883,269,104,2,0.2856949269771576,4059,3231,2749,3,0.0038967092987149954,126,13,0,2022-07-04T08:38:34,3749,62.495088333333335,1656913123.5856528,2022-07-04T08:38:43,3749062,62.484366666666666,21637.721277621215
1656913122,186300,6467516,4064,3725,3349,3,0.08046134561300278,3880,268,103,2,0.28458696603775024,4057,3224,2744,3,0.0039366609416902065,170,13,0,2022-07-04T08:38:42,3757,62.619771666666665,1656913131.8557558,2022-07-04T08:38:51,3756543,62.60905,21675.008840296938
1656913130,86500,6475590,4064,3724,3346,3,0.08079762011766434,3881,266,103,2,0.282372385263443,4057,3220,2739,3,0.003976945299655199,215,13,0,2022-07-04T08:38:50,3765,62.751441666666665,1656913139.745709,2022-07-04T08:38:59,3764617,62.74361666666667,21706.978701304823
1656913139,66300,6484730,4064,3723,3346,3,0.08079762011766434,3879,264,103,2,0.28015968203544617,4057,3218,2736,3,0.004001277033239603,12,13,0,2022-07-04T08:38:59,3774,62.901105,1656913148.08612,2022-07-04T08:39:08,3773757,62.89595,21755.209947957457
1656913147,90700,6492534,4067,3719,3337,3,0.08180857449769974,3878,259,100,2,0.27463605999946594,4059,3200,2713,3,0.00419190526008606,56,13,0,2022-07-04T08:39:07,3782,63.034845000000004,1656913156.506785,2022-07-04T08:39:16,3781561,63.02601666666667,21797.720782852488
1656913154,421800,6499751,4070,3720,3334,3,0.0821462869644165,3881,260,100,2,0.2757398784160614,4061,3200,2710,3,0.0042173112742602825,100,13,0,2022-07-04T08:39:14,3789,63.15703,1656913164.136901,2022-07-04T08:39:24,3788778,63.1463,21828.830392853848
1656913162,587800,6507917,4070,3719,3333,3,0.0822589248418808,3879,258,100,2,0.2735327482223511,4061,3198,2707,3,0.0042428430169820786,145,13,0,2022-07-04T08:39:22,3797,63.29313,1656913172.65602,2022-07-04T08:39:32,3796944,63.2824,21870.824873472902
1656913171,284900,6516614,4069,3716,3329,3,0.08270992338657379,3874,256,99,2,0.2713274359703064,4062,3193,2704,3,0.004268503747880459,198,13,0,2022-07-04T08:39:31,3806,63.43808166666667,1656913177.386093,2022-07-04T08:39:37,3805641,63.427350000000004,21913.368468173558
1656913181,90900,6526420,4067,3720,3342,3,0.08124653995037079,3878,255,99,2,0.270225465297699,4061,3198,2708,3,0.004234318621456623,252,13,0,2022-07-04T08:39:41,3816,63.601515,1656913192.915868,2022-07-04T08:39:52,3815447,63.590783333333334,21964.888491490954
1656913190,641900,6536185,4067,3714,3330,3,0.08259710669517517,3872,253,99,2,0.26802292466163635,4058,3190,2698,3,0.004320208448916674,49,13,0,2022-07-04T08:39:50,3825,63.76069833333334,1656913201.633313,2022-07-04T08:40:01,3825212,63.75353333333333,22015.86184808391
1656913201,530900,6547074,4067,3714,3328,3,0.0828227773308754,3874,251,98,2,0.26582223176956177,4061,3187,2694,3,0.004354965407401323,110,13,0,2022-07-04T08:40:01,3836,63.94218166666667,1656913208.8358529,2022-07-04T08:40:08,3836101,63.93501666666667,22074.22417530483
1656913222,941500,6568386,4070,3714,3326,3,0.08304859697818756,3870,248,97,2,0.2625245451927185,4058,3180,2686,3,0.00442517502233386,235,13,0,2022-07-04T08:40:22,3857,64.299025,1656913232.4667518,2022-07-04T08:40:32,3857413,64.29021666666667,22187.14956491524
1656913240,795600,6586240,4070,3709,3321,3,0.08361387252807617,3869,246,96,2,0.26032838225364685,4060,3175,2680,3,0.004478446673601866,76,13,0,2022-07-04T08:40:40,3875,64.59659333333333,1656913248.985988,2022-07-04T08:40:48,3875267,64.58778333333333,22292.119399268184
1656913248,106700,6593945,4067,3708,3316,3,0.08418015390634537,3864,243,96,2,0.257037490606308,4061,3169,2672,3,0.004550307057797909,120,13,0,2022-07-04T08:40:48,3883,64.718445,1656913257.37748,2022-07-04T08:40:57,3882972,64.7162,22335.672997156435
1656913256,59700,6601760,4066,3707,3313,3,0.08452043682336807,3862,243,94,2,0.257037490606308,4057,3165,2669,3,0.004577500745654106,165,13,0,2022-07-04T08:40:56,3891,64.850995,1656913265.1161568,2022-07-04T08:41:05,3890787,64.84644999999999,22379.52476824945
1656913263,492000,6608936,4067,3707,3313,3,0.08452043682336807,3862,241,94,2,0.25484582781791687,4058,3163,2665,3,0.004613970406353474,209,13,0,2022-07-04T08:41:03,3898,64.97486666666667,1656913273.596413,2022-07-04T08:41:13,3897963,64.96605000000001,22425.74564233124
1656913271,46800,6616491,4064,3708,3321,3,0.08361387252807617,3863,242,94,2,0.2559414505958557,4056,3171,2676,3,0.00451425788924098,253,13,0,2022-07-04T08:41:11,3906,65.10078,1656913277.846761,2022-07-04T08:41:17,3905518,65.09196666666666,22466.98423348855
1656913286,81000,6631525,4067,3705,3316,3,0.08418015390634537,3859,240,94,2,0.25375068187713623,4056,3158,2662,3,0.004641482140868902,77,13,0,2022-07-04T08:41:26,3921,65.35135,1656913294.435937,2022-07-04T08:41:34,3920552,65.34253333333334,22552.816045742966
1656913294,651000,6640319,4064,3704,3315,3,0.08429354429244995,3861,240,93,2,0.25375068187713623,4057,3157,2658,3,0.004678378347307444,130,13,0,2022-07-04T08:41:34,3929,65.49418333333332,1656913301.976289,2022-07-04T08:41:41,3929346,65.4891,22604.376090994454
1656913301,560100,6647004,4064,3705,3313,3,0.08452043682336807,3857,239,94,2,0.252655953168869,4056,3154,2654,3,0.004715519491583109,166,13,0,2022-07-04T08:41:41,3936,65.609335,1656913310.186544,2022-07-04T08:41:50,3936031,65.60051666666666,22640.951827863413
1656913310,723400,6656167,4067,3702,3311,3,0.08474748581647873,3858,238,93,2,0.2515616714954376,4055,3127,2617,3,0.005071014165878296,219,13,0,2022-07-04T08:41:50,3945,65.76205666666667,1656913318.479333,2022-07-04T08:41:58,3945194,65.75323333333333,22689.386606065083
1656913322,232100,6667960,4063,3702,3310,3,0.08486107736825943,3855,236,92,1,0.2334841638803482,4055,3140,2637,3,0.004876148886978626,34,13,0,2022-07-04T08:42:02,3957,65.95386833333333,1656913334.538161,2022-07-04T08:42:14,3956987,65.94978333333333,22750.701775534886
1656913333,711700,6679420,4067,3701,3309,3,0.08497470617294312,3856,235,92,1,0.23449581861495972,4055,3135,2631,3,0.004933930933475494,96,13,0,2022-07-04T08:42:13,3968,66.145195,1656913342.9680638,2022-07-04T08:42:22,3968447,66.14078333333333,22809.101666618822
1656913341,109700,6686748,4066,3705,3309,3,0.08497470617294312,3855,233,93,1,0.2334841638803482,4055,3131,2626,3,0.004982524085789919,140,13,0,2022-07-04T08:42:21,3976,66.268495,1656913350.675901,2022-07-04T08:42:30,3975775,66.26291666666667,22848.170935284666
1656913348,586300,6694030,4064,3699,3306,3,0.08531586080789566,3853,232,92,1,0.23148562014102936,4055,3126,2619,3,0.005051235668361187,185,13,0,2022-07-04T08:42:28,3983,66.393105,1656913358.356925,2022-07-04T08:42:38,3983057,66.38428333333333,22887.965144807637
1656913358,883000,6704326,4066,3704,3307,3,0.08520210534334183,3855,232,91,1,0.2334841638803482,4057,3123,2616,3,0.005080928094685078,238,13,0,2022-07-04T08:42:38,3993,66.56471666666667,1656913366.586933,2022-07-04T08:42:46,3993353,66.55588333333334,22940.426834101836
1656913364,96500,6709864,4063,3696,3301,3,0.08588527888059616,3849,229,91,1,0.22758471965789795,4055,3115,2610,3,0.0051407585851848125,17,13,0,2022-07-04T08:42:44,3999,66.65160833333333,1656913374.376556,2022-07-04T08:42:54,3998891,66.64818333333334,22970.941704169785
1656913374,990000,6720588,4064,3696,3298,3,0.0862274318933487,3848,228,90,1,0.22662898898124695,4055,3111,2602,3,0.005221466068178415,80,13,0,2022-07-04T08:42:54,4009,66.83316666666666,1656913382.627836,2022-07-04T08:43:02,4009615,66.82691666666666,23020.041575744977
1656913389,491400,6735069,4064,3694,3297,3,0.08634157478809357,3847,226,89,1,0.22568084299564362,4055,3129,2611,3,0.0051307459361851215,169,13,0,2022-07-04T08:43:09,4024,67.07485666666666,1656913398.9370558,2022-07-04T08:43:18,4024096,67.06826666666667,23086.996662362584
1656913398,352100,6744100,4063,3694,3296,3,0.08645575493574142,3844,225,88,1,0.22288115322589874,4054,3097,2584,3,0.005407021846622229,222,13,0,2022-07-04T08:43:18,4033,67.22253500000001,1656913407.236213,2022-07-04T08:43:27,4033127,67.21878333333333,23125.088685154427
1656913406,155300,6751619,4063,3692,3291,3,0.08702728897333145,3842,224,88,1,0.22105109691619873,4055,3093,2580,3,0.0054490151815116405,10,13,0,2022-07-04T08:43:26,4041,67.35258833333333,1656913415.337489,2022-07-04T08:43:35,4040646,67.3441,23168.700450447493
1656913413,755200,6759683,4066,3695,3293,3,0.08679854869842529,3841,223,88,1,0.22014671564102173,4056,3089,2575,3,0.0055019003339111805,54,13,0,2022-07-04T08:43:33,4048,67.47925333333333,1656913423.207664,2022-07-04T08:43:43,4048710,67.4785,23215.742273118274
1656913421,319500,6766783,4081,3708,3306,3,0.08531586080789566,3852,219,88,1,0.2304985225200653,4065,3104,2591,3,0.005334201268851757,99,13,0,2022-07-04T08:43:41,4056,67.60532500000001,1656913431.286192,2022-07-04T08:43:51,4055810,67.59683333333334,23246.20019903596
1656913438,215500,6783679,4064,3698,3310,3,0.08486107736825943,3851,217,86,1,0.22951939702033997,4063,3094,2579,3,0.005459556356072426,196,13,0,2022-07-04T08:43:58,4073,67.88692499999999,1656913447.3464808,2022-07-04T08:44:07,4072706,67.87843333333333,23333.085263724126
1656913447,685700,6793149,4064,3693,3296,3,0.08645575493574142,3839,219,87,1,0.21835891902446747,4056,3077,2559,3,0.005674113519489765,249,13,0,2022-07-04T08:44:07,4082,68.04476166666667,1656913463.887296,2022-07-04T08:44:23,4082176,68.03626666666666,23382.516870797837
1656913460,854700,6806318,4066,3688,3280,3,0.08828844875097275,3835,217,85,1,0.21486470103263855,4054,3061,2542,3,0.0058621796779334545,64,13,0,2022-07-04T08:44:20,4095,68.264245,1656913468.516357,2022-07-04T08:44:28,4095345,68.25574999999999,23453.020617326347
1656913469,690700,6815154,4066,3684,3279,3,0.0884033665060997,3834,214,85,1,0.2140076756477356,4055,3058,2536,3,0.005929835606366396,117,13,0,2022-07-04T08:44:29,4104,68.41151166666667,1656913476.816129,2022-07-04T08:44:36,4104181,68.40301666666666,23501.27056823416
1656913477,507800,6822971,4066,3685,3276,3,0.08874835819005966,3832,214,85,1,0.21231286227703094,4055,3048,2528,3,0.006021101027727127,162,13,0,2022-07-04T08:44:37,4112,68.54179666666667,1656913485.466377,2022-07-04T08:44:45,4111998,68.5333,23544.297567963047
1656913484,768600,6830626,4063,3684,3272,3,0.08920898288488388,3831,214,84,1,0.21147498488426208,4055,3046,2524,3,0.0060671912506222725,206,13,0,2022-07-04T08:44:44,4119,68.66281000000001,1656913493.146793,2022-07-04T08:44:53,4119653,68.66088333333333,23588.7131817222
1656913491,515800,6836979,4063,3681,3272,3,0.08920898288488388,3830,213,84,1,0.21064332127571106,4053,3045,2524,3,0.0060671912506222725,242,13,0,2022-07-04T08:44:51,4126,68.77526333333334,1656913500.736956,2022-07-04T08:45:00,4126006,68.76676666666667,23626.77004658865
1656913500,651400,6846313,4064,3680,3270,3,0.08943954855203629,3826,210,83,1,0.20737771689891815,4053,3041,2518,3,0.0061369058676064014,39,13,0,2022-07-04T08:45:00,4135,68.92752333333333,1656913508.387584,2022-07-04T08:45:08,4135340,68.92233333333334,23669.579640545857
