time_s,time_us,time_steady,count_tick,delta_time,seq,srcSystem,srcComponent,time_gregorian,time_s_from_launch,mins_from_launch,log_timestamp,log_timestamp_gregorian,time_steady_from_launch,mins_steady_from_launch,baro_altitude
1656909109,85600,2455422,10,75827,127,13,1,2022-07-04T07:31:49,-256,-4.26524,1656909120.742897,2022-07-04T07:32:00,-255551,-4.2591833333333335,96.67175049665886
1656909124,222800,2470559,9,75739,215,13,1,2022-07-04T07:32:04,-241,-4.012953333333333,1656909134.393056,2022-07-04T07:32:14,-240414,-4.0069,96.69658726279323
1656909136,323000,2482659,7,75635,21,13,1,2022-07-04T07:32:16,-229,-3.8112833333333334,1656909145.371917,2022-07-04T07:32:25,-228314,-3.8052333333333332,97.31903857439166
1656909148,84200,2494420,6,75577,92,13,1,2022-07-04T07:32:28,-217,-3.615263333333333,1656909155.978628,2022-07-04T07:32:35,-216553,-3.6092166666666667,97.34238385614005
1656909156,562100,2502898,8,75808,145,13,1,2022-07-04T07:32:36,-209,-3.473965,1656909169.357545,2022-07-04T07:32:49,-208075,-3.4679166666666665,97.13401636080923
1656909171,71900,2517684,7,75182,225,13,1,2022-07-04T07:32:51,-194,-3.232135,1656909180.0416489,2022-07-04T07:33:00,-193289,-3.221483333333333,97.11650070557938
1656909195,830300,2542580,5,75177,113,13,1,2022-07-04T07:33:15,-170,-2.8194950000000003,1656909204.097424,2022-07-04T07:33:24,-168393,-2.80655,96.55579623255443
1656909199,845200,2545612,5,75053,132,13,1,2022-07-04T07:33:19,-166,-2.75258,1656909214.1396918,2022-07-04T07:33:34,-165361,-2.7560166666666666,96.75108173354111
1656909212,618400,2563953,7,75793,248,13,1,2022-07-04T07:33:32,-153,-2.539693333333333,1656909227.894429,2022-07-04T07:33:47,-147020,-2.4503333333333335,96.59381866455078
1656909230,837300,2576171,7,75330,80,13,1,2022-07-04T07:33:50,-135,-2.236045,1656909239.016077,2022-07-04T07:33:59,-134802,-2.2466999999999997,96.59381866455078
1656909241,590700,2586924,7,75939,157,13,1,2022-07-04T07:34:01,-124,-2.0568216666666665,1656909252.9107249,2022-07-04T07:34:12,-124049,-2.0674833333333336,97.7681424829452
1656909267,243900,2612577,11,75174,45,13,1,2022-07-04T07:34:27,-98,-1.6292683333333333,1656909276.7156088,2022-07-04T07:34:36,-98396,-1.6399333333333332,98.07783628475681
1656909291,413100,2636746,10,75177,186,13,1,2022-07-04T07:34:51,-74,-1.2264483333333334,1656909297.329473,2022-07-04T07:34:57,-74227,-1.2371166666666666,97.66803376467217
1656909300,965200,2646562,8,76134,239,13,1,2022-07-04T07:35:00,-65,-1.0672466666666667,1656909311.0217118,2022-07-04T07:35:11,-64411,-1.0735166666666667,97.9043071177009
1656909315,32600,2660365,11,75525,63,13,1,2022-07-04T07:35:15,-50,-0.8327899999999999,1656909321.2534559,2022-07-04T07:35:21,-50608,-0.8434666666666666,97.84289225710572
1656909325,473800,2670806,11,75639,124,13,1,2022-07-04T07:35:25,-40,-0.6587700000000001,1656909334.7790408,2022-07-04T07:35:34,-40167,-0.66945,98.4774248180694
1656909336,94200,2681426,10,75368,177,13,1,2022-07-04T07:35:36,-29,-0.4817633333333333,1656909345.5098689,2022-07-04T07:35:45,-29547,-0.49245,98.21057313145225
1656909346,294300,2691626,8,75439,241,13,1,2022-07-04T07:35:46,-19,-0.31176166666666666,1656909359.049641,2022-07-04T07:35:59,-19347,-0.32245,98.54541656442298
1656909356,999600,2702331,8,75158,46,13,1,2022-07-04T07:35:56,-9,-0.13334,1656909368.7737958,2022-07-04T07:36:08,-8642,-0.14403333333333332,97.62488889264792
1656909381,78800,2726410,7,75359,179,13,1,2022-07-04T07:36:21,16,0.26798,1656909392.485384,2022-07-04T07:36:32,15437,0.2572833333333333,182.08086945073137
1656909391,503100,2736834,7,75451,241,13,1,2022-07-04T07:36:31,26,0.4417183333333333,1656909402.989044,2022-07-04T07:36:42,25861,0.43101666666666666,244.25523611398359
1656909417,537900,2763113,5,76263,128,13,1,2022-07-04T07:36:57,52,0.8756316666666667,1656909429.8994489,2022-07-04T07:37:09,52140,0.869,406.63965343062284
1656909431,460700,2777184,4,75869,216,13,1,2022-07-04T07:37:11,66,1.1076783333333333,1656909440.621204,2022-07-04T07:37:20,66211,1.1035166666666667,492.6248143100104
1656909445,264800,2790594,5,75069,40,13,1,2022-07-04T07:37:25,80,1.3377466666666666,1656909454.3722088,2022-07-04T07:37:34,79621,1.3270166666666665,574.6377530330606
1656909458,333000,2803662,5,75227,111,13,1,2022-07-04T07:37:38,93,1.55555,1656909464.993185,2022-07-04T07:37:44,92689,1.5448166666666665,660.0821599850066
1656909467,660100,2812989,4,75005,173,13,1,2022-07-04T07:37:47,102,1.7110016666666668,1656909478.494664,2022-07-04T07:37:58,102016,1.7002666666666668,720.4903216744314
1656909481,85500,2826414,4,75398,244,13,1,2022-07-04T07:38:01,116,1.9347583333333334,1656909488.5455399,2022-07-04T07:38:08,115441,1.9240166666666667,801.4441991328599
1656909492,362700,2837691,5,75650,58,13,1,2022-07-04T07:38:12,127,2.1227116666666666,1656909499.4268959,2022-07-04T07:38:19,126718,2.1119666666666665,864.3842698284327
1656909515,676800,2861129,5,75143,191,13,1,2022-07-04T07:38:35,150,2.5112799999999997,1656909523.590689,2022-07-04T07:38:43,150156,2.5026,1003.0469960266709
1656909526,925100,2872253,3,75254,254,13,1,2022-07-04T07:38:46,161,2.6987516666666664,1656909537.482169,2022-07-04T07:38:57,161280,2.688,1069.2549238053452
1656909541,408300,2886736,4,75781,78,13,1,2022-07-04T07:39:01,176,2.940138333333333,1656909548.160552,2022-07-04T07:39:08,175763,2.9293833333333335,1157.3687504632005
1656909552,511300,2897993,6,75136,148,13,1,2022-07-04T07:39:12,187,3.1251883333333335,1656909562.0221288,2022-07-04T07:39:22,187020,3.117,1227.1644002622093
1656909563,749800,2909241,5,75656,211,13,1,2022-07-04T07:39:23,198,3.3124966666666666,1656909572.8271768,2022-07-04T07:39:32,198268,3.304466666666667,1288.9071468591387
1656909575,671900,2920999,4,76076,25,13,1,2022-07-04T07:39:35,210,3.511198333333333,1656909586.502128,2022-07-04T07:39:46,210026,3.5004333333333335,1357.0591550310069
1656909600,488900,2945815,4,75841,168,13,1,2022-07-04T07:40:00,235,3.924815,1656909607.814605,2022-07-04T07:40:07,234842,3.9140333333333337,1507.4390859485964
1656909610,394900,2955720,4,75614,229,13,1,2022-07-04T07:40:10,245,4.089915,1656909620.9448879,2022-07-04T07:40:20,244747,4.079116666666667,1567.216885902221
1656909622,305100,2967630,3,75127,35,13,1,2022-07-04T07:40:22,257,4.288418333333333,1656909631.08618,2022-07-04T07:40:31,256657,4.277616666666666,1642.1234063982151
1656909635,376600,2980702,3,75958,114,13,1,2022-07-04T07:40:35,270,4.5062766666666665,1656909644.6074638,2022-07-04T07:40:44,269729,4.4954833333333335,1720.1717536314932
1656909642,946600,2988272,3,75835,159,13,1,2022-07-04T07:40:42,277,4.632443333333333,1656909655.0475008,2022-07-04T07:40:55,277299,4.62165,1766.958451582947
1656909658,94700,3003420,4,75822,239,13,1,2022-07-04T07:40:58,293,4.8849116666666665,1656909665.788064,2022-07-04T07:41:05,292447,4.874116666666667,1858.1499201217034
1656909670,60900,3015386,8,75059,55,13,1,2022-07-04T07:41:10,305,5.084348333333334,1656909679.317484,2022-07-04T07:41:19,304413,5.07355,1937.0552180934662
1656909682,812200,3028137,7,75539,124,13,1,2022-07-04T07:41:22,317,5.29687,1656909689.259785,2022-07-04T07:41:29,317164,5.286066666666667,2019.9843583411964
1656909694,462400,3039787,8,75321,196,13,1,2022-07-04T07:41:34,329,5.49104,1656909703.2686439,2022-07-04T07:41:43,328814,5.4802333333333335,2096.6133835201413
1656909707,533200,3052926,7,75433,12,13,1,2022-07-04T07:41:47,342,5.708886666666667,1656909714.284396,2022-07-04T07:41:54,341953,5.699216666666667,2181.308645222115
1656909712,519400,3058066,7,75093,46,13,1,2022-07-04T07:41:52,347,5.79199,1656909728.3905249,2022-07-04T07:42:08,347093,5.784883333333334,2213.638966264993
1656909729,636200,3075205,10,75248,145,13,1,2022-07-04T07:42:09,364,6.0772699999999995,1656909738.273144,2022-07-04T07:42:18,364232,6.070533333333334,2321.9767529637115
1656909740,602600,3085995,10,75870,206,13,1,2022-07-04T07:42:20,375,6.260043333333333,1656909749.07156,2022-07-04T07:42:29,375022,6.250366666666666,2386.780763128639
1656909766,195900,3111588,7,75123,91,13,1,2022-07-04T07:42:46,401,6.686598333333333,1656909773.531632,2022-07-04T07:42:53,400615,6.676916666666667,2542.069468754309
1656909771,235800,3116762,7,75869,128,13,1,2022-07-04T07:42:51,406,6.770596666666666,1656909782.862808,2022-07-04T07:43:02,405789,6.7631499999999996,2569.8330157288797
1656909787,583400,3132975,9,75912,216,13,1,2022-07-04T07:43:07,422,7.043056666666667,1656909796.131321,2022-07-04T07:43:16,422002,7.033366666666667,2662.5588731615053
1656909799,356900,3144970,11,75881,32,13,1,2022-07-04T07:43:19,434,7.239281666666667,1656909807.141312,2022-07-04T07:43:27,433997,7.2332833333333335,2732.88468634933
1656909812,140400,3158018,10,75434,101,13,1,2022-07-04T07:43:32,447,7.45234,1656909820.6352248,2022-07-04T07:43:40,447045,7.45075,2811.2188611660154
1656909823,302200,3168915,9,75350,165,13,1,2022-07-04T07:43:43,458,7.63837,1656909831.222713,2022-07-04T07:43:51,457942,7.632366666666667,2877.7507021696874
1656909829,82000,3175079,10,75231,199,13,1,2022-07-04T07:43:49,464,7.7347,1656909844.743224,2022-07-04T07:44:04,464106,7.7351,2907.695039691494
1656909838,986200,3190307,12,75653,31,13,1,2022-07-04T07:43:58,473,7.89977,1656909855.6025128,2022-07-04T07:44:15,479334,7.9889,3006.9607967142465
1656909858,976800,3204298,13,75663,111,13,1,2022-07-04T07:44:18,493,8.232946666666667,1656909866.3726768,2022-07-04T07:44:26,493325,8.222083333333334,3087.1426221701813
1656909882,780300,3228101,11,75633,244,13,1,2022-07-04T07:44:42,517,8.629671666666667,1656909889.76336,2022-07-04T07:44:49,517128,8.6188,3228.390615205179
1656909890,402300,3235723,10,75327,33,13,1,2022-07-04T07:44:50,525,8.756705,1656909903.273597,2022-07-04T07:45:03,524750,8.745833333333334,3275.9422070101614
1656909907,840400,3253161,10,75914,131,13,1,2022-07-04T07:45:07,542,9.04734,1656909914.0443199,2022-07-04T07:45:14,542188,9.036466666666666,3386.0829270515605
1656909927,407900,3272728,11,75988,246,13,1,2022-07-04T07:45:27,562,9.373465000000001,1656909937.186465,2022-07-04T07:45:37,561755,9.362583333333333,3497.4120569015818
1656909938,458100,3283778,12,76171,43,13,1,2022-07-04T07:45:38,573,9.557635,1656909947.276437,2022-07-04T07:45:47,572805,9.54675,3560.221514595344
1656909949,889300,3295209,14,75881,115,13,1,2022-07-04T07:45:49,584,9.748155,1656909960.68408,2022-07-04T07:46:00,584236,9.737266666666667,3632.227888071368
1656909962,472400,3308136,13,75699,184,13,1,2022-07-04T07:46:02,597,9.957873333333334,1656909971.4564168,2022-07-04T07:46:11,597163,9.952716666666667,3710.8511259916504
1656909969,209300,3314663,14,75831,229,13,1,2022-07-04T07:46:09,604,10.070155,1656909981.965349,2022-07-04T07:46:21,603690,10.0615,3752.5371974050963
1656909984,207600,3329527,15,75350,61,13,1,2022-07-04T07:46:24,619,10.320126666666665,1656909995.184448,2022-07-04T07:46:35,618554,10.309233333333333,3843.119646572991
1656909995,814000,3341297,14,75910,125,13,1,2022-07-04T07:46:35,630,10.513566666666666,1656910005.47484,2022-07-04T07:46:45,630324,10.5054,3908.514122875444
1656910008,696900,3354016,13,75675,205,13,1,2022-07-04T07:46:48,643,10.728281666666668,1656910019.7349,2022-07-04T07:46:59,643043,10.717383333333334,3985.7961425925873
1656910018,233200,3363552,15,75589,2,13,1,2022-07-04T07:46:58,653,10.887220000000001,1656910029.55726,2022-07-04T07:47:09,652579,10.876316666666666,4041.112898474332
1656910042,703300,3388385,17,76200,143,13,1,2022-07-04T07:47:22,677,11.295055,1656910052.636749,2022-07-04T07:47:32,677412,11.2902,4187.93456462697
1656910055,254600,3400573,20,75101,204,13,1,2022-07-04T07:47:35,690,11.504243333333333,1656910063.580412,2022-07-04T07:47:43,689600,11.493333333333334,4256.570860617567
1656910079,643000,3425105,26,75320,92,13,1,2022-07-04T07:47:59,714,11.910716666666668,1656910088.236264,2022-07-04T07:48:08,714132,11.902199999999999,4407.422258659275
1656910092,372000,3437690,28,75390,171,13,1,2022-07-04T07:48:12,727,12.122866666666665,1656910098.93944,2022-07-04T07:48:18,726717,12.11195,4483.071593360396
1656910102,600400,3448676,27,75443,233,13,1,2022-07-04T07:48:22,737,12.29334,1656910112.746028,2022-07-04T07:48:32,737703,12.29505,4551.681003359144
1656910114,764300,3460396,27,75206,38,13,1,2022-07-04T07:48:34,749,12.496071666666667,1656910123.307,2022-07-04T07:48:43,749423,12.490383333333334,4623.305709041079
1656910138,217200,3483533,21,75643,171,13,1,2022-07-04T07:48:58,773,12.886953333333334,1656910147.041869,2022-07-04T07:49:07,772560,12.876,4771.470015315873
1656910151,339400,3497120,16,75386,251,13,1,2022-07-04T07:49:11,786,13.105656666666667,1656910160.455745,2022-07-04T07:49:20,786147,13.102450000000001,4839.091967162691
1656910163,379100,3509019,12,75499,58,13,1,2022-07-04T07:49:23,798,13.306318333333333,1656910170.945441,2022-07-04T07:49:30,798046,13.300766666666668,4913.38036258333
1656910174,441700,3519758,11,75470,128,13,1,2022-07-04T07:49:34,809,13.490694999999999,1656910181.645385,2022-07-04T07:49:41,808785,13.47975,4981.730141166581
1656910198,500100,3543816,17,75601,5,13,1,2022-07-04T07:49:58,833,13.891668333333334,1656910206.094893,2022-07-04T07:50:06,832843,13.880716666666666,5128.988034209961
1656910208,476000,3553792,21,75799,68,13,1,2022-07-04T07:50:08,843,14.057933333333333,1656910219.484952,2022-07-04T07:50:19,842819,14.046983333333333,5193.918388279175
1656910222,247400,3567777,24,75867,138,13,1,2022-07-04T07:50:22,857,14.287456666666666,1656910230.195184,2022-07-04T07:50:30,856804,14.280066666666666,5281.148095789714
1656910228,77100,3573392,27,75158,175,13,1,2022-07-04T07:50:28,863,14.384618333333332,1656910243.3139808,2022-07-04T07:50:43,862419,14.37365,5318.893815035952
1656910257,681900,3603997,38,75549,95,13,1,2022-07-04T07:50:57,892,14.878031666666667,1656910264.593953,2022-07-04T07:51:04,893024,14.883733333333334,5516.6442809686105
1656910268,413500,3615002,37,75468,158,13,1,2022-07-04T07:51:08,903,15.056891666666667,1656910278.404453,2022-07-04T07:51:18,904029,15.06715,5581.8524197036
1656910280,775100,3627090,32,75324,228,13,1,2022-07-04T07:51:20,915,15.262918333333333,1656910289.194149,2022-07-04T07:51:29,916117,15.268616666666667,5660.774409691256
1656910293,128600,3639443,38,76196,43,13,1,2022-07-04T07:51:33,928,15.46881,1656910303.1237009,2022-07-04T07:51:43,928470,15.4745,5730.790751223925
1656910305,16400,3651331,35,75779,105,13,1,2022-07-04T07:51:45,940,15.66694,1656910313.782752,2022-07-04T07:51:53,940358,15.672633333333332,5798.198123755391
1656910310,63300,3656771,32,75874,142,13,1,2022-07-04T07:51:50,945,15.751055000000001,1656910326.90338,2022-07-04T07:52:06,945798,15.7633,5825.864211755555
1656910326,725600,3673040,27,75418,230,13,1,2022-07-04T07:52:06,961,16.02876,1656910337.2020319,2022-07-04T07:52:17,962067,16.03445,5940.096085202003
1656910361,218100,3707532,37,75238,168,13,1,2022-07-04T07:52:41,996,16.603635,1656910371.002528,2022-07-04T07:52:51,996559,16.609316666666665,6153.559822676809
1656910373,301200,3719615,40,75770,240,13,1,2022-07-04T07:52:53,1008,16.80502,1656910381.752909,2022-07-04T07:53:01,1008642,16.8107,6229.074617158697
1656910384,577400,3730891,37,75250,45,13,1,2022-07-04T07:53:04,1019,16.992956666666668,1656910395.371161,2022-07-04T07:53:15,1019918,16.998633333333334,6293.341962036868
1656910397,560300,3743874,41,75016,117,13,1,2022-07-04T07:53:17,1032,17.209338333333335,1656910405.771932,2022-07-04T07:53:25,1032901,17.215016666666667,6370.353280816508
1656910409,453200,3755971,47,75710,188,13,1,2022-07-04T07:53:29,1044,17.407553333333333,1656910419.2717729,2022-07-04T07:53:39,1044998,17.416633333333333,6440.8603515625
1656910421,742600,3768056,49,75784,2,13,1,2022-07-04T07:53:41,1056,17.612376666666666,1656910429.882665,2022-07-04T07:53:49,1057083,17.61805,6518.770392186702
1656910433,530200,3780078,46,75894,73,13,1,2022-07-04T07:53:53,1068,17.808836666666664,1656910443.520681,2022-07-04T07:54:03,1069105,17.818416666666668,6595.191927738746
1656910444,478100,3790791,46,75469,135,13,1,2022-07-04T07:54:04,1079,17.99130166666667,1656910453.699916,2022-07-04T07:54:13,1079818,17.996966666666665,6661.484434601568
1656910455,975100,3802288,54,75771,206,13,1,2022-07-04T07:54:15,1090,18.182918333333337,1656910467.729817,2022-07-04T07:54:27,1091315,18.188583333333334,6734.716838943208
1656910468,14100,3814327,61,75870,12,13,1,2022-07-04T07:54:28,1103,18.383568333333336,1656910477.956173,2022-07-04T07:54:37,1103354,18.389233333333333,6808.602922332266
1656910479,294300,3825607,60,76056,75,13,1,2022-07-04T07:54:39,1114,18.571571666666667,1656910488.4503438,2022-07-04T07:54:48,1114634,18.577233333333332,6878.560289196496
1656910487,820700,3834307,57,75999,128,13,1,2022-07-04T07:54:47,1122,18.713678333333334,1656910502.092753,2022-07-04T07:55:02,1123334,18.722233333333335,6930.529088723733
1656910502,487400,3848799,57,75022,208,13,1,2022-07-04T07:55:02,1137,18.958123333333333,1656910512.8704329,2022-07-04T07:55:12,1137826,18.963766666666668,7014.302094470175
1656910514,487600,3860800,59,75520,22,13,1,2022-07-04T07:55:14,1149,19.158126666666664,1656910526.14134,2022-07-04T07:55:26,1149827,19.163783333333335,7085.377457520626
1656910536,438100,3882750,63,75975,147,13,1,2022-07-04T07:55:36,1171,19.523968333333336,1656910546.558457,2022-07-04T07:55:46,1171777,19.529616666666666,7216.152812965212
1656910562,236000,3908548,69,75257,42,13,1,2022-07-04T07:56:02,1197,19.953933333333335,1656910571.0180478,2022-07-04T07:56:11,1197575,19.959583333333335,7372.359306281305
1656910571,290100,3917936,75,75977,95,13,1,2022-07-04T07:56:11,1206,20.104834999999998,1656910584.75914,2022-07-04T07:56:24,1206963,20.116049999999998,7439.621297187307
1656910584,262900,3930869,78,75370,165,13,1,2022-07-04T07:56:24,1219,20.321048333333334,1656910595.288332,2022-07-04T07:56:35,1219896,20.331599999999998,7540.16970629923
1656910599,608300,3946104,78,75104,255,13,1,2022-07-04T07:56:39,1234,20.576805,1656910609.169008,2022-07-04T07:56:49,1235131,20.585516666666667,7639.923017785905
1656910609,404300,3955850,82,75221,52,13,1,2022-07-04T07:56:49,1244,20.740071666666665,1656910619.948752,2022-07-04T07:56:59,1244877,20.74795,7700.896834355703
1656910621,705800,3968017,80,75134,132,13,1,2022-07-04T07:57:01,1256,20.945096666666664,1656910630.626881,2022-07-04T07:57:10,1257044,20.950733333333336,7774.667415312756
1656910632,894900,3979206,76,75117,193,13,1,2022-07-04T07:57:12,1267,21.131581666666666,1656910643.819573,2022-07-04T07:57:23,1268233,21.137216666666667,7841.133582038638
1656910645,799900,3992111,73,75193,9,13,1,2022-07-04T07:57:25,1280,21.346664999999998,1656910654.5383089,2022-07-04T07:57:34,1281138,21.3523,7922.044501672621
1656910657,307600,4003618,75,75099,78,13,1,2022-07-04T07:57:37,1292,21.53846,1656910667.9578888,2022-07-04T07:57:47,1292645,21.544083333333333,7991.109296205115
1656910668,218400,4014529,77,76072,132,13,1,2022-07-04T07:57:48,1303,21.720306666666666,1656910678.566597,2022-07-04T07:57:58,1303556,21.725933333333334,8059.977410809486
1656910679,874300,4026185,72,75976,203,13,1,2022-07-04T07:57:59,1314,21.914571666666667,1656910688.695957,2022-07-04T07:58:08,1315212,21.9202,8144.703759232771
1656910728,23800,4073560,86,75242,213,13,1,2022-07-04T07:58:48,1363,22.717063333333332,1656910736.9770288,2022-07-04T07:58:56,1362587,22.709783333333334,8457.717253767823
1656910740,559600,4086096,86,75005,37,13,1,2022-07-04T07:59:00,1375,22.925993333333334,1656910751.3251529,2022-07-04T07:59:11,1375123,22.91871666666667,8541.093720299064
1656910765,340000,4110876,110,75823,178,13,1,2022-07-04T07:59:25,1400,23.339,1656910771.895849,2022-07-04T07:59:31,1399903,23.33171666666667,8708.868997964077
1656910775,171700,4120707,115,75083,231,13,1,2022-07-04T07:59:35,1410,23.502861666666668,1656910785.835741,2022-07-04T07:59:45,1409734,23.495566666666665,8780.430665491669
1656910783,471300,4129007,112,75628,29,13,1,2022-07-04T07:59:43,1418,23.641188333333332,1656910796.4143488,2022-07-04T07:59:56,1418034,23.6339,8831.229206966347
1656910798,354300,4143890,113,75123,108,13,1,2022-07-04T07:59:58,1433,23.88923833333333,1656910810.0758078,2022-07-04T08:00:10,1432917,23.88195,8919.948932763647
1656910809,199200,4154957,114,75186,172,13,1,2022-07-04T08:00:09,1444,24.06998666666667,1656910820.0537078,2022-07-04T08:00:20,1443984,24.066399999999998,8983.412883854064
1656910839,466800,4190777,117,75210,118,13,1,2022-07-04T08:00:39,1474,24.574446666666667,1656910854.883132,2022-07-04T08:00:54,1479804,24.663400000000003,9217.012484525289
1656910859,111600,4204422,135,75415,198,13,1,2022-07-04T08:00:59,1494,24.90186,1656910868.62324,2022-07-04T08:01:08,1493449,24.89081666666667,9309.226136813424
1656910867,626300,4212936,137,75523,251,13,1,2022-07-04T08:01:07,1502,25.043771666666665,1656910878.6133358,2022-07-04T08:01:18,1501963,25.032716666666666,9359.588489917429
1656910877,616100,4222926,134,75640,49,13,1,2022-07-04T08:01:17,1512,25.21026833333333,1656910889.2725089,2022-07-04T08:01:29,1511953,25.199216666666665,9418.468799194752
1656910892,821700,4238396,135,75093,139,13,1,2022-07-04T08:01:32,1527,25.463694999999998,1656910902.315672,2022-07-04T08:01:42,1527423,25.45705,9528.241124829656
1656910904,22600,4249436,141,75953,200,13,1,2022-07-04T08:01:44,1539,25.650376666666666,1656910913.062664,2022-07-04T08:01:53,1538463,25.64105,9613.55027045036
1656910915,689900,4261154,130,75933,16,13,1,2022-07-04T08:01:55,1550,25.844831666666668,1656910927.184,2022-07-04T08:02:07,1550181,25.83635,9693.442099678228
1656910930,232100,4275656,135,75319,95,13,1,2022-07-04T08:02:10,1565,26.087201666666665,1656910937.921768,2022-07-04T08:02:17,1564683,26.07805,9783.753812724934
1656910941,307600,4286617,121,75849,165,13,1,2022-07-04T08:02:21,1576,26.271793333333335,1656910948.65378,2022-07-04T08:02:28,1575644,26.260733333333334,9858.83982199571
1656910952,389600,4298010,122,75084,228,13,1,2022-07-04T08:02:32,1587,26.456493333333334,1656910962.6115959,2022-07-04T08:02:42,1587037,26.45061666666667,9949.589016612166
1656910966,600900,4311910,135,75764,52,13,1,2022-07-04T08:02:46,1601,26.693348333333333,1656910973.511649,2022-07-04T08:02:53,1600937,26.68228333333333,10044.84345116303
1656910978,247900,4323771,129,75465,122,13,1,2022-07-04T08:02:58,1613,26.887465000000002,1656910987.321328,2022-07-04T08:03:07,1612798,26.879966666666668,10118.578339653475
1656911007,545200,4358976,133,75595,70,13,1,2022-07-04T08:03:27,1642,27.375753333333332,1656911021.911248,2022-07-04T08:03:41,1648003,27.466716666666667,10363.021484375
1656911019,156100,4364465,134,75819,105,13,1,2022-07-04T08:03:39,1654,27.569268333333333,1656911032.2106519,2022-07-04T08:03:52,1653492,27.5582,10413.805701635132
1656911036,657200,4381966,146,75433,203,13,1,2022-07-04T08:03:56,1671,27.860953333333335,1656911046.010236,2022-07-04T08:04:06,1670993,27.84988333333333,10538.567144227896
1656911054,482700,4405146,153,75168,80,13,1,2022-07-04T08:04:14,1689,28.158045,1656911070.16978,2022-07-04T08:04:30,1694173,28.236216666666667,10648.02309490991
1656911070,852200,4416161,166,75232,142,13,1,2022-07-04T08:04:30,1705,28.430870000000002,1656911080.320688,2022-07-04T08:04:40,1705188,28.419800000000002,10733.833214943274
1656911084,501300,4429809,183,75424,222,13,1,2022-07-04T08:04:44,1719,28.658354999999997,1656911090.509393,2022-07-04T08:04:50,1718836,28.647266666666667,10810.639334531685
1656911093,557200,4439210,195,75968,19,13,1,2022-07-04T08:04:53,1728,28.809286666666665,1656911104.289,2022-07-04T08:05:04,1728237,28.80395,10865.247222116363
1656911116,907500,4462610,191,75323,152,13,1,2022-07-04T08:05:16,1751,29.198458333333335,1656911128.008909,2022-07-04T08:05:28,1751637,29.193949999999997,11054.352166375033
1656911120,651400,4471960,184,75661,205,13,1,2022-07-04T08:05:20,1755,29.260856666666665,1656911138.478313,2022-07-04T08:05:38,1760987,29.349783333333335,11071.460454793485
1656911135,967100,4481640,196,75315,2,13,1,2022-07-04T08:05:35,1770,29.516118333333335,1656911149.138716,2022-07-04T08:05:49,1770667,29.511116666666666,11142.117445949165
1656911153,927300,4499520,186,76006,100,13,1,2022-07-04T08:05:53,1788,29.815455,1656911162.748385,2022-07-04T08:06:02,1788547,29.809116666666668,11256.067905011754
1656911163,831100,4509393,185,75288,162,13,1,2022-07-04T08:06:03,1798,29.980518333333336,1656911173.5077438,2022-07-04T08:06:13,1798420,29.973666666666666,11305.604808341663
1656911177,147600,4522456,182,75888,242,13,1,2022-07-04T08:06:17,1812,30.20246,1656911187.417649,2022-07-04T08:06:27,1811483,30.19138333333333,11379.63793680136
1656911190,939700,4536248,177,75662,65,13,1,2022-07-04T08:06:30,1825,30.43232833333333,1656911198.2184448,2022-07-04T08:06:38,1825275,30.42125,11454.861423837825
1656911209,341800,4559814,204,75891,198,13,1,2022-07-04T08:06:49,1844,30.73903,1656911222.416744,2022-07-04T08:07:02,1848841,30.814016666666664,11562.686792056591
1656911225,209700,4570518,216,75630,6,13,1,2022-07-04T08:07:05,1860,31.003495,1656911233.196709,2022-07-04T08:07:13,1859545,30.992416666666667,11651.255566325282
1656911236,831600,4582604,219,75541,75,13,1,2022-07-04T08:07:16,1871,31.197193333333335,1656911247.192297,2022-07-04T08:07:27,1871631,31.19385,11723.887881653554
1656911247,274700,4592582,219,75427,129,13,1,2022-07-04T08:07:27,1882,31.371245,1656911257.677268,2022-07-04T08:07:37,1881609,31.360149999999997,11795.491093066346
1656911260,274800,4605583,233,75689,208,13,1,2022-07-04T08:07:40,1895,31.587913333333333,1656911270.3561878,2022-07-04T08:07:50,1894610,31.576833333333333,11876.10774655741
1656911285,390100,4630698,236,75184,96,13,1,2022-07-04T08:08:05,1920,32.006501666666665,1656911291.7875838,2022-07-04T08:08:11,1919725,31.995416666666664,12033.61262553116
1656911296,438200,4641746,233,75703,157,13,1,2022-07-04T08:08:16,1931,32.19063666666667,1656911305.705828,2022-07-04T08:08:25,1930773,32.17955,12097.612884211057
1656911307,881300,4653533,226,75010,229,13,1,2022-07-04T08:08:27,1942,32.381355,1656911316.805976,2022-07-04T08:08:36,1942560,32.376,12165.594399225289
1656911319,870300,4665178,235,76159,42,13,1,2022-07-04T08:08:39,1954,32.58117166666667,1656911330.838433,2022-07-04T08:08:50,1954205,32.57008333333333,12240.917921511194
1656911329,844300,4675152,235,75933,95,13,1,2022-07-04T08:08:49,1964,32.747405,1656911340.964725,2022-07-04T08:09:00,1964179,32.73631666666667,12302.942016740097
1656911356,24400,4701331,251,75948,247,13,1,2022-07-04T08:09:16,1991,33.18374,1656911365.179549,2022-07-04T08:09:25,1990358,33.17263333333333,12450.307326760501
1656911380,349300,4725771,256,75749,132,13,1,2022-07-04T08:09:40,2015,33.589155,1656911390.15362,2022-07-04T08:09:50,2014798,33.579966666666664,12608.671728691263
