time_s,time_us,time_steady,last_report_time,last_good_report_time,reports_counter,bad_reports_counter,last_mistake,ignorance_depth,punishments_counter,last_punishment_time,seq,srcSystem,srcComponent,time_gregorian,time_s_from_launch,mins_from_launch,log_timestamp,log_timestamp_gregorian,time_steady_from_launch,mins_steady_from_launch,baro_altitude
1656915321,33500,8666331,8665463,2581681,5817,4946,2,4094,1420,8662851,77,13,3,2022-07-04T09:15:21,5956,99.267225,1656915332.047129,2022-07-04T09:15:32,5955358,99.25596666666667,5197.386631997017
1656915430,518100,8775800,8774932,2581681,5892,5021,2,4169,1441,8773296,230,13,3,2022-07-04T09:17:10,6065,101.09196833333334,1656915437.255697,2022-07-04T09:17:17,6064827,101.08045,4289.951687172401
1656915468,358300,8813640,8812318,2581681,5917,5046,2,4194,1448,8809673,195,13,3,2022-07-04T09:17:48,6103,101.72263833333334,1656915477.015537,2022-07-04T09:17:57,6102667,101.71111666666667,3981.7976743798226
1656915506,243900,8851836,8850825,2581681,5942,5071,2,4219,1456,8851638,162,13,3,2022-07-04T09:18:26,6141,102.354065,1656915512.396276,2022-07-04T09:18:32,6140863,102.34771666666667,3675.4526539573394
1656915547,231100,8891513,8890190,2581681,5967,5096,2,4244,1463,8888200,127,13,3,2022-07-04T09:19:07,6182,103.037185,1656915554.9452279,2022-07-04T09:19:14,6180540,103.009,3358.6447044340875
1656915579,652700,8929293,8928169,2581681,5992,5121,2,4269,1470,8924985,92,13,3,2022-07-04T09:19:39,6214,103.577545,1656915594.216184,2022-07-04T09:19:54,6218320,103.63866666666667,3065.937818327057
1656915619,283300,8968565,8967697,2581681,6017,5146,2,4294,1478,8967138,59,13,3,2022-07-04T09:20:19,6254,104.238055,1656915629.946344,2022-07-04T09:20:29,6257592,104.2932,2759.1879480062175
1656915658,206900,9007763,9006254,2581681,6042,5171,2,4319,1485,9003619,24,13,3,2022-07-04T09:20:58,6293,104.88678166666666,1656915670.6261568,2022-07-04T09:21:10,6296790,104.9465,2464.647037892961
1656915697,292800,9046574,9045303,2581681,6067,5196,2,4344,1493,9045546,245,13,3,2022-07-04T09:21:37,6332,105.53821333333333,1656915711.0760078,2022-07-04T09:21:51,6335601,105.59335,2189.862711384918
1656915740,301100,9085915,9085047,2581681,6092,5221,2,4369,1500,9082326,212,13,3,2022-07-04T09:22:20,6375,106.25501833333333,1656915747.496969,2022-07-04T09:22:27,6374942,106.24903333333333,1904.7425741828238
1656915779,534200,9125148,9123034,2581681,6117,5246,2,4394,1508,9124143,177,13,3,2022-07-04T09:22:59,6414,106.90890333333333,1656915793.395248,2022-07-04T09:23:13,6414175,106.90291666666667,1635.7956776664757
1656915817,712400,9163168,9162041,2581681,6142,5271,2,4419,1515,9160777,142,13,3,2022-07-04T09:23:37,6452,107.54520666666667,1656915827.1265678,2022-07-04T09:23:47,6452195,107.53658333333333,1368.7480289649693
1656915856,831600,9202287,9201419,2581681,6167,5296,2,4444,1522,9197525,109,13,3,2022-07-04T09:24:16,6491,108.19719333333335,1656915863.7250319,2022-07-04T09:24:23,6491314,108.18856666666667,1090.1960119343073
1656915895,405700,9240861,9239058,2581681,6192,5321,2,4469,1530,9239565,74,13,3,2022-07-04T09:24:55,6530,108.840095,1656915904.0356119,2022-07-04T09:25:04,6529888,108.83146666666667,948.4970703125
