time_s,time_us,time_steady,count_tick,delta_time,seq,srcSystem,srcComponent,time_gregorian,time_s_from_launch,mins_from_launch,log_timestamp,log_timestamp_gregorian,time_steady_from_launch,mins_steady_from_launch,baro_altitude
1656911307,881300,4653533,2,1034,225,13,0,2022-07-04T08:08:27,1942,32.381355,1656911316.236196,2022-07-04T08:08:36,1942560,32.376,12165.594399225289
1656911319,870300,4665178,6,1028,39,13,0,2022-07-04T08:08:39,1954,32.58117166666667,1656911330.204629,2022-07-04T08:08:50,1954205,32.57008333333333,12240.917921511194
1656911331,78200,4676385,3,1233,102,13,0,2022-07-04T08:08:51,1966,32.76797,1656911340.964725,2022-07-04T08:09:00,1965412,32.75686666666667,12310.060395467317
1656911351,635600,4696943,4,1016,225,13,0,2022-07-04T08:09:11,1986,33.110593333333334,1656911364.614848,2022-07-04T08:09:24,1985970,33.0995,12418.352520385855
1656911379,412200,4724720,6,1088,129,13,0,2022-07-04T08:09:39,2014,33.57353666666667,1656911390.15362,2022-07-04T08:09:50,2013747,33.56245,12603.15734691595
1656911393,989300,4739297,4,1012,219,13,0,2022-07-04T08:09:53,2028,33.81648833333333,1656911401.005497,2022-07-04T08:10:01,2028324,33.8054,12685.76680899384
1656911402,614400,4747922,5,1016,16,13,0,2022-07-04T08:10:02,2037,33.96024,1656911414.873185,2022-07-04T08:10:14,2036949,33.94915,12734.07510203242
1656911417,813100,4763121,5,1018,96,13,0,2022-07-04T08:10:17,2052,34.21355166666667,1656911425.592949,2022-07-04T08:10:25,2052148,34.202466666666666,12842.329620331135
1656911429,177200,4774485,2,1010,165,13,0,2022-07-04T08:10:29,2064,34.402953333333336,1656911439.757217,2022-07-04T08:10:39,2063512,34.39186666666667,12919.019908791763
1656911441,43400,4786350,2,1023,229,13,0,2022-07-04T08:10:41,2076,34.600723333333335,1656911450.512717,2022-07-04T08:10:50,2075377,34.589616666666664,12987.633925757127
1656911453,769500,4799077,6,1016,53,13,0,2022-07-04T08:10:53,2088,34.812825,1656911463.703181,2022-07-04T08:11:03,2088104,34.80173333333333,13068.350582817231
1656911466,391800,4812062,1,1205,122,13,0,2022-07-04T08:11:06,2101,35.023196666666664,1656911474.292928,2022-07-04T08:11:14,2101089,35.01815,13142.367264833285
1656911473,303300,4818610,1,1193,159,13,0,2022-07-04T08:11:13,2108,35.13838833333333,1656911484.413668,2022-07-04T08:11:24,2107637,35.12728333333334,13169.156187293189
1656911490,213600,4835521,3,1118,255,13,0,2022-07-04T08:11:30,2125,35.420226666666665,1656911498.79216,2022-07-04T08:11:38,2124548,35.40913333333333,13250.153540083018
1656911503,10500,4848318,2,1016,79,13,0,2022-07-04T08:11:43,2138,35.63350833333333,1656911509.72558,2022-07-04T08:11:49,2137345,35.622416666666666,13313.798514891912
1656911514,839300,4860261,2,1013,151,13,0,2022-07-04T08:11:54,2149,35.830655,1656911523.8209488,2022-07-04T08:12:03,2149288,35.821466666666666,13381.991212086214
1656911526,948700,4872256,4,1185,212,13,0,2022-07-04T08:12:06,2161,36.03247833333333,1656911534.681769,2022-07-04T08:12:14,2161283,36.02138333333333,13452.188041425512
1656911537,906700,4883214,6,1015,28,13,0,2022-07-04T08:12:17,2172,36.215111666666665,1656911548.593312,2022-07-04T08:12:28,2172241,36.20401666666667,13503.586951707766
1656911544,157800,4894600,2,1025,89,13,0,2022-07-04T08:12:24,2179,36.319296666666666,1656911558.592296,2022-07-04T08:12:38,2183627,36.39378333333333,13541.284611088277
1656911561,429500,4906737,5,1016,161,13,0,2022-07-04T08:12:41,2196,36.60715833333334,1656911569.272472,2022-07-04T08:12:49,2195764,36.596066666666665,13600.758604262233
1656911571,948500,4917256,8,1041,222,13,0,2022-07-04T08:12:51,2206,36.782475,1656911583.041349,2022-07-04T08:13:03,2206283,36.77138333333333,13648.210577177459
1656911584,378600,4929960,5,1007,38,13,0,2022-07-04T08:13:04,2219,36.98964333333333,1656911593.250613,2022-07-04T08:13:13,2218987,36.98311666666667,13706.45371380582
1656911591,989400,4937580,3,1191,83,13,0,2022-07-04T08:13:11,2226,37.11649,1656911606.999668,2022-07-04T08:13:26,2226607,37.11011666666666,13741.6953334619
1656911608,302500,4953610,4,1023,179,13,0,2022-07-04T08:13:28,2243,37.388374999999996,1656911617.510385,2022-07-04T08:13:37,2242637,37.37728333333334,13830.548267121008
1656911627,162200,4978470,4,1105,66,13,0,2022-07-04T08:13:47,2262,37.70270333333334,1656911642.0395489,2022-07-04T08:14:02,2267497,37.79161666666666,13977.66878288757
1656911637,655000,4988963,4,1005,127,13,0,2022-07-04T08:13:57,2272,37.877583333333334,1656911652.2599878,2022-07-04T08:14:12,2277990,37.966499999999996,14072.136777113867
1656911655,492700,5000800,8,1019,199,13,0,2022-07-04T08:14:15,2290,38.17487833333333,1656911666.068481,2022-07-04T08:14:26,2289827,38.163783333333335,14133.621557081804
1656911668,762800,5014070,12,1040,13,13,0,2022-07-04T08:14:28,2303,38.39604666666666,1656911676.4792168,2022-07-04T08:14:36,2303097,38.38495,14194.311462261896
1656911676,251500,5026558,5,1162,84,13,0,2022-07-04T08:14:36,2311,38.52085833333333,1656911687.070133,2022-07-04T08:14:47,2315585,38.59308333333333,14226.220690233567
1656911701,11400,5046318,5,1069,199,13,0,2022-07-04T08:15:01,2336,38.93352333333333,1656911711.441184,2022-07-04T08:15:11,2335345,38.92241666666666,14351.17418573051
1656911714,687800,5060995,6,1003,33,13,0,2022-07-04T08:15:14,2349,39.16146333333334,1656911727.39726,2022-07-04T08:15:27,2350022,39.16703333333333,14401.073933265117
1656911726,907500,5073479,4,1042,102,13,0,2022-07-04T08:15:26,2361,39.365125,1656911738.217396,2022-07-04T08:15:38,2362506,39.375099999999996,14458.805794785323
1656911739,146000,5085453,8,1010,174,13,0,2022-07-04T08:15:39,2374,39.569100000000006,1656911752.2774599,2022-07-04T08:15:52,2374480,39.574666666666666,14519.09149517487
1656911751,615000,5097922,9,1086,246,13,0,2022-07-04T08:15:51,2386,39.776916666666665,1656911763.2279758,2022-07-04T08:16:03,2386949,39.78248333333333,14584.481497814315
1656911763,733000,5110304,7,1012,59,13,0,2022-07-04T08:16:03,2398,39.978883333333336,1656911773.306537,2022-07-04T08:16:13,2399331,39.98885,14654.30036892609
1656911776,256200,5122563,6,1345,131,13,0,2022-07-04T08:16:16,2411,40.18760333333333,1656911787.2272558,2022-07-04T08:16:27,2411590,40.19316666666667,14720.673198518136
1656911784,551100,5130857,3,1109,184,13,0,2022-07-04T08:16:24,2419,40.32585166666667,1656911797.806136,2022-07-04T08:16:37,2419884,40.3314,14767.030795043784
1656911813,916000,5160459,5,1013,96,13,0,2022-07-04T08:16:53,2448,40.815266666666666,1656911822.3269808,2022-07-04T08:17:02,2449486,40.82476666666666,14919.675446244293
1656911836,927900,5183235,4,1186,229,13,0,2022-07-04T08:17:16,2471,41.198798333333336,1656911846.1356359,2022-07-04T08:17:26,2472262,41.20436666666667,15084.8765625019
1656911847,225800,5193857,6,1005,36,13,0,2022-07-04T08:17:27,2482,41.370430000000006,1656911856.2351038,2022-07-04T08:17:36,2482884,41.3814,15164.631690953564
1656911858,851900,5205159,7,1012,106,13,0,2022-07-04T08:17:38,2493,41.56419833333334,1656911870.4797728,2022-07-04T08:17:50,2494186,41.569766666666666,15228.025371391735
1656911871,877400,5218184,6,1121,177,13,0,2022-07-04T08:17:51,2506,41.78129,1656911881.1656358,2022-07-04T08:18:01,2507211,41.786849999999994,15289.271715603443
1656911883,446100,5229753,4,1015,249,13,0,2022-07-04T08:18:03,2518,41.97410166666667,1656911894.9048,2022-07-04T08:18:14,2518780,41.97966666666667,15345.725566096977
1656911895,255500,5241562,4,1104,54,13,0,2022-07-04T08:18:15,2530,42.170925000000004,1656911905.6245918,2022-07-04T08:18:25,2530589,42.17648333333333,15418.777405109635
1656911919,981600,5266702,3,1189,196,13,0,2022-07-04T08:18:39,2554,42.58302666666667,1656911930.4748008,2022-07-04T08:18:50,2555729,42.59548333333333,15575.632814918948
1656911932,379500,5278686,9,1003,11,13,0,2022-07-04T08:18:52,2567,42.789658333333335,1656911941.0545878,2022-07-04T08:19:01,2567713,42.79521666666667,15642.491892197277
1656911958,237700,5304544,8,1018,163,13,0,2022-07-04T08:19:18,2593,43.22062833333334,1656911965.612977,2022-07-04T08:19:25,2593571,43.22618333333333,15758.959963409308
1656911962,516700,5308822,2,1156,189,13,0,2022-07-04T08:19:22,2597,43.291945000000005,1656911978.983517,2022-07-04T08:19:38,2597849,43.29748333333334,15780.79531621992
1656911991,423900,5337730,9,1002,101,13,0,2022-07-04T08:19:51,2626,43.77373166666666,1656911999.918956,2022-07-04T08:19:59,2626757,43.77928333333333,15936.651475084016
1656912014,70200,5359600,3,1006,216,13,0,2022-07-04T08:20:14,2649,44.15117,1656912024.652276,2022-07-04T08:20:24,2648627,44.14378333333333,16040.370799110924
1656912028,897600,5374427,5,1281,50,13,0,2022-07-04T08:20:28,2663,44.39829333333333,1656912038.282873,2022-07-04T08:20:38,2663454,44.3909,16108.255645392168
1656912038,826300,5384355,3,1142,103,13,0,2022-07-04T08:20:38,2673,44.56377166666667,1656912049.071732,2022-07-04T08:20:49,2673382,44.55636666666667,16151.632273772042
1656912050,759500,5396289,11,1018,172,13,0,2022-07-04T08:20:50,2685,44.762658333333334,1656912059.151373,2022-07-04T08:20:59,2685316,44.755266666666664,16202.54513619291
1656912063,519400,5409203,6,1012,244,13,0,2022-07-04T08:21:03,2698,44.975323333333336,1656912073.351373,2022-07-04T08:21:13,2698230,44.9705,16257.28337794055
1656912071,826800,5417690,5,1112,41,13,0,2022-07-04T08:21:11,2706,45.11378,1656912083.952308,2022-07-04T08:21:23,2706717,45.11195,16295.910272992161
1656912088,396300,5433925,6,1240,129,13,0,2022-07-04T08:21:28,2723,45.38993833333333,1656912097.991613,2022-07-04T08:21:37,2722952,45.382533333333335,16370.372889063048
1656912101,231000,5446760,8,1014,201,13,0,2022-07-04T08:21:41,2736,45.60385,1656912108.57072,2022-07-04T08:21:48,2735787,45.59645,16427.852011504867
1656912112,904100,5458485,3,1005,16,13,0,2022-07-04T08:21:52,2747,45.79840166666667,1656912122.4416769,2022-07-04T08:22:02,2747512,45.79186666666667,16489.444236967593
1656912170,320600,5515901,8,1168,88,13,0,2022-07-04T08:22:50,2805,46.755343333333336,1656912181.189441,2022-07-04T08:23:01,2804928,46.748799999999996,16806.568380276454
1656912184,371800,5529952,6,1016,168,13,0,2022-07-04T08:23:04,2819,46.989529999999995,1656912191.901568,2022-07-04T08:23:11,2818979,46.98298333333333,16946.656905576612
1656912194,894800,5540475,10,1016,229,13,0,2022-07-04T08:23:14,2829,47.16491333333333,1656912205.17154,2022-07-04T08:23:25,2829502,47.158366666666666,17046.87193623872
1656912208,98700,5553634,3,1229,45,13,0,2022-07-04T08:23:28,2843,47.384978333333336,1656912216.439489,2022-07-04T08:23:36,2842661,47.37768333333334,17155.24862678147
1656912215,367200,5560768,5,1063,90,13,0,2022-07-04T08:23:35,2850,47.50612,1656912226.358837,2022-07-04T08:23:46,2849795,47.496583333333334,17222.763552425113
1656912231,100000,5576785,2,1011,178,13,0,2022-07-04T08:23:51,2866,47.76833333333333,1656912240.193444,2022-07-04T08:24:00,2865812,47.763533333333335,17361.31004960117
1656912242,432100,5587833,6,1018,239,13,0,2022-07-04T08:24:02,2877,47.95720166666667,1656912250.861104,2022-07-04T08:24:10,2876860,47.94766666666667,17421.98693140229
1656912254,827200,5600228,4,1003,55,13,0,2022-07-04T08:24:14,2889,48.16378666666667,1656912263.9605849,2022-07-04T08:24:23,2889255,48.154250000000005,17483.706518132556
1656912265,704400,5611105,3,1189,116,13,0,2022-07-04T08:24:25,2900,48.34507333333333,1656912274.240597,2022-07-04T08:24:34,2900132,48.33553333333334,17529.652948636118
1656912276,443600,5621963,7,1024,179,13,0,2022-07-04T08:24:36,2911,48.52406,1656912285.101325,2022-07-04T08:24:45,2910990,48.51649999999999,17574.558031079767
1656912288,730200,5634475,7,1018,249,13,0,2022-07-04T08:24:48,2923,48.728836666666666,1656912299.094429,2022-07-04T08:24:59,2923502,48.725033333333336,17631.40990211802
1656912298,613500,5644014,1,1017,46,13,0,2022-07-04T08:24:58,2933,48.89355833333333,1656912309.4028199,2022-07-04T08:25:09,2933041,48.88401666666667,17675.582578566384
1656912321,229100,5666629,9,1016,179,13,0,2022-07-04T08:25:21,2956,49.270485,1656912336.5138838,2022-07-04T08:25:36,2955656,49.260933333333334,17773.09652479365
1656912339,173800,5684574,9,1050,30,13,0,2022-07-04T08:25:39,2974,49.569563333333335,1656912347.0440478,2022-07-04T08:25:47,2973601,49.56001666666667,17853.506393448522
1656912351,860200,5697514,6,1079,101,13,0,2022-07-04T08:25:51,2986,49.78100333333334,1656912360.954108,2022-07-04T08:26:00,2986541,49.77568333333333,17911.213961820504
1656912363,848900,5709503,8,1003,173,13,0,2022-07-04T08:26:03,2998,49.980815,1656912371.355125,2022-07-04T08:26:11,2998530,49.975500000000004,17964.963651661623
1656912375,163600,5720563,3,1252,234,13,0,2022-07-04T08:26:15,3010,50.16939333333333,1656912387.5058239,2022-07-04T08:26:27,3009590,50.15983333333334,18020.592060472663
1656912389,374400,5734774,5,1171,58,13,0,2022-07-04T08:26:29,3024,50.406240000000004,1656912398.175557,2022-07-04T08:26:38,3023801,50.396683333333335,18095.076406104654
1656912401,220200,5746620,7,1015,130,13,0,2022-07-04T08:26:41,3036,50.60367,1656912411.888481,2022-07-04T08:26:51,3035647,50.594116666666665,18155.89043942993
1656912413,255200,5758838,6,1001,199,13,0,2022-07-04T08:26:53,3048,50.804253333333335,1656912422.406273,2022-07-04T08:27:02,3047865,50.79774999999999,18215.111888923268
1656912436,450400,5781850,3,1011,76,13,0,2022-07-04T08:27:16,3071,51.19084,1656912446.1468399,2022-07-04T08:27:26,3070877,51.18128333333333,18336.698112200782
1656912460,398700,5805798,10,1016,209,13,0,2022-07-04T08:27:40,3095,51.589978333333335,1656912470.3778,2022-07-04T08:27:50,3094825,51.580416666666665,18450.508368808867
1656912470,890400,5816453,8,1211,17,13,0,2022-07-04T08:27:50,3105,51.76484000000001,1656912480.729853,2022-07-04T08:28:00,3105480,51.758,18499.98788537989
1656912481,737700,5827531,9,1268,78,13,0,2022-07-04T08:28:01,3116,51.94562833333334,1656912491.670233,2022-07-04T08:28:11,3116558,51.94263333333333,18548.337279648968
1656912495,646000,5841045,1,1005,158,13,0,2022-07-04T08:28:15,3130,52.17743333333333,1656912505.618672,2022-07-04T08:28:25,3130072,52.16786666666667,18610.10193275722
1656912507,260100,5852802,2,1204,229,13,0,2022-07-04T08:28:27,3142,52.371001666666665,1656912516.048792,2022-07-04T08:28:36,3141829,52.36381666666667,18662.883620884586
1656912520,337200,5866034,4,1014,53,13,0,2022-07-04T08:28:40,3155,52.58895333333333,1656912529.55918,2022-07-04T08:28:49,3155061,52.58435,18727.62066893236
1656912543,928000,5889470,9,1025,186,13,0,2022-07-04T08:29:03,3178,52.98213333333333,1656912554.1306849,2022-07-04T08:29:14,3178497,52.97495,18840.2962919151
1656912551,552000,5897094,9,1003,229,13,0,2022-07-04T08:29:11,3186,53.1092,1656912564.6206279,2022-07-04T08:29:24,3186121,53.10201666666667,18874.460412966888
1656912566,253300,5911795,4,1012,53,13,0,2022-07-04T08:29:26,3201,53.35422166666667,1656912575.6102169,2022-07-04T08:29:35,3200822,53.347033333333336,18943.248195960296
1656912589,171400,5934867,4,1009,186,13,0,2022-07-04T08:29:49,3224,53.73619,1656912599.1004438,2022-07-04T08:29:59,3223894,53.731566666666666,19047.70435371199
1656912596,24700,5947331,12,1016,10,13,0,2022-07-04T08:29:56,3231,53.850411666666666,1656912613.2010238,2022-07-04T08:30:13,3236358,53.9393,19080.795904124956
1656912615,431700,5960912,3,1070,81,13,0,2022-07-04T08:30:15,3250,54.17386166666667,1656912623.921233,2022-07-04T08:30:23,3249939,54.16565,19169.93296230143
1656912626,720700,5972027,7,1003,153,13,0,2022-07-04T08:30:26,3261,54.36201166666667,1656912634.101301,2022-07-04T08:30:34,3261054,54.3509,19218.318463001888
1656912636,179600,5981486,7,1018,206,13,0,2022-07-04T08:30:36,3271,54.51966,1656912647.7616398,2022-07-04T08:30:47,3270513,54.50855,19279.62809699966
1656912648,842700,5995483,5,1012,30,13,0,2022-07-04T08:30:48,3283,54.73071166666667,1656912658.542084,2022-07-04T08:30:58,3284510,54.74183333333334,19331.64871080149
1656912660,805700,6007112,12,1255,100,13,0,2022-07-04T08:31:00,3295,54.930095,1656912672.374449,2022-07-04T08:31:12,3296139,54.93565,19385.381796126774
1656912671,821900,6018442,4,1211,163,13,0,2022-07-04T08:31:11,3306,55.11369833333333,1656912682.8729088,2022-07-04T08:31:22,3307469,55.12448333333334,19439.094694871368
1656912687,128800,6033569,3,1022,251,13,0,2022-07-04T08:31:27,3322,55.368813333333335,1656912696.7932248,2022-07-04T08:31:36,3322596,55.3766,19515.71670013215
1656912699,85000,6045391,3,1050,56,13,0,2022-07-04T08:31:39,3334,55.568083333333334,1656912706.922533,2022-07-04T08:31:46,3334418,55.57363333333333,19575.699525374283
1656912721,975200,6068281,1,1199,189,13,0,2022-07-04T08:32:01,3356,55.94958666666666,1656912731.712872,2022-07-04T08:32:11,3357308,55.955133333333336,19689.351896796634
1656912729,42200,6075652,3,1013,234,13,0,2022-07-04T08:32:09,3364,56.06737,1656912742.3138359,2022-07-04T08:32:22,3364679,56.077983333333336,19728.297632584
1656912744,372300,6090678,11,1010,66,13,0,2022-07-04T08:32:24,3379,56.322871666666664,1656912756.202909,2022-07-04T08:32:36,3379705,56.32841666666666,19796.53518768128
1656912756,630500,6102936,4,1186,130,13,0,2022-07-04T08:32:36,3391,56.52717500000001,1656912766.293236,2022-07-04T08:32:46,3391963,56.53271666666667,19858.06045931527
1656912769,705000,6116010,5,1173,210,13,0,2022-07-04T08:32:49,3404,56.74508333333333,1656912779.903265,2022-07-04T08:32:59,3405037,56.750616666666666,19914.375288565476
1656912779,631600,6125937,3,1024,7,13,0,2022-07-04T08:32:59,3414,56.91052666666667,1656912790.154057,2022-07-04T08:33:10,3414964,56.916066666666666,19959.102609149973
1656912792,427500,6138733,14,1010,87,13,0,2022-07-04T08:33:12,3427,57.12379166666666,1656912800.883873,2022-07-04T08:33:20,3427760,57.129333333333335,20017.920133098512
1656912804,132100,6149611,6,1007,148,13,0,2022-07-04T08:33:24,3439,57.31886833333333,1656912815.003572,2022-07-04T08:33:35,3438638,57.310633333333335,20068.38435889268
1656912817,180900,6162660,3,1119,220,13,0,2022-07-04T08:33:37,3452,57.53634833333333,1656912825.2840278,2022-07-04T08:33:45,3451687,57.52811666666666,20129.315034401086
1656912828,744700,6174224,8,1015,33,13,0,2022-07-04T08:33:48,3463,57.729078333333334,1656912838.8843079,2022-07-04T08:33:58,3463251,57.720850000000006,20178.776458520686
1656912851,739900,6197046,6,1014,158,13,0,2022-07-04T08:34:11,3486,58.11233166666667,1656912859.055229,2022-07-04T08:34:19,3486073,58.101216666666666,20288.023447878073
1656912855,899900,6201550,3,1229,185,13,0,2022-07-04T08:34:15,3490,58.181664999999995,1656912872.495436,2022-07-04T08:34:32,3490577,58.17628333333334,20313.919533528806
1656912871,390700,6216696,11,1106,17,13,0,2022-07-04T08:34:31,3506,58.439845,1656912882.9461,2022-07-04T08:34:42,3505723,58.428716666666666,20382.88141450098
1656912884,942800,6230249,7,1014,88,13,0,2022-07-04T08:34:44,3519,58.66571333333333,1656912892.894541,2022-07-04T08:34:52,3519276,58.654599999999995,20446.918470643093
1656912909,69600,6254579,3,1079,229,13,0,2022-07-04T08:35:09,3544,59.06782666666666,1656912917.305013,2022-07-04T08:35:17,3543606,59.060100000000006,20573.05174208909
1656912920,979700,6266285,8,1097,45,13,0,2022-07-04T08:35:20,3555,59.266328333333334,1656912930.944809,2022-07-04T08:35:30,3555312,59.255199999999995,20632.979617314064
1656912934,83700,6279389,7,1119,117,13,0,2022-07-04T08:35:34,3569,59.48472833333334,1656912941.715216,2022-07-04T08:35:41,3568416,59.473600000000005,20699.937188887543
1656912944,337300,6289643,4,1016,178,13,0,2022-07-04T08:35:44,3579,59.65562166666667,1656912955.4357688,2022-07-04T08:35:55,3578670,59.6445,20753.571483455395
1656912955,109500,6300779,4,1040,239,13,0,2022-07-04T08:35:55,3590,59.83515833333333,1656912966.0356119,2022-07-04T08:36:06,3589806,59.8301,20815.468815835673
1656912968,473300,6313779,14,1007,55,13,0,2022-07-04T08:36:08,3603,60.05788833333334,1656912976.938829,2022-07-04T08:36:16,3602806,60.04676666666667,20887.030278951053
1656912987,401500,6332707,7,1015,170,13,0,2022-07-04T08:36:27,3622,60.373358333333336,1656913000.685253,2022-07-04T08:36:40,3621734,60.36223333333333,20992.83887816409
1656913004,596600,6350261,9,1132,12,13,0,2022-07-04T08:36:44,3639,60.65994333333333,1656913014.345273,2022-07-04T08:36:54,3639288,60.6548,21093.94148335775
1656913017,559900,6363115,4,1005,83,13,0,2022-07-04T08:36:57,3652,60.875998333333335,1656913024.836021,2022-07-04T08:37:04,3652142,60.86903333333333,21160.919472022055
1656913028,567900,6373898,7,1016,145,13,0,2022-07-04T08:37:08,3663,61.059465,1656913038.7067199,2022-07-04T08:37:18,3662925,61.048750000000005,21220.202915531063
1656913040,860600,6386315,8,1007,216,13,0,2022-07-04T08:37:20,3675,61.264343333333336,1656913049.7617729,2022-07-04T08:37:29,3675342,61.255700000000004,21282.659461630996
1656913063,118400,6408448,8,1203,93,13,0,2022-07-04T08:37:43,3698,61.635306666666665,1656913073.815949,2022-07-04T08:37:53,3697475,61.624583333333334,21392.943854139605
1656913075,434200,6421008,8,1159,163,13,0,2022-07-04T08:37:55,3710,61.84057,1656913084.6157289,2022-07-04T08:38:04,3710035,61.83391666666667,21454.164870216668
1656913086,618100,6431948,8,1002,226,13,0,2022-07-04T08:38:06,3721,62.026968333333336,1656913098.7245278,2022-07-04T08:38:18,3720975,62.01625,21506.44834241525
1656913096,978800,6442308,5,1189,32,13,0,2022-07-04T08:38:16,3731,62.199646666666666,1656913108.7057638,2022-07-04T08:38:28,3731335,62.188916666666664,21559.10808182111
1656913106,549300,6451879,4,1211,85,13,0,2022-07-04T08:38:26,3741,62.359155,1656913122.3166358,2022-07-04T08:38:42,3740906,62.34843333333333,21601.11571377841
1656913125,435500,6470765,4,1167,183,13,0,2022-07-04T08:38:45,3760,62.673925000000004,1656913133.05672,2022-07-04T08:38:53,3759792,62.663199999999996,21687.63424395614
1656913136,505500,6481835,6,1010,253,13,0,2022-07-04T08:38:56,3771,62.858425000000004,1656913143.846364,2022-07-04T08:39:03,3770862,62.8477,21741.455679886003
1656913148,675700,6494119,4,1101,68,13,0,2022-07-04T08:39:08,3783,63.06126166666666,1656913157.735957,2022-07-04T08:39:17,3783146,63.05243333333333,21804.35290455733
1656913161,496600,6506826,9,1021,140,13,0,2022-07-04T08:39:21,3796,63.27494333333333,1656913168.305985,2022-07-04T08:39:28,3795853,63.26421666666667,21865.31581157003
1656913170,352700,6515682,5,1003,193,13,0,2022-07-04T08:39:30,3805,63.422545,1656913181.746301,2022-07-04T08:39:41,3804709,63.41181666666667,21908.89055270622
1656913191,198700,6536742,5,1011,52,13,0,2022-07-04T08:39:51,3826,63.769978333333334,1656913202.166533,2022-07-04T08:40:02,3825769,63.762816666666666,22018.833470421985
1656913206,68700,6551887,5,1109,140,13,0,2022-07-04T08:40:06,3841,64.01781166666666,1656913215.9360728,2022-07-04T08:40:15,3840914,64.01523333333334,22096.264703400644
1656913228,928300,6574373,12,1120,17,13,0,2022-07-04T08:40:28,3863,64.398805,1656913239.696197,2022-07-04T08:40:39,3863400,64.39,22222.128694605264
1656913240,773600,6586218,7,1014,80,13,0,2022-07-04T08:40:40,3875,64.59622666666667,1656913250.0762799,2022-07-04T08:40:50,3875245,64.58741666666667,22291.987361653795
1656913252,736600,6598181,9,1016,150,13,0,2022-07-04T08:40:52,3887,64.79561,1656913260.866829,2022-07-04T08:41:00,3887208,64.7868,22360.815914505227
1656913277,717600,6623162,14,1015,37,13,0,2022-07-04T08:41:17,3912,65.21196,1656913285.116256,2022-07-04T08:41:25,3912189,65.20315,22503.397426940686
1656913287,661800,6633106,9,1011,90,13,0,2022-07-04T08:41:27,3922,65.37769666666667,1656913298.686373,2022-07-04T08:41:38,3922133,65.36888333333333,22562.39447257546
1656913295,818900,6641263,7,1016,143,13,0,2022-07-04T08:41:35,3930,65.51364833333334,1656913309.0965679,2022-07-04T08:41:49,3930290,65.50483333333334,22610.558778043312
1656913309,707400,6655596,6,1022,223,13,0,2022-07-04T08:41:49,3944,65.74512333333332,1656913322.767288,2022-07-04T08:42:02,3944623,65.74371666666667,22684.08240941419
1656913322,679900,6668408,3,1019,37,13,0,2022-07-04T08:42:02,3957,65.96133166666667,1656913332.8161879,2022-07-04T08:42:12,3957435,65.95725,22752.979857630726
1656913336,670100,6682114,6,1016,117,13,0,2022-07-04T08:42:16,3971,66.19450166666667,1656913343.51624,2022-07-04T08:42:23,3971141,66.18568333333333,22824.541160708228
1656913346,428100,6691872,8,1010,180,13,0,2022-07-04T08:42:26,3981,66.357135,1656913356.6061358,2022-07-04T08:42:36,3980899,66.34831666666666,22876.478123569043
1656913359,413000,6704856,5,1070,241,13,0,2022-07-04T08:42:39,3994,66.57355,1656913367.137681,2022-07-04T08:42:47,3993883,66.56471666666667,22943.528949981002
1656913369,787200,6715231,11,1018,57,13,0,2022-07-04T08:42:49,4004,66.74645333333333,1656913381.270732,2022-07-04T08:43:01,4004258,66.73763333333333,22996.991798217354
1656913394,574500,6740018,5,1016,198,13,0,2022-07-04T08:43:14,4029,67.159575,1656913402.436084,2022-07-04T08:43:22,4029045,67.15075,23107.037691864338
1656913406,175000,6752103,8,1096,14,13,0,2022-07-04T08:43:26,4041,67.35291666666667,1656913415.957144,2022-07-04T08:43:35,4041130,67.35216666666666,23168.827927486735
1656913417,438100,6763196,10,1199,75,13,0,2022-07-04T08:43:37,4052,67.540635,1656913426.556233,2022-07-04T08:43:46,4052223,67.53705,23230.25337679274
1656913430,409400,6776237,6,1199,155,13,0,2022-07-04T08:43:50,4065,67.75682333333333,1656913440.2158968,2022-07-04T08:44:00,4065264,67.7544,23292.912840609217
1656913443,498500,6788962,9,1016,227,13,0,2022-07-04T08:44:03,4078,67.974975,1656913450.956936,2022-07-04T08:44:10,4077989,67.96648333333333,23360.66094113014
1656913447,990700,6793454,8,1182,253,13,0,2022-07-04T08:44:07,4082,68.04984499999999,1656913463.887296,2022-07-04T08:44:23,4082481,68.04135000000001,23384.10887943097
1656913465,418400,6811076,7,1139,93,13,0,2022-07-04T08:44:25,4100,68.34030666666666,1656913474.577308,2022-07-04T08:44:34,4100103,68.33505,23477.94231566803
1656913477,666600,6823130,13,1003,165,13,0,2022-07-04T08:44:37,4112,68.54444333333332,1656913485.466377,2022-07-04T08:44:45,4112157,68.53595,23545.288340483843
1656913507,154200,6852701,6,1084,77,13,0,2022-07-04T08:45:07,4142,69.03590333333334,1656913522.7665799,2022-07-04T08:45:22,4141728,69.0288,23708.96484297787
1656913522,80100,6867627,6,1120,167,13,0,2022-07-04T08:45:22,4157,69.28466833333333,1656913532.6870959,2022-07-04T08:45:32,4156654,69.27756666666667,23787.17741640769
1656913536,133000,6881680,7,1016,247,13,0,2022-07-04T08:45:36,4171,69.51888333333333,1656913543.005837,2022-07-04T08:45:43,4170707,69.51178333333334,23872.552163733497
1656913547,935000,6893815,4,1148,52,13,0,2022-07-04T08:45:47,4182,69.71558333333334,1656913556.756876,2022-07-04T08:45:56,4182842,69.71403333333333,23939.435978481335
