time_s,time_us,time_steady,temperature,pressure,humidity,altitude,seq,srcSystem,srcComponent,time_gregorian,time_s_from_launch,mins_from_launch,log_timestamp,log_timestamp_gregorian,time_steady_from_launch,mins_steady_from_launch,baro_altitude
1656910613,454700,3959766,19.927196845409707,37160.00889536811,36.81422848432015,7711.6337890625,74,13,2,2022-07-04T07:56:53,1248,20.807578333333332,1656910622.2469208,2022-07-04T07:57:02,1248793,20.813216666666666,7725.36858176591
1656910622,161800,3968473,19.792745920421133,36885.36855535504,36.79317161418137,7763.421875,128,13,2,2022-07-04T07:57:02,1257,20.952696666666668,1656910630.0673769,2022-07-04T07:57:10,1257500,20.958333333333332,7777.376174017836
1656910630,958900,3977270,19.64520143177781,36618.613681025214,36.77210389614678,7814.0224609375,181,13,2,2022-07-04T07:57:10,1265,21.099315,1656910638.246937,2022-07-04T07:57:18,1266297,21.10495,7829.633238062688
1656910638,26800,3984338,19.51841556071049,36390.52802132566,36.74063548550063,7857.5263671875,216,13,2,2022-07-04T07:57:18,1273,21.217113333333334,1656910646.7767289,2022-07-04T07:57:26,1273365,21.22275,7874.395581465601
1656910645,799900,3992111,19.369274727627477,36140.7219344591,36.71958064057321,7905.42724609375,5,13,2,2022-07-04T07:57:25,1280,21.346664999999998,1656910654.5383089,2022-07-04T07:57:34,1281138,21.3523,7922.044501672621
1656910657,357100,4003668,18.301344186241316,35719.60206825155,36.74400879514633,7986.79052734375,74,13,2,2022-07-04T07:57:37,1292,21.539285,1656910670.206701,2022-07-04T07:57:50,1292695,21.544916666666666,7991.417977339615
1656910666,924300,4013556,18.922811788596686,35483.636620248755,36.786695837736104,8032.72119140625,127,13,2,2022-07-04T07:57:46,1301,21.69873833333333,1656910678.566597,2022-07-04T07:57:58,1302583,21.70971666666667,8051.078869258783
1656910676,780200,4023091,18.729920047357723,35106.207327784185,36.79158708002918,8106.70703125,181,13,2,2022-07-04T07:57:56,1311,21.86300333333333,1656910686.366164,2022-07-04T07:58:06,1312118,21.86863333333333,8122.212849508383
1656910683,974300,4030285,18.211286031636906,34800.67335030886,36.76465584840535,8167.07373046875,226,13,2,2022-07-04T07:58:03,1318,21.982905000000002,1656910694.576097,2022-07-04T07:58:14,1319312,21.988533333333333,8174.506522514498
1656910697,809500,4044120,18.328808747833886,34407.732943121955,36.6816236648327,8245.345703125,49,13,2,2022-07-04T07:58:17,1332,22.213491666666666,1656910710.8961248,2022-07-04T07:58:30,1333147,22.219116666666665,8264.655572761481
1656910724,721800,4070625,16.899385293078033,33500.331792378594,36.74120747929356,8428.9072265625,201,13,2,2022-07-04T07:58:44,1359,22.66203,1656910734.735597,2022-07-04T07:58:54,1359652,22.660866666666667,8436.400754913377
1656910732,749600,4078286,17.52403670869155,33299.736192309494,36.76331827706099,8470.0302734375,244,13,2,2022-07-04T07:58:52,1367,22.795826666666667,1656910742.987156,2022-07-04T07:59:02,1367313,22.78855,8490.841517091749
1656910741,885600,4087422,16.437286559207497,32971.92015137394,36.85927089455017,8537.669921875,41,13,2,2022-07-04T07:59:01,1376,22.948093333333336,1656910750.6762168,2022-07-04T07:59:10,1376449,22.940816666666667,8548.98071476607
1656910749,738600,4095275,16.28240258187127,32711.081675115085,36.8795616459578,8591.880859375,86,13,2,2022-07-04T07:59:09,1384,23.078976666666666,1656910759.2459328,2022-07-04T07:59:19,1384302,23.0717,8602.331607726383
1656910757,436600,4102973,16.951439411582488,32486.30197563296,36.85542401410691,8638.87890625,131,13,2,2022-07-04T07:59:17,1392,23.207276666666665,1656910764.035652,2022-07-04T07:59:24,1392000,23.2,8658.109772638538
1656910765,603000,4111139,16.7646195560523,32252.758853073807,36.88605480204834,8687.9912109375,174,13,2,2022-07-04T07:59:25,1400,23.343383333333335,1656910771.895849,2022-07-04T07:59:31,1400166,23.3361,8710.551816223933
1656910781,119000,4126655,16.408225833800884,31746.846444944673,36.89027150350344,8795.37890625,8,13,2,2022-07-04T07:59:41,1416,23.601983333333333,1656910788.024289,2022-07-04T07:59:48,1415682,23.5947,8816.83171683298
1656910783,596000,4129132,15.636044292980136,31646.12286216477,36.88801373146155,8816.923828125,24,13,2,2022-07-04T07:59:43,1418,23.643266666666666,1656910796.4143488,2022-07-04T07:59:56,1418159,23.635983333333336,8831.992445932308
1656910796,887100,4142617,16.036185510625728,31302.35395168438,36.94613993118924,8890.87890625,96,13,2,2022-07-04T07:59:56,1431,23.864784999999998,1656910804.755044,2022-07-04T08:00:04,1431644,23.860733333333332,8911.212733941313
1656910803,137200,4148531,15.159581579742394,31108.30938671733,36.969150615369166,8932.9169921875,131,13,2,2022-07-04T08:00:03,1438,23.96895333333333,1656910812.533861,2022-07-04T08:00:12,1437558,23.9593,8947.942607104607
1656910810,570300,4155964,14.970849395115874,30912.84902223161,36.96333333563348,8975.4765625,176,13,2,2022-07-04T08:00:10,1445,24.092838333333336,1656910820.634789,2022-07-04T08:00:20,1444991,24.083183333333334,8991.435532559306
1656910820,292300,4165686,15.505751288895976,30632.21206293365,36.990991868284986,9036.9658203125,229,13,2,2022-07-04T08:00:20,1455,24.254871666666666,1656910829.136157,2022-07-04T08:00:29,1454713,24.245216666666668,9059.922486254103
1656910825,388400,4170782,15.363004023727262,30475.226088878113,36.99050973833473,9071.5625,8,13,2,2022-07-04T08:00:25,1460,24.339806666666668,1656910836.8040168,2022-07-04T08:00:36,1459809,24.33015,9096.137273349354
1656910839,158700,4190469,14.153972538613107,30000.0,37.05311360263838,9177.1826171875,114,13,2,2022-07-04T08:00:39,1474,24.569311666666668,1656910853.653149,2022-07-04T08:00:53,1479496,24.65826666666667,9211.325019709559
1656910850,910500,4196221,14.142795619920822,30000.0,37.05306901220896,9177.1826171875,151,13,2,2022-07-04T08:00:50,1485,24.765175,1656910861.554744,2022-07-04T08:01:01,1485248,24.754133333333336,9266.36134195786
1656910860,228600,4205539,14.560174642968287,30000.0,37.04955176193911,9177.1826171875,204,13,2,2022-07-04T08:01:00,1495,24.920476666666666,1656910869.304416,2022-07-04T08:01:09,1494566,24.909433333333332,9316.210194895291
1656910867,700700,4213011,13.635684316864195,30000.0,37.081869329870536,9177.1826171875,247,13,2,2022-07-04T08:01:07,1502,25.045011666666667,1656910878.032728,2022-07-04T08:01:18,1502038,25.033966666666668,9360.014896188928
1656910875,481700,4220792,14.17568769891086,30000.0,37.09442522520859,9177.1826171875,36,13,2,2022-07-04T08:01:15,1510,25.174695,1656910885.803704,2022-07-04T08:01:25,1509819,25.16365,9405.877893691339
1656910879,420700,4224731,13.356902057281786,30000.0,37.132100042881994,9177.1826171875,55,13,2,2022-07-04T08:01:19,1514,25.240344999999998,1656910893.4744718,2022-07-04T08:01:33,1513758,25.229300000000002,9429.11420215177
1656910891,481000,4236791,13.775554780379412,30000.0,37.149390422170974,9177.1826171875,124,13,2,2022-07-04T08:01:31,1526,25.44135,1656910901.724753,2022-07-04T08:01:41,1525818,25.4303,9517.599841959774
1656910899,259200,4244569,13.589060877492761,30000.0,37.189737676513175,9177.1826171875,169,13,2,2022-07-04T08:01:39,1534,25.570986666666666,1656910906.272637,2022-07-04T08:01:46,1533596,25.559933333333333,9577.59440478106
1656910907,184300,4252494,13.406080079078674,30000.0,37.16318388118032,9177.1826171875,214,13,2,2022-07-04T08:01:47,1542,25.703071666666666,1656910914.822885,2022-07-04T08:01:54,1541521,25.692016666666667,9637.415925336913
1656910917,128400,4262438,13.180308473979698,30000.0,37.17757321858139,9177.1826171875,20,13,2,2022-07-04T08:01:57,1552,25.868806666666668,1656910923.342005,2022-07-04T08:02:03,1551465,25.85775,9702.13558068077
1656910923,844400,4269154,13.028942822147679,30000.0,37.18714271611837,9177.1826171875,54,13,2,2022-07-04T08:02:03,1558,25.98074,1656910931.332393,2022-07-04T08:02:11,1558181,25.969683333333332,9744.652439638843
1656910932,584500,4277894,12.8095588814238,30000.0,37.2528715486623,9177.1826171875,108,13,2,2022-07-04T08:02:12,1567,26.126408333333334,1656910939.681561,2022-07-04T08:02:19,1566921,26.11535,9797.808521769975
1656910941,382600,4286692,12.625621667795713,30000.0,37.30843086506932,9177.1826171875,161,13,2,2022-07-04T08:02:21,1576,26.27304333333333,1656910948.082324,2022-07-04T08:02:28,1575719,26.261983333333333,9859.378152990448
1656910949,394600,4294704,12.438172152383254,30000.0,37.307455015542516,9177.1826171875,206,13,2,2022-07-04T08:02:29,1584,26.40657666666667,1656910955.989169,2022-07-04T08:02:35,1583731,26.395516666666666,9924.833599565485
1656910956,223700,4301533,12.30149711380875,30000.0,37.296474022580675,9177.1826171875,241,13,2,2022-07-04T08:02:36,1591,26.520395,1656910964.437085,2022-07-04T08:02:44,1590560,26.509333333333334,9977.020247078328
1656910965,179900,4310489,12.120434941808435,30000.0,37.2955145331509,9177.1826171875,38,13,2,2022-07-04T08:02:45,1600,26.669665000000002,1656910972.9711049,2022-07-04T08:02:52,1599516,26.6586,10035.83526101521
1656910972,688000,4317997,11.165633413662727,30000.0,37.3004894584939,9177.1826171875,83,13,2,2022-07-04T08:02:52,1607,26.794800000000002,1656910980.671169,2022-07-04T08:03:00,1607024,26.78373333333333,10084.149511098109
1656910979,774900,4325298,11.25472650423601,30000.0,37.32146942923773,9177.1826171875,128,13,2,2022-07-04T08:02:59,1614,26.912914999999998,1656910988.470928,2022-07-04T08:03:08,1614325,26.905416666666667,10127.852389841511
1656910988,910900,4334324,10.938590131349178,30000.0,37.3298701537563,9177.1826171875,181,13,2,2022-07-04T08:03:08,1623,27.065181666666668,1656910997.140473,2022-07-04T08:03:17,1623351,27.055850000000003,10186.52276402211
1656910994,147100,4339780,11.563519370438097,30000.0,37.3129753711931,9177.1826171875,216,13,2,2022-07-04T08:03:14,1629,27.152451666666664,1656911005.380913,2022-07-04T08:03:25,1628807,27.146783333333335,10221.211162322958
1656911003,577600,4349131,11.076859741182943,30000.0,37.24370245101815,9177.1826171875,13,13,2,2022-07-04T08:03:23,1638,27.309626666666666,1656911012.960641,2022-07-04T08:03:32,1638158,27.302633333333333,10282.510140385584
1656911007,54000,4358485,10.600101916799053,30000.0,37.18987843078697,9177.1826171875,66,13,2,2022-07-04T08:03:27,1642,27.36756666666667,1656911021.38124,2022-07-04T08:03:41,1647512,27.45853333333333,10352.650416704222
1656911020,545900,4365855,10.29706024996849,30000.0,37.12174969352328,9177.1826171875,111,13,2,2022-07-04T08:03:40,1655,27.592431666666666,1656911029.002209,2022-07-04T08:03:49,1654882,27.581366666666668,10419.88446427611
1656911022,665700,4368419,10.340169381414876,30000.0,37.116884569303345,9177.1826171875,119,13,2,2022-07-04T08:03:42,1657,27.627761666666668,1656911037.091121,2022-07-04T08:03:57,1657446,27.6241,10434.08333598758
1656911036,245000,4381554,10.690791086744344,30000.0,37.15460824702218,9177.1826171875,199,13,2,2022-07-04T08:03:56,1671,27.85408333333333,1656911045.4132838,2022-07-04T08:04:05,1670581,27.843016666666664,10535.460681879815
1656911044,361700,4389671,10.507177545524701,30000.0,37.05649774578649,9177.1826171875,244,13,2,2022-07-04T08:04:04,1679,27.989361666666664,1656911053.0298128,2022-07-04T08:04:13,1678698,27.9783,10587.541184678637
1656911051,271100,4396834,9.910675626547254,30000.0,37.10423976805,9177.1826171875,31,13,2,2022-07-04T08:04:11,1686,28.10451833333333,1656911061.448557,2022-07-04T08:04:21,1685861,28.097683333333336,10629.864145677037
1656911058,964100,4404527,10.148254073952648,30000.0,37.187279317518815,9177.1826171875,76,13,2,2022-07-04T08:04:18,1693,28.232734999999998,1656911069.639364,2022-07-04T08:04:29,1693554,28.225900000000003,10673.231428527513
1656911062,842000,4408555,9.379319656252573,30000.0,37.24893295255667,9177.1826171875,95,13,2,2022-07-04T08:04:22,1697,28.29736666666667,1656911073.6311479,2022-07-04T08:04:33,1697582,28.293033333333334,10694.128845347444
1656911070,100000,4420409,9.835953503015116,30000.0,37.38949908314586,9177.1826171875,164,13,2,2022-07-04T08:04:30,1705,28.418333333333333,1656911081.990201,2022-07-04T08:04:41,1709436,28.490599999999997,10729.927203589437
1656911084,215500,4429524,9.678207002207728,30000.0,37.33748526190326,9177.1826171875,217,13,2,2022-07-04T08:04:44,1719,28.653591666666667,1656911090.509393,2022-07-04T08:04:50,1718551,28.642516666666666,10808.857171003085
1656911092,189200,4437498,9.56867872455607,30000.0,37.326589098745494,9177.1826171875,6,13,2,2022-07-04T08:04:52,1727,28.78648666666667,1656911098.1890888,2022-07-04T08:04:58,1726525,28.77541666666667,10857.0840285188
1656911095,450200,4441103,8.655735398250181,30000.0,37.284996885566095,9177.1826171875,25,13,2,2022-07-04T08:04:55,1730,28.840836666666668,1656911106.1001399,2022-07-04T08:05:06,1730130,28.835500000000003,10876.54322027439
1656911108,111300,4453420,9.285757903289255,30000.0,37.156631821811764,9177.1826171875,94,13,2,2022-07-04T08:05:08,1743,29.051855,1656911114.139777,2022-07-04T08:05:14,1742447,29.04078333333333,10955.719881048059
1656911111,125300,4456434,9.232430941001166,30000.0,37.166495389137,9177.1826171875,113,13,2,2022-07-04T08:05:11,1746,29.10208833333333,1656911122.438516,2022-07-04T08:05:22,1745461,29.09101666666667,10984.895294504022
1656911120,205400,4471514,8.904486786121401,30000.0,37.04228223810118,9177.1826171875,201,13,2,2022-07-04T08:05:20,1755,29.253423333333334,1656911138.478313,2022-07-04T08:05:38,1760541,29.34235,11069.422393778334
1656911137,675300,4482984,7.7182139028042,30000.0,37.08570087599497,9177.1826171875,8,13,2,2022-07-04T08:05:37,1772,29.544588333333333,1656911146.167968,2022-07-04T08:05:46,1772011,29.533516666666667,11153.519615564812
1656911141,31300,4486340,8.560577796879898,30000.0,37.12668045043609,9177.1826171875,25,13,2,2022-07-04T08:05:41,1776,29.60052166666667,1656911154.5181198,2022-07-04T08:05:54,1775367,29.58945,11175.92078710802
1656911151,374400,4496683,8.34599458310995,30000.0,37.130402737403315,9177.1826171875,88,13,2,2022-07-04T08:05:51,1786,29.772906666666664,1656911162.748385,2022-07-04T08:06:02,1785710,29.761833333333335,11241.386422021178
1656911160,734500,4506043,8.16142788434081,30000.0,37.13937983884395,9177.1826171875,141,13,2,2022-07-04T08:06:00,1795,29.928908333333332,1656911170.537977,2022-07-04T08:06:10,1795070,29.91783333333333,11289.648722305074
1656911167,795800,4513104,8.018372988096962,30000.0,37.11812740932962,9177.1826171875,184,13,2,2022-07-04T08:06:07,1802,30.04659666666667,1656911179.058456,2022-07-04T08:06:19,1802131,30.03551666666667,11327.211030530516
1656911176,999600,4522308,7.8207149243026155,30000.0,37.0711348241994,9177.1826171875,237,13,2,2022-07-04T08:06:16,1811,30.199993333333335,1656911187.417649,2022-07-04T08:06:27,1811335,30.188916666666668,11378.800724760727
1656911194,992700,4540301,7.430828485872189,30000.0,37.14468747794725,9177.1826171875,88,13,2,2022-07-04T08:06:34,1829,30.499878333333335,1656911203.617864,2022-07-04T08:06:43,1829328,30.4888,11478.609594828671
1656911204,595900,4550278,7.225827451190071,30000.0,37.1382194745653,9177.1826171875,141,13,2,2022-07-04T08:06:44,1839,30.65993166666667,1656911216.147433,2022-07-04T08:06:56,1839305,30.655083333333334,11534.878638909428
1656911218,392500,4563701,6.949300318080714,30000.0,37.1515151078529,9177.1826171875,221,13,2,2022-07-04T08:06:58,1853,30.889875,1656911224.728116,2022-07-04T08:07:04,1852728,30.878800000000002,11611.999613407086
1656911224,986700,4570295,6.8072052983932965,30000.0,37.180913964117586,9177.1826171875,2,13,2,2022-07-04T08:07:04,1859,30.99977833333333,1656911233.196709,2022-07-04T08:07:13,1859322,30.988699999999998,11649.966676639093
1656911235,248700,4580557,6.606037453246086,30000.0,37.144032223216364,9177.1826171875,63,13,2,2022-07-04T08:07:15,1870,31.17081166666667,1656911241.066344,2022-07-04T08:07:21,1869584,31.159733333333335,11713.213266415058
1656911242,180800,4587489,6.482143830281006,30000.0,37.1532746869636,9177.1826171875,98,13,2,2022-07-04T08:07:22,1877,31.286346666666667,1656911249.477265,2022-07-04T08:07:29,1876516,31.275266666666667,11760.419687113015
1656911246,957900,4592266,6.39273616745088,30000.0,37.14251002988699,9177.1826171875,124,13,2,2022-07-04T08:07:26,1881,31.365965000000003,1656911257.1266289,2022-07-04T08:07:37,1881293,31.35488333333333,11793.30287640974
1656911258,162800,4603471,6.162831158017457,30000.0,37.15096718291887,9177.1826171875,188,13,2,2022-07-04T08:07:38,1893,31.552713333333333,1656911265.5165129,2022-07-04T08:07:45,1892498,31.541633333333333,11863.108816081674
1656911264,648900,4609957,5.050354688075663,30000.0,37.15272454462033,9177.1826171875,223,13,2,2022-07-04T08:07:44,1899,31.660815,1656911273.825789,2022-07-04T08:07:53,1898984,31.649733333333334,11902.600244884547
1656911283,885100,4629193,5.734315338407964,30000.0,37.30445889693727,9177.1826171875,81,13,2,2022-07-04T08:08:03,1918,31.981418333333334,1656911289.895509,2022-07-04T08:08:09,1918220,31.970333333333333,12024.034436885953
1656911288,915300,4634223,5.677158763131956,30000.0,37.31411761885251,9177.1826171875,108,13,2,2022-07-04T08:08:08,1923,32.065255,1656911297.836125,2022-07-04T08:08:17,1923250,32.05416666666667,12056.062769184095
1656911297,588800,4643091,4.83929225392676,30000.0,37.302364939268024,9177.1826171875,161,13,2,2022-07-04T08:08:17,1932,32.20981333333334,1656911306.432792,2022-07-04T08:08:26,1932118,32.201966666666664,12103.617402384718
1656911307,291200,4652599,4.641960503072278,30000.0,37.21002477352866,9177.1826171875,214,13,2,2022-07-04T08:08:27,1942,32.37152,1656911315.075845,2022-07-04T08:08:35,1941626,32.36043333333333,12162.295856653056
1656911312,228800,4657867,5.473119665832587,30000.0,37.10545372346289,9177.1826171875,251,13,2,2022-07-04T08:08:32,1947,32.453813333333336,1656911323.1683679,2022-07-04T08:08:43,1946894,32.448233333333334,12189.198769845225
1656911321,950300,4667532,4.479752851790636,30000.0,36.966872194280654,9177.1826171875,48,13,2,2022-07-04T08:08:41,1956,32.615838333333336,1656911331.496192,2022-07-04T08:08:51,1956559,32.609316666666665,12256.516849423635
1656911331,511500,4676819,4.404396641160656,30000.0,36.875623598871194,9177.1826171875,101,13,2,2022-07-04T08:08:51,1966,32.775191666666665,1656911340.435256,2022-07-04T08:09:00,1965846,32.7641,12312.56010654804
1656911334,181500,4679703,5.209050975545051,30000.0,36.881394628414476,9177.1826171875,118,13,2,2022-07-04T08:08:54,1969,32.819691666666664,1656911347.714413,2022-07-04T08:09:07,1968730,32.81216666666667,12327.365634190224
1656911346,133500,4691441,4.173219508719285,30000.0,36.803427215226385,9177.1826171875,189,13,2,2022-07-04T08:09:06,1981,33.01889166666667,1656911355.415248,2022-07-04T08:09:15,1980468,33.0078,12390.322135415203
1656911351,998600,4697306,4.974040074372988,30000.0,36.7939738361681,9177.1826171875,224,13,2,2022-07-04T08:09:11,1986,33.11664333333333,1656911364.004144,2022-07-04T08:09:24,1986333,33.10555,12420.201819697815
