time_s,time_us,time_steady,state,pump_on,pump_on_time_steady,pump_off,pump_off_time_steady,valve_open,valve_open_time_steady,valve_close,valve_close_time_steady,seq,srcSystem,srcComponent,time_gregorian,time_s_from_launch,mins_from_launch,log_timestamp,log_timestamp_gregorian,time_steady_from_launch,mins_steady_from_launch,baro_altitude
1656912698,60900,6044366,0,2,1122784,2,1132839,2,1122784,2,1132791,52,13,0,2022-07-04T08:31:38,3333,55.551015,1656912708.0540159,2022-07-04T08:31:48,3333393,55.55655,19570.56173817346
1656912711,768700,6058074,0,2,1122784,2,1132839,2,1122784,2,1132791,132,13,0,2022-07-04T08:31:51,3346,55.77947833333334,1656912722.052532,2022-07-04T08:32:02,3347101,55.78501666666667,19638.745620979265
1656912723,354200,6069660,0,2,1122784,2,1132839,2,1122784,2,1132791,195,13,0,2022-07-04T08:32:03,3358,55.972570000000005,1656912732.894304,2022-07-04T08:32:12,3358687,55.978116666666665,19696.1893096563
1656912730,334200,6076943,0,2,1122784,2,1132839,2,1122784,2,1132791,239,13,0,2022-07-04T08:32:10,3365,56.08890333333333,1656912742.863076,2022-07-04T08:32:22,3365970,56.0995,19735.786300254123
1656912746,73300,6092379,0,2,1122784,2,1132839,2,1122784,2,1132791,72,13,0,2022-07-04T08:32:26,3381,56.35122166666667,1656912756.813061,2022-07-04T08:32:36,3381406,56.356766666666665,19804.132549354417
1656912758,51300,6104356,0,2,1122784,2,1132839,2,1122784,2,1132791,134,13,0,2022-07-04T08:32:38,3393,56.550855,1656912767.444489,2022-07-04T08:32:47,3393383,56.55638333333333,19865.45909954837
1656912781,906400,6128455,0,2,1122784,2,1132839,2,1122784,2,1132791,19,13,0,2022-07-04T08:33:01,3416,56.94844,1656912790.7140648,2022-07-04T08:33:10,3417482,56.95803333333333,19969.45636723548
1656912793,343500,6139648,0,2,1122784,2,1132839,2,1122784,2,1132791,91,13,0,2022-07-04T08:33:13,3428,57.13905833333333,1656912801.544328,2022-07-04T08:33:21,3428675,57.14458333333334,20022.189744025778
1656912807,281900,6152761,0,2,1122784,2,1132839,2,1122784,2,1132791,161,13,0,2022-07-04T08:33:27,3442,57.371365,1656912815.6237519,2022-07-04T08:33:35,3441788,57.36313333333333,20083.711668011583
1656912830,347700,6176171,0,2,1122784,2,1132839,2,1122784,2,1132791,38,13,0,2022-07-04T08:33:50,3465,57.755795,1656912839.484256,2022-07-04T08:33:59,3465198,57.753299999999996,20192.92708219931
1656912834,246700,6185697,0,2,1122784,2,1132839,2,1122784,2,1132791,92,13,0,2022-07-04T08:33:54,3469,57.82077833333334,1656912850.086468,2022-07-04T08:34:10,3474724,57.91206666666667,20229.434046224527
1656912853,808900,6199115,0,2,1122784,2,1132839,2,1122784,2,1132791,171,13,0,2022-07-04T08:34:13,3488,58.146815,1656912859.624032,2022-07-04T08:34:19,3488142,58.1357,20299.75265433201
1656912856,688900,6202338,0,2,1122784,2,1132839,2,1122784,2,1132791,189,13,0,2022-07-04T08:34:16,3491,58.194815,1656912872.495436,2022-07-04T08:34:32,3491365,58.189416666666666,20318.702840980222
1656912872,577600,6217998,0,2,1122784,2,1132839,2,1122784,2,1132791,22,13,0,2022-07-04T08:34:32,3507,58.459626666666665,1656912882.9461,2022-07-04T08:34:42,3507025,58.45041666666667,20388.020911869713
1656912885,802800,6231108,0,2,1122784,2,1132839,2,1122784,2,1132791,92,13,0,2022-07-04T08:34:45,3520,58.68004666666666,1656912893.509728,2022-07-04T08:34:53,3520135,58.66891666666667,20450.920485195897
1656912898,35200,6243340,0,2,1122784,2,1132839,2,1122784,2,1132791,164,13,0,2022-07-04T08:34:58,3533,58.883919999999996,1656912907.3444889,2022-07-04T08:35:07,3532367,58.87278333333334,20515.346422975672
1656912910,432100,6255738,0,2,1122784,2,1132839,2,1122784,2,1132791,235,13,0,2022-07-04T08:35:10,3545,59.090535,1656912917.8348038,2022-07-04T08:35:17,3544765,59.07941666666667,20579.325893287627
1656912922,324900,6267744,0,2,1122784,2,1132839,2,1122784,2,1132791,49,13,0,2022-07-04T08:35:22,3557,59.28874833333334,1656912931.614929,2022-07-04T08:35:31,3556771,59.27951666666667,20640.032814254264
1656912933,798200,6279104,0,2,1122784,2,1132839,2,1122784,2,1132791,112,13,0,2022-07-04T08:35:33,3568,59.47997,1656912941.715216,2022-07-04T08:35:41,3568131,59.468849999999996,20698.44380206739
1656912945,172300,6290477,0,2,1122784,2,1132839,2,1122784,2,1132791,182,13,0,2022-07-04T08:35:45,3580,59.669538333333335,1656912955.4357688,2022-07-04T08:35:55,3579504,59.6584,20757.99302988382
1656912956,374100,6302044,0,2,1122784,2,1132839,2,1122784,2,1132791,245,13,0,2022-07-04T08:35:56,3591,59.856235,1656912966.0356119,2022-07-04T08:36:06,3591071,59.85118333333333,20823.5106987838
1656912970,249300,6315555,0,2,1122784,2,1132839,2,1122784,2,1132791,68,13,0,2022-07-04T08:36:10,3605,60.08748833333333,1656912976.938829,2022-07-04T08:36:16,3604582,60.076366666666665,20896.41881562422
1656912991,580500,6336885,0,2,1122784,2,1132839,2,1122784,2,1132791,184,13,0,2022-07-04T08:36:31,3626,60.44300833333333,1656913001.255797,2022-07-04T08:36:41,3625912,60.431866666666664,21018.622916572243
1656913006,846600,6352176,0,2,1122784,2,1132839,2,1122784,2,1132791,16,13,0,2022-07-04T08:36:46,3641,60.69744333333333,1656913014.948704,2022-07-04T08:36:54,3641203,60.68671666666667,21106.051943048835
1656913018,850700,6364180,0,2,1122784,2,1132839,2,1122784,2,1132791,88,13,0,2022-07-04T08:36:58,3653,60.89751166666667,1656913025.385305,2022-07-04T08:37:05,3653207,60.886783333333334,21167.501459311712
1656913029,548800,6374878,0,2,1122784,2,1132839,2,1122784,2,1132791,149,13,0,2022-07-04T08:37:09,3664,61.075813333333336,1656913039.257376,2022-07-04T08:37:19,3663905,61.065083333333334,21225.341077476714
1656913041,988400,6387442,0,2,1122784,2,1132839,2,1122784,2,1132791,221,13,0,2022-07-04T08:37:21,3676,61.28314,1656913050.3062758,2022-07-04T08:37:30,3676469,61.274483333333336,21288.44823117177
1656913066,75000,6411778,0,2,1122784,2,1132839,2,1122784,2,1132791,106,13,0,2022-07-04T08:37:46,3701,61.68458333333333,1656913074.376672,2022-07-04T08:37:54,3700805,61.68008333333333,21406.77742453683
1656913078,138100,6423467,0,2,1122784,2,1132839,2,1122784,2,1132791,177,13,0,2022-07-04T08:37:58,3713,61.885635,1656913085.166036,2022-07-04T08:38:05,3712494,61.874900000000004,21465.782413435976
1656913089,180100,6434509,0,2,1122784,2,1132839,2,1122784,2,1132791,239,13,0,2022-07-04T08:38:09,3724,62.06966833333333,1656913099.3067448,2022-07-04T08:38:19,3723536,62.058933333333336,21519.327980024103
1656913097,953100,6443282,0,2,1122784,2,1132839,2,1122784,2,1132791,36,13,0,2022-07-04T08:38:17,3732,62.215885,1656913109.2775638,2022-07-04T08:38:29,3732309,62.20515,21563.90965502545
1656913109,995100,6455325,0,2,1122784,2,1132839,2,1122784,2,1132791,98,13,0,2022-07-04T08:38:29,3744,62.416585000000005,1656913122.907672,2022-07-04T08:38:42,3744352,62.40586666666666,21614.65930074897
1656913126,169100,6471498,0,2,1122784,2,1132839,2,1122784,2,1132791,187,13,0,2022-07-04T08:38:46,3761,62.68615166666667,1656913133.745916,2022-07-04T08:38:53,3760525,62.67541666666667,21690.484790590508
1656913150,532500,6495975,0,2,1122784,2,1132839,2,1122784,2,1132791,73,13,0,2022-07-04T08:39:10,3785,63.09220833333333,1656913158.286192,2022-07-04T08:39:18,3785002,63.08336666666666,21812.1223200662
1656913162,356600,6507685,0,2,1122784,2,1132839,2,1122784,2,1132791,144,13,0,2022-07-04T08:39:22,3797,63.289276666666666,1656913168.90692,2022-07-04T08:39:28,3796712,63.278533333333336,21869.68953963401
1656913171,87700,6516416,0,2,1122784,2,1132839,2,1122784,2,1132791,197,13,0,2022-07-04T08:39:31,3806,63.434795,1656913182.3965409,2022-07-04T08:39:42,3805443,63.42405,21912.421198349315
1656913180,893700,6526222,0,2,1122784,2,1132839,2,1122784,2,1132791,251,13,0,2022-07-04T08:39:40,3815,63.59822833333333,1656913192.915868,2022-07-04T08:39:52,3815249,63.58748333333333,21963.836041912888
1656913191,947700,6537490,0,2,1122784,2,1132839,2,1122784,2,1132791,56,13,0,2022-07-04T08:39:51,3826,63.78246166666667,1656913205.926944,2022-07-04T08:40:05,3826517,63.77528333333333,22022.875030837866
1656913206,853900,6552673,0,2,1122784,2,1132839,2,1122784,2,1132791,145,13,0,2022-07-04T08:40:06,3841,64.03089833333334,1656913215.9360728,2022-07-04T08:40:15,3841700,64.02833333333334,22100.07849481076
1656913219,872300,6565316,0,2,1122784,2,1132839,2,1122784,2,1132791,216,13,0,2022-07-04T08:40:19,3854,64.24787166666667,1656913226.357565,2022-07-04T08:40:26,3854343,64.23904999999999,22169.509467595966
1656913230,76700,6575715,0,2,1122784,2,1132839,2,1122784,2,1132791,22,13,0,2022-07-04T08:40:30,3865,64.417945,1656913240.2264009,2022-07-04T08:40:40,3864742,64.41236666666667,22228.838461515134
1656913243,487600,6589285,0,2,1122784,2,1132839,2,1122784,2,1132791,93,13,0,2022-07-04T08:40:43,3878,64.64146,1656913250.787304,2022-07-04T08:40:50,3878312,64.63853333333333,22308.276001901253
1656913254,185600,6599630,0,2,1122784,2,1132839,2,1122784,2,1132791,155,13,0,2022-07-04T08:40:54,3889,64.81976,1656913264.506604,2022-07-04T08:41:04,3888657,64.81095,22368.684785806636
1656913278,934600,6624378,0,2,1122784,2,1132839,2,1122784,2,1132791,41,13,0,2022-07-04T08:41:18,3913,65.23224333333333,1656913285.7367198,2022-07-04T08:41:25,3913405,65.22341666666667,22510.040536677338
1656913289,691100,6635359,0,2,1122784,2,1132839,2,1122784,2,1132791,103,13,0,2022-07-04T08:41:29,3924,65.41151833333333,1656913299.216024,2022-07-04T08:41:39,3924386,65.40643333333334,22574.690462941846
1656913312,708200,6658151,0,2,1122784,2,1132839,2,1122784,2,1132791,236,13,0,2022-07-04T08:41:52,3947,65.79513666666666,1656913323.33612,2022-07-04T08:42:03,3947178,65.7863,22699.728205846764
1656913322,34900,6667762,0,2,1122784,2,1132839,2,1122784,2,1132791,33,13,0,2022-07-04T08:42:02,3957,65.95058166666666,1656913333.956524,2022-07-04T08:42:13,3956789,65.94648333333333,22749.698564750386
1656913337,480100,6682924,0,2,1122784,2,1132839,2,1122784,2,1132791,122,13,0,2022-07-04T08:42:17,3972,66.20800166666668,1656913344.096029,2022-07-04T08:42:24,3971951,66.19918333333334,22828.852386360748
1656913348,389100,6693832,0,2,1122784,2,1132839,2,1122784,2,1132791,184,13,0,2022-07-04T08:42:28,3983,66.38981833333334,1656913357.796937,2022-07-04T08:42:37,3982859,66.38098333333333,22886.915547648776
1656913361,302100,6706746,0,2,1122784,2,1132839,2,1122784,2,1132791,255,13,0,2022-07-04T08:42:41,3996,66.605035,1656913368.3160849,2022-07-04T08:42:48,3995773,66.59621666666666,22954.58594452312
1656913373,129800,6718727,0,2,1122784,2,1132839,2,1122784,2,1132791,69,13,0,2022-07-04T08:42:53,4008,66.80216333333334,1656913382.035912,2022-07-04T08:43:02,4007754,66.7959,23011.452760035732
1656913385,398500,6730841,0,2,1122784,2,1132839,2,1122784,2,1132791,141,13,0,2022-07-04T08:43:05,4020,67.00664166666667,1656913392.806768,2022-07-04T08:43:12,4019868,66.9978,23068.099143914904
1656913396,613500,6742057,0,2,1122784,2,1132839,2,1122784,2,1132791,212,13,0,2022-07-04T08:43:16,4031,67.19355833333333,1656913406.696128,2022-07-04T08:43:26,4031084,67.18473333333333,23115.590465836096
1656913405,694100,6751158,0,2,1122784,2,1132839,2,1122784,2,1132791,9,13,0,2022-07-04T08:43:25,4040,67.34490166666667,1656913417.095937,2022-07-04T08:43:37,4040185,67.33641666666666,23165.716064127813
1656913419,932300,6765396,0,2,1122784,2,1132839,2,1122784,2,1132791,89,13,0,2022-07-04T08:43:39,4054,67.582205,1656913427.0900278,2022-07-04T08:43:47,4054423,67.57371666666667,23240.080848292066
1656913431,801200,6777628,0,2,1122784,2,1132839,2,1122784,2,1132791,159,13,0,2022-07-04T08:43:51,4066,67.78002,1656913440.816241,2022-07-04T08:44:00,4066655,67.77758333333334,23300.065246525857
1656913443,267500,6788731,0,2,1122784,2,1132839,2,1122784,2,1132791,222,13,0,2022-07-04T08:44:03,4078,67.971125,1656913451.496476,2022-07-04T08:44:11,4077758,67.96263333333333,23359.455190329307
1656913452,490500,6797954,0,2,1122784,2,1132839,2,1122784,2,1132791,19,13,0,2022-07-04T08:44:12,4087,68.12484166666667,1656913464.506152,2022-07-04T08:44:24,4086981,68.11635,23408.116649535772
1656913466,639500,6812477,0,2,1122784,2,1132839,2,1122784,2,1132791,99,13,0,2022-07-04T08:44:26,4101,68.36065833333333,1656913475.138237,2022-07-04T08:44:35,4101504,68.3584,23484.61056420432
1656913478,435500,6823898,0,2,1122784,2,1132839,2,1122784,2,1132791,169,13,0,2022-07-04T08:44:38,4113,68.55725833333332,1656913489.166108,2022-07-04T08:44:49,4112925,68.54875,23550.085601133997
1656913491,57500,6836520,0,2,1122784,2,1132839,2,1122784,2,1132791,241,13,0,2022-07-04T08:44:51,4126,68.767625,1656913499.4863088,2022-07-04T08:44:59,4125547,68.75911666666666,23624.62244414211
1656913502,896900,6848444,0,2,1122784,2,1132839,2,1122784,2,1132791,55,13,0,2022-07-04T08:45:02,4137,68.96494833333333,1656913510.026564,2022-07-04T08:45:10,4137471,68.95785,23683.561814718723
1656913513,946000,6859818,0,2,1122784,2,1132839,2,1122784,2,1132791,118,13,0,2022-07-04T08:45:13,4148,69.1491,1656913523.897229,2022-07-04T08:45:23,4148845,69.14741666666667,23740.525589494937
1656913521,718900,6867266,0,2,1122784,2,1132839,2,1122784,2,1132791,162,13,0,2022-07-04T08:45:21,4156,69.27864833333334,1656913533.788353,2022-07-04T08:45:33,4156293,69.27154999999999,23785.094789508516
1656913562,583000,6908129,0,2,1122784,2,1132839,2,1122784,2,1132791,136,13,0,2022-07-04T08:46:02,4197,69.95971666666667,1656913571.435961,2022-07-04T08:46:11,4197156,69.9526,24014.980083284197
1656913566,313000,6917841,0,2,1122784,2,1132839,2,1122784,2,1132791,189,13,0,2022-07-04T08:46:06,4201,70.02188333333334,1656913582.296272,2022-07-04T08:46:22,4206868,70.11446666666667,24032.65689637382
1656913585,849300,6931153,0,2,1122784,2,1132839,2,1122784,2,1132791,13,13,0,2022-07-04T08:46:25,4220,70.34748833333333,1656913592.455816,2022-07-04T08:46:32,4220180,70.33633333333334,24138.129825739175
1656913598,467200,6944065,0,2,1122784,2,1132839,2,1122784,2,1132791,85,13,0,2022-07-04T08:46:38,4233,70.55778666666667,1656913606.6359959,2022-07-04T08:46:46,4233092,70.55153333333332,24214.63952213366
1656913621,621000,6966925,0,2,1122784,2,1132839,2,1122784,2,1132791,218,13,0,2022-07-04T08:47:01,4256,70.94368333333334,1656913630.4678,2022-07-04T08:47:10,4255952,70.93253333333334,24332.815114306537
1656913633,41600,6978345,0,2,1122784,2,1132839,2,1122784,2,1132791,23,13,0,2022-07-04T08:47:13,4268,71.13402666666666,1656913640.626189,2022-07-04T08:47:20,4267372,71.12286666666667,24393.389000915307
1656913644,665700,6989969,0,2,1122784,2,1132839,2,1122784,2,1132791,95,13,0,2022-07-04T08:47:24,4279,71.32776166666666,1656913651.0161998,2022-07-04T08:47:31,4278996,71.31660000000001,24449.288151041666
1656913650,577500,7001881,0,2,1122784,2,1132839,2,1122784,2,1132791,156,13,0,2022-07-04T08:47:30,4285,71.42629166666667,1656913664.796789,2022-07-04T08:47:44,4290908,71.51513333333334,24485.030396920298
1656913668,570600,7013874,0,2,1122784,2,1132839,2,1122784,2,1132791,228,13,0,2022-07-04T08:47:48,4303,71.72617666666666,1656913675.4668598,2022-07-04T08:47:55,4302901,71.71501666666667,24577.18553470884
1656913680,781800,7026086,0,2,1122784,2,1132839,2,1122784,2,1132791,42,13,0,2022-07-04T08:48:00,4315,71.92969666666666,1656913689.6063159,2022-07-04T08:48:09,4315113,71.91855000000001,24635.892922483745
1656913692,792700,7038096,0,2,1122784,2,1132839,2,1122784,2,1132791,113,13,0,2022-07-04T08:48:12,4327,72.12987833333334,1656913700.190449,2022-07-04T08:48:20,4327123,72.11871666666666,24693.242861180803
1656913711,869900,7057174,0,2,1122784,2,1132839,2,1122784,2,1132791,228,13,0,2022-07-04T08:48:31,4346,72.44783166666666,1656913724.215821,2022-07-04T08:48:44,4346201,72.43668333333333,24765.549063405735
1656913726,947100,7072251,0,2,1122784,2,1132839,2,1122784,2,1132791,52,13,0,2022-07-04T08:48:46,4361,72.69911833333335,1656913734.905848,2022-07-04T08:48:54,4361278,72.68796666666667,24844.933876940708
1656913734,610900,7080038,0,2,1122784,2,1132839,2,1122784,2,1132791,96,13,0,2022-07-04T08:48:54,4369,72.82684833333333,1656913748.0464969,2022-07-04T08:49:08,4369065,72.81774999999999,24878.179575544757
1656913747,556700,7092985,0,2,1122784,2,1132839,2,1122784,2,1132791,176,13,0,2022-07-04T08:49:07,4382,73.04261166666667,1656913758.217017,2022-07-04T08:49:18,4382012,73.03353333333332,24941.039391262584
1656913762,510500,7107814,0,2,1122784,2,1132839,2,1122784,2,1132791,9,13,0,2022-07-04T08:49:22,4397,73.29184166666667,1656913772.025712,2022-07-04T08:49:32,4396841,73.28068333333334,25007.592479982566
1656913773,430300,7119228,0,2,1122784,2,1132839,2,1122784,2,1132791,71,13,0,2022-07-04T08:49:33,4408,73.47383833333333,1656913782.587285,2022-07-04T08:49:42,4408255,73.47091666666667,25074.70737010628
1656913786,329200,7131633,0,2,1122784,2,1132839,2,1122784,2,1132791,142,13,0,2022-07-04T08:49:46,4421,73.68882,1656913793.466229,2022-07-04T08:49:53,4420660,73.67766666666667,25123.395066943318
1656913799,167000,7144470,0,2,1122784,2,1132839,2,1122784,2,1132791,213,13,0,2022-07-04T08:49:59,4434,73.90278333333335,1656913807.356441,2022-07-04T08:50:07,4433497,73.89161666666668,25188.940258363215
1656913811,151200,7156454,0,2,1122784,2,1132839,2,1122784,2,1132791,28,13,0,2022-07-04T08:50:11,4446,74.10252,1656913817.616129,2022-07-04T08:50:17,4445481,74.09134999999999,25252.84263980263
1656913821,867800,7167435,0,2,1122784,2,1132839,2,1122784,2,1132791,90,13,0,2022-07-04T08:50:21,4456,74.28113,1656913831.826789,2022-07-04T08:50:31,4456462,74.27436666666668,25309.62506262299
1656913831,670300,7176973,0,2,1122784,2,1132839,2,1122784,2,1132791,143,13,0,2022-07-04T08:50:31,4466,74.44450499999999,1656913842.3863158,2022-07-04T08:50:42,4466000,74.43333333333334,25374.870064704093
1656913840,628200,7190931,0,2,1122784,2,1132839,2,1122784,2,1132791,223,13,0,2022-07-04T08:50:40,4475,74.59380333333334,1656913856.367457,2022-07-04T08:50:56,4479958,74.66596666666666,25436.512764301777
1656913858,675300,7204312,0,2,1122784,2,1132839,2,1122784,2,1132791,38,13,0,2022-07-04T08:50:58,4493,74.89458833333333,1656913866.27596,2022-07-04T08:51:06,4493339,74.88898333333333,25525.320718965188
1656913872,345900,7217795,0,2,1122784,2,1132839,2,1122784,2,1132791,118,13,0,2022-07-04T08:51:12,4507,75.12243166666667,1656913880.3659048,2022-07-04T08:51:20,4506822,75.11370000000001,25605.37189234652
1656913883,377300,7228804,0,2,1122784,2,1132839,2,1122784,2,1132791,179,13,0,2022-07-04T08:51:23,4518,75.30628833333334,1656913890.356561,2022-07-04T08:51:30,4517831,75.29718333333334,25656.605170645027
1656913895,105400,7240408,0,2,1122784,2,1132839,2,1122784,2,1132791,251,13,0,2022-07-04T08:51:35,4530,75.50175666666668,1656913901.01686,2022-07-04T08:51:41,4529435,75.49058333333333,25729.638014152377
1656913906,132500,7251435,0,2,1122784,2,1132839,2,1122784,2,1132791,56,13,0,2022-07-04T08:51:46,4541,75.68554166666667,1656913914.93628,2022-07-04T08:51:54,4540462,75.67436666666667,25785.441570548344
1656913929,261600,7274564,0,2,1122784,2,1132839,2,1122784,2,1132791,189,13,0,2022-07-04T08:52:09,4564,76.07102666666667,1656913939.076344,2022-07-04T08:52:19,4563591,76.05985000000001,25905.42571129328
1656913940,134600,7285583,0,2,1122784,2,1132839,2,1122784,2,1132791,252,13,0,2022-07-04T08:52:20,4575,76.25224333333334,1656913948.666688,2022-07-04T08:52:28,4574610,76.2435,25957.20242315896
1656913947,908700,7293211,0,2,1122784,2,1132839,2,1122784,2,1132791,40,13,0,2022-07-04T08:52:27,4582,76.38181166666666,1656913959.296761,2022-07-04T08:52:39,4582238,76.37063333333334,26017.038262424383
1656913963,328400,7309026,0,2,1122784,2,1132839,2,1122784,2,1132791,129,13,0,2022-07-04T08:52:43,4598,76.63880666666667,1656913973.0058599,2022-07-04T08:52:53,4598053,76.63421666666666,26079.79561786981
1656913973,124400,7318602,0,2,1122784,2,1132839,2,1122784,2,1132791,182,13,0,2022-07-04T08:52:53,4608,76.80207333333333,1656913983.4563448,2022-07-04T08:53:03,4607629,76.79381666666667,26132.34986110004
1656913988,50900,7333353,0,2,1122784,2,1132839,2,1122784,2,1132791,15,13,0,2022-07-04T08:53:08,4623,77.05084833333333,1656913997.395241,2022-07-04T08:53:17,4622380,77.03966666666666,26192.937297312932
1656913999,354600,7345277,0,2,1122784,2,1132839,2,1122784,2,1132791,76,13,0,2022-07-04T08:53:19,4634,77.23924333333333,1656914007.936209,2022-07-04T08:53:27,4634304,77.2384,26240.535914672146
1656914024,70700,7369904,0,2,1122784,2,1132839,2,1122784,2,1132791,219,13,0,2022-07-04T08:53:44,4659,77.65117833333333,1656914032.0350878,2022-07-04T08:53:52,4658931,77.64885,26346.06020559314
1656914035,981700,7381530,0,2,1122784,2,1132839,2,1122784,2,1132791,33,13,0,2022-07-04T08:53:55,4670,77.84969500000001,1656914042.845232,2022-07-04T08:54:02,4670557,77.84261666666666,26394.696360745012
1656914046,551800,7392101,0,2,1122784,2,1132839,2,1122784,2,1132791,96,13,0,2022-07-04T08:54:06,4681,78.02586333333333,1656914056.9056878,2022-07-04T08:54:16,4681128,78.0188,26435.43272297102
1656914058,997700,7404683,0,2,1122784,2,1132839,2,1122784,2,1132791,166,13,0,2022-07-04T08:54:18,4693,78.233295,1656914067.457712,2022-07-04T08:54:27,4693710,78.2285,26491.309418858833
1656914069,504900,7415054,0,2,1122784,2,1132839,2,1122784,2,1132791,229,13,0,2022-07-04T08:54:29,4704,78.408415,1656914081.240244,2022-07-04T08:54:41,4704081,78.40135000000001,26468.004967135254
1656914083,551900,7429375,0,2,1122784,2,1132839,2,1122784,2,1132791,52,13,0,2022-07-04T08:54:43,4718,78.64253166666667,1656914091.126045,2022-07-04T08:54:51,4718402,78.64003333333334,26289.276001541777
1656914089,523100,7435071,0,2,1122784,2,1132839,2,1122784,2,1132791,88,13,0,2022-07-04T08:54:49,4724,78.74205166666667,1656914101.43794,2022-07-04T08:55:01,4724098,78.73496666666666,26121.532311885054
1656914105,26700,7450422,0,2,1122784,2,1132839,2,1122784,2,1132791,176,13,0,2022-07-04T08:55:05,4740,79.000445,1656914115.095209,2022-07-04T08:55:15,4739449,78.99081666666666,25493.826436347714
1656914119,183700,7464579,0,2,1122784,2,1132839,2,1122784,2,1132791,0,13,0,2022-07-04T08:55:19,4754,79.23639499999999,1656914126.196285,2022-07-04T08:55:26,4753606,79.22676666666666,24875.52471729004
1656914131,241900,7476637,0,2,1122784,2,1132839,2,1122784,2,1132791,72,13,0,2022-07-04T08:55:31,4766,79.437365,1656914140.165717,2022-07-04T08:55:40,4765664,79.42773333333334,24359.10999517568
1656914142,713000,7488252,0,2,1122784,2,1132839,2,1122784,2,1132791,133,13,0,2022-07-04T08:55:42,4777,79.62854999999999,1656914151.0251129,2022-07-04T08:55:51,4777279,79.62131666666667,23874.751317727998
1656914159,714100,7511399,0,2,1122784,2,1132839,2,1122784,2,1132791,10,13,0,2022-07-04T08:55:59,4794,79.91190166666667,1656914174.6848888,2022-07-04T08:56:14,4800426,80.00710000000001,22945.734658298366
1656914179,175600,7524476,0,2,1122784,2,1132839,2,1122784,2,1132791,90,13,0,2022-07-04T08:56:19,4814,80.23625999999999,1656914185.6059358,2022-07-04T08:56:25,4813503,80.22505,22448.093020924174
1656914214,278600,7559814,0,2,1122784,2,1132839,2,1122784,2,1132791,38,13,0,2022-07-04T08:56:54,4849,80.82131,1656914222.9254198,2022-07-04T08:57:02,4848841,80.81401666666667,21114.76459858014
1656914217,545700,7569112,0,2,1122784,2,1132839,2,1122784,2,1132791,92,13,0,2022-07-04T08:56:57,4852,80.87576166666666,1656914233.344837,2022-07-04T08:57:13,4858139,80.96898333333334,20962.855692843514
1656914249,859900,7595162,0,2,1122784,2,1132839,2,1122784,2,1132791,242,13,0,2022-07-04T08:57:29,4884,81.41433166666667,1656914257.924633,2022-07-04T08:57:37,4884189,81.40315000000001,20154.478754679392
1656914255,395900,7600697,0,2,1122784,2,1132839,2,1122784,2,1132791,22,13,0,2022-07-04T08:57:35,4890,81.50659833333334,1656914268.296705,2022-07-04T08:57:48,4889724,81.4954,19995.29980468749
1656914272,212800,7617619,0,2,1122784,2,1132839,2,1122784,2,1132791,119,13,0,2022-07-04T08:57:52,4907,81.78688000000001,1656914282.0559368,2022-07-04T08:58:02,4906646,81.77743333333333,19521.555447431023
1656914291,891200,7642192,0,2,1122784,2,1132839,2,1122784,2,1132791,5,13,0,2022-07-04T08:58:11,4926,82.11485333333333,1656914306.4554088,2022-07-04T08:58:26,4931219,82.18698333333333,18979.93048749138
1656914309,420200,7654722,0,2,1122784,2,1132839,2,1122784,2,1132791,76,13,0,2022-07-04T08:58:29,4944,82.40700333333332,1656914317.835321,2022-07-04T08:58:37,4943749,82.39581666666666,18536.576983601077
1656914332,715300,7678017,0,2,1122784,2,1132839,2,1122784,2,1132791,209,13,0,2022-07-04T08:58:52,4967,82.795255,1656914341.639592,2022-07-04T08:59:01,4967044,82.78406666666666,17956.637715214787
1656914355,754600,7701055,0,2,1122784,2,1132839,2,1122784,2,1132791,95,13,0,2022-07-04T08:59:15,4990,83.17924333333333,1656914365.747089,2022-07-04T08:59:25,4990082,83.16803333333334,17409.52045691392
1656914369,594700,7714895,0,2,1122784,2,1132839,2,1122784,2,1132791,175,13,0,2022-07-04T08:59:29,5004,83.40991166666666,1656914376.307621,2022-07-04T08:59:36,5003922,83.39869999999999,17090.018690414545
1656914380,172700,7725473,0,2,1122784,2,1132839,2,1122784,2,1132791,236,13,0,2022-07-04T08:59:40,5015,83.58621166666667,1656914389.8170838,2022-07-04T08:59:49,5014500,83.575,16853.049415383633
1656914393,26100,7738604,0,2,1122784,2,1132839,2,1122784,2,1132791,52,13,0,2022-07-04T08:59:53,5028,83.80043500000001,1656914400.597169,2022-07-04T09:00:00,5027631,83.79385,16566.9229694464
1656914404,540700,7749951,0,2,1122784,2,1132839,2,1122784,2,1132791,122,13,0,2022-07-04T09:00:04,5039,83.99234499999999,1656914414.4272768,2022-07-04T09:00:14,5038978,83.98296666666667,16316.52273985883
1656914413,908600,7759481,0,2,1122784,2,1132839,2,1122784,2,1132791,176,13,0,2022-07-04T09:00:13,5048,84.14847666666667,1656914424.9074838,2022-07-04T09:00:24,5048508,84.1418,16116.064972787928
1656914428,160700,7773458,0,2,1122784,2,1132839,2,1122784,2,1132791,255,13,0,2022-07-04T09:00:28,5063,84.38601166666668,1656914435.047348,2022-07-04T09:00:35,5062485,84.37474999999999,15785.868137494197
1656914440,15700,7785684,0,2,1122784,2,1132839,2,1122784,2,1132791,70,13,0,2022-07-04T09:00:40,5075,84.583595,1656914449.038689,2022-07-04T09:00:49,5074711,84.57851666666667,15634.396139956345
