time_s,time_us,time_steady,update_time_operator,update_time_radio,last_packet_time,last_packet_rssi,last_packet_snr,last_packet_signal_rssi,last_executed_cmd_seq,radio_error_bits,radio_state,count_packet_recieved,count_crc_errors,count_hdr_errors,count_mavlink_msgs_recieved,count_operator_cmds_recieved,count_operator_cmds_executed,count_operator_errors,seq,srcSystem,srcComponent,time_gregorian,time_s_from_launch,mins_from_launch,log_timestamp,log_timestamp_gregorian,time_steady_from_launch,mins_steady_from_launch,baro_altitude
1656912840,919618,6192003,6192003,6191883,5727125,-84,-4,-89,29,0,4,4,0,0,4,4,4,0,144,10,0,2022-07-04T08:34:00,3475,57.931993633333335,1656912856.004649,2022-07-04T08:34:16,3481030,58.01716666666667,20256.97274226117
1656912858,919171,6204003,6204003,6203993,5727125,-84,-4,-89,29,0,4,4,0,0,4,4,4,0,180,10,0,2022-07-04T08:34:18,3493,58.23198618333333,1656912866.5142238,2022-07-04T08:34:26,3493030,58.21716666666667,20328.776822642558
1656912880,918988,6226003,6226003,6225863,5727125,-84,-4,-89,29,0,4,4,0,0,4,4,4,0,246,10,0,2022-07-04T08:34:40,3515,58.5986498,1656912890.734273,2022-07-04T08:34:50,3515030,58.58383333333334,20428.015954846567
1656912892,919397,6238003,6238003,6237983,5727125,-84,-4,-89,29,0,5,4,0,0,4,4,4,0,26,10,0,2022-07-04T08:34:52,3527,58.79865661666667,1656912900.724848,2022-07-04T08:35:00,3527030,58.783833333333334,20487.751256838663
1656912905,919158,6251003,6251003,6250866,5727125,-84,-4,-89,29,0,4,4,0,0,4,4,4,0,65,10,0,2022-07-04T08:35:05,3540,59.0153193,1656912914.48558,2022-07-04T08:35:14,3540030,59.0005,20558.54432964857
1656912917,929212,6263013,6263003,6263013,5727125,-84,-4,-89,29,0,5,4,0,0,4,4,4,0,101,10,0,2022-07-04T08:35:17,3552,59.215486866666666,1656912924.975096,2022-07-04T08:35:24,3552040,59.20066666666666,20616.617253586963
1656912929,919188,6275003,6274993,6275003,5727125,-84,-4,-89,29,0,4,4,0,0,4,4,4,0,137,10,0,2022-07-04T08:35:29,3564,59.4153198,1656912938.827044,2022-07-04T08:35:38,3564030,59.4005,20678.153555496407
1656912941,919409,6287003,6287003,6286843,5727125,-84,-4,-89,29,0,4,4,0,0,4,4,4,0,173,10,0,2022-07-04T08:35:41,3576,59.615323483333334,1656912949.413992,2022-07-04T08:35:49,3576030,59.600500000000004,20740.924034937125
1656912952,918964,6298003,6298003,6297993,5727125,-84,-4,-89,29,0,5,4,0,0,4,4,4,0,206,10,0,2022-07-04T08:35:52,3587,59.7986494,1656912959.955237,2022-07-04T08:35:59,3587030,59.783833333333334,20800.189361743815
1656912965,919393,6311003,6311003,6310773,5727125,-84,-4,-89,29,0,4,4,0,0,4,4,4,0,245,10,0,2022-07-04T08:36:05,3600,60.015323216666665,1656912973.905988,2022-07-04T08:36:13,3600030,60.0005,20873.622524684142
1656912976,918984,6322003,6322003,6321993,5727125,-84,-4,-89,29,0,5,4,0,0,4,4,4,0,22,10,0,2022-07-04T08:36:16,3611,60.19864973333333,1656912984.705185,2022-07-04T08:36:24,3611030,60.18383333333334,20933.167451890524
1656913002,904187,6348013,6348003,6348013,5727125,-84,-4,-89,29,0,5,4,0,0,4,4,4,0,100,10,0,2022-07-04T08:36:42,3637,60.63173645,1656913008.8766758,2022-07-04T08:36:48,3637040,60.617333333333335,21084.832194727896
1656913013,894026,6359003,6359003,6358993,5727125,-84,-4,-89,29,0,4,4,0,0,4,4,4,0,133,10,0,2022-07-04T08:36:53,3648,60.814900433333335,1656913022.536393,2022-07-04T08:37:02,3648030,60.80050000000001,21142.547338261378
1656913025,904164,6371013,6371003,6371013,5727125,-84,-4,-89,29,0,5,4,0,0,4,4,4,0,169,10,0,2022-07-04T08:37:05,3660,61.0150694,1656913032.5560079,2022-07-04T08:37:12,3660040,61.00066666666667,21206.050036932756
1656913036,894408,6382003,6382003,6381969,5727125,-84,-4,-89,29,0,5,4,0,0,4,4,4,0,202,10,0,2022-07-04T08:37:16,3671,61.198240133333336,1656913043.406669,2022-07-04T08:37:23,3671030,61.18383333333334,21262.822969050394
1656913048,894399,6394003,6394003,6393854,5727125,-84,-4,-89,29,0,4,4,0,0,4,4,4,0,238,10,0,2022-07-04T08:37:28,3683,61.39823998333333,1656913057.695436,2022-07-04T08:37:37,3683030,61.383833333333335,21326.828259490278
1656913060,894163,6406003,6405993,6406003,5727125,-84,-4,-89,29,0,5,4,0,0,4,4,4,0,18,10,0,2022-07-04T08:37:40,3695,61.59823605,1656913067.8274848,2022-07-04T08:37:47,3695030,61.58383333333334,21382.6052193282
1656913071,894407,6417003,6417003,6416823,5727125,-84,-4,-89,29,0,4,4,0,0,4,4,4,0,51,10,0,2022-07-04T08:37:51,3706,61.781573449999996,1656913081.5570679,2022-07-04T08:38:01,3706030,61.76716666666667,21437.519028096234
1656913083,900600,6429010,6428993,6429009,5727125,-84,-4,-89,29,0,4,4,0,0,4,4,4,0,87,10,0,2022-07-04T08:38:03,3718,61.981676666666665,1656913092.506464,2022-07-04T08:38:12,3718037,61.96728333333333,21492.786978167762
1656913096,906201,6442015,6442003,6442015,5727125,-84,-4,-89,29,0,4,4,0,0,4,4,4,0,126,10,0,2022-07-04T08:38:16,3731,62.19843668333333,1656913106.366796,2022-07-04T08:38:26,3731042,62.18403333333333,21558.736701095706
1656913108,894407,6454003,6454003,6453893,5727125,-84,-4,-89,29,0,4,4,0,0,4,4,4,0,162,10,0,2022-07-04T08:38:28,3743,62.39824011666666,1656913116.906961,2022-07-04T08:38:36,3743030,62.383833333333335,21610.33306841587
1656913120,894047,6466003,6466003,6465795,5727125,-84,-4,-89,29,0,5,4,0,0,4,4,4,0,198,10,0,2022-07-04T08:38:40,3755,62.59823411666666,1656913130.72622,2022-07-04T08:38:50,3755030,62.58383333333334,21669.32341713267
1656913132,894428,6478003,6478003,6477833,5727125,-84,-4,-89,29,0,4,4,0,0,4,4,4,0,234,10,0,2022-07-04T08:38:52,3767,62.79824046666667,1656913140.946456,2022-07-04T08:39:00,3767030,62.783833333333334,21722.060314252867
1656913144,894180,6490003,6489993,6490003,5727125,-84,-4,-89,29,0,5,4,0,0,4,4,4,0,14,10,0,2022-07-04T08:39:04,3779,62.99823633333333,1656913151.595944,2022-07-04T08:39:11,3779030,62.98383333333334,21786.511972249977
1656913156,894426,6502003,6502003,6501813,5727125,-84,-4,-89,29,0,4,4,0,0,4,4,4,0,50,10,0,2022-07-04T08:39:16,3791,63.19824043333333,1656913165.877604,2022-07-04T08:39:25,3791030,63.18383333333334,21841.58196108737
1656913179,894085,6525003,6525003,6525001,5727125,-84,-4,-89,29,0,4,4,0,0,4,4,4,0,119,10,0,2022-07-04T08:39:39,3814,63.58156808333333,1656913189.4989839,2022-07-04T08:39:49,3814030,63.56716666666667,21957.95694977405
1656913190,894394,6536003,6536003,6535853,5727125,-84,-4,-89,29,0,4,4,0,0,4,4,4,0,152,10,0,2022-07-04T08:39:50,3825,63.76490656666667,1656913199.8861399,2022-07-04T08:39:59,3825030,63.7505,22017.20939982714
1656913202,778424,6548003,6548003,6547993,5727125,-84,-4,-89,29,0,5,4,0,0,4,4,4,0,188,10,0,2022-07-04T08:40:02,3837,63.962973733333335,1656913209.977757,2022-07-04T08:40:09,3837030,63.950500000000005,22080.28351854874
1656913214,788591,6560013,6560003,6560013,5727125,-84,-4,-89,29,0,4,4,0,0,4,4,4,0,224,10,0,2022-07-04T08:40:14,3849,64.16314318333333,1656913223.5158288,2022-07-04T08:40:23,3849040,64.15066666666667,22140.504908165043
1656913225,778853,6571003,6571003,6570983,5727125,-84,-4,-89,29,0,4,4,0,0,4,4,4,0,1,10,0,2022-07-04T08:40:25,3860,64.34631421666667,1656913234.257004,2022-07-04T08:40:34,3860030,64.33383333333333,22203.727392563294
1656913237,778586,6583003,6582993,6583003,5727125,-84,-4,-89,29,0,5,4,0,0,4,4,4,0,37,10,0,2022-07-04T08:40:37,3872,64.54630976666667,1656913244.216249,2022-07-04T08:40:44,3872030,64.53383333333333,22274.012156944107
1656913249,778865,6595003,6595003,6594873,5727125,-84,-4,-89,29,0,4,4,0,0,4,4,4,0,73,10,0,2022-07-04T08:40:49,3884,64.74631441666666,1656913257.9458928,2022-07-04T08:40:57,3884030,64.73383333333334,22344.753777818773
1656913261,778754,6607003,6607003,6606993,5727125,-84,-4,-89,29,0,5,4,0,0,4,4,4,0,109,10,0,2022-07-04T08:41:01,3896,64.94631256666666,1656913268.576792,2022-07-04T08:41:08,3896030,64.93383333333334,22415.50938450018
1656913274,778877,6620003,6620003,6619813,5727125,-84,-4,-89,29,0,4,4,0,0,4,4,4,0,148,10,0,2022-07-04T08:41:14,3909,65.16298128333334,1656913282.116045,2022-07-04T08:41:22,3909030,65.15050000000001,22487.356129180112
1656913284,778880,6630003,6630003,6629763,5727125,-84,-4,-89,29,0,4,4,0,0,4,4,4,0,178,10,0,2022-07-04T08:41:24,3919,65.32964799999999,1656913292.7969558,2022-07-04T08:41:32,3919030,65.31716666666667,22544.926204430256
1656913296,794233,6642019,6641993,6642019,5727125,-84,-4,-89,29,0,4,4,0,0,4,4,4,0,214,10,0,2022-07-04T08:41:36,3931,65.52990388333333,1656913306.126093,2022-07-04T08:41:46,3931046,65.51743333333333,22615.72204433959
1656913308,778486,6654003,6654003,6653736,5727125,-84,-4,-89,29,0,4,4,0,0,4,4,4,0,250,10,0,2022-07-04T08:41:48,3943,65.72964143333334,1656913316.696604,2022-07-04T08:41:56,3943030,65.71716666666667,22679.16487832651
1656913331,778923,6677003,6677003,6676914,5727125,-84,-4,-89,29,0,4,4,0,0,4,4,4,0,63,10,0,2022-07-04T08:42:11,3966,66.11298205,1656913340.687512,2022-07-04T08:42:20,3966030,66.1005,22799.269096991873
1656913342,778838,6688003,6688003,6687933,5727125,-84,-4,-89,29,0,4,4,0,0,4,4,4,0,96,10,0,2022-07-04T08:42:22,3977,66.29631396666667,1656913351.206028,2022-07-04T08:42:31,3977030,66.28383333333333,22857.054923634285
1656913355,778503,6701003,6701003,6700996,5727125,-84,-4,-89,29,0,4,4,0,0,4,4,4,0,135,10,0,2022-07-04T08:42:35,3990,66.51297505,1656913364.8761399,2022-07-04T08:42:44,3990030,66.5005,22924.13233025568
1656913366,778863,6712003,6712003,6711783,5727125,-84,-4,-89,29,0,4,4,0,0,4,4,4,0,168,10,0,2022-07-04T08:42:46,4001,66.69631438333333,1656913375.4859,2022-07-04T08:42:55,4001030,66.68383333333334,22984.136692641216
1656913378,778881,6724003,6724003,6723989,5727125,-84,-4,-89,29,0,5,4,0,0,4,4,4,0,204,10,0,2022-07-04T08:42:58,4013,66.89631468333333,1656913385.526201,2022-07-04T08:43:05,4013030,66.88383333333334,23037.53539396521
1656913390,778873,6736003,6736003,6735984,5727125,-84,-4,-89,29,0,4,4,0,0,4,4,4,0,240,10,0,2022-07-04T08:43:10,4025,67.09631455,1656913399.566557,2022-07-04T08:43:19,4025030,67.08383333333333,23092.747910074537
1656913414,768951,6760014,6759993,6760014,5727125,-84,-4,-89,29,0,4,4,0,0,4,4,4,0,56,10,0,2022-07-04T08:43:34,4049,67.49614918333333,1656913423.7462049,2022-07-04T08:43:43,4049041,67.48401666666668,23219.736583542424
1656913438,758261,6784003,6784003,6783743,5727125,-84,-4,-89,29,0,4,4,0,0,4,4,4,0,128,10,0,2022-07-04T08:43:58,4073,67.89597101666666,1656913447.9723718,2022-07-04T08:44:07,4073030,67.88383333333334,23335.91831355274
1656913449,768213,6795013,6794993,6795013,5727125,-84,-4,-89,29,0,4,4,0,0,4,4,4,0,161,10,0,2022-07-04T08:44:09,4084,68.07947021666666,1656913458.5464208,2022-07-04T08:44:18,4084040,68.06733333333334,23393.515958255466
1656913461,758515,6807003,6807003,6806963,5727125,-84,-4,-89,29,0,5,4,0,0,4,4,4,0,197,10,0,2022-07-04T08:44:21,4096,68.27930858333335,1656913472.1375039,2022-07-04T08:44:32,4096030,68.26716666666667,23457.956218874806
1656913474,758550,6820003,6820003,6819763,5727125,-84,-4,-89,29,0,4,4,0,0,4,4,4,0,236,10,0,2022-07-04T08:44:34,4109,68.49597583333333,1656913483.0669398,2022-07-04T08:44:43,4109030,68.48383333333332,23528.939647015068
1656913498,676715,6844005,6843993,6844005,5727125,-84,-4,-89,29,0,4,4,0,0,4,4,4,0,52,10,0,2022-07-04T08:44:58,4133,68.89461191666666,1656913506.766161,2022-07-04T08:45:06,4133032,68.88386666666666,23660.326229380375
1656913509,677957,6855007,6854993,6855007,5727125,-84,-4,-89,29,0,5,4,0,0,4,4,4,0,85,10,0,2022-07-04T08:45:09,4144,69.07796594999999,1656913517.2460449,2022-07-04T08:45:17,4144034,69.06723333333333,23720.69246377761
1656913520,674282,6866003,6866003,6865605,5727125,-84,-4,-89,29,0,5,4,0,0,4,4,4,0,118,10,0,2022-07-04T08:45:20,4155,69.26123803333333,1656913530.316241,2022-07-04T08:45:30,4155030,69.2505,23778.913540157315
1656913532,674719,6878003,6878003,6877856,5727125,-84,-4,-89,29,0,4,4,0,0,4,4,4,0,154,10,0,2022-07-04T08:45:32,4167,69.46124531666666,1656913540.736132,2022-07-04T08:45:40,4167030,69.45049999999999,23849.349314305735
1656913544,674719,6890003,6890003,6889983,5727125,-84,-4,-89,29,0,5,4,0,0,4,4,4,0,190,10,0,2022-07-04T08:45:44,4179,69.66124531666667,1656913551.246768,2022-07-04T08:45:51,4179030,69.6505,23922.81636987341
1656913555,674695,6901003,6901003,6900826,5727125,-84,-4,-89,29,0,4,4,0,0,4,4,4,0,223,10,0,2022-07-04T08:45:55,4190,69.84457825,1656913564.396936,2022-07-04T08:46:04,4190030,69.83383333333333,23976.72332456541
1656913567,684975,6913014,6913003,6913014,5727125,-84,-4,-89,29,0,5,4,0,0,4,4,4,0,3,10,0,2022-07-04T08:46:07,4202,70.04474958333334,1656913574.956393,2022-07-04T08:46:14,4202041,70.03401666666667,24039.556544680498
1656913579,916814,6925003,6925003,6924611,5727125,-84,-4,-89,29,0,4,4,0,0,4,4,4,0,39,10,0,2022-07-04T08:46:19,4214,70.24861356666666,1656913588.9960768,2022-07-04T08:46:28,4214030,70.23383333333332,24120.374527709897
1656913590,916838,6936003,6936003,6935909,5727125,-84,-4,-89,29,0,4,4,0,0,4,4,4,0,72,10,0,2022-07-04T08:46:30,4225,70.4319473,1656913599.61586,2022-07-04T08:46:39,4225030,70.41716666666666,24167.759471104793
1656913604,919308,6950006,6949993,6950006,5727125,-84,-4,-89,29,0,4,4,0,0,4,4,4,0,114,10,0,2022-07-04T08:46:44,4239,70.66532179999999,1656913613.348465,2022-07-04T08:46:53,4239033,70.65055000000001,24249.234556401098
1656913615,916423,6961003,6961003,6960743,5727125,-84,-4,-89,29,0,4,4,0,0,4,4,4,0,147,10,0,2022-07-04T08:46:55,4250,70.84860705,1656913623.786445,2022-07-04T08:47:03,4250030,70.83383333333333,24300.377210569277
1656913626,916840,6972003,6972003,6971981,5727125,-84,-4,-89,29,0,5,4,0,0,4,4,4,0,180,10,0,2022-07-04T08:47:06,4261,71.03194733333333,1656913634.446533,2022-07-04T08:47:14,4261030,71.01716666666667,24364.820779934114
1656913650,926590,6996013,6996003,6996013,5727125,-84,-4,-89,29,0,5,4,0,0,4,4,4,0,252,10,0,2022-07-04T08:47:30,4285,71.43210983333333,1656913658.1474118,2022-07-04T08:47:38,4285040,71.41733333333333,24486.75533128992
1656913685,916687,7031003,7031003,7030893,5727125,-84,-4,-89,29,0,5,4,0,0,4,4,4,0,101,10,0,2022-07-04T08:48:05,4320,72.01527811666666,1656913693.135733,2022-07-04T08:48:13,4320030,72.0005,24660.073756668597
1656913699,916637,7045003,7045003,7044837,5727125,-84,-4,-89,29,0,4,4,0,0,4,4,4,0,143,10,0,2022-07-04T08:48:19,4334,72.24861061666667,1656913707.245813,2022-07-04T08:48:27,4334030,72.23383333333332,24730.56736297811
1656913710,916664,7056003,7056003,7055966,5727125,-84,-4,-89,29,0,5,4,0,0,4,4,4,0,176,10,0,2022-07-04T08:48:30,4345,72.4319444,1656913717.065629,2022-07-04T08:48:37,4345030,72.41716666666666,24763.38767046584
1656913722,916251,7068003,7068003,7067673,5727125,-84,-4,-89,29,0,4,4,0,0,4,4,4,0,212,10,0,2022-07-04T08:48:42,4357,72.63193751666667,1656913730.736557,2022-07-04T08:48:50,4357030,72.61716666666666,24830.21109533984
1656913733,916426,7079003,7078993,7079003,5727125,-84,-4,-89,29,0,4,4,0,0,4,4,4,0,245,10,0,2022-07-04T08:48:53,4368,72.81527376666666,1656913741.275692,2022-07-04T08:49:01,4368030,72.8005,24874.930883155277
1656913745,916446,7091003,7091003,7090782,5727125,-84,-4,-89,29,0,4,4,0,0,4,4,4,0,25,10,0,2022-07-04T08:49:05,4380,73.0152741,1656913755.187744,2022-07-04T08:49:15,4380030,73.0005,24932.376583070996
1656913756,916460,7102003,7102003,7101714,5727125,-84,-4,-89,29,0,4,4,0,0,4,4,4,0,58,10,0,2022-07-04T08:49:16,4391,73.19860766666667,1656913765.9987159,2022-07-04T08:49:25,4391030,73.18383333333333,24982.341351799023
1656913781,916479,7127003,7127003,7126653,5727125,-84,-4,-89,29,0,4,4,0,0,4,4,4,0,133,10,0,2022-07-04T08:49:41,4416,73.61527465,1656913789.8055558,2022-07-04T08:49:49,4416030,73.6005,25106.585848231513
1656913792,916520,7138003,7138003,7137993,5727125,-84,-4,-89,29,0,5,4,0,0,4,4,4,0,166,10,0,2022-07-04T08:49:52,4427,73.79860866666667,1656913800.565645,2022-07-04T08:50:00,4427030,73.78383333333333,25154.295559474613
1656913805,916491,7151003,7151003,7150743,5727125,-84,-4,-89,29,0,4,4,0,0,4,4,4,0,205,10,0,2022-07-04T08:50:05,4440,74.01527485,1656913814.865485,2022-07-04T08:50:14,4440030,74.0005,25225.289802029547
1656913817,916506,7163003,7163003,7162984,5727125,-84,-4,-89,29,0,5,4,0,0,4,4,4,0,241,10,0,2022-07-04T08:50:17,4452,74.2152751,1656913824.826041,2022-07-04T08:50:24,4452030,74.20049999999999,25286.084994531248
1656913828,921505,7174008,7173983,7174008,5727125,-84,-4,-89,29,0,5,4,0,0,4,4,4,0,18,10,0,2022-07-04T08:50:28,4463,74.39869175,1656913838.795616,2022-07-04T08:50:38,4463035,74.38391666666666,25355.885791951543
1656913836,916345,7187003,7187003,7186983,5727125,-84,-4,-89,29,0,4,4,0,0,4,4,4,0,57,10,0,2022-07-04T08:50:36,4471,74.53193908333333,1656913849.6670809,2022-07-04T08:50:49,4476030,74.6005,25418.0898890672
1656913852,926122,7198013,7198003,7198013,5727125,-84,-4,-89,29,0,5,4,0,0,4,4,4,0,90,10,0,2022-07-04T08:50:52,4487,74.7987687,1656913860.386337,2022-07-04T08:51:00,4487040,74.784,25490.235724837705
1656913864,954491,7210042,7210033,7209773,5727125,-84,-4,-89,29,0,4,4,0,0,4,4,4,0,126,10,0,2022-07-04T08:51:04,4499,74.99924151666667,1656913873.436632,2022-07-04T08:51:13,4499069,74.98448333333334,25554.390352605566
1656913888,916340,7234003,7234003,7233879,5727125,-84,-4,-89,29,0,4,4,0,0,4,4,4,0,198,10,0,2022-07-04T08:51:28,4523,75.39860566666667,1656913897.5656838,2022-07-04T08:51:37,4523030,75.38383333333333,25689.1833169501
1656913899,915910,7245003,7245003,7244993,5727125,-84,-4,-89,29,0,4,4,0,0,4,4,4,0,231,10,0,2022-07-04T08:51:39,4534,75.58193183333333,1656913908.2056239,2022-07-04T08:51:48,4534030,75.56716666666667,25755.51659172606
1656913911,916370,7257003,7257003,7256983,5727125,-84,-4,-89,29,0,5,4,0,0,4,4,4,0,11,10,0,2022-07-04T08:51:51,4546,75.7819395,1656913918.386816,2022-07-04T08:51:58,4546030,75.76716666666667,25815.566278642204
1656913923,916343,7269003,7269003,7268983,5727125,-84,-4,-89,29,0,4,4,0,0,4,4,4,0,47,10,0,2022-07-04T08:52:03,4558,75.98193905,1656913931.9561,2022-07-04T08:52:11,4558030,75.96716666666666,25882.33503796856
1656913935,916086,7281003,7280993,7281003,5727125,-84,-4,-89,29,0,5,4,0,0,4,4,4,0,83,10,0,2022-07-04T08:52:15,4570,76.18193476666667,1656913942.796433,2022-07-04T08:52:22,4570030,76.16716666666666,25937.574040250453
1656913947,916358,7293003,7293003,7292735,5727125,-84,-4,-89,29,0,4,4,0,0,4,4,4,0,119,10,0,2022-07-04T08:52:27,4582,76.38193930000001,1656913956.4885728,2022-07-04T08:52:36,4582030,76.36716666666666,26017.066150286093
1656913958,916349,7304003,7304003,7303894,5727125,-84,-4,-89,29,0,4,4,0,0,4,4,4,0,152,10,0,2022-07-04T08:52:38,4593,76.56527248333333,1656913966.955957,2022-07-04T08:52:46,4593030,76.5505,26060.18227938467
1656913982,916355,7328003,7328003,7327953,5727125,-84,-4,-89,29,0,4,4,0,0,4,4,4,0,224,10,0,2022-07-04T08:53:02,4617,76.96527258333334,1656913991.245421,2022-07-04T08:53:11,4617030,76.95049999999999,26165.71092361975
1656913993,920937,7339008,7338983,7339008,5727125,-84,-4,-89,29,0,5,4,0,0,4,4,4,0,1,10,0,2022-07-04T08:53:13,4628,77.14868228333333,1656914001.375792,2022-07-04T08:53:21,4628035,77.13391666666666,26219.834274559213
1656914006,675848,7352009,7351993,7352009,5727125,-84,-4,-89,29,0,4,4,0,0,4,4,4,0,40,10,0,2022-07-04T08:53:26,4641,77.36126413333334,1656914014.956328,2022-07-04T08:53:34,4641036,77.3506,26264.567386817234
1656914018,669869,7364003,7364003,7363983,5727125,-84,-4,-89,29,0,5,4,0,0,4,4,4,0,76,10,0,2022-07-04T08:53:38,4653,77.56116448333334,1656914025.40628,2022-07-04T08:53:45,4653030,77.5505,26322.583749713052
1656914030,669876,7376003,7376003,7375973,5727125,-84,-4,-89,29,0,4,4,0,0,4,4,4,0,112,10,0,2022-07-04T08:53:50,4665,77.7611646,1656914039.2053359,2022-07-04T08:53:59,4665030,77.7505,26381.98666677142
1656914041,669912,7387003,7387003,7386933,5727125,-84,-4,-89,29,0,4,4,0,0,4,4,4,0,145,10,0,2022-07-04T08:54:01,4676,77.94449853333334,1656914050.055405,2022-07-04T08:54:10,4676030,77.93383333333333,26413.245598676524
1656914076,670599,7422004,7421983,7422004,5727125,-84,-4,-89,29,0,5,4,0,0,4,4,4,0,250,10,0,2022-07-04T08:54:36,4711,78.52784331666666,1656914084.6660888,2022-07-04T08:54:44,4711031,78.51718333333334,26439.410156474056
1656914088,673559,7434007,7433983,7434007,5727125,-84,-4,-89,29,0,4,4,0,0,4,4,4,0,30,10,0,2022-07-04T08:54:48,4723,78.72789265,1656914097.885388,2022-07-04T08:54:57,4723034,78.71723333333333,26147.96209517112
1656914099,822068,7445003,7445003,7444854,5727125,-84,-4,-89,29,0,4,4,0,0,4,4,4,0,63,10,0,2022-07-04T08:54:59,4734,78.91370113333333,1656914108.106468,2022-07-04T08:55:08,4734030,78.9005,25708.92832926811
1656914113,822473,7459003,7459003,7458933,5727125,-84,-4,-89,29,0,4,4,0,0,4,4,4,0,105,10,0,2022-07-04T08:55:13,4748,79.14704121666666,1656914122.4158878,2022-07-04T08:55:22,4748030,79.13383333333333,25109.545056343435
1656914124,822498,7470003,7470003,7469723,5727125,-84,-4,-89,29,0,4,4,0,0,4,4,4,0,138,10,0,2022-07-04T08:55:24,4759,79.33037496666667,1656914133.5454838,2022-07-04T08:55:33,4759030,79.31716666666667,24633.88081797764
1656914138,834788,7484016,7483993,7484016,5727125,-84,-4,-89,29,0,4,4,0,0,4,4,4,0,180,10,0,2022-07-04T08:55:38,4773,79.56391313333333,1656914147.505041,2022-07-04T08:55:47,4773043,79.55071666666666,24038.572855845076
1656914149,822074,7495003,7495003,7495001,5727125,-84,-4,-89,29,0,4,4,0,0,4,4,4,0,213,10,0,2022-07-04T08:55:49,4784,79.74703456666666,1656914157.676785,2022-07-04T08:55:57,4784030,79.73383333333332,23568.939163974126
1656914160,822458,7506003,7506003,7505963,5727125,-84,-4,-89,29,0,5,4,0,0,4,4,4,0,246,10,0,2022-07-04T08:56:00,4795,79.9303743,1656914168.225196,2022-07-04T08:56:08,4795030,79.91716666666666,22920.695380656885
1656914174,916691,7520003,7520003,7519978,5727125,-84,-4,-89,29,0,4,4,0,0,4,4,4,0,32,10,0,2022-07-04T08:56:14,4809,80.16527818333334,1656914181.985069,2022-07-04T08:56:21,4809030,80.1505,22600.505380722603
1656914197,916991,7543003,7543003,7542893,5727125,-84,-4,-89,29,0,4,4,0,0,4,4,4,0,101,10,0,2022-07-04T08:56:37,4832,80.54861651666667,1656914206.6460998,2022-07-04T08:56:46,4832030,80.53383333333333,21797.04110594919
1656914208,922793,7554009,7554003,7553833,5727125,-84,-4,-89,29,0,4,4,0,0,4,4,4,0,134,10,0,2022-07-04T08:56:48,4843,80.73204654999999,1656914216.4673488,2022-07-04T08:56:56,4843036,80.71726666666667,21363.7911911872
1656914218,915736,7564003,7563993,7564003,5727125,-84,-4,-89,29,0,5,4,0,0,4,4,4,0,164,10,0,2022-07-04T08:56:58,4853,80.8985956,1656914226.925037,2022-07-04T08:57:06,4853030,80.88383333333333,20899.15373404831
1656914254,915446,7600003,7600003,7599993,5727125,-84,-4,-89,29,0,4,4,0,0,4,4,4,0,16,10,0,2022-07-04T08:57:34,4889,81.49859076666667,1656914264.6051888,2022-07-04T08:57:44,4889030,81.48383333333332,20008.347397635946
1656914266,915438,7612003,7612003,7611836,5727125,-84,-4,-89,29,0,4,4,0,0,4,4,4,0,52,10,0,2022-07-04T08:57:46,4901,81.69859063333334,1656914274.855248,2022-07-04T08:57:54,4901030,81.68383333333333,19669.5582826437
1656914279,925586,7625013,7625003,7625013,5727125,-84,-4,-89,29,0,4,4,0,0,4,4,4,0,91,10,0,2022-07-04T08:57:59,4914,81.91542643333334,1656914285.6059198,2022-07-04T08:58:05,4914040,81.90066666666667,19309.754655143264
1656914291,915857,7637003,7637003,7636833,5727125,-84,-4,-89,29,0,4,4,0,0,4,4,4,0,127,10,0,2022-07-04T08:58:11,4926,82.11526428333333,1656914299.1563358,2022-07-04T08:58:19,4926030,82.1005,18979.30448652099
1656914302,925438,7648013,7648003,7648013,5727125,-84,-4,-89,29,0,5,4,0,0,4,4,4,0,160,10,0,2022-07-04T08:58:22,4937,82.2987573,1656914310.022517,2022-07-04T08:58:30,4937040,82.284,18700.082105336987
1656914314,915653,7660003,7660003,7659973,5727125,-84,-4,-89,29,0,4,4,0,0,4,4,4,0,196,10,0,2022-07-04T08:58:34,4949,82.49859421666666,1656914323.865413,2022-07-04T08:58:43,4949030,82.48383333333332,18396.539732653975
1656914327,915249,7673003,7673003,7672993,5727125,-84,-4,-89,29,0,5,4,0,0,4,4,4,0,235,10,0,2022-07-04T08:58:47,4962,82.71525414999999,1656914334.307528,2022-07-04T08:58:54,4962030,82.70049999999999,18073.359320906926
1656914350,915674,7696003,7696003,7695693,5727125,-84,-4,-89,29,0,4,4,0,0,4,4,4,0,48,10,0,2022-07-04T08:59:10,4985,83.09859456666666,1656914358.417677,2022-07-04T08:59:18,4985030,83.08383333333333,17522.44019615793
1656914361,915427,7707003,7706993,7707003,5727125,-84,-4,-89,29,0,5,4,0,0,4,4,4,0,81,10,0,2022-07-04T08:59:21,4996,83.28192378333333,1656914369.1865768,2022-07-04T08:59:29,4996030,83.26716666666667,17265.68580739348
1656914385,915265,7731003,7731003,7730993,5727125,-84,-4,-89,29,0,5,4,0,0,4,4,4,0,153,10,0,2022-07-04T08:59:45,5020,83.68192108333332,1656914393.40188,2022-07-04T08:59:53,5020030,83.66716666666666,16724.357676257187
