time_s,time_us,time_steady,sd_last_error,sd_error_count,sd_elapsed_time_from_msg,sd_last_state,imi_last_error,imi_error_count,imi_elapsed_time_from_msg,imi_last_state,sins_comm_last_error,sins_comm_error_count,sins_comm_elapsed_time_from_msg,sins_comm_last_state,wifi_last_error,wifi_error_count,wifi_elapsed_time_from_msg,wifi_last_state,network_last_error,network_error_count,network_elapsed_time_from_msg,network_last_state,sensors_last_error,sensors_error_count,sensors_elapsed_time_from_msg,sensors_last_state,time_sync_last_error,time_sync_error_count,time_sync_elapsed_time_from_msg,time_sync_last_state,radio_last_error,radio_error_count,radio_elapsed_time_from_msg,radio_last_state,shift_reg_last_error,shift_reg_error_count,shift_reg_elapsed_time_from_msg,shift_reg_last_state,seq,srcSystem,srcComponent,time_gregorian,time_s_from_launch,mins_from_launch,log_timestamp,log_timestamp_gregorian,time_steady_from_launch,mins_steady_from_launch,baro_altitude
1656911438,929053,4784003,0,0,63,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4279305728,18,10,0,2022-07-04T08:10:38,2073,34.56548421666666,1656911448.1033008,2022-07-04T08:10:48,2073030,34.55050000000001,12974.832045393872
1656911451,938806,4797013,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4279305728,57,10,0,2022-07-04T08:10:51,2086,34.782313433333336,1656911458.762693,2022-07-04T08:10:58,2086040,34.76733333333333,13056.565288095766
1656911475,938817,4821013,0,0,223,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4279305728,129,10,0,2022-07-04T08:11:15,2110,35.18231361666667,1656911483.093953,2022-07-04T08:11:23,2110040,35.16733333333333,13181.6120082645
1656911487,928622,4833003,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4279305728,165,10,0,2022-07-04T08:11:27,2122,35.3821437,1656911493.766085,2022-07-04T08:11:33,2122030,35.36716666666667,13238.90144246601
1656911500,928604,4846003,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4278257168,204,10,0,2022-07-04T08:11:40,2135,35.59881006666667,1656911507.903112,2022-07-04T08:11:47,2135030,35.58383333333334,13303.203890246705
1656911511,930098,4857005,0,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4278257168,237,10,0,2022-07-04T08:11:51,2146,35.782168299999995,1656911518.81252,2022-07-04T08:11:58,2146032,35.7672,13365.219744899088
1656911523,928765,4869004,0,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4279305728,17,10,0,2022-07-04T08:12:03,2158,35.98214608333333,1656911532.9508078,2022-07-04T08:12:12,2158031,35.96718333333333,13436.211316610163
1656911535,928275,4881003,0,0,66,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4279305728,53,10,0,2022-07-04T08:12:15,2170,36.18213791666667,1656911543.650636,2022-07-04T08:12:23,2170030,36.16716666666667,13495.035086274094
1656911559,928041,4905003,0,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4279305728,125,10,0,2022-07-04T08:12:39,2194,36.58213401666667,1656911567.481185,2022-07-04T08:12:47,2194030,36.56716666666667,13594.718295257191
1656911595,937841,4941013,0,0,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4279305728,233,10,0,2022-07-04T08:13:15,2230,37.18229735,1656911602.679713,2022-07-04T08:13:22,2230040,37.16733333333333,13760.942468526124
1656911605,927295,4951003,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4278257168,7,10,0,2022-07-04T08:13:25,2240,37.34878825,1656911615.8705719,2022-07-04T08:13:35,2240030,37.33383333333334,13813.091348882148
1656911617,927543,4963003,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4278257168,43,10,0,2022-07-04T08:13:37,2252,37.54879238333333,1656911626.649569,2022-07-04T08:13:46,2252030,37.533833333333334,13890.995076199384
1656911629,927319,4975003,0,0,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4278257168,79,10,0,2022-07-04T08:13:49,2264,37.74878865,1656911636.4692888,2022-07-04T08:13:56,2264030,37.73383333333334,14016.61286663132
1656911635,926958,4987003,0,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4278257168,115,10,0,2022-07-04T08:13:55,2270,37.848782633333336,1656911650.5185769,2022-07-04T08:14:10,2276030,37.93383333333334,14061.887930854926
1656911653,937501,4999013,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4278257168,151,10,0,2022-07-04T08:14:13,2288,38.14895835,1656911661.19906,2022-07-04T08:14:21,2288040,38.134,14126.508959599783
1656911673,926842,5024003,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4278257168,226,10,0,2022-07-04T08:14:33,2308,38.48211403333333,1656911685.258509,2022-07-04T08:14:45,2313030,38.55050000000001,14216.345245310602
1656911700,936874,5046013,0,0,57,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4279305728,36,10,0,2022-07-04T08:15:00,2335,38.932281233333335,1656911709.629988,2022-07-04T08:15:09,2335040,38.91733333333333,14350.317665240138
1656911710,926834,5057003,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4279305728,69,10,0,2022-07-04T08:15:10,2345,39.09878056666666,1656911722.4983199,2022-07-04T08:15:22,2346030,39.100500000000004,14387.417310801833
1656911724,927021,5071003,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4279305728,111,10,0,2022-07-04T08:15:24,2359,39.332117016666665,1656911736.457324,2022-07-04T08:15:36,2360030,39.33383333333334,14449.547981364405
1656911736,927056,5083003,0,0,132,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4279305728,147,10,0,2022-07-04T08:15:36,2371,39.5321176,1656911747.3675249,2022-07-04T08:15:47,2372030,39.533833333333334,14507.890829946458
1656911749,927046,5096003,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4279305728,186,10,0,2022-07-04T08:15:49,2384,39.748784099999995,1656911761.439349,2022-07-04T08:16:01,2385030,39.7505,14575.301804792647
1656911762,926741,5109003,0,0,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4279305728,225,10,0,2022-07-04T08:16:02,2397,39.965445683333336,1656911772.0865169,2022-07-04T08:16:12,2398030,39.96716666666667,14649.498789418092
1656911773,927022,5120003,0,0,59,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4279305728,2,10,0,2022-07-04T08:16:13,2408,40.148783699999996,1656911786.097797,2022-07-04T08:16:26,2409030,40.1505,14707.67545954281
1656911787,926758,5134003,0,0,121,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4278257168,44,10,0,2022-07-04T08:16:27,2422,40.382112633333335,1656911796.567317,2022-07-04T08:16:36,2423030,40.383833333333335,14784.976825112586
1656911811,927032,5158003,0,0,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4278257168,116,10,0,2022-07-04T08:16:51,2446,40.7821172,1656911821.1670449,2022-07-04T08:17:01,2447030,40.783833333333334,14909.380819162618
1656911823,943245,5170020,0,0,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4278257168,152,10,0,2022-07-04T08:17:03,2458,40.98238741666667,1656911831.1755679,2022-07-04T08:17:11,2459047,40.984116666666665,14977.440741716488
1656911835,926030,5182003,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4279305728,188,10,0,2022-07-04T08:17:15,2470,41.182100500000004,1656911844.925524,2022-07-04T08:17:24,2471030,41.18383333333334,15075.52603249256
1656911846,935798,5193013,0,0,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4279305728,221,10,0,2022-07-04T08:17:26,2481,41.36559663333333,1656911855.107264,2022-07-04T08:17:35,2482040,41.367333333333335,15162.995362817319
1656911858,926053,5205003,0,0,75,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4279305728,1,10,0,2022-07-04T08:17:38,2493,41.56543421666667,1656911869.885213,2022-07-04T08:17:49,2494030,41.56716666666667,15228.40693967502
1656911870,926025,5217003,0,0,97,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4279305728,37,10,0,2022-07-04T08:17:50,2505,41.76543375000001,1656911880.076609,2022-07-04T08:18:00,2506030,41.76716666666667,15284.717922255555
1656911882,926077,5229003,0,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4279305728,73,10,0,2022-07-04T08:18:02,2517,41.96543461666667,1656911890.626509,2022-07-04T08:18:10,2518030,41.96716666666667,15343.114991247496
1656911893,926017,5240003,0,0,99,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4279305728,106,10,0,2022-07-04T08:18:13,2528,42.148766949999995,1656911904.426004,2022-07-04T08:18:24,2529030,42.1505,15408.170068520047
1656911904,926056,5251003,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4278257168,139,10,0,2022-07-04T08:18:24,2539,42.33210093333333,1656911914.636549,2022-07-04T08:18:34,2540030,42.33383333333334,15480.96885709886
1656911916,926009,5263003,0,0,279,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4278257168,175,10,0,2022-07-04T08:18:36,2551,42.53210015,1656911928.686641,2022-07-04T08:18:48,2552030,42.533833333333334,15556.486523418178
1656911929,925746,5276003,0,0,70,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4278257168,214,10,0,2022-07-04T08:18:49,2564,42.74876243333333,1656911939.425464,2022-07-04T08:18:59,2565030,42.7505,15630.321819894189
1656911953,925921,5300003,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4279305728,30,10,0,2022-07-04T08:19:13,2588,43.14876535,1656911963.8954718,2022-07-04T08:19:23,2589030,43.1505,15739.220624854685
1656911965,935814,5312013,0,0,217,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4279305728,66,10,0,2022-07-04T08:19:25,2600,43.348930233333334,1656911974.074429,2022-07-04T08:19:34,2601040,43.35066666666667,15800.068187502331
1656911977,926025,5324003,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4279305728,102,10,0,2022-07-04T08:19:37,2612,43.54876708333334,1656911987.6228518,2022-07-04T08:19:47,2613030,43.55050000000001,15868.067297077972
1656912000,711819,5346013,0,0,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4278257168,168,10,0,2022-07-04T08:20:00,2635,43.92853031666667,1656912008.872413,2022-07-04T08:20:08,2635040,43.91733333333333,15981.771497212578
1656912013,702114,5359003,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4278257168,207,10,0,2022-07-04T08:20:13,2648,44.14503523333334,1656912022.802157,2022-07-04T08:20:22,2648030,44.133833333333335,16038.792874390152
1656912036,702091,5382003,0,0,81,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4279305728,20,10,0,2022-07-04T08:20:36,2671,44.528368183333335,1656912047.314884,2022-07-04T08:20:47,2671030,44.51716666666667,16142.497663379032
1656912048,702065,5394003,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4279305728,56,10,0,2022-07-04T08:20:48,2683,44.72836775,1656912058.062029,2022-07-04T08:20:58,2683030,44.71716666666667,16193.764128251307
1656912061,702071,5407003,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4279305728,95,10,0,2022-07-04T08:21:01,2696,44.94503451666667,1656912072.19332,2022-07-04T08:21:12,2696030,44.93383333333334,16249.247366325351
1656912074,701888,5420003,0,0,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4279305728,134,10,0,2022-07-04T08:21:14,2709,45.16169813333333,1656912082.731056,2022-07-04T08:21:22,2709030,45.1505,16309.66386849477
1656912098,702102,5444003,0,0,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4279305728,206,10,0,2022-07-04T08:21:38,2733,45.5617017,1656912107.341105,2022-07-04T08:21:47,2733030,45.55050000000001,16416.444325670138
1656912111,650282,5457003,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4278257168,245,10,0,2022-07-04T08:21:51,2746,45.7775047,1656912117.51054,2022-07-04T08:21:57,2746030,45.76716666666667,16483.762573459175
1656912121,655333,5467008,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4278257168,19,10,0,2022-07-04T08:22:01,2756,45.94425555,1656912131.221972,2022-07-04T08:22:11,2756035,45.93391666666666,16530.180063744345
1656912133,650252,5479003,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4278257168,55,10,0,2022-07-04T08:22:13,2768,46.14417086666666,1656912141.9098608,2022-07-04T08:22:21,2768030,46.133833333333335,16588.551797295386
1656912145,650278,5491003,0,0,67,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4278257168,91,10,0,2022-07-04T08:22:25,2780,46.3441713,1656912155.6200318,2022-07-04T08:22:35,2780030,46.33383333333334,16647.539437192372
1656912168,660032,5514013,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4278257168,160,10,0,2022-07-04T08:22:48,2803,46.7276672,1656912176.2008638,2022-07-04T08:22:56,2803040,46.717333333333336,16793.26353578329
1656912180,650260,5526003,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4278257168,196,10,0,2022-07-04T08:23:00,2815,46.92750433333333,1656912190.110376,2022-07-04T08:23:10,2815030,46.91716666666667,16907.800018793332
1656912192,660190,5538013,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4278257168,232,10,0,2022-07-04T08:23:12,2827,47.127669833333336,1656912200.989912,2022-07-04T08:23:20,2827040,47.117333333333335,17027.854468767942
1656912204,829198,5550003,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4278257168,12,10,0,2022-07-04T08:23:24,2839,47.33048663333333,1656912214.1599889,2022-07-04T08:23:34,2839030,47.31716666666667,17127.212785376076
1656912228,828855,5574003,0,0,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4279305728,84,10,0,2022-07-04T08:23:48,2863,47.73048091666667,1656912238.442221,2022-07-04T08:23:58,2863030,47.71716666666667,17343.158438513263
1656912239,829167,5585003,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4279305728,117,10,0,2022-07-04T08:23:59,2874,47.91381945,1656912249.2115688,2022-07-04T08:24:09,2874030,47.9005,17408.31671105431
1656912274,829165,5620003,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4279305728,222,10,0,2022-07-04T08:24:34,2909,48.497152750000005,1656912283.971376,2022-07-04T08:24:43,2909030,48.48383333333334,17567.53424174274
1656912310,829199,5656003,0,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4278257168,74,10,0,2022-07-04T08:25:10,2945,49.09715331666666,1656912318.255276,2022-07-04T08:25:18,2945030,49.08383333333334,17727.450022288274
1656912322,829199,5668003,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4278257168,110,10,0,2022-07-04T08:25:22,2957,49.297153316666666,1656912334.764348,2022-07-04T08:25:34,2957030,49.283833333333334,17780.164480708223
1656912335,829073,5681003,0,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4278257168,149,10,0,2022-07-04T08:25:35,2970,49.51381788333333,1656912345.3560078,2022-07-04T08:25:45,2970030,49.5005,17838.08725099643
1656912348,837011,5694011,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4278257168,188,10,0,2022-07-04T08:25:48,2983,49.730616850000004,1656912359.304369,2022-07-04T08:25:59,2983038,49.7173,17897.573866821145
1656912360,828766,5706003,0,0,263,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4279305728,224,10,0,2022-07-04T08:26:00,2995,49.93047943333333,1656912369.6166449,2022-07-04T08:26:09,2995030,49.91716666666667,17951.423295678185
1656912371,828782,5717003,0,0,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4279305728,1,10,0,2022-07-04T08:26:11,3006,50.11381303333334,1656912380.395593,2022-07-04T08:26:20,3006030,50.100500000000004,18003.638731599654
1656912384,829194,5730003,0,0,305,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4279305728,40,10,0,2022-07-04T08:26:24,3019,50.330486566666664,1656912396.495801,2022-07-04T08:26:36,3019030,50.31716666666667,18071.14531326023
1656912398,829189,5744003,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4279305728,82,10,0,2022-07-04T08:26:38,3033,50.563819816666665,1656912407.055745,2022-07-04T08:26:47,3033030,50.55050000000001,18143.613116713568
1656912410,829194,5756003,0,0,303,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4278257168,118,10,0,2022-07-04T08:26:50,3045,50.7638199,1656912420.186344,2022-07-04T08:27:00,3045030,50.7505,18203.670668277366
1656912422,838868,5768013,0,0,82,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4278257168,154,10,0,2022-07-04T08:27:02,3057,50.96398113333333,1656912430.686836,2022-07-04T08:27:10,3057040,50.95066666666666,18262.728128753766
1656912434,835526,5780010,0,0,93,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4278257168,190,10,0,2022-07-04T08:27:14,3069,51.16392543333333,1656912441.2079089,2022-07-04T08:27:21,3069037,51.150616666666664,18327.711393713995
1656912457,848807,5803023,0,0,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4278257168,3,10,0,2022-07-04T08:27:37,3092,51.54748011666666,1656912465.691104,2022-07-04T08:27:45,3092050,51.53416666666667,18438.462783905718
1656912468,829193,5814003,0,0,397,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4278257168,36,10,0,2022-07-04T08:27:48,3103,51.73048655,1656912478.718684,2022-07-04T08:27:58,3103030,51.71716666666667,18490.267810654575
1656912480,828750,5826003,0,0,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4278257168,72,10,0,2022-07-04T08:28:00,3115,51.93047916666667,1656912489.989284,2022-07-04T08:28:09,3115030,51.91716666666667,18544.618702587344
1656912493,829155,5839003,0,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4278257168,111,10,0,2022-07-04T08:28:13,3128,52.14715258333333,1656912500.2483249,2022-07-04T08:28:20,3128030,52.133833333333335,18601.830360994256
1656912505,685883,5851003,0,0,447,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4279305728,147,10,0,2022-07-04T08:28:25,3140,52.34476471666667,1656912513.8986518,2022-07-04T08:28:33,3140030,52.33383333333334,18656.298279327966
1656912540,685457,5886003,0,0,470,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4279305728,252,10,0,2022-07-04T08:29:00,3175,52.92809095,1656912549.120465,2022-07-04T08:29:09,3175030,52.91716666666667,18825.30829672343
1656912564,685576,5910003,0,0,76,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4279305728,68,10,0,2022-07-04T08:29:24,3199,53.32809293333333,1656912573.8402479,2022-07-04T08:29:33,3199030,53.31716666666667,18935.82269031866
1656912576,685894,5922003,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4279305728,104,10,0,2022-07-04T08:29:36,3211,53.52809823333334,1656912587.5287008,2022-07-04T08:29:47,3211030,53.51716666666667,18994.047091898206
1656912589,690371,5935008,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4278257168,143,10,0,2022-07-04T08:29:49,3224,53.744839516666666,1656912597.3016129,2022-07-04T08:29:57,3224035,53.733916666666666,19049.88054696437
1656912613,920767,5959003,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4278257168,215,10,0,2022-07-04T08:30:13,3248,54.14867945,1656912622.151057,2022-07-04T08:30:22,3248030,54.133833333333335,19163.815094082718
1656912625,920662,5971003,0,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4278257168,251,10,0,2022-07-04T08:30:25,3260,54.3486777,1656912632.9621649,2022-07-04T08:30:32,3260030,54.33383333333334,19214.682946984532
1656912636,920469,5982003,0,0,82,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4278257168,28,10,0,2022-07-04T08:30:36,3271,54.53200781666667,1656912646.652081,2022-07-04T08:30:46,3271030,54.51716666666667,19285.394597456925
1656912647,922634,5994005,0,0,66,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4278257168,64,10,0,2022-07-04T08:30:47,3282,54.715377233333335,1656912657.311925,2022-07-04T08:30:57,3283032,54.717200000000005,19329.212255785504
1656912659,920365,6006003,0,0,35,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4278257168,100,10,0,2022-07-04T08:30:59,3294,54.91533941666667,1656912671.142704,2022-07-04T08:31:11,3295030,54.91716666666667,19380.83788857634
1656912671,920553,6018003,0,0,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4278257168,136,10,0,2022-07-04T08:31:11,3306,55.11534255,1656912681.743357,2022-07-04T08:31:21,3307030,55.11716666666667,19439.566714147873
1656912683,920428,6030003,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4278257168,172,10,0,2022-07-04T08:31:23,3318,55.31534046666666,1656912692.55226,2022-07-04T08:31:32,3319030,55.31716666666667,19499.62068158213
1656912696,930428,6043013,0,0,621,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4278257168,211,10,0,2022-07-04T08:31:36,3331,55.5321738,1656912705.823417,2022-07-04T08:31:45,3332040,55.534,19564.890295372476
1656912707,920256,6054003,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4279305728,244,10,0,2022-07-04T08:31:47,3342,55.7153376,1656912716.6932359,2022-07-04T08:31:56,3343030,55.71716666666667,19619.66411228072
1656912719,920356,6066003,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4279305728,24,10,0,2022-07-04T08:31:59,3354,55.91533926666667,1656912729.9930968,2022-07-04T08:32:09,3355030,55.91716666666667,19679.163487231588
