time_s,time_us,cookie,rssi_pkt,snr_pkt,rssi_signal,time_gregorian,log_timestamp,log_timestamp_gregorian
1656914076,483607,7238,-79,1,-81,2022-07-04T08:54:36,1656914076.48729,2022-07-04T08:54:36
1656914080,653587,7239,-79,1,-81,2022-07-04T08:54:40,1656914080.656766,2022-07-04T08:54:40
1656914081,238931,7240,-80,0,-83,2022-07-04T08:54:41,1656914081.242454,2022-07-04T08:54:41
1656914081,874826,7241,-79,2,-80,2022-07-04T08:54:41,1656914081.878239,2022-07-04T08:54:41
1656914082,453434,7242,-78,3,-79,2022-07-04T08:54:42,1656914082.456525,2022-07-04T08:54:42
1656914083,4218,7243,-77,4,-79,2022-07-04T08:54:43,1656914083.006953,2022-07-04T08:54:43
1656914083,553941,7244,-75,5,-77,2022-07-04T08:54:43,1656914083.557225,2022-07-04T08:54:43
1656914084,104574,7245,-74,6,-75,2022-07-04T08:54:44,1656914084.10735,2022-07-04T08:54:44
1656914084,664447,7246,-78,2,-80,2022-07-04T08:54:44,1656914084.66742,2022-07-04T08:54:44
1656914085,214405,7247,-81,-2,-84,2022-07-04T08:54:45,1656914085.218039,2022-07-04T08:54:45
1656914088,813483,7248,-80,1,-82,2022-07-04T08:54:48,1656914088.816863,2022-07-04T08:54:48
1656914090,7065,7249,-77,4,-78,2022-07-04T08:54:50,1656914090.010577,2022-07-04T08:54:50
1656914091,124385,7250,-81,-1,-84,2022-07-04T08:54:51,1656914091.127837,2022-07-04T08:54:51
1656914091,704745,7251,-80,1,-82,2022-07-04T08:54:51,1656914091.707886,2022-07-04T08:54:51
1656914092,313751,7252,-78,3,-79,2022-07-04T08:54:52,1656914092.316553,2022-07-04T08:54:52
1656914092,843384,7253,-75,6,-76,2022-07-04T08:54:52,1656914092.846375,2022-07-04T08:54:52
1656914093,413641,7254,-81,-1,-84,2022-07-04T08:54:53,1656914093.417053,2022-07-04T08:54:53
1656914097,284599,7255,-77,4,-78,2022-07-04T08:54:57,1656914097.287729,2022-07-04T08:54:57
1656914097,883777,7256,-73,8,-73,2022-07-04T08:54:57,1656914097.887293,2022-07-04T08:54:57
1656914098,523615,7257,-76,6,-77,2022-07-04T08:54:58,1656914098.527087,2022-07-04T08:54:58
1656914099,133471,7258,-76,5,-77,2022-07-04T08:54:59,1656914099.137187,2022-07-04T08:54:59
1656914099,694980,7259,-78,4,-79,2022-07-04T08:54:59,1656914099.699028,2022-07-04T08:54:59
1656914100,223563,7260,-78,4,-79,2022-07-04T08:55:00,1656914100.226744,2022-07-04T08:55:00
1656914100,773352,7261,-80,0,-83,2022-07-04T08:55:00,1656914100.776433,2022-07-04T08:55:00
1656914101,434850,7262,-80,2,-81,2022-07-04T08:55:01,1656914101.439494,2022-07-04T08:55:01
1656914102,77274,7263,-78,2,-80,2022-07-04T08:55:02,1656914102.080801,2022-07-04T08:55:02
1656914105,813867,7264,-77,5,-77,2022-07-04T08:55:05,1656914105.816654,2022-07-04T08:55:05
1656914106,483521,7265,-83,-3,-87,2022-07-04T08:55:06,1656914106.486985,2022-07-04T08:55:06
1656914107,13629,7266,-82,-2,-85,2022-07-04T08:55:07,1656914107.016649,2022-07-04T08:55:07
1656914107,574857,7267,-77,4,-79,2022-07-04T08:55:07,1656914107.577898,2022-07-04T08:55:07
1656914108,104826,7268,-76,5,-77,2022-07-04T08:55:08,1656914108.107863,2022-07-04T08:55:08
1656914108,633377,7269,-78,3,-79,2022-07-04T08:55:08,1656914108.637047,2022-07-04T08:55:08
1656914109,163708,7270,-79,2,-80,2022-07-04T08:55:09,1656914109.166826,2022-07-04T08:55:09
1656914109,703503,7271,-79,2,-81,2022-07-04T08:55:09,1656914109.709151,2022-07-04T08:55:09
1656914110,244935,7272,-78,3,-80,2022-07-04T08:55:10,1656914110.250241,2022-07-04T08:55:10
1656914113,843357,7273,-75,5,-76,2022-07-04T08:55:13,1656914113.846624,2022-07-04T08:55:13
1656914114,534568,7274,-75,6,-76,2022-07-04T08:55:14,1656914114.537881,2022-07-04T08:55:14
1656914115,93551,7275,-75,6,-76,2022-07-04T08:55:15,1656914115.096632,2022-07-04T08:55:15
1656914115,693520,7276,-80,1,-82,2022-07-04T08:55:15,1656914115.696486,2022-07-04T08:55:15
1656914116,250074,7277,-82,-2,-85,2022-07-04T08:55:16,1656914116.252763,2022-07-04T08:55:16
1656914116,803494,7278,-76,6,-77,2022-07-04T08:55:16,1656914116.806569,2022-07-04T08:55:16
1656914117,533501,7279,-78,3,-79,2022-07-04T08:55:17,1656914117.537659,2022-07-04T08:55:17
1656914118,104182,7280,-74,7,-74,2022-07-04T08:55:18,1656914118.106659,2022-07-04T08:55:18
1656914118,644287,7281,-76,5,-77,2022-07-04T08:55:18,1656914118.647895,2022-07-04T08:55:18
1656914122,414605,7282,-81,-2,-84,2022-07-04T08:55:22,1656914122.418182,2022-07-04T08:55:22
1656914122,973745,7283,-81,-1,-84,2022-07-04T08:55:22,1656914122.976609,2022-07-04T08:55:22
1656914123,673890,7284,-80,1,-81,2022-07-04T08:55:23,1656914123.677354,2022-07-04T08:55:23
1656914124,253864,7285,-78,2,-80,2022-07-04T08:55:24,1656914124.257436,2022-07-04T08:55:24
1656914124,824276,7286,-74,6,-75,2022-07-04T08:55:24,1656914124.827339,2022-07-04T08:55:24
1656914125,656567,7287,-76,4,-77,2022-07-04T08:55:25,1656914125.659509,2022-07-04T08:55:25
1656914126,193595,7288,-79,1,-81,2022-07-04T08:55:26,1656914126.197576,2022-07-04T08:55:26
1656914126,763442,7289,-79,1,-81,2022-07-04T08:55:26,1656914126.766812,2022-07-04T08:55:26
1656914130,603516,7290,-78,2,-80,2022-07-04T08:55:30,1656914130.606739,2022-07-04T08:55:30
1656914131,184328,7291,-78,3,-79,2022-07-04T08:55:31,1656914131.187742,2022-07-04T08:55:31
1656914131,744833,7292,-77,4,-78,2022-07-04T08:55:31,1656914131.748029,2022-07-04T08:55:31
1656914132,313361,7293,-76,4,-78,2022-07-04T08:55:32,1656914132.316649,2022-07-04T08:55:32
1656914132,895003,7294,-77,5,-77,2022-07-04T08:55:32,1656914132.898712,2022-07-04T08:55:32
1656914133,543897,7295,-80,0,-82,2022-07-04T08:55:33,1656914133.54738,2022-07-04T08:55:33
1656914134,613767,7296,-74,6,-75,2022-07-04T08:55:34,1656914134.617751,2022-07-04T08:55:34
1656914138,913337,7297,-79,1,-81,2022-07-04T08:55:38,1656914138.916511,2022-07-04T08:55:38
1656914139,623392,7298,-79,2,-80,2022-07-04T08:55:39,1656914139.627137,2022-07-04T08:55:39
1656914140,163335,7299,-80,0,-83,2022-07-04T08:55:40,1656914140.167073,2022-07-04T08:55:40
1656914140,734912,7300,-81,-2,-84,2022-07-04T08:55:40,1656914140.738128,2022-07-04T08:55:40
1656914141,434239,7301,-80,-1,-83,2022-07-04T08:55:41,1656914141.4374,2022-07-04T08:55:41
1656914142,14967,7302,-82,-3,-85,2022-07-04T08:55:42,1656914142.018239,2022-07-04T08:55:42
1656914142,563904,7303,-83,-9,-91,2022-07-04T08:55:42,1656914142.566889,2022-07-04T08:55:42
1656914143,205713,7304,-84,-11,-94,2022-07-04T08:55:43,1656914143.208592,2022-07-04T08:55:43
1656914143,754366,7305,-84,-12,-94,2022-07-04T08:55:43,1656914143.757497,2022-07-04T08:55:43
1656914147,503447,7306,-76,4,-77,2022-07-04T08:55:47,1656914147.506694,2022-07-04T08:55:47
1656914148,44736,7307,-78,2,-79,2022-07-04T08:55:48,1656914148.047814,2022-07-04T08:55:48
1656914148,573536,7308,-83,-7,-89,2022-07-04T08:55:48,1656914148.577327,2022-07-04T08:55:48
1656914149,803820,7309,-79,1,-81,2022-07-04T08:55:49,1656914149.807278,2022-07-04T08:55:49
1656914150,464417,7310,-80,-1,-83,2022-07-04T08:55:50,1656914150.467704,2022-07-04T08:55:50
1656914151,23692,7311,-80,0,-82,2022-07-04T08:55:51,1656914151.027809,2022-07-04T08:55:51
1656914151,694823,7312,-77,4,-78,2022-07-04T08:55:51,1656914151.698559,2022-07-04T08:55:51
1656914152,351921,7313,-75,5,-76,2022-07-04T08:55:52,1656914152.358374,2022-07-04T08:55:52
1656914156,593332,7314,-79,1,-81,2022-07-04T08:55:56,1656914156.596461,2022-07-04T08:55:56
1656914157,134651,7315,-80,1,-80,2022-07-04T08:55:57,1656914157.138322,2022-07-04T08:55:57
1656914157,675056,7316,-79,1,-81,2022-07-04T08:55:57,1656914157.678435,2022-07-04T08:55:57
1656914158,223702,7317,-76,4,-77,2022-07-04T08:55:58,1656914158.227962,2022-07-04T08:55:58
1656914159,363970,7318,-79,2,-80,2022-07-04T08:55:59,1656914159.367952,2022-07-04T08:55:59
1656914159,893786,7319,-77,4,-78,2022-07-04T08:55:59,1656914159.896831,2022-07-04T08:55:59
1656914160,484462,7320,-77,4,-77,2022-07-04T08:56:00,1656914160.487919,2022-07-04T08:56:00
1656914164,93508,7321,-78,3,-79,2022-07-04T08:56:04,1656914164.096562,2022-07-04T08:56:04
1656914165,223626,7322,-72,8,-73,2022-07-04T08:56:05,1656914165.227538,2022-07-04T08:56:05
1656914165,764559,7323,-80,-1,-83,2022-07-04T08:56:05,1656914165.767997,2022-07-04T08:56:05
1656914166,364834,7324,-79,2,-80,2022-07-04T08:56:06,1656914166.368741,2022-07-04T08:56:06
1656914166,964352,7325,-76,4,-77,2022-07-04T08:56:06,1656914166.967978,2022-07-04T08:56:06
1656914167,614087,7326,-78,2,-80,2022-07-04T08:56:07,1656914167.617124,2022-07-04T08:56:07
1656914168,223531,7327,-76,5,-77,2022-07-04T08:56:08,1656914168.226611,2022-07-04T08:56:08
1656914168,763712,7328,-78,2,-80,2022-07-04T08:56:08,1656914168.76733,2022-07-04T08:56:08
1656914172,393968,7329,-80,0,-83,2022-07-04T08:56:12,1656914172.39766,2022-07-04T08:56:12
1656914172,965702,7330,-77,4,-78,2022-07-04T08:56:12,1656914172.969385,2022-07-04T08:56:12
1656914173,573776,7331,-77,4,-78,2022-07-04T08:56:13,1656914173.577119,2022-07-04T08:56:13
1656914174,123262,7332,-81,-2,-84,2022-07-04T08:56:14,1656914174.127649,2022-07-04T08:56:14
1656914174,683212,7333,-83,-4,-87,2022-07-04T08:56:14,1656914174.686584,2022-07-04T08:56:14
1656914175,313258,7334,-77,3,-78,2022-07-04T08:56:15,1656914175.317249,2022-07-04T08:56:15
1656914175,885598,7335,-72,7,-73,2022-07-04T08:56:15,1656914175.889439,2022-07-04T08:56:15
1656914176,544352,7336,-74,7,-74,2022-07-04T08:56:16,1656914176.548016,2022-07-04T08:56:16
1656914177,73187,7337,-76,5,-77,2022-07-04T08:56:17,1656914177.07633,2022-07-04T08:56:17
1656914180,813420,7338,-82,-5,-87,2022-07-04T08:56:20,1656914180.817484,2022-07-04T08:56:20
1656914181,385714,7339,-79,1,-81,2022-07-04T08:56:21,1656914181.389312,2022-07-04T08:56:21
1656914181,983590,7340,-73,7,-74,2022-07-04T08:56:21,1656914181.986391,2022-07-04T08:56:21
1656914182,694511,7341,-76,5,-77,2022-07-04T08:56:22,1656914182.698112,2022-07-04T08:56:22
1656914183,244812,7342,-77,4,-78,2022-07-04T08:56:23,1656914183.249298,2022-07-04T08:56:23
1656914183,863323,7343,-79,1,-81,2022-07-04T08:56:23,1656914183.866515,2022-07-04T08:56:23
1656914184,523161,7344,-79,2,-80,2022-07-04T08:56:24,1656914184.526775,2022-07-04T08:56:24
1656914185,73675,7345,-80,-2,-84,2022-07-04T08:56:25,1656914185.076707,2022-07-04T08:56:25
1656914185,604324,7346,-73,7,-73,2022-07-04T08:56:25,1656914185.60738,2022-07-04T08:56:25
1656914189,353963,7347,-73,7,-74,2022-07-04T08:56:29,1656914189.357762,2022-07-04T08:56:29
1656914189,933536,7348,-79,2,-81,2022-07-04T08:56:29,1656914189.936618,2022-07-04T08:56:29
1656914190,584558,7349,-80,1,-82,2022-07-04T08:56:30,1656914190.587939,2022-07-04T08:56:30
1656914191,193367,7350,-78,3,-80,2022-07-04T08:56:31,1656914191.197258,2022-07-04T08:56:31
1656914191,744883,7351,-79,2,-81,2022-07-04T08:56:31,1656914191.74777,2022-07-04T08:56:31
1656914192,804571,7352,-79,2,-80,2022-07-04T08:56:32,1656914192.807601,2022-07-04T08:56:32
1656914193,383911,7353,-78,2,-80,2022-07-04T08:56:33,1656914193.387116,2022-07-04T08:56:33
1656914193,983452,7354,-72,8,-73,2022-07-04T08:56:33,1656914193.986762,2022-07-04T08:56:33
1656914197,693473,7355,-82,-3,-85,2022-07-04T08:56:37,1656914197.697401,2022-07-04T08:56:37
1656914198,223132,7356,-81,-3,-85,2022-07-04T08:56:38,1656914198.227032,2022-07-04T08:56:38
1656914199,395395,7357,-78,2,-80,2022-07-04T08:56:39,1656914199.398721,2022-07-04T08:56:39
1656914199,953746,7358,-77,3,-79,2022-07-04T08:56:39,1656914199.956733,2022-07-04T08:56:39
1656914200,645926,7359,-75,6,-75,2022-07-04T08:56:40,1656914200.649021,2022-07-04T08:56:40
1656914201,273857,7360,-77,4,-78,2022-07-04T08:56:41,1656914201.277285,2022-07-04T08:56:41
1656914201,833515,7361,-80,1,-82,2022-07-04T08:56:41,1656914201.836517,2022-07-04T08:56:41
1656914202,424102,7362,-79,1,-80,2022-07-04T08:56:42,1656914202.427872,2022-07-04T08:56:42
1656914206,74896,7363,-74,7,-74,2022-07-04T08:56:46,1656914206.077989,2022-07-04T08:56:46
1656914206,644373,7364,-77,4,-78,2022-07-04T08:56:46,1656914206.647387,2022-07-04T08:56:46
1656914210,823063,7365,-78,3,-79,2022-07-04T08:56:50,1656914210.826335,2022-07-04T08:56:50
1656914214,624481,7366,-84,-9,-92,2022-07-04T08:56:54,1656914214.62817,2022-07-04T08:56:54
1656914215,183718,7367,-79,1,-81,2022-07-04T08:56:55,1656914215.186663,2022-07-04T08:56:55
1656914215,853107,7368,-75,5,-76,2022-07-04T08:56:55,1656914215.856905,2022-07-04T08:56:55
1656914216,465757,7369,-80,0,-82,2022-07-04T08:56:56,1656914216.469883,2022-07-04T08:56:56
1656914216,993898,7370,-79,1,-81,2022-07-04T08:56:56,1656914216.997681,2022-07-04T08:56:56
1656914217,553840,7371,-74,6,-75,2022-07-04T08:56:57,1656914217.557537,2022-07-04T08:56:57
1656914218,662912,7372,-82,-4,-87,2022-07-04T08:56:58,1656914218.666262,2022-07-04T08:56:58
1656914219,253095,7373,-84,-13,-94,2022-07-04T08:56:59,1656914219.256814,2022-07-04T08:56:59
1656914222,923772,7374,-76,5,-77,2022-07-04T08:57:02,1656914222.926828,2022-07-04T08:57:02
1656914223,543816,7375,-76,4,-77,2022-07-04T08:57:03,1656914223.547694,2022-07-04T08:57:03
1656914224,83188,7376,-74,7,-75,2022-07-04T08:57:04,1656914224.086554,2022-07-04T08:57:04
1656914224,713386,7377,-79,2,-80,2022-07-04T08:57:04,1656914224.716643,2022-07-04T08:57:04
1656914225,823023,7378,-76,5,-77,2022-07-04T08:57:05,1656914225.826429,2022-07-04T08:57:05
1656914226,373302,7379,-75,5,-76,2022-07-04T08:57:06,1656914226.376599,2022-07-04T08:57:06
1656914226,923706,7380,-74,6,-75,2022-07-04T08:57:06,1656914226.926916,2022-07-04T08:57:06
1656914227,454112,7381,-73,7,-74,2022-07-04T08:57:07,1656914227.457559,2022-07-04T08:57:07
1656914231,73875,7382,-78,2,-80,2022-07-04T08:57:11,1656914231.077036,2022-07-04T08:57:11
1656914231,613276,7383,-77,4,-78,2022-07-04T08:57:11,1656914231.616359,2022-07-04T08:57:11
1656914232,675743,7384,-76,4,-77,2022-07-04T08:57:12,1656914232.678928,2022-07-04T08:57:12
1656914233,343102,7385,-75,4,-76,2022-07-04T08:57:13,1656914233.346615,2022-07-04T08:57:13
1656914233,914457,7386,-75,5,-76,2022-07-04T08:57:13,1656914233.917529,2022-07-04T08:57:13
1656914234,457649,7387,-75,5,-76,2022-07-04T08:57:14,1656914234.461045,2022-07-04T08:57:14
1656914235,13538,7388,-76,4,-77,2022-07-04T08:57:15,1656914235.017081,2022-07-04T08:57:15
1656914235,694048,7389,-77,3,-79,2022-07-04T08:57:15,1656914235.69715,2022-07-04T08:57:15
1656914239,934215,7390,-79,1,-81,2022-07-04T08:57:19,1656914239.938317,2022-07-04T08:57:19
1656914240,622932,7391,-79,1,-81,2022-07-04T08:57:20,1656914240.626722,2022-07-04T08:57:20
1656914241,184303,7392,-77,4,-77,2022-07-04T08:57:21,1656914241.188035,2022-07-04T08:57:21
1656914241,823615,7393,-76,4,-77,2022-07-04T08:57:21,1656914241.827308,2022-07-04T08:57:21
1656914242,414107,7394,-76,3,-77,2022-07-04T08:57:22,1656914242.417286,2022-07-04T08:57:22
1656914242,993120,7395,-76,5,-77,2022-07-04T08:57:22,1656914242.996619,2022-07-04T08:57:22
1656914243,673105,7396,-80,1,-82,2022-07-04T08:57:23,1656914243.676152,2022-07-04T08:57:23
1656914248,427310,7397,-77,4,-78,2022-07-04T08:57:28,1656914248.430214,2022-07-04T08:57:28
1656914249,43652,7398,-76,4,-77,2022-07-04T08:57:29,1656914249.047384,2022-07-04T08:57:29
1656914249,683489,7399,-74,6,-75,2022-07-04T08:57:29,1656914249.689156,2022-07-04T08:57:29
1656914251,274108,7400,-77,1,-79,2022-07-04T08:57:31,1656914251.277907,2022-07-04T08:57:31
1656914251,833724,7401,-79,1,-81,2022-07-04T08:57:31,1656914251.841085,2022-07-04T08:57:31
1656914252,403080,7402,-73,7,-74,2022-07-04T08:57:32,1656914252.410311,2022-07-04T08:57:32
1656914256,113785,7403,-72,8,-73,2022-07-04T08:57:36,1656914256.11749,2022-07-04T08:57:36
1656914256,753796,7404,-74,6,-75,2022-07-04T08:57:36,1656914256.757323,2022-07-04T08:57:36
1656914257,364541,7405,-77,3,-78,2022-07-04T08:57:37,1656914257.367691,2022-07-04T08:57:37
1656914257,923057,7406,-78,3,-79,2022-07-04T08:57:37,1656914257.926155,2022-07-04T08:57:37
1656914258,533144,7407,-80,-1,-83,2022-07-04T08:57:38,1656914258.536491,2022-07-04T08:57:38
1656914259,63757,7408,-79,1,-81,2022-07-04T08:57:39,1656914259.068032,2022-07-04T08:57:39
1656914259,613309,7409,-79,0,-81,2022-07-04T08:57:39,1656914259.617156,2022-07-04T08:57:39
1656914260,153858,7410,-79,1,-80,2022-07-04T08:57:40,1656914260.157848,2022-07-04T08:57:40
1656914260,683729,7411,-77,4,-78,2022-07-04T08:57:40,1656914260.686881,2022-07-04T08:57:40
1656914264,603527,7412,-79,0,-82,2022-07-04T08:57:44,1656914264.606683,2022-07-04T08:57:44
1656914265,242909,7413,-78,2,-80,2022-07-04T08:57:45,1656914265.246321,2022-07-04T08:57:45
1656914265,813522,7414,-77,4,-78,2022-07-04T08:57:45,1656914265.816357,2022-07-04T08:57:45
1656914266,393119,7415,-78,2,-80,2022-07-04T08:57:46,1656914266.396237,2022-07-04T08:57:46
1656914267,53357,7416,-76,4,-77,2022-07-04T08:57:47,1656914267.056965,2022-07-04T08:57:47
1656914267,732992,7417,-76,4,-77,2022-07-04T08:57:47,1656914267.735962,2022-07-04T08:57:47
1656914268,294746,7418,-80,1,-82,2022-07-04T08:57:48,1656914268.300146,2022-07-04T08:57:48
1656914268,935578,7419,-79,2,-80,2022-07-04T08:57:48,1656914268.93861,2022-07-04T08:57:48
1656914272,583205,7420,-79,1,-81,2022-07-04T08:57:52,1656914272.586747,2022-07-04T08:57:52
1656914273,133225,7421,-80,0,-82,2022-07-04T08:57:53,1656914273.136425,2022-07-04T08:57:53
1656914273,776120,7422,-78,3,-80,2022-07-04T08:57:53,1656914273.779069,2022-07-04T08:57:53
1656914274,853455,7423,-81,-2,-83,2022-07-04T08:57:54,1656914274.857152,2022-07-04T08:57:54
1656914275,432784,7424,-80,-1,-82,2022-07-04T08:57:55,1656914275.436115,2022-07-04T08:57:55
1656914276,14058,7425,-80,0,-82,2022-07-04T08:57:56,1656914276.017142,2022-07-04T08:57:56
1656914276,622902,7426,-78,3,-79,2022-07-04T08:57:56,1656914276.627143,2022-07-04T08:57:56
1656914277,203897,7427,-75,5,-76,2022-07-04T08:57:57,1656914277.207445,2022-07-04T08:57:57
1656914281,484051,7428,-74,6,-75,2022-07-04T08:58:01,1656914281.487903,2022-07-04T08:58:01
1656914282,54301,7429,-76,4,-77,2022-07-04T08:58:02,1656914282.058034,2022-07-04T08:58:02
1656914282,743040,7430,-80,-1,-83,2022-07-04T08:58:02,1656914282.746352,2022-07-04T08:58:02
1656914283,304145,7431,-77,4,-78,2022-07-04T08:58:03,1656914283.307773,2022-07-04T08:58:03
1656914283,853265,7432,-79,1,-80,2022-07-04T08:58:03,1656914283.856359,2022-07-04T08:58:03
1656914284,403748,7433,-78,3,-79,2022-07-04T08:58:04,1656914284.407163,2022-07-04T08:58:04
1656914284,963162,7434,-80,0,-82,2022-07-04T08:58:04,1656914284.966362,2022-07-04T08:58:04
1656914285,604139,7435,-80,-1,-83,2022-07-04T08:58:05,1656914285.607397,2022-07-04T08:58:05
1656914289,427587,7436,-72,7,-73,2022-07-04T08:58:09,1656914289.43068,2022-07-04T08:58:09
1656914289,993257,7437,-73,7,-74,2022-07-04T08:58:09,1656914289.99724,2022-07-04T08:58:09
1656914290,573421,7438,-76,5,-77,2022-07-04T08:58:10,1656914290.576486,2022-07-04T08:58:10
1656914291,114445,7439,-76,4,-77,2022-07-04T08:58:11,1656914291.118943,2022-07-04T08:58:11
1656914291,693700,7440,-74,6,-75,2022-07-04T08:58:11,1656914291.696743,2022-07-04T08:58:11
1656914292,744199,7441,-72,7,-73,2022-07-04T08:58:12,1656914292.747093,2022-07-04T08:58:12
1656914293,273167,7442,-73,7,-74,2022-07-04T08:58:13,1656914293.277083,2022-07-04T08:58:13
1656914299,154614,7443,-80,-1,-83,2022-07-04T08:58:19,1656914299.158651,2022-07-04T08:58:19
1656914299,804739,7444,-77,4,-78,2022-07-04T08:58:19,1656914299.808289,2022-07-04T08:58:19
1656914300,415049,7445,-78,3,-79,2022-07-04T08:58:20,1656914300.418003,2022-07-04T08:58:20
1656914301,44268,7446,-79,1,-81,2022-07-04T08:58:21,1656914301.047277,2022-07-04T08:58:21
1656914301,601612,7447,-79,2,-80,2022-07-04T08:58:21,1656914301.604542,2022-07-04T08:58:21
1656914302,153700,7448,-74,5,-75,2022-07-04T08:58:22,1656914302.1572,2022-07-04T08:58:22
1656914306,453748,7449,-75,6,-76,2022-07-04T08:58:26,1656914306.457488,2022-07-04T08:58:26
1656914307,24247,7450,-73,7,-73,2022-07-04T08:58:27,1656914307.027532,2022-07-04T08:58:27
1656914307,613858,7451,-75,5,-76,2022-07-04T08:58:27,1656914307.617214,2022-07-04T08:58:27
1656914308,294044,7452,-81,-2,-84,2022-07-04T08:58:28,1656914308.297696,2022-07-04T08:58:28
1656914308,823752,7453,-80,0,-82,2022-07-04T08:58:28,1656914308.827361,2022-07-04T08:58:28
1656914309,403772,7454,-78,3,-79,2022-07-04T08:58:29,1656914309.406911,2022-07-04T08:58:29
1656914310,20906,7455,-80,0,-82,2022-07-04T08:58:30,1656914310.024279,2022-07-04T08:58:30
1656914310,573650,7456,-83,-6,-88,2022-07-04T08:58:30,1656914310.577147,2022-07-04T08:58:30
1656914314,274045,7457,-78,2,-80,2022-07-04T08:58:34,1656914314.276934,2022-07-04T08:58:34
1656914314,843726,7458,-76,4,-78,2022-07-04T08:58:34,1656914314.846889,2022-07-04T08:58:34
1656914315,464015,7459,-76,5,-77,2022-07-04T08:58:35,1656914315.466794,2022-07-04T08:58:35
1656914316,14030,7460,-77,5,-78,2022-07-04T08:58:36,1656914316.016873,2022-07-04T08:58:36
1656914316,660456,7461,-76,5,-77,2022-07-04T08:58:36,1656914316.664271,2022-07-04T08:58:36
1656914317,284293,7462,-74,6,-74,2022-07-04T08:58:37,1656914317.287369,2022-07-04T08:58:37
1656914317,833674,7463,-75,6,-76,2022-07-04T08:58:37,1656914317.836891,2022-07-04T08:58:37
1656914318,374229,7464,-74,6,-75,2022-07-04T08:58:38,1656914318.378463,2022-07-04T08:58:38
1656914322,694980,7465,-76,5,-77,2022-07-04T08:58:42,1656914322.698343,2022-07-04T08:58:42
1656914323,247384,7466,-76,4,-77,2022-07-04T08:58:43,1656914323.250746,2022-07-04T08:58:43
1656914323,864056,7467,-76,4,-77,2022-07-04T08:58:43,1656914323.867963,2022-07-04T08:58:43
1656914324,404067,7468,-73,8,-74,2022-07-04T08:58:44,1656914324.407431,2022-07-04T08:58:44
1656914325,7171,7469,-73,7,-74,2022-07-04T08:58:45,1656914325.010111,2022-07-04T08:58:45
1656914325,584583,7470,-73,7,-74,2022-07-04T08:58:45,1656914325.587594,2022-07-04T08:58:45
1656914326,134894,7471,-74,6,-75,2022-07-04T08:58:46,1656914326.138213,2022-07-04T08:58:46
1656914326,740588,7472,-75,6,-76,2022-07-04T08:58:46,1656914326.744442,2022-07-04T08:58:46
1656914327,283830,7473,-76,4,-77,2022-07-04T08:58:47,1656914327.287897,2022-07-04T08:58:47
1656914330,904295,7474,-76,4,-77,2022-07-04T08:58:50,1656914330.908114,2022-07-04T08:58:50
1656914333,44496,7475,-76,5,-77,2022-07-04T08:58:53,1656914333.047515,2022-07-04T08:58:53
1656914333,706324,7476,-76,5,-77,2022-07-04T08:58:53,1656914333.709963,2022-07-04T08:58:53
1656914334,304786,7477,-75,5,-76,2022-07-04T08:58:54,1656914334.309385,2022-07-04T08:58:54
1656914334,875727,7478,-75,4,-76,2022-07-04T08:58:54,1656914334.878586,2022-07-04T08:58:54
1656914335,434146,7479,-76,5,-77,2022-07-04T08:58:55,1656914335.438359,2022-07-04T08:58:55
1656914339,204478,7480,-76,4,-77,2022-07-04T08:58:59,1656914339.208155,2022-07-04T08:58:59
1656914339,840026,7481,-76,5,-77,2022-07-04T08:58:59,1656914339.843043,2022-07-04T08:58:59
1656914340,453957,7482,-77,3,-78,2022-07-04T08:59:00,1656914340.457298,2022-07-04T08:59:00
1656914341,44271,7483,-79,2,-81,2022-07-04T08:59:01,1656914341.047886,2022-07-04T08:59:01
1656914341,637216,7484,-77,4,-78,2022-07-04T08:59:01,1656914341.640908,2022-07-04T08:59:01
1656914342,234265,7485,-80,-1,-83,2022-07-04T08:59:02,1656914342.237321,2022-07-04T08:59:02
1656914342,844732,7486,-83,-7,-89,2022-07-04T08:59:02,1656914342.847638,2022-07-04T08:59:02
1656914343,395317,7487,-81,-2,-84,2022-07-04T08:59:03,1656914343.398432,2022-07-04T08:59:03
1656914343,949359,7488,-73,7,-73,2022-07-04T08:59:03,1656914343.953033,2022-07-04T08:59:03
1656914348,284641,7489,-78,2,-79,2022-07-04T08:59:08,1656914348.287384,2022-07-04T08:59:08
1656914348,874400,7490,-73,7,-74,2022-07-04T08:59:08,1656914348.878025,2022-07-04T08:59:08
1656914349,444434,7491,-78,2,-80,2022-07-04T08:59:09,1656914349.447357,2022-07-04T08:59:09
1656914350,528264,7492,-78,3,-79,2022-07-04T08:59:10,1656914350.533245,2022-07-04T08:59:10
1656914351,84251,7493,-76,5,-76,2022-07-04T08:59:11,1656914351.087642,2022-07-04T08:59:11
1656914352,194295,7494,-74,6,-75,2022-07-04T08:59:12,1656914352.197347,2022-07-04T08:59:12
1656914356,5703,7495,-76,5,-77,2022-07-04T08:59:16,1656914356.014383,2022-07-04T08:59:16
1656914356,559628,7496,-80,-1,-83,2022-07-04T08:59:16,1656914356.56617,2022-07-04T08:59:16
1656914357,135314,7497,-77,3,-78,2022-07-04T08:59:17,1656914357.139381,2022-07-04T08:59:17
1656914357,775535,7498,-75,6,-76,2022-07-04T08:59:17,1656914357.778982,2022-07-04T08:59:17
1656914358,416016,7499,-79,1,-81,2022-07-04T08:59:18,1656914358.419152,2022-07-04T08:59:18
