time_s,time_us,cookie,snr,frame_no,tap_bytes,rssi_bytes,crc_bytes,time_gregorian,log_timestamp,log_timestamp_gregorian
1656908822,9066207,424,38,2372,00000000000000000000000000,2600c890e0,0973,2022-07-04T07:27:11,1656908822.90901,2022-07-04T07:27:02
1656908823,4800763,425,37,2373,00000000000000000000000000,2500c890e0,57b2,2022-07-04T07:27:07,1656908823.482059,2022-07-04T07:27:03
1656908824,1362805,426,38,2374,00000000000000000000000000,2600c890e0,dbbb,2022-07-04T07:27:05,1656908824.138215,2022-07-04T07:27:04
1656908824,6917464,427,37,2375,00000000000000000000000000,2500c890e0,7029,2022-07-04T07:27:10,1656908824.693808,2022-07-04T07:27:04
1656908828,2853741,428,37,2376,00000000000000000000000000,2500c890e0,c447,2022-07-04T07:27:10,1656908828.287422,2022-07-04T07:27:08
1656908828,8180742,429,38,2377,00000000000000000000000000,2600c890e0,0605,2022-07-04T07:27:16,1656908828.820202,2022-07-04T07:27:08
1656908829,3551874,430,36,2378,00000000000000000000000000,2400c890e0,2ba0,2022-07-04T07:27:12,1656908829.357231,2022-07-04T07:27:09
1656908829,9051136,431,36,2379,00000000000000000000000000,2400c890e0,8e8d,2022-07-04T07:27:18,1656908829.907433,2022-07-04T07:27:09
1656908830,7104978,432,37,2380,00000000000000000000000000,2500c890e0,5773,2022-07-04T07:27:17,1656908830.712394,2022-07-04T07:27:10
1656908831,2732543,433,37,2381,00000000000000000000000000,2500c890e0,c4df,2022-07-04T07:27:13,1656908831.275904,2022-07-04T07:27:11
1656908831,7954399,434,37,2382,00000000000000000000000000,2500c890e0,56be,2022-07-04T07:27:18,1656908831.797477,2022-07-04T07:27:11
1656908832,8856687,435,36,2384,00000000000000000000000000,2400c890e0,e9d8,2022-07-04T07:27:20,1656908832.887707,2022-07-04T07:27:12
1656908836,5241630,436,36,2385,00000000000000000000000000,2400c890e0,0996,2022-07-04T07:27:21,1656908836.526256,2022-07-04T07:27:16
1656908837,1270053,437,36,2386,00000000000000000000000000,2400c890e0,1d0b,2022-07-04T07:27:18,1656908837.129048,2022-07-04T07:27:17
1656908837,7154564,438,37,2387,00000000000000000000000000,2500c890e0,8afd,2022-07-04T07:27:24,1656908837.717497,2022-07-04T07:27:17
1656908838,2936100,439,37,2388,00000000000000000000000000,2500c890e0,2e4d,2022-07-04T07:27:20,1656908838.296197,2022-07-04T07:27:18
1656908838,8515169,440,33,2389,00000000000000000000000000,2100c890e0,8d1c,2022-07-04T07:27:26,1656908838.853427,2022-07-04T07:27:18
1656908839,3531136,441,35,2390,00000000000000000000000000,2300c890e0,0a22,2022-07-04T07:27:22,1656908839.355185,2022-07-04T07:27:19
1656908840,6381487,442,37,2392,00000000000000000000000000,2500c890e0,55d6,2022-07-04T07:27:26,1656908840.640229,2022-07-04T07:27:20
1656908841,2125766,443,37,2393,00000000000000000000000000,2500c890e0,8bbf,2022-07-04T07:27:23,1656908841.2149,2022-07-04T07:27:21
1656908844,9031949,444,36,2394,00000000000000000000000000,2400c890e0,abb6,2022-07-04T07:27:33,1656908844.905298,2022-07-04T07:27:24
1656908845,5001556,445,36,2395,00000000000000000000000000,2400c890e0,7951,2022-07-04T07:27:30,1656908845.502252,2022-07-04T07:27:25
1656908846,456521,446,34,2396,00000000000000000000000000,2200c890e0,7f42,2022-07-04T07:27:26,1656908846.047678,2022-07-04T07:27:26
1656908846,6894016,447,35,2397,00000000000000000000000000,2300c890e0,7e5e,2022-07-04T07:27:32,1656908846.691468,2022-07-04T07:27:26
1656908847,2199063,448,36,2398,00000000000000000000000000,2400c890e0,a8c3,2022-07-04T07:27:29,1656908847.222048,2022-07-04T07:27:27
1656908847,8033792,449,35,2399,00000000000000000000000000,2300c890e0,b2b1,2022-07-04T07:27:35,1656908847.805563,2022-07-04T07:27:27
1656908848,9431872,450,35,2401,00000000000000000000000000,2300c890e0,b849,2022-07-04T07:27:37,1656908848.945522,2022-07-04T07:27:28
1656908849,5078985,451,32,2402,00000000000000000000000000,2000c890e0,f8b0,2022-07-04T07:27:34,1656908849.509807,2022-07-04T07:27:29
1656908852,9902286,452,36,2403,00000000000000000000000000,2400c890e0,a56c,2022-07-04T07:27:41,1656908852.992333,2022-07-04T07:27:32
1656908853,7436180,453,36,2404,00000000000000000000000000,2400c890e0,63f2,2022-07-04T07:27:40,1656908853.746237,2022-07-04T07:27:33
1656908854,3837344,454,38,2405,00000000000000000000000000,2600c890e0,4b41,2022-07-04T07:27:37,1656908854.387229,2022-07-04T07:27:34
1656908854,8426260,455,37,2406,00000000000000000000000000,2500c890e0,67b5,2022-07-04T07:27:42,1656908854.845084,2022-07-04T07:27:34
1656908855,4673817,456,33,2407,00000000000000000000000000,2100c890e0,7a00,2022-07-04T07:27:39,1656908855.470837,2022-07-04T07:27:35
1656908856,256209,457,35,2408,00000000000000000000000000,2300c890e0,a590,2022-07-04T07:27:36,1656908856.029386,2022-07-04T07:27:36
1656908856,6487400,458,35,2409,00000000000000000000000000,2300c890e0,2c24,2022-07-04T07:27:42,1656908856.651881,2022-07-04T07:27:36
1656908857,2204737,459,33,2410,00000000000000000000000000,2100c890e0,04a0,2022-07-04T07:27:39,1656908857.222594,2022-07-04T07:27:37
1656908857,9373590,460,34,2411,00000000000000000000000000,2200c890e0,466e,2022-07-04T07:27:46,1656908857.939385,2022-07-04T07:27:37
1656908861,5860085,461,37,2412,00000000000000000000000000,2500c890e0,18e4,2022-07-04T07:27:46,1656908861.588106,2022-07-04T07:27:41
1656908862,1225979,462,37,2413,00000000000000000000000000,2500c890e0,b577,2022-07-04T07:27:43,1656908862.125,2022-07-04T07:27:42
1656908862,5676372,463,37,2414,00000000000000000000000000,2500c890e0,6268,2022-07-04T07:27:47,1656908862.569975,2022-07-04T07:27:42
1656908863,6087887,464,38,2416,00000000000000000000000000,2600c890e0,c32e,2022-07-04T07:27:49,1656908863.611144,2022-07-04T07:27:43
1656908864,1269977,465,36,2417,00000000000000000000000000,2400c890e0,47a9,2022-07-04T07:27:45,1656908864.129163,2022-07-04T07:27:44
1656908864,7414865,466,28,2418,00000000000000000000000000,1c00c890e0,b144,2022-07-04T07:27:51,1656908864.74347,2022-07-04T07:27:44
1656908865,4083328,467,34,2419,00000000000000000000000000,2200c890e0,dbe9,2022-07-04T07:27:49,1656908865.411479,2022-07-04T07:27:45
1656908865,7858386,468,34,2420,00000000000000000000000000,2200c890e0,63b9,2022-07-04T07:27:52,1656908865.787899,2022-07-04T07:27:45
1656908866,4216401,469,37,2421,00000000000000000000000000,2500c890e0,f4d1,2022-07-04T07:27:50,1656908866.423712,2022-07-04T07:27:46
1656908869,8903853,470,36,2422,00000000000000000000000000,2400c890e0,ff8d,2022-07-04T07:27:57,1656908869.892485,2022-07-04T07:27:49
1656908870,4144363,471,37,2423,00000000000000000000000000,2500c890e0,d9a4,2022-07-04T07:27:54,1656908870.416761,2022-07-04T07:27:50
1656908870,9421379,472,37,2424,00000000000000000000000000,2500c890e0,bc72,2022-07-04T07:27:59,1656908870.94422,2022-07-04T07:27:50
1656908871,5918922,473,38,2425,00000000000000000000000000,2600c890e0,02ae,2022-07-04T07:27:56,1656908871.593973,2022-07-04T07:27:51
1656908872,1122119,474,37,2426,00000000000000000000000000,2500c890e0,47bb,2022-07-04T07:27:53,1656908872.114138,2022-07-04T07:27:52
1656908872,7634027,475,36,2427,00000000000000000000000000,2400c890e0,1020,2022-07-04T07:27:59,1656908872.765565,2022-07-04T07:27:52
1656908873,3975927,476,38,2428,00000000000000000000000000,2600c890e0,6305,2022-07-04T07:27:56,1656908873.399591,2022-07-04T07:27:53
1656908874,429530,477,29,2429,00000000000000000000000000,1d00c890e0,dd54,2022-07-04T07:27:54,1656908874.045493,2022-07-04T07:27:54
1656908874,5999963,478,35,2430,00000000000000000000000000,2300c890e0,ab1c,2022-07-04T07:27:59,1656908874.603001,2022-07-04T07:27:54
1656908878,2459504,479,35,2431,00000000000000000000000000,2300c890e0,f45d,2022-07-04T07:28:00,1656908878.247996,2022-07-04T07:27:58
1656908878,7721545,480,36,2432,00000000000000000000000000,2400c890e0,cd63,2022-07-04T07:28:05,1656908878.774397,2022-07-04T07:27:58
1656908879,3091502,481,37,2433,00000000000000000000000000,2500c890e0,363e,2022-07-04T07:28:02,1656908879.311195,2022-07-04T07:27:59
1656908879,8280551,482,36,2434,00000000000000000000000000,2400c890e0,3bf4,2022-07-04T07:28:07,1656908879.830605,2022-07-04T07:27:59
1656908880,3883318,483,37,2435,00000000000000000000000000,2500c890e0,df98,2022-07-04T07:28:03,1656908880.390423,2022-07-04T07:28:00
1656908881,10912,484,37,2436,00000000000000000000000000,2500c890e0,44d9,2022-07-04T07:28:01,1656908881.003247,2022-07-04T07:28:01
1656908881,7754526,485,34,2437,00000000000000000000000000,2200c890e0,24f2,2022-07-04T07:28:08,1656908881.777555,2022-07-04T07:28:01
1656908882,3028817,486,32,2438,00000000000000000000000000,2000c890e0,4328,2022-07-04T07:28:05,1656908882.305054,2022-07-04T07:28:02
1656908882,8442728,487,37,2439,00000000000000000000000000,2500c890e0,27b5,2022-07-04T07:28:10,1656908882.846278,2022-07-04T07:28:02
1656908886,4025406,488,37,2440,00000000000000000000000000,2500c890e0,dd9f,2022-07-04T07:28:10,1656908886.40461,2022-07-04T07:28:06
1656908886,9039103,489,36,2441,00000000000000000000000000,2400c890e0,8169,2022-07-04T07:28:15,1656908886.906014,2022-07-04T07:28:06
1656908887,5557301,490,38,2442,00000000000000000000000000,2600c890e0,5184,2022-07-04T07:28:12,1656908887.558109,2022-07-04T07:28:07
1656908888,1505508,491,33,2443,00000000000000000000000000,2100c890e0,13cd,2022-07-04T07:28:09,1656908888.152905,2022-07-04T07:28:08
1656908888,8536002,492,37,2444,00000000000000000000000000,2500c890e0,e51f,2022-07-04T07:28:16,1656908888.855571,2022-07-04T07:28:08
1656908889,3424739,493,34,2445,00000000000000000000000000,2200c890e0,4ea4,2022-07-04T07:28:12,1656908889.3444,2022-07-04T07:28:09
1656908889,9506943,494,27,2446,00000000000000000000000000,1b00c890e0,b2c3,2022-07-04T07:28:18,1656908889.952782,2022-07-04T07:28:09
1656908890,4880189,495,38,2447,00000000000000000000000000,2600c890e0,aec1,2022-07-04T07:28:14,1656908890.490144,2022-07-04T07:28:10
1656908891,1502926,496,32,2448,00000000000000000000000000,2000c890e0,e5d1,2022-07-04T07:28:12,1656908891.152386,2022-07-04T07:28:11
1656908894,7954988,497,36,2449,00000000000000000000000000,2400c890e0,d60c,2022-07-04T07:28:21,1656908894.797628,2022-07-04T07:28:14
1656908895,3374979,498,27,2450,00000000000000000000000000,1b00c890e0,d863,2022-07-04T07:28:18,1656908895.339744,2022-07-04T07:28:15
1656908895,9821691,499,36,2451,00000000000000000000000000,2400c890e0,334c,2022-07-04T07:28:24,1656908895.984146,2022-07-04T07:28:15
1656908896,6555213,500,32,2452,00000000000000000000000000,2000c890e0,1fbd,2022-07-04T07:28:22,1656908896.657604,2022-07-04T07:28:16
1656908898,2300388,501,36,2453,00000000000000000000000000,2400c890e0,e214,2022-07-04T07:28:20,1656908898.232826,2022-07-04T07:28:18
1656908898,2312874,502,38,2454,00000000000000000000000000,2600c890e0,bf0a,2022-07-04T07:28:20,1656908898.23477,2022-07-04T07:28:18
1656908898,5044267,503,36,2455,00000000000000000000000000,2400c890e0,d8f5,2022-07-04T07:28:23,1656908898.506999,2022-07-04T07:28:18
1656908898,9730510,504,34,2456,00000000000000000000000000,2200c890e0,4036,2022-07-04T07:28:27,1656908898.975037,2022-07-04T07:28:18
1656908899,6008958,505,20,2457,00000000000000000000000000,1400c890e0,f524,2022-07-04T07:28:25,1656908899.602968,2022-07-04T07:28:19
1656908903,2450828,506,31,2458,00000000000000000000000000,1f00c890e0,8b57,2022-07-04T07:28:25,1656908903.247869,2022-07-04T07:28:23
1656908903,7127008,507,35,2459,00000000000000000000000000,2300c890e0,0751,2022-07-04T07:28:30,1656908903.715595,2022-07-04T07:28:23
1656908904,3754744,508,31,2460,00000000000000000000000000,1f00c890e0,0145,2022-07-04T07:28:27,1656908904.377556,2022-07-04T07:28:24
1656908904,9747405,509,26,2461,00000000000000000000000000,1a00c890e0,c8a7,2022-07-04T07:28:33,1656908904.977869,2022-07-04T07:28:24
1656908905,6252722,510,24,2462,00000000000000000000000000,1800c890e0,4706,2022-07-04T07:28:31,1656908905.627424,2022-07-04T07:28:25
1656908906,1587858,511,30,2463,00000000000000000000000000,1e00c890e0,aa50,2022-07-04T07:28:27,1656908906.162313,2022-07-04T07:28:26
1656908906,8125474,512,23,2464,00000000000000000000000000,1700c890e0,e355,2022-07-04T07:28:34,1656908906.814422,2022-07-04T07:28:26
1656908907,3779602,513,36,2465,00000000000000000000000000,2400c890e0,1f1f,2022-07-04T07:28:30,1656908907.379973,2022-07-04T07:28:27
1656908908,5350902,514,36,2466,00000000000000000000000000,2400c890e0,3a13,2022-07-04T07:28:33,1656908908.53725,2022-07-04T07:28:28
1656908911,7368533,515,38,2467,00000000000000000000000000,2600c890e0,187d,2022-07-04T07:28:38,1656908911.738978,2022-07-04T07:28:31
1656908913,4527149,516,38,2470,00000000000000000000000000,2600c890e0,41ab,2022-07-04T07:28:37,1656908913.454804,2022-07-04T07:28:33
1656908914,192611,517,37,2471,00000000000000000000000000,2500c890e0,8753,2022-07-04T07:28:34,1656908914.021363,2022-07-04T07:28:34
1656908914,6793274,518,36,2472,00000000000000000000000000,2400c890e0,4e78,2022-07-04T07:28:40,1656908914.681201,2022-07-04T07:28:34
1656908915,7796492,519,37,2474,00000000000000000000000000,2500c890e0,39ac,2022-07-04T07:28:42,1656908915.781697,2022-07-04T07:28:35
1656908916,3440937,520,37,2475,00000000000000000000000000,2500c890e0,446b,2022-07-04T07:28:39,1656908916.34637,2022-07-04T07:28:36
1656908919,9321758,521,36,2476,00000000000000000000000000,2400c890e0,4fe1,2022-07-04T07:28:48,1656908919.934137,2022-07-04T07:28:39
1656908920,4799242,522,37,2477,00000000000000000000000000,2500c890e0,4ccb,2022-07-04T07:28:44,1656908920.481997,2022-07-04T07:28:40
1656908921,523023,523,38,2478,00000000000000000000000000,2600c890e0,683b,2022-07-04T07:28:41,1656908921.054405,2022-07-04T07:28:41
1656908921,6525804,524,37,2479,00000000000000000000000000,2500c890e0,1dbe,2022-07-04T07:28:47,1656908921.654876,2022-07-04T07:28:41
1656908922,1848056,525,36,2480,00000000000000000000000000,2400c890e0,7964,2022-07-04T07:28:43,1656908922.18774,2022-07-04T07:28:42
1656908922,7777304,526,37,2481,00000000000000000000000000,2500c890e0,bd94,2022-07-04T07:28:49,1656908922.779728,2022-07-04T07:28:42
1656908923,3446676,527,37,2482,00000000000000000000000000,2500c890e0,ba12,2022-07-04T07:28:46,1656908923.346988,2022-07-04T07:28:43
1656908923,8801119,528,37,2483,00000000000000000000000000,2500c890e0,f82f,2022-07-04T07:28:51,1656908923.882228,2022-07-04T07:28:43
1656908924,4374299,529,38,2484,00000000000000000000000000,2600c890e0,a1b5,2022-07-04T07:28:48,1656908924.439522,2022-07-04T07:28:44
1656908927,9637012,530,36,2485,00000000000000000000000000,2400c890e0,9ff4,2022-07-04T07:28:56,1656908927.967486,2022-07-04T07:28:47
1656908928,5038506,531,37,2486,00000000000000000000000000,2500c890e0,4918,2022-07-04T07:28:53,1656908928.505968,2022-07-04T07:28:48
1656908929,243182,532,27,2487,00000000000000000000000000,1b00c890e0,93f0,2022-07-04T07:28:49,1656908929.026532,2022-07-04T07:28:49
1656908929,6027595,533,38,2488,00000000000000000000000000,2600c890e0,df85,2022-07-04T07:28:55,1656908929.605207,2022-07-04T07:28:49
1656908930,2224175,534,37,2489,00000000000000000000000000,2500c890e0,b703,2022-07-04T07:28:52,1656908930.224489,2022-07-04T07:28:50
1656908930,8848638,535,38,2490,00000000000000000000000000,2600c890e0,af8c,2022-07-04T07:28:58,1656908930.886899,2022-07-04T07:28:50
1656908931,4086003,536,29,2491,00000000000000000000000000,1d00c890e0,82a0,2022-07-04T07:28:55,1656908931.410645,2022-07-04T07:28:51
1656908932,10857,537,34,2492,00000000000000000000000000,2200c890e0,1780,2022-07-04T07:28:52,1656908932.003207,2022-07-04T07:28:52
1656908932,5829086,538,37,2493,00000000000000000000000000,2500c890e0,2133,2022-07-04T07:28:57,1656908932.58502,2022-07-04T07:28:52
1656908936,1730065,539,30,2494,00000000000000000000000000,1e00c890e0,e2c3,2022-07-04T07:28:57,1656908936.175189,2022-07-04T07:28:56
1656908936,7596375,540,33,2495,00000000000000000000000000,2100c890e0,9030,2022-07-04T07:29:03,1656908936.761618,2022-07-04T07:28:56
1656908937,3590972,541,33,2496,00000000000000000000000000,2100c890e0,12bc,2022-07-04T07:29:00,1656908937.36118,2022-07-04T07:28:57
1656908938,4511554,542,30,2498,00000000000000000000000000,1e00c890e0,0c78,2022-07-04T07:29:02,1656908938.453284,2022-07-04T07:28:58
1656908939,1353523,543,38,2499,00000000000000000000000000,2600c890e0,beb4,2022-07-04T07:29:00,1656908939.137454,2022-07-04T07:28:59
1656908939,8079330,544,36,2500,00000000000000000000000000,2400c890e0,f72c,2022-07-04T07:29:07,1656908939.809809,2022-07-04T07:28:59
1656908940,2815721,545,38,2501,00000000000000000000000000,2600c890e0,ec48,2022-07-04T07:29:02,1656908940.283632,2022-07-04T07:29:00
1656908940,8336749,546,37,2502,00000000000000000000000000,2500c890e0,8ec8,2022-07-04T07:29:08,1656908940.835621,2022-07-04T07:29:00
1656908944,6053590,547,37,2503,00000000000000000000000000,2500c890e0,e580,2022-07-04T07:29:10,1656908944.608677,2022-07-04T07:29:04
1656908944,8716208,548,37,2504,00000000000000000000000000,2500c890e0,416f,2022-07-04T07:29:12,1656908944.873774,2022-07-04T07:29:04
1656908945,5621912,549,36,2505,00000000000000000000000000,2400c890e0,9741,2022-07-04T07:29:10,1656908945.564242,2022-07-04T07:29:05
1656908946,351386,550,28,2506,00000000000000000000000000,1c00c890e0,cb81,2022-07-04T07:29:06,1656908946.037289,2022-07-04T07:29:06
1656908946,7006638,551,36,2507,00000000000000000000000000,2400c890e0,20e6,2022-07-04T07:29:13,1656908946.70282,2022-07-04T07:29:06
1656908947,3431265,552,29,2508,00000000000000000000000000,1d00c890e0,10e6,2022-07-04T07:29:10,1656908947.34529,2022-07-04T07:29:07
1656908947,8367493,553,37,2509,00000000000000000000000000,2500c890e0,dfb7,2022-07-04T07:29:15,1656908947.838822,2022-07-04T07:29:07
1656908948,3749518,554,37,2510,00000000000000000000000000,2500c890e0,6ed5,2022-07-04T07:29:11,1656908948.376978,2022-07-04T07:29:08
1656908948,9438445,555,37,2511,00000000000000000000000000,2500c890e0,d715,2022-07-04T07:29:17,1656908948.946385,2022-07-04T07:29:08
1656908952,5500648,556,37,2512,00000000000000000000000000,2500c890e0,3091,2022-07-04T07:29:17,1656908952.552071,2022-07-04T07:29:12
1656908953,974287,557,37,2513,00000000000000000000000000,2500c890e0,66b4,2022-07-04T07:29:13,1656908953.099421,2022-07-04T07:29:13
1656908953,7356290,558,35,2514,00000000000000000000000000,2300c890e0,eaa3,2022-07-04T07:29:20,1656908953.737659,2022-07-04T07:29:13
1656908954,2817354,559,31,2515,00000000000000000000000000,1f00c890e0,c8cb,2022-07-04T07:29:16,1656908954.283943,2022-07-04T07:29:14
1656908954,9134576,560,31,2516,00000000000000000000000000,1f00c890e0,bfe6,2022-07-04T07:29:23,1656908954.915447,2022-07-04T07:29:14
1656908955,5438733,561,30,2517,00000000000000000000000000,1e00c890e0,dcee,2022-07-04T07:29:20,1656908955.546031,2022-07-04T07:29:15
1656908956,1069338,562,35,2518,00000000000000000000000000,2300c890e0,46fe,2022-07-04T07:29:17,1656908956.109008,2022-07-04T07:29:16
1656908956,6579804,563,35,2519,00000000000000000000000000,2300c890e0,053f,2022-07-04T07:29:22,1656908956.660097,2022-07-04T07:29:16
1656908957,2834184,564,36,2520,00000000000000000000000000,2400c890e0,ddda,2022-07-04T07:29:19,1656908957.285928,2022-07-04T07:29:17
1656908960,9467422,565,38,2521,00000000000000000000000000,2600c890e0,94f5,2022-07-04T07:29:29,1656908960.948725,2022-07-04T07:29:20
1656908961,5200784,566,38,2522,00000000000000000000000000,2600c890e0,1439,2022-07-04T07:29:26,1656908961.522259,2022-07-04T07:29:21
1656908962,1575708,567,27,2523,00000000000000000000000000,1b00c890e0,fb1f,2022-07-04T07:29:23,1656908962.15968,2022-07-04T07:29:22
1656908962,7861504,568,36,2524,00000000000000000000000000,2400c890e0,1bff,2022-07-04T07:29:29,1656908962.788452,2022-07-04T07:29:22
1656908963,3248395,569,38,2525,00000000000000000000000000,2600c890e0,108c,2022-07-04T07:29:26,1656908963.326832,2022-07-04T07:29:23
1656908963,8401823,570,38,2526,00000000000000000000000000,2600c890e0,b103,2022-07-04T07:29:31,1656908963.842817,2022-07-04T07:29:23
1656908964,3797028,571,36,2527,00000000000000000000000000,2400c890e0,5ada,2022-07-04T07:29:27,1656908964.381693,2022-07-04T07:29:24
1656908965,236911,572,37,2528,00000000000000000000000000,2500c890e0,bb40,2022-07-04T07:29:25,1656908965.025905,2022-07-04T07:29:25
1656908965,6761529,573,36,2529,00000000000000000000000000,2400c890e0,0a01,2022-07-04T07:29:31,1656908965.678127,2022-07-04T07:29:25
1656908969,2403986,574,28,2530,00000000000000000000000000,1c00c890e0,4f4e,2022-07-04T07:29:31,1656908969.242445,2022-07-04T07:29:29
1656908969,7516157,575,35,2531,00000000000000000000000000,2300c890e0,2d39,2022-07-04T07:29:36,1656908969.753599,2022-07-04T07:29:29
1656908970,3970224,576,36,2532,00000000000000000000000000,2400c890e0,323e,2022-07-04T07:29:33,1656908970.399064,2022-07-04T07:29:30
1656908971,548050,577,31,2533,00000000000000000000000000,1f00c890e0,c644,2022-07-04T07:29:31,1656908971.056993,2022-07-04T07:29:31
1656908971,5939621,578,37,2534,00000000000000000000000000,2500c890e0,67b2,2022-07-04T07:29:36,1656908971.596344,2022-07-04T07:29:31
1656908972,1155991,579,32,2535,00000000000000000000000000,2000c890e0,1f38,2022-07-04T07:29:33,1656908972.117639,2022-07-04T07:29:32
1656908972,7352032,580,36,2536,00000000000000000000000000,2400c890e0,d6fc,2022-07-04T07:29:39,1656908972.737185,2022-07-04T07:29:32
1656908973,2751798,581,23,2537,00000000000000000000000000,1700c890e0,f51f,2022-07-04T07:29:35,1656908973.279753,2022-07-04T07:29:33
1656908973,9388468,582,35,2538,00000000000000000000000000,2300c890e0,092e,2022-07-04T07:29:42,1656908973.940814,2022-07-04T07:29:33
1656908978,240638,583,36,2540,00000000000000000000000000,2400c890e0,3e47,2022-07-04T07:29:38,1656908978.026233,2022-07-04T07:29:38
1656908978,8363060,584,12,2541,00000000000000000000000000,0c00c890e0,bb16,2022-07-04T07:29:46,1656908978.838287,2022-07-04T07:29:38
1656908979,2986140,585,29,2542,00000000000000000000000000,1d00c890e0,3750,2022-07-04T07:29:41,1656908979.301001,2022-07-04T07:29:39
1656908979,8458335,586,28,2543,00000000000000000000000000,1c00c890e0,2306,2022-07-04T07:29:47,1656908979.847723,2022-07-04T07:29:39
1656908980,4057211,587,25,2544,00000000000000000000000000,1900c890e0,6c0a,2022-07-04T07:29:44,1656908980.407805,2022-07-04T07:29:40
1656908980,9926443,588,35,2545,00000000000000000000000000,2300c890e0,19c9,2022-07-04T07:29:49,1656908980.994911,2022-07-04T07:29:40
1656908981,6765973,589,30,2546,00000000000000000000000000,1e00c890e0,1979,2022-07-04T07:29:47,1656908981.678729,2022-07-04T07:29:41
1656908982,2097432,590,27,2547,00000000000000000000000000,1b00c890e0,fa39,2022-07-04T07:29:44,1656908982.211945,2022-07-04T07:29:42
1656908986,381603,591,30,2548,00000000000000000000000000,1e00c890e0,da30,2022-07-04T07:29:46,1656908986.040111,2022-07-04T07:29:46
1656908986,6621561,592,35,2549,00000000000000000000000000,2300c890e0,26ce,2022-07-04T07:29:52,1656908986.664358,2022-07-04T07:29:46
1656908987,2019095,593,37,2550,00000000000000000000000000,2500c890e0,0914,2022-07-04T07:29:49,1656908987.203998,2022-07-04T07:29:47
1656908987,8259325,594,35,2551,00000000000000000000000000,2300c890e0,64f7,2022-07-04T07:29:55,1656908987.827924,2022-07-04T07:29:47
1656908988,3577127,595,36,2552,00000000000000000000000000,2400c890e0,78e2,2022-07-04T07:29:51,1656908988.35975,2022-07-04T07:29:48
1656908988,9021229,596,36,2553,00000000000000000000000000,2400c890e0,f08b,2022-07-04T07:29:57,1656908988.904177,2022-07-04T07:29:48
1656908989,4246711,597,37,2554,00000000000000000000000000,2500c890e0,9807,2022-07-04T07:29:53,1656908989.426992,2022-07-04T07:29:49
1656908991,632765,598,34,2555,00000000000000000000000000,2200c890e0,8678,2022-07-04T07:29:51,1656908991.065539,2022-07-04T07:29:51
1656908991,1125862,599,36,2556,00000000000000000000000000,2400c890e0,39bc,2022-07-04T07:29:52,1656908991.114984,2022-07-04T07:29:51
1656908994,1209530,600,38,2557,00000000000000000000000000,2600c890e0,0ca3,2022-07-04T07:29:55,1656908994.122933,2022-07-04T07:29:54
1656908994,7747833,601,37,2558,00000000000000000000000000,2500c890e0,3b97,2022-07-04T07:30:01,1656908994.777319,2022-07-04T07:29:54
1656908995,3035845,602,33,2559,00000000000000000000000000,2100c890e0,55f9,2022-07-04T07:29:58,1656908995.305769,2022-07-04T07:29:55
1656908995,9692773,603,37,2560,00000000000000000000000000,2500c890e0,a0b8,2022-07-04T07:30:04,1656908995.97141,2022-07-04T07:29:55
1656908996,4852960,604,33,2561,00000000000000000000000000,2100c890e0,ea26,2022-07-04T07:30:00,1656908996.487355,2022-07-04T07:29:56
1656908997,1121768,605,36,2562,00000000000000000000000000,2400c890e0,93c8,2022-07-04T07:29:58,1656908997.114571,2022-07-04T07:29:57
1656908997,7901144,606,25,2563,00000000000000000000000000,1900c890e0,141e,2022-07-04T07:30:04,1656908997.792212,2022-07-04T07:29:57
1656908998,4236800,607,34,2564,00000000000000000000000000,2200c890e0,d9be,2022-07-04T07:30:02,1656908998.425838,2022-07-04T07:29:58
1656908998,9823069,608,36,2565,00000000000000000000000000,2400c890e0,336b,2022-07-04T07:30:07,1656908998.984336,2022-07-04T07:29:58
1656909002,7666339,609,36,2566,00000000000000000000000000,2400c890e0,bc3d,2022-07-04T07:30:09,1656909002.768587,2022-07-04T07:30:02
1656909003,2876808,610,38,2567,00000000000000000000000000,2600c890e0,0d9f,2022-07-04T07:30:05,1656909003.289764,2022-07-04T07:30:03
1656909003,8860352,611,36,2568,00000000000000000000000000,2400c890e0,9982,2022-07-04T07:30:11,1656909003.888047,2022-07-04T07:30:03
1656909004,4519307,612,38,2569,00000000000000000000000000,2600c890e0,6178,2022-07-04T07:30:08,1656909004.454052,2022-07-04T07:30:04
1656909004,8984959,613,38,2570,00000000000000000000000000,2600c890e0,4323,2022-07-04T07:30:12,1656909004.90049,2022-07-04T07:30:04
1656909005,4317262,614,36,2571,00000000000000000000000000,2400c890e0,8ede,2022-07-04T07:30:09,1656909005.433874,2022-07-04T07:30:05
1656909006,562789,615,34,2572,00000000000000000000000000,2200c890e0,fd2f,2022-07-04T07:30:06,1656909006.058241,2022-07-04T07:30:06
1656909006,6144587,616,36,2573,00000000000000000000000000,2400c890e0,c484,2022-07-04T07:30:12,1656909006.616637,2022-07-04T07:30:06
1656909007,1099963,617,35,2574,00000000000000000000000000,2300c890e0,fbfd,2022-07-04T07:30:08,1656909007.112154,2022-07-04T07:30:07
1656909011,105650,618,26,2575,00000000000000000000000000,1a00c890e0,529f,2022-07-04T07:30:11,1656909011.012629,2022-07-04T07:30:11
1656909011,4382123,619,38,2576,00000000000000000000000000,2600c890e0,1779,2022-07-04T07:30:15,1656909011.440314,2022-07-04T07:30:11
