time_s,time_us,checksum_valid,cookie,frame_no,rssi_pkt,snr_pkt,rssi_signal,time_gregorian,log_timestamp,log_timestamp_gregorian
1656913849,73839,True,7013,7807,-77,5,-77,2022-07-04T08:50:49,1656913849.075886,2022-07-04T08:50:49
1656913849,665445,True,7014,7808,-76,4,-77,2022-07-04T08:50:49,1656913849.667083,2022-07-04T08:50:49
1656913850,373784,True,7015,7809,-76,5,-77,2022-07-04T08:50:50,1656913850.375838,2022-07-04T08:50:50
1656913850,934615,True,7016,7810,-76,5,-77,2022-07-04T08:50:50,1656913850.936281,2022-07-04T08:50:50
1656913851,463663,True,7017,7811,-77,4,-78,2022-07-04T08:50:51,1656913851.46539,2022-07-04T08:50:51
1656913852,29222,True,7018,7812,-76,5,-78,2022-07-04T08:50:52,1656913852.030827,2022-07-04T08:50:52
1656913855,785149,True,7019,7813,-76,5,-77,2022-07-04T08:50:55,1656913855.786734,2022-07-04T08:50:55
1656913856,365656,True,7020,7814,-77,4,-78,2022-07-04T08:50:56,1656913856.367457,2022-07-04T08:50:56
1656913856,913682,True,7021,7815,-76,5,-77,2022-07-04T08:50:56,1656913856.915379,2022-07-04T08:50:56
1656913857,463867,True,7022,7816,-77,4,-78,2022-07-04T08:50:57,1656913857.465729,2022-07-04T08:50:57
1656913858,34455,True,7023,7817,-76,4,-78,2022-07-04T08:50:58,1656913858.036849,2022-07-04T08:50:58
1656913859,158522,True,7024,7819,-77,4,-78,2022-07-04T08:50:59,1656913859.160261,2022-07-04T08:50:59
1656913859,714771,True,7025,7820,-76,4,-78,2022-07-04T08:50:59,1656913859.716455,2022-07-04T08:50:59
1656913860,384625,True,7026,7821,-77,4,-78,2022-07-04T08:51:00,1656913860.386339,2022-07-04T08:51:00
1656913864,113718,True,7027,7822,-77,4,-78,2022-07-04T08:51:04,1656913864.115362,2022-07-04T08:51:04
1656913865,163634,True,7028,7824,-77,4,-78,2022-07-04T08:51:05,1656913865.165377,2022-07-04T08:51:05
1656913865,693895,True,7029,7825,-77,3,-79,2022-07-04T08:51:05,1656913865.695563,2022-07-04T08:51:05
1656913866,274218,True,7030,7826,-77,3,-78,2022-07-04T08:51:06,1656913866.275962,2022-07-04T08:51:06
1656913866,845335,True,7031,7827,-76,5,-77,2022-07-04T08:51:06,1656913866.847833,2022-07-04T08:51:06
1656913867,444956,True,7032,7828,-76,5,-77,2022-07-04T08:51:07,1656913867.446651,2022-07-04T08:51:07
1656913867,994949,True,7033,7829,-76,5,-77,2022-07-04T08:51:07,1656913867.996678,2022-07-04T08:51:07
1656913868,554415,True,7034,7830,-77,4,-78,2022-07-04T08:51:08,1656913868.556185,2022-07-04T08:51:08
1656913872,307586,True,7035,7831,-73,7,-74,2022-07-04T08:51:12,1656913872.309189,2022-07-04T08:51:12
1656913872,843847,True,7036,7832,-73,7,-73,2022-07-04T08:51:12,1656913872.84559,2022-07-04T08:51:12
1656913873,434984,True,7037,7833,-74,7,-74,2022-07-04T08:51:13,1656913873.436634,2022-07-04T08:51:13
1656913873,974434,True,7038,7834,-74,6,-75,2022-07-04T08:51:13,1656913873.976122,2022-07-04T08:51:13
1656913874,503869,True,7039,7835,-74,6,-75,2022-07-04T08:51:14,1656913874.505873,2022-07-04T08:51:14
1656913875,33896,True,7040,7836,-74,7,-75,2022-07-04T08:51:15,1656913875.035702,2022-07-04T08:51:15
1656913875,574880,True,7041,7837,-73,7,-74,2022-07-04T08:51:15,1656913875.576479,2022-07-04T08:51:15
1656913876,186825,True,7042,7838,-72,7,-73,2022-07-04T08:51:16,1656913876.188508,2022-07-04T08:51:16
1656913876,743898,True,7043,7839,-71,8,-72,2022-07-04T08:51:16,1656913876.745647,2022-07-04T08:51:16
1656913880,363933,True,7044,7840,-73,7,-74,2022-07-04T08:51:20,1656913880.365907,2022-07-04T08:51:20
1656913880,893811,True,7045,7841,-73,7,-73,2022-07-04T08:51:20,1656913880.895547,2022-07-04T08:51:20
1656913881,433504,True,7046,7842,-74,7,-74,2022-07-04T08:51:21,1656913881.435245,2022-07-04T08:51:21
1656913882,3859,True,7047,7843,-74,7,-74,2022-07-04T08:51:22,1656913882.006012,2022-07-04T08:51:22
1656913882,713868,True,7048,7844,-74,6,-75,2022-07-04T08:51:22,1656913882.715559,2022-07-04T08:51:22
1656913883,386255,True,7049,7845,-74,6,-75,2022-07-04T08:51:23,1656913883.387945,2022-07-04T08:51:23
1656913884,453692,True,7050,7847,-74,6,-75,2022-07-04T08:51:24,1656913884.455567,2022-07-04T08:51:24
1656913884,984639,True,7051,7848,-74,6,-75,2022-07-04T08:51:24,1656913884.986436,2022-07-04T08:51:24
1656913888,593636,True,7052,7849,-75,5,-76,2022-07-04T08:51:28,1656913888.595301,2022-07-04T08:51:28
1656913889,206138,True,7053,7850,-76,5,-77,2022-07-04T08:51:29,1656913889.207779,2022-07-04T08:51:29
1656913889,774188,True,7054,7851,-76,5,-77,2022-07-04T08:51:29,1656913889.775878,2022-07-04T08:51:29
1656913890,353636,True,7055,7852,-76,5,-77,2022-07-04T08:51:30,1656913890.356561,2022-07-04T08:51:30
1656913890,993843,True,7056,7853,-76,5,-77,2022-07-04T08:51:30,1656913890.995547,2022-07-04T08:51:30
1656913891,614461,True,7057,7854,-76,5,-77,2022-07-04T08:51:31,1656913891.616149,2022-07-04T08:51:31
1656913892,224498,True,7058,7855,-76,4,-78,2022-07-04T08:51:32,1656913892.226232,2022-07-04T08:51:32
1656913892,813959,True,7059,7856,-76,4,-77,2022-07-04T08:51:32,1656913892.815572,2022-07-04T08:51:32
1656913893,394938,True,7060,7857,-77,4,-78,2022-07-04T08:51:33,1656913893.396585,2022-07-04T08:51:33
1656913896,995488,True,7061,7858,-76,4,-78,2022-07-04T08:51:36,1656913896.997164,2022-07-04T08:51:36
1656913897,563923,True,7062,7859,-77,4,-78,2022-07-04T08:51:37,1656913897.565686,2022-07-04T08:51:37
1656913898,213645,True,7063,7860,-77,4,-78,2022-07-04T08:51:38,1656913898.215363,2022-07-04T08:51:38
1656913898,803499,True,7064,7861,-76,4,-77,2022-07-04T08:51:38,1656913898.805224,2022-07-04T08:51:38
1656913899,383592,True,7065,7862,-77,4,-78,2022-07-04T08:51:39,1656913899.385386,2022-07-04T08:51:39
1656913900,463640,True,7066,7864,-77,3,-79,2022-07-04T08:51:40,1656913900.465411,2022-07-04T08:51:40
1656913901,15096,True,7067,7865,-77,3,-79,2022-07-04T08:51:41,1656913901.016862,2022-07-04T08:51:41
1656913901,577818,True,7068,7866,-77,4,-78,2022-07-04T08:51:41,1656913901.579756,2022-07-04T08:51:41
1656913905,285104,True,7069,7867,-77,4,-78,2022-07-04T08:51:45,1656913905.286862,2022-07-04T08:51:45
1656913905,823727,True,7070,7868,-77,4,-78,2022-07-04T08:51:45,1656913905.825383,2022-07-04T08:51:45
1656913906,514377,True,7071,7869,-77,4,-78,2022-07-04T08:51:46,1656913906.516119,2022-07-04T08:51:46
1656913907,73747,True,7072,7870,-77,4,-77,2022-07-04T08:51:47,1656913907.075663,2022-07-04T08:51:47
1656913907,633782,True,7073,7871,-77,3,-78,2022-07-04T08:51:47,1656913907.63554,2022-07-04T08:51:47
1656913908,203868,True,7074,7872,-77,4,-78,2022-07-04T08:51:48,1656913908.205626,2022-07-04T08:51:48
1656913908,754596,True,7075,7873,-77,3,-78,2022-07-04T08:51:48,1656913908.756378,2022-07-04T08:51:48
1656913909,465032,True,7076,7874,-77,4,-78,2022-07-04T08:51:49,1656913909.466764,2022-07-04T08:51:49
1656913910,16271,True,7077,7875,-77,4,-78,2022-07-04T08:51:50,1656913910.017961,2022-07-04T08:51:50
1656913913,673861,True,7078,7876,-76,4,-78,2022-07-04T08:51:53,1656913913.676491,2022-07-04T08:51:53
1656913914,384548,True,7079,7877,-77,4,-78,2022-07-04T08:51:54,1656913914.386604,2022-07-04T08:51:54
1656913914,934598,True,7080,7878,-76,4,-77,2022-07-04T08:51:54,1656913914.93628,2022-07-04T08:51:54
1656913915,494073,True,7081,7879,-76,4,-77,2022-07-04T08:51:55,1656913915.495746,2022-07-04T08:51:55
1656913916,614413,True,7082,7881,-77,4,-78,2022-07-04T08:51:56,1656913916.616064,2022-07-04T08:51:56
1656913917,175042,True,7083,7882,-77,4,-78,2022-07-04T08:51:57,1656913917.17676,2022-07-04T08:51:57
1656913917,823812,True,7084,7883,-77,4,-78,2022-07-04T08:51:57,1656913917.82545,2022-07-04T08:51:57
1656913918,384865,True,7085,7884,-77,4,-78,2022-07-04T08:51:58,1656913918.386818,2022-07-04T08:51:58
1656913922,4162,True,7086,7885,-76,5,-77,2022-07-04T08:52:02,1656913922.005818,2022-07-04T08:52:02
1656913922,543984,True,7087,7886,-76,4,-77,2022-07-04T08:52:02,1656913922.545636,2022-07-04T08:52:02
1656913923,113670,True,7088,7887,-76,5,-77,2022-07-04T08:52:03,1656913923.115432,2022-07-04T08:52:03
1656913923,703903,True,7089,7888,-76,5,-77,2022-07-04T08:52:03,1656913923.70564,2022-07-04T08:52:03
1656913924,383795,True,7090,7889,-76,4,-77,2022-07-04T08:52:04,1656913924.385498,2022-07-04T08:52:04
1656913924,914338,True,7091,7890,-76,5,-77,2022-07-04T08:52:04,1656913924.91787,2022-07-04T08:52:04
1656913926,494728,True,7092,7893,-76,5,-77,2022-07-04T08:52:06,1656913926.496433,2022-07-04T08:52:06
1656913930,164179,True,7093,7894,-76,4,-77,2022-07-04T08:52:10,1656913930.165951,2022-07-04T08:52:10
1656913930,715120,True,7094,7895,-76,4,-77,2022-07-04T08:52:10,1656913930.717128,2022-07-04T08:52:10
1656913931,364562,True,7095,7896,-76,5,-77,2022-07-04T08:52:11,1656913931.366288,2022-07-04T08:52:11
1656913931,954265,True,7096,7897,-76,5,-77,2022-07-04T08:52:11,1656913931.956102,2022-07-04T08:52:11
1656913932,604851,True,7097,7898,-76,5,-77,2022-07-04T08:52:12,1656913932.606854,2022-07-04T08:52:12
1656913933,215986,True,7098,7899,-77,4,-78,2022-07-04T08:52:13,1656913933.217666,2022-07-04T08:52:13
1656913933,764290,True,7099,7900,-77,4,-78,2022-07-04T08:52:13,1656913933.766082,2022-07-04T08:52:13
1656913934,365403,True,7100,7901,-77,4,-78,2022-07-04T08:52:14,1656913934.367086,2022-07-04T08:52:14
1656913938,503563,True,7101,7903,-76,5,-77,2022-07-04T08:52:18,1656913938.505323,2022-07-04T08:52:18
1656913939,74628,True,7102,7904,-76,5,-77,2022-07-04T08:52:19,1656913939.076346,2022-07-04T08:52:19
1656913939,753872,True,7103,7905,-76,5,-77,2022-07-04T08:52:19,1656913939.75565,2022-07-04T08:52:19
1656913940,403628,True,7104,7906,-76,4,-77,2022-07-04T08:52:20,1656913940.405392,2022-07-04T08:52:20
1656913940,974495,True,7105,7907,-76,5,-77,2022-07-04T08:52:20,1656913940.976474,2022-07-04T08:52:20
1656913941,613612,True,7106,7908,-76,5,-77,2022-07-04T08:52:21,1656913941.615622,2022-07-04T08:52:21
1656913942,233828,True,7107,7909,-76,4,-77,2022-07-04T08:52:22,1656913942.235693,2022-07-04T08:52:22
1656913942,793758,True,7108,7910,-77,5,-78,2022-07-04T08:52:22,1656913942.796433,2022-07-04T08:52:22
1656913943,413863,True,7109,7911,-77,4,-78,2022-07-04T08:52:23,1656913943.415843,2022-07-04T08:52:23
1656913947,34975,True,7110,7912,-77,4,-78,2022-07-04T08:52:27,1656913947.036645,2022-07-04T08:52:27
1656913947,575380,True,7111,7913,-77,4,-78,2022-07-04T08:52:27,1656913947.576992,2022-07-04T08:52:27
1656913948,123782,True,7112,7914,-77,4,-78,2022-07-04T08:52:28,1656913948.125552,2022-07-04T08:52:28
1656913948,665064,True,7113,7915,-77,4,-78,2022-07-04T08:52:28,1656913948.666688,2022-07-04T08:52:28
1656913949,203845,True,7114,7916,-77,4,-78,2022-07-04T08:52:29,1656913949.205606,2022-07-04T08:52:29
1656913949,753742,True,7115,7917,-77,4,-78,2022-07-04T08:52:29,1656913949.755406,2022-07-04T08:52:29
1656913950,383832,True,7116,7918,-77,4,-78,2022-07-04T08:52:30,1656913950.385749,2022-07-04T08:52:30
1656913950,914865,True,7117,7919,-77,4,-78,2022-07-04T08:52:30,1656913950.916601,2022-07-04T08:52:30
1656913951,456682,True,7118,7920,-77,4,-78,2022-07-04T08:52:31,1656913951.458403,2022-07-04T08:52:31
1656913955,885950,True,7119,7922,-77,4,-78,2022-07-04T08:52:35,1656913955.887539,2022-07-04T08:52:35
1656913956,486160,True,7120,7923,-77,4,-78,2022-07-04T08:52:36,1656913956.488573,2022-07-04T08:52:36
1656913957,53983,True,7121,7924,-77,3,-78,2022-07-04T08:52:37,1656913957.055667,2022-07-04T08:52:37
1656913957,613986,True,7122,7925,-77,4,-78,2022-07-04T08:52:37,1656913957.6157,2022-07-04T08:52:37
1656913958,193487,True,7123,7926,-77,4,-78,2022-07-04T08:52:38,1656913958.195192,2022-07-04T08:52:38
1656913958,744719,True,7124,7927,-77,4,-78,2022-07-04T08:52:38,1656913958.746361,2022-07-04T08:52:38
1656913959,294855,True,7125,7928,-77,4,-78,2022-07-04T08:52:39,1656913959.296763,2022-07-04T08:52:39
1656913959,823742,True,7126,7929,-77,4,-78,2022-07-04T08:52:39,1656913959.825534,2022-07-04T08:52:39
1656913960,353744,True,7127,7930,-77,4,-78,2022-07-04T08:52:40,1656913960.355885,2022-07-04T08:52:40
1656913964,53550,True,7128,7931,-77,4,-78,2022-07-04T08:52:44,1656913964.055623,2022-07-04T08:52:44
1656913964,613557,True,7129,7932,-77,3,-79,2022-07-04T08:52:44,1656913964.615519,2022-07-04T08:52:44
1656913965,194374,True,7130,7933,-78,3,-79,2022-07-04T08:52:45,1656913965.196298,2022-07-04T08:52:45
1656913965,743919,True,7131,7934,-78,3,-79,2022-07-04T08:52:45,1656913965.746071,2022-07-04T08:52:45
1656913966,383563,True,7132,7935,-78,3,-79,2022-07-04T08:52:46,1656913966.385465,2022-07-04T08:52:46
1656913966,954247,True,7133,7936,-78,3,-79,2022-07-04T08:52:46,1656913966.955957,2022-07-04T08:52:46
1656913967,523670,True,7134,7937,-77,3,-79,2022-07-04T08:52:47,1656913967.525345,2022-07-04T08:52:47
1656913968,147730,True,7135,7938,-78,3,-79,2022-07-04T08:52:48,1656913968.149333,2022-07-04T08:52:48
1656913968,693994,True,7136,7939,-77,3,-78,2022-07-04T08:52:48,1656913968.695658,2022-07-04T08:52:48
1656913972,455391,True,7137,7940,-78,3,-79,2022-07-04T08:52:52,1656913972.457396,2022-07-04T08:52:52
1656913973,4101,True,7138,7941,-78,3,-79,2022-07-04T08:52:53,1656913973.00586,2022-07-04T08:52:53
1656913974,633993,True,7139,7944,-78,4,-79,2022-07-04T08:52:54,1656913974.635734,2022-07-04T08:52:54
1656913975,237395,True,7140,7945,-78,3,-79,2022-07-04T08:52:55,1656913975.239168,2022-07-04T08:52:55
1656913975,814532,True,7141,7946,-77,3,-79,2022-07-04T08:52:55,1656913975.816211,2022-07-04T08:52:55
1656913976,433657,True,7142,7947,-78,3,-79,2022-07-04T08:52:56,1656913976.435388,2022-07-04T08:52:56
1656913980,566316,True,7143,7949,-77,3,-79,2022-07-04T08:53:00,1656913980.567931,2022-07-04T08:53:00
1656913981,93559,True,7144,7950,-77,3,-79,2022-07-04T08:53:01,1656913981.095307,2022-07-04T08:53:01
1656913981,655462,True,7145,7951,-77,3,-78,2022-07-04T08:53:01,1656913981.657048,2022-07-04T08:53:01
1656913982,280497,True,7146,7952,-77,3,-78,2022-07-04T08:53:02,1656913982.282153,2022-07-04T08:53:02
1656913982,904872,True,7147,7953,-77,4,-79,2022-07-04T08:53:02,1656913982.906496,2022-07-04T08:53:02
1656913983,454534,True,7148,7954,-77,4,-78,2022-07-04T08:53:03,1656913983.456347,2022-07-04T08:53:03
1656913984,25532,True,7149,7955,-77,4,-79,2022-07-04T08:53:04,1656913984.02772,2022-07-04T08:53:04
1656913984,584782,True,7150,7956,-77,3,-79,2022-07-04T08:53:04,1656913984.586415,2022-07-04T08:53:04
1656913985,175090,True,7151,7957,-77,3,-79,2022-07-04T08:53:05,1656913985.176739,2022-07-04T08:53:05
1656913988,903520,True,7152,7958,-77,3,-79,2022-07-04T08:53:08,1656913988.905319,2022-07-04T08:53:08
1656913989,514735,True,7153,7959,-77,3,-79,2022-07-04T08:53:09,1656913989.516524,2022-07-04T08:53:09
1656913990,114923,True,7154,7960,-77,4,-78,2022-07-04T08:53:10,1656913990.116859,2022-07-04T08:53:10
1656913990,663521,True,7155,7961,-77,4,-78,2022-07-04T08:53:10,1656913990.665314,2022-07-04T08:53:10
1656913991,243640,True,7156,7962,-77,3,-78,2022-07-04T08:53:11,1656913991.245421,2022-07-04T08:53:11
1656913991,883499,True,7157,7963,-77,4,-78,2022-07-04T08:53:11,1656913991.885236,2022-07-04T08:53:11
1656913992,443562,True,7158,7964,-77,3,-79,2022-07-04T08:53:12,1656913992.445228,2022-07-04T08:53:12
1656913993,3695,True,7159,7965,-77,3,-79,2022-07-04T08:53:13,1656913993.005398,2022-07-04T08:53:13
1656913993,665520,True,7160,7966,-77,3,-79,2022-07-04T08:53:13,1656913993.667422,2022-07-04T08:53:13
1656913997,393499,True,7161,7967,-77,4,-78,2022-07-04T08:53:17,1656913997.395243,2022-07-04T08:53:17
1656913997,964500,True,7162,7968,-77,4,-78,2022-07-04T08:53:17,1656913997.966207,2022-07-04T08:53:17
1656913998,514794,True,7163,7969,-77,4,-78,2022-07-04T08:53:18,1656913998.516371,2022-07-04T08:53:18
1656913999,54815,True,7164,7970,-77,4,-78,2022-07-04T08:53:19,1656913999.05652,2022-07-04T08:53:19
1656913999,593503,True,7165,7971,-76,4,-78,2022-07-04T08:53:19,1656913999.59558,2022-07-04T08:53:19
1656914000,134075,True,7166,7972,-77,4,-78,2022-07-04T08:53:20,1656914000.135796,2022-07-04T08:53:20
1656914000,694973,True,7167,7973,-77,4,-78,2022-07-04T08:53:20,1656914000.696717,2022-07-04T08:53:20
1656914001,373663,True,7168,7974,-76,4,-78,2022-07-04T08:53:21,1656914001.375794,2022-07-04T08:53:21
1656914002,13674,True,7169,7975,-76,4,-77,2022-07-04T08:53:22,1656914002.015434,2022-07-04T08:53:22
1656914005,653562,True,7170,7976,-76,5,-77,2022-07-04T08:53:25,1656914005.655599,2022-07-04T08:53:25
1656914006,203655,True,7171,7977,-76,5,-77,2022-07-04T08:53:26,1656914006.205733,2022-07-04T08:53:26
1656914006,734749,True,7172,7978,-76,5,-77,2022-07-04T08:53:26,1656914006.736372,2022-07-04T08:53:26
1656914007,383508,True,7173,7979,-76,4,-77,2022-07-04T08:53:27,1656914007.385262,2022-07-04T08:53:27
1656914007,934423,True,7174,7980,-76,5,-77,2022-07-04T08:53:27,1656914007.936211,2022-07-04T08:53:27
1656914008,484621,True,7175,7981,-76,4,-77,2022-07-04T08:53:28,1656914008.48628,2022-07-04T08:53:28
1656914010,75367,True,7176,7984,-76,5,-77,2022-07-04T08:53:30,1656914010.077073,2022-07-04T08:53:30
1656914013,713424,True,7177,7985,-76,5,-76,2022-07-04T08:53:33,1656914013.715118,2022-07-04T08:53:33
1656914014,353397,True,7178,7986,-76,5,-77,2022-07-04T08:53:34,1656914014.355453,2022-07-04T08:53:34
1656914014,954613,True,7179,7987,-76,5,-76,2022-07-04T08:53:34,1656914014.95633,2022-07-04T08:53:34
1656914015,544649,True,7180,7988,-76,5,-77,2022-07-04T08:53:35,1656914015.546567,2022-07-04T08:53:35
1656914016,94487,True,7181,7989,-76,5,-77,2022-07-04T08:53:36,1656914016.096284,2022-07-04T08:53:36
1656914021,804956,True,7182,7994,-74,6,-75,2022-07-04T08:53:41,1656914021.808021,2022-07-04T08:53:41
1656914022,434406,True,7183,7995,-75,6,-75,2022-07-04T08:53:42,1656914022.436146,2022-07-04T08:53:42
1656914022,993883,True,7184,7996,-75,6,-76,2022-07-04T08:53:42,1656914022.995665,2022-07-04T08:53:42
1656914023,553644,True,7185,7997,-75,6,-76,2022-07-04T08:53:43,1656914023.555393,2022-07-04T08:53:43
1656914024,83672,True,7186,7998,-75,6,-76,2022-07-04T08:53:44,1656914024.085388,2022-07-04T08:53:44
1656914024,685149,True,7187,7999,-74,6,-75,2022-07-04T08:53:44,1656914024.686876,2022-07-04T08:53:44
1656914025,404598,True,7188,8000,-74,6,-75,2022-07-04T08:53:45,1656914025.406282,2022-07-04T08:53:45
1656914026,623547,True,7189,8002,-74,7,-74,2022-07-04T08:53:46,1656914026.625352,2022-07-04T08:53:46
1656914030,374823,True,7190,8003,-74,6,-75,2022-07-04T08:53:50,1656914030.376501,2022-07-04T08:53:50
1656914030,943597,True,7191,8004,-74,7,-75,2022-07-04T08:53:50,1656914030.945285,2022-07-04T08:53:50
1656914031,493484,True,7192,8005,-75,6,-76,2022-07-04T08:53:51,1656914031.49519,2022-07-04T08:53:51
1656914032,33440,True,7193,8006,-73,7,-74,2022-07-04T08:53:52,1656914032.035088,2022-07-04T08:53:52
1656914032,563504,True,7194,8007,-73,7,-74,2022-07-04T08:53:52,1656914032.565716,2022-07-04T08:53:52
1656914033,124111,True,7195,8008,-74,7,-74,2022-07-04T08:53:53,1656914033.126146,2022-07-04T08:53:53
1656914033,824462,True,7196,8009,-73,7,-74,2022-07-04T08:53:53,1656914033.826146,2022-07-04T08:53:53
1656914034,435032,True,7197,8010,-73,7,-74,2022-07-04T08:53:54,1656914034.437011,2022-07-04T08:53:54
1656914038,613670,True,7198,8012,-73,7,-73,2022-07-04T08:53:58,1656914038.615602,2022-07-04T08:53:58
1656914039,203607,True,7199,8013,-73,7,-74,2022-07-04T08:53:59,1656914039.205336,2022-07-04T08:53:59
1656914039,774917,True,7200,8014,-72,7,-73,2022-07-04T08:53:59,1656914039.776533,2022-07-04T08:53:59
1656914040,375405,True,7201,8015,-73,7,-74,2022-07-04T08:54:00,1656914040.37705,2022-07-04T08:54:00
1656914041,33519,True,7202,8016,-73,7,-74,2022-07-04T08:54:01,1656914041.035186,2022-07-04T08:54:01
1656914041,636149,True,7203,8017,-73,7,-73,2022-07-04T08:54:01,1656914041.637902,2022-07-04T08:54:01
1656914042,293967,True,7204,8018,-73,7,-74,2022-07-04T08:54:02,1656914042.295727,2022-07-04T08:54:02
1656914042,843455,True,7205,8019,-73,7,-73,2022-07-04T08:54:02,1656914042.845232,2022-07-04T08:54:02
1656914043,414561,True,7206,8020,-73,7,-74,2022-07-04T08:54:03,1656914043.416819,2022-07-04T08:54:03
1656914047,83696,True,7207,8021,-72,8,-73,2022-07-04T08:54:07,1656914047.08746,2022-07-04T08:54:07
1656914047,653397,True,7208,8022,-72,7,-73,2022-07-04T08:54:07,1656914047.655312,2022-07-04T08:54:07
1656914048,384178,True,7209,8023,-72,7,-73,2022-07-04T08:54:08,1656914048.386957,2022-07-04T08:54:08
1656914048,984548,True,7210,8024,-72,7,-73,2022-07-04T08:54:08,1656914048.986197,2022-07-04T08:54:08
1656914049,523373,True,7211,8025,-73,7,-73,2022-07-04T08:54:09,1656914049.525122,2022-07-04T08:54:09
1656914050,53602,True,7212,8026,-73,7,-73,2022-07-04T08:54:10,1656914050.055407,2022-07-04T08:54:10
1656914050,623636,True,7213,8027,-72,7,-73,2022-07-04T08:54:10,1656914050.625323,2022-07-04T08:54:10
1656914051,293885,True,7214,8028,-72,8,-73,2022-07-04T08:54:11,1656914051.295911,2022-07-04T08:54:11
1656914051,904421,True,7215,8029,-72,8,-73,2022-07-04T08:54:11,1656914051.906126,2022-07-04T08:54:11
1656914055,648181,True,7216,8030,-73,7,-73,2022-07-04T08:54:15,1656914055.650009,2022-07-04T08:54:15
1656914056,355452,True,7217,8031,-73,8,-73,2022-07-04T08:54:16,1656914056.357525,2022-07-04T08:54:16
1656914056,903625,True,7218,8032,-72,8,-73,2022-07-04T08:54:16,1656914056.90569,2022-07-04T08:54:16
1656914057,463519,True,7219,8033,-72,8,-73,2022-07-04T08:54:17,1656914057.465204,2022-07-04T08:54:17
1656914058,14372,True,7220,8034,-72,8,-73,2022-07-04T08:54:18,1656914058.01613,2022-07-04T08:54:18
1656914059,103556,True,7221,8036,-73,7,-74,2022-07-04T08:54:19,1656914059.105224,2022-07-04T08:54:19
1656914059,654935,True,7222,8037,-75,7,-75,2022-07-04T08:54:19,1656914059.658128,2022-07-04T08:54:19
1656914060,283962,True,7223,8038,-74,7,-75,2022-07-04T08:54:20,1656914060.285641,2022-07-04T08:54:20
1656914064,524130,True,7224,8040,-72,8,-73,2022-07-04T08:54:24,1656914064.525844,2022-07-04T08:54:24
1656914065,103534,True,7225,8041,-72,8,-73,2022-07-04T08:54:25,1656914065.105635,2022-07-04T08:54:25
1656914065,653386,True,7226,8042,-72,8,-73,2022-07-04T08:54:25,1656914065.655094,2022-07-04T08:54:25
1656914066,273562,True,7227,8043,-73,7,-74,2022-07-04T08:54:26,1656914066.275254,2022-07-04T08:54:26
1656914066,814406,True,7228,8044,-72,8,-72,2022-07-04T08:54:26,1656914066.816006,2022-07-04T08:54:26
1656914067,454952,True,7229,8045,-72,8,-73,2022-07-04T08:54:27,1656914067.457714,2022-07-04T08:54:27
1656914068,13992,True,7230,8046,-72,7,-73,2022-07-04T08:54:28,1656914068.015779,2022-07-04T08:54:28
1656914068,593741,True,7231,8047,-72,8,-73,2022-07-04T08:54:28,1656914068.595409,2022-07-04T08:54:28
1656914072,434262,True,7232,8048,-72,8,-72,2022-07-04T08:54:32,1656914072.43597,2022-07-04T08:54:32
1656914072,993361,True,7233,8049,-72,8,-73,2022-07-04T08:54:32,1656914072.995125,2022-07-04T08:54:32
1656914073,546751,True,7234,8050,-73,8,-73,2022-07-04T08:54:33,1656914073.5485,2022-07-04T08:54:33
1656914074,603287,True,7235,8052,-73,7,-74,2022-07-04T08:54:34,1656914074.604985,2022-07-04T08:54:34
1656914075,173792,True,7236,8053,-74,6,-75,2022-07-04T08:54:35,1656914075.175519,2022-07-04T08:54:35
1656914075,793976,True,7237,8054,-76,5,-77,2022-07-04T08:54:35,1656914075.795929,2022-07-04T08:54:35
1656914076,483528,True,7238,8055,-79,1,-81,2022-07-04T08:54:36,1656914076.485347,2022-07-04T08:54:36
1656914080,653515,True,7239,8057,-79,1,-81,2022-07-04T08:54:40,1656914080.655168,2022-07-04T08:54:40
1656914081,238602,True,7240,8058,-80,0,-83,2022-07-04T08:54:41,1656914081.240244,2022-07-04T08:54:41
1656914081,874740,True,7241,8059,-79,2,-80,2022-07-04T08:54:41,1656914081.876404,2022-07-04T08:54:41
1656914082,453358,True,7242,8060,-78,3,-79,2022-07-04T08:54:42,1656914082.455112,2022-07-04T08:54:42
1656914083,3902,True,7243,8061,-77,4,-79,2022-07-04T08:54:43,1656914083.005594,2022-07-04T08:54:43
1656914083,553861,True,7244,8062,-75,5,-77,2022-07-04T08:54:43,1656914083.555617,2022-07-04T08:54:43
1656914084,104237,True,7245,8063,-74,6,-75,2022-07-04T08:54:44,1656914084.105808,2022-07-04T08:54:44
1656914084,664369,True,7246,8064,-78,2,-80,2022-07-04T08:54:44,1656914084.666091,2022-07-04T08:54:44
1656914085,214320,True,7247,8065,-81,-2,-84,2022-07-04T08:54:45,1656914085.216043,2022-07-04T08:54:45
1656914088,813405,True,7248,8066,-80,1,-82,2022-07-04T08:54:48,1656914088.815199,2022-07-04T08:54:48
1656914090,6989,True,7249,8068,-77,4,-78,2022-07-04T08:54:50,1656914090.00857,2022-07-04T08:54:50
1656914091,124308,True,7250,8070,-81,-1,-84,2022-07-04T08:54:51,1656914091.126045,2022-07-04T08:54:51
1656914091,704629,True,7251,8071,-80,1,-82,2022-07-04T08:54:51,1656914091.706437,2022-07-04T08:54:51
1656914092,313435,True,7252,8072,-78,3,-79,2022-07-04T08:54:52,1656914092.315082,2022-07-04T08:54:52
