time_s,time_us,time_steady,seconds_steady,temperature,pressure,altitude,seq,srcSystem,srcComponent,time_gregorian
315965276,924900,477373,477.373,10.8299999237061,90635,930.619018554688,21,13,2,1980-01-06T03:07:56
315965277,924900,478373,478.373,10.8100004196167,90213,969.150512695313,33,13,2,1980-01-06T03:07:57
315965278,925000,479373,479.373,10.789999961853,89803,1006.72741699219,44,13,2,1980-01-06T03:07:58
315965279,925000,480373,480.373,10.7700004577637,89396,1044.16613769531,57,13,2,1980-01-06T03:07:59
315965280,924900,481373,481.373,10.75,88999,1080.818359375,68,13,2,1980-01-06T03:08:00
315965281,924900,482373,482.373,10.7299995422363,88611,1116.76989746094,79,13,2,1980-01-06T03:08:01
315965282,924900,483373,483.373,10.710000038147,88231,1152.10363769531,93,13,2,1980-01-06T03:08:02
315965283,924900,484373,484.373,10.6800003051758,87860,1186.7197265625,104,13,2,1980-01-06T03:08:03
315965284,924900,485373,485.373,10.6599998474121,87495,1220.89135742188,115,13,2,1980-01-06T03:08:04
315965285,924900,486373,486.373,10.6400003433228,87137,1254.52185058594,128,13,2,1980-01-06T03:08:05
315965286,924900,487373,487.373,10.6199998855591,86789,1287.31970214844,139,13,2,1980-01-06T03:08:06
315965287,924900,488373,488.373,10.6000003814697,86452,1319.18286132813,151,13,2,1980-01-06T03:08:07
315965288,924900,489373,489.373,10.5799999237061,86120,1350.67199707031,164,13,2,1980-01-06T03:08:08
315965289,925000,490373,490.373,10.5600004196167,85799,1381.21228027344,175,13,2,1980-01-06T03:08:09
315965290,925000,491373,491.373,10.539999961853,85489,1410.7939453125,186,13,2,1980-01-06T03:08:10
315965291,924900,492373,492.373,10.5200004577637,85184,1439.98278808594,199,13,2,1980-01-06T03:08:11
315965292,924900,493373,493.373,10.5,84888,1468.39367675781,211,13,2,1980-01-06T03:08:12
315965293,924900,494373,494.373,10.4799995422363,84600,1496.11279296875,222,13,2,1980-01-06T03:08:13
315965294,924900,495373,495.373,10.460000038147,84318,1523.32885742188,235,13,2,1980-01-06T03:08:14
315965295,924900,496373,496.373,10.4399995803833,84043,1549.939453125,246,13,2,1980-01-06T03:08:15
315965296,924900,497373,497.373,10.4200000762939,83775,1575.943359375,1,13,2,1980-01-06T03:08:16
315965297,924900,498373,498.373,10.3999996185303,83513,1601.42883300781,15,13,2,1980-01-06T03:08:17
315965298,924900,499373,499.373,10.3800001144409,83252,1626.88195800781,26,13,2,1980-01-06T03:08:18
315965299,924900,500373,500.373,10.3599996566772,83002,1651.32348632813,37,13,2,1980-01-06T03:08:19
315965300,925000,501373,501.373,10.3500003814697,82762,1674.84362792969,50,13,2,1980-01-06T03:08:20
315965301,924900,502373,502.373,10.3299999237061,82528,1697.82873535156,61,13,2,1980-01-06T03:08:21
315965302,924900,503373,503.373,10.3100004196167,82299,1720.37365722656,73,13,2,1980-01-06T03:08:22
315965303,924900,504373,504.373,10.289999961853,82078,1742.1806640625,86,13,2,1980-01-06T03:08:23
315965304,924900,505373,505.373,10.2700004577637,81869,1762.84704589844,97,13,2,1980-01-06T03:08:24
315965305,924900,506373,506.373,10.25,81668,1782.76232910156,108,13,2,1980-01-06T03:08:25
315965306,924900,507373,507.373,10.2299995422363,81477,1801.72399902344,121,13,2,1980-01-06T03:08:26
315965307,924900,508373,508.373,10.2200002670288,81294,1819.92456054688,133,13,2,1980-01-06T03:08:27
315965308,924900,509373,509.373,10.1999998092651,81119,1837.36254882813,144,13,2,1980-01-06T03:08:28
315965309,924900,510373,510.373,10.1800003051758,80952,1854.03063964844,157,13,2,1980-01-06T03:08:29
315965310,925000,511373,511.373,10.1599998474121,80790,1870.22521972656,168,13,2,1980-01-06T03:08:30
315965311,925000,512373,512.373,10.1400003433228,80642,1885.04614257813,179,13,2,1980-01-06T03:08:31
315965312,924900,513373,513.373,10.1199998855591,80498,1899.48510742188,193,13,2,1980-01-06T03:08:32
315965313,924900,514373,514.373,10.1099996566772,80361,1913.24353027344,204,13,2,1980-01-06T03:08:33
315965314,924900,515373,515.373,10.0900001525879,80236,1925.81274414063,215,13,2,1980-01-06T03:08:34
315965315,924900,516373,516.373,10.0699996948242,80113,1938.19592285156,228,13,2,1980-01-06T03:08:35
315965316,924900,517373,517.373,10.0500001907349,80001,1949.48486328125,239,13,2,1980-01-06T03:08:36
315965317,924900,518373,518.373,10.0299997329712,79896,1960.08044433594,251,13,2,1980-01-06T03:08:37
315965318,924900,519373,519.373,10.0200004577637,80029,1946.66223144531,8,13,2,1980-01-06T03:08:38
315965319,924900,520373,520.373,10,109323,-645.389770507813,19,13,2,1980-01-06T03:08:39
315965320,925000,521373,521.373,9.94999980926514,109980,-696.681091308594,30,13,2,1980-01-06T03:08:40
315965321,925000,522373,522.373,9.90999984741211,110181,-712.32373046875,43,13,2,1980-01-06T03:08:41
315965322,924900,523373,523.373,9.88000011444092,110401,-729.418640136719,55,13,2,1980-01-06T03:08:42
315965323,924900,524373,524.373,9.85000038146973,110384,-728.098205566406,66,13,2,1980-01-06T03:08:43
315965324,924900,525373,525.373,9.81999969482422,110130,-708.357238769531,79,13,2,1980-01-06T03:08:44
315965325,924900,526373,526.373,9.78999996185303,110096,-705.711303710938,90,13,2,1980-01-06T03:08:45
315965326,924900,527373,527.373,9.76000022888184,109966,-695.590576171875,101,13,2,1980-01-06T03:08:46
315965327,924900,528373,528.373,9.72999954223633,109869,-688.033264160156,115,13,2,1980-01-06T03:08:47
315965328,924900,529373,529.373,9.71000003814697,110013,-699.251525878906,126,13,2,1980-01-06T03:08:48
315965329,924900,530373,530.373,9.77000045776367,139149,-1000,137,13,2,1980-01-06T03:08:49
315965330,925000,531373,531.373,9.75,137900,-1000,150,13,2,1980-01-06T03:08:50
315965331,925000,532373,532.373,9.73999977111816,136900,-1000,161,13,2,1980-01-06T03:08:51
315965332,924900,533373,533.373,9.72000026702881,135925,-1000,173,13,2,1980-01-06T03:08:52
315965333,924900,534373,534.373,9.71000003814697,134967,-1000,186,13,2,1980-01-06T03:08:53
315965334,924900,535373,535.373,9.6899995803833,134026,-1000,197,13,2,1980-01-06T03:08:54
315965335,924900,536373,536.373,9.67000007629395,133100,-1000,208,13,2,1980-01-06T03:08:55
315965336,924900,537373,537.373,9.65999984741211,132185,-1000,221,13,2,1980-01-06T03:08:56
315965337,924900,538373,538.373,9.64000034332275,131289,-1000,233,13,2,1980-01-06T03:08:57
315965338,924900,539373,539.373,9.63000011444092,130448,-1000,244,13,2,1980-01-06T03:08:58
315965339,924900,540373,540.373,9.60999965667725,129647,-1000,1,13,2,1980-01-06T03:08:59
315965340,924900,541373,541.373,9.59000015258789,128862,-1000,12,13,2,1980-01-06T03:09:00
315965341,925000,542373,542.373,9.57999992370606,128094,-1000,23,13,2,1980-01-06T03:09:01
315965342,925000,543373,543.373,9.5600004196167,127333,-1000,37,13,2,1980-01-06T03:09:02
315965343,924900,544373,544.373,9.55000019073486,126582,-1000,48,13,2,1980-01-06T03:09:03
315965344,924900,545373,545.373,9.52999973297119,125844,-1000,59,13,2,1980-01-06T03:09:04
315965345,924900,546373,546.373,9.52000045776367,125115,-1000,72,13,2,1980-01-06T03:09:05
315965346,924900,547373,547.373,9.5,124396,-1000,83,13,2,1980-01-06T03:09:06
315965347,924900,548373,548.373,9.48999977111816,123690,-1000,95,13,2,1980-01-06T03:09:07
315965348,924900,549373,549.373,9.47000026702881,122997,-1000,108,13,2,1980-01-06T03:09:08
315965349,924900,550373,550.373,9.46000003814697,122312,-1000,119,13,2,1980-01-06T03:09:09
315965350,924900,551373,551.373,9.4399995803833,121633,-1000,130,13,2,1980-01-06T03:09:10
315965351,925000,552373,552.373,9.42000007629395,120959,-1000,143,13,2,1980-01-06T03:09:11
315965352,925000,553373,553.373,9.40999984741211,120301,-1000,155,13,2,1980-01-06T03:09:12
315965353,924900,554373,554.373,9.39000034332275,119648,-1000,166,13,2,1980-01-06T03:09:13
315965354,924900,555373,555.373,9.38000011444092,119006,-1000,179,13,2,1980-01-06T03:09:14
315965355,924900,556373,556.373,9.35999965667725,118370,-1000,190,13,2,1980-01-06T03:09:15
315965356,924900,557373,557.373,9.35000038146973,117743,-1000,201,13,2,1980-01-06T03:09:16
315965357,924900,558373,558.373,9.34000015258789,117121,-1000,215,13,2,1980-01-06T03:09:17
315965358,924900,559373,559.373,9.31999969482422,116505,-1000,226,13,2,1980-01-06T03:09:18
315965359,924900,560373,560.373,9.3100004196167,115900,-1000,237,13,2,1980-01-06T03:09:19
315965360,924900,561373,561.373,9.30000019073486,115300,-1000,250,13,2,1980-01-06T03:09:20
315965361,925000,562373,562.373,9.27999973297119,114709,-1000,5,13,2,1980-01-06T03:09:21
315965362,925000,563373,563.373,9.27000045776367,114122,-1000,17,13,2,1980-01-06T03:09:22
315965363,924900,564373,564.373,9.26000022888184,113543,-970.5849609375,30,13,2,1980-01-06T03:09:23
315965364,924900,565373,565.373,9.23999977111816,112972,-927.163452148437,41,13,2,1980-01-06T03:09:24
315965365,924900,566373,566.373,9.22999954223633,112403,-883.716857910156,52,13,2,1980-01-06T03:09:25
315965366,924900,567373,567.373,9.21000003814697,111846,-841.013916015625,65,13,2,1980-01-06T03:09:26
315965367,924900,568373,568.373,9.19999980926514,111293,-798.445373535156,77,13,2,1980-01-06T03:09:27
315965368,924900,569373,569.373,9.1899995803833,110742,-755.85888671875,88,13,2,1980-01-06T03:09:28
315965369,924900,570373,570.373,9.17000007629395,110203,-714.033996582031,101,13,2,1980-01-06T03:09:29
315965370,924900,571373,571.373,9.15999984741211,109665,-672.12109375,112,13,2,1980-01-06T03:09:30
315965371,924900,572373,572.373,9.14999961853027,109135,-630.667114257813,123,13,2,1980-01-06T03:09:31
315965372,925000,573373,573.373,9.13000011444092,108612,-589.600280761719,137,13,2,1980-01-06T03:09:32
315965373,924900,574373,574.373,9.11999988555908,108094,-548.766723632813,148,13,2,1980-01-06T03:09:33
315965374,924900,575373,575.373,9.10000038146973,107580,-508.091583251953,159,13,2,1980-01-06T03:09:34
315965375,924900,576373,576.373,9.09000015258789,107072,-467.735412597656,172,13,2,1980-01-06T03:09:35
315965376,924900,577373,577.373,9.07999992370606,106570,-427.702911376953,183,13,2,1980-01-06T03:09:36
315965377,924900,578373,578.373,9.0600004196167,106075,-388.078979492187,195,13,2,1980-01-06T03:09:37
315965378,924900,579373,579.373,9.05000019073486,105582,-348.464935302734,208,13,2,1980-01-06T03:09:38
315965379,924900,580373,580.373,9.03999996185303,105098,-309.428405761719,219,13,2,1980-01-06T03:09:39
315965380,924900,581373,581.373,9.02999973297119,104613,-270.163421630859,230,13,2,1980-01-06T03:09:40
315965381,924900,582373,582.373,9.01000022888184,104135,-231.320571899414,243,13,2,1980-01-06T03:09:41
315965382,925000,583373,583.373,9,103659,-192.495529174805,255,13,2,1980-01-06T03:09:42
315965383,925000,584373,584.373,8.98999977111816,103188,-153.935806274414,10,13,2,1980-01-06T03:09:43
315965384,924900,585373,585.373,8.97000026702881,102719,-115.397476196289,23,13,2,1980-01-06T03:09:44
315965385,924900,586373,586.373,8.96000003814697,102252,-76.8814544677734,34,13,2,1980-01-06T03:09:45
315965386,924900,587373,587.373,8.94999980926514,101790,-38.6369819641113,45,13,2,1980-01-06T03:09:46
315965387,924900,588373,588.373,8.9399995803833,101328,-0.249658674001694,59,13,2,1980-01-06T03:09:47
315965388,924900,589373,589.373,8.92000007629395,100872,37.7781410217285,70,13,2,1980-01-06T03:09:48
315965389,924900,590373,590.373,8.90999984741211,100415,76.0290832519531,81,13,2,1980-01-06T03:09:49
315965390,924900,591373,591.373,8.89999961853027,99962,114.085350036621,94,13,2,1980-01-06T03:09:50
315965391,924900,592373,592.373,8.88000011444092,99510,152.196838378906,105,13,2,1980-01-06T03:09:51
315965392,925000,593373,593.373,8.86999988555908,99063,190.024520874023,117,13,2,1980-01-06T03:09:52
315965393,925000,594373,594.373,8.85999965667725,98618,227.822814941406,130,13,2,1980-01-06T03:09:53
315965394,924900,595373,595.373,8.85000038146973,98171,265.930084228516,141,13,2,1980-01-06T03:09:54
315965395,924900,596373,596.373,8.84000015258789,97728,303.835906982422,152,13,2,1980-01-06T03:09:55
315965396,924900,597373,597.373,8.81999969482422,97280,342.310913085937,165,13,2,1980-01-06T03:09:56
315965397,924900,598373,598.373,8.8100004196167,96834,380.757354736328,177,13,2,1980-01-06T03:09:57
315965398,924900,599373,599.373,8.80000019073486,96389,419.261444091797,188,13,2,1980-01-06T03:09:58
315965399,924900,600373,600.373,8.78999996185303,95939,458.345916748047,201,13,2,1980-01-06T03:09:59
315965401,193100,601373,601.373,8.77000045776367,95487,497.754669189453,212,13,2,1980-01-06T03:10:01
315965402,193100,602373,602.373,8.76000022888184,95036,537.226684570313,223,13,2,1980-01-06T03:10:02
315965403,193100,603373,603.373,8.75,94582,577.115478515625,237,13,2,1980-01-06T03:10:03
315965404,193200,604373,604.373,8.73999977111816,94119,617.955261230469,248,13,2,1980-01-06T03:10:04
315965405,193200,605373,605.373,8.72000026702881,93648,659.668029785156,3,13,2,1980-01-06T03:10:05
315965406,193100,606373,606.373,8.71000003814697,93166,702.533447265625,16,13,2,1980-01-06T03:10:06
315965407,193100,607373,607.373,8.69999980926514,92663,747.458068847656,27,13,2,1980-01-06T03:10:07
315965408,193100,608373,608.373,8.6899995803833,92123,795.908386230469,39,13,2,1980-01-06T03:10:08
315965409,193100,609373,609.373,8.68000030517578,91490,852.997192382813,52,13,2,1980-01-06T03:10:09
315965410,193100,610373,610.373,8.65999984741211,90873,908.952514648438,63,13,2,1980-01-06T03:10:10
315965411,193100,611373,611.373,8.64999961853027,90277,963.2978515625,74,13,2,1980-01-06T03:10:11
315965412,193100,612373,612.373,8.64000034332275,89686,1017.47576904297,87,13,2,1980-01-06T03:10:12
315965413,193100,613373,613.373,8.63000011444092,89116,1070.00219726563,99,13,2,1980-01-06T03:10:13
315965414,193200,614373,614.373,8.60999965667725,88551,1122.34057617188,110,13,2,1980-01-06T03:10:14
315965415,193200,615373,615.373,8.60000038146973,88002,1173.45629882813,123,13,2,1980-01-06T03:10:15
315965416,193100,616373,616.373,8.59000015258789,87459,1224.26879882813,134,13,2,1980-01-06T03:10:16
315965417,193100,617373,617.373,8.57999992370606,86923,1274.67810058594,145,13,2,1980-01-06T03:10:17
315965418,193100,618373,618.373,8.5600004196167,86397,1324.39331054688,159,13,2,1980-01-06T03:10:18
315965419,193100,619373,619.373,8.55000019073486,85879,1373.5927734375,170,13,2,1980-01-06T03:10:19
315965420,193100,620373,620.373,8.53999996185303,85373,1421.88562011719,181,13,2,1980-01-06T03:10:20
315965421,193100,621373,621.373,8.52999973297119,84876,1469.54663085938,194,13,2,1980-01-06T03:10:21
315965422,193100,622373,622.373,8.51000022888184,84386,1516.75915527344,205,13,2,1980-01-06T03:10:22
315965423,193100,623373,623.373,8.5,83903,1563.51550292969,217,13,2,1980-01-06T03:10:23
315965424,193100,624373,624.373,8.48999977111816,83425,1610.00305175781,230,13,2,1980-01-06T03:10:24
315965425,193200,625373,625.373,8.47999954223633,82960,1655.43603515625,241,13,2,1980-01-06T03:10:25
315965426,193200,626373,626.373,8.46000003814697,82499,1700.68041992188,252,13,2,1980-01-06T03:10:26
315965427,193100,627373,627.373,8.44999980926514,82045,1745.44116210938,9,13,2,1980-01-06T03:10:27
315965428,193100,628373,628.373,8.4399995803833,81596,1789.90539550781,21,13,2,1980-01-06T03:10:28
315965429,193100,629373,629.373,8.42000007629395,81159,1833.37438964844,32,13,2,1980-01-06T03:10:29
315965430,193100,630373,630.373,8.40999984741211,80728,1876.43200683594,45,13,2,1980-01-06T03:10:30
315965431,193100,631373,631.373,8.39999961853027,80299,1919.47473144531,56,13,2,1980-01-06T03:10:31
315965432,193100,632373,632.373,8.39000034332275,79880,1961.69665527344,67,13,2,1980-01-06T03:10:32
315965433,193100,633373,633.373,8.38000011444092,79470,2003.18591308594,81,13,2,1980-01-06T03:10:33
315965434,193100,634373,634.373,8.35999965667725,79058,2045.05249023437,92,13,2,1980-01-06T03:10:34
315965435,193100,635373,635.373,8.35000038146973,78655,2086.17626953125,103,13,2,1980-01-06T03:10:35
315965436,193200,636373,636.373,8.34000015258789,78256,2127.06127929687,116,13,2,1980-01-06T03:10:36
315965437,193200,637373,637.373,8.31999969482422,77866,2167.18725585938,127,13,2,1980-01-06T03:10:37
315965438,193100,638373,638.373,8.3100004196167,77482,2206.8564453125,139,13,2,1980-01-06T03:10:38
315965439,193100,639373,639.373,8.30000019073486,77101,2246.37353515625,152,13,2,1980-01-06T03:10:39
315965440,193100,640373,640.373,8.27999973297119,76729,2285.11083984375,163,13,2,1980-01-06T03:10:40
315965441,193100,641373,641.373,8.27000045776367,76360,2323.68627929687,174,13,2,1980-01-06T03:10:41
315965442,193100,642373,642.373,8.26000022888184,75997,2361.78247070313,187,13,2,1980-01-06T03:10:42
315965443,193100,643373,643.373,8.25,75642,2399.18237304687,199,13,2,1980-01-06T03:10:43
315965444,193100,644373,644.373,8.22999954223633,75293,2436.09008789062,210,13,2,1980-01-06T03:10:44
315965445,193100,645373,645.373,8.22000026702881,74956,2471.85986328125,223,13,2,1980-01-06T03:10:45
315965446,193200,646373,646.373,8.21000003814697,74620,2507.654296875,234,13,2,1980-01-06T03:10:46
315965447,193200,647373,647.373,8.19999980926514,74297,2542.18774414062,245,13,2,1980-01-06T03:10:47
315965448,193100,648373,648.373,8.1899995803833,73980,2576.19848632812,3,13,2,1980-01-06T03:10:48
315965449,193100,649373,649.373,8.18000030517578,73675,2609.03247070312,14,13,2,1980-01-06T03:10:49
315965450,193100,650373,650.373,8.15999984741211,73373,2641.65380859375,25,13,2,1980-01-06T03:10:50
315965451,193100,651373,651.373,8.14999961853027,73078,2673.62426757813,38,13,2,1980-01-06T03:10:51
315965452,193100,652373,652.373,8.14000034332275,72800,2703.84814453125,49,13,2,1980-01-06T03:10:52
315965453,193100,653373,653.373,8.13000011444092,72528,2733.5107421875,61,13,2,1980-01-06T03:10:53
315965454,193100,654373,654.373,8.11999988555908,72274,2761.291015625,74,13,2,1980-01-06T03:10:54
315965455,193100,655373,655.373,8.10999965667725,72029,2788.16357421875,85,13,2,1980-01-06T03:10:55
315965456,193100,656373,656.373,8.09000015258789,71799,2813.45849609375,96,13,2,1980-01-06T03:10:56
315965457,193200,657373,657.373,8.07999992370606,71585,2837.05224609375,109,13,2,1980-01-06T03:10:57
315965458,193100,658373,658.373,8.06999969482422,71390,2858.60107421875,121,13,2,1980-01-06T03:10:58
315965459,193100,659373,659.373,8.0600004196167,71206,2878.978515625,132,13,2,1980-01-06T03:10:59
315965460,193100,660373,660.373,8.05000019073486,71044,2896.95581054687,145,13,2,1980-01-06T03:11:00
315965461,193100,661373,661.373,8.02999973297119,70894,2913.63037109375,156,13,2,1980-01-06T03:11:01
315965462,193100,662373,662.373,8.02000045776367,70756,2928.99584960937,167,13,2,1980-01-06T03:11:02
315965463,193100,663373,663.373,8.01000022888184,70633,2942.71264648438,181,13,2,1980-01-06T03:11:03
315965464,193100,664373,664.373,8,70519,2955.44262695312,192,13,2,1980-01-06T03:11:04
315965465,193100,665373,665.373,7.98999977111816,70612,2945.056640625,203,13,2,1980-01-06T03:11:05
315965466,193200,666373,666.373,7.96000003814697,97434,329.068511962891,216,13,2,1980-01-06T03:11:06
315965467,193200,667373,667.373,7.92000007629395,98041,277.039337158203,227,13,2,1980-01-06T03:11:07
315965468,193100,668373,668.373,7.8899998664856,98073,274.303741455078,239,13,2,1980-01-06T03:11:08
315965469,193100,669373,669.373,7.8600001335144,98010,279.689453125,252,13,2,1980-01-06T03:11:09
315965470,193100,670373,670.373,7.82999992370606,98141,268.492126464844,7,13,2,1980-01-06T03:11:10
315965471,193100,671373,671.373,7.80999994277954,98166,266.357086181641,18,13,2,1980-01-06T03:11:11
315965472,193100,672373,672.373,7.78999996185303,98261,258.245697021484,31,13,2,1980-01-06T03:11:12
315965473,193100,673373,673.373,7.76000022888184,98204,263.11181640625,43,13,2,1980-01-06T03:11:13
315965474,193100,674373,674.373,7.73999977111816,97960,283.967254638672,54,13,2,1980-01-06T03:11:14
315965475,193100,675373,675.373,7.71000003814697,97859,292.611755371094,67,13,2,1980-01-06T03:11:15
315965476,193100,676373,676.373,7.78999996185303,136091,-1000,78,13,2,1980-01-06T03:11:16
315965477,193200,677373,677.373,7.76999998092651,134670,-1000,89,13,2,1980-01-06T03:11:17
315965478,193200,678373,678.373,7.76000022888184,133442,-1000,103,13,2,1980-01-06T03:11:18
315965479,193100,679373,679.373,7.75,132248,-1000,114,13,2,1980-01-06T03:11:19
315965480,193100,680373,680.373,7.73999977111816,131081,-1000,125,13,2,1980-01-06T03:11:20
315965481,193100,681373,681.373,7.71999979019165,129937,-1000,138,13,2,1980-01-06T03:11:21
315965482,193100,682373,682.373,7.71000003814697,128812,-1000,149,13,2,1980-01-06T03:11:22
315965483,193100,683373,683.373,7.69000005722046,127708,-1000,161,13,2,1980-01-06T03:11:23
315965484,193100,684373,684.373,7.67999982833862,126627,-1000,174,13,2,1980-01-06T03:11:24
315965485,193100,685373,685.373,7.67000007629395,125569,-1000,185,13,2,1980-01-06T03:11:25
315965486,193100,686373,686.373,7.65000009536743,124533,-1000,196,13,2,1980-01-06T03:11:26
315965487,193200,687373,687.373,7.6399998664856,123512,-1000,209,13,2,1980-01-06T03:11:27
315965488,193200,688373,688.373,7.61999988555908,122505,-1000,221,13,2,1980-01-06T03:11:28
315965489,193100,689373,689.373,7.6100001335144,121516,-1000,232,13,2,1980-01-06T03:11:29
315965490,193100,690373,690.373,7.59999990463257,120546,-1000,245,13,2,1980-01-06T03:11:30
315965491,193100,691373,691.373,7.57999992370606,119592,-1000,0,13,2,1980-01-06T03:11:31
315965492,193100,692373,692.373,7.57000017166138,118650,-1000,11,13,2,1980-01-06T03:11:32
315965493,193100,693373,693.373,7.55000019073486,117726,-1000,25,13,2,1980-01-06T03:11:33
315965494,193100,694373,694.373,7.53999996185303,116815,-1000,36,13,2,1980-01-06T03:11:34
315965495,193100,695373,695.373,7.53000020980835,115918,-1000,47,13,2,1980-01-06T03:11:35
315965496,193100,696373,696.373,7.51000022888184,115034,-1000,60,13,2,1980-01-06T03:11:36
315965497,193100,697373,697.373,7.5,114162,-1000,71,13,2,1980-01-06T03:11:37
315965498,193200,698373,698.373,7.48999977111816,113306,-952.584045410156,83,13,2,1980-01-06T03:11:38
315965499,193200,699373,699.373,7.46999979019165,112463,-888.306823730469,96,13,2,1980-01-06T03:11:39
315965500,193100,700373,700.373,7.46000003814697,111631,-824.4833984375,107,13,2,1980-01-06T03:11:40
315965501,193100,701373,701.373,7.44999980926514,110814,-761.433898925781,118,13,2,1980-01-06T03:11:41
315965502,193100,702373,702.373,7.42999982833862,110006,-698.706237792969,131,13,2,1980-01-06T03:11:42
315965503,193100,703373,703.373,7.42000007629395,109212,-636.699279785156,143,13,2,1980-01-06T03:11:43
315965504,193100,704373,704.373,7.40999984741211,108423,-574.719055175781,154,13,2,1980-01-06T03:11:44
315965505,193100,705373,705.373,7.3899998664856,107645,-513.243774414063,167,13,2,1980-01-06T03:11:45
315965506,193100,706373,706.373,7.38000011444092,106881,-452.522094726563,178,13,2,1980-01-06T03:11:46
315965507,193100,707373,707.373,7.36999988555908,106127,-392.248443603516,189,13,2,1980-01-06T03:11:47
315965508,193200,708373,708.373,7.34999990463257,105385,-332.593353271484,203,13,2,1980-01-06T03:11:48
315965509,193200,709373,709.373,7.34000015258789,104652,-273.325317382813,214,13,2,1980-01-06T03:11:49
315965510,193100,710373,710.373,7.32999992370606,103931,-214.698348999023,225,13,2,1980-01-06T03:11:50
315965511,193100,711373,711.373,7.30999994277954,103217,-156.314071655273,238,13,2,1980-01-06T03:11:51
315965512,193100,712373,712.373,7.30000019073486,102510,-98.1782455444336,249,13,2,1980-01-06T03:11:52
315965513,193100,713373,713.373,7.28999996185303,101816,-40.7932395935059,5,13,2,1980-01-06T03:11:53
315965514,193100,714373,714.373,7.28000020980835,101135,15.8293714523315,18,13,2,1980-01-06T03:11:54
315965515,193100,715373,715.373,7.26000022888184,100460,72.2559967041016,29,13,2,1980-01-06T03:11:55
315965516,193100,716373,716.373,7.25,99791,128.486709594727,40,13,2,1980-01-06T03:11:56
315965517,193100,717373,717.373,7.23999977111816,99135,183.923202514648,53,13,2,1980-01-06T03:11:57
315965518,193100,718373,718.373,7.23000001907349,98489,238.805221557617,65,13,2,1980-01-06T03:11:58
315965519,193200,719373,719.373,7.21000003814697,97853,293.125671386719,76,13,2,1980-01-06T03:11:59
315965520,193100,720373,720.373,7.19999980926514,97226,346.958251953125,89,13,2,1980-01-06T03:12:00
315965521,193100,721373,721.373,7.17999982833862,96605,400.553894042969,100,13,2,1980-01-06T03:12:01
315965522,193100,722373,722.373,7.17000007629395,95993,453.648651123047,111,13,2,1980-01-06T03:12:02
315965523,193100,723373,723.373,7.15999984741211,95386,506.581298828125,125,13,2,1980-01-06T03:12:03
315965524,193100,724373,724.373,7.1399998664856,94786,559.172302246094,136,13,2,1980-01-06T03:12:04
315965525,193100,725373,725.373,7.13000011444092,94198,610.974731445313,147,13,2,1980-01-06T03:12:05
315965526,193100,726373,726.373,7.11999988555908,93613,662.775390625,160,13,2,1980-01-06T03:12:06
315965527,193100,727373,727.373,7.09999990463257,93035,714.214721679688,171,13,2,1980-01-06T03:12:07
315965528,193100,728373,728.373,7.09000015258789,92463,765.376159667969,183,13,2,1980-01-06T03:12:08
315965529,193200,729373,729.373,7.07999992370606,91898,816.164306640625,196,13,2,1980-01-06T03:12:09
315965530,193100,730373,730.373,7.05999994277954,91348,865.848205566406,207,13,2,1980-01-06T03:12:10
315965531,193100,731373,731.373,7.05000019073486,90799,915.684936523438,218,13,2,1980-01-06T03:12:11
315965532,193100,732373,732.373,7.03999996185303,90257,965.126831054688,231,13,2,1980-01-06T03:12:12
315965533,193100,733373,733.373,7.01999998092651,89718,1014.53515625,243,13,2,1980-01-06T03:12:13
315965534,193100,734373,734.373,7.01000022888184,89188,1063.35327148438,254,13,2,1980-01-06T03:12:14
315965535,193100,735373,735.373,7,88665,1111.75830078125,11,13,2,1980-01-06T03:12:15
315965536,193100,736373,736.373,6.98000001907349,88148,1159.8369140625,22,13,2,1980-01-06T03:12:16
315965537,193100,737373,737.373,6.96999979019165,87635,1207.77099609375,33,13,2,1980-01-06T03:12:17
315965538,193100,738373,738.373,6.96000003814697,87126,1255.55688476563,47,13,2,1980-01-06T03:12:18
315965539,193200,739373,739.373,6.94999980926514,86626,1302.71887207031,58,13,2,1980-01-06T03:12:19
315965540,193200,740373,740.373,6.92999982833862,86133,1349.43701171875,69,13,2,1980-01-06T03:12:20
315965541,193100,741373,741.373,6.92000007629395,85640,1396.37426757813,82,13,2,1980-01-06T03:12:21
315965542,193100,742373,742.373,6.90999984741211,85154,1442.85961914063,93,13,2,1980-01-06T03:12:22
315965543,193100,743373,743.373,6.8899998664856,84676,1488.78991699219,105,13,2,1980-01-06T03:12:23
315965544,193100,744373,744.373,6.88000011444092,84200,1534.73962402344,118,13,2,1980-01-06T03:12:24
315965545,193100,745373,745.373,6.86999988555908,83730,1580.31530761719,129,13,2,1980-01-06T03:12:25
315965546,193100,746373,746.373,6.8600001335144,83265,1625.61279296875,140,13,2,1980-01-06T03:12:26
315965547,193100,747373,747.373,6.84000015258789,82804,1670.72277832031,153,13,2,1980-01-06T03:12:27
315965548,193100,748373,748.373,6.82999992370606,82348,1715.54602050781,165,13,2,1980-01-06T03:12:28
315965549,193100,749373,749.373,6.82000017166138,81898,1759.97607421875,176,13,2,1980-01-06T03:12:29
315965550,193200,750373,750.373,6.80000019073486,81448,1804.60668945313,189,13,2,1980-01-06T03:12:30
