time_s,time_us,time_steady,state,pump_on,pump_on_time_steady,pump_off,pump_off_time_steady,valve_open,valve_open_time_steady,valve_close,valve_close_time_steady,seq,srcSystem,srcComponent,time_gregorian,time_s_from_launch,mins_from_launch,time_steady_from_launch,mins_steady_from_launch,baro_altitude,baro_pressure
1656914346,973400,7692274,0,2,1122784,2,1132839,2,1122784,2,1132791,42,13,0,2022-07-04T08:59:06,4981,83.03289,4981301,83.02168333333334,17613.416799153973,8038.034951560249
1656914348,481700,7693927,0,2,1122784,2,1132839,2,1122784,2,1132791,50,13,0,2022-07-04T08:59:08,4983,83.05802833333334,4982954,83.04923333333333,17579.652030179783,8080.690958904123
1656914350,380700,7695827,0,2,1122784,2,1132839,2,1122784,2,1132791,59,13,0,2022-07-04T08:59:10,4985,83.08967833333332,4984854,83.0809,17536.754798737595,8135.23841059601
1656914352,76600,7697377,0,2,1122784,2,1132839,2,1122784,2,1132791,68,13,0,2022-07-04T08:59:12,4987,83.11794333333334,4986404,83.10673333333334,17496.181700204357,8187.162502654131
1656914353,167600,7698468,0,2,1122784,2,1132839,2,1122784,2,1132791,77,13,0,2022-07-04T08:59:13,4988,83.13612666666667,4987495,83.12491666666666,17471.61120280993,8218.759853345546
1656914354,258600,7699560,0,2,1122784,2,1132839,2,1122784,2,1132791,86,13,0,2022-07-04T08:59:14,4989,83.15431,4988587,83.14311666666667,17445.103125000005,8252.999999999995
1656914355,754600,7701055,0,2,1122784,2,1132839,2,1122784,2,1132791,95,13,0,2022-07-04T08:59:15,4990,83.17924333333333,4990082,83.16803333333334,17408.94251091793,8299.958673495259
1656914357,746500,7703242,0,2,1122784,2,1132839,2,1122784,2,1132791,103,13,0,2022-07-04T08:59:17,4992,83.21244166666666,4992269,83.20448333333334,17362.877656126533,8360.13647908788
1656914359,247400,7704743,0,2,1122784,2,1132839,2,1122784,2,1132791,112,13,0,2022-07-04T08:59:19,4994,83.23745666666667,4993770,83.2295,17325.950991528156,8408.676438286724
1656914360,745700,7706046,0,2,1122784,2,1132839,2,1122784,2,1132791,122,13,0,2022-07-04T08:59:20,4995,83.26242833333335,4995073,83.25121666666668,17287.87526567835,8459.033864541841
1656914361,836700,7707137,0,2,1122784,2,1132839,2,1122784,2,1132791,130,13,0,2022-07-04T08:59:21,4996,83.28061166666666,4996164,83.26939999999999,17267.068331649254,8486.676656151414
1656914363,104700,7708406,0,2,1122784,2,1132839,2,1122784,2,1132791,139,13,0,2022-07-04T08:59:23,4998,83.301745,4997433,83.29055,17239.942042863015,8522.868925122679
1656914364,631100,7710166,0,2,1122784,2,1132839,2,1122784,2,1132791,148,13,0,2022-07-04T08:59:24,4999,83.327185,4999193,83.31988333333334,17201.368170675796,8574.602708803604
1656914366,297100,7711832,0,2,1122784,2,1132839,2,1122784,2,1132791,156,13,0,2022-07-04T08:59:26,5001,83.35495166666666,5000859,83.34765,17163.992304008632,8625.014091122592
1656914368,269100,7713805,0,2,1122784,2,1132839,2,1122784,2,1132791,166,13,0,2022-07-04T08:59:28,5003,83.38781833333334,5002832,83.38053333333333,17120.878106199536,8683.51357875681
1656914369,594700,7714895,0,2,1122784,2,1132839,2,1122784,2,1132791,175,13,0,2022-07-04T08:59:29,5004,83.40991166666666,5003922,83.39869999999999,17091.06235141213,8724.216315307049
1656914370,685700,7715986,0,2,1122784,2,1132839,2,1122784,2,1132791,183,13,0,2022-07-04T08:59:30,5005,83.428095,5005013,83.41688333333333,17065.303090627865,8759.5316223648
1656914372,45700,7717347,0,2,1122784,2,1132839,2,1122784,2,1132791,192,13,0,2022-07-04T08:59:32,5007,83.45076166666666,5006374,83.43956666666666,17036.057217627724,8799.837964942284
1656914374,385700,7719686,0,2,1122784,2,1132839,2,1122784,2,1132791,201,13,0,2022-07-04T08:59:34,5009,83.48976166666667,5008713,83.47855,16986.66623044048,8868.273516642552
1656914376,451700,7721752,0,2,1122784,2,1132839,2,1122784,2,1132791,210,13,0,2022-07-04T08:59:36,5011,83.52419499999999,5010779,83.51298333333334,16939.213171875006,8934.554285714275
1656914378,813700,7724114,0,2,1122784,2,1132839,2,1122784,2,1132791,228,13,0,2022-07-04T08:59:38,5013,83.56356166666666,5013141,83.55234999999999,16881.710572296066,9015.4445462878
1656914380,172700,7725473,0,2,1122784,2,1132839,2,1122784,2,1132791,236,13,0,2022-07-04T08:59:40,5015,83.58621166666667,5014500,83.575,16850.82004475693,9059.253147884727
1656914382,66700,7727368,0,2,1122784,2,1132839,2,1122784,2,1132791,245,13,0,2022-07-04T08:59:42,5017,83.61777833333333,5016395,83.60658333333335,16810.479149117687,9116.787900958852
1656914384,666700,7729967,0,2,1122784,2,1132839,2,1122784,2,1132791,255,13,0,2022-07-04T08:59:44,5019,83.66111166666666,5018994,83.64989999999999,16750.812891200305,9202.47864506626
1656914385,757700,7731058,0,2,1122784,2,1132839,2,1122784,2,1132791,7,13,0,2022-07-04T08:59:45,5020,83.679295,5020085,83.66808333333333,16725.403425040102,9239.216315307056
1656914386,848700,7732150,0,2,1122784,2,1132839,2,1122784,2,1132791,16,13,0,2022-07-04T08:59:46,5021,83.69747833333332,5021177,83.68628333333332,16700.925247765816,9274.759853345546
1656914387,939700,7733240,0,2,1122784,2,1132839,2,1122784,2,1132791,25,13,0,2022-07-04T08:59:47,5022,83.71566166666666,5022267,83.70445,16677.547293154366,9308.843566470898
1656914390,75700,7735376,0,2,1122784,2,1132839,2,1122784,2,1132791,33,13,0,2022-07-04T08:59:50,5025,83.75126166666668,5024403,83.74005000000001,16629.282179617323,9379.609086106733
1656914391,327100,7736906,0,2,1122784,2,1132839,2,1122784,2,1132791,43,13,0,2022-07-04T08:59:51,5026,83.77211833333334,5025933,83.76555,16597.67798038367,9426.207180694548
1656914393,26100,7738604,0,2,1122784,2,1132839,2,1122784,2,1132791,52,13,0,2022-07-04T08:59:53,5028,83.80043500000001,5027631,83.79385,16560.881766318413,9480.765428904122
1656914394,571900,7739872,0,2,1122784,2,1132839,2,1122784,2,1132791,60,13,0,2022-07-04T08:59:54,5029,83.82619833333334,5028899,83.81498333333334,16531.88497687042,9523.988084326304
1656914395,662900,7740964,0,2,1122784,2,1132839,2,1122784,2,1132791,69,13,0,2022-07-04T08:59:55,5030,83.84438166666668,5029991,83.83318333333334,16508.54855509198,9558.919378698243
1656914397,209900,7742510,0,2,1122784,2,1132839,2,1122784,2,1132791,78,13,0,2022-07-04T08:59:57,5032,83.870165,5031537,83.85895000000001,16474.683561689442,9609.85614936406
1656914399,57700,7744467,0,2,1122784,2,1132839,2,1122784,2,1132791,87,13,0,2022-07-04T08:59:59,5034,83.90096166666667,5033494,83.89156666666666,16433.201047072707,9672.616292160137
1656914401,94600,7746504,0,2,1122784,2,1132839,2,1122784,2,1132791,96,13,0,2022-07-04T09:00:01,5036,83.93491,5035531,83.92551666666667,16314.924767361288,9854.06214609297
1656914404,540700,7749951,0,2,1122784,2,1132839,2,1122784,2,1132791,122,13,0,2022-07-04T09:00:04,5039,83.99234499999999,5038978,83.98296666666667,16316.76684541928,9850.91293114584
1656914406,538200,7751835,0,2,1122784,2,1132839,2,1122784,2,1132791,132,13,0,2022-07-04T09:00:06,5041,84.02563666666667,5040862,84.01436666666667,16275.914123180342,9914.391163932314
1656914408,678200,7753975,0,2,1122784,2,1132839,2,1122784,2,1132791,140,13,0,2022-07-04T09:00:08,5043,84.06130333333334,5043002,84.05003333333335,16231.245896736653,9983.97387518144
1656914410,478200,7755776,0,2,1122784,2,1132839,2,1122784,2,1132791,149,13,0,2022-07-04T09:00:10,5045,84.09130333333333,5044803,84.08005,16191.319694875694,10046.672777268552
1656914411,569200,7756866,0,2,1122784,2,1132839,2,1122784,2,1132791,158,13,0,2022-07-04T09:00:11,5046,84.10948666666667,5045893,84.09821666666667,16167.687937707666,10083.988084326304
1656914412,660200,7757957,0,2,1122784,2,1132839,2,1122784,2,1132791,166,13,0,2022-07-04T09:00:12,5047,84.12767000000001,5046984,84.11640000000001,16144.588289812498,10120.60219200327
1656914413,908600,7759481,0,2,1122784,2,1132839,2,1122784,2,1132791,176,13,0,2022-07-04T09:00:13,5048,84.14847666666667,5048508,84.1418,16116.064972787928,10166.028314606729
1656914416,118600,7761690,0,2,1122784,2,1132839,2,1122784,2,1132791,185,13,0,2022-07-04T09:00:16,5051,84.18531,5050717,84.17861666666666,16022.28879158654,10317.222106270041
1656914417,838600,7763410,0,2,1122784,2,1132839,2,1122784,2,1132791,193,13,0,2022-07-04T09:00:17,5052,84.21397666666667,5052437,84.20728333333334,16015.545151663324,10327.950959158376
1656914420,197600,7765769,0,2,1122784,2,1132839,2,1122784,2,1132791,211,13,0,2022-07-04T09:00:20,5055,84.25329333333335,5054796,84.2466,15939.12772374802,10452.653459923567
1656914415,515500,7767007,0,2,1122784,2,1132839,2,1122784,2,1132791,220,13,0,2022-07-04T09:00:15,5050,84.17525833333335,5056034,84.26723333333332,16082.622212868679,10219.471280898879
1656914417,283500,7768776,0,2,1122784,2,1132839,2,1122784,2,1132791,229,13,0,2022-07-04T09:00:17,5052,84.204725,5057803,84.29671666666667,16005.977724324019,10343.368903557126
1656914419,399300,7771020,0,2,1122784,2,1132839,2,1122784,2,1132791,238,13,0,2022-07-04T09:00:19,5054,84.23998833333333,5060047,84.33411666666666,15949.290360828025,10435.763927968492
1656914421,69300,7772366,0,2,1122784,2,1132839,2,1122784,2,1132791,246,13,0,2022-07-04T09:00:21,5056,84.26782166666666,5061393,84.35655,15970.466267622563,10400.962487660261
1656914428,160700,7773458,0,2,1122784,2,1132839,2,1122784,2,1132791,255,13,0,2022-07-04T09:00:28,5063,84.38601166666668,5062485,84.37474999999999,15833.34584047777,10627.081732803115
1656914429,251700,7774548,0,2,1122784,2,1132839,2,1122784,2,1132791,9,13,0,2022-07-04T09:00:29,5064,84.404195,5063575,84.39291666666666,15826.176043465584,10639.05315334317
1656914430,935000,7776486,0,2,1122784,2,1132839,2,1122784,2,1132791,17,13,0,2022-07-04T09:00:30,5065,84.43225000000001,5065513,84.42521666666667,15793.780709018785,10693.288546255515
1656914433,13700,7778311,0,2,1122784,2,1132839,2,1122784,2,1132791,26,13,0,2022-07-04T09:00:33,5068,84.46689500000001,5067338,84.45563333333332,15756.906435378307,10755.345258494597
1656914434,882700,7780179,0,2,1122784,2,1132839,2,1122784,2,1132791,35,13,0,2022-07-04T09:00:34,5069,84.498045,5069206,84.48676666666667,15727.146052315413,10805.658517350152
1656914436,150700,7781447,0,2,1122784,2,1132839,2,1122784,2,1132791,43,13,0,2022-07-04T09:00:36,5071,84.51917833333333,5070474,84.5079,15703.990784866237,10844.988084326304
1656914437,241700,7782539,0,2,1122784,2,1132839,2,1122784,2,1132791,53,13,0,2022-07-04T09:00:37,5072,84.53736166666665,5071566,84.5261,15684.186077292197,10878.741116751266
1656914438,314600,7783785,0,2,1122784,2,1132839,2,1122784,2,1132791,62,13,0,2022-07-04T09:00:38,5073,84.55524333333332,5072812,84.54686666666666,15665.915130605914,10909.98045801527
1656914440,15700,7785684,0,2,1122784,2,1132839,2,1122784,2,1132791,70,13,0,2022-07-04T09:00:40,5075,84.583595,5074711,84.57851666666667,15627.739032045685,10975.554303740422
1656914442,217700,7787887,0,2,1122784,2,1132839,2,1122784,2,1132791,79,13,0,2022-07-04T09:00:42,5077,84.620295,5076914,84.61523333333334,15591.311982365823,11038.456852280739
1656914443,938900,7789235,0,2,1122784,2,1132839,2,1122784,2,1132791,88,13,0,2022-07-04T09:00:43,5078,84.64898166666667,5078262,84.6377,15564.496715849853,11084.988084326304
1656914445,29900,7790326,0,2,1122784,2,1132839,2,1122784,2,1132791,97,13,0,2022-07-04T09:00:45,5080,84.66716500000001,5079353,84.65588333333334,15544.94363249903,11119.052159546869
1656914446,300900,7791598,0,2,1122784,2,1132839,2,1122784,2,1132791,106,13,0,2022-07-04T09:00:46,5081,84.68834833333334,5080625,84.67708333333333,15523.719344424091,11156.153594165291
1656914448,183900,7793480,0,2,1122784,2,1132839,2,1122784,2,1132791,115,13,0,2022-07-04T09:00:48,5083,84.71973166666666,5082507,84.70845,15490.006410195852,11215.34285182774
1656914450,68900,7795365,0,2,1122784,2,1132839,2,1122784,2,1132791,123,13,0,2022-07-04T09:00:50,5085,84.75114833333333,5084392,84.73986666666666,15459.211468778723,11269.667311786345
1656914452,135900,7797433,0,2,1122784,2,1132839,2,1122784,2,1132791,132,13,0,2022-07-04T09:00:52,5087,84.78559833333334,5086460,84.77433333333333,15419.129657245361,11340.759853345553
1656914453,226900,7798523,0,2,1122784,2,1132839,2,1122784,2,1132791,142,13,0,2022-07-04T09:00:53,5088,84.80378166666667,5087550,84.7925,15400.226654097969,11374.486343425782
1656914458,208900,7803505,0,2,1122784,2,1132839,2,1122784,2,1132791,168,13,0,2022-07-04T09:00:58,5093,84.886815,5092532,84.87553333333334,15316.22579255986,11525.405345211573
1656914459,896900,7805193,0,2,1122784,2,1132839,2,1122784,2,1132791,176,13,0,2022-07-04T09:00:59,5094,84.91494833333333,5094220,84.90366666666667,15286.357660658312,11579.539184952968
1656914461,21900,7806319,0,2,1122784,2,1132839,2,1122784,2,1132791,186,13,0,2022-07-04T09:01:01,5096,84.93369833333333,5095346,84.92243333333333,15267.052125012668,11614.667747163687
1656914462,255900,7807552,0,2,1122784,2,1132839,2,1122784,2,1132791,195,13,0,2022-07-04T09:01:02,5097,84.954265,5096579,84.94298333333333,15246.062508951078,11652.988084326304
1656914463,346900,7808643,0,2,1122784,2,1132839,2,1122784,2,1132791,203,13,0,2022-07-04T09:01:03,5098,84.97244833333333,5097670,84.96116666666667,15227.083662350635,11687.756176154666
1656914465,469900,7810767,0,2,1122784,2,1132839,2,1122784,2,1132791,212,13,0,2022-07-04T09:01:05,5100,85.00783166666666,5099794,84.99656666666667,15188.391494364441,11758.97269437439
1656914467,300700,7813091,0,2,1122784,2,1132839,2,1122784,2,1132791,221,13,0,2022-07-04T09:01:07,5102,85.03834499999999,5102118,85.0353,15149.184658432485,11831.532756489483
1656914468,650700,7814441,0,2,1122784,2,1132839,2,1122784,2,1132791,230,13,0,2022-07-04T09:01:08,5103,85.060845,5103468,85.0578,15123.42360345297,11879.444546287807
1656914472,872700,7818663,0,2,1122784,2,1132839,2,1122784,2,1132791,0,13,0,2022-07-04T09:01:12,5107,85.13121166666666,5107690,85.12816666666666,15055.322689196213,12007.093628444636
1656914474,851000,7820332,0,2,1122784,2,1132839,2,1122784,2,1132791,9,13,0,2022-07-04T09:01:14,5109,85.16418333333333,5109359,85.15598333333334,15024.807448349586,12064.748849104855
1656914476,653000,7822133,0,2,1122784,2,1132839,2,1122784,2,1132791,19,13,0,2022-07-04T09:01:16,5111,85.19421666666668,5111160,85.18599999999999,14994.788678636929,12121.709520793747
1656914478,74100,7823370,0,2,1122784,2,1132839,2,1122784,2,1132791,27,13,0,2022-07-04T09:01:18,5113,85.21790166666666,5112397,85.20661666666666,14971.199208008713,12166.672777268552
1656914479,165100,7824462,0,2,1122784,2,1132839,2,1122784,2,1132791,36,13,0,2022-07-04T09:01:19,5114,85.236085,5113489,85.22481666666665,14951.891967773441,12203.595982142851
1656914480,777200,7826074,0,2,1122784,2,1132839,2,1122784,2,1132791,45,13,0,2022-07-04T09:01:20,5115,85.26295333333334,5115101,85.25168333333333,14925.663381092201,12253.958511192093
1656914482,640100,7827936,0,2,1122784,2,1132839,2,1122784,2,1132791,53,13,0,2022-07-04T09:01:22,5117,85.29400166666666,5116963,85.28271666666666,14894.226886373766,12314.568077276905
1656914484,604100,7829901,0,2,1122784,2,1132839,2,1122784,2,1132791,63,13,0,2022-07-04T09:01:24,5119,85.326735,5118928,85.31546666666667,14860.83377201794,12379.262521279445
1656914485,720200,7831150,0,2,1122784,2,1132839,2,1122784,2,1132791,72,13,0,2022-07-04T09:01:25,5120,85.34533666666667,5120177,85.33628333333333,14838.506940652307,12422.713264495625
1656914486,979200,7832275,0,2,1122784,2,1132839,2,1122784,2,1132791,80,13,0,2022-07-04T09:01:26,5121,85.36632,5121302,85.35503333333332,14818.456867434415,12461.869529983784
1656914488,213200,7833510,0,2,1122784,2,1132839,2,1122784,2,1132791,89,13,0,2022-07-04T09:01:28,5123,85.38688666666667,5122537,85.37561666666667,14798.637068428225,12500.699443413727
1656914490,89200,7835385,0,2,1122784,2,1132839,2,1122784,2,1132791,98,13,0,2022-07-04T09:01:30,5125,85.41815333333334,5124412,85.40686666666667,14768.539465242917,12559.917883211703
1656914492,289200,7837585,0,2,1122784,2,1132839,2,1122784,2,1132791,107,13,0,2022-07-04T09:01:32,5127,85.45482,5126612,85.44353333333333,14728.934158678801,12638.239990005639
1656914493,623100,7839354,0,2,1122784,2,1132839,2,1122784,2,1132791,116,13,0,2022-07-04T09:01:33,5128,85.47705166666667,5128381,85.47301666666667,14702.275424047873,12691.20377655389
1656914495,148300,7840444,0,2,1122784,2,1132839,2,1122784,2,1132791,125,13,0,2022-07-04T09:01:35,5130,85.50247166666666,5129471,85.49118333333332,14682.220498145341,12731.216315307049
1656914496,273300,7841569,0,2,1122784,2,1132839,2,1122784,2,1132791,133,13,0,2022-07-04T09:01:36,5131,85.52122166666666,5130596,85.50993333333332,14663.666033163847,12768.352011494237
1656914497,525900,7843077,0,2,1122784,2,1132839,2,1122784,2,1132791,142,13,0,2022-07-04T09:01:37,5132,85.54209833333333,5132104,85.53506666666667,14642.942258456636,12809.952808496642
1656914499,457900,7845008,0,2,1122784,2,1132839,2,1122784,2,1132791,152,13,0,2022-07-04T09:01:39,5134,85.57429833333335,5134035,85.56725,14610.405663396525,12875.546883879544
1656914501,569500,7846865,0,2,1122784,2,1132839,2,1122784,2,1132791,160,13,0,2022-07-04T09:01:41,5136,85.60949166666666,5135892,85.59819999999999,14578.1621872882,12940.87219209914
1656914502,860500,7848157,0,2,1122784,2,1132839,2,1122784,2,1132791,169,13,0,2022-07-04T09:01:42,5137,85.63100833333333,5137184,85.61973333333334,14555.947470592337,12986.07131280388
1656914504,94500,7849390,0,2,1122784,2,1132839,2,1122784,2,1132791,178,13,0,2022-07-04T09:01:44,5139,85.65157500000001,5138417,85.64028333333334,14535.726630528186,13027.357470210813
1656914505,185500,7850481,0,2,1122784,2,1132839,2,1122784,2,1132791,186,13,0,2022-07-04T09:01:45,5140,85.66975833333332,5139508,85.65846666666667,14516.390839396114,13066.959589867301
1656914507,93500,7852390,0,2,1122784,2,1132839,2,1122784,2,1132791,196,13,0,2022-07-04T09:01:47,5142,85.70155833333334,5141417,85.69028333333334,14486.551553277674,13128.330060776056
1656914508,955600,7854685,0,2,1122784,2,1132839,2,1122784,2,1132791,205,13,0,2022-07-04T09:01:48,5143,85.73259333333334,5143712,85.72853333333335,14455.489582984877,13192.488949058621
1656914510,570600,7856300,0,2,1122784,2,1132839,2,1122784,2,1132791,213,13,0,2022-07-04T09:01:50,5145,85.75951,5145327,85.75545000000001,14420.367445312504,13265.41066666666
1656914511,695600,7857426,0,2,1122784,2,1132839,2,1122784,2,1132791,222,13,0,2022-07-04T09:01:51,5146,85.77826,5146453,85.77421666666667,14402.370878714022,13302.975656630359
1656914514,776600,7860506,0,2,1122784,2,1132839,2,1122784,2,1132791,240,13,0,2022-07-04T09:01:54,5149,85.82961,5149533,85.82555,14355.375524537643,13401.662395900072
1656914517,9900,7862490,0,2,1122784,2,1132839,2,1122784,2,1132791,249,13,0,2022-07-04T09:01:57,5152,85.86683166666667,5151517,85.85861666666666,14320.484059406206,13475.056392161809
1656914518,434000,7864024,0,2,1122784,2,1132839,2,1122784,2,1132791,2,13,0,2022-07-04T09:01:58,5153,85.89056666666667,5153051,85.88418333333334,14296.652522600893,13525.546543512766
1656914519,965800,7865261,0,2,1122784,2,1132839,2,1122784,2,1132791,10,13,0,2022-07-04T09:01:59,5154,85.91609666666666,5154288,85.9048,14273.852646429115,13574.050121261109
1656914521,56800,7866353,0,2,1122784,2,1132839,2,1122784,2,1132791,19,13,0,2022-07-04T09:02:01,5156,85.93428,5155380,85.923,14256.12623543574,13611.87068965519
1656914522,603800,7867899,0,2,1122784,2,1132839,2,1122784,2,1132791,29,13,0,2022-07-04T09:02:02,5157,85.96006333333334,5156926,85.94876666666667,14232.233297171786,13663.035934291565
1656914524,7200,7869417,0,2,1122784,2,1132839,2,1122784,2,1132791,37,13,0,2022-07-04T09:02:04,5159,85.98345333333333,5158444,85.97406666666667,14208.208871870138,13714.657498702642
1656914525,950200,7871361,0,2,1122784,2,1132839,2,1122784,2,1132791,46,13,0,2022-07-04T09:02:05,5160,86.01583666666667,5160388,86.00646666666667,14176.986998653094,13782.042202933264
1656914527,604700,7872900,0,2,1122784,2,1132839,2,1122784,2,1132791,55,13,0,2022-07-04T09:02:07,5162,86.04341166666667,5161927,86.03211666666667,14150.549890617844,13839.357470210805
1656914528,695700,7873991,0,2,1122784,2,1132839,2,1122784,2,1132791,63,13,0,2022-07-04T09:02:08,5163,86.061595,5163018,86.05030000000001,14132.124052976054,13879.444546287807
1656914529,786700,7875083,0,2,1122784,2,1132839,2,1122784,2,1132791,73,13,0,2022-07-04T09:02:09,5164,86.07977833333332,5164110,86.0685,14114.976392871882,13916.86293036499
1656914531,488100,7876899,0,2,1122784,2,1132839,2,1122784,2,1132791,82,13,0,2022-07-04T09:02:11,5166,86.10813499999999,5165926,86.09876666666668,14086.671914038996,13978.85671282357
1656914533,26900,7878437,0,2,1122784,2,1132839,2,1122784,2,1132791,90,13,0,2022-07-04T09:02:13,5168,86.13378166666666,5167464,86.1244,14059.857164092615,14037.815028901716
1656914534,818900,7880230,0,2,1122784,2,1132839,2,1122784,2,1132791,99,13,0,2022-07-04T09:02:14,5169,86.16364833333334,5169257,86.15428333333332,14031.797678500789,14099.797468354434
1656914536,323600,7881619,0,2,1122784,2,1132839,2,1122784,2,1132791,108,13,0,2022-07-04T09:02:16,5171,86.18872666666667,5170646,86.17743333333333,14008.674303082496,14151.066019739563
1656914537,448600,7882744,0,2,1122784,2,1132839,2,1122784,2,1132791,117,13,0,2022-07-04T09:02:17,5172,86.20747666666666,5171771,86.19618333333332,13991.706182291675,14188.810666666648
1656914538,539600,7883836,0,2,1122784,2,1132839,2,1122784,2,1132791,126,13,0,2022-07-04T09:02:18,5173,86.22566,5172863,86.21438333333334,13974.88926589869,14226.326433121012
1656914540,834600,7886130,0,2,1122784,2,1132839,2,1122784,2,1132791,135,13,0,2022-07-04T09:02:20,5175,86.26391,5175157,86.25261666666667,13939.877206674697,14304.762677484785
1656914542,695600,7887991,0,2,1122784,2,1132839,2,1122784,2,1132791,143,13,0,2022-07-04T09:02:22,5177,86.29492666666667,5177018,86.28363333333333,13909.72963765737,14372.622138748677
1656914544,99400,7889502,0,2,1122784,2,1132839,2,1122784,2,1132791,152,13,0,2022-07-04T09:02:24,5179,86.31832333333334,5178529,86.30881666666667,13886.76103955107,14424.523837354925
1656914545,297100,7890592,0,2,1122784,2,1132839,2,1122784,2,1132791,162,13,0,2022-07-04T09:02:25,5180,86.338285,5179619,86.32698333333333,13868.616666772188,14465.676661264171
1656914546,531100,7891826,0,2,1122784,2,1132839,2,1122784,2,1132791,170,13,0,2022-07-04T09:02:26,5181,86.35885166666667,5180853,86.34755,13849.872234726508,14508.312046444116
1656914548,169100,7893465,0,2,1122784,2,1132839,2,1122784,2,1132791,179,13,0,2022-07-04T09:02:28,5183,86.38615166666666,5182492,86.37486666666668,13825.552521265334,14563.838785046726
1656914549,924600,7895604,0,2,1122784,2,1132839,2,1122784,2,1132791,188,13,0,2022-07-04T09:02:29,5184,86.41541000000001,5184631,86.41051666666667,13798.728287477905,14625.278162033568
1656914552,318900,7897614,0,2,1122784,2,1132839,2,1122784,2,1132791,196,13,0,2022-07-04T09:02:32,5187,86.455315,5186641,86.44401666666666,13762.774485943884,14708.071828607
1656914553,443900,7898740,0,2,1122784,2,1132839,2,1122784,2,1132791,206,13,0,2022-07-04T09:02:33,5188,86.47406500000001,5187767,86.46278333333333,13744.82198993183,14749.585701191565
1656914554,534900,7899830,0,2,1122784,2,1132839,2,1122784,2,1132791,215,13,0,2022-07-04T09:02:34,5189,86.49224833333332,5188857,86.48094999999999,13727.104227235624,14790.672777268552
1656914555,890900,7901186,0,2,1122784,2,1132839,2,1122784,2,1132791,223,13,0,2022-07-04T09:02:35,5190,86.51484833333333,5190213,86.50354999999999,13705.743883484609,14840.392566297778
1656914558,130900,7903427,0,2,1122784,2,1132839,2,1122784,2,1132791,232,13,0,2022-07-04T09:02:38,5193,86.55218166666667,5192454,86.5409,13670.624072431568,14922.458650267043
1656914560,12900,7905308,0,2,1122784,2,1132839,2,1122784,2,1132791,241,13,0,2022-07-04T09:02:40,5195,86.58354833333333,5194335,86.57225,13644.421896977725,14983.946106011233
1656914561,363900,7906659,0,2,1122784,2,1132839,2,1122784,2,1132791,250,13,0,2022-07-04T09:02:41,5196,86.606065,5195686,86.59476666666666,13622.217305732112,15036.273095624008
1656914562,597900,7907894,0,2,1122784,2,1132839,2,1122784,2,1132791,3,13,0,2022-07-04T09:02:42,5197,86.62663166666667,5196921,86.61535,13604.629265625003,15077.853333333325
1656914563,722900,7909018,0,2,1122784,2,1132839,2,1122784,2,1132791,12,13,0,2022-07-04T09:02:43,5198,86.64538166666667,5198045,86.63408333333334,13587.620545651007,15118.179119215314
1656914565,241800,7910809,0,2,1122784,2,1132839,2,1122784,2,1132791,20,13,0,2022-07-04T09:02:45,5200,86.67069666666666,5199836,86.66393333333333,13564.322251931972,15173.589335032912
1656914567,124800,7912693,0,2,1122784,2,1132839,2,1122784,2,1132791,29,13,0,2022-07-04T09:02:47,5202,86.70208,5201720,86.69533333333334,13536.999711248965,15238.823920265771
1656914568,930800,7914498,0,2,1122784,2,1132839,2,1122784,2,1132791,39,13,0,2022-07-04T09:02:48,5203,86.73218,5203525,86.72541666666666,13510.559352996186,15302.218424526916
1656914570,294200,7915589,0,2,1122784,2,1132839,2,1122784,2,1132791,47,13,0,2022-07-04T09:02:50,5205,86.75490333333333,5204616,86.7436,13491.479977335863,15348.129239230087
1656914571,385200,7916681,0,2,1122784,2,1132839,2,1122784,2,1132791,56,13,0,2022-07-04T09:02:51,5206,86.77308666666666,5205708,86.7618,13475.007209468704,15387.878444084268
1656914572,564500,7918074,0,2,1122784,2,1132839,2,1122784,2,1132791,65,13,0,2022-07-04T09:02:52,5207,86.79274166666667,5207101,86.78501666666666,13457.19884371071,15430.971018328595
1656914574,395500,7919905,0,2,1122784,2,1132839,2,1122784,2,1132791,73,13,0,2022-07-04T09:02:54,5209,86.82325833333333,5208932,86.81553333333333,13427.616594894353,15502.831497797331
1656914576,125500,7921636,0,2,1122784,2,1132839,2,1122784,2,1132791,83,13,0,2022-07-04T09:02:56,5211,86.85209166666667,5210663,86.84438333333333,13402.002585659788,15565.311154152894
1656914577,738900,7923438,0,2,1122784,2,1132839,2,1122784,2,1132791,92,13,0,2022-07-04T09:02:57,5212,86.87898166666668,5212465,86.87441666666668,13375.828987283907,15629.395390070928
1656914578,829900,7924529,0,2,1122784,2,1132839,2,1122784,2,1132791,100,13,0,2022-07-04T09:02:58,5213,86.897165,5213556,86.89259999999999,13360.595163507602,15666.827849117168
1656914580,325100,7925621,0,2,1122784,2,1132839,2,1122784,2,1132791,109,13,0,2022-07-04T09:03:00,5215,86.922085,5214648,86.91080000000001,13343.79914786736,15708.203155818535
1656914581,744300,7927141,0,2,1122784,2,1132839,2,1122784,2,1132791,118,13,0,2022-07-04T09:03:01,5216,86.94573833333334,5216168,86.93613333333333,13326.462722260661,15751.028211739738
1656914583,794500,7929274,0,2,1122784,2,1132839,2,1122784,2,1132791,127,13,0,2022-07-04T09:03:03,5218,86.97990833333333,5218301,86.97168333333335,13292.569251768215,15835.086868001363
