time_s,time_us,time_steady,current,voltage,seq,srcSystem,srcComponent,time_gregorian,time_s_from_launch,mins_from_launch,time_steady_from_launch,mins_steady_from_launch,baro_altitude
1656910853,613834,4198685,nan,nan,25,10,1,2022-07-04T08:00:53,1488,24.810230566666668,1487712,24.7952,9273.50648239676
1656910855,263304,4200335,nan,nan,41,10,1,2022-07-04T08:00:55,1490,24.837721733333336,1489362,24.8227,9284.529942486095
1656910856,854216,4201926,nan,nan,51,10,1,2022-07-04T08:00:56,1491,24.864236933333334,1490953,24.849216666666667,9292.783378609074
1656910858,361675,4203433,nan,nan,67,10,1,2022-07-04T08:00:58,1493,24.88936125,1492460,24.874333333333333,9302.633963818915
1656910860,247007,4205318,0.00732421875,7.276000022888184,83,10,1,2022-07-04T08:01:00,1495,24.92078345,1494345,24.90575,9314.40054790663
1656910862,182695,4207254,nan,nan,99,10,1,2022-07-04T08:01:02,1497,24.953044916666666,1496281,24.938016666666666,9328.447220823142
1656910863,871711,4208943,0.00823974609375,7.064000129699707,109,10,1,2022-07-04T08:01:03,1498,24.981195183333334,1497970,24.966166666666666,9339.443138367602
1656910865,364302,4210436,nan,nan,125,10,1,2022-07-04T08:01:05,1500,25.0060717,1499463,24.991049999999998,9345.334063370943
1656910866,936338,4212008,0.00457763671875,7.276000022888184,135,10,1,2022-07-04T08:01:06,1501,25.0322723,1501035,25.01725,9354.939825672744
1656910868,621524,4213693,nan,nan,151,10,1,2022-07-04T08:01:08,1503,25.06035873333333,1502720,25.045333333333335,9365.933835273692
1656910870,326047,4215397,nan,nan,167,10,1,2022-07-04T08:01:10,1505,25.08876745,1504424,25.073733333333333,9377.146332057944
1656910871,951333,4217023,nan,nan,177,10,1,2022-07-04T08:01:11,1506,25.11585555,1506050,25.100833333333334,9386.948138127087
1656910873,511637,4218583,nan,nan,199,10,1,2022-07-04T08:01:13,1508,25.14186061666667,1507610,25.12683333333333,9393.771138147893
1656910876,193830,4221265,nan,nan,215,10,1,2022-07-04T08:01:16,1511,25.18656383333333,1510292,25.171533333333333,9411.056563811722
1656910877,959962,4223031,0.00457763671875,7.0920000076293945,225,10,1,2022-07-04T08:01:17,1512,25.215999366666665,1512058,25.200966666666666,9420.181602565395
1656910879,543473,4224615,nan,nan,241,10,1,2022-07-04T08:01:19,1514,25.242391216666665,1513642,25.22736666666667,9429.819655055082
1656910881,251471,4226323,nan,nan,7,10,1,2022-07-04T08:01:21,1516,25.270857850000002,1515350,25.25583333333333,9439.707168161893
1656910883,932939,4229004,nan,nan,17,10,1,2022-07-04T08:01:23,1518,25.315548983333333,1518031,25.300516666666667,9480.180050203666
1656910885,577590,4230649,nan,nan,33,10,1,2022-07-04T08:01:25,1520,25.342959833333335,1519676,25.32793333333333,9471.002150296063
1656910887,344213,4232415,0.00457763671875,7.271999835968018,49,10,1,2022-07-04T08:01:27,1522,25.37240355,1521442,25.357366666666667,9483.570851700277
1656910889,44409,4234116,0.00457763671875,7.26800012588501,59,10,1,2022-07-04T08:01:29,1524,25.40074015,1523143,25.385716666666667,9495.902988271862
1656910890,611683,4235683,0.00457763671875,7.271999835968018,75,10,1,2022-07-04T08:01:30,1525,25.426861383333335,1524710,25.411833333333334,9508.30840286953
1656910892,201709,4237273,0.00640869140625,7.271999835968018,91,10,1,2022-07-04T08:01:32,1527,25.453361816666664,1526300,25.438333333333333,9522.200156714505
1656910893,985461,4239057,nan,nan,101,10,1,2022-07-04T08:01:33,1528,25.483091016666666,1528084,25.46806666666667,9537.702819044887
1656910895,672306,4240744,0.00640869140625,7.26800012588501,117,10,1,2022-07-04T08:01:35,1530,25.511205099999998,1529771,25.49618333333333,9550.886555994195
1656910897,272039,4242343,0.00457763671875,7.26800012588501,131,10,1,2022-07-04T08:01:37,1532,25.537867316666667,1531370,25.52283333333333,9562.750076633049
1656910898,888047,4243959,nan,nan,143,10,1,2022-07-04T08:01:38,1533,25.564800783333332,1532986,25.549766666666667,9572.596946791218
1656910900,451694,4245523,0.00732421875,7.052000045776367,159,10,1,2022-07-04T08:01:40,1535,25.590861566666668,1534550,25.575833333333332,9585.313281059452
1656910902,202266,4247274,0.0054931640625,7.052000045776367,175,10,1,2022-07-04T08:01:42,1537,25.620037766666666,1536301,25.605016666666664,9600.49328646266
1656910903,913712,4248985,0.0091552734375,7.056000232696533,185,10,1,2022-07-04T08:01:43,1538,25.648561866666668,1538012,25.633533333333332,9614.128454352442
1656910905,411794,4250483,0.00457763671875,7.260000228881836,201,10,1,2022-07-04T08:01:45,1540,25.673529900000002,1539510,25.6585,9625.023003408547
1656910906,934976,4252006,nan,nan,211,10,1,2022-07-04T08:01:46,1541,25.698916266666668,1541033,25.68388333333333,9636.287525167996
1656910908,403611,4253475,0.00457763671875,7.263999938964844,227,10,1,2022-07-04T08:01:48,1543,25.723393516666665,1542502,25.708366666666667,9646.044702912859
1656910910,254445,4255326,0.00732421875,7.047999858856201,243,10,1,2022-07-04T08:01:50,1545,25.75424075,1544353,25.739216666666668,9660.589736205917
1656910911,936805,4257008,0.0091552734375,7.047999858856201,253,10,1,2022-07-04T08:01:51,1546,25.782280083333333,1546035,25.76725,9670.860136618836
1656910913,621919,4258693,0.00823974609375,7.047999858856201,13,10,1,2022-07-04T08:01:53,1548,25.810365316666665,1547720,25.795333333333335,9681.215201824645
1656910915,231824,4260303,0.00457763671875,7.271999835968018,27,10,1,2022-07-04T08:01:55,1550,25.837197066666665,1549330,25.822166666666664,9689.748042198245
1656910916,954927,4262026,0.00457763671875,7.263999938964844,45,10,1,2022-07-04T08:01:56,1551,25.86591545,1551053,25.850883333333336,9700.352701114318
1656910918,909672,4263981,0.00457763671875,7.263999938964844,55,10,1,2022-07-04T08:01:58,1553,25.898494533333334,1553008,25.883466666666667,9713.554058184003
1656910920,613079,4265684,0.00457763671875,7.1479997634887695,71,10,1,2022-07-04T08:02:00,1555,25.926884649999998,1554711,25.91185,9724.323497029094
1656910922,471757,4267543,0.00457763671875,7.251999855041504,87,10,1,2022-07-04T08:02:02,1557,25.957862616666667,1556570,25.942833333333333,9735.390456752824
1656910924,7405,4269079,0.00457763671875,7.260000228881836,97,10,1,2022-07-04T08:02:04,1559,25.983456750000002,1558106,25.968433333333333,9744.882505102114
1656910925,577420,4270649,nan,nan,113,10,1,2022-07-04T08:02:05,1560,26.009623666666666,1559676,25.9946,9755.316509009766
1656910927,135285,4272207,nan,nan,126,10,1,2022-07-04T08:02:07,1562,26.035588083333334,1561234,26.020566666666664,9765.892759738255
1656910928,951844,4274023,nan,nan,139,10,1,2022-07-04T08:02:08,1563,26.065864066666666,1563050,26.050833333333333,9777.223673630966
1656910930,583242,4275655,nan,nan,155,10,1,2022-07-04T08:02:10,1565,26.09305403333333,1564682,26.078033333333334,9786.783355529824
1656910932,188068,4277259,nan,nan,165,10,1,2022-07-04T08:02:12,1567,26.119801133333333,1566286,26.104766666666666,9796.089380333371
1656910933,775214,4278847,0.00457763671875,7.260000228881836,181,10,1,2022-07-04T08:02:13,1568,26.146253566666665,1567874,26.131233333333334,9804.922454729032
1656910935,262061,4280333,0.00457763671875,7.052000045776367,197,10,1,2022-07-04T08:02:15,1570,26.17103435,1569360,26.156,9814.683083360589
1656910937,173031,4282244,0.00732421875,7.044000148773193,213,10,1,2022-07-04T08:02:17,1572,26.20288385,1571271,26.18785,9828.926792387634
1656910939,40186,4284111,nan,nan,223,10,1,2022-07-04T08:02:19,1574,26.2340031,1573138,26.218966666666667,9841.198690282617
1656910940,581888,4285653,nan,nan,239,10,1,2022-07-04T08:02:20,1575,26.259698133333334,1574680,26.244666666666667,9850.51775490359
1656910942,91695,4287163,0.00457763671875,7.251999855041504,249,10,1,2022-07-04T08:02:22,1577,26.284861583333335,1576190,26.269833333333334,9862.624920659238
1656910943,771694,4288843,nan,nan,9,10,1,2022-07-04T08:02:23,1578,26.312861566666665,1577870,26.297833333333333,9877.06047523358
1656910945,383136,4290454,0.00457763671875,7.251999855041504,25,10,1,2022-07-04T08:02:25,1580,26.339718933333334,1579481,26.324683333333333,9889.808782623626
1656910947,241696,4292313,0.00457763671875,7.251999855041504,35,10,1,2022-07-04T08:02:27,1582,26.370694933333333,1581340,26.355666666666664,9904.54910179005
1656910948,944135,4294015,0.00457763671875,7.25600004196167,51,10,1,2022-07-04T08:02:28,1583,26.399068916666668,1583042,26.38403333333333,9918.599038502163
1656910950,501683,4295573,nan,nan,67,10,1,2022-07-04T08:02:30,1585,26.425028049999998,1584600,26.41,9930.84421305801
1656910952,262905,4297334,0.00823974609375,7.188000202178955,83,10,1,2022-07-04T08:02:32,1587,26.45438175,1586361,26.43935,9948.657158269174
1656910954,96499,4299167,0.00732421875,7.035999774932861,93,10,1,2022-07-04T08:02:34,1589,26.48494165,1588194,26.4699,9961.606423581286
1656910955,812283,4300883,0.00732421875,7.251999855041504,109,10,1,2022-07-04T08:02:35,1590,26.51353805,1589910,26.4985,9974.070550331195
1656910957,341679,4302413,nan,nan,125,10,1,2022-07-04T08:02:37,1592,26.539027983333334,1591440,26.524,9984.595539364153
1656910959,61884,4304133,nan,nan,135,10,1,2022-07-04T08:02:39,1594,26.567698066666665,1593160,26.552666666666667,9997.205558464404
1656910960,771991,4305843,nan,nan,151,10,1,2022-07-04T08:02:40,1595,26.59619985,1594870,26.581166666666665,10009.777459713408
1656910962,542066,4307613,0.00732421875,7.035999774932861,167,10,1,2022-07-04T08:02:42,1597,26.6257011,1596640,26.610666666666667,10023.60281715734
1656910964,235100,4309306,0.00640869140625,7.251999855041504,177,10,1,2022-07-04T08:02:44,1599,26.653918333333333,1598333,26.638883333333336,10033.766695553222
1656910965,851751,4310923,nan,nan,193,10,1,2022-07-04T08:02:45,1600,26.680862516666664,1599950,26.665833333333335,10040.635642765625
1656910967,414413,4312485,0.00457763671875,7.251999855041504,209,10,1,2022-07-04T08:02:47,1602,26.706906883333332,1601512,26.691866666666666,10049.830726117632
1656910969,155286,4314226,0.00457763671875,7.228000164031982,223,10,1,2022-07-04T08:02:49,1604,26.73592143333333,1603253,26.720883333333333,10062.007025073808
1656910971,138364,4316209,nan,nan,235,10,1,2022-07-04T08:02:51,1606,26.76897273333333,1605236,26.753933333333336,10075.89367623061
1656910972,757025,4317828,0.0091552734375,7.0279998779296875,251,10,1,2022-07-04T08:02:52,1607,26.795950416666667,1606855,26.780916666666666,10084.9260159232
1656910974,356724,4319428,nan,nan,10,10,1,2022-07-04T08:02:54,1609,26.822612066666668,1608455,26.807583333333334,10094.923262567108
1656910976,42260,4321113,0.00457763671875,7.248000144958496,21,10,1,2022-07-04T08:02:56,1611,26.850704333333333,1610140,26.83566666666667,10105.170008336509
1656910977,690351,4322761,nan,nan,37,10,1,2022-07-04T08:02:57,1612,26.878172516666666,1611788,26.863133333333334,10117.510732212013
1656910979,368222,4324439,0.00640869140625,7.23199987411499,53,10,1,2022-07-04T08:02:59,1614,26.906137033333334,1613466,26.891099999999998,10128.36516308802
1656910981,128013,4326199,nan,nan,63,10,1,2022-07-04T08:03:01,1616,26.935466883333333,1615226,26.920433333333335,10137.801033333948
1656910982,732285,4327803,0.00457763671875,7.248000144958496,79,10,1,2022-07-04T08:03:02,1617,26.96220475,1616830,26.947166666666664,10146.121987622451
1656910984,264385,4329335,0.00457763671875,7.24399995803833,95,10,1,2022-07-04T08:03:04,1619,26.98773975,1618362,26.9727,10155.304351245171
1656910986,47718,4331119,nan,nan,105,10,1,2022-07-04T08:03:06,1621,27.017461966666666,1620146,27.002433333333332,10166.40212470063
1656910987,722381,4332793,nan,nan,121,10,1,2022-07-04T08:03:07,1622,27.045373016666666,1621820,27.03033333333333,10177.443923298764
1656910989,547899,4334619,0.00457763671875,7.044000148773193,137,10,1,2022-07-04T08:03:09,1624,27.075798316666667,1623646,27.060766666666666,10189.982252008445
1656910991,202004,4336273,0.00457763671875,7.248000144958496,147,10,1,2022-07-04T08:03:11,1626,27.103366733333335,1625300,27.08833333333333,10200.789392023928
1656910992,724408,4337795,nan,nan,163,10,1,2022-07-04T08:03:12,1627,27.128740133333334,1626822,27.113699999999998,10209.78892521728
1656910994,501243,4339572,0.00457763671875,7.236000061035156,179,10,1,2022-07-04T08:03:14,1629,27.15835405,1628599,27.143316666666667,10223.45795539419
1656910996,356415,4341427,nan,nan,201,10,1,2022-07-04T08:03:16,1631,27.189273583333332,1630454,27.174233333333333,10234.343138615146
1656910999,84381,4344155,nan,nan,211,10,1,2022-07-04T08:03:19,1634,27.23473968333333,1633182,27.2197,10251.897936478015
1656910995,642500,4345714,nan,nan,227,10,1,2022-07-04T08:03:15,1630,27.177374999999998,1634741,27.245683333333332,10230.154257164158
1656911002,296723,4347368,0.00823974609375,7.211999893188477,243,10,1,2022-07-04T08:03:22,1637,27.288278716666664,1636395,27.27325,10273.498489005045
1656911004,76263,4349148,nan,nan,253,10,1,2022-07-04T08:03:24,1639,27.317937716666666,1638175,27.302916666666665,10286.024812737467
1656911005,711250,4350783,nan,nan,13,10,1,2022-07-04T08:03:25,1640,27.3451875,1639810,27.330166666666667,10298.277463680342
1656911007,274693,4352346,nan,nan,23,10,1,2022-07-04T08:03:27,1642,27.371244883333336,1641373,27.35621666666667,10309.823510882195
1656911008,855621,4353927,nan,nan,39,10,1,2022-07-04T08:03:28,1643,27.397593683333334,1642954,27.382566666666666,10356.929358852247
1656911010,445847,4355517,nan,nan,55,10,1,2022-07-04T08:03:30,1645,27.424097449999998,1644544,27.409066666666668,10349.536424519276
1656911006,396383,4357468,nan,nan,71,10,1,2022-07-04T08:03:26,1641,27.356606383333332,1646495,27.44158333333333,10303.352147789958
1656911014,64269,4359136,nan,nan,81,10,1,2022-07-04T08:03:34,1649,27.484404483333332,1648163,27.469383333333333,10367.428268833535
1656911015,731177,4360803,0.00457763671875,7.236000061035156,97,10,1,2022-07-04T08:03:35,1650,27.51218628333333,1649830,27.497166666666665,10380.26860344907
1656911017,281365,4362353,0.00457763671875,7.239999771118164,109,10,1,2022-07-04T08:03:37,1652,27.53802275,1651380,27.523000000000003,10391.64385309403
1656911019,21217,4364093,nan,nan,123,10,1,2022-07-04T08:03:39,1654,27.56702028333333,1653120,27.552,10407.214083319026
1656911020,781592,4365853,0.0091552734375,7.015999794006348,139,10,1,2022-07-04T08:03:40,1655,27.596359866666667,1654880,27.581333333333337,10420.212080023837
1656911022,471396,4367543,nan,nan,155,10,1,2022-07-04T08:03:42,1657,27.624523266666664,1656570,27.6095,10434.137611157548
1656911024,161348,4369233,nan,nan,165,10,1,2022-07-04T08:03:44,1659,27.652689133333336,1658260,27.637666666666668,10444.500572598614
1656911025,701358,4370773,nan,nan,187,10,1,2022-07-04T08:03:45,1660,27.67835596666667,1659800,27.663333333333334,10456.071591720316
1656911028,396502,4373468,0.00640869140625,7.02400016784668,203,10,1,2022-07-04T08:03:48,1663,27.723275033333334,1662495,27.70825,10476.321825653697
1656911030,34572,4375106,nan,nan,213,10,1,2022-07-04T08:03:50,1665,27.7505762,1664133,27.73555,10487.787659774278
1656911031,697299,4376769,nan,nan,229,10,1,2022-07-04T08:03:51,1666,27.778288316666664,1665796,27.763266666666667,10498.967459788468
1656911033,281368,4378353,0.00457763671875,7.23199987411499,239,10,1,2022-07-04T08:03:53,1668,27.804689466666666,1667380,27.78966666666667,10510.49052292361
1656911034,771478,4379843,nan,nan,255,10,1,2022-07-04T08:03:54,1669,27.82952463333333,1668870,27.8145,10522.423979707577
1656911036,563961,4381635,0.0054931640625,7.019999980926514,15,10,1,2022-07-04T08:03:56,1671,27.85939935,1670662,27.844366666666666,10537.698890056405
1656911038,147206,4383219,nan,nan,25,10,1,2022-07-04T08:03:58,1673,27.88578676666667,1672246,27.87076666666667,10549.059562794284
1656911039,791157,4384863,nan,nan,41,10,1,2022-07-04T08:03:59,1674,27.913185950000003,1673890,27.89816666666667,10559.451017670062
1656911041,301171,4386373,nan,nan,54,10,1,2022-07-04T08:04:01,1676,27.93835285,1675400,27.923333333333336,10568.576279534449
1656911042,931402,4388003,nan,nan,67,10,1,2022-07-04T08:04:02,1677,27.965523366666666,1677030,27.950499999999998,10578.99472311838
1656911044,707164,4389779,nan,nan,83,10,1,2022-07-04T08:04:04,1679,27.9951194,1678806,27.9801,10590.292846504983
1656911046,397743,4391469,0.00457763671875,7.01200008392334,99,10,1,2022-07-04T08:04:06,1681,28.023295716666667,1680496,28.008266666666668,10600.379351066247
1656911048,23151,4393095,nan,nan,109,10,1,2022-07-04T08:04:08,1683,28.05038585,1682122,28.03536666666667,10609.893507826451
1656911049,634314,4394706,nan,nan,125,10,1,2022-07-04T08:04:09,1684,28.077238566666665,1683733,28.062216666666664,10618.250945541648
1656911051,201233,4396273,nan,nan,141,10,1,2022-07-04T08:04:11,1686,28.103353883333334,1685300,28.08833333333333,10628.823324554196
1656911053,41775,4398113,0.00640869140625,7.007999897003174,151,10,1,2022-07-04T08:04:13,1688,28.134029583333334,1687140,28.119000000000003,10640.598300183088
1656911054,717218,4399789,nan,nan,167,10,1,2022-07-04T08:04:14,1689,28.161953633333333,1688816,28.146933333333333,10650.611955112965
1656911056,401373,4401473,nan,nan,183,10,1,2022-07-04T08:04:16,1691,28.19002288333333,1690500,28.175,10659.0504293844
1656911057,943955,4403015,nan,nan,193,10,1,2022-07-04T08:04:17,1692,28.21573258333333,1692042,28.200699999999998,10667.068300770896
1656911054,502228,4404574,0.00457763671875,7.0960001945495605,209,10,1,2022-07-04T08:04:14,1689,28.158370466666668,1693601,28.226683333333334,10649.340792194058
1656911061,221493,4406293,nan,nan,225,10,1,2022-07-04T08:04:21,1696,28.27035821666667,1695320,28.255333333333333,10685.881318683409
1656911063,31106,4408103,0.00732421875,7.007999897003174,235,10,1,2022-07-04T08:04:23,1698,28.30051843333333,1697130,28.285500000000003,10696.068099009317
1656911064,733678,4409805,nan,nan,251,10,1,2022-07-04T08:04:24,1699,28.328894633333334,1698832,28.31386666666667,10702.612980824188
1656911066,250903,4411323,nan,nan,5,10,1,2022-07-04T08:04:26,1701,28.35418171666667,1700350,28.339166666666664,10723.49632224924
1656911067,873007,4412945,nan,nan,21,10,1,2022-07-04T08:04:27,1702,28.381216783333333,1701972,28.3662,10742.034214054704
1656911069,492488,4414564,nan,nan,37,10,1,2022-07-04T08:04:29,1704,28.408208133333336,1703591,28.393183333333333,10729.350873491441
1656911066,236891,4416309,nan,nan,53,10,1,2022-07-04T08:04:26,1701,28.353948183333333,1705336,28.422266666666665,10725.509798091607
1656911068,50955,4418123,0.00457763671875,7.21999979019165,63,10,1,2022-07-04T08:04:28,1703,28.38418258333333,1707150,28.4525,10744.370367561502
1656911069,660871,4419733,nan,nan,79,10,1,2022-07-04T08:04:29,1704,28.41101451666667,1708760,28.479333333333333,10734.72477260421
1656911071,231020,4421303,nan,nan,95,10,1,2022-07-04T08:04:31,1706,28.437183666666666,1710330,28.505499999999998,10761.1666214108
1656911078,449568,4423521,0.00457763671875,7.176000118255615,111,10,1,2022-07-04T08:04:38,1713,28.5574928,1712548,28.542466666666666,10774.600636049636
1656911080,118995,4425191,0.00640869140625,7.127999782562256,126,10,1,2022-07-04T08:04:40,1715,28.585316583333334,1714218,28.5703,10784.026270844024
1656911082,21336,4427093,0.00457763671875,7.21999979019165,137,10,1,2022-07-04T08:04:42,1717,28.617022266666666,1716120,28.601999999999997,10792.764457176534
1656911083,530795,4428603,nan,nan,153,10,1,2022-07-04T08:04:43,1718,28.642179916666667,1717630,28.627166666666668,10801.890261953124
1656911085,157476,4430229,0.00457763671875,7.0920000076293945,163,10,1,2022-07-04T08:04:45,1720,28.66929126666667,1719256,28.65426666666667,10813.568186982437
1656911086,791008,4431863,nan,nan,179,10,1,2022-07-04T08:04:46,1721,28.696516799999998,1720890,28.681500000000003,10824.96742677298
1656911088,600842,4433673,nan,nan,195,10,1,2022-07-04T08:04:48,1723,28.7266807,1722700,28.711666666666666,10836.248227780163
1656911090,240976,4435313,0.00457763671875,7.216000080108643,205,10,1,2022-07-04T08:04:50,1725,28.754016266666667,1724340,28.738999999999997,10845.058449974222
1656911091,771002,4436843,nan,nan,221,10,1,2022-07-04T08:04:51,1726,28.7795167,1725870,28.764499999999998,10852.843823194746
1656911093,293616,4438365,0.00457763671875,7.211999893188477,237,10,1,2022-07-04T08:04:53,1728,28.8048936,1727392,28.78986666666667,10863.590051725652
1656911095,206710,4440279,nan,nan,247,10,1,2022-07-04T08:04:55,1730,28.836778499999998,1729306,28.82176666666667,10875.27820461951
1656911096,780831,4441853,nan,nan,7,10,1,2022-07-04T08:04:56,1731,28.86301385,1730880,28.848000000000003,10884.528272889274
1656911098,503545,4443575,nan,nan,23,10,1,2022-07-04T08:04:58,1733,28.89172575,1732602,28.876700000000003,10893.63666400969
1656911100,20786,4445093,nan,nan,33,10,1,2022-07-04T08:05:00,1735,28.917013100000002,1734120,28.901999999999997,10903.115301371055
1656911101,555581,4446627,nan,nan,49,10,1,2022-07-04T08:05:01,1736,28.942593016666667,1735654,28.927566666666667,10913.086347021484
1656911103,392613,4448464,nan,nan,65,10,1,2022-07-04T08:05:03,1738,28.973210216666665,1737491,28.958183333333334,10924.491906236746
1656911105,342724,4450415,nan,nan,81,10,1,2022-07-04T08:05:05,1740,29.005712066666668,1739442,28.9907,10936.755940672927
1656911107,24117,4452096,nan,nan,91,10,1,2022-07-04T08:05:07,1742,29.033735283333332,1741123,29.018716666666666,10946.23713443879
1656911108,631024,4453703,nan,nan,107,10,1,2022-07-04T08:05:08,1743,29.060517066666666,1742730,29.0455,10958.40947371875
1656911110,146675,4455219,nan,nan,117,10,1,2022-07-04T08:05:10,1745,29.085777916666665,1744246,29.070766666666668,10970.937282879042
1656911111,921010,4456993,nan,nan,133,10,1,2022-07-04T08:05:11,1746,29.115350166666666,1746020,29.10033333333333,10986.538789245575
1656911113,580952,4458653,nan,nan,149,10,1,2022-07-04T08:05:13,1748,29.143015866666666,1747680,29.128,11002.936741080417
1656911115,73514,4460145,nan,nan,159,10,1,2022-07-04T08:05:15,1750,29.167891899999997,1749172,29.152866666666668,11009.594567168722
1656911116,610976,4461683,nan,nan,175,10,1,2022-07-04T08:05:16,1751,29.193516266666666,1750710,29.1785,11051.8868156757
1656911112,226714,4463299,nan,nan,191,10,1,2022-07-04T08:05:12,1747,29.12044523333333,1752326,29.205433333333335,10988.524434850224
1656911113,992734,4465065,nan,nan,201,10,1,2022-07-04T08:05:13,1748,29.149878899999997,1754092,29.23486666666667,11017.504343341509
1656911115,749097,4466821,nan,nan,217,10,1,2022-07-04T08:05:15,1750,29.179151616666665,1755848,29.264133333333334,11028.88952743879
1656911117,308544,4468381,nan,nan,227,10,1,2022-07-04T08:05:17,1752,29.2051424,1757408,29.290133333333333,11024.434404773752
1656911118,950584,4470023,0.00457763671875,7.208000183105469,243,10,1,2022-07-04T08:05:18,1753,29.232509733333334,1759050,29.3175,11041.641523983162
1656911120,445008,4471517,0.00457763671875,7.208000183105469,3,10,1,2022-07-04T08:05:20,1755,29.257416799999998,1760544,29.3424,11075.40535903114
1656911122,60760,4473133,nan,nan,19,10,1,2022-07-04T08:05:22,1757,29.284346000000003,1762160,29.369333333333334,11088.334691918602
1656911123,970608,4475043,nan,nan,29,10,1,2022-07-04T08:05:23,1758,29.3161768,1764070,29.401166666666665,11099.039885727097
1656911125,680560,4476753,nan,nan,51,10,1,2022-07-04T08:05:25,1760,29.344676,1765780,29.429666666666666,11111.591711005583
1656911134,234105,4479306,0.00457763671875,7.203999996185303,67,10,1,2022-07-04T08:05:34,1769,29.487235083333335,1768333,29.472216666666668,11132.423606025168
1656911136,110901,4481183,0.00732421875,6.98799991607666,77,10,1,2022-07-04T08:05:36,1771,29.518515016666665,1770210,29.5035,11143.348036207411
1656911137,792396,4482865,nan,nan,93,10,1,2022-07-04T08:05:37,1772,29.546539933333335,1771892,29.531533333333336,11155.557489428655
1656911139,352397,4484425,nan,nan,109,10,1,2022-07-04T08:05:39,1774,29.572539950000003,1773452,29.557533333333332,11165.242396471816
1656911141,920475,4486993,nan,nan,125,10,1,2022-07-04T08:05:41,1776,29.615341249999997,1776020,29.60033333333333,11182.089547659816
1656911143,473183,4488545,nan,nan,141,10,1,2022-07-04T08:05:43,1778,29.64121971666667,1777572,29.626199999999997,11193.112267836757
1656911145,420140,4490492,nan,nan,157,10,1,2022-07-04T08:05:45,1780,29.673669,1779519,29.65865,11205.573854114122
1656911147,141053,4492213,0.00732421875,6.98799991607666,170,10,1,2022-07-04T08:05:47,1782,29.702350883333335,1781240,29.687333333333335,11217.142550411147
1656911149,54639,4494127,0.00457763671875,7.208000183105469,183,10,1,2022-07-04T08:05:49,1784,29.734243983333332,1783154,29.71923333333333,11227.652767584286
1656911150,560590,4495633,0.00457763671875,7.208000183105469,199,10,1,2022-07-04T08:05:50,1785,29.759343166666667,1784660,29.744333333333334,11235.058403053454
1656911152,112724,4497185,0.00457763671875,7.02400016784668,209,10,1,2022-07-04T08:05:52,1787,29.785212066666666,1786212,29.7702,11245.338484286936
1656911153,744077,4498816,nan,nan,225,10,1,2022-07-04T08:05:53,1788,29.812401283333333,1787843,29.797383333333336,11255.356906094725
1656911155,405519,4500478,nan,6.97599983215332,238,10,1,2022-07-04T08:05:55,1790,29.84009198333333,1789505,29.825083333333335,11264.30033747788
1656911157,110385,4502183,nan,nan,251,10,1,2022-07-04T08:05:57,1792,29.868506416666666,1791210,29.8535,11270.806300103653
1656911158,651348,4503724,nan,nan,11,10,1,2022-07-04T08:05:58,1793,29.894189133333334,1792751,29.879183333333334,11279.238879216471
1656911160,272974,4505345,nan,nan,25,10,1,2022-07-04T08:06:00,1795,29.921216233333332,1794372,29.906200000000002,11288.752256613654
1656911162,123600,4507196,nan,nan,37,10,1,2022-07-04T08:06:02,1797,29.95206,1796223,29.93705,11297.129444783297
1656911163,790435,4508863,nan,nan,53,10,1,2022-07-04T08:06:03,1798,29.97984058333333,1797890,29.964833333333335,11305.96044893732
1656911165,399621,4510472,nan,nan,63,10,1,2022-07-04T08:06:05,1800,30.00666035,1799499,29.99165,11312.714345650733
1656911167,11031,4512083,nan,nan,79,10,1,2022-07-04T08:06:07,1802,30.033517183333334,1801110,30.0185,11320.2080078125
1656911168,562356,4513635,nan,nan,95,10,1,2022-07-04T08:06:08,1803,30.0593726,1802662,30.04436666666667,11325.330096111276
1656911170,391381,4515464,nan,nan,110,10,1,2022-07-04T08:06:10,1805,30.089856349999998,1804491,30.07485,11341.416027584875
1656911172,202992,4517275,nan,nan,121,10,1,2022-07-04T08:06:12,1807,30.120049866666665,1806302,30.10503333333333,11351.38790398233
1656911173,808405,4518881,0.00457763671875,7.199999809265137,137,10,1,2022-07-04T08:06:13,1808,30.14680675,1807908,30.1318,11359.605508462288
1656911175,335926,4520408,0.00457763671875,7.196000099182129,147,10,1,2022-07-04T08:06:15,1810,30.172265433333333,1809435,30.157249999999998,11368.49500233839
1656911176,900430,4521973,0.00457763671875,7.191999912261963,163,10,1,2022-07-04T08:06:16,1811,30.198340499999997,1811000,30.183333333333334,11377.537913071756
1656911178,533323,4523606,nan,nan,179,10,1,2022-07-04T08:06:18,1813,30.225555383333337,1812633,30.21055,11387.401990974846
1656911180,210581,4525283,0.010986328125,6.9720001220703125,189,10,1,2022-07-04T08:06:20,1815,30.253509683333334,1814310,30.2385,11396.392397609017
1656911181,860392,4526933,nan,nan,205,10,1,2022-07-04T08:06:21,1816,30.281006533333333,1815960,30.266000000000002,11404.244403285382
1656911183,413607,4528486,nan,nan,215,10,1,2022-07-04T08:06:23,1818,30.30689345,1817513,30.29188333333333,11410.739226072536
1656911185,20689,4530093,nan,nan,231,10,1,2022-07-04T08:06:25,1820,30.33367815,1819120,30.318666666666665,11418.568134638077
