time_s,time_us,time_steady,count_tick,delta_time,seq,srcSystem,srcComponent,time_gregorian,time_s_from_launch,mins_from_launch,time_steady_from_launch,mins_steady_from_launch,baro_altitude
1656910973,152000,4318461,1,1020,92,13,0,2022-07-04T08:02:53,1608,26.802533333333333,1607488,26.79146666666667,10087.130027986306
1656910974,311000,4319620,3,1159,102,13,0,2022-07-04T08:02:54,1609,26.821849999999998,1608647,26.810783333333333,10094.626617580023
1656910976,345000,4321654,1,1018,110,13,0,2022-07-04T08:02:56,1611,26.85575,1610681,26.844683333333332,10107.34747060505
1656910977,233200,4322756,2,1102,119,13,0,2022-07-04T08:02:57,1612,26.87055333333333,1611783,26.863049999999998,10113.94250994377
1656910979,299900,4324823,2,1052,129,13,0,2022-07-04T08:02:59,1614,26.90499833333333,1613850,26.897499999999997,10127.981320481851
1656910981,332900,4326856,2,1018,137,13,0,2022-07-04T08:03:01,1616,26.938881666666667,1615883,26.931383333333333,10138.844837449384
1656910982,550000,4327859,2,1003,145,13,0,2022-07-04T08:03:02,1617,26.959166666666665,1616886,26.9481,10145.15409458066
1656910983,560000,4328869,3,1010,155,13,0,2022-07-04T08:03:03,1618,26.976,1617896,26.96493333333333,10150.91091888176
1656910985,677200,4330986,1,1008,164,13,0,2022-07-04T08:03:05,1620,27.011286666666667,1620013,27.000216666666667,10164.075089387872
1656910986,867200,4332176,2,1190,172,13,0,2022-07-04T08:03:06,1621,27.031119999999998,1621203,27.02005,10171.792199157977
1656910987,932100,4333345,4,1169,182,13,0,2022-07-04T08:03:07,1622,27.048868333333335,1622372,27.039533333333335,10178.882290637352
1656910990,107900,4335651,1,1015,190,13,0,2022-07-04T08:03:10,1625,27.085131666666665,1624678,27.07796666666667,10193.889984202891
1656910991,148900,4336692,2,1041,198,13,0,2022-07-04T08:03:11,1626,27.102481666666666,1625719,27.09531666666667,10200.492077149083
1656910992,402100,4337711,1,1019,209,13,0,2022-07-04T08:03:12,1627,27.123368333333335,1626738,27.1123,10207.76404400538
1656910994,122400,4339755,2,1028,217,13,0,2022-07-04T08:03:14,1629,27.15204,1628782,27.146366666666665,10220.625315372701
1656910995,296200,4340929,1,1174,225,13,0,2022-07-04T08:03:15,1630,27.171603333333334,1629956,27.16593333333333,10228.122349098807
1656910997,379100,4343012,0,1015,235,13,0,2022-07-04T08:03:17,1632,27.206318333333336,1632039,27.20065,10272.078753782564
1656911000,425100,4346058,3,1009,252,13,0,2022-07-04T08:03:20,1635,27.257085,1635085,27.251416666666668,10260.596127059109
1656910996,764700,4347074,2,1016,6,13,0,2022-07-04T08:03:16,1631,27.196078333333332,1636101,27.26835,10245.2618653016
1656911003,527600,4349081,1,1005,14,13,0,2022-07-04T08:03:23,1638,27.30879333333333,1638108,27.3018,10282.060082246702
1656911004,750700,4350304,2,1223,22,13,0,2022-07-04T08:03:24,1639,27.329178333333335,1639331,27.32218333333333,10291.079067691153
1656911006,797600,4352351,6,1025,32,13,0,2022-07-04T08:03:26,1641,27.363293333333335,1641378,27.356299999999997,10306.308303231406
1656911011,164800,4356718,1,1173,59,13,0,2022-07-04T08:03:31,1646,27.43608,1645745,27.42908333333333,10346.19402393125
1656911012,318600,4357872,1,1154,67,13,0,2022-07-04T08:03:32,1647,27.45531,1646899,27.448316666666663,10352.473245951907
1656911014,673100,4360186,2,1210,75,13,0,2022-07-04T08:03:34,1649,27.494551666666666,1649213,27.48688333333333,10372.644080958311
1656911015,892900,4361202,3,1016,86,13,0,2022-07-04T08:03:35,1650,27.514881666666668,1650229,27.50381666666667,10381.347773057198
1656911016,913900,4362223,4,1021,94,13,0,2022-07-04T08:03:36,1651,27.531898333333334,1651250,27.520833333333332,10388.757573506246
1656911017,932900,4363242,2,1019,102,13,0,2022-07-04T08:03:37,1652,27.548881666666666,1652269,27.537816666666668,10397.303425787382
1656911020,396100,4365705,2,1240,112,13,0,2022-07-04T08:03:40,1655,27.589935,1654732,27.578866666666666,10417.42084874285
1656911022,122900,4367876,0,1082,120,13,0,2022-07-04T08:03:42,1657,27.618715,1656903,27.61505,10431.206489939172
1656911023,137700,4368891,0,1015,129,13,0,2022-07-04T08:03:43,1658,27.635628333333333,1657918,27.631966666666663,10438.900056749828
1656911027,608700,4373362,3,1143,155,13,0,2022-07-04T08:03:47,1662,27.710145,1662389,27.70648333333333,10470.40259655381
1656911029,801500,4375444,0,1049,165,13,0,2022-07-04T08:03:49,1664,27.746691666666667,1664471,27.741183333333332,10486.198943877465
1656911031,11700,4376524,4,1080,174,13,0,2022-07-04T08:03:51,1666,27.766861666666667,1665551,27.759183333333333,10494.39773134542
1656911033,228000,4378537,3,1002,182,13,0,2022-07-04T08:03:53,1668,27.803800000000003,1667564,27.792733333333334,10510.077940104167
1656911034,244000,4379553,4,1016,192,13,0,2022-07-04T08:03:54,1669,27.820733333333333,1668580,27.809666666666665,10518.117531221355
1656911035,486200,4380795,2,1242,200,13,0,2022-07-04T08:03:55,1670,27.841436666666667,1669822,27.830366666666666,10528.51458947868
1656911037,932000,4383241,2,1275,208,13,0,2022-07-04T08:03:57,1672,27.8822,1672268,27.871133333333333,10547.549735569095
1656911039,948000,4385257,3,1013,219,13,0,2022-07-04T08:03:59,1674,27.9158,1674284,27.904733333333336,10560.314498007783
1656911044,361700,4389670,2,1128,245,13,0,2022-07-04T08:04:04,1679,27.989361666666664,1678697,27.97828333333333,10588.135439385711
1656911045,481500,4390790,2,1120,253,13,0,2022-07-04T08:04:05,1680,28.008025,1679817,27.996950000000002,10594.922144753924
1656911047,787000,4393230,7,1340,6,13,0,2022-07-04T08:04:07,1682,28.04645,1682257,28.03761666666667,10608.511222496812
1656911048,799000,4394242,5,1012,16,13,0,2022-07-04T08:04:08,1683,28.063316666666665,1683269,28.054483333333334,10613.92795302743
1656911049,949100,4395258,4,1016,24,13,0,2022-07-04T08:04:09,1684,28.082485000000002,1684285,28.071416666666668,10620.024952917334
1656911050,990100,4396299,0,1041,32,13,0,2022-07-04T08:04:10,1685,28.099835,1685326,28.088766666666668,10627.101348132623
1656911053,83100,4398646,1,1276,42,13,0,2022-07-04T08:04:13,1688,28.134718333333335,1687673,28.127883333333333,10640.848929292195
1656911055,282300,4400845,1,1050,51,13,0,2022-07-04T08:04:15,1690,28.17137166666667,1689872,28.164533333333335,10653.95309323354
1656911056,293100,4401856,1,1011,59,13,0,2022-07-04T08:04:16,1691,28.188218333333335,1690883,28.181383333333333,10658.630095397535
1656911058,320100,4403883,2,1011,77,13,0,2022-07-04T08:04:18,1693,28.222001666666664,1692910,28.21516666666667,10669.21323478252
1656911061,16200,4406325,3,1179,85,13,0,2022-07-04T08:04:21,1696,28.266936666666666,1695352,28.25586666666667,10684.698226702763
1656911062,792300,4408505,2,1107,96,13,0,2022-07-04T08:04:22,1697,28.296538333333334,1697532,28.292199999999998,10694.731440017884
1656911064,446200,4409755,1,1250,104,13,0,2022-07-04T08:04:24,1699,28.324103333333333,1698782,28.313033333333333,10701.518119455188
1656911065,461000,4410770,2,1015,112,13,0,2022-07-04T08:04:25,1700,28.34101666666667,1699797,28.32995,10711.093088250414
1656911070,852200,4416161,4,1171,139,13,0,2022-07-04T08:04:30,1705,28.430870000000002,1705188,28.419800000000002,10758.951250703594
1656911066,972200,4417281,0,1120,149,13,0,2022-07-04T08:04:26,1701,28.36620333333333,1706308,28.438466666666667,10722.255350880609
1656911068,6000,4418315,0,1034,157,13,0,2022-07-04T08:04:28,1703,28.383433333333336,1707342,28.4557,10744.143076795213
1656911070,25000,4420334,3,1014,165,13,0,2022-07-04T08:04:30,1705,28.417083333333334,1709361,28.48935,10746.345853770565
1656911071,41000,4421350,3,1016,175,13,0,2022-07-04T08:04:31,1706,28.434016666666665,1710377,28.506283333333332,10760.05536872672
1656911078,205400,4423514,1,1144,184,13,0,2022-07-04T08:04:38,1713,28.553423333333335,1712541,28.54235,10774.209585603627
1656911080,52700,4425746,2,1101,192,13,0,2022-07-04T08:04:40,1715,28.584211666666665,1714773,28.579549999999998,10783.576563582596
1656911081,455500,4426764,4,1018,202,13,0,2022-07-04T08:04:41,1716,28.607591666666668,1715791,28.596516666666666,10790.775175015136
1656911082,471500,4427780,7,1016,210,13,0,2022-07-04T08:04:42,1717,28.624525000000002,1716807,28.61345,10795.03118376203
1656911083,486500,4428795,3,1015,218,13,0,2022-07-04T08:04:43,1718,28.641441666666665,1717822,28.630366666666664,10801.567046875
1656911085,257600,4430811,3,1002,229,13,0,2022-07-04T08:04:45,1720,28.670959999999997,1719838,28.663966666666667,10814.27207455395
1656911087,655500,4432964,1,1109,237,13,0,2022-07-04T08:04:47,1722,28.710925,1721991,28.69985,10830.613486580512
1656911089,814200,4435123,3,1018,245,13,0,2022-07-04T08:04:49,1724,28.746903333333332,1724150,28.735833333333336,10842.770629411094
1656911090,835200,4436144,4,1021,255,13,0,2022-07-04T08:04:50,1725,28.76392,1725171,28.752850000000002,10847.904617323557
1656911091,851200,4437160,4,1016,7,13,0,2022-07-04T08:04:51,1726,28.780853333333333,1726187,28.769783333333333,10853.309426200161
1656911092,892200,4438201,4,1041,16,13,0,2022-07-04T08:04:52,1727,28.798203333333333,1727228,28.787133333333333,10860.391330948794
1656911094,611500,4440264,1,1054,26,13,0,2022-07-04T08:04:54,1729,28.826858333333334,1729291,28.821516666666664,10871.901374816198
1656911096,862400,4442515,4,1141,34,13,0,2022-07-04T08:04:56,1731,28.864373333333333,1731542,28.859033333333333,10885.018929399763
1656911097,887200,4443540,3,1025,42,13,0,2022-07-04T08:04:57,1732,28.881453333333333,1732567,28.876116666666668,10890.82246702423
1656911099,905200,4445558,2,1016,61,13,0,2022-07-04T08:04:59,1734,28.915086666666664,1734585,28.90975,10902.359249303836
1656911102,962500,4448615,0,1024,69,13,0,2022-07-04T08:05:02,1737,28.96604166666667,1737642,28.9607,10921.810893554688
1656911104,555400,4449864,5,1249,79,13,0,2022-07-04T08:05:04,1739,28.99259,1738891,28.981516666666668,10931.804546291565
1656911106,657300,4451966,2,1002,87,13,0,2022-07-04T08:05:06,1741,29.02762166666667,1740993,29.01655,10944.246222383232
1656911107,667300,4452976,5,1010,95,13,0,2022-07-04T08:05:07,1742,29.044455000000003,1742003,29.033383333333333,10950.894104283627
1656911108,683300,4453992,5,1016,106,13,0,2022-07-04T08:05:08,1743,29.061388333333333,1743019,29.050316666666667,10958.772546875
1656911110,975400,4456284,3,1100,114,13,0,2022-07-04T08:05:10,1745,29.09959,1745311,29.088516666666667,10979.10568536988
1656911112,751600,4458454,2,1059,122,13,0,2022-07-04T08:05:12,1747,29.129193333333333,1747481,29.124683333333333,10991.933737897756
1656911113,879500,4459582,1,1128,132,13,0,2022-07-04T08:05:13,1748,29.147991666666666,1748609,29.143483333333332,11013.49846675042
1656911116,907500,4462610,2,1010,149,13,0,2022-07-04T08:05:16,1751,29.198458333333335,1751637,29.193949999999997,11037.693894525966
1656911117,910500,4463613,3,1003,159,13,0,2022-07-04T08:05:17,1752,29.215175,1752640,29.21066666666667,11058.934443936289
1656911114,88900,4465642,0,1007,167,13,0,2022-07-04T08:05:14,1749,29.151481666666665,1754669,29.244483333333335,11020.90640569256
1656911116,242000,4467895,0,1138,175,13,0,2022-07-04T08:05:16,1751,29.187366666666666,1756922,29.282033333333334,11042.967063140546
1656911117,256800,4468910,2,1015,185,13,0,2022-07-04T08:05:17,1752,29.20428,1757937,29.298949999999998,11021.120370140003
1656911118,620400,4469929,2,1019,194,13,0,2022-07-04T08:05:18,1753,29.227006666666668,1758956,29.31593333333333,11037.014232348793
1656911119,636400,4470945,4,1016,202,13,0,2022-07-04T08:05:19,1754,29.243940000000002,1759972,29.332866666666668,11069.920783863716
1656911121,669400,4472978,1,1018,212,13,0,2022-07-04T08:05:21,1756,29.277823333333334,1762005,29.366750000000003,11085.203008517414
1656911123,745600,4475054,0,1070,220,13,0,2022-07-04T08:05:23,1758,29.312426666666667,1764081,29.401349999999997,11098.050232176118
1656911124,822400,4476131,1,1077,228,13,0,2022-07-04T08:05:24,1759,29.330373333333334,1765158,29.4193,11104.121408632896
1656911126,868400,4478177,5,1011,239,13,0,2022-07-04T08:05:26,1761,29.364473333333333,1767204,29.4534,11121.931885297523
1656911133,871300,4479180,6,1003,247,13,0,2022-07-04T08:05:33,1768,29.481188333333332,1768207,29.47011666666667,11132.057707229182
1656911134,771700,4480444,10,1264,255,13,0,2022-07-04T08:05:34,1769,29.496195,1769471,29.491183333333332,11134.936751607016
1656911137,501000,4482809,2,1169,9,13,0,2022-07-04T08:05:37,1772,29.54168333333333,1771836,29.5306,11153.441642619204
1656911139,702300,4485011,3,1088,17,13,0,2022-07-04T08:05:39,1774,29.578371666666666,1774038,29.5673,11167.238405806203
1656911140,718300,4486027,5,1016,26,13,0,2022-07-04T08:05:40,1775,29.595305,1775054,29.584233333333334,11173.67949684206
1656911140,185500,4490494,2,1209,52,13,0,2022-07-04T08:05:40,1775,29.586425000000002,1779521,29.658683333333332,11170.020617373682
1656911147,554900,4492863,2,1250,62,13,0,2022-07-04T08:05:47,1782,29.709248333333335,1781890,29.69816666666667,11220.065650953875
1656911148,568400,4493877,1,1014,71,13,0,2022-07-04T08:05:48,1783,29.72614,1782904,29.715066666666665,11225.82529697358
1656911149,579400,4494888,4,1011,79,13,0,2022-07-04T08:05:49,1784,29.742990000000002,1783915,29.731916666666667,11229.904546875001
1656911150,604400,4495913,3,1025,89,13,0,2022-07-04T08:05:50,1785,29.76007333333333,1784940,29.749000000000002,11235.35036523726
1656911152,706800,4498299,3,1155,97,13,0,2022-07-04T08:05:52,1787,29.795113333333333,1787326,29.788766666666668,11249.147416301163
1656911154,952300,4500545,4,1025,105,13,0,2022-07-04T08:05:54,1789,29.832538333333332,1789572,29.826199999999996,11261.860689853682
1656911155,991500,4501584,0,1039,116,13,0,2022-07-04T08:05:55,1790,29.849858333333334,1790611,29.84351666666667,11266.539990428315
1656911157,290500,4502599,4,1015,124,13,0,2022-07-04T08:05:57,1792,29.871508333333335,1791626,29.860433333333333,11271.772827931656
1656911158,306500,4503615,5,1016,132,13,0,2022-07-04T08:05:58,1793,29.888441666666665,1792642,29.877366666666667,11277.273958227815
1656911160,585100,4505893,2,1217,142,13,0,2022-07-04T08:06:00,1795,29.926418333333334,1794920,29.915333333333333,11290.627670832724
1656911161,631700,4507063,0,1170,150,13,0,2022-07-04T08:06:01,1796,29.943861666666667,1796090,29.934833333333334,11295.493639763457
1656911163,831100,4509393,1,1150,159,13,0,2022-07-04T08:06:03,1798,29.980518333333336,1798420,29.973666666666666,11306.20045342412
1656911164,840500,4510403,2,1010,169,13,0,2022-07-04T08:06:04,1799,29.997341666666667,1799430,29.9905,11311.042607734109
1656911166,110800,4511419,3,1016,177,13,0,2022-07-04T08:06:06,1801,30.01851333333333,1800446,30.00743333333333,11315.57520336847
1656911167,125800,4512434,2,1015,185,13,0,2022-07-04T08:06:07,1802,30.03543,1801461,30.024350000000002,11320.2080078125
1656911169,556000,4514864,3,1224,195,13,0,2022-07-04T08:06:09,1804,30.075933333333335,1803891,30.06485,11334.69349621274
1656911170,552500,4516013,2,1149,204,13,0,2022-07-04T08:06:10,1805,30.092541666666666,1805040,30.084,11342.325825529602
1656911172,781800,4518394,3,1239,212,13,0,2022-07-04T08:06:12,1807,30.129696666666668,1807421,30.123683333333336,11354.209467092609
1656911174,101600,4519410,1,1016,222,13,0,2022-07-04T08:06:14,1809,30.151693333333334,1808437,30.140616666666666,11361.519578417852
1656911175,113600,4520422,7,1012,230,13,0,2022-07-04T08:06:15,1810,30.16856,1809449,30.157483333333335,11367.401121025046
1656911176,128600,4521437,4,1015,238,13,0,2022-07-04T08:06:16,1811,30.185476666666666,1810464,30.1744,11372.66974503699
1656911177,955800,4523479,2,1023,249,13,0,2022-07-04T08:06:17,1812,30.21593,1812506,30.208433333333335,11383.999474158654
1656911180,177900,4525701,2,1192,1,13,0,2022-07-04T08:06:20,1815,30.252965,1814728,30.24546666666667,11396.221291919337
1656911181,320700,4526843,3,1142,9,13,0,2022-07-04T08:06:21,1816,30.272011666666668,1815870,30.264499999999998,11401.86164448265
1656911182,551700,4527860,2,1017,19,13,0,2022-07-04T08:06:22,1817,30.292528333333333,1816887,30.28145,11407.18909440149
1656911183,567800,4528876,2,1016,27,13,0,2022-07-04T08:06:23,1818,30.309463333333333,1817903,30.298383333333334,11411.394122543825
1656911185,686700,4530995,3,1101,36,13,0,2022-07-04T08:06:25,1820,30.344778333333334,1820022,30.3337,11422.711026782968
1656911187,466400,4533009,0,1003,46,13,0,2022-07-04T08:06:27,1822,30.37444,1822036,30.36726666666667,11434.23447317295
1656911188,531400,4534074,1,1065,54,13,0,2022-07-04T08:06:28,1823,30.392190000000003,1823101,30.38501666666667,11440.481067110923
1656911190,939700,4536248,5,1023,62,13,0,2022-07-04T08:06:30,1825,30.43232833333333,1825275,30.42125,11451.168343353018
1656911191,955700,4537264,5,1016,72,13,0,2022-07-04T08:06:31,1826,30.449261666666665,1826291,30.43818333333333,11456.343349886858
1656911192,958700,4538267,11,1003,81,13,0,2022-07-04T08:06:32,1827,30.465978333333332,1827294,30.454900000000002,11460.594047175757
1656911194,215000,4539523,3,1256,89,13,0,2022-07-04T08:06:34,1829,30.486916666666666,1828550,30.475833333333334,11468.660784413447
1656911196,643900,4541952,6,1281,99,13,0,2022-07-04T08:06:36,1831,30.527398333333334,1830979,30.51631666666667,11486.154742618866
1656911198,769700,4544078,3,1005,107,13,0,2022-07-04T08:06:38,1833,30.562828333333336,1833105,30.551750000000002,11499.269578276462
1656911199,785700,4545094,6,1016,115,13,0,2022-07-04T08:06:39,1834,30.579761666666666,1834121,30.568683333333336,11505.728360771367
1656911200,797700,4546106,4,1012,126,13,0,2022-07-04T08:06:40,1835,30.596628333333335,1835133,30.58555,11512.556726112727
1656911202,814700,4548123,2,1014,134,13,0,2022-07-04T08:06:42,1837,30.630245,1837150,30.61916666666667,11528.155543854222
1656911204,470900,4550153,1,1024,142,13,0,2022-07-04T08:06:44,1839,30.657848333333334,1839180,30.653000000000002,11536.641711727012
1656911206,903900,4552212,3,1008,152,13,0,2022-07-04T08:06:46,1841,30.698398333333333,1841239,30.687316666666668,11547.74111145745
1656911207,906900,4553215,4,1003,160,13,0,2022-07-04T08:06:47,1842,30.715115,1842242,30.70403333333333,11552.917672469352
1656911208,922900,4554231,7,1016,169,13,0,2022-07-04T08:06:48,1843,30.732048333333335,1843258,30.720966666666666,11558.932039441914
1656911212,275000,4557583,1,1029,187,13,0,2022-07-04T08:06:52,1847,30.787916666666668,1846610,30.776833333333332,11579.563259907905
1656911209,341800,4559814,3,1205,195,13,0,2022-07-04T08:06:49,1844,30.73903,1848841,30.814016666666664,11561.510249594714
1656911215,410700,4560823,1,1009,205,13,0,2022-07-04T08:06:55,1850,30.84017833333333,1849850,30.83083333333333,11596.704515365558
1656911216,539500,4561848,5,1025,214,13,0,2022-07-04T08:06:56,1851,30.858991666666668,1850875,30.847916666666666,11601.125853107273
1656911217,572500,4562881,7,1033,222,13,0,2022-07-04T08:06:57,1852,30.876208333333334,1851908,30.865133333333333,11607.537259753093
1656911219,611500,4564920,2,1021,232,13,0,2022-07-04T08:06:59,1854,30.910191666666666,1853947,30.899116666666664,11619.460307107043
1656911221,821300,4567274,2,1231,240,13,0,2022-07-04T08:07:01,1856,30.947021666666668,1856301,30.93835,11633.508620301567
1656911223,29900,4568482,2,1208,248,13,0,2022-07-04T08:07:03,1858,30.967165,1857509,30.958483333333334,11640.381109788874
1656911224,47100,4569500,2,1018,3,13,0,2022-07-04T08:07:04,1859,30.984118333333335,1858527,30.975450000000002,11645.353515783072
1656911225,209700,4570518,7,1018,11,13,0,2022-07-04T08:07:05,1860,31.003495,1859545,30.992416666666667,11650.6103515625
1656911226,234700,4571543,6,1025,19,13,0,2022-07-04T08:07:06,1861,31.020578333333333,1860570,31.0095,11657.122482638888
1656911228,667700,4573976,1,1006,29,13,0,2022-07-04T08:07:08,1863,31.061128333333333,1863003,31.05005,11673.187920744735
1656911231,60700,4576369,1,1245,37,13,0,2022-07-04T08:07:11,1866,31.10101166666667,1865396,31.08993333333333,11687.040967419753
1656911232,204600,4577512,2,1143,46,13,0,2022-07-04T08:07:12,1867,31.120076666666666,1866539,31.108983333333335,11694.14472917363
1656911233,214700,4578523,3,1011,56,13,0,2022-07-04T08:07:13,1868,31.136911666666666,1867550,31.125833333333333,11700.058008856951
1656911235,248700,4580557,6,1018,64,13,0,2022-07-04T08:07:15,1870,31.17081166666667,1869584,31.159733333333335,11712.998324358387
1656911236,270700,4581579,2,1022,72,13,0,2022-07-04T08:07:16,1871,31.187845,1870606,31.176766666666666,11722.119465873602
1656911239,432800,4584741,3,1118,82,13,0,2022-07-04T08:07:19,1874,31.240546666666667,1873768,31.229466666666667,11742.276247550424
1656911240,668400,4585976,5,1235,91,13,0,2022-07-04T08:07:20,1875,31.26114,1875003,31.250049999999998,11750.466720730235
1656911241,686800,4586995,4,1019,99,13,0,2022-07-04T08:07:21,1876,31.278113333333334,1876022,31.267033333333334,11757.26503780935
1656911242,702800,4588011,2,1016,109,13,0,2022-07-04T08:07:22,1877,31.295046666666668,1877038,31.283966666666668,11763.900821926914
1656911244,984600,4590292,3,1273,117,13,0,2022-07-04T08:07:24,1879,31.333076666666667,1879319,31.321983333333332,11779.59381767777
1656911245,833800,4591556,2,1264,125,13,0,2022-07-04T08:07:25,1880,31.347230000000003,1880583,31.34305,11785.468482393097
1656911248,640900,4593949,10,1367,136,13,0,2022-07-04T08:07:28,1883,31.394015000000003,1882976,31.382933333333334,11804.390402614481
1656911249,641900,4594950,1,1001,144,13,0,2022-07-04T08:07:29,1884,31.410698333333336,1883977,31.399616666666667,11810.84817720268
1656911250,657900,4595966,4,1016,152,13,0,2022-07-04T08:07:30,1885,31.427631666666667,1884993,31.416549999999997,11817.302242630762
1656911254,934900,4600243,1,1024,170,13,0,2022-07-04T08:07:34,1889,31.498915,1889270,31.487833333333334,11843.623747961477
1656911251,168200,4601476,3,1233,179,13,0,2022-07-04T08:07:31,1886,31.436136666666666,1890503,31.50838333333333,11820.18801910184
1656911257,245000,4602553,1,1077,189,13,0,2022-07-04T08:07:37,1892,31.537416666666665,1891580,31.526333333333334,11859.268716524353
1656911259,271800,4604580,5,1011,197,13,0,2022-07-04T08:07:39,1894,31.571196666666665,1893607,31.560116666666666,11869.784301559968
1656911260,274800,4605583,5,1003,205,13,0,2022-07-04T08:07:40,1895,31.587913333333333,1894610,31.576833333333333,11877.123174534943
1656911261,207000,4606910,2,1327,215,13,0,2022-07-04T08:07:41,1896,31.603450000000002,1895937,31.59895,11884.074684111452
1656911263,874500,4609182,2,1208,224,13,0,2022-07-04T08:07:43,1898,31.64790833333333,1898209,31.636816666666668,11900.30727864099
1656911266,93900,4611402,2,1009,232,13,0,2022-07-04T08:07:46,1901,31.684898333333333,1900429,31.673816666666667,11911.77007170574
1656911267,105900,4612414,2,1012,242,13,0,2022-07-04T08:07:47,1902,31.701765,1901441,31.690683333333332,11917.651361979168
1656911268,121900,4613430,1,1016,250,13,0,2022-07-04T08:07:48,1903,31.718698333333336,1902457,31.70761666666667,11924.039696236252
1656911269,190400,4614498,6,1068,2,13,0,2022-07-04T08:07:49,1904,31.736506666666667,1903525,31.725416666666668,11931.866202076011
1656911270,929900,4616522,7,1016,13,13,0,2022-07-04T08:07:50,1905,31.765498333333333,1905549,31.759149999999998,11945.509680546658
1656911273,125600,4618717,8,1114,21,13,0,2022-07-04T08:07:53,1908,31.802093333333335,1907744,31.79573333333333,11959.838557906216
1656911274,286900,4619879,3,1162,29,13,0,2022-07-04T08:07:54,1909,31.821448333333333,1908906,31.815099999999997,11966.256125306716
1656911275,586000,4620894,1,1015,39,13,0,2022-07-04T08:07:55,1910,31.8431,1909921,31.832016666666668,11972.118224929824
1656911276,602000,4621910,5,1016,47,13,0,2022-07-04T08:07:56,1911,31.860033333333334,1910937,31.84895,11978.066704469087
1656911278,740300,4624212,2,1130,56,13,0,2022-07-04T08:07:58,1913,31.895671666666665,1913239,31.887316666666667,11993.614584111316
1656911280,990700,4626563,2,1180,66,13,0,2022-07-04T08:08:00,1915,31.933178333333334,1915590,31.926499999999997,12008.583752966124
1656911282,60700,4627633,5,1070,74,13,0,2022-07-04T08:08:02,1917,31.951011666666666,1916660,31.944333333333336,12014.152050066534
1656911283,341100,4628649,7,1016,82,13,0,2022-07-04T08:08:03,1918,31.97235166666667,1917676,31.961266666666667,12020.817478589024
1656911284,357100,4629665,6,1016,92,13,0,2022-07-04T08:08:04,1919,31.989285,1918692,31.9782,12026.977968781655
1656911286,644500,4631952,3,1254,101,13,0,2022-07-04T08:08:06,1921,32.027408333333334,1920979,32.01631666666667,12042.447007380735
1656911288,915300,4634223,2,1135,109,13,0,2022-07-04T08:08:08,1923,32.065255,1923250,32.05416666666667,12056.812051550853
1656911290,268100,4635576,8,1353,119,13,0,2022-07-04T08:08:10,1925,32.087801666666664,1924603,32.07671666666667,12064.918355136993
1656911291,156800,4636601,5,1025,127,13,0,2022-07-04T08:08:11,1926,32.10261333333333,1925628,32.0938,12069.8657964365
1656911292,317200,4637625,5,1024,135,13,0,2022-07-04T08:08:12,1927,32.12195333333333,1926652,32.110866666666666,12075.20528399977
1656911293,333200,4638641,2,1016,146,13,0,2022-07-04T08:08:13,1928,32.138886666666664,1927668,32.1278,12080.771645494386
1656911295,287600,4640730,2,1071,154,13,0,2022-07-04T08:08:15,1930,32.17146,1929757,32.162616666666665,12091.523735647492
1656911297,301100,4642803,2,1057,162,13,0,2022-07-04T08:08:17,1932,32.205018333333335,1931830,32.19716666666667,12103.037840706149
1656911299,332800,4644835,2,1021,172,13,0,2022-07-04T08:08:19,1934,32.23888,1933862,32.231033333333336,12113.115928145582
1656911300,573200,4645881,8,1046,180,13,0,2022-07-04T08:08:20,1935,32.259553333333336,1934908,32.248466666666666,12118.701532744126
1656911301,589200,4646897,2,1016,189,13,0,2022-07-04T08:08:21,1936,32.27648666666666,1935924,32.2654,12124.159782986111
1656911302,614200,4647922,2,1025,199,13,0,2022-07-04T08:08:22,1937,32.29357,1936949,32.28248333333333,12130.324394971805
1656911304,580000,4650022,0,1084,207,13,0,2022-07-04T08:08:24,1939,32.32633333333333,1939049,32.317483333333335,12143.966353045655
1656911307,191200,4652499,1,1207,215,13,0,2022-07-04T08:08:27,1942,32.36985333333333,1941526,32.35876666666667,12161.641155587988
1656911307,881300,4653533,2,1034,225,13,0,2022-07-04T08:08:27,1942,32.381355,1942560,32.376,12165.359099306828
1656911308,891300,4654543,6,1010,234,13,0,2022-07-04T08:08:28,1943,32.39818833333333,1943570,32.392833333333336,12170.157931592988
1656911310,251300,4655559,4,1016,242,13,0,2022-07-04T08:08:30,1945,32.420854999999996,1944586,32.40976666666667,12176.820149475789
1656911311,990800,4657629,1,1062,252,13,0,2022-07-04T08:08:31,1946,32.449846666666666,1946656,32.444266666666664,12188.117480875782
1656911314,705500,4660013,6,1211,4,13,0,2022-07-04T08:08:34,1949,32.49509166666667,1949040,32.484,12202.762107870894
1656911315,814200,4661121,0,1108,12,13,0,2022-07-04T08:08:35,1950,32.51357,1950148,32.50246666666666,12209.108258810544
1656911316,824300,4662132,3,1011,23,13,0,2022-07-04T08:08:36,1951,32.530405,1951159,32.51931666666667,12215.2221171875
1656911319,870300,4665178,6,1028,39,13,0,2022-07-04T08:08:39,1954,32.58117166666667,1954205,32.57008333333333,12240.341744236475
1656911321,900400,4667482,6,1199,49,13,0,2022-07-04T08:08:41,1956,32.615006666666666,1956509,32.60848333333333,12256.188819708876
1656911324,71500,4669653,2,1090,57,13,0,2022-07-04T08:08:44,1959,32.65119166666667,1958680,32.644666666666666,12270.269893784442
