time_s,time_us,time_steady,rx_packet_start_cnt,rx_packet_done_cnt,rx_cmds_start_cnt,rx_cmds_done_cnt,rx_drops_start_cnt,rx_drops_done_cnt,tx_psize_start_cnt,tx_psize_done_cnt,tx_packet_start_cnt,tx_packet_done_cnt,tx_zeroes_start_cnt,tx_zeroes_done_cnt,tx_empty_buffer_cnt,tx_overruns_cnt,cmds_get_size_cnt,cmds_get_packet_cnt,cmds_set_packet_cnt,cmds_invalid_cnt,restarts_cnt,berr_cnt,arlo_cnt,ovf_cnt,af_cnt,btf_cnt,tx_wrong_size_cnt,rx_wrong_size_cnt,seq,srcSystem,srcComponent,time_gregorian,time_s_from_launch,mins_from_launch,time_steady_from_launch,mins_steady_from_launch,baro_altitude
1656912671,457700,6018078,3991,3991,34683,34683,0,0,34725,34725,34716,34716,0,0,26780,2051,61509,34719,3991,0,691,184,0,0,26585,0,0,0,160,13,0,2022-07-04T08:31:11,3306,55.10762833333333,3307105,55.11841666666667,19437.185172765563
1656912680,777700,6027398,3994,3994,34781,34781,0,0,34763,34763,34754,34754,0,0,26799,2066,61566,34757,3994,0,693,184,0,0,26603,0,0,0,213,13,0,2022-07-04T08:31:20,3315,55.26296166666667,3316425,55.27375,19483.37949849729
1656912685,78900,6031385,3997,3997,34859,34859,0,0,34790,34790,34781,34781,0,0,26820,2066,61614,34784,3997,0,693,184,0,0,26624,0,0,0,240,13,0,2022-07-04T08:31:25,3320,55.334648333333334,3320412,55.340199999999996,19502.294613335784
1656912690,292600,6036873,4002,4002,34941,34941,0,0,34816,34816,34807,34807,0,0,26845,2066,61665,34810,4002,0,695,185,0,0,26649,0,0,0,10,13,0,2022-07-04T08:31:30,3325,55.42154333333334,3325900,55.431666666666665,19530.158794274143
1656912693,873900,6040180,4004,4004,35015,35015,0,0,34843,34843,34834,34834,0,0,26863,2066,61710,34837,4004,0,695,185,0,0,26667,0,0,0,37,13,0,2022-07-04T08:31:33,3328,55.481231666666666,3329207,55.48678333333333,19546.707859848484
1656912700,30900,6046337,4005,4005,35065,35065,0,0,34865,34865,34856,34856,0,0,26868,2071,61737,34859,4005,0,697,185,0,0,26671,0,0,0,64,13,0,2022-07-04T08:31:40,3335,55.583848333333336,3335364,55.5894,19577.499669840916
1656912704,402200,6050708,4008,4008,35141,35141,0,0,34891,34891,34882,34882,0,0,26889,2071,61784,34885,4008,0,697,185,0,0,26692,0,0,0,90,13,0,2022-07-04T08:31:44,3339,55.65670333333333,3339735,55.66225,19603.694708731422
1656912709,148000,6055454,4011,4011,35223,35223,0,0,34918,34918,34909,34909,0,0,26914,2071,61836,34912,4011,0,698,185,0,0,26717,0,0,0,117,13,0,2022-07-04T08:31:49,3344,55.735800000000005,3344481,55.741350000000004,19623.613746706003
1656912714,173200,6060479,4016,4016,35306,35306,0,0,34944,34944,34935,34935,0,0,26940,2071,61888,34938,4016,0,698,185,0,0,26743,0,0,0,143,13,0,2022-07-04T08:31:54,3349,55.81955333333334,3349506,55.8251,19652.661995984523
1656912718,401000,6064707,4019,4019,35380,35380,0,0,34971,34971,34962,34962,0,0,26957,2071,61932,34965,4019,0,700,186,0,0,26759,0,0,0,170,13,0,2022-07-04T08:31:58,3353,55.89001666666666,3353734,55.89556666666667,19671.048783369613
1656912723,804200,6070110,4023,4023,35466,35466,0,0,34998,34998,34989,34989,0,0,26985,2071,61987,34992,4023,0,701,186,0,0,26787,0,0,0,197,13,0,2022-07-04T08:32:03,3358,55.98007,3359137,55.98561666666667,19701.336786201377
1656912727,528200,6073834,4026,4026,35541,35541,0,0,35024,35024,35015,35015,0,0,27005,2071,62033,35018,4026,0,701,186,0,0,26807,0,0,0,223,13,0,2022-07-04T08:32:07,3362,56.04213666666667,3362861,56.04768333333333,19718.795264829347
1656912732,765200,6079375,4029,4029,35600,35600,0,0,35042,35042,35033,35033,0,0,27025,2071,62071,35036,4029,0,702,186,0,0,26826,0,0,0,250,13,0,2022-07-04T08:32:12,3367,56.129419999999996,3368402,56.140033333333335,19745.66366865261
1656912736,712200,6083322,4029,4029,35641,35641,0,0,35062,35062,35053,35053,0,0,27026,2082,62092,35056,4029,0,703,186,0,0,26827,0,0,0,20,13,0,2022-07-04T08:32:16,3371,56.19520333333333,3372349,56.20581666666667,19760.75707717344
1656912742,209300,6088515,4034,4034,35727,35727,0,0,35089,35089,35080,35080,0,0,27053,2082,62146,35083,4034,0,703,186,0,0,26854,0,0,0,47,13,0,2022-07-04T08:32:22,3377,56.28682166666667,3377542,56.292366666666666,19786.155003324468
1656912746,570300,6092876,4038,4038,35816,35816,0,0,35120,35120,35111,35111,0,0,27076,2082,62200,35114,4038,0,703,186,0,0,26877,0,0,0,74,13,0,2022-07-04T08:32:26,3381,56.359505,3381903,56.36505,19808.84164679133
1656912751,316300,6097622,4042,4042,35897,35897,0,0,35146,35146,35137,35137,0,0,27101,2082,62251,35140,4042,0,704,186,0,0,26902,0,0,0,100,13,0,2022-07-04T08:32:31,3386,56.438605,3386649,56.44415,19825.82977181437
1656912756,357300,6102663,4046,4046,35980,35980,0,0,35173,35173,35164,35164,0,0,27126,2082,62303,35167,4046,0,704,186,0,0,26927,0,0,0,127,13,0,2022-07-04T08:32:36,3391,56.522621666666666,3391690,56.52816666666667,19853.243530441196
1656912760,464300,6106770,4049,4049,36057,36057,0,0,35199,35199,35190,35190,0,0,27148,2082,62351,35193,4049,0,705,186,0,0,26949,0,0,0,153,13,0,2022-07-04T08:32:40,3395,56.59107166666667,3395797,56.59661666666667,19867.56655304766
1656912765,517700,6111985,4052,4052,36142,36142,0,0,35226,35226,35217,35217,0,0,27176,2082,62406,35220,4052,0,706,186,0,0,26977,0,0,0,180,13,0,2022-07-04T08:32:45,3400,56.675295,3401012,56.68353333333334,19895.561905682756
1656912769,284600,6115590,4055,4055,36217,36217,0,0,35253,35253,35244,35244,0,0,27194,2082,62451,35247,4055,0,706,186,0,0,26995,0,0,0,207,13,0,2022-07-04T08:32:49,3404,56.738076666666664,3404617,56.74361666666667,19910.559397410936
1656912774,961600,6121267,4059,4059,36277,36277,0,0,35270,35270,35261,35261,0,0,27216,2082,62490,35264,4059,0,707,186,0,0,27016,0,0,0,233,13,0,2022-07-04T08:32:54,3409,56.83269333333333,3410294,56.83823333333333,19936.39284307688
1656912779,203600,6125509,4059,4059,36318,36318,0,0,35290,35290,35281,35281,0,0,27217,2094,62511,35284,4059,0,708,186,0,0,27017,0,0,0,4,13,0,2022-07-04T08:32:59,3414,56.903393333333334,3414536,56.90893333333334,19956.8074970951
1656912783,920400,6130226,4063,4063,36406,36406,0,0,35320,35320,35311,35311,0,0,27241,2094,62565,35314,4063,0,708,186,0,0,27041,0,0,0,30,13,0,2022-07-04T08:33:03,3418,56.98200666666666,3419253,56.987550000000006,19978.571453876677
1656912787,682100,6134102,4066,4066,36483,36483,0,0,35347,35347,35338,35338,0,0,27261,2094,62612,35341,4066,0,708,186,0,0,27061,0,0,0,57,13,0,2022-07-04T08:33:07,3422,57.04470166666667,3423129,57.05215,19996.546064850605
1656912792,483500,6138789,4070,4070,36565,36565,0,0,35374,35374,35365,35365,0,0,27285,2094,62663,35368,4070,0,708,186,0,0,27085,0,0,0,84,13,0,2022-07-04T08:33:12,3427,57.124725,3427816,57.130266666666664,20016.48474183881
1656912797,255500,6143561,4074,4074,36646,36646,0,0,35400,35400,35391,35391,0,0,27310,2094,62714,35394,4074,0,708,186,0,0,27110,0,0,0,110,13,0,2022-07-04T08:33:17,3432,57.204258333333335,3432588,57.2098,20042.0390561996
1656912802,513900,6147993,4077,4077,36726,36726,0,0,35427,35427,35418,35418,0,0,27333,2094,62764,35421,4077,0,709,186,0,0,27133,0,0,0,137,13,0,2022-07-04T08:33:22,3437,57.29189833333333,3437020,57.28366666666667,20057.990845554203
1656912807,761900,6153241,4081,4081,36811,36811,0,0,35453,35453,35444,35444,0,0,27362,2094,62819,35447,4081,0,709,186,0,0,27162,0,0,0,163,13,0,2022-07-04T08:33:27,3442,57.379365,3442268,57.37113333333333,20085.485810306887
1656912811,725900,6157205,4085,4085,36891,36891,0,0,35480,35480,35471,35471,0,0,27384,2094,62868,35474,4085,0,709,186,0,0,27184,0,0,0,190,13,0,2022-07-04T08:33:31,3446,57.445431666666664,3446232,57.4372,20101.978962551664
1656912817,562700,6163042,4090,4090,36981,36981,0,0,35507,35507,35498,35498,0,0,27415,2094,62926,35501,4090,0,710,186,0,0,27215,0,0,0,217,13,0,2022-07-04T08:33:37,3452,57.54271166666667,3452069,57.534483333333334,20129.771484375
1656912821,492700,6166972,4092,4092,37055,37055,0,0,35533,35533,35524,35524,0,0,27435,2094,62972,35527,4092,0,711,186,0,0,27234,0,0,0,243,13,0,2022-07-04T08:33:41,3456,57.60821166666666,3455999,57.59998333333333,20147.979055739852
1656912826,844700,6172324,4092,4092,37096,37096,0,0,35553,35553,35544,35544,0,0,27436,2097,62993,35547,4092,0,712,186,0,0,27235,0,0,0,14,13,0,2022-07-04T08:33:46,3461,57.69741166666667,3461351,57.68918333333333,20172.62028293919
1656912830,578700,6176402,4096,4096,37172,37172,0,0,35579,35579,35570,35570,0,0,27456,2097,63039,35573,4096,0,712,186,0,0,27255,0,0,0,40,13,0,2022-07-04T08:33:50,3465,57.759645,3465429,57.75715,20199.669691748488
1656912834,776700,6186227,4098,4098,37294,37294,0,0,35627,35627,35618,35618,0,0,27480,2107,63111,35621,4098,0,714,186,0,0,27278,0,0,0,94,13,0,2022-07-04T08:33:54,3469,57.829611666666665,3475254,57.920899999999996,20220.75780359976
1656912849,707900,6195140,4101,4101,37390,37390,0,0,35665,35665,35656,35656,0,0,27497,2122,63166,35659,4101,0,716,186,0,0,27294,0,0,0,147,13,0,2022-07-04T08:34:09,3484,58.078465,3484167,58.069449999999996,20280.859685654526
1656912854,39900,6199346,4104,4104,37468,37468,0,0,35691,35691,35682,35682,0,0,27520,2122,63215,35685,4104,0,716,186,0,0,27317,0,0,0,173,13,0,2022-07-04T08:34:14,3489,58.150665000000004,3488373,58.13955,20296.820536276926
1656912859,818900,6205125,4108,4108,37532,37532,0,0,35710,35710,35701,35701,0,0,27542,2122,63256,35704,4108,0,717,186,0,0,27338,0,0,0,200,13,0,2022-07-04T08:34:19,3494,58.24698166666667,3494152,58.235866666666666,20341.555387676886
1656912869,17800,6214324,4113,4113,37653,37653,0,0,35754,35754,35745,35745,0,0,27570,2139,63328,35748,4113,0,718,186,0,0,27366,0,0,0,253,13,0,2022-07-04T08:34:29,3504,58.40029666666667,3503351,58.389183333333335,20368.50669540559
1656912872,922800,6218229,4116,4116,37730,37730,0,0,35781,35781,35772,35772,0,0,27590,2139,63375,35775,4116,0,718,186,0,0,27386,0,0,0,24,13,0,2022-07-04T08:34:32,3507,58.465379999999996,3507256,58.45426666666666,20390.222549418668
1656912883,178800,6228485,4118,4118,37840,37840,0,0,35823,35823,35814,35814,0,0,27614,2150,63441,35817,4118,0,720,186,0,0,27409,0,0,0,77,13,0,2022-07-04T08:34:43,3518,58.636313333333334,3517512,58.6252,20440.019843955055
1656912887,161800,6232468,4121,4121,37918,37918,0,0,35850,35850,35841,35841,0,0,27635,2150,63489,35844,4121,0,721,186,0,0,27430,0,0,0,104,13,0,2022-07-04T08:34:47,3522,58.70269666666666,3521495,58.691583333333334,20458.00197281737
1656912892,694900,6238001,4125,4125,38004,38004,0,0,35876,35876,35867,35867,0,0,27665,2150,63545,35870,4125,0,721,186,0,0,27460,0,0,0,130,13,0,2022-07-04T08:34:52,3527,58.794914999999996,3527028,58.7838,20488.06211025084
1656912896,800,6241651,4128,4128,38080,38080,0,0,35903,35903,35894,35894,0,0,27684,2150,63591,35897,4128,0,721,186,0,0,27479,0,0,0,157,13,0,2022-07-04T08:34:56,3531,58.85001333333333,3530678,58.844633333333334,20501.425486162432
1656912901,472900,6247013,4131,4131,38163,38163,0,0,35929,35929,35920,35920,0,0,27712,2150,63645,35923,4131,0,722,186,0,0,27507,0,0,0,183,13,0,2022-07-04T08:35:01,3536,58.94121500000001,3536040,58.934,20530.078125
1656912905,955000,6251261,4135,4135,38244,38244,0,0,35956,35956,35947,35947,0,0,27735,2150,63695,35950,4135,0,722,186,0,0,27530,0,0,0,210,13,0,2022-07-04T08:35:05,3540,59.01591666666666,3540288,59.0048,20558.89377015299
1656912910,663100,6255969,4138,4138,38326,38326,0,0,35983,35983,35974,35974,0,0,27760,2150,63747,35977,4138,0,722,186,0,0,27555,0,0,0,237,13,0,2022-07-04T08:35:10,3545,59.094385,3544996,59.08326666666667,20575.518755697933
1656912915,284100,6260590,4141,4141,38407,38407,0,0,36009,36009,36000,36000,0,0,27786,2150,63799,36003,4141,0,722,186,0,0,27581,0,0,0,7,13,0,2022-07-04T08:35:15,3550,59.17140166666666,3549617,59.16028333333334,20605.705384699457
1656912919,732100,6265038,4145,4145,38489,38489,0,0,36036,36036,36027,36027,0,0,27810,2150,63850,36030,4145,0,723,186,0,0,27605,0,0,0,34,13,0,2022-07-04T08:35:19,3554,59.245535000000004,3554065,59.23441666666667,20624.61151609762
1656912924,484900,6269905,4150,4150,38569,38569,0,0,36062,36062,36053,36053,0,0,27833,2150,63899,36056,4150,0,724,187,0,0,27628,0,0,0,60,13,0,2022-07-04T08:35:24,3559,59.32474833333333,3558932,59.31553333333333,20655.31747147609
1656912928,468200,6273774,4153,4153,38647,38647,0,0,36089,36089,36080,36080,0,0,27854,2150,63947,36083,4153,0,724,187,0,0,27649,0,0,0,87,13,0,2022-07-04T08:35:28,3563,59.39113666666666,3562801,59.38001666666666,20670.878639507904
1656912934,289200,6279595,4158,4158,38737,38737,0,0,36116,36116,36107,36107,0,0,27885,2150,64005,36110,4158,0,725,187,0,0,27680,0,0,0,114,13,0,2022-07-04T08:35:34,3569,59.48815333333334,3568622,59.47703333333333,20704.247688344283
1656912938,6200,6283312,4160,4160,38811,38811,0,0,36142,36142,36133,36133,0,0,27905,2150,64051,36136,4160,0,725,187,0,0,27700,0,0,0,140,13,0,2022-07-04T08:35:38,3573,59.55010333333333,3572339,59.538983333333334,20726.406542312536
1656912943,221300,6288527,4165,4165,38896,38896,0,0,36169,36169,36160,36160,0,0,27931,2150,64104,36163,4165,0,725,187,0,0,27726,0,0,0,167,13,0,2022-07-04T08:35:43,3578,59.63702166666667,3577554,59.6259,20750.28753310838
1656912947,425300,6292731,4167,4167,38972,38972,0,0,36195,36195,36186,36186,0,0,27953,2150,64152,36189,4167,0,725,187,0,0,27748,0,0,0,193,13,0,2022-07-04T08:35:47,3582,59.70708833333333,3581758,59.69596666666666,20775.119271929125
1656912952,444300,6297750,4171,4171,39056,39056,0,0,36222,36222,36213,36213,0,0,27979,2150,64205,36216,4171,0,725,187,0,0,27774,0,0,0,220,13,0,2022-07-04T08:35:52,3587,59.79073833333334,3586777,59.77961666666667,20799.6121875
1656912956,605100,6302275,4174,4174,39137,39137,0,0,36249,36249,36240,36240,0,0,28003,2150,64256,36243,4174,0,725,187,0,0,27798,0,0,0,247,13,0,2022-07-04T08:35:56,3591,59.860085000000005,3591302,59.85503333333334,20825.045612501348
1656912966,645900,6312066,4177,4177,39240,39240,0,0,36289,36289,36280,36280,0,0,28023,2163,64316,36283,4177,0,727,187,0,0,27817,0,0,0,44,13,0,2022-07-04T08:36:06,3601,60.027431666666665,3601093,60.01821666666667,20878.43804969508
1656912970,480300,6315786,4181,4181,39316,39316,0,0,36315,36315,36306,36306,0,0,28043,2163,64362,36309,4181,0,727,187,0,0,27837,0,0,0,70,13,0,2022-07-04T08:36:10,3605,60.09133833333333,3604813,60.080216666666665,20898.35232300885
1656912976,310300,6321616,4184,4184,39403,39403,0,0,36342,36342,36333,36333,0,0,28073,2163,64419,36336,4184,0,728,187,0,0,27867,0,0,0,97,13,0,2022-07-04T08:36:16,3611,60.188505,3610643,60.17738333333333,20932.243659967473
1656912979,656700,6325276,4187,4187,39480,39480,0,0,36369,36369,36360,36360,0,0,28093,2163,64466,36363,4187,0,728,187,0,0,27887,0,0,0,124,13,0,2022-07-04T08:36:19,3614,60.244278333333334,3614303,60.23838333333333,20947.807092516945
1656912985,526500,6330832,4192,4192,39566,39566,0,0,36395,36395,36386,36386,0,0,28122,2163,64521,36389,4192,0,729,187,0,0,27916,0,0,0,150,13,0,2022-07-04T08:36:25,3620,60.342108333333336,3619859,60.33098333333333,20984.682145465744
1656912990,302800,6335608,4195,4195,39632,39632,0,0,36417,36417,36408,36408,0,0,28141,2163,64562,36411,4195,0,730,187,0,0,27934,0,0,0,177,13,0,2022-07-04T08:36:30,3625,60.42171333333333,3624635,60.410583333333335,21014.04779050664
1656912999,36200,6344701,4199,4199,39750,39750,0,0,36462,36462,36453,36453,0,0,28165,2176,64631,36456,4199,0,732,187,0,0,27957,0,0,0,230,13,0,2022-07-04T08:36:39,3634,60.56727,3633728,60.562133333333335,21065.20558077208
1656913009,230600,6354561,4202,4202,39855,39855,0,0,36502,36502,36493,36493,0,0,28187,2189,64693,36496,4202,0,733,187,0,0,27979,0,0,0,27,13,0,2022-07-04T08:36:49,3644,60.73717666666666,3643588,60.72646666666667,21118.86876526873
1656913012,855600,6358186,4205,4205,39931,39931,0,0,36529,36529,36520,36520,0,0,28206,2189,64739,36523,4205,0,733,187,0,0,27998,0,0,0,54,13,0,2022-07-04T08:36:52,3647,60.79759333333333,3647213,60.786883333333336,21136.18549455915
1656913017,765900,6363321,4209,4209,40015,40015,0,0,36555,36555,36546,36546,0,0,28234,2189,64793,36549,4209,0,733,187,0,0,28026,0,0,0,80,13,0,2022-07-04T08:36:57,3652,60.87943166666666,3652348,60.87246666666667,21162.60358687443
1656913022,228700,6367559,4212,4212,40095,40095,0,0,36582,36582,36573,36573,0,0,28257,2189,64843,36576,4212,0,733,187,0,0,28049,0,0,0,107,13,0,2022-07-04T08:37:02,3657,60.95381166666667,3656586,60.943099999999994,21187.372804669292
1656913027,263800,6372594,4216,4216,40181,40181,0,0,36609,36609,36600,36600,0,0,28285,2189,64898,36603,4216,0,733,187,0,0,28077,0,0,0,134,13,0,2022-07-04T08:37:07,3662,61.03773,3661621,61.02701666666667,21212.70922068343
1656913031,820800,6377151,4218,4218,40259,40259,0,0,36635,36635,36626,36626,0,0,28309,2189,64948,36629,4218,0,733,187,0,0,28101,0,0,0,160,13,0,2022-07-04T08:37:11,3666,61.11368,3666178,61.10296666666667,21237.221430378268
1656913036,106900,6381437,4222,4222,40340,40340,0,0,36662,36662,36653,36653,0,0,28332,2189,64998,36656,4222,0,733,187,0,0,28124,0,0,0,187,13,0,2022-07-04T08:37:16,3671,61.185115,3670464,61.1744,21255.227698921193
1656913040,565500,6386020,4226,4226,40421,40421,0,0,36688,36688,36679,36679,0,0,28357,2189,65049,36682,4226,0,733,187,0,0,28149,0,0,0,213,13,0,2022-07-04T08:37:20,3675,61.259425,3675047,61.25078333333333,21284.597339371314
1656913044,701900,6390032,4230,4230,40501,40501,0,0,36715,36715,36706,36706,0,0,28379,2189,65098,36709,4230,0,733,187,0,0,28171,0,0,0,240,13,0,2022-07-04T08:37:24,3679,61.328365,3679059,61.31765,21298.614244791668
1656913049,524000,6394854,4234,4234,40584,40584,0,0,36742,36742,36733,36733,0,0,28404,2189,65150,36736,4234,0,733,187,0,0,28196,0,0,0,11,13,0,2022-07-04T08:37:29,3684,61.40873333333333,3683881,61.39801666666666,21328.01208162978
1656913053,503000,6398833,4238,4238,40661,40661,0,0,36768,36768,36759,36759,0,0,28425,2189,65197,36762,4238,0,734,188,0,0,28217,0,0,0,37,13,0,2022-07-04T08:37:33,3688,61.47505,3687860,61.464333333333336,21344.789857577434
1656913059,342900,6404673,4241,4241,40712,40712,0,0,36783,36783,36774,36774,0,0,28443,2189,65230,36777,4241,0,735,188,0,0,28234,0,0,0,64,13,0,2022-07-04T08:37:39,3694,61.572381666666665,3693700,61.56166666666666,21374.265625
1656913063,298900,6408629,4241,4241,40765,40765,0,0,36808,36808,36799,36799,0,0,28446,2202,65258,36802,4241,0,736,188,0,0,28237,0,0,0,90,13,0,2022-07-04T08:37:43,3698,61.638315,3697656,61.6276,21396.583650259556
1656913068,439100,6413769,4246,4246,40850,40850,0,0,36835,36835,36826,36826,0,0,28472,2202,65311,36829,4246,0,738,189,0,0,28263,0,0,0,117,13,0,2022-07-04T08:37:48,3703,61.723985,3702796,61.71326666666666,21417.260256144018
1656913072,394600,6417969,4249,4249,40929,40929,0,0,36862,36862,36853,36853,0,0,28494,2202,65360,36856,4249,0,741,191,0,0,28285,0,0,0,144,13,0,2022-07-04T08:37:52,3707,61.78991,3706996,61.78326666666667,21435.21428486574
1656913077,135100,6422465,4253,4253,41009,41009,0,0,36888,36888,36879,36879,0,0,28518,2202,65410,36882,4253,0,741,191,0,0,28309,0,0,0,170,13,0,2022-07-04T08:37:57,3712,61.86891833333333,3711492,61.858200000000004,21458.82457328809
1656913081,835100,6427165,4256,4256,41091,41091,0,0,36915,36915,36906,36906,0,0,28543,2202,65462,36909,4256,0,741,191,0,0,28334,0,0,0,197,13,0,2022-07-04T08:38:01,3716,61.947251666666666,3716192,61.93653333333334,21483.79202633304
1656913086,305100,6431635,4258,4258,41167,41167,0,0,36941,36941,36932,36932,0,0,28565,2202,65510,36935,4258,0,742,191,0,0,28356,0,0,0,223,13,0,2022-07-04T08:38:06,3721,62.02175166666667,3720662,62.01103333333333,21505.2109375
1656913091,99100,6436429,4262,4262,41249,41249,0,0,36968,36968,36959,36959,0,0,28589,2202,25,36962,4262,0,743,191,0,0,28380,0,0,0,250,13,0,2022-07-04T08:38:11,3726,62.10165166666666,3725456,62.09093333333333,21527.958436149136
1656913095,278100,6440608,4264,4264,41328,41328,0,0,36995,36995,36986,36986,0,0,28612,2202,75,36989,4264,0,743,191,0,0,28403,0,0,0,21,13,0,2022-07-04T08:38:15,3730,62.171301666666665,3729635,62.160583333333335,21545.509837233618
1656913100,659100,6445989,4267,4267,41382,41382,0,0,37012,37012,37003,37003,0,0,28629,2202,109,37006,4267,0,744,191,0,0,28419,0,0,0,47,13,0,2022-07-04T08:38:20,3735,62.260985,3735016,62.25026666666667,21570.10212009236
1656913104,371100,6449701,4267,4267,41425,41425,0,0,37033,37033,37024,37024,0,0,28630,2212,131,37027,4267,0,745,191,0,0,28420,0,0,0,74,13,0,2022-07-04T08:38:24,3739,62.322851666666665,3738728,62.312133333333335,21588.64777040305
1656913110,226100,6455556,4269,4269,41498,41498,0,0,37056,37056,37047,37047,0,0,28655,2212,179,37050,4269,0,746,191,0,0,28444,0,0,0,100,13,0,2022-07-04T08:38:30,3745,62.420435,3744583,62.40971666666667,21615.45405412179
1656913114,739100,6460069,4269,4269,41539,41539,0,0,37076,37076,37067,37067,0,0,28656,2227,200,37070,4269,0,747,191,0,0,28445,0,0,0,127,13,0,2022-07-04T08:38:34,3749,62.49565166666666,3749096,62.48493333333333,21638.87256330087
1656913119,503100,6464833,4273,4273,41620,41620,0,0,37103,37103,37094,37094,0,0,28679,2227,250,37097,4273,0,747,191,0,0,28468,0,0,0,154,13,0,2022-07-04T08:38:39,3754,62.57505166666667,3753860,62.56433333333334,21659.315934587725
1656913124,374100,6469704,4276,4276,41699,41699,0,0,37129,37129,37120,37120,0,0,28703,2227,300,37123,4276,0,747,191,0,0,28492,0,0,0,180,13,0,2022-07-04T08:38:44,3759,62.656235,3758731,62.64551666666667,21683.494064231585
1656913128,619100,6473949,4280,4280,41780,41780,0,0,37156,37156,37147,37147,0,0,28726,2227,350,37150,4280,0,748,191,0,0,28515,0,0,0,207,13,0,2022-07-04T08:38:48,3763,62.726985,3762976,62.71626666666667,21701.529006860106
1656913133,994500,6479324,4285,4285,41865,41865,0,0,37182,37182,37173,37173,0,0,28754,2227,404,37176,4285,0,748,191,0,0,28543,0,0,0,233,13,0,2022-07-04T08:38:53,3768,62.81657499999999,3768351,62.80585,21733.755558434474
1656913137,711500,6483041,4288,4288,41944,41944,0,0,37209,37209,37200,37200,0,0,28776,2227,453,37203,4288,0,748,191,0,0,28565,0,0,0,4,13,0,2022-07-04T08:38:57,3772,62.878524999999996,3772068,62.8678,21750.203998847133
1656913143,63100,6488727,4292,4292,42032,42032,0,0,37236,37236,37227,37227,0,0,28806,2227,510,37230,4292,0,748,191,0,0,28595,0,0,0,31,13,0,2022-07-04T08:39:03,3778,62.96771833333333,3777754,62.96256666666667,21778.221420303074
1656913147,124500,6492568,4296,4296,42109,42109,0,0,37262,37262,37253,37253,0,0,28827,2227,557,37256,4296,0,748,191,0,0,28616,0,0,0,57,13,0,2022-07-04T08:39:07,3782,63.03540833333333,3781595,63.02658333333333,21798.213541666664
1656913152,239600,6497569,4299,4299,42194,42194,0,0,37289,37289,37280,37280,0,0,28855,2227,612,37283,4299,0,748,191,0,0,28644,0,0,0,84,13,0,2022-07-04T08:39:12,3787,63.12066,3786596,63.10993333333333,21821.88671875
1656913156,740800,6502070,4302,4302,42273,42273,0,0,37315,37315,37306,37306,0,0,28879,2227,662,37309,4302,0,749,191,0,0,28668,0,0,0,110,13,0,2022-07-04T08:39:16,3791,63.19568,3791097,63.18495,21846.665857007578
1656913161,496600,6506826,4305,4305,42355,42355,0,0,37342,37342,37333,37333,0,0,28904,2227,714,37336,4305,0,749,191,0,0,28693,0,0,0,137,13,0,2022-07-04T08:39:21,3796,63.27494333333333,3795853,63.26421666666667,21865.381856513373
1656913165,592500,6511096,4309,4309,42436,42436,0,0,37369,37369,37360,37360,0,0,28927,2227,764,37363,4309,0,749,191,0,0,28716,0,0,0,164,13,0,2022-07-04T08:39:25,3800,63.34320833333334,3800123,63.33538333333333,21886.201551255705
1656913170,227700,6515557,4313,4313,42516,42516,0,0,37395,37395,37386,37386,0,0,28951,2227,814,37389,4313,0,749,191,0,0,28740,0,0,0,190,13,0,2022-07-04T08:39:30,3805,63.42046166666667,3804584,63.40973333333333,21908.745316796518
1656913175,644700,6520974,4314,4314,42546,42546,0,0,37405,37405,37396,37396,0,0,28960,2227,833,37399,4314,0,750,191,0,0,28748,0,0,0,217,13,0,2022-07-04T08:39:35,3810,63.510745,3810001,63.50001666666667,21938.182928145558
1656913179,504700,6524834,4316,4316,42627,42627,0,0,37440,37440,37431,37431,0,0,28969,2235,877,37434,4316,0,751,191,0,0,28757,0,0,0,243,13,0,2022-07-04T08:39:39,3814,63.57507833333333,3813861,63.56435,21953.952796840458
1656913185,349700,6530679,4316,4316,42664,42664,0,0,37452,37452,37443,37443,0,0,28982,2235,902,37446,4316,0,752,191,0,0,28769,0,0,0,14,13,0,2022-07-04T08:39:45,3820,63.672495000000005,3819706,63.66176666666667,21991.540124157156
1656913189,223700,6534553,4317,4317,42738,42738,0,0,37485,37485,37476,37476,0,0,28989,2244,942,37479,4317,0,753,191,0,0,28776,0,0,0,41,13,0,2022-07-04T08:39:49,3824,63.73706166666667,3823580,63.72633333333333,22010.020165544614
1656913193,868700,6539412,4320,4320,42795,42795,0,0,37502,37502,37493,37493,0,0,29009,2244,979,37496,4320,0,754,191,0,0,28795,0,0,0,67,13,0,2022-07-04T08:39:53,3828,63.814478333333334,3828439,63.807316666666665,22029.301210901696
1656913198,183700,6543727,4320,4320,42836,42836,0,0,37522,37522,37513,37513,0,0,29010,2260,1000,37516,4320,0,755,191,0,0,28796,0,0,0,94,13,0,2022-07-04T08:39:58,3833,63.886395,3832754,63.87923333333333,22055.974022811668
1656913202,798700,6548342,4324,4324,42916,42916,0,0,37548,37548,37539,37539,0,0,29034,2260,1050,37542,4324,0,755,191,0,0,28820,0,0,0,120,13,0,2022-07-04T08:40:02,3837,63.96331166666666,3837369,63.95615,22075.961051483635
