time_s,time_us,time_steady,num_vis,num_ch,satellites_total,satellites_with_ephs,satellites_with_alms,satellites_with_ephs_and_alms,sattelites_healthy,seq,srcSystem,srcComponent,time_gregorian,time_s_from_launch,mins_from_launch,time_steady_from_launch,mins_steady_from_launch,baro_altitude,baro_pressure
1656910547,813000,3892624,15,71,71,5,27,5,70,243,11,0,2022-07-04T07:55:47,1182,19.71355,1181651,19.694183333333335,7280.270061601313,39512.791934005494
1656910548,781000,3893591,15,71,71,5,27,5,70,14,11,0,2022-07-04T07:55:48,1183,19.729683333333334,1182618,19.7103,7287.408428031813,39472.91429867847
1656910549,849000,3894659,15,71,71,5,27,5,70,43,11,0,2022-07-04T07:55:49,1184,19.74748333333333,1183686,19.728099999999998,7295.200352348914,39429.40099169001
1656910550,818000,3895628,15,71,71,5,27,5,70,70,11,0,2022-07-04T07:55:50,1185,19.763633333333335,1184655,19.74425,7301.899884275034,39392.030806666364
1656910551,837000,3896647,15,71,71,5,27,5,70,98,11,0,2022-07-04T07:55:51,1186,19.780616666666667,1185674,19.761233333333333,7308.921447682128,39352.867894943156
1656910552,806000,3897616,15,71,71,5,27,5,70,125,11,0,2022-07-04T07:55:52,1187,19.796766666666667,1186643,19.777383333333333,7315.231046083721,39317.731673853385
1656910553,825000,3898636,15,71,71,5,27,5,70,153,11,0,2022-07-04T07:55:53,1188,19.813750000000002,1187663,19.794383333333332,7321.861751510943,39280.807516040324
1656910554,794000,3899605,15,71,71,5,27,5,70,180,11,0,2022-07-04T07:55:54,1189,19.829900000000002,1188632,19.810533333333336,7327.450147871792,39249.72135655362
1656910555,817000,3900627,15,71,71,5,27,5,70,208,11,0,2022-07-04T07:55:55,1190,19.84695,1189654,19.827566666666666,7333.354843069718,39216.90284142988
1656910556,787000,3901598,15,71,71,5,27,5,70,236,11,0,2022-07-04T07:55:56,1191,19.863116666666667,1190625,19.84375,7339.704293086611,39181.63793103448
1656910557,806000,3902617,15,71,71,5,27,5,70,9,11,0,2022-07-04T07:55:57,1192,19.880100000000002,1191644,19.860733333333332,7346.740755122631,39142.58319136854
1656910558,826000,3903636,15,71,71,5,27,5,70,38,11,0,2022-07-04T07:55:58,1193,19.897100000000002,1192663,19.877716666666668,7354.051150454247,39102.03804656445
1656910559,849000,3904659,15,71,71,5,27,5,70,67,11,0,2022-07-04T07:55:59,1194,19.91415,1193686,19.894766666666666,7360.449448386749,39066.57647933044
1656910560,820000,3905631,15,71,71,5,27,5,70,95,11,0,2022-07-04T07:56:00,1195,19.930333333333333,1194658,19.910966666666663,7365.661646683209,39037.714967343265
1656910561,790000,3906601,15,71,71,5,27,5,70,123,11,0,2022-07-04T07:56:01,1196,19.9465,1195628,19.927133333333334,7370.868477113247,39008.883178849384
1656910562,811000,3907621,15,71,71,5,27,5,70,152,11,0,2022-07-04T07:56:02,1197,19.963516666666667,1196648,19.944133333333333,7375.98358685767,38980.59211732356
1656910563,780000,3908591,15,71,71,5,27,5,70,180,11,0,2022-07-04T07:56:03,1198,19.979666666666667,1197618,19.9603,7381.987929086051,38947.4035656402
1656910564,798000,3909609,15,71,71,5,27,5,70,209,11,0,2022-07-04T07:56:04,1199,19.99663333333333,1198636,19.977266666666665,7389.503868646242,38905.88743582292
1656910565,766000,3910577,15,71,71,5,27,5,70,237,11,0,2022-07-04T07:56:05,1200,20.012766666666668,1199604,19.9934,7396.860852739307,38865.28962893532
1656910566,784000,3911595,15,71,71,5,27,5,70,10,11,0,2022-07-04T07:56:06,1201,20.029733333333336,1200622,20.010366666666666,7404.188782394502,38824.877212328385
1656910567,804000,3912614,15,71,71,5,27,5,70,39,11,0,2022-07-04T07:56:07,1202,20.046733333333336,1201641,20.027350000000002,7412.161951961826,38780.9545957918
1656910568,773000,3913583,15,71,71,5,27,5,70,67,11,0,2022-07-04T07:56:08,1203,20.062883333333332,1202610,20.043499999999998,7419.827160646608,38738.7486533991
1656910569,792000,3914602,15,71,71,5,27,5,70,96,11,0,2022-07-04T07:56:09,1204,20.079866666666664,1203629,20.06048333333333,7426.552114866606,38701.77184328401
1656910570,811000,3915622,15,71,71,5,27,5,70,125,11,0,2022-07-04T07:56:10,1205,20.09685,1204649,20.07748333333333,7433.6948286340585,38662.51489361703
1656910576,773000,3921583,15,71,71,5,27,5,70,40,11,0,2022-07-04T07:56:16,1211,20.196216666666665,1210610,20.17683333333333,7479.495818077752,38411.59004365753
1656910577,794000,3922605,15,71,71,5,27,5,70,69,11,0,2022-07-04T07:56:17,1212,20.213233333333335,1211632,20.19386666666667,7489.58652996884,38356.49120785835
1656910578,765000,3923575,15,71,71,5,27,5,70,97,11,0,2022-07-04T07:56:18,1213,20.22941666666667,1212602,20.210033333333335,7496.657213574334,38317.903635988725
1656910579,786000,3924596,15,71,71,5,27,5,70,126,11,0,2022-07-04T07:56:19,1214,20.246433333333336,1213623,20.227050000000002,7502.22550426712,38287.545218800646
1656910580,809000,3925620,15,71,71,5,27,5,70,155,11,0,2022-07-04T07:56:20,1215,20.263483333333333,1214647,20.244116666666667,7510.443564975435,38242.778606158834
1656910581,780000,3926591,15,71,71,5,27,5,70,183,11,0,2022-07-04T07:56:21,1216,20.279666666666667,1215618,20.260299999999997,7518.8479542808445,38197.05053995681
1656910582,799000,3927610,15,71,71,5,27,5,70,212,11,0,2022-07-04T07:56:22,1217,20.29665,1216637,20.277283333333333,7527.932917631094,38147.66149785549
1656910583,768000,3928579,15,71,71,5,27,5,70,240,11,0,2022-07-04T07:56:23,1218,20.3128,1217606,20.293433333333333,7536.76047396306,38099.707027383694
1656910584,786000,3929597,15,71,71,5,27,5,70,13,11,0,2022-07-04T07:56:24,1219,20.329766666666668,1218624,20.3104,7544.3230114795215,38058.691541124725
1656910585,805000,3930615,15,71,71,5,27,5,70,42,11,0,2022-07-04T07:56:25,1220,20.34675,1219642,20.327366666666666,7551.795701859408,38018.16800786001
1656910586,775000,3931585,15,71,71,5,27,5,70,70,11,0,2022-07-04T07:56:26,1221,20.362916666666667,1220612,20.343533333333333,7557.723745555299,37986.05528219971
1656910592,823000,3937633,15,71,71,5,27,5,70,239,11,0,2022-07-04T07:56:32,1227,20.463716666666667,1226660,20.444333333333336,7595.459163167492,37782.165581436
1656910593,792000,3938603,15,71,71,5,27,5,70,11,11,0,2022-07-04T07:56:33,1228,20.479866666666666,1227630,20.460500000000003,7600.565476738156,37754.640781366084
1656910594,811000,3939622,15,71,71,5,27,5,70,40,11,0,2022-07-04T07:56:34,1229,20.49685,1228649,20.477483333333332,7606.744303088476,37721.36510832383
1656910595,781000,3940591,15,71,71,5,27,5,70,68,11,0,2022-07-04T07:56:35,1230,20.513016666666665,1229618,20.49363333333333,7613.010621815315,37687.63078677309
1656910596,799000,3941609,15,71,71,5,27,5,70,97,11,0,2022-07-04T07:56:36,1231,20.529983333333334,1230636,20.5106,7619.133862729864,37654.69110907424
1656910597,817000,3942628,15,71,71,5,27,5,70,126,11,0,2022-07-04T07:56:37,1232,20.54695,1231655,20.527583333333332,7625.7546671875,37619.112
1656910598,788000,3943599,15,71,71,5,27,5,70,153,11,0,2022-07-04T07:56:38,1233,20.563133333333333,1232626,20.543766666666667,7633.411390970681,37577.99992474979
1656910599,812000,3944622,15,71,71,5,27,5,70,181,11,0,2022-07-04T07:56:39,1234,20.580199999999998,1233649,20.560816666666664,7641.571634238688,37534.21733226034
1656910600,781000,3945592,15,71,71,5,27,5,70,208,11,0,2022-07-04T07:56:40,1235,20.596349999999997,1234619,20.57698333333333,7648.573611677059,37496.689417563626
1656910601,800000,3946611,15,71,71,5,27,5,70,236,11,0,2022-07-04T07:56:41,1236,20.613333333333333,1235638,20.593966666666667,7655.3780932266745,37460.23657628921
1656910602,818000,3947629,15,71,71,5,27,5,70,8,11,0,2022-07-04T07:56:42,1237,20.6303,1236656,20.61093333333333,7661.243047248803,37428.846889952154
1656910603,785000,3948596,15,71,71,5,27,5,70,35,11,0,2022-07-04T07:56:43,1238,20.646416666666667,1237623,20.62705,7666.198395321002,37402.33509999293
1656910604,803000,3949614,15,71,71,5,27,5,70,63,11,0,2022-07-04T07:56:44,1239,20.663383333333336,1238641,20.64401666666667,7670.921019456062,37377.08304307974
1656910605,824000,3950635,15,71,71,5,27,5,70,91,11,0,2022-07-04T07:56:45,1240,20.680400000000002,1239662,20.661033333333332,7677.238039391064,37343.33671562082
1656910606,793000,3951604,15,71,71,5,27,5,70,118,11,0,2022-07-04T07:56:46,1241,20.69655,1240631,20.677183333333335,7683.7824684214365,37308.40614152203
1656910607,812000,3952623,15,71,71,5,27,5,70,146,11,0,2022-07-04T07:56:47,1242,20.71353333333333,1241650,20.694166666666668,7690.604597884978,37272.014516620926
1656910608,781000,3953592,15,71,71,5,27,5,70,174,11,0,2022-07-04T07:56:48,1243,20.729683333333334,1242619,20.710316666666664,7697.0346883398615,37237.734553217444
1656910609,801000,3954611,15,71,71,5,27,5,70,203,11,0,2022-07-04T07:56:49,1244,20.746683333333333,1243638,20.7273,7704.301945649636,37199.0340347667
1656910610,822000,3955633,15,71,71,5,27,5,70,232,11,0,2022-07-04T07:56:50,1245,20.763699999999996,1244660,20.744333333333334,7711.02129182539,37163.26615438351
1656910611,795000,3956606,15,71,71,5,27,5,70,4,11,0,2022-07-04T07:56:51,1246,20.77991666666667,1245633,20.760550000000002,7715.404346845802,37139.9619280475
1656910612,815000,3957626,15,71,71,5,27,5,70,33,11,0,2022-07-04T07:56:52,1247,20.796916666666668,1246653,20.77755,7720.3100332622025,37113.885242896424
1656910613,784000,3958595,15,71,71,5,27,5,70,61,11,0,2022-07-04T07:56:53,1248,20.813066666666668,1247622,20.7937,7726.013403476957,37083.58982584784
1656910614,803000,3959614,15,71,71,5,27,5,70,90,11,0,2022-07-04T07:56:54,1249,20.830050000000004,1248641,20.810683333333333,7732.201472458846,37050.73728246318
1656910615,774000,3960585,15,71,71,5,27,5,70,118,11,0,2022-07-04T07:56:55,1250,20.84623333333333,1249612,20.826866666666668,7738.941671863233,37014.99096385542
1656910616,795000,3961606,15,71,71,5,27,5,70,147,11,0,2022-07-04T07:56:56,1251,20.86325,1250633,20.843883333333334,7745.382358313481,36980.85307921245
1656910617,817000,3962628,15,71,71,5,27,5,70,176,11,0,2022-07-04T07:56:57,1252,20.880283333333335,1251655,20.860916666666665,7751.235144646613,36949.85147664835
1656910618,787000,3963598,15,71,71,5,27,5,70,204,11,0,2022-07-04T07:56:58,1253,20.89645,1252625,20.877083333333335,7756.820491012315,36920.291864406776
1656910619,806000,3964617,15,71,71,5,27,5,70,233,11,0,2022-07-04T07:56:59,1254,20.913433333333334,1253644,20.894066666666667,7762.689331232604,36889.2391902834
1656910620,775000,3965586,15,71,71,5,27,5,70,5,11,0,2022-07-04T07:57:00,1255,20.929583333333333,1254613,20.910216666666667,7768.032607975393,36860.99303643724
1656910621,794000,3966605,15,71,71,5,27,5,70,34,11,0,2022-07-04T07:57:01,1256,20.94656666666667,1255632,20.927200000000003,7773.663691735597,36831.25089422585
1656910622,813000,3967624,15,71,71,5,27,5,70,63,11,0,2022-07-04T07:57:02,1257,20.96355,1256651,20.944183333333335,7779.45507404514,36800.67822222222
1656910623,782000,3968593,15,71,71,5,27,5,70,91,11,0,2022-07-04T07:57:03,1258,20.979699999999998,1257620,20.96033333333333,7785.38690878087,36769.38587196468
1656910624,801000,3969611,15,71,71,5,27,5,70,120,11,0,2022-07-04T07:57:04,1259,20.996683333333333,1258638,20.9773,7792.214884493998,36733.394701986756
1656910625,771000,3970582,15,71,71,5,27,5,70,148,11,0,2022-07-04T07:57:05,1260,21.01285,1259609,20.993483333333334,7798.715429053547,36699.151848715774
1656910626,791000,3971602,15,71,71,5,27,5,70,177,11,0,2022-07-04T07:57:06,1261,21.02985,1260629,21.010483333333333,7805.552152103399,36663.16539655659
1656910627,809000,3972620,15,71,71,5,27,5,70,206,11,0,2022-07-04T07:57:07,1262,21.046816666666665,1261647,21.027449999999998,7811.900613297709,36629.76486841196
1656910628,827000,3973638,15,71,71,5,27,5,70,235,11,0,2022-07-04T07:57:08,1263,21.063783333333333,1262665,21.044416666666667,7817.386344031158,36600.93430959453
1656910629,795000,3974606,15,71,71,5,27,5,70,7,11,0,2022-07-04T07:57:09,1264,21.07991666666667,1263633,21.06055,7822.053029851318,36576.424723987955
1656910630,815000,3975626,15,71,71,5,27,5,70,36,11,0,2022-07-04T07:57:10,1265,21.09691666666667,1264653,21.07755,7827.638922236624,36547.097800183314
1656910631,836000,3976647,15,71,71,5,27,5,70,65,11,0,2022-07-04T07:57:11,1266,21.113933333333332,1265674,21.094566666666665,7834.079271423203,36513.318680089484
1656910632,809000,3977620,15,71,71,5,27,5,70,93,11,0,2022-07-04T07:57:12,1267,21.13015,1266647,21.110783333333334,7840.514878377551,36479.5793064877
1656910633,829000,3978640,15,71,71,5,27,5,70,122,11,0,2022-07-04T07:57:13,1268,21.14715,1267667,21.127783333333333,7846.266873114046,36449.45428571429
1656910634,798000,3979609,15,71,71,5,27,5,70,150,11,0,2022-07-04T07:57:14,1269,21.1633,1268636,21.143933333333333,7851.55432583602,36421.76857142857
1656910635,817000,3980628,15,71,71,5,27,5,70,179,11,0,2022-07-04T07:57:15,1270,21.180283333333332,1269655,21.160916666666665,7859.0374667738915,36382.638662593345
1656910636,787000,3981598,15,71,71,5,27,5,70,207,11,0,2022-07-04T07:57:16,1271,21.196450000000002,1270625,21.177083333333332,7865.860130987224,36346.969243096646
1656910637,808000,3982619,15,71,71,5,27,5,70,236,11,0,2022-07-04T07:57:17,1272,21.213466666666665,1271646,21.1941,7870.800312019664,36321.167344674555
1656910638,829000,3983640,15,71,71,5,27,5,70,9,11,0,2022-07-04T07:57:18,1273,21.230483333333332,1272667,21.211116666666666,7876.803345375515,36289.82969752521
1656910639,849000,3984659,15,71,71,5,27,5,70,38,11,0,2022-07-04T07:57:19,1274,21.24748333333333,1273686,21.228099999999998,7884.887579270802,36247.667165519306
1656910640,818000,3985629,15,71,71,5,27,5,70,66,11,0,2022-07-04T07:57:20,1275,21.263633333333335,1274656,21.244266666666665,7892.833482348041,36206.269332414115
1656910641,838000,3986649,15,71,71,5,27,5,70,95,11,0,2022-07-04T07:57:21,1276,21.280633333333334,1275676,21.261266666666664,7900.149958616999,36168.17901872918
1656910642,860000,3987671,15,71,71,5,27,5,70,124,11,0,2022-07-04T07:57:22,1277,21.297666666666665,1276698,21.2783,7905.7096592684575,36139.2612818413
1656910643,820000,3988631,15,71,71,5,27,5,70,148,11,0,2022-07-04T07:57:23,1278,21.313666666666666,1277658,21.2943,7910.405240816667,36114.84854101117
1656910644,844000,3989655,15,71,71,5,27,5,70,177,11,0,2022-07-04T07:57:24,1279,21.330733333333335,1278682,21.311366666666668,7915.7215447541885,36087.22378011118
1656910645,813000,3990624,15,71,71,5,27,5,70,205,11,0,2022-07-04T07:57:25,1280,21.346883333333334,1279651,21.327516666666668,7921.138596657371,36059.0934527486
1656910646,832000,3991643,15,71,71,5,27,5,70,234,11,0,2022-07-04T07:57:26,1281,21.36386666666667,1280670,21.3445,7926.7428608895225,36030.00999083409
1656910647,851000,3992662,15,71,71,5,27,5,70,7,11,0,2022-07-04T07:57:27,1282,21.380850000000002,1281689,21.361483333333336,7932.873164316054,35998.22258064516
1656910648,820000,3993631,15,71,71,5,27,5,70,34,11,0,2022-07-04T07:57:28,1283,21.397,1282658,21.377633333333332,7939.574603805192,35963.49939666962
1656910649,840000,3994651,15,71,71,5,27,5,70,62,11,0,2022-07-04T07:57:29,1284,21.413999999999998,1283678,21.394633333333335,7947.190502351155,35924.0672985782
1656910650,857000,3995668,15,71,71,5,27,5,70,90,11,0,2022-07-04T07:57:30,1285,21.43095,1284695,21.411583333333333,7953.620651288506,35890.809952606636
1656910651,825000,3996636,15,71,71,5,27,5,70,117,11,0,2022-07-04T07:57:31,1286,21.447083333333335,1285663,21.427716666666665,7959.705288346851,35859.34351145038
1656910652,843000,3997654,15,71,71,5,27,5,70,145,11,0,2022-07-04T07:57:32,1287,21.46405,1286681,21.444683333333334,7965.724013000955,35828.25954198473
1656910655,800000,4000611,15,71,71,5,27,5,70,227,11,0,2022-07-04T07:57:35,1290,21.513333333333332,1289638,21.493966666666665,7981.789448336173,35745.37250229147
1656910656,820000,4001631,15,71,71,5,27,5,70,255,11,0,2022-07-04T07:57:36,1291,21.53033333333333,1290658,21.510966666666665,7990.007489199109,35703.04377654362
1656910657,840000,4002651,15,71,71,5,27,5,70,27,11,0,2022-07-04T07:57:37,1292,21.54733333333333,1291678,21.527966666666668,7998.273044828209,35660.50004375602
1656910658,808000,4003619,15,71,71,5,27,5,70,54,11,0,2022-07-04T07:57:38,1293,21.563466666666667,1292646,21.5441,8003.874230274411,35631.69808348648
1656910659,827000,4004639,15,71,71,5,27,5,70,83,11,0,2022-07-04T07:57:39,1294,21.58045,1293666,21.5611,8009.732270817267,35601.57885586091
1656910660,797000,4005608,15,71,71,5,27,5,70,111,11,0,2022-07-04T07:57:40,1295,21.596616666666666,1294635,21.57725,8014.923902722764,35574.92153673584
1656910665,839000,4010650,15,71,71,5,27,5,70,255,11,0,2022-07-04T07:57:45,1300,21.68065,1299677,21.661283333333333,8042.200146352792,35435.10133617786
1656910666,860000,4011671,15,71,71,5,27,5,70,28,11,0,2022-07-04T07:57:46,1301,21.697666666666667,1300698,21.6783,8049.933430861654,35395.54991017292
1656910667,831000,4012642,15,71,71,5,27,5,70,56,11,0,2022-07-04T07:57:47,1302,21.713849999999997,1301669,21.694483333333334,8056.672475643895,35361.10402366416
1656910668,802000,4013613,15,71,71,5,27,5,70,84,11,0,2022-07-04T07:57:48,1303,21.73003333333333,1302640,21.71066666666667,8062.585818785938,35330.90871857105
1656910669,821000,4014632,15,71,71,5,27,5,70,113,11,0,2022-07-04T07:57:49,1304,21.747016666666664,1303659,21.72765,8068.791479611623,35299.22075164019
1656910670,789000,4015600,15,71,71,5,27,5,70,141,11,0,2022-07-04T07:57:50,1305,21.76315,1304627,21.743783333333333,8074.703284060638,35269.06947754354
1656910675,782000,4020593,15,71,71,5,27,5,70,28,11,0,2022-07-04T07:57:55,1310,21.846366666666665,1309620,21.826999999999998,8113.467447588892,35071.886217747015
1656910676,799000,4021611,15,71,71,5,27,5,70,57,11,0,2022-07-04T07:57:56,1311,21.863316666666666,1310638,21.843966666666667,8121.794962621441,35029.64455632473
1656910677,817000,4022629,15,71,71,5,27,5,70,86,11,0,2022-07-04T07:57:57,1312,21.880283333333335,1311656,21.86093333333333,8130.6821628024545,34984.61341277539
1656910678,837000,4023648,15,71,71,5,27,5,70,115,11,0,2022-07-04T07:57:58,1313,21.897283333333334,1312675,21.877916666666668,8138.91695741492,34942.917583516704
1656910679,807000,4024618,15,71,71,5,27,5,70,143,11,0,2022-07-04T07:57:59,1314,21.91345,1313645,21.894083333333334,8145.310384537845,34910.57778222311
1656910680,826000,4025638,15,71,71,5,27,5,70,172,11,0,2022-07-04T07:58:00,1315,21.930433333333333,1314665,21.911083333333334,8153.056319102315,34871.431622364806
1656910681,795000,4026607,15,71,71,5,27,5,70,200,11,0,2022-07-04T07:58:01,1316,21.946583333333333,1315634,21.927233333333334,8160.769296156939,34832.490073529414
1656910682,815000,4027626,15,71,71,5,27,5,70,229,11,0,2022-07-04T07:58:02,1317,21.963583333333336,1316653,21.944216666666666,8168.9484680528585,34791.231791907514
1656910683,834000,4028645,15,71,71,5,27,5,70,2,11,0,2022-07-04T07:58:03,1318,21.980566666666668,1317672,21.9612,8177.130622596227,34750.00057803468
1656910684,805000,4029616,15,71,71,5,27,5,70,30,11,0,2022-07-04T07:58:04,1319,21.996750000000002,1318643,21.977383333333332,8184.79275796017,34711.410470454946
1656910685,824000,4030635,15,71,71,5,27,5,70,59,11,0,2022-07-04T07:58:05,1320,22.013733333333334,1319662,21.994366666666668,8192.523295362438,34672.52429789517
1656910686,793000,4031604,15,71,71,5,27,5,70,87,11,0,2022-07-04T07:58:06,1321,22.02988333333333,1320631,22.010516666666668,8198.396607529186,34642.99799719608
1656910687,812000,4032624,15,71,71,5,27,5,70,116,11,0,2022-07-04T07:58:07,1322,22.046866666666666,1321651,22.027516666666667,8203.766320677703,34616.01979835014
1656910688,781000,4033593,15,71,71,5,27,5,70,144,11,0,2022-07-04T07:58:08,1323,22.063016666666666,1322620,22.043666666666663,8209.417428267881,34587.64513343799
1656910689,800000,4034611,15,71,71,5,27,5,70,173,11,0,2022-07-04T07:58:09,1324,22.08,1323638,22.06063333333333,8214.67967669189,34561.250313971745
1656910690,870000,4035681,15,71,71,5,27,5,70,203,11,0,2022-07-04T07:58:10,1325,22.09783333333333,1324708,22.078466666666667,8221.360856526484,34527.76638903055
1656910691,889000,4036700,15,71,71,5,27,5,70,232,11,0,2022-07-04T07:58:11,1326,22.114816666666666,1325727,22.095450000000003,8227.978228290263,34494.61153846154
1656910692,860000,4037671,15,71,71,5,27,5,70,4,11,0,2022-07-04T07:58:12,1327,22.130999999999997,1326698,22.111633333333334,8233.57498466296,34466.60192307692
1656910693,882000,4038693,15,71,71,5,27,5,70,33,11,0,2022-07-04T07:58:13,1328,22.148033333333334,1327720,22.128666666666668,8239.34215768569,34437.74621369056
1656910694,853000,4039664,15,71,71,5,27,5,70,61,11,0,2022-07-04T07:58:14,1329,22.16421666666667,1328691,22.14485,8244.350297729508,34412.714680292775
1656910695,871000,4040682,15,71,71,5,27,5,70,90,11,0,2022-07-04T07:58:15,1330,22.181183333333333,1329709,22.161816666666667,8249.630629779876,34386.3235563703
1656910696,889000,4041700,15,71,71,5,27,5,70,119,11,0,2022-07-04T07:58:16,1331,22.19815,1330727,22.178783333333335,8256.359986806112,34352.73235563703
1656910701,812000,4046623,15,71,71,5,27,5,70,1,11,0,2022-07-04T07:58:21,1336,22.280199999999997,1335650,22.260833333333334,8292.176031684454,34174.363491284064
1656910702,830000,4047641,15,71,71,5,27,5,70,29,11,0,2022-07-04T07:58:22,1337,22.297166666666666,1336668,22.2778,8297.293183219717,34148.95306489893
1656910703,847000,4048658,15,71,71,5,27,5,70,57,11,0,2022-07-04T07:58:23,1338,22.314116666666667,1337685,22.29475,8302.405308083531,34123.56759963991
1656910704,815000,4049626,15,71,71,5,27,5,70,84,11,0,2022-07-04T07:58:24,1339,22.33025,1338653,22.310883333333333,8308.005038203197,34095.77836846929
1656910705,835000,4050646,15,71,71,5,27,5,70,112,11,0,2022-07-04T07:58:25,1340,22.34725,1339673,22.327883333333332,8314.855046853487,34061.812352478366
1656910706,804000,4051615,15,71,71,5,27,5,70,139,11,0,2022-07-04T07:58:26,1341,22.363400000000002,1340642,22.344033333333336,8321.753623480903,34027.6297037037
1656910707,822000,4052633,15,71,71,5,27,5,70,167,11,0,2022-07-04T07:58:27,1342,22.380366666666664,1341660,22.361,8328.91364518229,33992.18822222223
1656910708,841000,4053652,15,71,71,5,27,5,70,195,11,0,2022-07-04T07:58:28,1343,22.39735,1342679,22.377983333333336,8336.138991292317,33956.46666666667
1656910709,810000,4054621,15,71,71,5,27,5,70,222,11,0,2022-07-04T07:58:29,1344,22.4135,1343648,22.394133333333333,8342.980614144648,33922.649613733905
1656910710,829000,4055640,15,71,71,5,27,5,70,250,11,0,2022-07-04T07:58:30,1345,22.43048333333333,1344667,22.411116666666665,8349.36004136769,33891.161201716735
1656910712,820000,4057631,15,71,71,5,27,5,70,50,11,0,2022-07-04T07:58:32,1347,22.463666666666665,1346658,22.4443,8360.46799152389,33836.35243243243
1656910713,789000,4058600,15,71,71,5,27,5,70,78,11,0,2022-07-04T07:58:33,1348,22.479816666666668,1347627,22.460449999999998,8365.2672398638,33812.69963336389
1656910714,807000,4059619,15,71,71,5,27,5,70,107,11,0,2022-07-04T07:58:34,1349,22.496783333333333,1348646,22.477433333333334,8371.200715907138,33783.47626031164
1656910715,778000,4060589,15,71,71,5,27,5,70,135,11,0,2022-07-04T07:58:35,1350,22.512966666666667,1349616,22.4936,8377.045553030764,33754.71651534803
1656910716,801000,4061613,15,71,71,5,27,5,70,164,11,0,2022-07-04T07:58:36,1351,22.530016666666665,1350640,22.51066666666667,8383.43230597945,33723.31444012105
1656910717,774000,4062585,15,71,71,5,27,5,70,192,11,0,2022-07-04T07:58:37,1352,22.54623333333333,1351612,22.526866666666667,8389.506900915005,33693.44716817985
1656910718,797000,4063608,15,71,71,5,27,5,70,221,11,0,2022-07-04T07:58:38,1353,22.563283333333334,1352635,22.543916666666668,8395.4248544399,33664.38810167658
1656910719,816000,4064627,15,71,71,5,27,5,70,250,11,0,2022-07-04T07:58:39,1354,22.580266666666667,1353654,22.5609,8401.274902253777,33635.67035194398
1656910720,835000,4065646,15,71,71,5,27,5,70,23,11,0,2022-07-04T07:58:40,1355,22.59725,1354673,22.577883333333332,8407.273965699089,33606.25385418586
1656910721,805000,4066616,15,71,71,5,27,5,70,51,11,0,2022-07-04T07:58:41,1356,22.61341666666667,1355643,22.59405,8413.300558130457,33576.71913655105
1656910722,826000,4067637,15,71,71,5,27,5,70,80,11,0,2022-07-04T07:58:42,1357,22.630433333333333,1356664,22.611066666666666,8419.946948040788,33544.17314390468
1656910723,846000,4068657,15,71,71,5,27,5,70,109,11,0,2022-07-04T07:58:43,1358,22.647433333333332,1357684,22.628066666666665,8426.835927450016,33510.47171918627
1656910724,815000,4069626,15,71,71,5,27,5,70,137,11,0,2022-07-04T07:58:44,1359,22.663583333333335,1358653,22.64421666666667,8436.482263022912,33463.316553649776
1656910725,831000,4070643,15,71,71,5,27,5,70,166,11,0,2022-07-04T07:58:45,1360,22.680516666666666,1359670,22.661166666666666,8443.446134834025,33429.324782511714
1656910726,848000,4071659,15,71,71,5,27,5,70,195,11,0,2022-07-04T07:58:46,1361,22.697466666666667,1360686,22.678099999999997,8449.954981623285,33397.56480035691
1656910727,817000,4072629,15,71,71,5,27,5,70,223,11,0,2022-07-04T07:58:47,1362,22.713616666666667,1361656,22.694266666666667,8456.31811937235,33366.52711864407
1656910728,786000,4073597,15,71,71,5,27,5,70,251,11,0,2022-07-04T07:58:48,1363,22.729766666666666,1362624,22.7104,8463.377696409065,33332.139936440675
1656910729,804000,4074615,15,71,71,5,27,5,70,24,11,0,2022-07-04T07:58:49,1364,22.746733333333335,1363642,22.72736666666667,8470.599764944718,33296.97250229147
1656910730,772000,4075583,15,71,71,5,27,5,70,52,11,0,2022-07-04T07:58:50,1365,22.762866666666664,1364610,22.743499999999997,8477.068213641427,33265.50928806328
1656910731,791000,4076602,15,71,71,5,27,5,70,81,11,0,2022-07-04T07:58:51,1366,22.77985,1365629,22.760483333333333,8484.459858360317,33229.58729595459
1656910732,810000,4077622,15,71,71,5,27,5,70,110,11,0,2022-07-04T07:58:52,1367,22.796833333333332,1366649,22.777483333333333,8494.142652285529,33182.57877927608
1656910733,779000,4078591,15,71,71,5,27,5,70,138,11,0,2022-07-04T07:58:53,1368,22.81298333333333,1367618,22.793633333333332,8500.442307756222,33152.03210436756
1656910734,798000,4079610,15,71,71,5,27,5,70,167,11,0,2022-07-04T07:58:54,1369,22.829966666666667,1368637,22.810616666666665,8506.81798316866,33121.12594117647
1656910735,819000,4080631,15,71,71,5,27,5,70,196,11,0,2022-07-04T07:58:55,1370,22.846983333333334,1369658,22.82763333333333,8512.894833467371,33091.69711764706
1656910736,788000,4081600,15,71,71,5,27,5,70,224,11,0,2022-07-04T07:58:56,1371,22.863133333333334,1370627,22.84378333333333,8518.5758498874,33064.20183867141
1656910737,810000,4082621,15,71,71,5,27,5,70,253,11,0,2022-07-04T07:58:57,1372,22.880166666666664,1371648,22.860799999999998,8524.466457510844,33035.711921708185
1656910738,782000,4083594,15,71,71,5,27,5,70,25,11,0,2022-07-04T07:58:58,1373,22.896366666666665,1372621,22.87701666666667,8528.808169542834,33014.72250497898
