time_s,time_us,time_steady,count_tick,delta_time,seq,srcSystem,srcComponent,time_gregorian,time_s_from_launch,mins_from_launch,time_steady_from_launch,mins_steady_from_launch,baro_altitude
1656914202,18700,7547320,431,75164,222,13,1,2022-07-04T08:56:42,4837,80.61697833333332,4836347,80.60578333333333,21652.605229906327
1656914203,34700,7548336,427,75175,230,13,1,2022-07-04T08:56:43,4838,80.63391166666666,4837363,80.62271666666668,21616.490311354246
1656914204,46700,7549348,427,75171,240,13,1,2022-07-04T08:56:44,4839,80.65077833333334,4838375,80.63958333333333,21583.52158159721
1656914206,161900,7551463,428,75236,248,13,1,2022-07-04T08:56:46,4841,80.68603166666666,4840490,80.67483333333332,21383.061926403625
1656914208,221900,7553523,431,75161,1,13,1,2022-07-04T08:56:48,4843,80.72036499999999,4842550,80.70916666666668,21426.708682474484
1656914210,326700,7555628,425,75178,11,13,1,2022-07-04T08:56:50,4845,80.755445,4844655,80.74425,21377.31649263822
1656914206,341800,7556644,416,75179,19,13,1,2022-07-04T08:56:46,4841,80.68903,4845671,80.76118333333334,21363.00870010297
1656914207,357800,7557660,407,75163,27,13,1,2022-07-04T08:56:47,4842,80.70596333333333,4846687,80.77811666666666,21468.55266604089
1656914214,152600,7559689,397,75177,37,13,1,2022-07-04T08:56:54,4849,80.81921000000001,4848716,80.81193333333334,21250.376085845674
1656914216,390600,7561927,398,75129,46,13,1,2022-07-04T08:56:56,4851,80.85651,4850954,80.84923333333333,21095.1510510264
1656914217,425900,7562962,397,75054,54,13,1,2022-07-04T08:56:57,4852,80.873765,4851989,80.86648333333332,21045.90979909867
1656914215,655600,7567222,388,75259,80,13,1,2022-07-04T08:56:55,4850,80.84426,4856249,80.93748333333333,21197.509241664524
1656914216,815100,7568382,388,75327,91,13,1,2022-07-04T08:56:56,4851,80.863585,4857409,80.95681666666665,21006.072489178707
1656914218,986700,7570683,384,75361,99,13,1,2022-07-04T08:56:58,4853,80.89977833333334,4859710,80.99516666666666,20906.95422407584
1656914220,66600,7571763,381,75427,107,13,1,2022-07-04T08:57:00,4855,80.91777666666667,4860790,81.01316666666666,20859.681423818773
1656914221,82400,7572779,384,75432,117,13,1,2022-07-04T08:57:01,4856,80.93470666666667,4861806,81.03009999999999,20935.522621117823
1656914225,277500,7576974,388,75531,134,13,1,2022-07-04T08:57:05,4860,81.004625,4866001,81.10001666666668,20702.457333176466
1656914226,756700,7578223,392,75690,144,13,1,2022-07-04T08:57:06,4861,81.02927833333334,4867250,81.12083333333334,20659.069233909762
1656914233,882300,7579312,393,75650,152,13,1,2022-07-04T08:57:13,4868,81.14803833333333,4868339,81.13898333333333,20606.054798777554
1656914236,28900,7581331,394,75546,160,13,1,2022-07-04T08:57:16,4871,81.18381500000001,4870358,81.17263333333334,20559.46376376819
1656914237,42900,7582345,401,75545,170,13,1,2022-07-04T08:57:17,4872,81.200715,4871372,81.18953333333334,20532.59375
1656914238,58900,7583361,405,75545,179,13,1,2022-07-04T08:57:18,4873,81.21764833333333,4872388,81.20646666666667,20502.455320821013
1656914240,191100,7585493,404,75431,187,13,1,2022-07-04T08:57:20,4875,81.253185,4874520,81.242,20439.004207997692
1656914242,335900,7587638,403,75116,197,13,1,2022-07-04T08:57:22,4877,81.28893166666667,4876665,81.27775,20370.353747986195
1656914243,339900,7588642,403,75088,205,13,1,2022-07-04T08:57:23,4878,81.305665,4877669,81.29448333333333,20341.1846406663
1656914247,400900,7592703,413,76044,232,13,1,2022-07-04T08:57:27,4882,81.37334833333333,4881730,81.36216666666665,20227.13957309863
1656914249,471400,7594927,407,75919,240,13,1,2022-07-04T08:57:29,4884,81.40785666666667,4883954,81.39923333333333,20162.516001817654
1656914250,780400,7596082,400,75034,250,13,1,2022-07-04T08:57:30,4885,81.42967333333333,4885109,81.41848333333334,20129.721254877644
1656914252,792900,7598095,396,75012,2,13,1,2022-07-04T08:57:32,4887,81.463215,4887122,81.45203333333333,20069.665238671503
1656914253,808900,7599111,402,76028,11,13,1,2022-07-04T08:57:33,4888,81.48014833333333,4888138,81.46896666666666,20038.537887242972
1656914254,826900,7600129,404,75951,21,13,1,2022-07-04T08:57:34,4889,81.497115,4889156,81.48593333333334,20013.866559005226
1656914256,931100,7602233,402,75951,29,13,1,2022-07-04T08:57:36,4891,81.532185,4891260,81.521,19953.823196780453
1656914259,161100,7604463,399,75593,37,13,1,2022-07-04T08:57:39,4894,81.56935166666668,4893490,81.55816666666666,19888.099726905155
1656914260,194900,7605497,398,75584,47,13,1,2022-07-04T08:57:40,4895,81.58658166666667,4894524,81.5754,19857.913874887985
1656914263,225900,7608528,398,75565,64,13,1,2022-07-04T08:57:43,4898,81.63709833333334,4897555,81.62591666666667,19771.791152419737
1656914264,239800,7609541,393,75282,74,13,1,2022-07-04T08:57:44,4899,81.65399666666667,4898568,81.64280000000001,19745.508223644207
1656914266,271900,7611748,396,75138,82,13,1,2022-07-04T08:57:46,4901,81.687865,4900775,81.67958333333333,19679.707552580872
1656914268,153900,7613770,400,75042,90,13,1,2022-07-04T08:57:48,4903,81.71923166666667,4902797,81.71328333333332,19626.55895126458
1656914269,484000,7614786,412,76058,101,13,1,2022-07-04T08:57:49,4904,81.74140000000001,4903813,81.73021666666666,19596.47907291665
1656914270,486100,7615788,413,75965,109,13,1,2022-07-04T08:57:50,4905,81.75810166666666,4904815,81.74691666666666,19568.55945347221
1656914271,487200,7616789,417,75948,117,13,1,2022-07-04T08:57:51,4906,81.77478666666666,4905816,81.7636,19539.502228828183
1656914273,402800,7618809,413,75676,127,13,1,2022-07-04T08:57:53,4908,81.80671333333333,4907836,81.79726666666667,19488.61192648121
1656914275,454200,7620970,400,75674,135,13,1,2022-07-04T08:57:55,4910,81.84090333333333,4909997,81.83328333333334,19431.696300223863
1656914276,455200,7621971,404,75666,144,13,1,2022-07-04T08:57:56,4911,81.85758666666668,4910998,81.84996666666666,19399.749344788306
1656914277,685100,7622987,400,75667,154,13,1,2022-07-04T08:57:57,4912,81.878085,4912014,81.8669,19369.523124826374
1656914278,709100,7624011,410,75675,162,13,1,2022-07-04T08:57:58,4913,81.89515166666666,4913038,81.88396666666667,19342.364324916623
1656914280,696100,7626352,414,75928,170,13,1,2022-07-04T08:58:00,4915,81.92826833333334,4915379,81.92298333333333,19280.304199516697
1656914283,400200,7628701,407,75178,180,13,1,2022-07-04T08:58:03,4918,81.97333666666667,4917728,81.96213333333334,19215.698240733564
1656914284,603500,7629905,404,75285,189,13,1,2022-07-04T08:58:04,4919,81.99339166666667,4918932,81.98219999999999,19181.66298047843
1656914285,606200,7630908,405,75280,197,13,1,2022-07-04T08:58:05,4920,82.01010333333333,4919935,81.99891666666667,19153.56544270832
1656914286,631200,7631933,410,75289,207,13,1,2022-07-04T08:58:06,4921,82.02718666666667,4920960,82.016,19126.045648702453
1656914288,643200,7633945,424,75257,215,13,1,2022-07-04T08:58:08,4923,82.06072,4922972,82.04953333333333,19074.549234629383
1656914290,315700,7635991,425,75081,223,13,1,2022-07-04T08:58:10,4925,82.088595,4925018,82.08363333333334,19021.129475903024
1656914292,416000,7638092,429,75130,234,13,1,2022-07-04T08:58:12,4927,82.1236,4927119,82.11864999999999,18960.525453962633
1656914294,440800,7640117,439,75129,250,13,1,2022-07-04T08:58:14,4929,82.15734666666667,4929144,82.1524,18908.77797012887
1656914291,840200,7642142,450,76071,4,13,1,2022-07-04T08:58:11,4926,82.11400333333333,4931169,82.18615,18896.843486739588
1656914297,704100,7643180,448,75958,12,13,1,2022-07-04T08:58:17,4932,82.211735,4932207,82.20345,18831.738396888817
1656914299,876100,7645352,447,75820,21,13,1,2022-07-04T08:58:19,4934,82.24793500000001,4934379,82.23965,18775.682178900555
1656914301,22900,7646499,447,75816,31,13,1,2022-07-04T08:58:21,4936,82.26704833333334,4935526,82.25876666666666,18747.498817508196
1656914302,213100,7647515,447,75752,39,13,1,2022-07-04T08:58:22,4937,82.286885,4936542,82.2757,18717.085146224792
1656914303,229100,7648531,454,75752,47,13,1,2022-07-04T08:58:23,4938,82.30381833333333,4937558,82.29263333333333,18689.4918831634
1656914305,335300,7650751,47321,75933,57,13,1,2022-07-04T08:58:25,4940,82.33892166666666,4939778,82.32963333333333,18637.385337752534
1656914306,610000,7651911,47317,75999,66,13,1,2022-07-04T08:58:26,4941,82.36016666666666,4940938,82.34896666666667,18603.116858921894
1656914309,17400,7654319,47314,75007,74,13,1,2022-07-04T08:58:29,4944,82.40029,4943346,82.3891,18546.681260908983
1656914309,865100,7655331,47315,75015,84,13,1,2022-07-04T08:58:29,4944,82.41441833333333,4944358,82.40596666666667,18522.473514491652
1656914311,45200,7656347,47315,75016,92,13,1,2022-07-04T08:58:31,4946,82.43408666666666,4945374,82.4229,18493.5449726311
1656914312,70200,7657372,47308,75027,100,13,1,2022-07-04T08:58:32,4947,82.45117,4946399,82.43998333333334,18468.431019420248
1656914314,460000,7659761,47306,75379,111,13,1,2022-07-04T08:58:34,4949,82.491,4948788,82.4798,18409.810744475497
1656914316,829900,7662131,47302,75514,119,13,1,2022-07-04T08:58:36,4951,82.53049833333333,4951158,82.5193,18349.05875459559
1656914317,889900,7663191,47305,75553,127,13,1,2022-07-04T08:58:37,4952,82.548165,4952218,82.53696666666666,18321.2155706595
1656914318,899200,7664201,47308,75559,137,13,1,2022-07-04T08:58:38,4953,82.56498666666667,4953228,82.5538,18294.17419690938
1656914320,923300,7666225,47302,75542,145,13,1,2022-07-04T08:58:40,4955,82.59872166666668,4955252,82.58753333333334,18243.305672330647
1656914321,938200,7667240,47294,75548,154,13,1,2022-07-04T08:58:41,4956,82.61563666666666,4956267,82.60445,18214.103726922625
1656914323,697000,7669314,47296,75486,164,13,1,2022-07-04T08:58:43,4958,82.64495000000001,4958341,82.63901666666668,18174.480722271714
1656914326,290500,7671592,47293,75510,172,13,1,2022-07-04T08:58:46,4961,82.688175,4960619,82.67698333333333,18115.48233049573
1656914327,315300,7672617,47302,75530,180,13,1,2022-07-04T08:58:47,4962,82.70525500000001,4961644,82.69406666666667,18088.03627513462
1656914332,530300,7677832,69252,75599,207,13,1,2022-07-04T08:58:52,4967,82.79217166666668,4966859,82.78098333333334,17960.778947053353
1656914333,302900,7678850,69256,75477,217,13,1,2022-07-04T08:58:53,4968,82.80504833333333,4967877,82.79795,17940.344120690123
1656914334,320900,7679868,69257,75405,225,13,1,2022-07-04T08:58:54,4969,82.822015,4968895,82.81491666666668,17915.812856802127
1656914336,601300,7681903,69253,75391,233,13,1,2022-07-04T08:58:56,4971,82.86002166666667,4970930,82.84883333333333,17863.3984375
1656914337,617300,7682919,69252,75398,244,13,1,2022-07-04T08:58:57,4972,82.876955,4971946,82.86576666666666,17839.62595239459
1656914338,835200,7684136,69248,75608,252,13,1,2022-07-04T08:58:58,4973,82.89725333333334,4973163,82.88605,17813.405446400797
1656914341,66100,7686542,69254,75813,4,13,1,2022-07-04T08:59:01,4976,82.934435,4975569,82.92615,17751.078214299032
1656914342,75600,7687691,69255,75943,14,13,1,2022-07-04T08:59:02,4977,82.95126,4976718,82.9453,17725.520455980244
1656914343,89100,7688705,69262,75955,22,13,1,2022-07-04T08:59:03,4978,82.96815166666667,4977732,82.9622,17701.84502155345
1656914345,434400,7690736,69255,75950,31,13,1,2022-07-04T08:59:05,4980,83.00724,4979763,82.99605,17650.06125759051
1656914346,813400,7692115,69251,75326,41,13,1,2022-07-04T08:59:06,4981,83.03022333333334,4981142,83.01903333333333,17617.01432096524
1656914347,735900,7693182,69249,75388,49,13,1,2022-07-04T08:59:07,4982,83.04559833333333,4982209,83.03681666666667,17596.27235927213
1656914349,945900,7695392,69246,75561,57,13,1,2022-07-04T08:59:09,4984,83.08243166666666,4984419,83.07365,17547.42991481166
1656914351,45200,7696491,69246,75521,67,13,1,2022-07-04T08:59:11,4986,83.10075333333333,4985518,83.09196666666666,17520.221373137425
1656914352,201600,7697503,69252,75532,76,13,1,2022-07-04T08:59:12,4987,83.12002666666667,4986530,83.10883333333332,17493.426845660953
1656914354,232600,7699534,69254,75523,84,13,1,2022-07-04T08:59:14,4989,83.15387666666668,4988561,83.14268333333332,17445.7476185994
1656914355,254600,7700556,69259,75334,94,13,1,2022-07-04T08:59:15,4990,83.17091,4989583,83.15971666666665,17420.4140625
1656914357,263600,7702565,69262,76213,102,13,1,2022-07-04T08:59:17,4992,83.20439333333334,4991592,83.19319999999999,17374.295493690734
1656914359,146400,7704642,69257,75941,110,13,1,2022-07-04T08:59:19,4994,83.23577333333333,4993669,83.22781666666667,17328.922724758722
1656914360,32100,7705648,69259,75743,121,13,1,2022-07-04T08:59:20,4995,83.250535,4994675,83.24458333333334,17302.862683943873
1656914361,364700,7706666,69256,75758,129,13,1,2022-07-04T08:59:21,4996,83.272745,4995693,83.26155,17276.261928291296
1656914362,369700,7707671,69262,75738,137,13,1,2022-07-04T08:59:22,4997,83.289495,4996698,83.2783,17256.344557127362
1656914364,505400,7710041,69279,75084,147,13,1,2022-07-04T08:59:24,4999,83.32509,4999068,83.3178,17204.212846977283
1656914365,667700,7711203,69319,75212,155,13,1,2022-07-04T08:59:25,5000,83.34446166666666,5000230,83.33716666666666,17177.90920922686
1656914367,945500,7713481,69321,75389,164,13,1,2022-07-04T08:59:27,5002,83.382425,5002508,83.37513333333332,17128.014911820395
1656914369,195700,7714497,69318,75389,174,13,1,2022-07-04T08:59:29,5004,83.40326166666667,5003524,83.39206666666668,17100.378988170443
1656914370,213700,7715515,69319,75398,182,13,1,2022-07-04T08:59:30,5005,83.42022833333334,5004542,83.40903333333334,17076.15117473934
1656914371,229700,7716531,69314,75411,190,13,1,2022-07-04T08:59:31,5006,83.43716166666667,5005558,83.42596666666667,17053.339009509622
1656914373,691900,7718993,69316,75813,200,13,1,2022-07-04T08:59:33,5008,83.47819833333332,5008020,83.46700000000001,17001.963911527357
1656914375,839800,7721141,93709,75789,209,13,1,2022-07-04T08:59:35,5010,83.51399666666666,5010168,83.5028,16953.94892563993
1656914377,860700,7723162,93723,75647,227,13,1,2022-07-04T08:59:37,5012,83.54767833333334,5012189,83.53648333333334,16904.846781249995
1656914380,71900,7725373,93717,75832,235,13,1,2022-07-04T08:59:40,5015,83.58453166666666,5014400,83.57333333333332,16852.909942220183
1656914380,916800,7726632,46852,75881,243,13,1,2022-07-04T08:59:40,5015,83.59861333333333,5015659,83.59431666666666,16835.392537788608
1656914384,590900,7729892,46854,75573,254,13,1,2022-07-04T08:59:44,5019,83.65984833333333,5018919,83.64865,16752.59054388347
1656914385,606700,7730908,46850,75577,6,13,1,2022-07-04T08:59:45,5020,83.67677833333333,5019935,83.66558333333334,16728.83760240032
1656914386,647700,7731949,46856,75602,14,13,1,2022-07-04T08:59:46,5021,83.69412833333334,5020976,83.68293333333332,16705.226694975925
1656914387,665700,7732967,46859,75595,24,13,1,2022-07-04T08:59:47,5022,83.71109499999999,5021994,83.6999,16683.44125587192
1656914389,999800,7735301,46853,75540,32,13,1,2022-07-04T08:59:49,5024,83.74999666666666,5024328,83.73880000000001,16631.25580546545
1656914390,953300,7736532,46851,75574,41,13,1,2022-07-04T08:59:50,5025,83.76588833333334,5025559,83.75931666666666,16606.46196822998
1656914392,112400,7737691,46852,75560,51,13,1,2022-07-04T08:59:52,5027,83.78520666666667,5026718,83.77863333333333,16580.20957640524
1656914394,495900,7739797,46845,75596,59,13,1,2022-07-04T08:59:54,5029,83.82493166666667,5028824,83.81373333333333,16533.515340355756
1656914395,511900,7740813,46841,75596,67,13,1,2022-07-04T08:59:55,5030,83.84186500000001,5029840,83.83066666666667,16511.746668708376
1656914396,691100,7741992,46840,75767,77,13,1,2022-07-04T08:59:56,5031,83.86151833333334,5031019,83.85031666666667,16486.771731115947
1656914398,932100,7744342,46844,75028,86,13,1,2022-07-04T08:59:58,5033,83.89886833333334,5033369,83.88948333333333,16435.76949888408
1656914400,500,7745410,101706,76096,94,13,1,2022-07-04T09:00:00,5035,83.916675,5034437,83.90728333333333,16413.92129892179
1656914402,108700,7747519,101706,75927,104,13,1,2022-07-04T09:00:02,5037,83.95181166666666,5036546,83.94243333333334,16367.033304263055
1656914404,141700,7749552,101704,75932,120,13,1,2022-07-04T09:00:04,5039,83.985695,5038579,83.97631666666666,16324.963401289255
1656914401,289100,7751587,79747,75855,131,13,1,2022-07-04T09:00:01,5036,83.93815166666667,5040614,84.01023333333333,16281.833984375
1656914408,553100,7753850,79746,76018,139,13,1,2022-07-04T09:00:08,5043,84.05921833333333,5042877,84.04795,16234.022898193707
1656914409,693400,7754991,79738,75123,147,13,1,2022-07-04T09:00:09,5044,84.07822333333334,5044018,84.06696666666667,16208.710230236295
1656914410,709300,7756007,79740,75123,157,13,1,2022-07-04T09:00:10,5045,84.095155,5045034,84.0839,16186.218128616223
1656914411,719200,7757017,79745,75114,165,13,1,2022-07-04T09:00:11,5046,84.11198666666665,5046044,84.10073333333334,16164.649091823736
1656914413,708300,7759280,79745,75144,174,13,1,2022-07-04T09:00:13,5048,84.14513833333334,5048307,84.13844999999999,16120.233611042833
1656914415,918300,7761490,132997,76138,184,13,1,2022-07-04T09:00:15,5050,84.18197166666667,5050517,84.17528333333333,16045.714328334934
1656914417,58500,7762630,133114,76088,192,13,1,2022-07-04T09:00:17,5052,84.200975,5051657,84.19428333333333,15979.58985604508
1656914420,96600,7765669,133115,75948,210,13,1,2022-07-04T09:00:20,5055,84.25161,5054696,84.24493333333334,15962.270867805113
1656914421,104100,7766676,133113,75940,219,13,1,2022-07-04T09:00:21,5056,84.26840166666666,5055703,84.26171666666667,15976.5263671875
1656914417,232500,7768725,133107,75543,227,13,1,2022-07-04T09:00:17,5052,84.203875,5057752,84.29586666666667,15999.99647418084
1656914419,248900,7770870,143679,75478,237,13,1,2022-07-04T09:00:19,5054,84.23748166666665,5059897,84.33161666666666,15936.450851941278
1656914420,273300,7771895,143682,75404,245,13,1,2022-07-04T09:00:20,5055,84.254555,5060922,84.3487,15921.78182270744
1656914421,613300,7772911,143682,75408,253,13,1,2022-07-04T09:00:21,5056,84.27688833333333,5061938,84.36563333333334,15897.220138867335
1656914428,629700,7773927,143681,75408,8,13,1,2022-07-04T09:00:28,5063,84.39382833333335,5062954,84.38256666666666,15832.035382949549
1656914430,809200,7776361,173426,75805,16,13,1,2022-07-04T09:00:30,5065,84.43015333333332,5065388,84.42313333333333,15796.172593762914
1656914431,968600,7777520,173429,75956,24,13,1,2022-07-04T09:00:31,5066,84.44947666666667,5066547,84.44245,15774.128466796872
1656914434,583900,7779881,173434,75239,34,13,1,2022-07-04T09:00:34,5069,84.49306499999999,5068908,84.4818,15732.434352486871
1656914435,653700,7780951,173434,75303,42,13,1,2022-07-04T09:00:35,5070,84.51089499999999,5069978,84.49963333333334,15713.174693784513
1656914436,669700,7781967,173441,75301,51,13,1,2022-07-04T09:00:36,5071,84.52782833333335,5070994,84.51656666666666,15694.21549449329
1656914437,685700,7782983,173434,75312,61,13,1,2022-07-04T09:00:37,5072,84.54476166666667,5072010,84.5335,15677.150266695744
1656914439,781200,7785450,183835,75409,69,13,1,2022-07-04T09:00:39,5074,84.57968666666667,5074477,84.57461666666667,15631.721470864191
1656914442,91900,7787761,183795,75426,77,13,1,2022-07-04T09:00:42,5077,84.61819833333334,5076788,84.61313333333332,15593.211289046762
1656914443,466900,7788764,183794,75283,87,13,1,2022-07-04T09:00:43,5078,84.641115,5077791,84.62985,15572.451776437103
1656914444,482900,7789780,183796,75283,96,13,1,2022-07-04T09:00:44,5079,84.65804833333333,5078807,84.64678333333333,15554.472598067998
1656914445,510900,7790808,183795,75293,104,13,1,2022-07-04T09:00:45,5080,84.67518166666667,5079835,84.66391666666667,15537.1436808393
1656914447,544900,7792842,183797,76311,114,13,1,2022-07-04T09:00:47,5082,84.70908166666666,5081869,84.69781666666667,15500.47970411104
1656914449,820100,7795117,183782,75045,122,13,1,2022-07-04T09:00:49,5084,84.74700166666666,5084144,84.73573333333334,15464.1005859375
1656914451,984900,7797282,159389,75123,130,13,1,2022-07-04T09:00:51,5086,84.78308166666667,5086309,84.77181666666667,15421.771654445463
1656914453,25900,7798323,159379,75161,141,13,1,2022-07-04T09:00:53,5088,84.80043166666665,5087350,84.78916666666667,15403.593449980484
1656914457,551000,7802848,166361,75167,167,13,1,2022-07-04T09:00:57,5092,84.87585,5091875,84.86458333333333,15327.796992030348
1656914459,569900,7804867,166371,76055,175,13,1,2022-07-04T09:00:59,5094,84.90949833333335,5093894,84.89823333333334,15291.99534142951
1656914460,598200,7805895,229929,76003,184,13,1,2022-07-04T09:01:00,5095,84.92663666666667,5094922,84.91536666666666,15274.266818074664
1656914461,683900,7806981,229921,75032,194,13,1,2022-07-04T09:01:01,5096,84.94473166666667,5096008,84.93346666666666,15255.878527970526
1656914462,699900,7807997,229921,75030,202,13,1,2022-07-04T09:01:02,5097,84.961665,5097024,84.9504,15238.280474836738
1656914464,785100,7810082,229926,75960,210,13,1,2022-07-04T09:01:04,5099,84.99641833333334,5099109,84.98515,15202.70342793367
1656914466,609000,7812400,229929,75868,220,13,1,2022-07-04T09:01:06,5101,85.02681666666668,5101427,85.02378333333333,15163.04374976439
1656914467,659900,7813451,229927,75760,229,13,1,2022-07-04T09:01:07,5102,85.04433166666666,5102478,85.0413,15142.256620345344
1656914469,690700,7815482,229933,75685,237,13,1,2022-07-04T09:01:09,5104,85.07817833333334,5104509,85.07515,15105.018956416176
1656914472,6700,7817798,229938,75806,255,13,1,2022-07-04T09:01:12,5107,85.11677833333333,5106825,85.11375,15068.744772848633
1656914474,343000,7819824,229930,75482,7,13,1,2022-07-04T09:01:14,5109,85.15571666666666,5108851,85.14751666666666,15033.130220192825
1656914476,379000,7821860,197070,75356,18,13,1,2022-07-04T09:01:16,5111,85.18965,5110887,85.18145,14999.254023637317
1656914477,650100,7822947,197078,75428,26,13,1,2022-07-04T09:01:17,5112,85.210835,5111974,85.19956666666667,14978.581763727816
1656914478,668100,7823965,197072,75431,34,13,1,2022-07-04T09:01:18,5113,85.22780166666666,5112992,85.21653333333333,14960.373387015934
1656914479,684100,7824981,197079,75429,44,13,1,2022-07-04T09:01:19,5114,85.244735,5114008,85.23346666666666,14943.634765625
1656914481,933200,7827230,218470,75643,52,13,1,2022-07-04T09:01:21,5116,85.28222000000001,5116257,85.27095,14905.97422180016
1656914484,280200,7829577,219438,75727,61,13,1,2022-07-04T09:01:24,5119,85.32133666666667,5118604,85.31006666666667,14867.338298184863
1656914485,148200,7830579,244613,75588,71,13,1,2022-07-04T09:01:25,5120,85.33580333333333,5119606,85.32676666666666,14849.303704025182
1656914486,294200,7831591,244619,75584,79,13,1,2022-07-04T09:01:26,5121,85.35490333333334,5120618,85.34363333333334,14829.396606930099
1656914487,310200,7832607,244616,75590,87,13,1,2022-07-04T09:01:27,5122,85.37183666666667,5121634,85.36056666666667,14813.113417367305
1656914489,333400,7834630,244612,75350,97,13,1,2022-07-04T09:01:29,5124,85.40555666666667,5123657,85.39428333333333,14781.008109273527
1656914491,623300,7836920,202778,75430,106,13,1,2022-07-04T09:01:31,5126,85.44372166666668,5125947,85.43245,14742.662299074038
1656914493,299100,7839030,202655,75388,114,13,1,2022-07-04T09:01:33,5128,85.47165166666667,5128057,85.46761666666666,14707.01457200344
1656914494,749300,7840046,202646,75394,124,13,1,2022-07-04T09:01:34,5129,85.49582166666667,5129073,85.48455,14688.203375479441
1656914495,767300,7841064,202642,75395,132,13,1,2022-07-04T09:01:35,5130,85.51278833333335,5130091,85.50151666666667,14672.006741056082
1656914497,34500,7842331,202642,75655,140,13,1,2022-07-04T09:01:37,5132,85.53390833333333,5131358,85.52263333333333,14651.128786003736
1656914499,109000,7844660,202644,75935,151,13,1,2022-07-04T09:01:39,5134,85.56848333333333,5133687,85.56145,14615.842891912387
1656914500,365100,7845916,192244,75046,159,13,1,2022-07-04T09:01:40,5135,85.58941833333333,5134943,85.58238333333334,14596.826267144874
1656914502,659500,7847956,192237,75045,167,13,1,2022-07-04T09:01:42,5137,85.62765833333333,5136983,85.61638333333333,14559.140746872472
1656914503,745500,7849042,192233,75115,177,13,1,2022-07-04T09:01:43,5138,85.64575833333333,5138069,85.63448333333334,14541.88752279174
1656914504,761700,7850058,192240,76131,185,13,1,2022-07-04T09:01:44,5139,85.662695,5139085,85.65141666666666,14523.47534443744
1656914506,893400,7852189,162483,75828,194,13,1,2022-07-04T09:01:46,5141,85.69822333333333,5141216,85.68693333333334,14489.724798615376
1656914508,754700,7854485,162477,75679,204,13,1,2022-07-04T09:01:48,5143,85.729245,5143512,85.7252,14460.061493798108
1656914509,810800,7855541,202242,75660,212,13,1,2022-07-04T09:01:49,5144,85.74684666666667,5144568,85.7428,14436.02767095163
1656914510,826600,7856557,202239,75606,220,13,1,2022-07-04T09:01:50,5145,85.76377666666667,5145584,85.75973333333333,14416.218111979166
1656914514,183600,7859914,202245,75693,239,13,1,2022-07-04T09:01:54,5149,85.81972666666667,5148941,85.81568333333333,14364.420719288239
1656914516,447900,7861928,215436,75364,247,13,1,2022-07-04T09:01:56,5151,85.857465,5150955,85.84925,14329.88271848929
1656914517,574600,7863054,215432,75293,1,13,1,2022-07-04T09:01:57,5152,85.87624333333333,5152081,85.86801666666666,14310.737958087868
1656914519,789800,7865086,215424,75306,9,13,1,2022-07-04T09:01:59,5154,85.91316333333333,5154113,85.90188333333334,14276.788832767039
1656914520,807800,7866104,215417,75296,17,13,1,2022-07-04T09:02:00,5155,85.93012999999999,5155131,85.91885,14259.8056640625
1656914521,832800,7867129,215423,75300,28,13,1,2022-07-04T09:02:01,5156,85.94721333333334,5156156,85.93593333333334,14244.659421723465
1656914523,733200,7869144,215422,75254,36,13,1,2022-07-04T09:02:03,5158,85.97888666666667,5158171,85.96951666666668,14212.656012125828
1656914524,980300,7870391,270604,75274,44,13,1,2022-07-04T09:02:04,5159,85.99967166666667,5159418,85.99029999999999,14192.522873556693
1656914527,255700,7872552,270608,75270,54,13,1,2022-07-04T09:02:07,5162,86.037595,5161579,86.02631666666666,14156.428292076667
1656914528,271900,7873568,270608,75245,62,13,1,2022-07-04T09:02:08,5163,86.05453166666666,5162595,86.04325,14139.018249634806
1656914529,289700,7874586,270606,75245,71,13,1,2022-07-04T09:02:09,5164,86.071495,5163613,86.06021666666668,14122.88480679995
1656914531,205900,7876617,264350,76147,81,13,1,2022-07-04T09:02:11,5166,86.10343166666667,5165644,86.09406666666668,14091.69799760593
1656914532,226900,7877638,263608,75812,89,13,1,2022-07-04T09:02:12,5167,86.12044833333333,5166665,86.11108333333333,14073.513620136602
1656914534,618500,7880029,293219,75162,97,13,1,2022-07-04T09:02:14,5169,86.16030833333333,5169056,86.15093333333333,14034.905571527472
1656914535,636900,7881048,229700,75153,107,13,1,2022-07-04T09:02:15,5170,86.17728166666667,5170075,86.16791666666667,14019.111767843007
1656914536,767600,7882064,229692,75083,116,13,1,2022-07-04T09:02:16,5171,86.19612666666667,5171091,86.18485000000001,14002.047586626286
1656914537,779600,7883076,229691,75079,124,13,1,2022-07-04T09:02:17,5172,86.21299333333333,5172103,86.20171666666667,13986.55844270834
1656914540,124800,7885421,230089,75339,134,13,1,2022-07-04T09:02:20,5175,86.25207999999999,5174448,86.24080000000001,13951.193631195272
1656914542,569600,7887866,230088,75466,142,13,1,2022-07-04T09:02:22,5177,86.29282666666667,5176893,86.28155,13911.825435469616
1656914543,577600,7888980,230092,75529,150,13,1,2022-07-04T09:02:23,5178,86.30962666666666,5178007,86.30011666666665,13895.059052971676
1656914544,700100,7889996,230091,75529,161,13,1,2022-07-04T09:02:24,5179,86.328335,5179023,86.31705000000001,13877.68915519068
1656914545,703100,7890999,230090,75517,169,13,1,2022-07-04T09:02:25,5180,86.34505166666666,5180026,86.33376666666666,13862.39308302523
