time_s,time_us,time_steady,resets_count,reset_cause,active_oscillator,time_base,time_syncs_attempted,time_syncs_performed,last_time_sync_time_steady,last_time_sync_delta_s,last_time_sync_delta_us,seq,srcSystem,srcComponent,time_gregorian,time_s_from_launch,mins_from_launch,time_steady_from_launch,mins_steady_from_launch,baro_altitude,baro_pressure
1656910851,175000,4176290,1,2,1,3,2746,431,4171065,6,57000,221,12,0,2022-07-04T08:00:51,1486,24.769583333333333,1465317,24.42195,9254.15463092849,29657.477064220184
1656910852,131000,4177290,1,2,1,3,2747,431,4171065,6,57000,124,12,0,2022-07-04T08:00:52,1487,24.78551666666667,1466317,24.438616666666668,9262.081000931767,29622.39449541284
1656910853,88000,4178290,1,2,1,3,2748,431,4171065,6,57000,132,12,0,2022-07-04T08:00:53,1488,24.801466666666666,1467317,24.455283333333334,9269.625493104006,29589.025437942604
1656910854,45000,4179290,1,2,1,3,2749,431,4171065,6,57000,165,12,0,2022-07-04T08:00:54,1489,24.817416666666666,1468317,24.47195,9276.68876165105,29557.815039135294
1656910855,2000,4180290,1,2,1,3,2750,431,4171065,6,57000,173,12,0,2022-07-04T08:00:55,1490,24.833366666666667,1469317,24.488616666666665,9283.258707365967,29528.790624818706
1656910856,483000,4181290,1,2,1,3,2751,432,4181161,0,468,183,12,0,2022-07-04T08:00:56,1491,24.85805,1470317,24.505283333333335,9290.46372226397,29497.00029007368
1656910857,440000,4182290,1,2,1,3,2752,432,4181161,0,468,191,12,0,2022-07-04T08:00:57,1492,24.874000000000002,1471317,24.52195,9296.560197962019,29470.131622364803
1656910858,397000,4183290,1,2,1,3,2752,432,4181161,0,468,139,12,0,2022-07-04T08:00:58,1493,24.88995,1472317,24.538616666666666,9302.867979196211,29442.34975688817
1656910859,354000,4184290,1,2,1,3,2753,432,4181161,0,468,147,12,0,2022-07-04T08:00:59,1494,24.9059,1473317,24.555283333333332,9308.948426486138,29415.589688506978
1656910860,310000,4185290,1,2,1,3,2753,432,4181161,0,468,180,12,0,2022-07-04T08:01:00,1495,24.921833333333332,1474317,24.57195,9314.785142299108,29389.918367346938
1656910861,267000,4186290,1,2,1,3,2754,432,4181161,0,468,188,12,0,2022-07-04T08:01:01,1496,24.937783333333336,1475317,24.588616666666667,9321.497162266349,29360.420096243623
1656910862,224000,4187290,1,2,1,3,2755,432,4181161,0,468,68,12,0,2022-07-04T08:01:02,1497,24.953733333333332,1476317,24.605283333333333,9328.716126727037,29328.71310555839
1656910863,181000,4188290,1,2,1,3,2756,432,4181161,0,468,76,12,0,2022-07-04T08:01:03,1498,24.969683333333332,1477317,24.621950000000002,9334.946436617558,29301.384191738907
1656910864,137000,4189290,1,2,1,3,2757,432,4181161,0,468,86,12,0,2022-07-04T08:01:04,1499,24.985616666666665,1478317,24.638616666666667,9340.971890511086,29274.95512457531
1656910865,483000,4190290,1,2,1,3,2758,433,4190273,0,366,94,12,0,2022-07-04T08:01:05,1500,25.00805,1479317,24.655283333333333,9345.756766835186,29253.991750687444
1656910866,440000,4191290,1,2,1,3,2758,433,4190273,0,366,81,12,0,2022-07-04T08:01:06,1501,25.024,1480317,24.67195,9351.766799202282,29227.676443629694
1656910867,397000,4192290,1,2,1,3,2759,433,4190273,0,366,89,12,0,2022-07-04T08:01:07,1502,25.039949999999997,1481317,24.688616666666668,9357.903937717014,29200.82562962963
1656910868,354000,4193290,1,2,1,3,2759,433,4190273,0,366,240,12,0,2022-07-04T08:01:08,1503,25.0559,1482317,24.705283333333334,9364.154671507637,29173.500363108207
1656910869,311000,4194290,1,2,1,3,2760,433,4190273,0,366,248,12,0,2022-07-04T08:01:09,1504,25.071849999999998,1483317,24.72195,9370.5191835668,29145.700798838057
1656910875,52000,4200290,1,2,1,3,2760,433,4190273,0,366,181,12,0,2022-07-04T08:01:15,1510,25.16753333333333,1489317,24.82195,9403.882222062724,29000.295696877383
1656910876,8000,4201290,1,2,1,3,2761,433,4190273,0,366,189,12,0,2022-07-04T08:01:16,1511,25.183466666666668,1490317,24.838616666666667,9410.10629327654,28973.215970386038
1656910876,965000,4202290,1,2,1,3,2762,433,4190273,0,366,231,12,0,2022-07-04T08:01:16,1511,25.199416666666664,1491317,24.855283333333333,9415.000061248182,28951.960549973563
1656910877,922000,4203290,1,2,1,3,2763,433,4190273,0,366,239,12,0,2022-07-04T08:01:17,1512,25.215366666666668,1492317,24.871950000000002,9419.95054654582,28930.46061797753
1656910878,879000,4204290,1,2,1,3,2764,433,4190273,0,366,249,12,0,2022-07-04T08:01:18,1513,25.231316666666665,1493317,24.888616666666667,9425.775334774402,28905.191516853938
1656910885,230000,4210290,1,2,1,3,2765,434,4210141,0,895,246,12,0,2022-07-04T08:01:25,1520,25.33716666666667,1499317,24.988616666666665,9472.941860440576,28701.180487294783
1656910886,187000,4211290,1,2,1,3,2765,434,4210141,0,895,0,12,0,2022-07-04T08:01:26,1521,25.353116666666665,1500317,25.005283333333335,9475.177167231888,28691.559527941692
1656910887,144000,4212290,1,2,1,3,2766,434,4210141,0,895,169,12,0,2022-07-04T08:01:27,1522,25.369066666666665,1501317,25.02195,9482.118634391561,28661.66365845193
1656910888,101000,4213290,1,2,1,3,2767,434,4210141,0,895,177,12,0,2022-07-04T08:01:28,1523,25.38501666666667,1502317,25.038616666666666,9489.060101551237,28631.767788962166
1656910889,58000,4214290,1,2,1,3,2768,434,4210141,0,895,214,12,0,2022-07-04T08:01:29,1524,25.400966666666665,1503317,25.055283333333332,9496.001568710908,28601.871919472407
1656910890,15000,4215290,1,2,1,3,2769,434,4210141,0,895,222,12,0,2022-07-04T08:01:30,1525,25.41691666666667,1504317,25.07195,9503.490506944445,28569.66933333333
1656910890,417000,4216290,1,2,1,3,2770,435,4215866,0,548,232,12,0,2022-07-04T08:01:30,1525,25.423616666666664,1505317,25.088616666666667,9506.733376736109,28555.73333333334
1656910891,374000,4217290,1,2,1,3,2771,435,4215866,0,548,240,12,0,2022-07-04T08:01:31,1526,25.439566666666668,1506317,25.105283333333333,9514.481862937046,28522.471301535974
1656910892,331000,4218290,1,2,1,3,2772,435,4215866,0,548,157,12,0,2022-07-04T08:01:32,1527,25.455516666666664,1507317,25.121950000000002,9523.510931212273,28483.750100603625
1656910893,288000,4219290,1,2,1,3,2773,435,4215866,0,548,165,12,0,2022-07-04T08:01:33,1528,25.471466666666668,1508317,25.138616666666667,9532.36469758546,28445.815502183406
1656910894,244000,4220290,1,2,1,3,2773,435,4215866,0,548,64,12,0,2022-07-04T08:01:34,1529,25.487399999999997,1509317,25.155283333333333,9539.681585720013,28414.505458515283
1656910895,201000,4221290,1,2,1,3,2774,435,4215866,0,548,72,12,0,2022-07-04T08:01:35,1530,25.50335,1510317,25.17195,9547.135276986457,28382.63535911602
1656910897,601000,4222290,1,2,1,3,2775,436,4221496,1,685,82,12,0,2022-07-04T08:01:37,1532,25.54335,1511317,25.188616666666668,9564.60753044001,28308.028227424744
1656910898,558000,4223290,1,2,1,3,2776,436,4221496,1,685,90,12,0,2022-07-04T08:01:38,1533,25.5593,1512317,25.205283333333334,9570.253614981955,28283.954720439964
1656910899,515000,4224290,1,2,1,3,2777,436,4221496,1,685,145,12,0,2022-07-04T08:01:39,1534,25.57525,1513317,25.22195,9577.102929687502,28254.77647058823
1656910900,472000,4225290,1,2,1,3,2778,436,4221496,1,685,153,12,0,2022-07-04T08:01:40,1535,25.5912,1514317,25.238616666666665,9585.491268102134,28219.07776183644
1656910901,429000,4226290,1,2,1,3,2779,436,4221496,1,685,125,12,0,2022-07-04T08:01:41,1536,25.60715,1515317,25.255283333333335,9593.811162300213,28183.710742981842
1656910902,386000,4227290,1,2,1,3,2780,436,4221496,1,685,133,12,0,2022-07-04T08:01:42,1537,25.6231,1516317,25.27195,9602.081010998412,28148.58625136395
1656910903,343000,4228290,1,2,1,3,2781,436,4221496,1,685,33,12,0,2022-07-04T08:01:43,1538,25.63905,1517317,25.288616666666666,9609.841641682426,28115.64968152866
1656910904,300000,4229290,1,2,1,3,2781,436,4221496,1,685,41,12,0,2022-07-04T08:01:44,1539,25.654999999999998,1518317,25.305283333333332,9617.029995397093,28085.171974522294
1656910905,257000,4230290,1,2,1,3,2782,436,4221496,1,685,236,12,0,2022-07-04T08:01:45,1540,25.67095,1519317,25.32195,9623.947522113653,28055.863691799983
1656910906,214000,4231290,1,2,1,3,2783,436,4221496,1,685,244,12,0,2022-07-04T08:01:46,1541,25.686899999999998,1520317,25.338616666666667,9630.635547980244,28027.551576394504
1656910907,503000,4232290,1,2,1,3,2784,437,4231576,0,386,233,12,0,2022-07-04T08:01:47,1542,25.708383333333334,1521317,25.355283333333333,9640.57179238156,27985.543904674614
1656910908,460000,4233290,1,2,1,3,2785,437,4231576,0,386,241,12,0,2022-07-04T08:01:48,1543,25.724333333333334,1522317,25.371950000000002,9646.387372447152,27960.982951420712
1656910909,417000,4234290,1,2,1,3,2786,437,4231576,0,386,15,12,0,2022-07-04T08:01:49,1544,25.74028333333333,1523317,25.388616666666667,9653.928106557521,27929.16763367463
1656910910,374000,4235290,1,2,1,3,2787,437,4231576,0,386,23,12,0,2022-07-04T08:01:50,1545,25.756233333333334,1524317,25.405283333333333,9661.322781838271,27897.974598054534
1656910911,331000,4236290,1,2,1,3,2788,437,4231576,0,386,33,12,0,2022-07-04T08:01:51,1546,25.77218333333333,1525317,25.42195,9667.1630808679,27873.375535507283
1656910912,288000,4237290,1,2,1,3,2789,437,4231576,0,386,41,12,0,2022-07-04T08:01:52,1547,25.788133333333334,1526317,25.438616666666668,9673.005836297918,27848.767739794224
1656910913,245000,4238290,1,2,1,3,2789,437,4231576,0,386,51,12,0,2022-07-04T08:01:53,1548,25.80408333333333,1527317,25.455283333333334,9678.895521360562,27823.993096581486
1656910914,202000,4239290,1,2,1,3,2790,437,4231576,0,386,59,12,0,2022-07-04T08:01:54,1549,25.820033333333335,1528317,25.47195,9684.366636829744,27800.98863428048
1656910915,159000,4240290,1,2,1,3,2790,437,4231576,0,386,69,12,0,2022-07-04T08:01:55,1550,25.835983333333335,1529317,25.488616666666665,9689.36855786232,27779.973741794307
1656910916,505000,4241290,1,2,1,3,2791,438,4240670,0,470,77,12,0,2022-07-04T08:01:56,1551,25.858416666666667,1530317,25.505283333333335,9697.134746938858,27747.37422494833
1656910917,463000,4242290,1,2,1,3,2792,438,4240670,0,470,87,12,0,2022-07-04T08:01:57,1552,25.874383333333334,1531317,25.52195,9703.986525338667,27718.63230882059
1656910918,420000,4243290,1,2,1,3,2793,438,4240670,0,470,95,12,0,2022-07-04T08:01:58,1553,25.890333333333334,1532317,25.538616666666666,9710.347139969406,27691.981387842927
1656910919,377000,4244290,1,2,1,3,2794,438,4240670,0,470,220,12,0,2022-07-04T08:01:59,1554,25.90628333333333,1533317,25.555283333333332,9716.614642974213,27665.726949973105
1656910920,333000,4245290,1,2,1,3,2795,438,4240670,0,470,228,12,0,2022-07-04T08:02:00,1555,25.922216666666667,1534317,25.57195,9722.584429323932,27640.750649350648
1656910921,290000,4246290,1,2,1,3,2796,438,4240670,0,470,238,12,0,2022-07-04T08:02:01,1556,25.938166666666667,1535317,25.588616666666667,9728.52663775027,27615.893506493507
1656910922,248000,4247290,1,2,1,3,2796,438,4240670,0,470,246,12,0,2022-07-04T08:02:02,1557,25.954133333333335,1536317,25.605283333333333,9734.093533642934,27592.63680387409
1656910923,205000,4248290,1,2,1,3,2797,438,4240670,0,470,26,12,0,2022-07-04T08:02:03,1558,25.97008333333333,1537317,25.621950000000002,9739.771517135941,27568.923556370304
1656910924,523000,4249290,1,2,1,3,2798,439,4248433,0,440,34,12,0,2022-07-04T08:02:04,1559,25.99205,1538317,25.638616666666667,9748.268992574187,27533.472043996335
1656910925,480000,4250290,1,2,1,3,2799,439,4248433,0,440,186,12,0,2022-07-04T08:02:05,1560,26.008,1539317,25.655283333333333,9754.652149194199,27506.862849763238
1656910926,437000,4251290,1,2,1,3,2800,439,4248433,0,440,194,12,0,2022-07-04T08:02:06,1561,26.02395,1540317,25.67195,9761.171604377167,27479.706686709014
1656910927,394000,4252290,1,2,1,3,2801,439,4248433,0,440,115,12,0,2022-07-04T08:02:07,1562,26.0399,1541317,25.688616666666668,9767.641950554675,27452.792076807447
1656910928,351000,4253290,1,2,1,3,2802,439,4248433,0,440,123,12,0,2022-07-04T08:02:08,1563,26.055850000000003,1542317,25.705283333333334,9774.112296732184,27425.87746690588
1656910929,308000,4254290,1,2,1,3,2803,439,4248433,0,440,133,12,0,2022-07-04T08:02:09,1564,26.0718,1543317,25.72195,9779.037097560962,27405.41541614332
1656910930,265000,4255290,1,2,1,3,2803,439,4248433,0,440,141,12,0,2022-07-04T08:02:10,1565,26.087750000000003,1544317,25.738616666666665,9784.583599787416,27382.382485835184
1656910931,223000,4256290,1,2,1,3,2804,439,4248433,0,440,151,12,0,2022-07-04T08:02:11,1566,26.103716666666667,1545317,25.755283333333335,9791.205497592318,27354.899160869252
1656910932,541000,4257290,1,2,1,3,2805,440,4256424,0,444,159,12,0,2022-07-04T08:02:12,1567,26.12568333333333,1546317,25.77195,9797.8273228719,27327.441283013897
1656910933,498000,4258290,1,2,1,3,2806,440,4256424,0,444,169,12,0,2022-07-04T08:02:13,1568,26.141633333333335,1547317,25.788616666666666,9803.265896217634,27304.911549037577
1656910934,455000,4259290,1,2,1,3,2807,440,4256424,0,444,177,12,0,2022-07-04T08:02:14,1569,26.15758333333333,1548317,25.805283333333332,9809.342038315808,27279.761453396524
1656910935,412000,4260290,1,2,1,3,2808,440,4256424,0,444,187,12,0,2022-07-04T08:02:15,1570,26.173533333333335,1549317,25.82195,9815.675363935377,27253.556082148498
1656910936,369000,4261290,1,2,1,3,2809,440,4256424,0,444,195,12,0,2022-07-04T08:02:16,1571,26.18948333333333,1550317,25.838616666666667,9822.672250296773,27224.633243347474
1656910937,326000,4262290,1,2,1,3,2810,440,4256424,0,444,250,12,0,2022-07-04T08:02:17,1572,26.205433333333335,1551317,25.855283333333333,9830.116735373784,27193.877362128806
1656910938,283000,4263290,1,2,1,3,2811,440,4256424,0,444,2,12,0,2022-07-04T08:02:18,1573,26.221383333333332,1552317,25.871950000000002,9836.31969999837,27168.291974986976
1656910939,596000,4264290,1,2,1,3,2812,441,4264262,0,441,133,12,0,2022-07-04T08:02:19,1574,26.243266666666667,1553317,25.888616666666667,9844.58424907505,27134.211648552227
1656910940,553000,4265290,1,2,1,3,2812,441,4264262,0,441,141,12,0,2022-07-04T08:02:20,1575,26.259216666666667,1554317,25.905283333333333,9850.299945457946,27110.6604609929
1656910941,511000,4266290,1,2,1,3,2812,441,4264262,0,441,151,12,0,2022-07-04T08:02:21,1576,26.275183333333334,1555317,25.92195,9857.523064016788,27080.935283687948
1656910942,468000,4267290,1,2,1,3,2813,441,4264262,0,441,159,12,0,2022-07-04T08:02:22,1577,26.291133333333335,1556317,25.938616666666668,9866.02230041751,27045.99460188934
1656910943,425000,4268290,1,2,1,3,2814,441,4264262,0,441,104,12,0,2022-07-04T08:02:23,1578,26.30708333333333,1557317,25.955283333333334,9874.301360600408,27011.98211991435
1656910944,382000,4269290,1,2,1,3,2815,441,4264262,0,441,112,12,0,2022-07-04T08:02:24,1579,26.323033333333335,1558317,25.97195,9881.917508280916,26980.731049250535
1656910945,339000,4270290,1,2,1,3,2816,441,4264262,0,441,55,12,0,2022-07-04T08:02:25,1580,26.33898333333333,1559317,25.988616666666665,9889.465391054258,26949.78175824176
1656910946,296000,4271290,1,2,1,3,2817,441,4264262,0,441,63,12,0,2022-07-04T08:02:26,1581,26.354933333333335,1560317,26.005283333333335,9896.911143543957,26919.283956043953
1656910947,254000,4272290,1,2,1,3,2817,441,4264262,0,441,220,12,0,2022-07-04T08:02:27,1582,26.3709,1561317,26.02195,9904.652226183252,26887.60708166762
1656910948,211000,4273290,1,2,1,3,2817,441,4264262,0,441,228,12,0,2022-07-04T08:02:28,1583,26.38685,1562317,26.038616666666666,9912.67319857403,26854.814391776126
1656910949,527000,4274290,1,2,1,3,2818,442,4273508,0,506,104,12,0,2022-07-04T08:02:29,1584,26.408783333333336,1563317,26.055283333333332,9923.178757662123,26811.906507791016
1656910950,485000,4275290,1,2,1,3,2819,442,4273508,0,506,112,12,0,2022-07-04T08:02:30,1585,26.42475,1564317,26.07195,9930.712996068687,26781.173235563703
1656910951,442000,4276290,1,2,1,3,2819,442,4273508,0,506,132,12,0,2022-07-04T08:02:31,1586,26.4407,1565317,26.088616666666667,9940.637828320467,26740.741829554336
1656910952,399000,4277290,1,2,1,3,2820,442,4273508,0,506,140,12,0,2022-07-04T08:02:32,1587,26.45665,1566317,26.105283333333333,9949.618292665693,26704.190712123
1656910953,356000,4278290,1,2,1,3,2821,442,4273508,0,506,150,12,0,2022-07-04T08:02:33,1588,26.4726,1567317,26.121950000000002,9956.3768482149,26676.719908772757
1656910954,314000,4279290,1,2,1,3,2822,442,4273508,0,506,158,12,0,2022-07-04T08:02:34,1589,26.488566666666667,1568317,26.138616666666667,9963.142465995612,26649.220400298847
1656910955,271000,4280290,1,2,1,3,2822,442,4273508,0,506,95,12,0,2022-07-04T08:02:35,1590,26.504516666666667,1569317,26.155283333333333,9970.101385179492,26620.97646137787
1656910956,228000,4281290,1,2,1,3,2822,442,4273508,0,506,103,12,0,2022-07-04T08:02:36,1591,26.520466666666668,1570317,26.17195,9977.118954639795,26592.506210855947
1656910957,185000,4282290,1,2,1,3,2822,442,4273508,0,506,105,12,0,2022-07-04T08:02:37,1592,26.536416666666664,1571317,26.188616666666668,9983.567406353832,26566.375160403302
1656910958,573000,4283290,1,2,1,3,2823,443,4282543,0,566,113,12,0,2022-07-04T08:02:38,1593,26.55955,1572317,26.205283333333334,9993.740447924036,26525.196119644297
1656910959,530000,4284290,1,2,1,3,2824,443,4282543,0,566,123,12,0,2022-07-04T08:02:39,1594,26.575499999999998,1573317,26.22195,10000.3581401766,26498.436276674027
1656910960,487000,4285290,1,2,1,3,2825,443,4282543,0,566,131,12,0,2022-07-04T08:02:40,1595,26.591450000000002,1574317,26.238616666666665,10007.387112959323,26470.037516083157
1656910961,445000,4286290,1,2,1,3,2826,443,4282543,0,566,107,12,0,2022-07-04T08:02:41,1596,26.607416666666666,1575317,26.255283333333335,10015.422286668014,26437.600325049098
1656910962,402000,4287290,1,2,1,3,2827,443,4282543,0,566,115,12,0,2022-07-04T08:02:42,1597,26.623366666666666,1576317,26.27195,10022.581525286038,26408.73504358655
1656910963,359000,4288290,1,2,1,3,2828,443,4282543,0,566,233,12,0,2022-07-04T08:02:43,1598,26.639316666666666,1577317,26.288616666666666,10029.559495106241,26380.60901618929
1656910964,794000,4289290,1,2,1,3,2829,444,4289242,0,437,241,12,0,2022-07-04T08:02:44,1599,26.663233333333334,1578317,26.305283333333332,10035.86703480611,26355.21025210084
1656910965,751000,4290290,1,2,1,3,2829,444,4289242,0,437,248,12,0,2022-07-04T08:02:45,1600,26.679183333333334,1579317,26.32195,10040.078888541666,26338.264444444445
1656910966,708000,4291290,1,2,1,3,2830,444,4289242,0,437,0,12,0,2022-07-04T08:02:46,1601,26.695133333333334,1580317,26.338616666666667,10045.481026312586,26316.542896425297
1656910967,666000,4292290,1,2,1,3,2830,444,4289242,0,437,55,12,0,2022-07-04T08:02:47,1602,26.7111,1581317,26.355283333333333,10051.424524774398,26292.65668449198
1656910968,623000,4293290,1,2,1,3,2831,444,4289242,0,437,63,12,0,2022-07-04T08:02:48,1603,26.727050000000002,1582317,26.371950000000002,10058.22473157587,26265.362566844917
1656910969,580000,4294290,1,2,1,3,2832,444,4289242,0,437,73,12,0,2022-07-04T08:02:49,1604,26.743,1583317,26.388616666666667,10065.112036278011,26237.730246389125
1656910970,537000,4295290,1,2,1,3,2833,444,4289242,0,437,81,12,0,2022-07-04T08:02:50,1605,26.758950000000002,1584317,26.405283333333333,10072.211965089342,26209.27230246389
1656910971,495000,4296290,1,2,1,3,2834,444,4289242,0,437,91,12,0,2022-07-04T08:02:51,1606,26.774916666666666,1585317,26.42195,10077.883751668645,26186.564461769605
1656910972,452000,4297290,1,2,1,3,2835,444,4289242,0,437,99,12,0,2022-07-04T08:02:52,1607,26.790866666666666,1586317,26.438616666666668,10083.223936602864,26165.191578348968
1656910973,409000,4298290,1,2,1,3,2835,444,4289242,0,437,109,12,0,2022-07-04T08:02:53,1608,26.80681666666667,1587317,26.455283333333334,10088.774684714344,26142.983792544564
1656910974,367000,4299290,1,2,1,3,2836,444,4289242,0,437,117,12,0,2022-07-04T08:02:54,1609,26.822783333333334,1588317,26.47195,10094.98993048521,26118.14100486224
1656910975,324000,4300290,1,2,1,3,2836,444,4289242,0,437,127,12,0,2022-07-04T08:02:55,1610,26.838733333333334,1589317,26.488616666666665,10100.3038273015,26096.915673693857
1656910976,691000,4301290,1,2,1,3,2837,445,4300604,0,481,135,12,0,2022-07-04T08:02:56,1611,26.861516666666667,1590317,26.505283333333335,10109.836081112133,26058.882352941175
1656910977,648000,4302290,1,2,1,3,2838,445,4300604,0,481,248,12,0,2022-07-04T08:02:57,1612,26.877466666666667,1591317,26.52195,10117.180167953635,26029.61691542289
1656910978,606000,4303290,1,2,1,3,2839,445,4300604,0,481,0,12,0,2022-07-04T08:02:58,1613,26.893433333333334,1592317,26.538616666666666,10124.082892677929,26002.12569527473
1656910979,563000,4304290,1,2,1,3,2840,445,4300604,0,481,2,12,0,2022-07-04T08:02:59,1614,26.909383333333334,1593317,26.555283333333332,10129.459453289479,25980.734106149608
1656910980,520000,4305290,1,2,1,3,2841,445,4300604,0,481,10,12,0,2022-07-04T08:03:00,1615,26.925333333333334,1594317,26.57195,10134.703489460308,25959.875653787753
1656910981,861000,4306290,1,2,1,3,2842,446,4306223,0,327,20,12,0,2022-07-04T08:03:01,1616,26.947683333333334,1595317,26.588616666666667,10141.535261699637,25932.725324784882
1656910982,818000,4307290,1,2,1,3,2842,446,4306223,0,327,28,12,0,2022-07-04T08:03:02,1617,26.963633333333334,1596317,26.605283333333333,10146.577115318514,25912.703941338223
1656910983,776000,4308290,1,2,1,3,2843,446,4306223,0,327,53,12,0,2022-07-04T08:03:03,1618,26.9796,1597317,26.621950000000002,10152.258521425298,25890.16131989001
1656910984,733000,4309290,1,2,1,3,2844,446,4306223,0,327,61,12,0,2022-07-04T08:03:04,1619,26.995549999999998,1598317,26.638616666666667,10158.213507401315,25866.55263157895
1656910985,690000,4310290,1,2,1,3,2845,446,4306223,0,327,71,12,0,2022-07-04T08:03:05,1620,27.0115,1599317,26.655283333333333,10164.154551630436,25843.010869565216
1656910986,648000,4311290,1,2,1,3,2846,446,4306223,0,327,79,12,0,2022-07-04T08:03:06,1621,27.027466666666665,1600317,26.67195,10170.350429453394,25818.481385071736
1656910987,605000,4312290,1,2,1,3,2847,446,4306223,0,327,101,12,0,2022-07-04T08:03:07,1622,27.043416666666666,1601317,26.688616666666668,10176.645017077873,25793.570070827533
1656910988,563000,4313290,1,2,1,3,2848,446,4306223,0,327,109,12,0,2022-07-04T08:03:08,1623,27.059383333333336,1602317,26.705283333333334,10183.209347098214,25767.628571428566
1656910989,520000,4314290,1,2,1,3,2849,446,4306223,0,327,119,12,0,2022-07-04T08:03:09,1624,27.075333333333333,1603317,26.72195,10189.787570533783,25741.637686860737
1656910990,477000,4315290,1,2,1,3,2849,446,4306223,0,327,127,12,0,2022-07-04T08:03:10,1625,27.091283333333333,1604317,26.738616666666665,10196.465593805322,25715.28442171518
1656910991,435000,4316290,1,2,1,3,2849,446,4306223,0,327,137,12,0,2022-07-04T08:03:11,1626,27.10725,1605317,26.755283333333335,10202.093873354506,25693.09203266387
1656910992,392000,4317290,1,2,1,3,2850,446,4306223,0,327,145,12,0,2022-07-04T08:03:12,1627,27.1232,1606317,26.77195,10207.700591344446,25670.99587496562
1656910993,350000,4318290,1,2,1,3,2851,446,4306223,0,327,196,12,0,2022-07-04T08:03:13,1628,27.139166666666664,1607317,26.788616666666666,10214.191784072742,25645.432533972824
1656910994,804000,4319290,1,2,1,3,2852,447,4318568,0,904,204,12,0,2022-07-04T08:03:14,1629,27.163400000000003,1608317,26.805283333333332,10225.234375810425,25601.997694790225
1656911001,506000,4326290,1,2,1,3,2853,447,4318568,0,904,191,12,0,2022-07-04T08:03:21,1636,27.275100000000002,1615317,26.92195,10267.998468537671,25434.363229416464
1656911002,463000,4327290,1,2,1,3,2854,447,4318568,0,904,141,12,0,2022-07-04T08:03:22,1637,27.29105,1616317,26.938616666666668,10274.655059514887,25408.353637090328
1656911003,421000,4328290,1,2,1,3,2855,447,4318568,0,904,149,12,0,2022-07-04T08:03:23,1638,27.307016666666666,1617317,26.955283333333334,10281.318606177558,25382.316866506793
1656911004,378000,4329290,1,2,1,3,2856,447,4318568,0,904,13,12,0,2022-07-04T08:03:24,1639,27.322966666666666,1618317,26.97195,10288.28604058671,25355.12968897267
1656911005,877000,4336290,1,2,1,3,2856,448,4336147,-5,-203000,43,12,0,2022-07-04T08:03:25,1640,27.34795,1625317,27.088616666666667,10299.519600097196,25311.332327992463
1656911006,834000,4337290,1,2,1,3,2856,448,4336147,-5,-203000,53,12,0,2022-07-04T08:03:26,1641,27.3639,1626317,27.105283333333333,10306.576497395834,25283.86666666667
1656911007,791000,4338290,1,2,1,3,2857,448,4336147,-5,-203000,61,12,0,2022-07-04T08:03:27,1642,27.379849999999998,1627317,27.121950000000002,10361.878764246512,25069.420409002156
1656911014,863000,4339290,1,2,1,3,2857,449,4338510,6,115000,71,12,0,2022-07-04T08:03:34,1649,27.49771666666667,1628317,27.138616666666667,10374.270940829925,25021.572948801404
1656911015,821000,4340290,1,2,1,3,2858,449,4338510,6,115000,79,12,0,2022-07-04T08:03:35,1650,27.513683333333333,1629317,27.155283333333333,10380.867987900947,24996.126773296244
1656911016,778000,4341290,1,2,1,3,2859,449,4338510,6,115000,89,12,0,2022-07-04T08:03:36,1651,27.529633333333333,1630317,27.17195,10387.690137434836,24969.83565536205
1656911017,736000,4342290,1,2,1,3,2860,449,4338510,6,115000,97,12,0,2022-07-04T08:03:37,1652,27.5456,1631317,27.188616666666668,10395.510374251866,24939.731795676846
1656911018,694000,4343290,1,2,1,3,2861,449,4338510,6,115000,107,12,0,2022-07-04T08:03:38,1653,27.561566666666668,1632317,27.205283333333334,10404.234312144328,24906.182707402488
1656911019,651000,4344290,1,2,1,3,2861,449,4338510,6,115000,115,12,0,2022-07-04T08:03:39,1654,27.577516666666668,1633317,27.22195,10412.025804416477,24876.24395980329
1656911026,354000,4351290,1,2,1,3,2862,449,4338510,6,115000,167,12,0,2022-07-04T08:03:46,1661,27.689233333333334,1640317,27.338616666666667,10460.975282645457,24688.913744017165
1656911027,312000,4352290,1,2,1,3,2862,449,4338510,6,115000,165,12,0,2022-07-04T08:03:47,1662,27.705199999999998,1641317,27.355283333333333,10468.173311436563,24661.44180145239
1656911028,270000,4353290,1,2,1,3,2863,449,4338510,6,115000,175,12,0,2022-07-04T08:03:48,1663,27.721166666666665,1642317,27.371950000000002,10475.37134022767,24633.969858887605
1656911029,227000,4354290,1,2,1,3,2864,449,4338510,6,115000,183,12,0,2022-07-04T08:03:49,1664,27.73711666666667,1643317,27.388616666666667,10482.282912424873,24607.62463533225
1656911030,792000,4355290,1,2,1,3,2865,450,4354825,0,875,201,12,0,2022-07-04T08:03:50,1665,27.763199999999998,1644317,27.405283333333333,10492.933363195907,24567.110711972204
1656911031,750000,4356290,1,2,1,3,2866,450,4354825,0,875,209,12,0,2022-07-04T08:03:51,1666,27.779166666666665,1645317,27.42195,10499.318728181037,24542.851834403154
1656911032,708000,4357290,1,2,1,3,2867,450,4354825,0,875,219,12,0,2022-07-04T08:03:52,1667,27.795133333333336,1646317,27.438616666666668,10506.057870659723,24517.26133333333
