time_s,time_us,time_steady,temperature,pressure,humidity,altitude,seq,srcSystem,srcComponent,time_gregorian,time_s_from_launch,mins_from_launch,time_steady_from_launch,mins_steady_from_launch,baro_altitude,baro_pressure
1656914155,70900,7500467,6.708856517724075,30000.0,28.85382954006629,9177.1826171875,208,13,2,2022-07-04T08:55:55,4790,79.834515,4789494,79.8249,23359.620469617526,3279.7057371992573
1656914157,211900,7502608,7.702567339734765,30000.0,28.871966192674783,9177.1826171875,216,13,2,2022-07-04T08:55:57,4792,79.87019833333333,4791635,79.86058333333334,23253.301679812295,3333.944089456872
1656914159,535900,7504932,7.36536860300223,30000.0,28.901614549598936,9177.1826171875,226,13,2,2022-07-04T08:55:59,4794,79.90893166666666,4793959,79.89931666666666,23069.39917562194,3430.416539384642
1656914160,626900,7506023,7.694903718002775,30000.0,28.912773776283583,9177.1826171875,234,13,2,2022-07-04T08:56:00,4795,79.927115,4795050,79.9175,23138.16808332378,3393.6856095325415
1656914159,77300,7510663,6.534191903617466,30000.0,29.013290177810667,9177.1826171875,5,13,2,2022-07-04T08:55:59,4794,79.90128833333333,4799690,79.99483333333333,22989.352232280402,3472.92726590558
1656914167,245700,7512547,6.485656275997462,30000.0,29.044311215449078,9177.1826171875,13,13,2,2022-07-04T08:56:07,4802,80.03742833333334,4801574,80.02623333333332,22891.61164719885,3525.4535585681015
1656914168,783700,7514085,7.685962826809759,30000.0,29.035005913781262,9177.1826171875,23,13,2,2022-07-04T08:56:08,4803,80.06306166666667,4803112,80.05186666666667,22833.27091926406,3557.360208062418
1656914169,874700,7515176,7.684046921670074,30000.0,29.0910007980096,9177.1826171875,31,13,2,2022-07-04T08:56:09,4804,80.08124500000001,4804203,80.07005000000001,22788.816601383474,3581.8900091659057
1656914170,965700,7516267,7.669358316958847,30000.0,29.101353673611285,9177.1826171875,40,13,2,2022-07-04T08:56:10,4805,80.09942833333334,4805294,80.08823333333333,22753.37320491413,3601.5770992366383
1656914172,581800,7517997,6.492681167843057,30000.0,29.120340523057674,9177.1826171875,50,13,2,2022-07-04T08:56:12,4807,80.12636333333333,4807024,80.11706666666667,22694.337770493006,3634.642937252813
1656914174,554000,7519969,6.505134386558007,30000.0,29.160789176135435,9177.1826171875,58,13,2,2022-07-04T08:56:14,4809,80.15923333333333,4808996,80.14993333333334,22614.656263952562,3679.715799499936
1656914176,120600,7521646,6.555266592210046,30000.0,29.180512553183636,9177.1826171875,66,13,2,2022-07-04T08:56:16,4811,80.18534333333334,4810673,80.17788333333333,22554.478390584987,3714.1459667093477
1656914177,211600,7522737,7.662014015505338,30000.0,29.17776157208689,9177.1826171875,76,13,2,2022-07-04T08:56:17,4812,80.20352666666666,4811764,80.19606666666667,22514.325203368473,3737.298808432629
1656914178,560600,7523862,7.659459476010307,30000.0,29.187967301944045,9177.1826171875,85,13,2,2022-07-04T08:56:18,4813,80.22601,4812889,80.21481666666666,22471.14839560992,3762.3766756032182
1656914180,59600,7525361,6.55686315972946,30000.0,29.231239546113674,9177.1826171875,93,13,2,2022-07-04T08:56:20,4815,80.25099333333333,4814388,80.2398,22421.49291629603,3791.435643564353
1656914181,632800,7527128,7.653711762412513,30000.0,29.243998951527484,9177.1826171875,103,13,2,2022-07-04T08:56:21,4816,80.27721333333334,4816155,80.26925,22362.018009266936,3826.54293313071
1656914183,449800,7528945,7.641577701582355,30000.0,29.269580355642407,9177.1826171875,111,13,2,2022-07-04T08:56:23,4818,80.30749666666667,4817972,80.29953333333333,22294.043767690895,3867.065604130433
1656914185,406700,7530708,7.623695930719623,30000.0,29.310484975500362,9177.1826171875,119,13,2,2022-07-04T08:56:25,4820,80.34011166666666,4819735,80.32891666666666,22228.384032354457,3906.6071842410042
1656914186,497700,7531799,7.622737978809733,30000.0,29.305409053714065,9177.1826171875,130,13,2,2022-07-04T08:56:26,4821,80.358295,4820826,80.3471,22188.416327122482,3930.890009165901
1656914187,588700,7532890,7.617948219413757,30000.0,29.31563969514948,9177.1826171875,138,13,2,2022-07-04T08:56:27,4822,80.37647833333334,4821917,80.36528333333334,22150.13128544626,3954.298808432633
1656914188,998300,7534434,7.6086880186401915,30000.0,29.34626739001054,9177.1826171875,146,13,2,2022-07-04T08:56:28,4823,80.39997166666667,4823461,80.39101666666667,22099.820606872585,3985.30042429232
1656914190,723800,7536562,7.603578942760601,30000.0,29.392107366538077,9177.1826171875,156,13,2,2022-07-04T08:56:30,4825,80.42873,4825589,80.42648333333334,22037.6997757167,4023.914066776124
1656914192,647500,7538113,6.048517497699345,30000.0,29.42450004794041,9177.1826171875,164,13,2,2022-07-04T08:56:32,4827,80.46079166666667,4827140,80.45233333333334,21969.31111605154,4066.847190510663
1656914194,82800,7539384,7.5658995171367,30000.0,29.438311789029687,9177.1826171875,173,13,2,2022-07-04T08:56:34,4829,80.48471333333333,4828411,80.47351666666667,21925.065356462314,4094.8585467770654
1656914195,316800,7540618,7.557916590011246,30000.0,29.453660270945253,9177.1826171875,183,13,2,2022-07-04T08:56:35,4830,80.50528,4829645,80.49408333333334,21880.070983589954,4123.5786061588315
1656914196,407800,7541709,7.551849565871112,30000.0,29.468986328073484,9177.1826171875,191,13,2,2022-07-04T08:56:36,4831,80.52346333333334,4830736,80.51226666666666,21842.573204515957,4147.673590504448
1656914198,536800,7543838,6.458833966739258,30000.0,29.511383248408034,9177.1826171875,199,13,2,2022-07-04T08:56:38,4833,80.55894666666667,4832865,80.54775,21772.846469109198,4192.8754022988505
1656914200,519800,7545821,7.530774643099562,30000.0,29.52516530934894,9177.1826171875,209,13,2,2022-07-04T08:56:40,4835,80.59199666666667,4834848,80.5808,21700.349051024285,4240.362231861661
1656914202,43700,7547345,7.522153085211267,30000.0,29.53543120649217,9177.1826171875,218,13,2,2022-07-04T08:56:42,4837,80.617395,4836372,80.6062,21651.836211014546,4272.454963839579
1656914203,134700,7548436,7.507783823905834,30000.0,29.571188076851723,9177.1826171875,226,13,2,2022-07-04T08:56:43,4838,80.63557833333333,4837463,80.62438333333333,21612.781164069664,4298.481209899173
1656914204,259700,7549561,7.485431644228834,30000.0,29.57651562085164,9177.1826171875,236,13,2,2022-07-04T08:56:44,4839,80.65432833333332,4838588,80.64313333333332,21577.033217013886,4322.44088888889
1656914206,261700,7551563,6.149100738603829,30000.0,29.626195600136853,9177.1826171875,244,13,2,2022-07-04T08:56:46,4841,80.687695,4840590,80.6765,21371.937346165698,4463.078531361562
1656914208,246700,7553548,7.465953320766948,30000.0,29.63266166104075,9177.1826171875,252,13,2,2022-07-04T08:56:48,4843,80.72077833333333,4842575,80.70958333333333,21425.50774416589,4425.599280009001
1656914206,416800,7556719,7.4282739529618995,30000.0,29.688993928559235,9177.1826171875,15,13,2,2022-07-04T08:56:46,4841,80.69028,4845746,80.76243333333333,21354.648544613563,4474.9423763386085
1656914212,507800,7557810,7.417736505476046,30000.0,29.689105573812757,9177.1826171875,23,13,2,2022-07-04T08:56:52,4847,80.79179666666667,4846837,80.78061666666667,21303.47787231428,4510.478932648666
1656914213,510600,7559047,7.403686577420762,30000.0,29.709590426450504,9177.1826171875,33,13,2,2022-07-04T08:56:53,4848,80.80851,4848074,80.80123333333333,21271.114752888323,4533.263124604667
1656914215,498600,7561035,7.371754930935117,30000.0,29.76076134356595,9177.1826171875,41,13,2,2022-07-04T08:56:55,4850,80.84164333333334,4850062,80.83436666666667,21203.03159331885,4581.632600919779
1656914217,525600,7563062,7.359620908251441,30000.0,29.776137436479743,9177.1826171875,50,13,2,2022-07-04T08:56:57,4852,80.87542666666667,4852089,80.86815,21068.13772943367,4679.363172660028
1656914218,771600,7564308,7.341100561004555,30000.0,29.811911547754374,9177.1826171875,60,13,2,2022-07-04T08:56:58,4853,80.89619333333333,4853335,80.88891666666667,20948.918491106473,4767.382896329217
1656914221,128600,7566665,7.306295091180891,30000.0,29.847847076186827,9177.1826171875,76,13,2,2022-07-04T08:57:01,4856,80.93547666666667,4855692,80.9282,20948.433785208064,4767.533484309284
1656914216,815100,7568382,7.282985013438361,30000.0,29.86333250900409,9177.1826171875,86,13,2,2022-07-04T08:56:56,4851,80.863585,4857409,80.95681666666665,21006.072489178707,4724.946364390377
1656914218,704700,7570272,7.248818198106255,30000.0,29.92466125733169,9177.1826171875,95,13,2,2022-07-04T08:56:58,4853,80.89507833333333,4859299,80.98831666666666,20961.97013901134,4757.775635336908
1656914220,510400,7572207,6.341326801682953,30000.0,29.969058515923535,9177.1826171875,103,13,2,2022-07-04T08:57:00,4855,80.92517333333333,4861234,81.02056666666667,20845.244486393538,4844.531698564596
1656914221,601400,7573298,7.20730713157136,30000.0,29.965724603276684,9177.1826171875,113,13,2,2022-07-04T08:57:01,4856,80.94335666666666,4862325,81.03875,20901.38199539342,4802.892978003171
1656914226,300500,7577767,6.001578690548558,30000.0,30.11922328912367,9177.1826171875,140,13,2,2022-07-04T08:57:06,4861,81.021675,4866794,81.11323333333333,20672.450555492684,4977.132355611148
1656914234,169800,7579600,7.112470382422202,30000.0,30.134300921804897,9177.1826171875,148,13,2,2022-07-04T08:57:14,4869,81.15283,4868627,81.14378333333335,20603.937782109995,5030.595864348582
1656914235,454800,7580885,7.092353509131135,30000.0,30.164968705178953,9177.1826171875,156,13,2,2022-07-04T08:57:15,4870,81.17424666666668,4869912,81.1652,20575.595336082966,5052.936018374216
1656914236,820000,7582122,7.084051308770813,30000.0,30.16504547907705,9177.1826171875,166,13,2,2022-07-04T08:57:16,4871,81.19699999999999,4871149,81.18581666666667,20538.50038320409,5082.314955537578
1656914237,910900,7583213,7.067446910355739,30000.0,30.20075600812438,9177.1826171875,174,13,2,2022-07-04T08:57:17,4872,81.21518166666667,4872240,81.204,20506.84556444158,5107.544378698215
1656914239,828900,7585131,6.06384446045688,30000.0,30.240276699278958,9177.1826171875,183,13,2,2022-07-04T08:57:19,4874,81.24714833333334,4874158,81.23596666666667,20449.78916030365,5153.336578002199
1656914242,39900,7587342,5.836494781624265,30000.0,30.282790653786474,9177.1826171875,193,13,2,2022-07-04T08:57:22,4877,81.28399833333333,4876369,81.27281666666666,20379.668996325086,5210.158405670554
1656914243,552900,7588855,6.090347339739037,30000.0,30.300853562913733,9177.1826171875,201,13,2,2022-07-04T08:57:23,4878,81.309215,4877882,81.29803333333332,20334.99637387434,5246.693985459353
1656914244,643900,7589946,6.969736474260936,30000.0,30.34384419185732,9177.1826171875,209,13,2,2022-07-04T08:57:24,4879,81.32739833333333,4878973,81.31621666666666,20306.0415017361,5270.517333333341
1656914247,425900,7592728,5.91089426195831,30000.0,30.347996741198756,9177.1826171875,228,13,2,2022-07-04T08:57:27,4882,81.373765,4881755,81.36258333333333,20226.417101642102,5336.644104803496
1656914249,46000,7594502,5.82499958845076,30000.0,30.414563663506325,9177.1826171875,236,13,2,2022-07-04T08:57:29,4884,81.40076666666667,4883529,81.39215,20174.796226450115,5379.948268411641
1656914250,954900,7596257,6.892781597892485,30000.0,30.42575924630862,9177.1826171875,246,13,2,2022-07-04T08:57:30,4885,81.43258166666666,4885284,81.42139999999999,20125.349457061726,5421.79004199159
1656914252,446900,7597749,6.862766020860386,30000.0,30.456479304977577,9177.1826171875,254,13,2,2022-07-04T08:57:32,4887,81.45744833333333,4886776,81.44626666666666,20080.669768347347,5459.855753646676
1656914253,537900,7598840,6.847119607028799,30000.0,30.476918797326245,9177.1826171875,6,13,2,2022-07-04T08:57:33,4888,81.47563166666667,4887867,81.46445,20046.6040508994,5489.072410632451
1656914254,628900,7599931,6.824128963085604,30000.0,30.51264750951392,9177.1826171875,17,13,2,2022-07-04T08:57:34,4889,81.493815,4888958,81.48263333333333,20018.66510811238,5513.161616161612
1656914256,549900,7601852,5.549754014140876,30000.0,30.563609216852548,9177.1826171875,25,13,2,2022-07-04T08:57:36,4891,81.52583166666666,4890879,81.51465,19964.994722208394,5559.745222929942
1656914258,822900,7604125,6.777509064292917,30000.0,30.594247184193495,9177.1826171875,33,13,2,2022-07-04T08:57:38,4893,81.563715,4893152,81.55253333333333,19898.069928728073,5618.371929824558
1656914260,482900,7605785,6.7628206080498785,30000.0,30.614668323220396,9177.1826171875,43,13,2,2022-07-04T08:57:40,4895,81.59138166666666,4894812,81.5802,19849.518310371866,5661.245161290321
1656914264,388900,7609691,5.654487729397101,30000.0,30.699453312672315,9177.1826171875,70,13,2,2022-07-04T08:57:44,4899,81.65648166666666,4898718,81.64529999999999,19741.64316330253,5757.774319066145
1656914265,975900,7611452,5.665344280047998,30000.0,30.739865481642866,9177.1826171875,78,13,2,2022-07-04T08:57:45,4900,81.68293166666668,4900479,81.67465,19689.680258347755,5804.84839650146
1656914267,807900,7613424,5.568593301461078,30000.0,30.765894153311343,9177.1826171875,86,13,2,2022-07-04T08:57:47,4902,81.713465,4902451,81.70751666666666,19635.704823323213,5854.157205240174
1656914268,898900,7614515,6.642758534170935,30000.0,30.757709335191944,9177.1826171875,96,13,2,2022-07-04T08:57:48,4903,81.73164833333334,4903542,81.7257,19609.857293019617,5877.914739164481
1656914270,304000,7615606,6.627750786237106,30000.0,30.793338024592053,9177.1826171875,105,13,2,2022-07-04T08:57:50,4905,81.75506666666666,4904633,81.74388333333333,19573.632961805546,5911.375111111121
1656914271,482900,7616889,6.610827158601023,30000.0,30.8188342917296,9177.1826171875,113,13,2,2022-07-04T08:57:51,4906,81.774715,4905916,81.76526666666668,19539.627442429894,5942.964098532501
1656914273,402800,7618809,5.425861850350907,30000.0,30.858011214255182,9177.1826171875,123,13,2,2022-07-04T08:57:53,4908,81.80671333333333,4907836,81.79726666666667,19488.61192648121,5990.689306358384
1656914274,957200,7620473,5.678436004639662,30000.0,30.881501568040658,9177.1826171875,131,13,2,2022-07-04T08:57:54,4909,81.83261999999999,4909500,81.825,19445.65523304944,6031.161187698835
1656914276,505200,7622021,5.563803651767216,30000.0,30.89750488641052,9177.1826171875,139,13,2,2022-07-04T08:57:56,4911,81.85842,4911048,81.85079999999999,19398.14868926391,6076.215372297838
1656914277,810100,7623112,6.534830530471754,30000.0,30.92085555563364,9177.1826171875,150,13,2,2022-07-04T08:57:57,4912,81.88016833333333,4912139,81.86898333333333,19366.71632150332,6106.214959000691
1656914279,47100,7624349,6.521419367486669,30000.0,30.92602701148603,9177.1826171875,158,13,2,2022-07-04T08:57:59,4914,81.900785,4913376,81.8896,19332.691995187448,6138.870654810026
1656914280,306000,7625962,5.458750732814951,30000.0,30.96401934754468,9177.1826171875,166,13,2,2022-07-04T08:58:00,4915,81.92176666666666,4914989,81.91648333333333,19292.8898068831,6177.308224286384
1656914282,502200,7627804,5.400955714374163,30000.0,30.99476921606714,9177.1826171875,176,13,2,2022-07-04T08:58:02,4917,81.95837,4916831,81.94718333333334,19238.490697296656,6230.202213100119
1656914284,778200,7630080,5.420433589356253,30000.0,31.014870232210633,9177.1826171875,184,13,2,2022-07-04T08:58:04,4919,81.99630333333333,4919107,81.98511666666667,19176.721602628724,6290.802481389577
1656914285,903200,7631205,6.425306091447078,30000.0,31.043357003844758,9177.1826171875,193,13,2,2022-07-04T08:58:05,4920,82.01505333333333,4920232,82.00386666666667,19145.294302083334,6321.855111111112
1656914286,994200,7632296,6.409021127970481,30000.0,31.033331135339836,9177.1826171875,203,13,2,2022-07-04T08:58:06,4921,82.03323666666667,4921323,82.02205000000001,19116.673538110103,6350.276810265814
1656914288,85200,7633387,6.401676929723021,30000.0,31.053664425595752,9177.1826171875,211,13,2,2022-07-04T08:58:08,4923,82.05142000000001,4922414,82.04023333333333,19089.081192546648,6377.8122690317905
1656914289,983800,7635660,5.363596523377874,30000.0,31.09112327730579,9177.1826171875,219,13,2,2022-07-04T08:58:09,4924,82.08306333333333,4924687,82.07811666666666,19031.73038347928,6435.4439489785245
1656914291,981800,7637658,5.867787259394595,30000.0,31.07762642411255,9177.1826171875,229,13,2,2022-07-04T08:58:11,4926,82.11636333333333,4926685,82.11141666666667,18912.504074719393,6556.9878667549365
1656914294,565800,7640242,6.292791278436562,30000.0,31.130460495422554,9177.1826171875,246,13,2,2022-07-04T08:58:14,4929,82.15943,4929269,82.15448333333333,18905.154221205066,6564.376237623765
1656914291,68200,7641370,6.281615339304176,30000.0,31.166017898765915,9177.1826171875,0,13,2,2022-07-04T08:58:11,4926,82.10113666666666,4930397,82.17328333333333,18934.996266149603,6534.155978875857
1656914297,655900,7643132,6.249684092314078,30000.0,31.237186063058797,9177.1826171875,8,13,2,2022-07-04T08:58:17,4932,82.21093166666667,4932159,82.20264999999999,18832.845329592346,6639.219987021401
1656914299,467900,7644944,6.225097039878892,30000.0,31.222143997683194,9177.1826171875,16,13,2,2022-07-04T08:58:19,4934,82.24113166666666,4933971,82.23285,18786.41835815811,6687.708722741425
1656914301,260900,7646737,6.1957203107423995,30000.0,31.273011066646223,9177.1826171875,27,13,2,2022-07-04T08:58:21,4936,82.271015,4935764,82.26273333333333,18741.678468398535,6734.762886597952
1656914302,526100,7647828,6.1816705741221085,30000.0,31.268034611572393,9177.1826171875,35,13,2,2022-07-04T08:58:22,4937,82.29210166666667,4936855,82.28091666666666,18708.69353302589,6769.663611365723
1656914303,617100,7648919,6.162511845914196,30000.0,31.278292259646438,9177.1826171875,43,13,2,2022-07-04T08:58:23,4938,82.31028500000001,4937946,82.2991,18678.803323355864,6801.459211732359
1656914304,894500,7650311,5.24609079332231,30000.0,31.28908973129252,9177.1826171875,53,13,2,2022-07-04T08:58:24,4939,82.331575,4939338,82.3223,18647.784709069863,6834.626262626266
1656914306,897200,7652199,6.111421924035312,30000.0,31.32421810717337,9177.1826171875,61,13,2,2022-07-04T08:58:26,4941,82.36495333333333,4941226,82.35376666666666,18595.357947514178,6891.034217608613
1656914308,579200,7653881,6.083003167587253,30000.0,31.349727613365104,9177.1826171875,70,13,2,2022-07-04T08:58:28,4943,82.39298666666667,4942908,82.38180000000001,18556.439528648636,6933.206229860359
1656914310,78100,7655544,6.065441019228092,30000.0,31.390361615259312,9177.1826171875,80,13,2,2022-07-04T08:58:30,4945,82.41796833333333,4944571,82.40951666666666,18516.307285651696,6976.951616824699
1656914311,367200,7656669,6.042450575664771,30000.0,31.370241289229387,9177.1826171875,88,13,2,2022-07-04T08:58:31,4946,82.43945333333333,4945696,82.42826666666666,18486.48849912245,7009.637343883331
1656914312,458200,7657760,6.021376007575691,30000.0,31.385566980605805,9177.1826171875,96,13,2,2022-07-04T08:58:32,4947,82.45763666666667,4946787,82.44645,18457.784830430795,7041.254812098995
1656914314,77200,7659379,5.9907220991955,30000.0,31.42120822572788,9177.1826171875,106,13,2,2022-07-04T08:58:34,4949,82.48461999999999,4948406,82.47343333333333,18418.818051534214,7084.423855165068
1656914316,365200,7661667,5.109426713981611,30000.0,31.466819777469077,9177.1826171875,115,13,2,2022-07-04T08:58:36,4951,82.52275333333334,4950694,82.51156666666667,18361.01399101306,7148.937254901974
1656914318,252200,7663554,5.927179134985659,30000.0,31.487421995634868,9177.1826171875,123,13,2,2022-07-04T08:58:38,4953,82.55420333333333,4952581,82.54301666666667,18311.69438714528,7204.396668723012
1656914319,343200,7664645,5.895567325339653,30000.0,31.533178605227995,9177.1826171875,133,13,2,2022-07-04T08:58:39,4954,82.57238666666667,4953672,82.5612,18281.964419468946,7238.050412465632
1656914320,577200,7665879,5.878324524774598,30000.0,31.548466954594833,9177.1826171875,141,13,2,2022-07-04T08:58:40,4955,82.59295333333333,4954906,82.58176666666667,18252.085513320504,7272.036466774715
1656914321,963200,7667265,4.943067216208351,30000.0,31.57384550595667,9177.1826171875,149,13,2,2022-07-04T08:58:41,4956,82.61605333333334,4956292,82.60486666666667,18213.384396313486,7316.2925682032155
1656914323,746800,7669364,5.831705117622914,30000.0,31.594296390647884,9177.1826171875,160,13,2,2022-07-04T08:58:43,4958,82.64578,4958391,82.63985,18173.38520186269,7362.351663272242
1656914326,315300,7671617,5.77997676270761,30000.0,31.59458452160722,9177.1826171875,168,13,2,2022-07-04T08:58:46,4961,82.68858833333334,4960644,82.6774,18114.912708037267,7430.145168342819
1656914327,440300,7672742,5.764969159149246,30000.0,31.62503880659622,9177.1826171875,176,13,2,2022-07-04T08:58:47,4962,82.70733833333334,4961769,82.69615,18084.50776058375,7465.6416131989035
1656914328,531300,7673833,5.747726383693066,30000.0,31.65044068663719,9177.1826171875,186,13,2,2022-07-04T08:58:48,4963,82.72552166666667,4962860,82.71433333333333,18057.36371943228,7497.645300064519
1656914332,89300,7677391,4.761700591355316,30000.0,31.690949650547516,9177.1826171875,203,13,2,2022-07-04T08:58:52,4967,82.78482166666666,4966418,82.77363333333332,17971.901333368063,7598.668315766832
1656914333,352900,7678927,4.715081764645424,30000.0,31.711377089567772,9177.1826171875,213,13,2,2022-07-04T08:58:53,4968,82.80588166666666,4967954,82.79923333333333,17939.021649400755,7637.916490932086
1656914335,110300,7680412,5.635009803582216,30000.0,31.73707081170441,9177.1826171875,221,13,2,2022-07-04T08:58:55,4970,82.83517166666667,4969439,82.82398333333335,17898.15897391532,7687.000875875877
1656914336,344300,7681646,5.6177670531121295,30000.0,31.747280368711035,9177.1826171875,229,13,2,2022-07-04T08:58:56,4971,82.85573833333333,4970673,82.84455,17869.43295913842,7721.703470031532
1656914337,469300,7682771,5.594138104148442,30000.0,31.777759047902602,9177.1826171875,239,13,2,2022-07-04T08:58:57,4972,82.87448833333333,4971798,82.8633,17843.088873453256,7753.663611365718
1656914338,984300,7684286,5.577214671554634,30000.0,31.787962654954104,9177.1826171875,248,13,2,2022-07-04T08:58:58,4973,82.89973833333333,4973313,82.88855,17810.213716573377,7793.746268656722
1656914340,480200,7685956,5.532830589922378,30000.0,31.828655424808485,9177.1826171875,0,13,2,2022-07-04T08:59:00,4975,82.92467,4974983,82.91638333333334,17767.12873942812,7846.584842435469
1656914342,338100,7687954,5.514629929704301,30000.0,31.833804213802445,9177.1826171875,10,13,2,2022-07-04T08:59:02,4977,82.955635,4976981,82.94968333333333,17718.87467930003,7906.196501341803
1656914343,583100,7689199,5.49227824677057,30000.0,31.83897151078861,9177.1826171875,18,13,2,2022-07-04T08:59:03,4978,82.976385,4978226,82.97043333333333,17691.958342552527,7939.618159823521
1656914344,988400,7690290,5.464498305745747,30000.0,31.879569729169933,9177.1826171875,26,13,2,2022-07-04T08:59:04,4979,82.99980666666667,4979317,82.98861666666667,17660.83335779961,7978.459211732359
1656914346,79400,7691381,5.441508016232637,30000.0,31.884737298799717,9177.1826171875,37,13,2,2022-07-04T08:59:06,4981,83.01799,4980408,83.00680000000001,17634.04225803449,8012.050412465625
1656914347,860700,7693307,5.420433589356253,30000.0,31.925295791924125,9177.1826171875,45,13,2,2022-07-04T08:59:07,4982,83.04767833333334,4982334,83.0389,17593.466292259327,8063.205909115253
1656914349,513700,7694960,4.632061996261859,30000.0,31.928849995859725,9177.1826171875,53,13,2,2022-07-04T08:59:09,4984,83.07522833333334,4983987,83.06645,17556.94118257705,8109.530410958911
1656914351,282700,7696729,4.378532871599441,30000.0,31.940034019316723,9177.1826171875,63,13,2,2022-07-04T08:59:11,4986,83.10471166666666,4985756,83.09593333333333,17514.312135244207,8163.911258278144
1656914352,695600,7697997,5.342202805626971,30000.0,31.955996110541072,9177.1826171875,71,13,2,2022-07-04T08:59:12,4987,83.12826,4987024,83.11706666666667,17482.53966050543,8204.686743577042
1656914353,786600,7699088,5.317935311072347,30000.0,31.95610719730197,9177.1826171875,80,13,2,2022-07-04T08:59:13,4988,83.14644333333334,4988115,83.13525,17456.661241120528,8238.05041246563
1656914355,31600,7700333,5.289197497065857,30000.0,31.97140447001909,9177.1826171875,90,13,2,2022-07-04T08:59:15,4990,83.16719333333334,4989360,83.15599999999999,17425.9418345256,8277.835341365462
1656914356,869600,7702171,5.265249325761488,30000.0,31.98667758190875,9177.1826171875,98,13,2,2022-07-04T08:59:16,4991,83.19782666666667,4991198,83.18663333333333,17383.360950889917,8333.31651538968
1656914358,516400,7704012,4.288169389589257,30000.0,32.01102929011356,9177.1826171875,106,13,2,2022-07-04T08:59:18,4993,83.22527333333333,4993039,83.21731666666666,17344.673901434708,8384.036970141675
1656914359,959100,7705575,5.182229048083627,30000.0,32.01737202582296,9177.1826171875,116,13,2,2022-07-04T08:59:19,4994,83.24931833333333,4994602,83.24336666666666,17305.01057033824,8436.333952859675
1656914361,364700,7706666,5.163070533379596,30000.0,32.02756425191127,9177.1826171875,125,13,2,2022-07-04T08:59:21,4996,83.272745,4995693,83.26155,17276.261928291296,8474.44721115538
1656914362,632700,7707934,5.133374843676597,30000.0,32.02769241452303,9177.1826171875,133,13,2,2022-07-04T08:59:22,4997,83.29387833333334,4996961,83.28268333333334,17251.05308864846,8508.020504731863
1656914363,896400,7709432,5.105595013823859,30000.0,32.048025279087796,9177.1826171875,143,13,2,2022-07-04T08:59:23,4998,83.31493999999999,4998459,83.30765,17218.879759756666,8551.06783283203
1656914365,667700,7711203,5.064084939274835,30000.0,32.09872924897555,9177.1826171875,151,13,2,2022-07-04T08:59:25,5000,83.34446166666666,5000230,83.33716666666666,17177.90920922686,8606.192099322803
1656914367,533100,7713069,5.029599661183601,30000.0,32.093819093817004,9177.1826171875,159,13,2,2022-07-04T08:59:27,5002,83.37555166666667,5002096,83.36826666666666,17137.01580756077,8661.589008924375
1656914369,122700,7714424,5.000223323639148,30000.0,32.08383554502237,9177.1826171875,170,13,2,2022-07-04T08:59:29,5004,83.402045,5003451,83.39085,17101.993962934237,8709.270971635488
1656914370,213700,7715515,4.966376685789965,30000.0,32.10418226484542,9177.1826171875,178,13,2,2022-07-04T08:59:30,5005,83.42022833333334,5004542,83.40903333333334,17076.15117473934,8744.641613198904
1656914371,304700,7716606,4.938596907665874,30000.0,32.114397614009015,9177.1826171875,186,13,2,2022-07-04T08:59:31,5006,83.43841166666667,5005633,83.42721666666667,17051.689549796632,8778.25481209899
1656914373,378700,7718680,4.876012611467945,30000.0,32.155053271488775,9177.1826171875,196,13,2,2022-07-04T08:59:33,5008,83.47297833333333,5007707,83.46178333333334,17008.450379435642,8838.021376656709
1656914375,523700,7720825,3.9583274877179293,30000.0,32.20889125643387,9177.1826171875,204,13,2,2022-07-04T08:59:35,5010,83.50872833333332,5009852,83.49753333333334,16961.061187552765,8903.956102267242
1656914377,70700,7722372,4.786287242599883,30000.0,32.22104564343632,9177.1826171875,213,13,2,2022-07-04T08:59:37,5012,83.53451166666667,5011399,83.52331666666667,16924.115374999994,8955.777142857154
1656914378,341700,7723643,4.7508441500938945,30000.0,32.26661709868031,9177.1826171875,223,13,2,2022-07-04T08:59:38,5013,83.555695,5012670,83.5445,16893.114890625,8999.354285714287
1656914379,432700,7724734,4.725938201577651,30000.0,32.317192224335685,9177.1826171875,231,13,2,2022-07-04T08:59:39,5014,83.57387833333334,5013761,83.56268333333334,16866.88139822983,9036.43721356554
1656914380,916800,7726632,3.7392850363661863,30000.0,32.35067185709823,9177.1826171875,239,13,2,2022-07-04T08:59:40,5015,83.59861333333333,5015659,83.59431666666666,16835.392537788608,9081.206469627525
1656914383,266500,7728962,3.647325682714859,30000.0,32.38620019307116,9177.1826171875,249,13,2,2022-07-04T08:59:43,5018,83.63777499999999,5017989,83.63314999999999,16783.094988405654,9156.058954907767
1656914385,285700,7730587,4.580653639753382,30000.0,32.43881432866073,9177.1826171875,2,13,2,2022-07-04T08:59:45,5020,83.67142833333334,5019614,83.66023333333332,16736.29617601712,9223.446244477174
1656914386,376700,7731678,4.561175947159086,30000.0,32.418689771771426,9177.1826171875,10,13,2,2022-07-04T08:59:46,5021,83.68961166666666,5020705,83.67841666666666,16711.325572152844,9259.641613198897
1656914387,467700,7732769,4.535631438693258,30000.0,32.45913940963669,9177.1826171875,20,13,2,2022-07-04T08:59:47,5022,83.707795,5021796,83.6966,16687.678502377403,9294.05041246563
