time_s,time_us,time_steady,gps_init_error,gps_config_error,lsm6ds3_error,lis3mdl_error,analog_sensor_init_error,gps_uart_init_error,mems_i2c_error,timers_error,rtc_error,mems_i2c_error_counter,lsm6ds3_error_counter,lis3mdl_error_counter,gps_reconfig_counter,osc_source,reset_counter,reset_cause,seq,srcSystem,srcComponent,time_gregorian,time_s_from_launch,mins_from_launch,time_steady_from_launch,mins_steady_from_launch,baro_altitude
1656913709,4000,7053838,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,129,11,0,2022-07-04T08:48:29,4344,72.40006666666666,4342865,72.38108333333334,24762.876171875
1656913710,27000,7054862,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,157,11,0,2022-07-04T08:48:30,4345,72.41711666666667,4343889,72.39815,24763.982421875
1656913711,51000,7055886,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,185,11,0,2022-07-04T08:48:31,4346,72.43418333333334,4344913,72.41521666666667,24763.982421875
1656913712,75000,7056910,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,213,11,0,2022-07-04T08:48:32,4347,72.45125,4345937,72.43228333333333,24768.297997046982
1656913713,99000,7057933,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,241,11,0,2022-07-04T08:48:33,4348,72.46831666666667,4346960,72.44933333333333,24778.027519231287
1656913718,219000,7063054,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,131,11,0,2022-07-04T08:48:38,4353,72.55365,4352081,72.53468333333333,24792.38780010492
1656913719,243000,7064078,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,160,11,0,2022-07-04T08:48:39,4354,72.57071666666667,4353105,72.55175,24799.275739358964
1656913720,267000,7065101,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,189,11,0,2022-07-04T08:48:40,4355,72.58778333333333,4354128,72.5688,24812.026822092364
1656913721,291000,7066125,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,218,11,0,2022-07-04T08:48:41,4356,72.60485,4355152,72.58586666666666,24823.96524155857
1656913722,315000,7067149,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,248,11,0,2022-07-04T08:48:42,4357,72.62191666666666,4356176,72.60293333333334,24826.11480179928
1656913723,338000,7068173,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,21,11,0,2022-07-04T08:48:43,4358,72.63896666666666,4357200,72.61999999999999,24828.262262860066
1656913724,362000,7069197,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,50,11,0,2022-07-04T08:48:44,4359,72.65603333333334,4358224,72.63706666666667,24832.710597826088
1656913725,386000,7070220,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,79,11,0,2022-07-04T08:48:45,4360,72.6731,4359247,72.65411666666667,24837.49320652174
1656913726,409000,7071244,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,108,11,0,2022-07-04T08:48:46,4361,72.69014999999999,4360271,72.67118333333333,24834.852735091088
1656913727,433000,7072268,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,137,11,0,2022-07-04T08:48:47,4362,72.70721666666667,4361295,72.68825,24842.46482000861
1656913728,457000,7073291,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,166,11,0,2022-07-04T08:48:48,4363,72.72428333333333,4362318,72.70530000000001,24851.944192760144
1656913729,480000,7074315,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,195,11,0,2022-07-04T08:48:49,4364,72.74133333333333,4363342,72.72236666666666,24856.558944188164
1656913730,504000,7075339,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,224,11,0,2022-07-04T08:48:50,4365,72.7584,4364366,72.73943333333334,24857.896935636698
1656913731,528000,7076362,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,253,11,0,2022-07-04T08:48:51,4366,72.77546666666667,4365389,72.75648333333334,24861.92275032657
1656913732,552000,7077386,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,26,11,0,2022-07-04T08:48:52,4367,72.79253333333332,4366413,72.77354999999999,24868.532396628812
1656913733,575000,7078410,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,55,11,0,2022-07-04T08:48:53,4368,72.80958333333334,4367437,72.79061666666666,24891.672932275967
1656913739,716000,7084550,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,229,11,0,2022-07-04T08:48:59,4374,72.91193333333334,4373577,72.89295,24906.492062914553
1656913740,740000,7085574,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,2,11,0,2022-07-04T08:49:00,4375,72.929,4374601,72.91001666666666,24913.78531721881
1656913741,764000,7086599,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,31,11,0,2022-07-04T08:49:01,4376,72.94606666666667,4375626,72.92710000000001,24921.078571523078
1656913742,788000,7087623,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,60,11,0,2022-07-04T08:49:02,4377,72.96313333333333,4376650,72.94416666666666,24917.893300675165
1656913743,812000,7088647,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,90,11,0,2022-07-04T08:49:03,4378,72.9802,4377674,72.96123333333334,24920.418518489994
1656913744,836000,7089671,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,119,11,0,2022-07-04T08:49:04,4379,72.99726666666668,4378698,72.9783,24927.173235258455
1656913745,860000,7090695,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,148,11,0,2022-07-04T08:49:05,4380,73.01433333333333,4379722,72.99536666666667,24934.53083986912
1656913746,881000,7091716,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,178,11,0,2022-07-04T08:49:06,4381,73.03135,4380743,73.01238333333335,24938.269313922916
1656913747,904000,7092738,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,207,11,0,2022-07-04T08:49:07,4382,73.0484,4381765,73.02941666666668,24945.05887136162
1656913748,928000,7093763,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,236,11,0,2022-07-04T08:49:08,4383,73.06546666666667,4382790,73.0465,24953.012849878134
1656913755,59000,7099894,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,148,11,0,2022-07-04T08:49:15,4390,73.16765000000001,4388921,73.14868333333334,24974.57088534302
1656913756,83000,7100918,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,176,11,0,2022-07-04T08:49:16,4391,73.18471666666666,4389945,73.16574999999999,24983.277146087206
1656913757,107000,7101942,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,204,11,0,2022-07-04T08:49:17,4392,73.20178333333334,4390969,73.18281666666667,24989.862927475406
1656913758,131000,7102966,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,234,11,0,2022-07-04T08:49:18,4393,73.21885,4391993,73.19988333333335,24995.854974643928
1656913759,156000,7103990,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,7,11,0,2022-07-04T08:49:19,4394,73.23593333333334,4393017,73.21695,24997.984375
1656913760,180000,7105014,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,36,11,0,2022-07-04T08:49:20,4395,73.253,4394041,73.23401666666668,24998.35336560495
1656913761,208000,7106042,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,65,11,0,2022-07-04T08:49:21,4396,73.27013333333333,4395069,73.25115000000001,25000.98941749971
1656913762,232000,7107066,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,94,11,0,2022-07-04T08:49:22,4397,73.2872,4396093,73.26821666666666,25005.84398099347
1656913763,256000,7108091,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,123,11,0,2022-07-04T08:49:23,4398,73.30426666666668,4397118,73.2853,25012.12577203825
1656913764,280000,7109115,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,152,11,0,2022-07-04T08:49:24,4399,73.32133333333333,4398142,73.30236666666666,25018.029097721253
1656913765,304000,7110139,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,181,11,0,2022-07-04T08:49:25,4400,73.33840000000001,4399166,73.31943333333334,25023.3422595972
1656913766,329000,7111163,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,211,11,0,2022-07-04T08:49:26,4401,73.35548333333332,4400190,73.33649999999999,25027.661735173297
1656913767,353000,7112187,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,240,11,0,2022-07-04T08:49:27,4402,73.37255,4401214,73.35356666666667,25030.78041532231
1656913768,374000,7113208,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,13,11,0,2022-07-04T08:49:28,4403,73.38956666666667,4402235,73.37058333333333,25039.146430668534
1656913769,398000,7114232,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,42,11,0,2022-07-04T08:49:29,4404,73.40663333333333,4403259,73.38765,25044.775655559937
1656913770,422000,7115256,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,71,11,0,2022-07-04T08:49:30,4405,73.4237,4404283,73.40471666666667,25039.24375671614
1656913771,446000,7116280,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,100,11,0,2022-07-04T08:49:31,4406,73.44076666666666,4405307,73.42178333333332,25046.170694716602
1656913772,470000,7117305,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,129,11,0,2022-07-04T08:49:32,4407,73.45783333333334,4406332,73.43886666666667,25064.75562686448
1656913773,494000,7118329,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,158,11,0,2022-07-04T08:49:33,4408,73.47489999999999,4407356,73.45593333333333,25074.608893055924
1656913774,518000,7119353,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,187,11,0,2022-07-04T08:49:34,4409,73.49196666666667,4408380,73.473,25077.86250500597
1656913778,611000,7123446,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,47,11,0,2022-07-04T08:49:38,4413,73.56018333333333,4412473,73.54121666666667,25088.160868513478
1656913779,635000,7124469,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,76,11,0,2022-07-04T08:49:39,4414,73.57725,4413496,73.55826666666667,25097.125702917416
1656913780,659000,7125493,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,105,11,0,2022-07-04T08:49:40,4415,73.59431666666666,4414520,73.57533333333335,25106.099501309658
1656913781,682000,7126517,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,134,11,0,2022-07-04T08:49:41,4416,73.61136666666667,4415544,73.5924,25114.390625
1656913782,706000,7127541,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,163,11,0,2022-07-04T08:49:42,4417,73.62843333333333,4416568,73.60946666666668,25114.390625
1656913783,730000,7128564,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,192,11,0,2022-07-04T08:49:43,4418,73.6455,4417591,73.62651666666667,25115.419751292713
1656913784,753000,7129588,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,221,11,0,2022-07-04T08:49:44,4419,73.66255,4418615,73.64358333333332,25119.263476000448
1656913785,777000,7130611,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,250,11,0,2022-07-04T08:49:45,4420,73.67961666666666,4419638,73.66063333333334,25121.584677940133
1656913786,801000,7131635,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,24,11,0,2022-07-04T08:49:46,4421,73.69668333333334,4420662,73.6777,25127.41076725052
1656913787,824000,7132659,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,53,11,0,2022-07-04T08:49:47,4422,73.71373333333332,4421686,73.69476666666667,25136.86324158805
1656913788,848000,7133683,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,82,11,0,2022-07-04T08:49:48,4423,73.7308,4422710,73.71183333333333,25146.792603179056
1656913789,872000,7134706,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,111,11,0,2022-07-04T08:49:49,4424,73.74786666666667,4423733,73.72888333333334,25152.968409692392
1656913790,896000,7135730,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,141,11,0,2022-07-04T08:49:50,4425,73.76493333333333,4424757,73.74595,25159.144216205725
1656913791,919000,7136754,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,170,11,0,2022-07-04T08:49:51,4426,73.78198333333333,4425781,73.76301666666667,25159.39736759435
1656913792,943000,7137778,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,198,11,0,2022-07-04T08:49:52,4427,73.79905000000001,4426805,73.78008333333334,25156.612080015468
1656913793,967000,7138802,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,226,11,0,2022-07-04T08:49:53,4428,73.81611666666666,4427829,73.79715,25159.66459374999
1656913794,991000,7139826,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,254,11,0,2022-07-04T08:49:54,4429,73.83318333333334,4428853,73.81421666666667,25171.641482638883
1656913796,15000,7140849,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,26,11,0,2022-07-04T08:49:56,4431,73.85025,4429876,73.83126666666666,25182.48581614078
1656913797,38000,7141872,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,54,11,0,2022-07-04T08:49:57,4432,73.86729999999999,4430899,73.84831666666668,25190.918187266914
1656913798,60000,7142895,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,82,11,0,2022-07-04T08:49:58,4433,73.88433333333334,4431922,73.86536666666666,25192.358097196324
1656913799,82000,7143917,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,110,11,0,2022-07-04T08:49:59,4434,73.90136666666668,4432944,73.8824,25194.228074741015
1656913800,105000,7144939,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,138,11,0,2022-07-04T08:50:00,4435,73.91841666666666,4433966,73.89943333333333,25196.704591632326
1656913801,125000,7145960,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,167,11,0,2022-07-04T08:50:01,4436,73.93541666666667,4434987,73.91645,25199.70493251114
1656913802,146000,7146981,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,197,11,0,2022-07-04T08:50:02,4437,73.95243333333333,4436008,73.93346666666666,25204.125959555455
1656913803,167000,7148001,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,226,11,0,2022-07-04T08:50:03,4438,73.96945000000001,4437028,73.95046666666667,25209.093750000004
1656913804,191000,7149025,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,255,11,0,2022-07-04T08:50:04,4439,73.98651666666666,4438052,73.96753333333332,25225.09375
1656913805,211000,7150045,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,28,11,0,2022-07-04T08:50:05,4440,74.00351666666667,4439072,73.98453333333333,25231.683446726394
1656913806,231000,7151066,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,57,11,0,2022-07-04T08:50:06,4441,74.02051666666667,4440093,74.00155,25235.39094435453
1656913807,252000,7152086,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,86,11,0,2022-07-04T08:50:07,4442,74.03753333333334,4441113,74.01855,25241.976893020117
1656913808,272000,7153106,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,115,11,0,2022-07-04T08:50:08,4443,74.05453333333334,4442133,74.03555,25246.79217361672
1656913809,293000,7154128,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,144,11,0,2022-07-04T08:50:09,4444,74.07154999999999,4443155,74.05258333333333,25248.25797973041
1656913810,315000,7155150,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,174,11,0,2022-07-04T08:50:10,4445,74.08858333333333,4444177,74.06961666666666,25250.227598958332
1656913811,338000,7156173,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,203,11,0,2022-07-04T08:50:11,4446,74.10563333333333,4445200,74.08666666666666,25255.391473675543
1656913812,359000,7157193,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,232,11,0,2022-07-04T08:50:12,4447,74.12265000000001,4446220,74.10366666666667,25263.88165658157
1656913813,379000,7158214,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,5,11,0,2022-07-04T08:50:13,4448,74.13965,4447241,74.12068333333333,25271.119057112068
1656913814,402000,7159236,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,34,11,0,2022-07-04T08:50:14,4449,74.1567,4448263,74.13771666666666,25276.14266826923
1656913815,424000,7160259,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,63,11,0,2022-07-04T08:50:15,4450,74.17373333333333,4449286,74.15476666666667,25277.395710637018
1656913816,447000,7161281,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,92,11,0,2022-07-04T08:50:16,4451,74.19078333333333,4450308,74.1718,25279.81365669869
1656913817,467000,7162301,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,121,11,0,2022-07-04T08:50:17,4452,74.20778333333332,4451328,74.1888,25285.973060731627
1656913818,487000,7163322,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,150,11,0,2022-07-04T08:50:18,4453,74.22478333333333,4452349,74.20581666666666,25290.323175054422
1656913819,508000,7164343,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,179,11,0,2022-07-04T08:50:19,4454,74.2418,4453370,74.22283333333333,25293.909155519592
1656913820,531000,7165366,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,208,11,0,2022-07-04T08:50:20,4455,74.25885,4454393,74.23988333333334,25300.210098624764
1656913821,555000,7166390,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,237,11,0,2022-07-04T08:50:21,4456,74.27591666666667,4455417,74.25695,25308.844632606415
1656913822,577000,7167411,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,10,11,0,2022-07-04T08:50:22,4457,74.29295,4456438,74.27396666666667,25318.093678994304
1656913823,600000,7168434,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,39,11,0,2022-07-04T08:50:23,4458,74.31,4457461,74.29101666666666,25326.993095679605
1656913824,623000,7169458,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,68,11,0,2022-07-04T08:50:24,4459,74.32705,4458485,74.30808333333333,25330.623442289794
1656913825,647000,7170482,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,97,11,0,2022-07-04T08:50:25,4460,74.34411666666666,4459509,74.32515,25334.257337625902
1656913826,671000,7171505,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,126,11,0,2022-07-04T08:50:26,4461,74.36118333333334,4460532,74.3422,25339.090632518906
1656913827,694000,7172529,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,155,11,0,2022-07-04T08:50:27,4462,74.37823333333334,4461556,74.35926666666666,25340.271484375
1656913828,718000,7173553,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,184,11,0,2022-07-04T08:50:28,4463,74.39529999999999,4462580,74.37633333333333,25345.977413210356
1656913829,742000,7174576,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,213,11,0,2022-07-04T08:50:29,4464,74.41236666666667,4463603,74.39338333333333,25356.144489369257
1656913830,765000,7175600,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,242,11,0,2022-07-04T08:50:30,4465,74.42941666666667,4464627,74.41045000000001,25366.301897563808
1656913831,789000,7176624,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,15,11,0,2022-07-04T08:50:31,4466,74.44648333333333,4465651,74.42751666666666,25374.582965218575
1656913832,813000,7177648,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,45,11,0,2022-07-04T08:50:32,4467,74.46355,4466675,74.44458333333334,25379.494411160947
1656913833,837000,7178672,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,74,11,0,2022-07-04T08:50:33,4468,74.48061666666668,4467699,74.46164999999999,25393.63592555951
1656913838,951000,7183786,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,219,11,0,2022-07-04T08:50:38,4473,74.56585,4472813,74.54688333333334,25429.43413405669
1656913839,975000,7184809,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,247,11,0,2022-07-04T08:50:39,4474,74.58291666666668,4473836,74.56393333333334,25431.91034565479
1656913840,999000,7185833,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,19,11,0,2022-07-04T08:50:40,4475,74.59998333333333,4474860,74.58099999999999,25444.921536043024
1656913842,22000,7186857,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,47,11,0,2022-07-04T08:50:42,4477,74.61703333333334,4475884,74.59806666666667,25458.09192729644
1656913843,43000,7187877,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,75,11,0,2022-07-04T08:50:43,4478,74.63404999999999,4476904,74.61506666666668,25459.244024907937
1656913844,64000,7188898,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,103,11,0,2022-07-04T08:50:44,4479,74.65106666666667,4477925,74.63208333333334,25460.396122519436
1656913845,87000,7189922,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,131,11,0,2022-07-04T08:50:45,4480,74.66811666666668,4478949,74.64914999999999,25461.550476933306
1656913846,110000,7190945,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,159,11,0,2022-07-04T08:50:46,4481,74.68516666666666,4479972,74.66619999999999,25462.704831347175
1656913847,131000,7191966,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,189,11,0,2022-07-04T08:50:47,4482,74.70218333333334,4480993,74.68321666666667,25463.856928958674
1656913848,150000,7192985,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,218,11,0,2022-07-04T08:50:48,4483,74.71916666666667,4482012,74.7002,25465.0067697678
1656913849,170000,7194004,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,247,11,0,2022-07-04T08:50:49,4484,74.73616666666666,4483031,74.71718333333334,25467.110189181127
1656913850,194000,7195029,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,20,11,0,2022-07-04T08:50:50,4485,74.75323333333334,4484056,74.73426666666666,25473.696123042333
1656913851,215000,7196050,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,49,11,0,2022-07-04T08:50:51,4486,74.77025,4485077,74.75128333333333,25479.17409236079
1656913852,235000,7197069,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,78,11,0,2022-07-04T08:50:52,4487,74.78725,4486096,74.76826666666666,25471.541496476853
1656913853,254000,7198089,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,107,11,0,2022-07-04T08:50:53,4488,74.80423333333333,4487116,74.78526666666667,25481.868459627058
1656913854,273000,7199108,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,136,11,0,2022-07-04T08:50:54,4489,74.82121666666667,4488135,74.80225,25494.886953072815
1656913855,295000,7200129,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,165,11,0,2022-07-04T08:50:55,4490,74.83825,4489156,74.81926666666666,25503.69131435501
1656913856,318000,7201153,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,194,11,0,2022-07-04T08:50:56,4491,74.8553,4490180,74.83633333333334,25507.460938925735
1656913857,339000,7202174,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,224,11,0,2022-07-04T08:50:57,4492,74.87231666666666,4491201,74.85335,25515.540142430455
1656913858,359000,7203194,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,253,11,0,2022-07-04T08:50:58,4493,74.88931666666667,4492221,74.87034999999999,25523.633937009632
1656913859,378000,7204213,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,26,11,0,2022-07-04T08:50:59,4494,74.9063,4493240,74.88733333333333,25520.60653889974
1656913865,509000,7210344,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,200,11,0,2022-07-04T08:51:05,4500,75.00848333333333,4499371,74.98951666666667,25555.20087403184
1656913866,533000,7211368,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,229,11,0,2022-07-04T08:51:06,4501,75.02555000000001,4500395,75.00658333333334,25561.23827419537
1656913867,556000,7212391,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,2,11,0,2022-07-04T08:51:07,4502,75.0426,4501418,75.02363333333332,25564.1971981021
1656913868,576000,7213411,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,31,11,0,2022-07-04T08:51:08,4503,75.0596,4502438,75.04063333333333,25567.97827519907
1656913869,597000,7214432,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,60,11,0,2022-07-04T08:51:09,4504,75.07661666666667,4503459,75.05765,25573.04931165797
1656913870,621000,7215456,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,89,11,0,2022-07-04T08:51:10,4505,75.09368333333333,4504483,75.07471666666667,25577.836824755424
1656913871,645000,7216480,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,118,11,0,2022-07-04T08:51:11,4506,75.11075000000001,4505507,75.09178333333332,25583.956206578765
1656913872,669000,7217504,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,147,11,0,2022-07-04T08:51:12,4507,75.12781666666666,4506531,75.10885,25597.33751212721
1656913873,693000,7218528,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,176,11,0,2022-07-04T08:51:13,4508,75.14488333333334,4507555,75.12591666666667,25613.684111519684
1656913874,717000,7219552,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,205,11,0,2022-07-04T08:51:14,4509,75.16194999999999,4508579,75.14298333333333,25614.36200006625
1656913875,741000,7220576,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,234,11,0,2022-07-04T08:51:15,4510,75.17901666666667,4509603,75.16005,25611.442557304286
1656913881,881000,7226715,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,153,11,0,2022-07-04T08:51:21,4516,75.28135,4515742,75.26236666666667,25644.669042163227
1656913882,905000,7227739,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,183,11,0,2022-07-04T08:51:22,4517,75.29841666666667,4516766,75.27943333333333,25653.656269582785
1656913883,927000,7228762,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,212,11,0,2022-07-04T08:51:23,4518,75.31545,4517789,75.29648333333333,25655.573362260882
1656913884,949000,7229783,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,240,11,0,2022-07-04T08:51:24,4519,75.33248333333333,4518810,75.3135,25661.20284861167
1656913885,969000,7230804,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,12,11,0,2022-07-04T08:51:25,4520,75.34948333333334,4519831,75.33051666666667,25669.565598508147
1656913886,992000,7231826,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,40,11,0,2022-07-04T08:51:26,4521,75.36653333333334,4520853,75.34755,25677.253606214144
1656913888,14000,7232849,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,68,11,0,2022-07-04T08:51:28,4523,75.38356666666667,4521876,75.36460000000001,25684.452794358076
1656913889,35000,7233869,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,96,11,0,2022-07-04T08:51:29,4524,75.40058333333333,4522896,75.38159999999999,25690.716571774647
1656913890,55000,7234889,0,0,0,0,0,0,0,0,-88,0,0,0,3,0,1,2,124,11,0,2022-07-04T08:51:30,4525,75.41758333333334,4523916,75.3986,25696.17872053764
