time_s,time_us,time_steady,deg,vdda,vbat,seq,srcSystem,srcComponent,time_gregorian,time_s_from_launch,mins_from_launch,time_steady_from_launch,mins_steady_from_launch,baro_altitude,baro_pressure
1656910412,527300,3759170,35.6928825378418,3.2839999198913574,3.299194097518921,199,13,0,2022-07-04T07:53:32,1047,17.458788333333334,1048197,17.469949999999997,6459.453323441351,44323.767837338266
1656910413,618300,3760261,35.39325714111328,3.2839999198913574,3.2975823879241943,210,13,0,2022-07-04T07:53:33,1048,17.476971666666667,1049288,17.488133333333334,6466.350556667479,44281.4471127406
1656910418,240300,3764883,35.39325714111328,3.2839999198913574,3.2975823879241943,236,13,0,2022-07-04T07:53:38,1053,17.554005,1053910,17.565166666666666,6495.456636277682,44103.23343213467
1656910419,961600,3766624,35.093631744384766,3.2839999198913574,3.299194097518921,244,13,0,2022-07-04T07:53:39,1054,17.582693333333335,1055651,17.594183333333334,6506.6052631276825,44035.12790971079
1656910421,651800,3767980,35.093631744384766,3.2839999198913574,3.299194097518921,253,13,0,2022-07-04T07:53:41,1056,17.610863333333334,1057007,17.616783333333334,6516.556448388778,43974.39778089529
1656910422,919800,3769249,35.39325714111328,3.2839999198913574,3.299194097518921,7,13,0,2022-07-04T07:53:42,1057,17.631996666666666,1058276,17.637933333333333,6524.18151015625,43927.919822222226
1656910424,10800,3770339,34.79400634765625,3.2820000648498535,3.2959706783294678,15,13,0,2022-07-04T07:53:44,1059,17.65018,1059366,17.6561,6532.064940957944,43879.91201224177
1656910425,614900,3772057,35.093631744384766,3.2839999198913574,3.2975823879241943,23,13,0,2022-07-04T07:53:45,1060,17.676915,1061084,17.684733333333334,6544.698620656637,43803.0574084199
1656910427,526400,3774089,34.79400634765625,3.2909998893737793,3.302417516708374,33,13,0,2022-07-04T07:53:47,1062,17.708773333333333,1063116,17.7186,6559.640898893989,43712.30161380078
1656910429,91400,3775654,34.79400634765625,3.2820000648498535,3.2975823879241943,42,13,0,2022-07-04T07:53:49,1064,17.734856666666666,1064681,17.744683333333334,6569.800856273403,43650.662264454826
1656910430,182400,3776745,35.093631744384766,3.2839999198913574,3.299194097518921,50,13,0,2022-07-04T07:53:50,1065,17.75304,1065772,17.762866666666664,6575.9421603001,43613.46659751038
1656910434,453400,3781016,35.093631744384766,3.2839999198913574,3.2959706783294678,76,13,0,2022-07-04T07:53:54,1069,17.824223333333336,1070043,17.834049999999998,6601.12880994033,43461.093045563546
1656910436,160400,3782723,34.79400634765625,3.2839999198913574,3.2975823879241943,87,13,0,2022-07-04T07:53:56,1071,17.852673333333332,1071750,17.8625,6612.042431745632,43395.21161290323
1656910437,838400,3784401,34.494380950927734,3.2820000648498535,3.2959706783294678,95,13,0,2022-07-04T07:53:57,1072,17.880640000000003,1073428,17.89046666666667,6620.857355678769,43342.04763096952
1656910439,164100,3785492,34.79400634765625,3.2839999198913574,3.299194097518921,103,13,0,2022-07-04T07:53:59,1074,17.902735,1074519,17.90865,6627.291937048865,43303.274977085246
1656910440,255100,3786584,34.494380950927734,3.2820000648498535,3.299194097518921,113,13,0,2022-07-04T07:54:00,1075,17.920918333333336,1075611,17.92685,6633.989477289903,43262.95607158704
1656910441,870100,3788198,34.79400634765625,3.2839999198913574,3.2975823879241943,121,13,0,2022-07-04T07:54:01,1076,17.947835,1077225,17.95375,6644.276095633949,43201.08773818495
1656910444,180100,3790508,35.093631744384766,3.2839999198913574,3.299194097518921,130,13,0,2022-07-04T07:54:04,1079,17.986335,1079535,17.992250000000002,6659.428765480448,43110.08993115318
1656910446,50100,3792378,34.79400634765625,3.2839999198913574,3.2975823879241943,140,13,0,2022-07-04T07:54:06,1081,18.017501666666664,1081405,18.023416666666666,6671.100472832191,43040.081354929374
1656910447,141100,3793469,34.79400634765625,3.2839999198913574,3.299194097518921,148,13,0,2022-07-04T07:54:07,1082,18.035685,1082496,18.041600000000003,6678.009342379286,42998.69007241727
1656910448,232100,3794560,34.494380950927734,3.2820000648498535,3.2975823879241943,156,13,0,2022-07-04T07:54:08,1083,18.053868333333334,1083587,18.059783333333332,6685.7939326818805,42952.09211356467
1656910449,771100,3796253,34.494380950927734,3.2820000648498535,3.2975823879241943,166,13,0,2022-07-04T07:54:09,1084,18.079518333333333,1085280,18.088,6697.206580102237,42883.857777777775
1656910451,266100,3798020,34.79400634765625,3.2839999198913574,3.2975823879241943,175,13,0,2022-07-04T07:54:11,1086,18.104435000000002,1087047,18.11745,6708.304700772085,42817.58689659593
1656910453,116000,3799798,34.494380950927734,3.2820000648498535,3.2959706783294678,183,13,0,2022-07-04T07:54:13,1088,18.135266666666666,1088825,18.147083333333335,6720.110834495436,42747.17829614604
1656910455,6300,3801334,34.494380950927734,3.2839999198913574,3.299194097518921,193,13,0,2022-07-04T07:54:15,1090,18.166771666666666,1090361,18.172683333333335,6729.2003374758915,42693.020756936276
1656910456,97300,3802425,34.494380950927734,3.2820000648498535,3.2975823879241943,201,13,0,2022-07-04T07:54:16,1091,18.184955,1091452,18.19086666666667,6734.951404961044,42658.79211732356
1656910457,188300,3803516,34.494380950927734,3.2839999198913574,3.2975823879241943,209,13,0,2022-07-04T07:54:17,1092,18.203138333333335,1092543,18.209049999999998,6741.646188028204,42618.977672955974
1656910458,905300,3805233,34.79400634765625,3.2839999198913574,3.299194097518921,220,13,0,2022-07-04T07:54:18,1093,18.231755,1094260,18.237666666666666,6752.775459901737,42552.85978713559
1656910461,149300,3807477,34.494380950927734,3.2839999198913574,3.2975823879241943,228,13,0,2022-07-04T07:54:21,1096,18.269155,1096504,18.275066666666664,6766.830732076747,42469.462870942276
1656910462,774300,3809102,34.494380950927734,3.2839999198913574,3.299194097518921,236,13,0,2022-07-04T07:54:22,1097,18.296238333333335,1098129,18.302149999999997,6775.932698799008,42415.51984963785
1656910465,132300,3811460,34.494380950927734,3.2839999198913574,3.2975823879241943,254,13,0,2022-07-04T07:54:25,1100,18.335538333333332,1100487,18.341450000000002,6791.069199590773,42325.97264761905
1656910467,20300,3813348,34.494380950927734,3.2839999198913574,3.2975823879241943,7,13,0,2022-07-04T07:54:27,1102,18.367005,1102375,18.372916666666665,6801.153760464278,42266.372972972975
1656910468,910300,3815238,34.19475555419922,3.2839999198913574,3.2975823879241943,17,13,0,2022-07-04T07:54:28,1103,18.398505,1104265,18.40441666666667,6813.611919612595,42192.871583514105
1656910470,931300,3817259,33.8951301574707,3.2820000648498535,3.2959706783294678,25,13,0,2022-07-04T07:54:30,1105,18.432188333333333,1106286,18.438100000000002,6826.058436625466,42119.49940298508
1656910472,22300,3818350,34.19475555419922,3.2839999198913574,3.2975823879241943,33,13,0,2022-07-04T07:54:32,1107,18.45037166666667,1107377,18.45628333333333,6832.165703500947,42083.55068744271
1656910473,113300,3819441,33.8951301574707,3.2839999198913574,3.2975823879241943,43,13,0,2022-07-04T07:54:33,1108,18.468555,1108468,18.474466666666668,6838.712729774146,42045.0335472044
1656910474,37300,3821071,33.8951301574707,3.2860000133514404,3.2975823879241943,52,13,0,2022-07-04T07:54:34,1109,18.483954999999998,1110098,18.501633333333334,6845.171894119101,42007.075029308326
1656910476,770500,3823098,34.19475555419922,3.2820000648498535,3.2975823879241943,60,13,0,2022-07-04T07:54:36,1111,18.529508333333336,1112125,18.535416666666666,6862.664067757939,41904.39525834766
1656910478,905500,3825233,34.19475555419922,3.2839999198913574,3.299194097518921,70,13,0,2022-07-04T07:54:38,1113,18.565091666666667,1114260,18.571,6875.054637058152,41831.77857142857
1656910480,30500,3826358,34.19475555419922,3.2839999198913574,3.2975823879241943,78,13,0,2022-07-04T07:54:40,1115,18.583841666666668,1115385,18.58975,6882.2739981762625,41789.5167192429
1656910481,264500,3827592,33.8951301574707,3.2839999198913574,3.299194097518921,86,13,0,2022-07-04T07:54:41,1116,18.604408333333332,1116619,18.610316666666666,6890.091595117725,41743.79211732356
1656910482,623500,3828951,33.8951301574707,3.2839999198913574,3.2975823879241943,97,13,0,2022-07-04T07:54:42,1117,18.62705833333333,1117978,18.63296666666667,6898.951132277746,41692.02998696219
1656910484,150600,3830652,33.8951301574707,3.2820000648498535,3.299194097518921,105,13,0,2022-07-04T07:54:44,1119,18.65251,1119679,18.661316666666668,6909.623974257028,41629.74058577406
1656910486,181600,3832683,34.19475555419922,3.2929999828338623,3.3040292263031006,113,13,0,2022-07-04T07:54:46,1121,18.686359999999997,1121710,18.69516666666667,6922.597494875795,41554.11933431229
1656910487,581600,3834083,33.8951301574707,3.2839999198913574,3.2975823879241943,123,13,0,2022-07-04T07:54:47,1122,18.709693333333334,1123110,18.7185,6930.002146468263,41510.99926672777
1656910488,672600,3835174,33.8951301574707,3.2839999198913574,3.2975823879241943,131,13,0,2022-07-04T07:54:48,1123,18.727876666666667,1124201,18.736683333333335,6935.451363143838,41479.32087455722
1656910491,787600,3838290,33.59550476074219,3.2839999198913574,3.299194097518921,150,13,0,2022-07-04T07:54:51,1126,18.779793333333334,1127317,18.788616666666666,6951.823389620168,41384.20056186637
1656910494,97500,3840425,34.19475555419922,3.2839999198913574,3.2975823879241943,158,13,0,2022-07-04T07:54:54,1129,18.818291666666667,1129452,18.8242,6964.205947150659,41312.33657263438
1656910495,693600,3842021,33.59550476074219,3.2839999198913574,3.299194097518921,166,13,0,2022-07-04T07:54:55,1130,18.844893333333335,1131048,18.8508,6972.647278748213,41263.42287348106
1656910496,927600,3843256,33.59550476074219,3.2839999198913574,3.299194097518921,176,13,0,2022-07-04T07:54:56,1131,18.86546,1132283,18.87138333333333,6979.5001635781755,41223.74862236629
1656910498,18600,3844346,33.59550476074219,3.2839999198913574,3.299194097518921,185,13,0,2022-07-04T07:54:58,1133,18.883643333333335,1133373,18.88955,6985.8467909493875,41187.033547204395
1656910499,266600,3845928,33.8951301574707,3.2839999198913574,3.2975823879241943,193,13,0,2022-07-04T07:54:59,1134,18.904443333333333,1134955,18.915916666666664,6995.105027556404,41133.53363577447
1656910501,927700,3848255,33.8951301574707,3.2839999198913574,3.2959706783294678,203,13,0,2022-07-04T07:55:01,1136,18.948795,1137282,18.9547,7011.952877478952,41036.30825841205
1656910503,804700,3850132,33.59550476074219,3.2839999198913574,3.2959706783294678,211,13,0,2022-07-04T07:55:03,1138,18.98007833333333,1139159,18.985983333333333,7022.653047762232,40974.64741754823
1656910504,895700,3851223,33.29587936401367,3.2820000648498535,3.299194097518921,219,13,0,2022-07-04T07:55:04,1139,18.998261666666668,1140250,19.004166666666666,7029.012857864058,40938.0335472044
1656910506,23700,3852351,33.59550476074219,3.2839999198913574,3.2975823879241943,230,13,0,2022-07-04T07:55:06,1141,19.017061666666667,1141378,19.022966666666665,7036.405741460272,40895.507978723406
1656910507,149700,3853821,33.59550476074219,3.2839999198913574,3.299194097518921,238,13,0,2022-07-04T07:55:07,1142,19.03582833333333,1142848,19.047466666666665,7045.18115826231,40845.08571428571
1656910509,14700,3855686,33.59550476074219,3.2839999198913574,3.299194097518921,246,13,0,2022-07-04T07:55:09,1144,19.066911666666666,1144713,19.07855,7057.850871345425,40772.36892257715
1656910510,786700,3857458,33.59550476074219,3.2839999198913574,3.299194097518921,0,13,0,2022-07-04T07:55:10,1145,19.096445000000003,1146485,19.108083333333333,7067.894392160999,40714.80210224558
1656910512,440700,3859112,33.59550476074219,3.2839999198913574,3.299194097518921,8,13,0,2022-07-04T07:55:12,1147,19.124011666666668,1148139,19.13565,7075.331799783388,40672.20291268901
1656910513,875800,3860203,33.29587936401367,3.2839999198913574,3.2975823879241943,17,13,0,2022-07-04T07:55:13,1148,19.14793,1149230,19.153833333333335,7081.544626399948,40636.654262144824
1656910514,966800,3861294,33.29587936401367,3.2839999198913574,3.299194097518921,27,13,0,2022-07-04T07:55:14,1149,19.166113333333332,1150321,19.172016666666664,7087.731398050813,40601.274977085246
1656910516,599800,3862927,33.29587936401367,3.2839999198913574,3.2975823879241943,35,13,0,2022-07-04T07:55:16,1151,19.19333,1151954,19.199233333333332,7097.874443067148,40543.34863778473
1656910518,769800,3865097,33.59550476074219,3.2839999198913574,3.2975823879241943,43,13,0,2022-07-04T07:55:18,1153,19.229496666666666,1154124,19.235400000000002,7111.174461844883,40467.4705107084
1656910520,588800,3866916,33.29587936401367,3.2839999198913574,3.299194097518921,53,13,0,2022-07-04T07:55:20,1155,19.259813333333334,1155943,19.265716666666666,7121.684678003603,40407.58997493734
1656910521,713800,3868041,33.29587936401367,3.2820000648498535,3.2959706783294678,62,13,0,2022-07-04T07:55:21,1156,19.278563333333334,1157068,19.284466666666667,7127.736268292535,40373.138942351754
1656910522,947800,3869275,32.996253967285156,3.2839999198913574,3.2975823879241943,70,13,0,2022-07-04T07:55:22,1157,19.299129999999998,1158302,19.30503333333333,7134.428159538607,40335.079017748605
1656910524,308800,3870637,33.59550476074219,3.2820000648498535,3.2975823879241943,80,13,0,2022-07-04T07:55:24,1159,19.321813333333335,1159664,19.327733333333335,7142.564270437027,40288.851264648176
1656910526,483800,3872811,33.29587936401367,3.2820000648498535,3.299194097518921,88,13,0,2022-07-04T07:55:26,1161,19.358063333333334,1161838,19.363966666666666,7155.0140139886225,40218.18269078635
1656910528,492800,3874820,33.29587936401367,3.2839999198913574,3.2975823879241943,96,13,0,2022-07-04T07:55:28,1163,19.391546666666667,1163847,19.39745,7166.675740095564,40152.08128128128
1656910529,818800,3876146,32.996253967285156,3.2839999198913574,3.299194097518921,107,13,0,2022-07-04T07:55:29,1164,19.41364666666667,1165173,19.41955,7174.302195967719,40108.89569202567
1656910530,943800,3877271,33.29587936401367,3.2839999198913574,3.2975823879241943,115,13,0,2022-07-04T07:55:30,1165,19.432396666666666,1166298,19.4383,7181.051983854167,40070.71288888889
1656910532,34800,3878362,32.996253967285156,3.2839999198913574,3.2975823879241943,123,13,0,2022-07-04T07:55:32,1167,19.45058,1167389,19.45648333333333,7189.857131245559,40020.94397076736
1656910534,9100,3880336,32.996253967285156,3.2839999198913574,3.2975823879241943,133,13,0,2022-07-04T07:55:34,1169,19.483484999999998,1169363,19.489383333333333,7201.6198017350935,39954.546701927866
1656910536,83100,3882410,33.29587936401367,3.2839999198913574,3.2975823879241943,141,13,0,2022-07-04T07:55:36,1171,19.51805166666667,1171437,19.52395,7213.363428534836,39888.33196721311
1656910537,596100,3883923,33.29587936401367,3.2839999198913574,3.2975823879241943,150,13,0,2022-07-04T07:55:37,1172,19.543268333333334,1172950,19.549166666666668,7221.364545777246,39843.26549239392
1656910538,830100,3885158,32.996253967285156,3.2839999198913574,3.299194097518921,160,13,0,2022-07-04T07:55:38,1173,19.563834999999997,1174185,19.56975,7227.429242004898,39809.13712190651
1656910539,921100,3886248,32.69662857055664,3.2820000648498535,3.2959706783294678,168,13,0,2022-07-04T07:55:39,1174,19.582018333333334,1175275,19.58791666666667,7233.561971617925,39774.654262144824
1656910541,255100,3887796,32.996253967285156,3.2839999198913574,3.299194097518921,176,13,0,2022-07-04T07:55:41,1176,19.604251666666666,1176823,19.61371666666667,7242.275895664221,39725.70296096904
1656910543,310100,3889851,32.996253967285156,3.2820000648498535,3.2975823879241943,186,13,0,2022-07-04T07:55:43,1178,19.638501666666667,1178878,19.647966666666665,7255.4284156910535,39651.89970845481
1656910544,846100,3891532,32.996253967285156,3.2839999198913574,3.2975823879241943,195,13,0,2022-07-04T07:55:44,1179,19.664101666666667,1180559,19.67598333333333,7264.410380571209,39601.556983606555
1656910546,295200,3892622,32.69662857055664,3.2820000648498535,3.2975823879241943,203,13,0,2022-07-04T07:55:46,1181,19.688253333333332,1181649,19.694149999999997,7271.816064987938,39560.0920944788
1656910547,423200,3893750,32.69662857055664,3.2820000648498535,3.2959706783294678,213,13,0,2022-07-04T07:55:47,1182,19.70705333333333,1182777,19.71295,7277.970899511629,39525.654262144824
1656910548,915200,3895242,32.996253967285156,3.2820000648498535,3.2959706783294678,221,13,0,2022-07-04T07:55:48,1183,19.73192,1184269,19.737816666666667,7288.403101221525,39467.35783563043
1656910550,801200,3897128,32.996253967285156,3.2839999198913574,3.2975823879241943,229,13,0,2022-07-04T07:55:50,1185,19.763353333333335,1186155,19.76925,7301.783731399536,39392.67871080299
1656910552,989200,3899316,32.69662857055664,3.2839999198913574,3.2975823879241943,240,13,0,2022-07-04T07:55:52,1187,19.79982,1188343,19.80571666666667,7316.423944357375,39311.08878871031
1656910554,496200,3900823,32.69662857055664,3.2839999198913574,3.2959706783294678,248,13,0,2022-07-04T07:55:54,1189,19.824936666666666,1189850,19.83083333333333,7325.732681993298,39259.274977085246
1656910555,587200,3901914,32.397003173828125,3.2839999198913574,3.2975823879241943,0,13,0,2022-07-04T07:55:55,1190,19.84312,1190941,19.849016666666667,7332.028311182401,39224.274977085246
1656910556,712200,3903039,32.397003173828125,3.2839999198913574,3.2975823879241943,10,13,0,2022-07-04T07:55:56,1191,19.86187,1192066,19.867766666666668,7339.201125011225,39184.43218390805
1656910558,238300,3905201,32.397003173828125,3.2839999198913574,3.299194097518921,18,13,0,2022-07-04T07:55:58,1193,19.887305,1194228,19.9038,7349.8390726734715,39125.399204997164
1656910560,907200,3907234,32.69662857055664,3.2839999198913574,3.2975823879241943,27,13,0,2022-07-04T07:56:00,1195,19.931786666666667,1196261,19.937683333333332,7366.129724635271,39035.123078728146
1656910562,564200,3908891,32.69662857055664,3.2839999198913574,3.2975823879241943,37,13,0,2022-07-04T07:56:02,1197,19.959403333333334,1197918,19.9653,7374.75641747465,38987.37855178735
1656910563,655200,3909982,32.69662857055664,3.2820000648498535,3.2959706783294678,45,13,0,2022-07-04T07:56:03,1198,19.977586666666664,1199009,19.983483333333332,7381.182803478271,38951.85348460292
1656910564,889200,3911216,32.397003173828125,3.2839999198913574,3.2959706783294678,53,13,0,2022-07-04T07:56:04,1199,19.998153333333335,1200243,20.00405,7390.239844289224,38901.823500920276
1656910566,216200,3912758,32.69662857055664,3.2929999828338623,3.3040292263031006,63,13,0,2022-07-04T07:56:06,1201,20.02027,1201785,20.02975,7400.101554046545,38847.41765451839
1656910567,892200,3914433,32.69662857055664,3.2839999198913574,3.2975823879241943,72,13,0,2022-07-04T07:56:07,1202,20.048203333333333,1203460,20.057666666666666,7412.871432188327,38777.04761904762
1656910570,33300,3916694,32.69662857055664,3.2839999198913574,3.299194097518921,80,13,0,2022-07-04T07:56:10,1205,20.083888333333334,1205721,20.09535,7428.1445893055525,38693.01570561887
1656910571,124300,3917785,32.397003173828125,3.2820000648498535,3.299194097518921,90,13,0,2022-07-04T07:56:11,1206,20.102071666666667,1206812,20.113533333333333,7436.122141996342,38649.18297872341
1656910575,899300,3922330,32.397003173828125,3.2839999198913574,3.299194097518921,117,13,0,2022-07-04T07:56:15,1210,20.181655,1211357,20.189283333333332,7472.423898113606,38450.29298701298
1656910577,550500,3924241,32.397003173828125,3.2839999198913574,3.2975823879241943,125,13,0,2022-07-04T07:56:17,1212,20.209175000000002,1213268,20.221133333333334,7487.179979189722,38369.6318214892
1656910579,270400,3925597,32.397003173828125,3.2839999198913574,3.2975823879241943,133,13,0,2022-07-04T07:56:19,1214,20.237840000000002,1214624,20.243733333333335,7499.269162379342,38303.66114509588
1656910580,504400,3926831,32.09737777709961,3.2839999198913574,3.2959706783294678,143,13,0,2022-07-04T07:56:20,1215,20.258406666666666,1215858,20.2643,7507.996623341269,38256.10794165316
1656910581,595400,3927922,32.09737777709961,3.2820000648498535,3.2975823879241943,151,13,0,2022-07-04T07:56:21,1216,20.27659,1216949,20.282483333333335,7517.235616689726,38205.822030237585
1656910582,876900,3929770,32.09737777709961,3.2860000133514404,3.2959706783294678,160,13,0,2022-07-04T07:56:22,1217,20.297948333333334,1218797,20.313283333333334,7528.6425839244475,38143.80633454306
1656910585,337300,3932066,32.09737777709961,3.2820000648498535,3.299194097518921,170,13,0,2022-07-04T07:56:25,1220,20.338955,1221093,20.35155,7548.365890975528,38036.767474501736
1656910586,928300,3933657,31.797752380371094,3.2839999198913574,3.299194097518921,178,13,0,2022-07-04T07:56:26,1221,20.365471666666668,1222684,20.378066666666665,7558.624966717733,37981.17452966715
1656910588,19300,3934748,31.797752380371094,3.2839999198913574,3.2975823879241943,186,13,0,2022-07-04T07:56:28,1223,20.383654999999997,1223775,20.396250000000002,7565.072866958352,37946.274977085246
1656910591,127300,3937856,32.09737777709961,3.2839999198913574,3.2975823879241943,205,13,0,2022-07-04T07:56:31,1226,20.435455,1226883,20.448050000000002,7585.515914274423,37835.81917888563
1656910593,458600,3939785,32.09737777709961,3.2839999198913574,3.299194097518921,213,13,0,2022-07-04T07:56:33,1228,20.47431,1228812,20.4802,7598.808567610747,37764.11113053359
1656910595,325600,3941652,32.09737777709961,3.2839999198913574,3.2959706783294678,223,13,0,2022-07-04T07:56:35,1230,20.505426666666665,1230679,20.51131666666667,7610.0686820749,37703.468529076395
1656910596,562600,3942889,32.09737777709961,3.2839999198913574,3.299194097518921,231,13,0,2022-07-04T07:56:36,1231,20.526043333333334,1231916,20.53193333333333,7617.723948875028,37662.274977085246
1656910597,687600,3944014,31.797752380371094,3.2839999198913574,3.2975823879241943,239,13,0,2022-07-04T07:56:37,1232,20.544793333333335,1233041,20.550683333333332,7624.898346961805,37623.71288888889
1656910598,751500,3945263,31.797752380371094,3.2839999198913574,3.2959706783294678,250,13,0,2022-07-04T07:56:38,1233,20.562525,1234290,20.5715,7633.104406502206,37579.64790428173
1656910600,515500,3947026,32.09737777709961,3.2820000648498535,3.299194097518921,2,13,0,2022-07-04T07:56:40,1235,20.591925,1236053,20.600883333333336,7646.6551132148425,37506.97183381954
1656910602,621700,3949272,32.09737777709961,3.2820000648498535,3.2959706783294678,10,13,0,2022-07-04T07:56:42,1237,20.62702833333333,1238299,20.638316666666665,7660.112113580292,37434.89973418395
1656910603,976700,3950627,31.797752380371094,3.2839999198913574,3.299194097518921,20,13,0,2022-07-04T07:56:43,1238,20.649611666666665,1239654,20.6609,7667.059685248889,37397.72920641651
1656910605,391800,3951718,31.797752380371094,3.2839999198913574,3.299194097518921,28,13,0,2022-07-04T07:56:45,1240,20.67319666666667,1240745,20.67908333333333,7674.557854928106,37357.65426214482
1656910606,625800,3952953,31.498126983642578,3.2820000648498535,3.2959706783294678,37,13,0,2022-07-04T07:56:46,1241,20.693763333333333,1241980,20.699666666666666,7682.653233608354,37314.433377837115
1656910608,513800,3954840,31.797752380371094,3.2820000648498535,3.2959706783294678,47,13,0,2022-07-04T07:56:48,1243,20.72523,1243867,20.731116666666665,7695.261602509578,37247.187191216835
1656910609,905800,3956506,31.797752380371094,3.2839999198913574,3.2975823879241943,55,13,0,2022-07-04T07:56:49,1244,20.74843,1245533,20.758883333333333,7705.0583031042715,37195.006953339434
1656910611,864800,3958465,31.797752380371094,3.2839999198913574,3.299194097518921,63,13,0,2022-07-04T07:56:51,1246,20.78108,1247492,20.791533333333334,7715.718773608829,37138.29015518188
1656910613,263900,3959590,31.198501586914062,3.2839999198913574,3.2975823879241943,73,13,0,2022-07-04T07:56:53,1248,20.80439833333333,1248617,20.810283333333334,7722.943521210472,37099.89569202567
1656910614,354900,3960681,31.498126983642578,3.2839999198913574,3.2959706783294678,82,13,0,2022-07-04T07:56:54,1249,20.822581666666668,1249708,20.828466666666667,7729.463023638004,37065.274977085246
1656910615,570900,3961897,31.198501586914062,3.2909998893737793,3.302417516708374,90,13,0,2022-07-04T07:56:55,1250,20.842848333333333,1250924,20.848733333333332,7737.5318526057345,37022.46787148595
1656910617,583900,3963910,31.498126983642578,3.2839999198913574,3.2975823879241943,100,13,0,2022-07-04T07:56:57,1252,20.876398333333334,1252937,20.88228333333333,7749.900228311728,36956.92239010989
1656910619,104100,3965567,31.498126983642578,3.2839999198913574,3.2975823879241943,108,13,0,2022-07-04T07:56:59,1254,20.901735,1254594,20.9099,7758.648844180349,36910.61762711864
1656910620,601100,3967063,31.498126983642578,3.2839999198913574,3.299194097518921,116,13,0,2022-07-04T07:57:00,1255,20.926685000000003,1256090,20.934833333333334,7767.073685554783,36866.06218623481
1656910621,971000,3968297,31.498126983642578,3.2839999198913574,3.299194097518921,127,13,0,2022-07-04T07:57:01,1256,20.949516666666668,1257324,20.9554,7774.642456295282,36826.082633768885
1656910623,96000,3969422,31.498126983642578,3.2839999198913574,3.2959706783294678,135,13,0,2022-07-04T07:57:03,1258,20.96826666666667,1258449,20.97415,7781.123472048611,36791.87377777778
1656910624,645000,3970971,31.498126983642578,3.2820000648498535,3.2975823879241943,143,13,0,2022-07-04T07:57:04,1259,20.994083333333332,1259998,20.99996666666667,7791.169581048221,36738.90463576159
1656910626,270700,3972741,31.498126983642578,3.2820000648498535,3.2959706783294678,153,13,0,2022-07-04T07:57:06,1261,21.021178333333335,1261768,21.029466666666668,7802.06475308101,36681.52201524132
1656910628,211500,3974642,31.498126983642578,3.2839999198913574,3.2975823879241943,161,13,0,2022-07-04T07:57:08,1263,21.053524999999997,1263669,21.06115,7814.069578543497,36618.365752573045
1656910629,677100,3976003,31.498126983642578,3.2839999198913574,3.299194097518921,170,13,0,2022-07-04T07:57:09,1264,21.077951666666667,1265030,21.083833333333335,7821.489720854724,36579.38307126128
1656910630,768100,3977094,31.498126983642578,3.2839999198913574,3.2975823879241943,180,13,0,2022-07-04T07:57:10,1265,21.096135,1266121,21.102016666666668,7827.368693429194,36548.51640696608
1656910631,859100,3978185,31.498126983642578,3.2820000648498535,3.2975823879241943,188,13,0,2022-07-04T07:57:11,1266,21.114318333333333,1267212,21.1202,7834.232059214205,36512.51767337808
1656910634,178100,3980504,31.198501586914062,3.2839999198913574,3.299194097518921,196,13,0,2022-07-04T07:57:14,1269,21.152968333333334,1269531,21.158849999999997,7848.171774811922,36439.479999999996
1656910635,950700,3982631,31.498126983642578,3.2839999198913574,3.2975823879241943,206,13,0,2022-07-04T07:57:15,1270,21.182511666666667,1271658,21.1943,7860.035624641994,36377.41955193482
1656910637,802000,3984128,31.198501586914062,3.2860000133514404,3.299194097518921,215,13,0,2022-07-04T07:57:17,1272,21.213366666666666,1273155,21.21925,7870.77128059342,36321.318971893495
1656910638,927000,3985253,30.898876190185547,3.2820000648498535,3.299194097518921,223,13,0,2022-07-04T07:57:18,1273,21.232116666666666,1274280,21.238,7877.457389830144,36286.41631530706
1656910640,18000,3986345,31.198501586914062,3.2839999198913574,3.2975823879241943,233,13,0,2022-07-04T07:57:20,1275,21.2503,1275372,21.2562,7886.440161651639,36239.5737803053
1656910641,276600,3987847,31.198501586914062,3.2820000648498535,3.2959706783294678,241,13,0,2022-07-04T07:57:21,1276,21.271276666666665,1276874,21.281233333333333,7896.123027462691,36189.14362863381
1656910643,390000,3990070,31.198501586914062,3.2839999198913574,3.2975823879241943,249,13,0,2022-07-04T07:57:23,1278,21.306500000000003,1279097,21.318283333333333,7908.3020115815325,36125.783414508
1656910645,609100,3991935,31.198501586914062,3.2820000648498535,3.2959706783294678,4,13,0,2022-07-04T07:57:25,1280,21.343484999999998,1280962,21.349366666666665,7919.998723713036,36065.012723903645
1656910646,700100,3993026,30.898876190185547,3.2839999198913574,3.2975823879241943,12,13,0,2022-07-04T07:57:26,1281,21.361668333333334,1282053,21.36755,7926.020541020996,36033.757836846926
1656910647,791100,3994117,30.59925079345703,3.2839999198913574,3.2975823879241943,20,13,0,2022-07-04T07:57:27,1282,21.379851666666664,1283144,21.385733333333334,7932.500441566064,36000.154838709685
1656910649,324100,3995650,31.198501586914062,3.2839999198913574,3.2975823879241943,30,13,0,2022-07-04T07:57:29,1284,21.405401666666666,1284677,21.411283333333333,7943.489797431825,35943.22347357412
1656910650,826200,3997496,30.898876190185547,3.2839999198913574,3.299194097518921,38,13,0,2022-07-04T07:57:30,1285,21.430436666666665,1286523,21.44205,7953.4259132479265,35891.81715639811
