time_s,time_us,time_steady,o2_conc,seq,srcSystem,srcComponent,time_gregorian,time_s_from_launch,mins_from_launch,time_steady_from_launch,mins_steady_from_launch,baro_altitude,baro_pressure
1656912484,116100,5829515,10.394648551940918,88,13,0,2022-07-04T08:28:04,3119,51.98526833333334,3118542,51.975699999999996,18557.697992560126,6931.810670978171
1656912485,353100,5830752,10.380600929260254,99,13,0,2022-07-04T08:28:05,3120,52.005885,3119779,51.996316666666665,18563.011399403204,6926.037802485285
1656912487,146100,5832545,10.380600929260254,107,13,0,2022-07-04T08:28:07,3122,52.03576833333333,3121572,52.0262,18570.546650912333,6917.862406802637
1656912488,742000,5834335,10.366554260253906,115,13,0,2022-07-04T08:28:08,3123,52.06236666666667,3123362,52.05603333333333,18579.7575900332,6907.881847575055
1656912490,670000,5836263,10.366554260253906,125,13,0,2022-07-04T08:28:10,3125,52.094500000000004,3125290,52.088166666666666,18589.810546875,6897.0
1656912491,955200,5837354,10.366554260253906,133,13,0,2022-07-04T08:28:11,3126,52.115919999999996,3126381,52.10635,18591.020796180554,6895.692266666668
1656912493,80200,5838479,10.366554260253906,142,13,0,2022-07-04T08:28:13,3128,52.13467,3127506,52.125099999999996,18596.611685810036,6889.65151237397
1656912494,356200,5839755,10.352507591247559,152,13,0,2022-07-04T08:28:14,3129,52.15593666666667,3128782,52.14636666666667,18603.176179715647,6882.5644879053
1656912496,382200,5841781,10.338460922241211,160,13,0,2022-07-04T08:28:16,3131,52.189703333333334,3130808,52.18013333333333,18614.009792058627,6870.885355343813
1656912497,916900,5843470,10.352507591247559,168,13,0,2022-07-04T08:28:17,3132,52.21528166666667,3132497,52.208283333333334,18622.25183123648,6862.0133323877735
1656912499,172000,5844968,10.338460922241211,178,13,0,2022-07-04T08:28:19,3134,52.236200000000004,3133995,52.23325,18627.592465538557,6856.270672218918
1656912500,659800,5846202,10.338460922241211,187,13,0,2022-07-04T08:28:20,3135,52.260996666666664,3135229,52.253816666666665,18632.68572351094,6850.7978930307945
1656912501,750800,5847293,10.338460922241211,195,13,0,2022-07-04T08:28:21,3136,52.27918,3136320,52.272000000000006,18638.472929152394,6844.585724585438
1656912503,330800,5848873,10.338460922241211,205,13,0,2022-07-04T08:28:23,3138,52.30551333333334,3137900,52.29833333333333,18646.029501208865,6836.481986143187
1656912505,137800,5850680,10.324414253234863,213,13,0,2022-07-04T08:28:25,3140,52.33563,3139707,52.32845,18652.292192925346,6829.772569444445
1656912507,431800,5852974,10.324414253234863,221,13,0,2022-07-04T08:28:27,3142,52.37386333333333,3142001,52.366683333333334,18661.938167706074,6819.453073029647
1656912508,556800,5854099,10.3103666305542,232,13,0,2022-07-04T08:28:28,3143,52.39261333333333,3143126,52.38543333333334,18667.367920056142,6813.65151237397
1656912509,647800,5855190,10.296320915222168,240,13,0,2022-07-04T08:28:29,3144,52.41079666666667,3144217,52.40361666666667,18672.77616220784,6807.876260311639
1656912511,2800,5856545,10.3103666305542,248,13,0,2022-07-04T08:28:31,3146,52.43338000000001,3145572,52.4262,18680.72486051123,6799.402118950153
1656912512,568000,5858384,10.296320915222168,2,13,0,2022-07-04T08:28:32,3147,52.45946666666667,3147411,52.45685,18692.05162740748,6787.335548841892
1656912514,546100,5860362,10.296320915222168,10,13,0,2022-07-04T08:28:34,3149,52.492435,3149389,52.48981666666667,18699.291849724264,6779.637647058824
1656912516,171000,5861713,10.28227424621582,19,13,0,2022-07-04T08:28:36,3151,52.51951666666666,3150740,52.51233333333333,18704.779001848663,6773.807779578607
1656912517,405000,5862947,10.28227424621582,29,13,0,2022-07-04T08:28:37,3152,52.540083333333335,3151974,52.532900000000005,18710.128656597222,6768.128177777777
1656912518,530000,5864072,10.28227424621582,37,13,0,2022-07-04T08:28:38,3153,52.55883333333334,3153099,52.55165,18715.484749842173,6762.450386215089
1656912519,876400,5865573,10.26822566986084,45,13,0,2022-07-04T08:28:39,3154,52.581273333333336,3154600,52.57666666666667,18726.754090683025,6750.512201591511
1656912522,210300,5867752,10.26822566986084,55,13,0,2022-07-04T08:28:42,3157,52.62017166666667,3156779,52.61298333333333,18735.262761026002,6741.518436340163
1656912524,47200,5869589,10.254179954528809,64,13,0,2022-07-04T08:28:44,3159,52.65078666666667,3158616,52.6436,18743.96262745098,6732.326745098039
1656912525,138200,5870680,10.254179954528809,72,13,0,2022-07-04T08:28:45,3160,52.668969999999995,3159707,52.66178333333333,18746.722456685628,6729.418803228748
1656912527,268000,5873264,10.240134239196777,90,13,0,2022-07-04T08:28:47,3162,52.70446666666667,3162291,52.70485,18759.766644016076,6715.684574503569
1656912529,635100,5875177,10.254179954528809,98,13,0,2022-07-04T08:28:49,3164,52.74391833333333,3164204,52.73673333333333,18773.75380925695,6700.960101867572
1656912531,778100,5877320,10.226086616516113,109,13,0,2022-07-04T08:28:51,3166,52.779635,3166347,52.772450000000006,18782.040594605547,6692.259827089337
1656912533,292100,5878834,10.226086616516113,117,13,0,2022-07-04T08:28:53,3168,52.80486833333334,3167861,52.79768333333333,18787.29663832578,6686.749224359542
1656912534,383100,5879925,10.21203899383545,125,13,0,2022-07-04T08:28:54,3169,52.823051666666665,3168952,52.81586666666667,18792.160550670604,6681.6519387661565
1656912535,474100,5881016,10.21203899383545,135,13,0,2022-07-04T08:28:55,3170,52.841235,3170043,52.834050000000005,18798.486746741444,6675.030205655528
1656912536,982900,5882869,10.21203899383545,143,13,0,2022-07-04T08:28:56,3171,52.86638166666667,3171896,52.86493333333333,18808.789375140197,6664.25868102288
1656912539,208900,5885095,10.197992324829102,152,13,0,2022-07-04T08:28:59,3174,52.90348166666667,3174122,52.90203333333333,18819.565830846208,6653.009325842696
1656912540,727900,5886614,10.197992324829102,162,13,0,2022-07-04T08:29:00,3175,52.92879833333333,3175641,52.927350000000004,18825.68849807713,6646.628399311533
1656912543,85900,5888972,10.18394660949707,178,13,0,2022-07-04T08:29:03,3178,52.96809833333334,3177999,52.966649999999994,18836.238669894075,6635.643577479398
1656912545,54200,5890596,10.197992324829102,188,13,0,2022-07-04T08:29:05,3180,53.00090333333333,3179623,52.993716666666664,18838.486093254232,6633.311898466419
1656912546,936200,5892478,10.169899940490723,197,13,0,2022-07-04T08:29:06,3181,53.032270000000004,3181505,53.025083333333335,18855.30417895047,6615.842195540308
1656912549,10200,5894552,10.169899940490723,205,13,0,2022-07-04T08:29:09,3184,53.06683666666667,3183579,53.059650000000005,18863.954251761574,6606.876260311639
1656912550,101200,5895643,10.169899940490723,215,13,0,2022-07-04T08:29:10,3185,53.08502,3184670,53.07783333333334,18868.5659690794,6602.101008249313
1656912551,192200,5896734,10.169899940490723,223,13,0,2022-07-04T08:29:11,3186,53.10320333333333,3185761,53.096016666666664,18872.649366979833,6597.876260311641
1656912552,536200,5898078,10.155852317810059,231,13,0,2022-07-04T08:29:12,3187,53.12560333333333,3187105,53.11841666666667,18879.42870710484,6590.8715855573
1656912554,831200,5900373,10.155852317810059,242,13,0,2022-07-04T08:29:14,3189,53.163853333333336,3189400,53.156666666666666,18892.88499234978,6576.981364985162
1656912556,782200,5902324,10.155852317810059,250,13,0,2022-07-04T08:29:16,3191,53.19637,3191351,53.18918333333333,18900.77433310926,6568.8543546694655
1656912559,375200,5904917,10.141804695129395,12,13,0,2022-07-04T08:29:19,3194,53.23958666666667,3193944,53.2324,18910.786814347503,6558.550504124657
1656912560,466200,5906008,10.127758026123047,20,13,0,2022-07-04T08:29:20,3195,53.25777,3195035,53.25058333333333,18914.373377778684,6554.865970409052
1656912562,75800,5907752,10.141804695129395,29,13,0,2022-07-04T08:29:22,3197,53.284596666666665,3196779,53.27965,18925.383622164452,6543.562295494588
1656912564,266500,5909808,10.141804695129395,39,13,0,2022-07-04T08:29:24,3199,53.321108333333335,3198835,53.313916666666664,18933.268858862706,6535.478688524589
1656912566,149500,5911691,10.127758026123047,47,13,0,2022-07-04T08:29:26,3201,53.352491666666666,3200718,53.345299999999995,18942.208147270278,6526.325756186985
1656912567,240500,5912782,10.099665641784668,55,13,0,2022-07-04T08:29:27,3202,53.370675,3201809,53.363483333333335,18945.142179981096,6523.325756186985
1656912568,331500,5913873,10.1137113571167,65,13,0,2022-07-04T08:29:28,3203,53.38885833333333,3202900,53.38166666666667,18949.447248354194,6518.927438231471
1656912569,869500,5915411,10.1137113571167,74,13,0,2022-07-04T08:29:29,3204,53.41449166666666,3204438,53.4073,18961.429510719736,6506.69219691717
1656912571,744400,5917286,10.099665641784668,82,13,0,2022-07-04T08:29:31,3206,53.44574,3206313,53.43855,18970.726237776078,6497.217030335285
1656912573,882400,5919424,10.085618019104004,92,13,0,2022-07-04T08:29:33,3208,53.48137333333333,3208451,53.474183333333336,18977.50286299278,6490.320266518601
1656912575,424400,5920966,10.085618019104004,100,13,0,2022-07-04T08:29:35,3210,53.50707333333333,3209993,53.49988333333333,18982.855742294912,6484.876260311641
1656912576,515400,5922057,10.085618019104004,108,13,0,2022-07-04T08:29:36,3211,53.52525666666667,3211084,53.51806666666666,18987.554866879585,6480.101008249311
1656912577,606400,5923148,10.071571350097656,119,13,0,2022-07-04T08:29:37,3212,53.543440000000004,3212175,53.53625,18993.120263031662,6474.4515510073525
1656912579,441600,5924983,10.085618019104004,127,13,0,2022-07-04T08:29:39,3214,53.57402666666667,3214010,53.566833333333335,19006.531421150128,6460.855670103092
1656912581,637600,5927179,10.071571350097656,135,13,0,2022-07-04T08:29:41,3216,53.61062666666667,3216206,53.603433333333335,19014.905694901317,6452.378947368421
1656912583,167600,5928709,10.057523727416992,145,13,0,2022-07-04T08:29:43,3218,53.63612666666667,3217736,53.62893333333333,19021.254755614926,6445.9596945269395
1656912585,524600,5931066,10.057523727416992,162,13,0,2022-07-04T08:29:45,3220,53.67541000000001,3220093,53.668216666666666,19031.616720704125,6435.49800918836
1656912586,761100,5932574,10.057523727416992,172,13,0,2022-07-04T08:29:46,3221,53.696018333333335,3221601,53.69335,19038.75711573215,6428.301846244015
1656912588,550600,5934246,10.057523727416992,180,13,0,2022-07-04T08:29:48,3223,53.72584333333334,3223273,53.72121666666667,19047.517173460918,6419.479437460047
1656912590,577400,5936373,10.029431343078613,188,13,0,2022-07-04T08:29:50,3225,53.75962333333334,3225400,53.75666666666667,19054.5035953957,6412.454183733177
1656912591,668400,5937464,10.029431343078613,198,13,0,2022-07-04T08:29:51,3226,53.77780666666667,3226491,53.77485,19059.60715692312,6407.325756186985
1656912592,759400,5938555,10.029431343078613,207,13,0,2022-07-04T08:29:52,3227,53.795989999999996,3227582,53.793033333333334,19075.01262730162,6391.893884609341
1656912595,998400,5941794,10.029431343078613,225,13,0,2022-07-04T08:29:55,3230,53.84997333333333,3230821,53.84701666666667,19103.79172453171,6363.103829160529
1656912591,997600,5943458,10.01538372039795,233,13,0,2022-07-04T08:29:51,3226,53.78329333333333,3232485,53.87475,19060.508845454286,6406.420531622365
1656912593,395500,5945066,10.001337051391602,241,13,0,2022-07-04T08:29:53,3228,53.80659166666667,3234093,53.90155,19096.38499242047,6370.494571938985
1656912595,30900,5946337,10.001337051391602,252,13,0,2022-07-04T08:29:55,3230,53.833848333333336,3235364,53.92273333333333,19100.224238419552,6366.661841070023
1656912596,121900,5947428,10.001337051391602,4,13,0,2022-07-04T08:29:56,3231,53.85203166666667,3236455,53.940916666666666,19104.704169734905,6362.194403534608
1656912597,481900,5948788,10.01538372039795,12,13,0,2022-07-04T08:29:57,3232,53.874698333333335,3237815,53.96358333333333,19090.718873232126,6376.160649819492
1656912598,964200,5950535,10.001337051391602,22,13,0,2022-07-04T08:29:58,3233,53.89940333333333,3239562,53.9927,19112.764050440437,6354.164832214765
1656912607,120800,5952759,9.987290382385254,30,13,0,2022-07-04T08:30:07,3242,54.03534666666667,3241786,54.02976666666667,19134.395916385296,6332.653150279429
1656912608,805600,5954112,9.987290382385254,39,13,0,2022-07-04T08:30:08,3243,54.06342666666667,3243139,54.05231666666667,19136.51355443687,6330.550504124656
1656912609,896600,5955203,9.987290382385254,49,13,0,2022-07-04T08:30:09,3244,54.08161,3244230,54.0705,19139.209568701306,6327.876260311641
1656912611,24600,5956331,9.973243713378906,57,13,0,2022-07-04T08:30:11,3246,54.100410000000004,3245358,54.0893,19144.81214264712,6322.323010894684
1656912612,667100,5958118,9.973243713378906,65,13,0,2022-07-04T08:30:12,3247,54.127785,3247145,54.119083333333336,19155.160943522853,6312.076833376521
1656912614,303700,5959914,9.959196090698242,75,13,0,2022-07-04T08:30:14,3249,54.15506166666667,3248941,54.14901666666666,19165.57805293887,6301.77803944657
1656912616,137700,5961618,9.973243713378906,84,13,0,2022-07-04T08:30:16,3251,54.185628333333334,3250645,54.177416666666666,19172.44140625,6295.0
1656912617,548900,5962855,9.959196090698242,92,13,0,2022-07-04T08:30:17,3252,54.20914833333333,3251882,54.198033333333335,19173.580948527728,6293.876260311641
1656912618,639900,5963946,9.959196090698242,102,13,0,2022-07-04T08:30:18,3253,54.22733166666667,3252973,54.21621666666667,19178.65213894936,6288.876260311639
1656912619,997900,5965304,9.945149421691895,110,13,0,2022-07-04T08:30:19,3254,54.249964999999996,3254331,54.23885,19185.712226498497,6281.922883670127
1656912621,954900,5967261,9.945149421691895,118,13,0,2022-07-04T08:30:21,3256,54.28258166666667,3256288,54.27146666666667,19192.455668974784,6275.284104627767
1656912623,818900,5969125,9.931103706359863,129,13,0,2022-07-04T08:30:23,3258,54.31364833333334,3258152,54.302533333333336,19194.97676077012,6272.8089736399315
1656912625,332900,5970639,9.931103706359863,137,13,0,2022-07-04T08:30:25,3260,54.338881666666666,3259666,54.32776666666667,19208.47150800584,6259.550504124657
1656912626,460900,5971767,9.945149421691895,145,13,0,2022-07-04T08:30:26,3261,54.357681666666664,3260794,54.34656666666667,19211.863013559698,6256.223760818253
1656912627,694900,5973001,9.931103706359863,155,13,0,2022-07-04T08:30:27,3262,54.37824833333333,3262028,54.36713333333333,19219.699347412832,6248.544807121662
1656912628,918100,5974568,9.931103706359863,163,13,0,2022-07-04T08:30:28,3263,54.398635,3263595,54.393249999999995,19227.027687886046,6241.3715346247545
1656912630,982100,5976632,9.9170560836792,172,13,0,2022-07-04T08:30:30,3265,54.433035000000004,3265659,54.42765,19238.099106386147,6230.552778516352
1656912633,399800,5978706,9.903009414672852,182,13,0,2022-07-04T08:30:33,3268,54.473330000000004,3267733,54.46221666666667,19249.935546875,6219.0
1656912634,490800,5979797,9.9170560836792,190,13,0,2022-07-04T08:30:34,3269,54.49151333333334,3268824,54.4804,19251.550922677015,6217.426764436298
1656912635,581800,5980888,9.903009414672852,198,13,0,2022-07-04T08:30:35,3270,54.50969666666666,3269915,54.498583333333336,19257.79436701389,6211.3461333333335
1656912636,633800,5982164,9.888961791992188,208,13,0,2022-07-04T08:30:36,3271,54.52723,3271191,54.51985,19263.81522986283,6205.495379537954
1656912638,697800,5984228,9.888961791992188,217,13,0,2022-07-04T08:30:38,3273,54.56163,3273255,54.55425,19282.982997796476,6186.885897435896
1656912640,592800,5986123,9.87491512298584,225,13,0,2022-07-04T08:30:40,3275,54.59321333333333,3275150,54.58583333333333,19282.97765261628,6186.879069767442
1656912643,209800,5988740,9.860869407653809,243,13,0,2022-07-04T08:30:43,3278,54.63683,3277767,54.62945,19294.771632395885,6175.4538794138825
1656912638,524800,5989831,9.87491512298584,251,13,0,2022-07-04T08:30:38,3273,54.55874666666667,3278858,54.64763333333334,19279.03853387643,6190.705698005691
1656912640,175000,5991481,9.860869407653809,6,13,0,2022-07-04T08:30:40,3275,54.58625,3280508,54.67513333333333,19281.18190840854,6188.619298854564
1656912646,950200,5993421,9.860869407653809,14,13,0,2022-07-04T08:30:46,3281,54.69917,3282448,54.70746666666666,19318.42484115664,6152.601659751036
1656912648,532900,5995173,9.846822738647461,22,13,0,2022-07-04T08:30:48,3283,54.725548333333336,3284200,54.736666666666665,19325.919628807907,6145.375830815709
1656912649,957700,5996264,9.846822738647461,32,13,0,2022-07-04T08:30:49,3284,54.749295,3285291,54.754850000000005,19329.745840300307,6141.6923828992985
1656912651,82700,5997389,9.846822738647461,40,13,0,2022-07-04T08:30:51,3286,54.768045,3286416,54.7736,19335.790752260174,6135.876615638464
1656912652,586700,5998893,9.832775115966797,49,13,0,2022-07-04T08:30:52,3287,54.79311166666666,3287920,54.79866666666667,19344.114414796448,6127.877661795408
1656912654,293700,6000600,9.832775115966797,59,13,0,2022-07-04T08:30:54,3289,54.82156166666667,3289627,54.82711666666667,19353.632641806722,6118.7417366946775
1656912656,174700,6002481,9.832775115966797,67,13,0,2022-07-04T08:30:56,3291,54.852911666666664,3291508,54.858466666666665,19360.686815079265,6111.981781580272
1656912657,861700,6004168,9.818727493286133,75,13,0,2022-07-04T08:30:57,3292,54.88102833333333,3293195,54.886583333333334,19369.726894405936,6103.325756186985
1656912658,952700,6005259,9.818727493286133,85,13,0,2022-07-04T08:30:58,3293,54.899211666666666,3294286,54.90476666666667,19373.10041031737,6100.101008249313
1656912660,43700,6006350,9.804680824279785,94,13,0,2022-07-04T08:31:00,3295,54.917395000000006,3295377,54.92295,19378.33922371514,6095.0949421179375
1656912661,330800,6008001,9.804680824279785,102,13,0,2022-07-04T08:31:01,3296,54.93884666666667,3297028,54.950466666666664,19387.785941794737,6086.07746331675
1656912663,986900,6010293,9.790635108947754,112,13,0,2022-07-04T08:31:03,3298,54.983115,3299320,54.98866666666667,19399.253936508398,6075.148670088661
1656912665,865900,6012172,9.790635108947754,120,13,0,2022-07-04T08:31:05,3300,55.01443166666666,3301199,55.019983333333336,19409.325660416667,6065.564088888889
1656912666,990900,6013297,9.776588439941406,128,13,0,2022-07-04T08:31:06,3301,55.033181666666664,3302324,55.03873333333333,19412.85372834785,6062.21166936791
1656912668,224900,6014531,9.776588439941406,139,13,0,2022-07-04T08:31:08,3303,55.05374833333334,3303558,55.0593,19421.682281838217,6053.82858780814
1656912669,533500,6016044,9.762540817260742,147,13,0,2022-07-04T08:31:09,3304,55.07555833333333,3305071,55.084516666666666,19428.073050096205,6047.7693238042875
1656912671,127500,6017638,9.762540817260742,155,13,0,2022-07-04T08:31:11,3306,55.102125,3306665,55.11108333333333,19435.5551669988,6040.6816164447555
1656912673,208900,6019829,9.776588439941406,165,13,0,2022-07-04T08:31:13,3308,55.136815,3308856,55.147600000000004,19444.65324473003,6032.073372781065
1656912674,492900,6021113,9.748493194580078,173,13,0,2022-07-04T08:31:14,3309,55.158215000000006,3310140,55.169,19449.332236408685,6027.651512373967
1656912675,583900,6022204,9.734447479248047,182,13,0,2022-07-04T08:31:15,3310,55.17639833333333,3311231,55.18718333333334,19455.61709790187,6021.71944850637
1656912678,870900,6025491,9.734447479248047,200,13,0,2022-07-04T08:31:18,3313,55.231181666666664,3314518,55.24196666666667,19473.838839810294,6004.553164821392
1656912680,370900,6026991,9.748493194580078,208,13,0,2022-07-04T08:31:20,3315,55.25618166666666,3316018,55.26696666666667,19481.76691296056,5997.086863420539
1656912682,519100,6028825,9.7204008102417,218,13,0,2022-07-04T08:31:22,3317,55.291985,3317852,55.297533333333334,19489.789892085817,5989.550504124657
1656912683,610100,6029916,9.706353187561035,227,13,0,2022-07-04T08:31:23,3318,55.31016833333333,3318943,55.31571666666667,19492.926261142624,5986.609076175041
1656912684,844100,6031150,9.7204008102417,235,13,0,2022-07-04T08:31:24,3319,55.330735,3320177,55.336283333333334,19500.63713893736,5979.378545187363
1656912686,263000,6032703,9.706353187561035,245,13,0,2022-07-04T08:31:26,3321,55.35438333333333,3321730,55.36216666666667,19510.537492547912,5970.107596253903
1656912687,916600,6034497,9.692306518554688,253,13,0,2022-07-04T08:31:27,3322,55.38194333333333,3323524,55.392066666666665,19521.000325790974,5960.327800829877
1656912689,786600,6036367,9.706353187561035,5,13,0,2022-07-04T08:31:29,3324,55.413109999999996,3325394,55.42323333333333,19529.47001121744,5952.419059720458
1656912691,182600,6037763,9.692306518554688,16,13,0,2022-07-04T08:31:31,3326,55.43637666666667,3326790,55.4465,19532.060597674394,5950.002500893176
1656912692,548100,6038854,9.692306518554688,24,13,0,2022-07-04T08:31:32,3327,55.459134999999996,3327881,55.46468333333333,19537.803161520394,5944.65151237397
1656912693,639100,6039945,9.678260803222656,32,13,0,2022-07-04T08:31:33,3328,55.47731833333333,3328972,55.48286666666667,19544.794736426767,5938.1424242424255
1656912695,877100,6042183,9.664213180541992,42,13,0,2022-07-04T08:31:35,3330,55.51461833333334,3331210,55.52016666666667,19561.4173752867,5922.691743119265
1656912698,57100,6044363,9.650166511535645,50,13,0,2022-07-04T08:31:38,3333,55.55095166666667,3333390,55.5565,19571.29009775745,5913.533419689119
1656912700,887100,6047193,9.650166511535645,69,13,0,2022-07-04T08:31:40,3335,55.59811833333333,3336220,55.60366666666666,19581.543110416664,5904.038400000001
1656912702,12100,6048318,9.63611888885498,77,13,0,2022-07-04T08:31:42,3337,55.61686833333333,3337345,55.622416666666666,19590.47025054213,5895.784634448576
1656912703,896100,6050202,9.63611888885498,85,13,0,2022-07-04T08:31:43,3338,55.648268333333334,3339229,55.653816666666664,19600.781745952758,5886.265392781317
1656912706,188200,6052494,9.63611888885498,95,13,0,2022-07-04T08:31:46,3341,55.68647,3341521,55.69201666666667,19611.696498093588,5876.204662428096
1656912707,822200,6054128,9.62207317352295,104,13,0,2022-07-04T08:31:47,3342,55.713703333333335,3343155,55.71925,19617.485299825275,5870.876260311641
1656912708,913200,6055219,9.62207317352295,112,13,0,2022-07-04T08:31:48,3343,55.73188666666667,3344246,55.737433333333335,19622.677223447525,5866.101008249313
1656912710,147200,6056453,9.62207317352295,122,13,0,2022-07-04T08:31:50,3345,55.75245333333333,3345480,55.758,19628.86978046875,5860.412000000001
1656912711,764900,6058070,9.62207317352295,130,13,0,2022-07-04T08:31:51,3346,55.779415,3347097,55.78495,19639.813587168486,5850.36921476859
1656912713,667200,6059973,9.608026504516602,138,13,0,2022-07-04T08:31:53,3348,55.811119999999995,3349000,55.81666666666667,19650.207303629883,5840.846426986241
1656912715,947200,6062253,9.593978881835938,149,13,0,2022-07-04T08:31:55,3350,55.84912,3351280,55.85466666666667,19661.260606417985,5830.736966126657
1656912717,75200,6063381,9.593978881835938,157,13,0,2022-07-04T08:31:57,3352,55.867920000000005,3352408,55.873466666666666,19666.173434037013,5826.249468085106
1656912718,166200,6064472,9.579931259155273,165,13,0,2022-07-04T08:31:58,3353,55.88610333333334,3353499,55.89165,19669.868881759856,5822.876260311639
1656912719,257200,6065563,9.579931259155273,175,13,0,2022-07-04T08:31:59,3354,55.904286666666664,3354590,55.90983333333334,19676.08921732989,5817.205197023302
1656912721,162600,6067743,9.579931259155273,183,13,0,2022-07-04T08:32:01,3356,55.93604333333334,3356770,55.94616666666666,19689.811319592314,5804.708370690358
1656912723,350400,6069656,9.565884590148926,192,13,0,2022-07-04T08:32:03,3358,55.97250666666666,3358683,55.97805,19700.072044740275,5795.379633143581
1656912724,931400,6071237,9.565884590148926,202,13,0,2022-07-04T08:32:04,3359,55.99885666666667,3360264,56.004400000000004,19704.785656436183,5791.101008249313
1656912726,168400,6072474,9.551838874816895,210,13,0,2022-07-04T08:32:06,3361,56.01947333333333,3361501,56.02501666666667,19709.900173337923,5786.461054287963
1656912727,293400,6073599,9.551838874816895,218,13,0,2022-07-04T08:32:07,3362,56.038223333333335,3362626,56.04376666666667,19716.311047588344,5780.651528453988
1656912728,545400,6075155,9.537792205810547,228,13,0,2022-07-04T08:32:08,3363,56.05909,3364182,56.0697,19728.03307525941,5770.041477495656
1656912730,330400,6076940,9.537792205810547,237,13,0,2022-07-04T08:32:10,3365,56.08884,3365967,56.099450000000004,19735.828077059658,5762.99690909091
1656912732,530400,6079140,9.523744583129883,245,13,0,2022-07-04T08:32:12,3367,56.125506666666666,3368167,56.136116666666666,19745.18615948671,5754.550504124656
1656912733,621400,6080231,9.523744583129883,255,13,0,2022-07-04T08:32:13,3368,56.14369,3369258,56.1543,19747.924302404954,5752.083573846058
1656912736,477400,6083087,9.523744583129883,15,13,0,2022-07-04T08:32:16,3371,56.19129,3372114,56.2019,19759.782204805237,5741.409376881709
1656912738,706500,6085012,9.523744583129883,26,13,0,2022-07-04T08:32:18,3373,56.22844166666666,3374039,56.233983333333335,19769.108921135048,5733.017951541851
1656912740,511500,6086817,9.509697914123535,34,13,0,2022-07-04T08:32:20,3375,56.258525,3375844,56.264066666666665,19777.62947323504,5725.368506682161
1656912741,974500,6088280,9.495650291442871,42,13,0,2022-07-04T08:32:21,3376,56.28290833333333,3377307,56.28845,19785.458168495123,5718.347872340426
1656912743,102500,6089408,9.495650291442871,52,13,0,2022-07-04T08:32:23,3378,56.30170833333333,3378435,56.307249999999996,19789.082028385656,5715.101008249313
1656912744,193500,6090499,9.509697914123535,60,13,0,2022-07-04T08:32:24,3379,56.31989166666666,3379526,56.32543333333333,19794.152678571427,5710.562260127933
1656912746,69500,6092375,9.495650291442871,69,13,0,2022-07-04T08:32:26,3381,56.35115833333334,3381402,56.356700000000004,19806.159115171897,5699.82771210014
1656912748,369500,6094675,9.48160457611084,79,13,0,2022-07-04T08:32:28,3383,56.389491666666665,3383702,56.39503333333334,19817.677257967767,5689.54746327614
1656912749,990500,6096296,9.48160457611084,87,13,0,2022-07-04T08:32:29,3384,56.41650833333333,3385323,56.42205,19821.03800806313,5686.550504124657
1656912751,81500,6097387,9.48160457611084,95,13,0,2022-07-04T08:32:31,3386,56.434691666666666,3386414,56.44023333333334,19824.337581156527,5683.612449474536
1656912752,318500,6098624,9.48160457611084,105,13,0,2022-07-04T08:32:32,3387,56.45530833333333,3387651,56.46085,19832.715325011493,5676.155466399198
1656912753,782900,6100543,9.467557907104492,114,13,0,2022-07-04T08:32:33,3388,56.479715000000006,3389570,56.49283333333334,19842.239714339677,5667.689479060265
1656912756,122500,6102428,9.467557907104492,122,13,0,2022-07-04T08:32:36,3391,56.51870833333333,3391455,56.52425,19851.42302039195,5659.542372881355
1656912758,47500,6104353,9.48160457611084,132,13,0,2022-07-04T08:32:38,3393,56.55079166666667,3393380,56.556333333333335,19864.447265625,5648.0
1656912759,138500,6105444,9.453510284423828,140,13,0,2022-07-04T08:32:39,3394,56.568975,3394471,56.57451666666667,19864.701423937327,5647.775252062328
1656912760,229500,6106535,9.453510284423828,148,13,0,2022-07-04T08:32:40,3395,56.587158333333335,3395562,56.5927,19866.59388032768,5646.101008249313
1656912761,320500,6107626,9.453510284423828,159,13,0,2022-07-04T08:32:41,3396,56.60534166666666,3396653,56.61088333333333,19872.447609808016,5640.925111064102
1656912763,240300,6109869,9.425416946411133,167,13,0,2022-07-04T08:32:43,3398,56.63733833333333,3398896,56.64826666666667,19888.908906102643,5626.391545545323
1656912765,283200,6111750,9.43946361541748,175,13,0,2022-07-04T08:32:45,3400,56.67138666666666,3400777,56.67961666666667,19894.683377165842,5621.301980198021
1656912766,528900,6112996,9.43946361541748,185,13,0,2022-07-04T08:32:46,3401,56.69214833333333,3402023,56.700383333333335,19898.87618366016,5617.608588075665
1656912767,958800,6114264,9.425416946411133,193,13,0,2022-07-04T08:32:47,3402,56.715979999999995,3403291,56.721516666666666,19902.974702718355,5614.002208201893
1656912769,49800,6115355,9.425416946411133,202,13,0,2022-07-04T08:32:49,3404,56.73416333333333,3404382,56.7397,19909.075262424813,5608.6386181369535
1656912770,931800,6117237,9.411370277404785,212,13,0,2022-07-04T08:32:50,3405,56.76553,3406264,56.77106666666667,19919.923702425745,5599.11220031966
1656912772,737800,6119043,9.411370277404785,220,13,0,2022-07-04T08:32:52,3407,56.795629999999996,3408070,56.80116666666667,19927.576000853314,5592.402202845343
1656912774,726800,6121032,9.397322654724121,228,13,0,2022-07-04T08:32:54,3409,56.82878,3410059,56.83431666666667,19935.655141856667,5585.325756186985
